BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB;GAR;AST;GARDED;ASTDED
PERINAT_P;2024;560008799;HÔPITAL PRIVÉ OCÉANE;560013989;M1140;0;4;0;1;;
PERINAT_P;2024;560008799;HÔPITAL PRIVÉ OCÉANE;560013989;M2050;0;12;0;1;;
PERINAT_P;2024;560008799;HÔPITAL PRIVÉ OCÉANE;560013989;N2340;5.93;;;;;
PERINAT_P;2024;560008799;HÔPITAL PRIVÉ OCÉANE;560013989;N2530;12.6;;;;;
PERINAT_P;2024;560008799;HÔPITAL PRIVÉ OCÉANE;560013989;N2700;0.2;;;;;
PERINAT_P;2024;560008799;HÔPITAL PRIVÉ OCÉANE;560013989;N2800;17.13;;;;;
PERINAT_P;2024;560008799;HÔPITAL PRIVÉ OCÉANE;560013989;NAUT;4.04;;;;;
PERINAT_P;2024;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;M1030;1.5;;1;0;0;0
PERINAT_P;2024;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;M1140;1.73;;1;0;;
PERINAT_P;2024;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;M2050;4.97;1;1;0;;
PERINAT_P;2024;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;MIVG;0.16;;;;;
PERINAT_P;2024;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;N2200;4.84;;;;;
PERINAT_P;2024;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;N2340;21.97;;;;;
PERINAT_P;2024;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;N2800;22.84;;;;;
PERINAT_P;2024;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;N280H;22.84;;;;;
PERINAT_P;2024;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;NAUT;35.74;;;;;
PERINAT_P;2024;570000083;CLINIQUE SAINT NABOR DE SAINT AVOLD;570000729;M1030;;10;;1;;0
PERINAT_P;2024;570000083;CLINIQUE SAINT NABOR DE SAINT AVOLD;570000729;M1140;;2;;1;;
PERINAT_P;2024;570000083;CLINIQUE SAINT NABOR DE SAINT AVOLD;570000729;M2050;3.8;1;;1;;
PERINAT_P;2024;570000083;CLINIQUE SAINT NABOR DE SAINT AVOLD;570000729;N2530;12.08;;;;;
PERINAT_P;2024;570000083;CLINIQUE SAINT NABOR DE SAINT AVOLD;570000729;N2800;12.66;;;;;
PERINAT_P;2024;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;M1140;3.03;;;;;
PERINAT_P;2024;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;M2050;3.38;;;;;
PERINAT_P;2024;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;N2200;1.44;;;;;
PERINAT_P;2024;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;N2340;1.82;;;;;
PERINAT_P;2024;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;N2530;2.88;;;;;
PERINAT_P;2024;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;N2800;10.36;;;;;
PERINAT_P;2024;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;NAUT;3.14;;;;;
PERINAT_P;2024;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;M1030;;;1;0;1;0
PERINAT_P;2024;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;M1140;3.56;;1;0;;
PERINAT_P;2024;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;M2050;10.27;;1;1;;
PERINAT_P;2024;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;MAUT;0.2;;;;;
PERINAT_P;2024;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;N2200;3.53;;;;;
PERINAT_P;2024;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;N2340;22.16;;;;;
PERINAT_P;2024;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;N2530;49.19;;;;;
PERINAT_P;2024;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;N2700;1.45;;;;;
PERINAT_P;2024;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;N2800;60.55;;;;;
PERINAT_P;2024;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;N280H;40.04;;;;;
PERINAT_P;2024;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;NAUT;15.7;;;;;
PERINAT_P;2024;570000364;CLINIQUE NOTRE DAME DE THIONVILLE;570011569;M2050;;1;;;;
PERINAT_P;2024;570000364;CLINIQUE NOTRE DAME DE THIONVILLE;570011569;N2200;1;;;;;
PERINAT_P;2024;570000646;HOPITAL-CLINIQUE CLAUDE BERNARD;570001115;M1030;;5;0;1;0;0
PERINAT_P;2024;570000646;HOPITAL-CLINIQUE CLAUDE BERNARD;570001115;M1140;1;;1;1;;
PERINAT_P;2024;570000646;HOPITAL-CLINIQUE CLAUDE BERNARD;570001115;M2050;0.4;4;0;1;;
PERINAT_P;2024;570000646;HOPITAL-CLINIQUE CLAUDE BERNARD;570001115;MIVG;;4;;;;
PERINAT_P;2024;570000646;HOPITAL-CLINIQUE CLAUDE BERNARD;570001115;N2200;1.9;;;;;
PERINAT_P;2024;570000646;HOPITAL-CLINIQUE CLAUDE BERNARD;570001115;N2340;5.58;;;;;
PERINAT_P;2024;570000646;HOPITAL-CLINIQUE CLAUDE BERNARD;570001115;N2530;6.19;;;;;
PERINAT_P;2024;570000646;HOPITAL-CLINIQUE CLAUDE BERNARD;570001115;N2800;15;;;;;
PERINAT_P;2024;570000646;HOPITAL-CLINIQUE CLAUDE BERNARD;570001115;NAUT;2.27;;;;;
PERINAT_P;2024;570000661;HOPITAL SAINT JOSEPH DE BITCHE;570000158;M2050;0.2;;0;0;;
PERINAT_P;2024;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;M1030;5.33;;1;0;0;0
PERINAT_P;2024;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;M1140;0.2;;0;1;;
PERINAT_P;2024;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;M2050;1.63;;0;1;;
PERINAT_P;2024;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;MIVG;0.3;;;;;
PERINAT_P;2024;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;N2340;5.21;;;;;
PERINAT_P;2024;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;N2530;5.09;;;;;
PERINAT_P;2024;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;N2800;19.02;;;;;
PERINAT_P;2024;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;N280H;19.02;;;;;
PERINAT_P;2024;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;NAUT;10;;;;;
PERINAT_P;2024;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;M1030;;;1;0;1;0
PERINAT_P;2024;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;M1140;9.3;;1;0;;
PERINAT_P;2024;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;M2050;11.76;;1;1;;
PERINAT_P;2024;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;MAUT;0.2;;;;;
PERINAT_P;2024;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;N2200;11.49;;;;;
PERINAT_P;2024;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;N2340;22.55;;;;;
PERINAT_P;2024;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;N2530;60.06;;;;;
PERINAT_P;2024;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;N2700;2.58;;;;;
PERINAT_P;2024;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;N2800;84.07;;;;;
PERINAT_P;2024;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;N280H;65.28;;;;;
PERINAT_P;2024;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;NAUT;25.01;;;;;
PERINAT_P;2024;580972669;CH CLAMECY;580780070;N2800;3;;;;;
PERINAT_P;2024;580972669;CH CLAMECY;580780070;NAUT;1;;;;;
PERINAT_P;2024;580972685;CH DECIZE;580780096;M2050;0.7;;;;;
PERINAT_P;2024;580972685;CH DECIZE;580780096;MIVG;0.12;;;;;
PERINAT_P;2024;580972685;CH DECIZE;580780096;N2700;0.2;;;;;
PERINAT_P;2024;580972685;CH DECIZE;580780096;N2800;3;;;;;
PERINAT_P;2024;580972685;CH DECIZE;580780096;NAUT;1.56;;;;;
PERINAT_P;2024;580972693;HOPITAL PIERRE BEREGOVOY;580780039;M1140;1.08;;0;0;;
PERINAT_P;2024;580972693;HOPITAL PIERRE BEREGOVOY;580780039;M2050;6.83;;0;0;;
PERINAT_P;2024;580972693;HOPITAL PIERRE BEREGOVOY;580780039;N2200;12.03;;;;;
PERINAT_P;2024;580972693;HOPITAL PIERRE BEREGOVOY;580780039;N2340;6.23;;;;;
PERINAT_P;2024;580972693;HOPITAL PIERRE BEREGOVOY;580780039;N2700;0.85;;;;;
PERINAT_P;2024;580972693;HOPITAL PIERRE BEREGOVOY;580780039;N2800;18.98;;;;;
PERINAT_P;2024;580972693;HOPITAL PIERRE BEREGOVOY;580780039;NAUT;39.4;;;;;
PERINAT_P;2024;590000121;CH SECLIN;590780227;M1030;1;;1;0;0;0
PERINAT_P;2024;590000121;CH SECLIN;590780227;M1140;2.73;;1;0;;
PERINAT_P;2024;590000121;CH SECLIN;590780227;M2050;10.15;;1;0;;
PERINAT_P;2024;590000121;CH SECLIN;590780227;MAUT;1.8;;;;;
PERINAT_P;2024;590000121;CH SECLIN;590780227;MIVG;0.5;;;;;
PERINAT_P;2024;590000121;CH SECLIN;590780227;N2200;10.21;;;;;
PERINAT_P;2024;590000121;CH SECLIN;590780227;N2340;11.55;;;;;
PERINAT_P;2024;590000121;CH SECLIN;590780227;N2530;38.17;;;;;
PERINAT_P;2024;590000121;CH SECLIN;590780227;N2700;1.22;;;;;
PERINAT_P;2024;590000121;CH SECLIN;590780227;N2800;37.62;;;;;
PERINAT_P;2024;590000121;CH SECLIN;590780227;NAUT;10.95;;;;;
PERINAT_P;2024;590000337;CH DUNKERQUE;590781415;M1030;2.73;;1;0;1;0
PERINAT_P;2024;590000337;CH DUNKERQUE;590781415;M1140;3.49;;1;0;;
PERINAT_P;2024;590000337;CH DUNKERQUE;590781415;M2050;9.37;;1;0;;
PERINAT_P;2024;590000337;CH DUNKERQUE;590781415;MAUT;1.6;;;;;
PERINAT_P;2024;590000337;CH DUNKERQUE;590781415;MIVG;1;;;;;
PERINAT_P;2024;590000337;CH DUNKERQUE;590781415;N2200;7.7;;;;;
PERINAT_P;2024;590000337;CH DUNKERQUE;590781415;N2340;7.59;;;;;
PERINAT_P;2024;590000337;CH DUNKERQUE;590781415;N2530;16.9;;;;;
PERINAT_P;2024;590000337;CH DUNKERQUE;590781415;N2800;40.76;;;;;
PERINAT_P;2024;590000337;CH DUNKERQUE;590781415;NAUT;31.83;;;;;
PERINAT_P;2024;590000428;CH CAMBRAI;590781605;M1030;;;1;0;0;0
PERINAT_P;2024;590000428;CH CAMBRAI;590781605;M1140;;;0;1;;
PERINAT_P;2024;590000428;CH CAMBRAI;590781605;M2050;4.62;;0;1;;
PERINAT_P;2024;590000428;CH CAMBRAI;590781605;N2200;1.7;;;;;
PERINAT_P;2024;590000428;CH CAMBRAI;590781605;N2340;0.5;;;;;
PERINAT_P;2024;590000428;CH CAMBRAI;590781605;N2530;5.38;;;;;
PERINAT_P;2024;590000428;CH CAMBRAI;590781605;N2800;14.56;;;;;
PERINAT_P;2024;590000428;CH CAMBRAI;590781605;NAUT;13.95;;;;;
PERINAT_P;2024;590000436;CH LE CATEAU;590781621;M1030;4.49;;;;;
PERINAT_P;2024;590000436;CH LE CATEAU;590781621;M1140;0.98;;;;;
PERINAT_P;2024;590000436;CH LE CATEAU;590781621;M2050;2.55;;;;;
PERINAT_P;2024;590000436;CH LE CATEAU;590781621;MIVG;0.1;;;;;
PERINAT_P;2024;590000436;CH LE CATEAU;590781621;N2200;3;;;;;
PERINAT_P;2024;590000436;CH LE CATEAU;590781621;N2530;5.61;;;;;
PERINAT_P;2024;590000436;CH LE CATEAU;590781621;N2700;0.15;;;;;
PERINAT_P;2024;590000436;CH LE CATEAU;590781621;N2800;12.33;;;;;
PERINAT_P;2024;590000436;CH LE CATEAU;590781621;N280H;12.33;;;;;
PERINAT_P;2024;590000436;CH LE CATEAU;590781621;NAUT;7.92;;;;;
PERINAT_P;2024;590000469;CH FOURMIES;590781662;M1140;0.08;0;;;;
PERINAT_P;2024;590000469;CH FOURMIES;590781662;M2050;1.86;0;;;;
PERINAT_P;2024;590000469;CH FOURMIES;590781662;N2200;1;0;;;;
PERINAT_P;2024;590000469;CH FOURMIES;590781662;N2340;2;0;;;;
PERINAT_P;2024;590000469;CH FOURMIES;590781662;N2530;10.5;0;;;;
PERINAT_P;2024;590000469;CH FOURMIES;590781662;N2800;12.6;0;;;;
PERINAT_P;2024;590000469;CH FOURMIES;590781662;N280H;5.8;0;;;;
PERINAT_P;2024;590000469;CH FOURMIES;590781662;NAUT;4.16;0;;;;
PERINAT_P;2024;590000535;CH DE MAUBEUGE MCO;590781803;M1030;;;0;1;0;0
PERINAT_P;2024;590000535;CH DE MAUBEUGE MCO;590781803;M1140;3.9;;1;1;;
PERINAT_P;2024;590000535;CH DE MAUBEUGE MCO;590781803;M2050;1.35;;0;1;;
PERINAT_P;2024;590000535;CH DE MAUBEUGE MCO;590781803;N2340;19.18;;;;;
PERINAT_P;2024;590000535;CH DE MAUBEUGE MCO;590781803;N2800;3.95;;;;;
PERINAT_P;2024;590000592;CH DENAIN;590782165;M1030;;;0;1;;0
PERINAT_P;2024;590000592;CH DENAIN;590782165;M1140;1.65;;0;0;;
PERINAT_P;2024;590000592;CH DENAIN;590782165;M2050;5.03;;0;1;;
PERINAT_P;2024;590000592;CH DENAIN;590782165;MAUT;0.3;;;;;
PERINAT_P;2024;590000592;CH DENAIN;590782165;MIVG;0.93;;;;;
PERINAT_P;2024;590000592;CH DENAIN;590782165;N2340;1.27;;;;;
PERINAT_P;2024;590000592;CH DENAIN;590782165;N2530;11.52;;;;;
PERINAT_P;2024;590000592;CH DENAIN;590782165;N2800;19.67;;;;;
PERINAT_P;2024;590000592;CH DENAIN;590782165;N280H;19.67;;;;;
PERINAT_P;2024;590000592;CH DENAIN;590782165;NAUT;18.35;;;;;
PERINAT_P;2024;590000618;CH VALENCIENNES;590782215;M1030;4.63;;1;0;1;0
PERINAT_P;2024;590000618;CH VALENCIENNES;590782215;M1140;13.32;;1;0;;
PERINAT_P;2024;590000618;CH VALENCIENNES;590782215;M2050;6.3;;1;0;;
PERINAT_P;2024;590000618;CH VALENCIENNES;590782215;MIVG;0.97;;;;;
PERINAT_P;2024;590000618;CH VALENCIENNES;590782215;N2200;38.37;;;;;
PERINAT_P;2024;590000618;CH VALENCIENNES;590782215;N2340;37.28;;;;;
PERINAT_P;2024;590000618;CH VALENCIENNES;590782215;N2530;17.47;;;;;
PERINAT_P;2024;590000618;CH VALENCIENNES;590782215;N2700;2.76;;;;;
PERINAT_P;2024;590000618;CH VALENCIENNES;590782215;N2800;29.73;;;;;
PERINAT_P;2024;590000618;CH VALENCIENNES;590782215;N280H;22.84;;;;;
PERINAT_P;2024;590000618;CH VALENCIENNES;590782215;NAUT;63.04;;;;;
PERINAT_P;2024;590000758;CH ARMENTIERES;590782637;M1030;;;1;0;0;0
PERINAT_P;2024;590000758;CH ARMENTIERES;590782637;M1140;2.1;;1;0;;
PERINAT_P;2024;590000758;CH ARMENTIERES;590782637;M2050;5.8;;1;0;;
PERINAT_P;2024;590000758;CH ARMENTIERES;590782637;MIVG;0.38;;;;;
PERINAT_P;2024;590000758;CH ARMENTIERES;590782637;N2200;2.7;;;;;
PERINAT_P;2024;590000758;CH ARMENTIERES;590782637;N2340;5.19;;;;;
PERINAT_P;2024;590000758;CH ARMENTIERES;590782637;N2700;0.5;;;;;
PERINAT_P;2024;590000758;CH ARMENTIERES;590782637;N2800;28.62;;;;;
PERINAT_P;2024;590000758;CH ARMENTIERES;590782637;NAUT;39.18;;;;;
PERINAT_P;2024;590000774;CH HAZEBROUCK;590782652;M1030;;;;1;;0
PERINAT_P;2024;590000774;CH HAZEBROUCK;590782652;M1140;0.3;1;0;1;;
PERINAT_P;2024;590000774;CH HAZEBROUCK;590782652;M2050;8.36;;0;1;;
PERINAT_P;2024;590000774;CH HAZEBROUCK;590782652;N2200;1;;;;;
PERINAT_P;2024;590000774;CH HAZEBROUCK;590782652;N2340;2.8;;;;;
PERINAT_P;2024;590000774;CH HAZEBROUCK;590782652;N2530;8.99;;;;;
PERINAT_P;2024;590000774;CH HAZEBROUCK;590782652;N2700;0.24;;;;;
PERINAT_P;2024;590000774;CH HAZEBROUCK;590782652;N2800;18.78;;;;;
PERINAT_P;2024;590000774;CH HAZEBROUCK;590782652;NAUT;10.38;;;;;
PERINAT_P;2024;590001004;CH DOUAI DECHY;590783239;M2050;10.22;;1;1;;
PERINAT_P;2024;590001004;CH DOUAI DECHY;590783239;N2200;4.2;;;;;
PERINAT_P;2024;590001004;CH DOUAI DECHY;590783239;N2340;12.8;;;;;
PERINAT_P;2024;590001004;CH DOUAI DECHY;590783239;N2530;13.9;;;;;
PERINAT_P;2024;590001004;CH DOUAI DECHY;590783239;N2800;31.5;;;;;
PERINAT_P;2024;590001004;CH DOUAI DECHY;590783239;NAUT;11.9;;;;;
PERINAT_P;2024;590006607;HOP JEANNE DE FLANDRE CHU LILLE;590780193;N2200;40.98;;;;;
PERINAT_P;2024;590006607;HOP JEANNE DE FLANDRE CHU LILLE;590780193;N2340;119.33;;;;;
PERINAT_P;2024;590006607;HOP JEANNE DE FLANDRE CHU LILLE;590780193;N2530;34.96;;;;;
PERINAT_P;2024;590006607;HOP JEANNE DE FLANDRE CHU LILLE;590780193;N2700;3.17;;;;;
PERINAT_P;2024;590006607;HOP JEANNE DE FLANDRE CHU LILLE;590780193;N2800;73.8;;;;;
PERINAT_P;2024;590006607;HOP JEANNE DE FLANDRE CHU LILLE;590780193;N280H;20.75;;;;;
PERINAT_P;2024;590006607;HOP JEANNE DE FLANDRE CHU LILLE;590780193;NAUT;118.27;;;;;
PERINAT_P;2024;590052056;GCS GHICL CLINIQUE STE MARIE;590051801;M1140;0.96;3;;;;
PERINAT_P;2024;590052056;GCS GHICL CLINIQUE STE MARIE;590051801;M2050;1.63;4;;;;
PERINAT_P;2024;590052056;GCS GHICL CLINIQUE STE MARIE;590051801;N2530;4.51;;;;;
PERINAT_P;2024;590052056;GCS GHICL CLINIQUE STE MARIE;590051801;N2800;7.9;;;;;
PERINAT_P;2024;590052056;GCS GHICL CLINIQUE STE MARIE;590051801;NAUT;0.9;;;;;
PERINAT_P;2024;590780268;HOPITAL PRIVÉ LE BOIS;590053955;M1030;;5;1;0;1;0
PERINAT_P;2024;590780268;HOPITAL PRIVÉ LE BOIS;590053955;M1140;;3;0;1;;
PERINAT_P;2024;590780268;HOPITAL PRIVÉ LE BOIS;590053955;M2050;;13;1;0;;
PERINAT_P;2024;590780268;HOPITAL PRIVÉ LE BOIS;590053955;MAUT;1;;;;;
PERINAT_P;2024;590780268;HOPITAL PRIVÉ LE BOIS;590053955;N2200;2.7;;;;;
PERINAT_P;2024;590780268;HOPITAL PRIVÉ LE BOIS;590053955;N2340;10.9;;;;;
PERINAT_P;2024;590780268;HOPITAL PRIVÉ LE BOIS;590053955;N2530;18.4;;;;;
PERINAT_P;2024;590780268;HOPITAL PRIVÉ LE BOIS;590053955;N2700;0.8;;;;;
PERINAT_P;2024;590780268;HOPITAL PRIVÉ LE BOIS;590053955;N2800;19.9;;;;;
PERINAT_P;2024;590780268;HOPITAL PRIVÉ LE BOIS;590053955;N280H;17.3;;;;;
PERINAT_P;2024;590780268;HOPITAL PRIVÉ LE BOIS;590053955;NAUT;2.3;;;;;
PERINAT_P;2024;590782298;POLYCLINIQUE DU PARC;590000675;M1140;1.41;;;;;
PERINAT_P;2024;590782298;POLYCLINIQUE DU PARC;590000675;N2200;3.35;;;;;
PERINAT_P;2024;590782298;POLYCLINIQUE DU PARC;590000675;N2530;8.35;;;;;
PERINAT_P;2024;590782298;POLYCLINIQUE DU PARC;590000675;N2800;6.77;;;;;
PERINAT_P;2024;590782298;POLYCLINIQUE DU PARC;590000675;NAUT;1.48;;;;;
PERINAT_P;2024;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;M1030;;15;1;0;1;0
PERINAT_P;2024;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;M1140;;6;0;1;;
PERINAT_P;2024;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;M2050;;6;1;0;;
PERINAT_P;2024;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;N2340;2;;;;;
PERINAT_P;2024;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;N2530;20.2;;;;;
PERINAT_P;2024;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;N2700;0.3;;;;;
PERINAT_P;2024;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;N2800;19.6;;;;;
PERINAT_P;2024;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;M1030;12.63;;1;;1;
PERINAT_P;2024;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;M1140;18.1;;0;;;
PERINAT_P;2024;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;M2050;10.18;;1;;;
PERINAT_P;2024;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;N2200;6.67;;;;;
PERINAT_P;2024;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;N2340;22.02;;;;;
PERINAT_P;2024;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;N2530;32.62;;;;;
PERINAT_P;2024;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;N2800;36.27;;;;;
PERINAT_P;2024;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;NAUT;5.87;;;;;
PERINAT_P;2024;590801106;HOPITAL VICTOR PROVO;590782421;M1140;7.45;;;;;
PERINAT_P;2024;590801106;HOPITAL VICTOR PROVO;590782421;M2050;14.15;;;;;
PERINAT_P;2024;590801106;HOPITAL VICTOR PROVO;590782421;MIVG;1.83;;;;;
PERINAT_P;2024;590801106;HOPITAL VICTOR PROVO;590782421;N2200;15.82;;;;;
PERINAT_P;2024;590801106;HOPITAL VICTOR PROVO;590782421;N2340;37.35;;;;;
PERINAT_P;2024;590801106;HOPITAL VICTOR PROVO;590782421;N2530;37.53;;;;;
PERINAT_P;2024;590801106;HOPITAL VICTOR PROVO;590782421;N2700;1.17;;;;;
PERINAT_P;2024;590801106;HOPITAL VICTOR PROVO;590782421;N2800;66.78;;;;;
PERINAT_P;2024;590801106;HOPITAL VICTOR PROVO;590782421;NAUT;65.38;;;;;
PERINAT_P;2024;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;M1030;1;;1;0;0;1
PERINAT_P;2024;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;M1140;1;;0;1;;
PERINAT_P;2024;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;M2050;8;;1;0;;
PERINAT_P;2024;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;MIVG;0.8;;;;;
PERINAT_P;2024;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;N2200;8.16;;;;;
PERINAT_P;2024;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;N2340;7.56;;;;;
PERINAT_P;2024;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;N2530;23.63;;;;;
PERINAT_P;2024;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;N2700;0.25;;;;;
PERINAT_P;2024;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;N2800;25.17;;;;;
PERINAT_P;2024;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;N280H;15.4;;;;;
PERINAT_P;2024;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;NAUT;21.96;;;;;
PERINAT_P;2024;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;M1140;;1;0;;;
PERINAT_P;2024;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;M2050;;1;0;1;;
PERINAT_P;2024;590816310;CLINIQUE SAINT AME;590000048;M1030;;6;0;1;0;0
PERINAT_P;2024;590816310;CLINIQUE SAINT AME;590000048;M1140;1.07;1;0;1;;
PERINAT_P;2024;590816310;CLINIQUE SAINT AME;590000048;M2050;0.7;6;0;1;;
PERINAT_P;2024;590816310;CLINIQUE SAINT AME;590000048;N2530;12.35;;;;;
PERINAT_P;2024;590816310;CLINIQUE SAINT AME;590000048;N2700;0.1;;;;;
PERINAT_P;2024;590816310;CLINIQUE SAINT AME;590000048;N2800;11.23;;;;;
PERINAT_P;2024;590816310;CLINIQUE SAINT AME;590000048;NAUT;3.32;;;;;
PERINAT_P;2024;600000053;CH GHPSO SENLIS;600101984;M1030;1.1;;1;1;1;0
PERINAT_P;2024;600000053;CH GHPSO SENLIS;600101984;M1140;7.17;;1;1;;
PERINAT_P;2024;600000053;CH GHPSO SENLIS;600101984;M2050;8.69;;1;0;;
PERINAT_P;2024;600000053;CH GHPSO SENLIS;600101984;MIVG;0.2;;;;;
PERINAT_P;2024;600000053;CH GHPSO SENLIS;600101984;N2200;45.54;;;;;
PERINAT_P;2024;600000053;CH GHPSO SENLIS;600101984;N2340;23.6;;;;;
PERINAT_P;2024;600000053;CH GHPSO SENLIS;600101984;N2530;57.81;;;;;
PERINAT_P;2024;600000053;CH GHPSO SENLIS;600101984;N2700;1.45;;;;;
PERINAT_P;2024;600000053;CH GHPSO SENLIS;600101984;N2800;36.82;;;;;
PERINAT_P;2024;600000053;CH GHPSO SENLIS;600101984;N280H;19.8;;;;;
PERINAT_P;2024;600000053;CH GHPSO SENLIS;600101984;NAUT;34.69;;;;;
PERINAT_P;2024;600000186;CH CLERMONT;600100648;M1140;0.7;;0;0;;
PERINAT_P;2024;600000186;CH CLERMONT;600100648;M2050;0.4;;0;0;;
PERINAT_P;2024;600000186;CH CLERMONT;600100648;N2530;1.8;;;;;
PERINAT_P;2024;600000186;CH CLERMONT;600100648;N2700;0.25;;;;;
PERINAT_P;2024;600000186;CH CLERMONT;600100648;N2800;2.8;;;;;
PERINAT_P;2024;600000186;CH CLERMONT;600100648;NAUT;2;;;;;
PERINAT_P;2024;600000194;CH BEAUVAIS;600100713;M1140;3.82;;;;;
PERINAT_P;2024;600000194;CH BEAUVAIS;600100713;M2050;0.98;;;;;
PERINAT_P;2024;600000194;CH BEAUVAIS;600100713;MIVG;0.01;;;;;
PERINAT_P;2024;600000194;CH BEAUVAIS;600100713;N2200;8.86;;;;;
PERINAT_P;2024;600000194;CH BEAUVAIS;600100713;N2340;10.53;;;;;
PERINAT_P;2024;600000194;CH BEAUVAIS;600100713;N2530;40.44;;;;;
PERINAT_P;2024;600000194;CH BEAUVAIS;600100713;N2700;1;;;;;
PERINAT_P;2024;600000194;CH BEAUVAIS;600100713;N2800;31.05;;;;;
PERINAT_P;2024;600000194;CH BEAUVAIS;600100713;N280H;31.05;;;;;
PERINAT_P;2024;600000194;CH BEAUVAIS;600100713;NAUT;25.43;;;;;
