BOR;AN;FI;RS;FI_EJ;SITES;SALCHIR;SAL24CHIR;SALOBS;SAL24OBS;SALINT;SAL24INT;SALHYB;SAL24HYB;SALEND;SALEND24;SALAUT;SALAUT24;SALTOT;SALTOT24;SALAMBU;SURV;SURV24;SURVAMBU;POST;POST24;POSTAMBU;BLOCS_A10;BLOCS_B10;BLOCS_C10;BLOCS_D10;BLOCS_E10;BLOCS_A11;BLOCS_B11;BLOCS_C11;BLOCS_D11;BLOCS_E11;BLOCS_A12;BLOCS_B12;BLOCS_C12;BLOCS_D12;BLOCS_E12;BLOCS_A13;BLOCS_B13;BLOCS_C13;BLOCS_D13;BLOCS_E13;BLOCS_A14;BLOCS_B14;BLOCS_C14;BLOCS_D14;BLOCS_E14;BLOCS_A15;BLOCS_B15;BLOCS_C15;BLOCS_D15;BLOCS_E15
BLOCS;2024;590006896;POLYCLINIQUE DE LA THIÉRACHE;590000519;1;5;;0;;0;;0;;1;;0;;6;;;1;;;12;;;1707;3889;5596;4001;;0;0;0;0;;0;0;0;0;;34;118;152;27;;375;2827;3202;1852;;4;58;62;9;
BLOCS;2024;590008041;POLYCLINIQUE VAUBAN;590008033;1;12;;;;2;1;;;1;1;;;15;2;;2;;;19;;;3120;5211;8331;6712;;0;0;0;0;;955;180;1135;193;;949;632;1581;942;;1901;6310;8211;4849;;5;82;87;86;
BLOCS;2024;590052056;GCS GHICL CLINIQUE STE MARIE;590051801;3;6;;1;;;;;;;;;;7;;2;2;;1;9;;4;1668;3504;5172;3835;;375;23;398;151;;0;0;0;0;;5;113;118;0;;633;5606;6239;3773;;6;3;9;0;
BLOCS;2024;590780060;INSTITUT OPHTALMIQUE;590000022;1;4;0;0;0;0;0;0;0;0;0;2;0;6;0;;1;0;;7;0;;271;10922;11193;10689;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;40;40;0;;2;134;136;0;
BLOCS;2024;590780250;CLINIQUE LILLE SUD;590053955;1;9;;;;;;;;;;;;9;;;1;;;14;;;1963;36121;38084;30608;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;26;26;7;;0;2;2;0;
BLOCS;2024;590780268;HOPITAL PRIVÉ LE BOIS;590053955;3;16;;4;;2;;;;3;;;;25;;;3;;;36;;;12834;10606;23440;20730;;667;154;821;576;;1915;62;1977;1582;;308;380;688;333;;1741;16927;18668;10948;;33;424;457;196;
BLOCS;2024;590780284;GCS GHICL HÔPITAL ST PHILIBERT;590051801;1;8;;;;3;;2;;3;;;;16;;;1;;;18;;;3871;3070;6941;5593;;0;0;0;0;;2271;126;2397;1089;;498;520;1018;441;;2371;2424;4795;3129;;38;260;298;37;
BLOCS;2024;590780342;CLINIQUE AMBROISE PARE;590053955;1;4;;;;;;;;;;;;4;;;1;;;6;;;111;9192;9303;9070;;0;0;0;0;;0;0;0;0;;0;224;224;0;;0;0;0;0;;0;2;2;0;
BLOCS;2024;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;1;15;;;;;;;;3;;1;;19;;2;4;;3;32;;14;4671;12517;17188;15783;;1;0;1;1;;0;0;0;0;;15;329;344;35;;1994;11750;13744;8624;;3;202;205;65;
BLOCS;2024;590781571;CLINIQUE DU CAMBRESIS;590000402;1;4;1;0;0;0;0;0;0;0;0;0;0;4;1;;1;1;;7;7;;1580;2557;4137;3866;;0;0;0;0;;0;0;0;0;;20;661;681;0;;1;1;2;2;;0;4;4;1;
BLOCS;2024;590781951;CLINIQUE DU SPORT ET D'ORTHOPEDIE;590053955;1;8;;;;;;;;;;;;8;;;1;;;14;;;4908;5801;10709;10632;;0;0;0;0;;0;0;0;0;;0;2;2;0;;1;0;1;0;;0;85;85;0;
BLOCS;2024;590782298;POLYCLINIQUE DU PARC;590000675;1;11;;1;;;;;;1;;;;13;;;1;;;23;;;4510;8375;12885;11891;;154;11;165;163;;0;0;0;0;;0;0;0;0;;155;4842;4997;2691;;0;28;28;8;
BLOCS;2024;590782546;SAS CLINIQUE LES PEUPLIERS;590000733;1;0;;;;;;;;;;;;0;;2;;;1;;;4;2;451;453;330;;0;0;0;0;;0;0;0;0;;12;1281;1293;0;;25;2275;2300;1081;;0;1;1;0;
BLOCS;2024;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;1;7;;1;;2;;1;;3;;1;;15;;;1;;;21;;;3833;7984;11817;10886;;575;65;640;390;;847;241;1088;325;;2118;596;2714;2144;;875;15887;16762;9857;;6;95;101;57;
BLOCS;2024;590785374;CLINIQUE TEISSIER;620001834;0;0;;;;;;;;1;;;;1;;;;;;;;;4;1;5;0;;0;0;0;0;;0;0;0;0;;1;0;1;0;;98;244;342;0;;0;0;0;0;
BLOCS;2024;590787586;INSTITUT COEUR POUMON CHU LILLE;590780193;1;7;;;;5;;3;0;1;;;;16;0;;2;;;18;;;4954;332;5286;4423;;3;0;3;3;;3419;594;4013;945;;893;336;1229;708;;868;716;1584;632;;2;39;41;0;
BLOCS;2024;590788964;SARL CLINIQUE DU PARC;590001756;1;2;;0;;0;;0;;1;;1;;4;;;1;;;8;;;446;1885;2331;1885;;0;1;1;1;;0;0;0;0;;1;2;3;1;;191;4647;4838;2496;;1;846;847;0;
BLOCS;2024;590790655;SAINT ROCH CHIRURGIE;440052041;1;5;;;;1;;;;;;;;6;;;1;;;8;;;2111;3352;5463;4808;;0;0;0;0;;0;0;0;0;;5;150;155;0;;24;161;185;51;;297;11;308;0;
BLOCS;2024;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;7;38;6;;;3;1;1;1;;;;;42;8;;7;;;53;;;15557;11790;27347;21317;;8;1;9;8;;14;9;23;8;;272;50;322;192;;1757;244;2001;413;;8;109;117;2;
BLOCS;2024;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;1;7;;1;;;;;;;;;;8;;;4;;;13;;;3000;6283;9283;7686;;1339;63;1402;558;;58;0;58;0;;5;48;53;0;;1171;3491;4662;2194;;13;60;73;0;
BLOCS;2024;590801106;HOPITAL VICTOR PROVO;590782421;1;6;2;2;2;2;1;;;1;0;;0;11;5;2;2;1;1;28;24;24;5881;5498;11379;8628;9010;2003;441;2444;900;43;911;18;929;7;346;198;151;349;41;222;2817;3683;6500;3834;7306;16;162;178;84;521
BLOCS;2024;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;2;7;2;1;1;0;0;0;0;0;0;0;0;8;3;0;1;1;;9;1;;5086;2764;7850;6001;883;955;182;1137;459;53;215;1;216;1;;268;213;481;258;;1696;1747;3443;1769;1403;11;37;48;30;553
BLOCS;2024;590811279;HOP CLAUDE HURIEZ CHU LILLE;590780193;6;25;;;;2;;;;4;;;;31;;;5;;;42;;;9318;5964;15282;11236;;1;0;1;1;;5;2;7;1;;698;250;948;441;;5740;6155;11895;6299;;165;268;433;36;
BLOCS;2024;590813176;CLINIQUE DES HETRES;590005278;1;5;1;0;0;0;0;0;0;1;1;0;0;6;2;;1;1;;9;2;;877;1331;2208;1743;;4;4;8;6;;0;0;0;0;;0;0;0;0;;35;2134;2169;1281;;1;6;7;4;
BLOCS;2024;590813382;NOUVELLE CLINIQUE VILLETTE SA;590000386;1;5;0;0;;0;;0;;0;;0;;5;0;;1;;;12;;;1320;1620;2940;2465;;0;0;0;0;;0;0;0;0;;0;0;0;0;;129;332;461;421;;28;15;43;5;
BLOCS;2024;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;8;7;;;;;;;;1;;;;8;;;1;;;12;;;1101;3658;4759;3055;;1;21;22;21;;22;0;22;0;;21;69;90;32;;154;949;1103;600;;1;26;27;21;
BLOCS;2024;590815056;CLINIQUE DE FLANDRE;590005492;1;6;0;0;0;0;0;0;0;1;0;;;7;0;;1;0;;12;0;;2028;5984;8012;7540;;0;0;0;0;;0;1;1;1;;185;136;321;187;;375;7165;7540;4669;;1;5;6;6;
BLOCS;2024;590816310;CLINIQUE SAINT AME;590000048;2;7;2;1;;0;0;0;0;2;;0;0;10;2;;2;2;;19;19;;2699;5264;7963;7255;;235;51;286;278;;0;0;0;0;;9;402;411;0;;833;7810;8643;5169;;1;58;59;13;
BLOCS;2024;590817458;CLINIQUE DE LA VICTOIRE;590053955;1;5;;;;;;;;1;;;;6;;;1;;;9;;;906;5061;5967;5068;;0;2;2;2;;0;0;0;0;;4;2;6;1;;517;6545;7062;3790;;2;22;24;1;
BLOCS;2024;600000053;CH GHPSO SENLIS;600101984;1;2;1;1;;;;;;;;;;3;1;;1;1;;8;0;;554;968;1522;1286;502;1971;61;2032;758;36;4;0;4;0;;0;0;0;0;;162;840;1002;676;256;3;26;29;0;26
BLOCS;2024;600000186;CH CLERMONT;600100648;1;3;2;;;;;;;;;;;3;2;;1;1;;4;4;;666;714;1380;1132;261;0;0;0;0;;0;0;0;0;;4;29;33;1;;224;555;779;416;92;0;0;0;0;
BLOCS;2024;600000194;CH BEAUVAIS;600100713;1;8;1;1;1;;;;;2;1;;;11;3;;1;1;;14;14;;3618;3531;7149;5283;;1164;222;1386;623;;786;11;797;0;;56;1;57;6;;2836;1233;4069;2330;;9;35;44;26;
BLOCS;2024;600000467;CH GHPSO CREIL;600101984;1;3;1;;;1;;;;1;;;;5;1;;1;;;12;;;2709;2062;4771;3906;2313;7;3;10;10;6;874;61;935;36;;20;0;20;1;;2120;848;2968;1434;1735;1;5;6;0;309
BLOCS;2024;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;1;5;;0;;0;;0;;1;;2;;8;;;1;;;10;;;968;5584;6552;6032;;0;0;0;0;;4;0;4;0;;0;0;0;0;;146;2291;2437;1703;;0;0;0;0;
BLOCS;2024;600013999;CENTRE CHIRURGICAL;600008635;1;0;0;0;0;0;0;0;0;0;0;;;0;0;2;0;0;1;0;0;5;0;0;0;5565;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;5952;5952;5565;;0;0;0;0;
BLOCS;2024;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;;5;;;;;;;;1;;2;;8;;;1;;;10;;;681;935;1616;1284;;0;0;0;0;;10;0;10;0;;0;21;21;0;;346;183;529;401;;5;4;9;7;
BLOCS;2024;600100754;POLYCLINIQUE SAINT CÔME;600000228;1;6;6;1;1;;;;;3;2;;;10;9;4;1;1;1;16;4;2;5264;16842;22106;19516;;324;34;358;256;;0;0;0;0;;714;567;1281;339;;2507;6590;9097;6744;;67;117;184;104;
BLOCS;2024;600110175;CLINIQUE DU PARC SAINT-LAZARE;600001234;1;7;;;;;;;;1;;;;8;;;1;;;14;;;1428;4731;6159;5445;;0;0;0;0;;0;0;0;0;;111;435;546;87;;762;5581;6343;4427;;11;124;135;65;
BLOCS;2024;600113476;CH CHICN COMPIÈGNE;600100721;1;10;2;1;1;1;;;;2;;;;14;3;;1;1;;20;3;;4597;2662;7259;6181;;1026;189;1215;516;;974;4;978;164;;22;341;363;2;;2447;1074;3521;2051;;9;4;13;2;
BLOCS;2024;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;1;3;0;0;0;0;0;0;0;1;0;0;0;4;0;;1;0;;7;0;;1158;798;1956;1665;193;222;53;275;158;0;0;0;0;0;0;0;0;0;0;0;236;670;906;590;216;2;5;7;0;0
BLOCS;2024;610000051;CHICAM - SITE ALENCON;610780082;1;4;0;1;0;0;0;0;0;1;0;1;0;7;0;0;1;0;0;7;0;0;2710;1939;4649;3267;7080;524;61;585;249;0;155;0;155;26;0;1;403;404;0;0;1408;1631;3039;1844;2694;6;6;12;1;233
BLOCS;2024;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;1;5;1;;;;;;;2;;;;7;1;;1;;;10;;;2036;2644;4680;3573;;385;25;410;150;;16;0;16;6;;2;1;3;1;;923;856;1779;1168;;2;18;20;1;
BLOCS;2024;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;1;1;;0;;0;;0;;1;;0;;2;;0;1;;;2;;;21;4;25;1;;0;0;0;0;;0;0;0;0;;0;1;1;0;;48;0;48;0;;0;0;0;0;
BLOCS;2024;610000119;CH JACQUES MONOD - FLERS;610780165;1;5;1;1;;0;;0;;2;;0;;8;1;;1;;;12;;;3143;1794;4937;4341;;586;66;652;278;;34;0;34;26;;3;0;3;1;;963;1715;2678;1632;;5;40;45;1;
BLOCS;2024;610006421;CLINIQUE D'ALENCON;610006413;1;6;;;;;;;;1;;;;7;;0;1;;;10;;;764;2257;3021;2665;325;0;0;0;0;0;0;0;0;0;0;1;115;116;0;0;55;2355;2410;1968;855;1;22;23;19;0
BLOCS;2024;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;2;8;;;;;;;;1;;;;9;;;2;;;15;;;4586;3410;7996;7796;;0;0;0;0;;0;0;0;0;;0;0;0;0;;173;741;914;423;;3;146;149;2;
BLOCS;2024;620000034;CH ARRAS;620100057;2;7;2;1;1;;;1;1;7;;;;16;4;;1;1;;15;15;;3822;3317;7139;5455;;2034;302;2336;873;;327;23;350;2;;310;243;553;265;;2179;2408;4587;2700;;1;27;28;1;
BLOCS;2024;620000224;CH BETHUNE;620100651;2;5;;1;;;;;;1;;;;7;;;1;;;10;;;2941;1831;4772;3495;;652;162;814;283;;2;0;2;0;;125;10;135;57;;2959;2631;5590;2774;;0;90;90;11;
BLOCS;2024;620000257;CH LENS;620100685;2;9;;2;;4;;;;1;;1;;17;;;3;;;13;;;5596;10760;16356;12295;;1640;486;2126;965;;1840;452;2292;420;;404;492;896;336;;2616;2799;5415;3383;;24;42;66;23;
BLOCS;2024;620000323;CH CALAIS;620101337;2;6;1;1;1;;;;;2;0;;;9;2;0;2;;;15;;;2971;2898;5869;4745;218;1370;225;1595;671;;53;0;53;1;;22;0;22;22;;1452;1977;3429;1808;1015;15;128;143;57;
BLOCS;2024;620000349;CH REGION DE ST OMER;620101360;1;5;1;1;1;0;0;0;0;0;0;0;0;6;2;;1;1;;9;1;;2759;2284;5043;3883;;660;70;730;306;;80;1;81;0;;2;110;112;0;;1603;1920;3523;1627;;9;39;48;25;
BLOCS;2024;620000653;CH BOULOGNE-SUR-MER;620103440;1;12;;1;1;2;1;;;;;;;15;2;;1;;;11;;;6368;5433;11801;9061;166;704;130;834;348;0;793;77;870;26;0;374;146;520;384;0;3586;1583;5169;2599;185;14;134;148;116;0
BLOCS;2024;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;2;5;;1;;;;;;2;;;;8;;;1;;;10;;;2702;1700;4402;3280;;498;90;588;296;;2;1;3;1;;365;161;526;360;;1437;2872;4309;2256;;5;41;46;2;
BLOCS;2024;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;1;10;2;0;;0;;0;;2;;0;;12;2;;2;1;;20;10;;3947;5281;9228;7940;;1;0;1;1;;36;0;36;0;;11;118;129;6;;1965;6679;8644;5837;;4;187;191;104;
BLOCS;2024;620006049;CLINIQUE CHIRURGICALE DE SAINT-OMER;620000331;1;8;0;0;0;0;0;0;0;1;0;1;0;10;0;;1;0;;16;0;;3612;5570;9182;8226;;0;0;0;0;;0;0;0;0;;0;0;0;0;;689;4472;5161;2955;;0;76;76;68;
BLOCS;2024;620025346;POLYCLINIQUE DE LA  CLARENCE;620001834;1;7;;1;;;;;;1;;;;9;;;1;;;14;;;2693;3644;6337;5587;;355;50;405;227;;54;1;55;3;;9;420;429;0;;1163;2596;3759;2241;;6;135;141;38;
BLOCS;2024;620100099;HOPITAL PRIVE ARRAS LES BONNETTES;620014779;1;12;2;1;1;;;;;3;;;;16;3;;1;1;;23;2;;5519;10418;15937;14082;;21;7;28;28;;0;0;0;0;;10;153;163;0;;1172;6889;8061;5604;;5;99;104;16;
BLOCS;2024;620100487;CLINIQUE DES ACACIAS;620000125;1;4;4;;;;;;;;;;;4;4;;1;1;;8;8;;968;1435;2403;2079;;0;0;0;0;;0;0;0;0;;4;93;97;0;;258;2589;2847;1701;;0;3;3;1;
BLOCS;2024;620100735;CLINIQUE ANNE ARTOIS;620000265;1;8;8;0;0;1;1;0;0;1;1;;;10;10;;1;1;;18;18;;2462;5970;8432;7030;;0;1;1;1;;87;0;87;0;;7;343;350;12;;472;5245;5717;3345;;3;210;213;57;
BLOCS;2024;620100750;CLINIQUE AMBROISE PARE;620000273;1;5;;;;;;;;1;;;;6;;;1;;;9;;;1438;3190;4628;3910;;0;0;0;0;;0;0;0;0;;107;384;491;325;;334;3922;4256;2155;;15;20;35;4;
BLOCS;2024;620101311;CLINIQUE DES 2 CAPS;620027763;1;8;;;;;;;;1;;;;9;;;2;;;16;;;2293;14105;16398;13932;;0;0;0;0;;0;0;0;0;;25;423;448;0;;695;2951;3646;2497;;3;58;61;57;
BLOCS;2024;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;1;11;0;0;0;1;0;1;0;1;0;0;0;14;0;0;1;0;0;21;0;0;4751;6712;11463;10258;;0;0;0;0;;1768;144;1912;1439;;430;1067;1497;544;;837;3177;4014;2417;;4;88;92;85;
BLOCS;2024;620116046;CLINIQUE DES 7 VALLEES;620035303;1;;;;;;;;;;;;;;;2;;;1;;;6;0;2146;2146;1948;;0;0;0;0;;0;0;0;0;;0;229;229;0;;0;1769;1769;1049;;0;6;6;5;
BLOCS;2024;620118513;CENTRE MCO COTE D'OPALE;620002915;1;7;;1;;2;1;;;1;;;;11;1;;1;;;16;;;4247;5581;9828;7952;;239;11;250;157;;748;11;759;590;;735;526;1261;801;;852;3966;4818;2859;;9;305;314;5;
BLOCS;2024;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;1;17;1;;;2;;;;;;;;19;1;;3;;;22;;;13863;4976;18839;12938;3917;0;0;0;0;;4755;624;5379;1790;;1291;289;1580;1156;;2519;495;3014;1851;6672;141;1164;1305;22;643
BLOCS;2024;630000412;CH D'AMBERT;630780997;1;1;0;0;0;0;0;0;0;1;0;0;0;2;0;0;1;0;0;2;0;0;54;0;54;14;;0;0;0;0;;1;0;1;0;;0;0;0;0;;135;557;692;430;;0;0;0;0;
BLOCS;2024;630000420;CH PAUL ARDIER ISSOIRE;630781003;1;2;;1;;0;;0;;1;;1;;5;;;1;;;6;;;1501;1083;2584;2302;26;367;65;432;150;;1;0;1;0;;5;130;135;0;;587;2176;2763;1052;592;5;0;5;2;
BLOCS;2024;630000438;CH DE RIOM;630781011;1;3;;0;;0;;0;;1;;0;;4;;;1;;;7;;;943;1654;2597;2138;;0;0;0;0;;33;0;33;4;;3;1;4;1;;384;1291;1675;967;;5;7;12;7;
BLOCS;2024;630000446;CH DE THIERS;630781029;1;1;1;1;0;0;0;0;0;1;0;0;0;3;1;1;1;0;1;5;0;5;1000;431;1431;1204;;250;20;270;87;;3;0;3;2;;1;0;1;0;;449;1098;1547;1083;;2;5;7;0;
BLOCS;2024;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;1;6;;;;1;;;;;;;;7;;0;1;;;11;;;4427;2849;7276;4765;1429;0;0;0;0;;3;0;3;2;;10;0;10;9;;603;413;1016;472;541;72;11;83;55;
BLOCS;2024;630780211;POLE SANTE REPUBLIQUE;630000107;5;11;;;;4;;1;;2;;5;;23;;;3;;;29;;;7149;7365;14514;11998;;0;0;0;0;;3261;290;3551;3081;;605;568;1173;586;;1279;6748;8027;5480;;18;281;299;22;
BLOCS;2024;630780369;CLINIQUE DE LA PLAINE;630000164;2;4;;0;;0;;0;;3;;0;;7;;;2;;;13;;;892;6956;7848;6054;;0;0;0;0;;0;0;0;0;;1;326;327;0;;458;10724;11182;7383;;0;18;18;1;
BLOCS;2024;630781268;HOPITAL ESTAING - CHU63;630780989;1;11;2;2;2;1;;;;3;;1;;18;4;;5;2;1;24;7;8;7736;3687;11423;8527;6727;2790;616;3406;1493;400;19;1;20;17;;409;11;420;121;;3044;4557;7601;4343;1789;79;33;112;5;455
BLOCS;2024;630781839;HOPITAL PRIVE LA CHATAIGNERAIE;630000826;3;9;;1;1;1;;1;;2;;;;14;1;12;1;;2;22;;18;12448;36822;49270;45620;;1066;119;1185;505;;1;0;1;0;;478;1143;1621;388;;1778;4184;5962;4866;;35;507;542;5;
BLOCS;2024;640000162;CH COTE BASQUE;640780417;2;11;2;1;1;1;1;0;0;3;0;0;0;16;4;0;2;;;24;;;8691;4284;12975;10115;4072;1527;401;1928;845;121;19;3;22;14;0;819;263;1082;494;6;3982;4744;8726;5684;1964;64;78;142;3;110
BLOCS;2024;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;1;3;1;0;0;1;0;0;0;1;0;0;0;5;1;0;1;1;0;8;8;0;597;1798;2395;2030;526;0;0;0;0;;0;0;0;0;;0;1;1;0;;11;652;663;453;;0;1;1;1;
BLOCS;2024;640000410;CENTRE HOSPITALIER OLORON;640780821;1;3;0;0;0;0;0;0;0;1;0;0;0;4;0;0;1;0;0;6;0;0;1137;1283;2420;1864;1662;0;0;0;0;0;29;0;29;1;1;0;0;0;0;0;234;989;1223;780;1017;0;0;0;0;4
BLOCS;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;3;11;2;1;1;5;2;1;0;2;1;4;0;24;6;6;2;1;1;27;4;12;8322;7734;16056;10639;4694;1137;318;1455;719;20;1447;968;2415;791;;1062;244;1306;1011;1;2016;2045;4061;2380;2441;72;126;198;47;509
BLOCS;2024;640016580;CENTRE DE CARDIOLOGIE DU PAYS BASQUE;640010658;1;;;;;5;1;;;;;;;5;1;;1;;;11;;;244;21;265;8;;1;0;1;1;;3463;172;3635;3048;;428;17;445;412;;23;0;23;6;;0;0;0;0;
BLOCS;2024;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;1;1;1;1;;1;;;;1;;;;4;1;;1;;;6;;;590;2273;2863;1326;;171;8;179;66;;1;0;1;0;;3;35;38;0;;116;672;788;480;;0;1;1;0;
BLOCS;2024;640018206;CLINIQUE BELHARRA;640012209;1;13;1;1;1;1;;1;;4;;;;20;2;;3;;;41;;;10753;10903;21656;18164;;303;75;378;363;;1;0;1;1;;760;680;1440;729;;3148;15220;18368;11595;;64;358;422;42;
BLOCS;2024;640780268;CLINIQUE DELAY;640000113;1;5;1;;;;;;;;;1;;6;1;;2;;1;10;;4;866;9182;10048;8832;717;0;0;0;0;;0;0;0;0;;3;1;4;0;;3;0;3;2;;0;5;5;0;4
BLOCS;2024;640780490;CAPIO CLINIQUE AGUILERA;640000212;1;8;;;;;;;;1;;2;2;11;2;;1;;;19;;;5055;19065;24120;20409;;0;0;0;0;;1;0;1;0;;0;625;625;0;;366;2496;2862;1723;;0;2;2;0;
BLOCS;2024;640780748;POLYCLINIQUE CÔTE BASQUE SUD;640000360;2;8;5;;;;;;;1;1;;;9;6;3;2;1;2;15;12;9;2208;8622;10830;6029;;0;1;1;1;;35;0;35;0;;8;110;118;8;;674;3143;3817;2444;;5;138;143;0;
BLOCS;2024;640780946;POLYCLINIQUE PAU PYRENEES SITE NAVARRE;640000469;1;17;2;1;1;0;0;0;0;2;0;0;0;20;3;0;3;1;0;27;8;0;8487;14142;22629;20209;;698;82;780;385;;0;0;0;0;;318;582;900;348;;4121;8092;12213;9462;;26;1316;1342;70;
BLOCS;2024;640781225;CLINIQUE MEDICALE CARDIOLOGIQUE ARESSY;640000568;1;1;;;;2;2;2;2;;;;;5;4;;1;;;3;;;96;79;175;6;;0;0;0;0;;1076;8;1084;770;;17;0;17;17;;22;90;112;7;;0;0;0;0;
BLOCS;2024;650000045;CH TARBES LOURDES SITE LOURDES;650783160;2;5;;;;;;;;2;;;;7;;2;1;;0;4;;0;538;616;1154;951;1061;0;0;0;0;0;0;0;0;0;0;0;36;36;0;0;177;1331;1508;867;660;0;26;26;0;0
BLOCS;2024;650000052;CH BAGNERES DE BIGORRE;650780166;0;0;;;;;;;;;;;;0;;;;;;;;;0;30;30;0;;0;0;0;0;;1;0;1;0;;0;0;0;0;;4;0;4;0;;0;0;0;0;
BLOCS;2024;650000417;CH TARBES LOURDES GESPE SITE TARBES;650783160;4;10;1;;;1;;;;3;;;;14;1;;1;1;;12;4;;3952;4069;8021;4830;1775;700;182;882;451;2;536;245;781;52;3;5;1;6;4;0;1280;2204;3484;1945;2037;4;19;23;3;177
BLOCS;2024;650002579;POLYCL L'ORMEAU SITE PYRENEES TARBES;650000243;1;8;3;;;;;;;1;;;;9;3;;1;1;;14;10;;2569;9547;12116;8918;;0;0;0;0;;0;0;0;0;;273;324;597;369;;1771;2782;4553;3519;;15;121;136;129;
BLOCS;2024;650780679;POLYCL L'ORMEAU SITE CENTRE TARBES;650000243;1;3;2;1;;1;;;;1;;;;6;2;;1;1;;7;3;;1164;765;1929;1585;;447;30;477;192;;1138;51;1189;959;;1;0;1;1;;122;405;527;299;;23;27;50;0;
BLOCS;2024;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;1;3;3;;;;;;;1;1;;;4;4;;1;1;;5;5;;1239;2073;3312;3145;467;0;0;0;0;;0;0;0;0;;0;102;102;0;;97;423;520;325;144;0;3;3;0;0
BLOCS;2024;660000084;CH PERPIGNAN;660780180;7;12;2;1;1;4;1;;;1;;0;;18;4;0;1;1;;18;4;;8124;3208;11332;7410;;1800;432;2232;1063;;1979;69;2048;707;;788;59;847;385;;5511;2274;7785;3903;;138;93;231;15;
BLOCS;2024;660006305;CL MUTUALISTE CATALANE PERPIGNAN;340028901;1;12;;;;;;;;2;;;;14;;;1;;;21;;;3709;15642;19351;18323;;0;0;0;0;;0;0;0;0;;0;101;101;0;;564;5970;6534;3817;;3;112;115;8;
BLOCS;2024;660780628;CL DU VALLESPIR CERET;660000282;1;2;;0;;0;;0;;1;;0;;3;;;1;;;5;;;228;1684;1912;1787;1381;0;0;0;0;;0;0;0;0;;0;0;0;0;;96;1101;1197;687;;2;24;26;2;
BLOCS;2024;660780669;POLYCL MEDITERRANEE PERPIGNAN;660000324;1;5;5;1;1;0;0;0;0;0;0;0;0;6;6;;1;1;;8;8;;1301;2142;3443;2751;;1319;86;1405;500;;0;0;0;0;;0;0;0;0;;7;105;112;110;;3;226;229;6;
BLOCS;2024;660780776;CL ST MICHEL PRADES;660000399;1;3;3;;;;;;;1;;;;4;3;;1;1;;5;5;;461;1751;2212;1659;;0;0;0;0;;0;0;0;0;;0;0;0;0;;32;615;647;536;;0;1;1;0;
BLOCS;2024;660780784;CL ST PIERRE PERPIGNAN;660000407;3;10;10;;;3;3;1;1;2;;2;;18;14;;3;2;;24;21;;7134;5076;12210;8812;;4;76;80;80;;3398;108;3506;3011;;841;356;1197;917;;1968;6739;8707;4862;;11;103;114;3;
BLOCS;2024;660790387;POLYCL MEDIPOLE ST ROCH CABESTANY;660790379;3;19;10;;;;;;;2;2;1;;22;12;;3;1;;28;5;;5208;14676;19884;17276;;0;0;0;0;;38;0;38;2;;8;0;8;2;;3806;6395;10201;6814;;7;99;106;47;
BLOCS;2024;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;5;16;2;;;10;2;1;;6;;1;;34;4;2;3;1;0;41;6;0;7584;4268;11852;6437;3862;1;0;1;1;0;3865;621;4486;369;2;1122;310;1432;386;38;6616;4032;10648;5048;1942;109;111;220;0;1904
BLOCS;2024;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;4;8;;1;;4;;;;2;;;;15;;;1;;;14;;;5562;4451;10013;7921;3444;923;47;970;344;0;2206;92;2298;357;1;674;307;981;159;0;2375;3659;6034;2752;1391;34;405;439;0;318
BLOCS;2024;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;2;4;3;1;1;;;0;0;1;1;;;6;5;0;1;1;0;9;9;0;2229;1976;4205;3413;;494;77;571;234;;2;0;2;2;;2;0;2;2;;714;813;1527;779;;1;38;39;3;
