BOR;AN;FI;RS;FI_EJ;PN_A1;PN_A2;PN_A4;PN_A5;PN_A6;PN_A7;PN_A73;PN_A8;PN_A9;PN_A74;PN_A11;PN_A12;PN_A13;PN_A75;PN_A14;PN_A15;PN_A16;PN_A17;PN_A18;PN_A19;PN_A20;PN_A21;PN_A22;PN_A23;PN_A76;PN_A77;PN_A25;PN_A24;PN_A26;PN_A27;PN_A28;PN_A30;PN_A31;PN_A32;PN_A33;PN_A34;PN_B30;PN_B31;PN_B32;PN_B33;PN_B34;PN_C30;PN_C31;PN_C32;PN_C33;PN_C34;PN_A35;PN_A36;PN_A37;PN_A38;PN_A39;PN_A40;PN_A41;PN_A42;PN_A43;PN_A44;PN_A45;PN_A46;PN_A47;PN_A48;PN_A49;PN_A50;PN_A51;PN_A53;PN_A54;PN_A55;PN_A56;PN_A57;PN_A58;PN_A59;PN_A61;PN_A62;PN_A63;PN_A64;PN_A65;PN_A66
PN;2024;630780310;CLINEA - CLINIQUE LES SORBIERS;920030269;0.05;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;630780369;CLINIQUE DE LA PLAINE;630000164;0.3;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.1;0;;;;0;;;;0;;;;
PN;2024;630780401;CLINIQUE PSYCHIATRIQUE DE L AUZON;630000172;0.18;0.1;0;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;630780526;SSR LES SAPINS;630009991;0.11;0.09;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;630780559;SSR MECS TZA-NOU - UGECAM;870015336;0.13;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;630781268;HOPITAL ESTAING - CHU63;630780989;;;1;2.1;158;0;0;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;3.8;0;;;;0;;;;1;5177;256;6.75;2.55
PN;2024;630781417;CLINIQUE PSYCHIATRIQUE LES QUEYRIAUX;630000578;;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;630781755;CENTRE MEDICAL INFANTILE DE ROMAGNAT;630011518;0.4;0.06;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;630781771;CHU PSYCHIATRIE;630780989;;;0;;;;;0;0;;;;;;;;;0;;;1;220;85;1;1;0;1;1;114;44;0;1;;;;;1;;;6;3;1.1;;;2;0.5;0;;;;0;;;;0;;;;0;;;0;;1;4.72;2299;1;1;6504;1033;7.5;0;;;;
PN;2024;630781821;CLINIQUE PSYCHIATRIQUE LE GRAND PRE;920030269;0.2;0.32;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;630781839;HOPITAL PRIVE LA CHATAIGNERAIE;630000826;0.7;0.35;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;0;0;1;160;40;0;1;;;;;;;;;;0.1;;;;;0;;;;0;;;;0;;;;0;;;1;0.2;0;;;;1;192;77;0.5;0;;;;
PN;2024;630783348;CTRE REED FONCT M.GANTCHOULA;750050916;;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;6;0;1;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;630783538;HOPITAL LOUISE MICHEL - CHU63;630780989;;;0;;;;;0;0;;;;;;;;;0;;;1;987;435;1;1;0;1;1;987;435;0;;;;2;;15;;;2;2;2;;;3;1;1;10;77;2691;1;12;22;4326;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;630784742;AURA SANTE CHAMALIERES;630000990;1;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;630785756;CTRE REEDUCATION FONCT.M.BARBAT;630001188;0.25;0.2;0;;;;;0;0;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;640000162;CH COTE BASQUE;640780417;6.76;1;1;2.14;572;1;1;1;1;;1759;649;694;2076;622;448;2;0;;;0;;;1;1;1;1;1;990;579;1;;;;2;1;3;;;5;2;1.2;0.6;0.6;3.4;1.55;0;;;;0;;;;1;4;;1;1;32;4090;1;0.25;1;4.76;1509;;1;2523;1058;3.36;1;1493;;1.21;
PN;2024;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;1;0.1;1;0.6;107;0;0;0;0;;;;;;;;0;0;;;0;;;1;0;1;1;1;162;109;0;;;;;;1;1;;2;2;0.75;0.75;;1.8;1.8;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;640000410;CENTRE HOSPITALIER OLORON;640780821;0.85;0.3;1;0.95;228;1;1;0;0;;;;;;;;;0;;;0;;;1;0;0;1;1;180;112;0;;;;;;1;;;1;;0.1;;;0.1;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;117;39;0.1;0;;;;
PN;2024;640000428;CENTRE HOSPITALIER DE MAULEON;640780839;0.1;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;640000436;CENTRE HOSPITALIER DES PYRENEES;640780862;1.6;0.25;1;3.68;399;0;1;1;0;;;;;;;;;0;;;0;;;1;0;1;1;1;185;40;1;;;;1;1;1;1;;2;;0.2;0.2;;1.4;1;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;1479;443;2.61;0;;;;
PN;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;2;0.8;1;6.3;1159;1;1;1;1;;2324;106;1963;7541;694;597;2;0;;;0;;;1;1;0;1;2;1637;420;1;;;;;;13;12;1;6;2;1.8;1.7;0.1;2.95;0.9;0;;;;1;14;12;5077;0;;;;0;;;1;2.2;1;2.53;751;208;1;2926;756;3.66;1;25;;0.01;0.01
PN;2024;640005336;ANT. AUTODIALYSE NEPHROCARE - ORTHEZ;640017612;0.2;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;640005591;LES JEUNES CHENES;920030269;0.2;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;640010518;CLINIQUE D'URSUYA;640010468;1;1;0;;;;;0;0;;;;;;;;;0;;;0;;;1;0;1;1;1;54;48;0;1;;;;;;;;;;;;;;;1;13;54;2867;0;;;;0;;;;0;;;0;;0;;;;1;96;48;;0;;;;
PN;2024;640013298;HAD BEARN ET SOULE;640011508;0.2;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;0.2;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;640017679;ANT AUTODIALYSE NEPHROCARE-PAU NAVARRE;640017612;0.2;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;640018206;CLINIQUE BELHARRA;640012209;1.8;0.8;0;;;;;0;0;;;;;;;;1;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;2.7;0;;;;0;;;;1;782;;1.4;0.6
PN;2024;640018255;CLINIQUE CHATEAU CARADOC;640007019;0.2;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;1641;88;1.8;0;;;;
PN;2024;640018818;CENTRE DE SOINS LA NOUVELLE AQUITAINE;920030269;0.4;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;640020715;EPS GARAZI;640020707;;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;640020988;CENTRE AUTODIALYSE NEPHROCARE;640017612;0.2;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;640780185;CTRE. READAP. FONCT. LES EMBRUNS;640000089;0.29;0.09;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;640780268;CLINIQUE DELAY;640000113;1.8;0.5;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;640780334;CLINIQUE D'AMADE;640017893;0.15;0.15;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;640780409;CLINIQUE MIRAMBEAU;640000154;0.05;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;640780490;CAPIO CLINIQUE AGUILERA;640000212;0.32;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;640780557;CENTRE MEDICAL TOKI EDER;640000238;0.24;0.28;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;640780581;CENTRE DE PNEUMOLOGIE LES TERRASSES;640000253;0.3;1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;640780607;CLINIQUE LA MAISON BASQUE;330050899;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;640780623;CENTRE MEDICAL ANNIE ENIA;640000287;0.2;0.17;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;640780631;CENTRE GRANCHER CYRANO;640000295;0.29;0.06;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;640780649;CENTRE MEDICAL LANDOUZY;640000303;0.2;0.2;0;;;;;0;0;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;92;58;0.1;0;;;;
PN;2024;640780672;CLINIQUE MARIENIA;640000337;0.22;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;640780714;SSR CONCHA BERRI;690793195;1;0.15;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;640780748;POLYCLINIQUE CÔTE BASQUE SUD;640000360;0.8;0.5;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;640780904;LE NID BEARNAIS - SSR PEDIATRIQUE;750721334;0.1;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;640780938;POLYCLINIQUE PAU PYRENEES SITE MARZET;640000469;0.5;0.5;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;2;0;;;;0;;;;0;;;;
PN;2024;640780946;POLYCLINIQUE PAU PYRENEES SITE NAVARRE;640000469;1;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;0;;;;0;;;;0;;;;
PN;2024;640781225;CLINIQUE MEDICALE CARDIOLOGIQUE ARESSY;640000568;2;0.25;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;640781308;CLINIQUE PRINCESS;920030269;0.2;0.11;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;640017612;0.2;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;640786281;USLD CLOS MONTREUIL;640791976;0.3;0.3;0;;;;;0;0;;;;;;;;;0;;;0;;;1;0;0;0;1;74;30;0;;;;;;1;1;;;;0.1;0.1;;;;0;;;;1;15;12;4595;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;640787149;CRF EN MILIEU THERMAL;640001681;0.1;0.08;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;640789426;CLINIQUE DE L'OSSAU;640003497;0.2;0.1;0;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;640789624;SERVICE DE SOINS DE SUITE DE COULOMME;400780607;0.25;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;640789699;HAD SANTE SERVICE BAYONNE ET REGION;640003570;0.42;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;640790150;HOPITAL MARIN VILLE PARIS;750712184;1;0.25;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;640792305;MAISON SAINT-ANTOINE;640000626;0.15;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;650000045;CH TARBES LOURDES SITE LOURDES;650783160;;0;1;0.55;55;0;0;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;650000052;CH BAGNERES DE BIGORRE;650780166;1.09;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;1;0;1;1;1;267;147;1;2;2;;;;;;;1;1;0.4;;;0.22;0.22;0;;;;1;12;6;4332;1;12;23;1;0;;;0;;0;;;;1;99;;0.2;0;;;;
PN;2024;650000060;CH LANNEMEZAN;650780174;1.6;0.4;0;;;;;1;1;650784218;;;365;3940;;361;1;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;17;10;5678;0;;;;0;;;0;;1;4.44;454;8;1;5158;657;0.8;0;;;;
PN;2024;650000078;CH LE MONTAIGU ASTUGUE;650780190;0.4;0.05;0;;;;;0;0;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;30;135;0.5;0;;;;
PN;2024;650000417;CH TARBES LOURDES GESPE SITE TARBES;650783160;4.5;1;1;0.7;93;0;0;0;1;;891;156;0;0;193;253;2;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;2.2;1;4.65;505;40;1;5004;1037;;0;;;;
PN;2024;650002579;POLYCL L'ORMEAU SITE PYRENEES TARBES;650000243;0.25;0.4;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;650004799;GCS RESAPY HAD;650003148;0.2;0.02;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;650006638;SSR SITE LABASTIDE CH TARBES LOURDES;650783160;;;0;;;;;0;0;;;;;;;;;0;;;0;;;1;0;1;1;1;174;105;1;3;3;;;;;;;;;0.3;0.3;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;650007222;MAISON ENF DIETETIQUE THERMALE 2024;650007214;0.05;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;650780141;CH TARBES LOURDES SITE AYGUEROTE;650783160;;;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;0;1;1;180;113;1;1;1;;;;;;;;;0.8;0.8;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;650780182;CH TARBES LOURDES FOURCADE SITE VIC;650783160;;;0;;;;;0;0;;;;;;;;;0;;;0;;;1;0;1;1;1;524;166;1;1;1;;;;;;;;;1;1;;;;1;10;84;3269;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;650780398;CSSR MGEN L'ARBIZON BAGNERE DE BIGORRE;750005068;0.1;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;650780679;POLYCL L'ORMEAU SITE CENTRE TARBES;650000243;0.25;0.4;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.5;0;;;;0;;;;1;121;;;
PN;2024;650780729;CL REPUBLIQUE;650000276;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;650780737;CL PIETAT BARBAZAN DEBAT;650000284;0.2;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;;;0;;;;;0;1;;1511;562;0;0;178;162;1;0;;;0;;;1;1;0;1;1;481;231;1;;;;1;1;2;;;4;2;0.4;;;2.41;1.96;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;650786668;USLD CH BAGNERES DE BIGORRE;650780166;;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;12;6;4332;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;650789308;GRP RADIOTHERAPIE ONCOLOGIE PYRENEES;650789068;;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1;0;;;;0;;;;1;90;;0.5;0.5
PN;2024;660000084;CH PERPIGNAN;660780180;7.19;2.16;1;3.67;282;0;0;0;1;;6705;441;0;0;1253;1621;2;0;;;0;;;1;1;0;1;3;2192;1163;1;1;1;;1;1;8;8;;8;2;2.76;2.76;;3.64;1.67;0;;;;0;;;;0;;;;1;50;8416;1;;1;2.75;1314;166;1;2466;720;4.75;1;286;0;0.1;0
PN;2024;660000092;CHS LEON JEAN GREGORY THUIR;660780198;2;0.3;1;0.5;76;0;1;1;0;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;15093;1891;2.8;0;;;;
PN;2024;660000142;SA CL DU PRE;660000142;0.3;0.2;1;1;96;0;1;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;726;385;1;0;;;;
PN;2024;660000167;CH PRADES;660780271;0.46;0;1;0.65;221;0;0;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;20;20;7329;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;660004953;MEDIPOLE UAD LE SOLER;660790379;0.1;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;660004961;MEDIPOLE UAD ARGELES SUR MER;660790379;0.1;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;660004979;MEDIPOLE UAD ST LAURENT DE LA SALANQUE;660790379;0.1;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;660005166;CTRE CONVALESCENCE ST CHRISTOPHE PERPI;660786542;0.25;0.25;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;660005182;AIDER SANTE UAD ELNE;340000264;0.02;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;660005190;AIDER SANTE UAD FONT ROMEU;340000264;0.01;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;660005208;AIDER SANTE UAD LE BOULOU;340000264;0.01;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;660005216;AIDER SANTE UAD CH PERPIGNAN;340000264;0.1;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;660005687;MEDIPOLE UAD PRADES;660790379;0.1;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;660006172;HAD MEDIHAD CABESTANY;660790379;0.1;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;660006305;CL MUTUALISTE CATALANE PERPIGNAN;340028901;1.5;0.5;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;660007261;USLD GCS POLE SANITAIRE CERDAN ERR;660010059;0.05;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;660009341;USLD LES PATIOS D'ARGENT ARLES SUR T;110786324;0.3;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;660009689;GCS POLE SANITAIRE CERDAN ERR;660010059;0.1;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;0;1;1;58;33;0;1;1;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;660010174;PSR BOUFFARD VERCELLI SITE CHPERPIGNAN;110786324;0.7;0.15;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;11;61;2352;0;;;;1;8;2;1;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;660010422;POLE PEDIATRIQUE CERDAGNE CABESTANY;590799730;0.06;0.08;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;660780099;SSR CL AL SOLA MONTBOLO;660000043;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;660780156;CSSR LE VALLESPIR LE BOULOU;340015171;0.4;0.15;0;;;;;0;0;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
