BOR;AN;FI;RS;FI_EJ;PERSO;EFFLIB;ETPSAL;GAR;AST
BLOCS_P;2024;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;M100H;71;;1;1
BLOCS_P;2024;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;M1030;15;;1;1
BLOCS_P;2024;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;M200H;39;;0;0
BLOCS_P;2024;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;N2200;;27;0;1
BLOCS_P;2024;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;N2320;;0;0;1
BLOCS_P;2024;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;N2510;;3.4;0;0
BLOCS_P;2024;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;N4130;;0;0;1
BLOCS_P;2024;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;N4160;;3;0;0
BLOCS_P;2024;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;NAUT;;17;0;0
BLOCS_P;2024;590785374;CLINIQUE TEISSIER;620001834;M100H;;0.8;;
BLOCS_P;2024;590787586;INSTITUT COEUR POUMON CHU LILLE;590780193;M100H;;7.57;;
BLOCS_P;2024;590787586;INSTITUT COEUR POUMON CHU LILLE;590780193;M1030;;11.47;;
BLOCS_P;2024;590787586;INSTITUT COEUR POUMON CHU LILLE;590780193;M200H;;6.84;;
BLOCS_P;2024;590787586;INSTITUT COEUR POUMON CHU LILLE;590780193;N2200;;28.35;;
BLOCS_P;2024;590787586;INSTITUT COEUR POUMON CHU LILLE;590780193;N2310;;21.18;;
BLOCS_P;2024;590787586;INSTITUT COEUR POUMON CHU LILLE;590780193;N2320;;19.66;;
BLOCS_P;2024;590787586;INSTITUT COEUR POUMON CHU LILLE;590780193;N2510;;19.61;;
BLOCS_P;2024;590787586;INSTITUT COEUR POUMON CHU LILLE;590780193;NAUT;;8.08;;
BLOCS_P;2024;590788964;SARL CLINIQUE DU PARC;590001756;M100H;4;;0;1
BLOCS_P;2024;590788964;SARL CLINIQUE DU PARC;590001756;M1030;2;;0;1
BLOCS_P;2024;590788964;SARL CLINIQUE DU PARC;590001756;M200H;11;;0;1
BLOCS_P;2024;590788964;SARL CLINIQUE DU PARC;590001756;N2200;;4.12;0;1
BLOCS_P;2024;590788964;SARL CLINIQUE DU PARC;590001756;N2310;;0.17;0;1
BLOCS_P;2024;590788964;SARL CLINIQUE DU PARC;590001756;N2510;;2.46;0;0
BLOCS_P;2024;590788964;SARL CLINIQUE DU PARC;590001756;N4130;;0;0;1
BLOCS_P;2024;590788964;SARL CLINIQUE DU PARC;590001756;N4160;;1;0;1
BLOCS_P;2024;590788964;SARL CLINIQUE DU PARC;590001756;NAUT;;6.83;0;1
BLOCS_P;2024;590790655;SAINT ROCH CHIRURGIE;440052041;M100H;7;;0;1
BLOCS_P;2024;590790655;SAINT ROCH CHIRURGIE;440052041;M1030;11;;0;1
BLOCS_P;2024;590790655;SAINT ROCH CHIRURGIE;440052041;M200H;17;;0;1
BLOCS_P;2024;590790655;SAINT ROCH CHIRURGIE;440052041;N2200;;10;0;1
BLOCS_P;2024;590790655;SAINT ROCH CHIRURGIE;440052041;N2310;2;1;0;0
BLOCS_P;2024;590790655;SAINT ROCH CHIRURGIE;440052041;N2320;;2;;1
BLOCS_P;2024;590790655;SAINT ROCH CHIRURGIE;440052041;N4160;;1;0;0
BLOCS_P;2024;590790655;SAINT ROCH CHIRURGIE;440052041;NAUT;;9;0;0
BLOCS_P;2024;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;M100H;;0.23;;
BLOCS_P;2024;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;M1030;;22.36;;
BLOCS_P;2024;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;M200H;;21.33;;
BLOCS_P;2024;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;N2200;;54.34;;
BLOCS_P;2024;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;N2310;;43.79;;
BLOCS_P;2024;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;N2320;;56.02;;
BLOCS_P;2024;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;N2510;;72.98;;
BLOCS_P;2024;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;N4130;;0.93;;
BLOCS_P;2024;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;N4160;;0.13;;
BLOCS_P;2024;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;NAUT;;17.54;;
BLOCS_P;2024;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;M1030;;12.63;;
BLOCS_P;2024;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;M200H;;22.07;;
BLOCS_P;2024;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;N2200;;11.29;;
BLOCS_P;2024;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;N2310;;12.95;;
BLOCS_P;2024;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;N2320;;15.22;;
BLOCS_P;2024;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;N2510;;0.09;;
BLOCS_P;2024;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;N4160;;0.9;;
BLOCS_P;2024;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;NAUT;;7.48;;
BLOCS_P;2024;590801106;HOPITAL VICTOR PROVO;590782421;M1030;;6.85;;
BLOCS_P;2024;590801106;HOPITAL VICTOR PROVO;590782421;M200H;;18.84;;
BLOCS_P;2024;590801106;HOPITAL VICTOR PROVO;590782421;N2200;;59.86;;
BLOCS_P;2024;590801106;HOPITAL VICTOR PROVO;590782421;N2310;;29.42;;
BLOCS_P;2024;590801106;HOPITAL VICTOR PROVO;590782421;N2320;;31.92;;
BLOCS_P;2024;590801106;HOPITAL VICTOR PROVO;590782421;N2510;;31.06;;
BLOCS_P;2024;590801106;HOPITAL VICTOR PROVO;590782421;N4160;;5.5;;
BLOCS_P;2024;590801106;HOPITAL VICTOR PROVO;590782421;NAUT;;50.84;;
BLOCS_P;2024;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;M100H;;5.66;0;0
BLOCS_P;2024;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;M1030;;9.73;1;1
BLOCS_P;2024;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;M200H;;21.71;1;1
BLOCS_P;2024;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;N2200;;9.96;0;1
BLOCS_P;2024;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;N2310;;18.8;1;1
BLOCS_P;2024;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;N2320;;20.82;0;1
BLOCS_P;2024;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;N2510;;8.53;0;0
BLOCS_P;2024;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;N4160;;1.92;0;0
BLOCS_P;2024;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;NAUT;;17.89;0;0
BLOCS_P;2024;590811279;HOP CLAUDE HURIEZ CHU LILLE;590780193;M100H;;2.91;;
BLOCS_P;2024;590811279;HOP CLAUDE HURIEZ CHU LILLE;590780193;M1030;;20.81;;
BLOCS_P;2024;590811279;HOP CLAUDE HURIEZ CHU LILLE;590780193;M200H;;10.4;;
BLOCS_P;2024;590811279;HOP CLAUDE HURIEZ CHU LILLE;590780193;N2200;;40.86;;
BLOCS_P;2024;590811279;HOP CLAUDE HURIEZ CHU LILLE;590780193;N2310;;47.42;;
BLOCS_P;2024;590811279;HOP CLAUDE HURIEZ CHU LILLE;590780193;N2320;;27.77;;
BLOCS_P;2024;590811279;HOP CLAUDE HURIEZ CHU LILLE;590780193;N2510;;51.5;;
BLOCS_P;2024;590811279;HOP CLAUDE HURIEZ CHU LILLE;590780193;NAUT;;14.38;;
BLOCS_P;2024;590813176;CLINIQUE DES HETRES;590005278;M1030;0;6.5;1;1
BLOCS_P;2024;590813176;CLINIQUE DES HETRES;590005278;M200H;9;1.83;0;1
BLOCS_P;2024;590813176;CLINIQUE DES HETRES;590005278;N2200;0;4.5;0;1
BLOCS_P;2024;590813176;CLINIQUE DES HETRES;590005278;N2310;0;6.5;1;0
BLOCS_P;2024;590813176;CLINIQUE DES HETRES;590005278;N2320;0;4;0;1
BLOCS_P;2024;590813176;CLINIQUE DES HETRES;590005278;N2510;0;1.5;0;0
BLOCS_P;2024;590813176;CLINIQUE DES HETRES;590005278;N4160;0;1;0;1
BLOCS_P;2024;590813176;CLINIQUE DES HETRES;590005278;NAUT;0;3;0;0
BLOCS_P;2024;590813382;NOUVELLE CLINIQUE VILLETTE SA;590000386;M1030;4;;0;1
BLOCS_P;2024;590813382;NOUVELLE CLINIQUE VILLETTE SA;590000386;M200H;15;;0;1
BLOCS_P;2024;590813382;NOUVELLE CLINIQUE VILLETTE SA;590000386;N2200;0;8.6;0;1
BLOCS_P;2024;590813382;NOUVELLE CLINIQUE VILLETTE SA;590000386;N2320;0;1.64;0;1
BLOCS_P;2024;590813382;NOUVELLE CLINIQUE VILLETTE SA;590000386;N4160;0;0.07;0;1
BLOCS_P;2024;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;M100H;5;;0;1
BLOCS_P;2024;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;M1030;2;;0;1
BLOCS_P;2024;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;M200H;16;0.06;0;1
BLOCS_P;2024;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;N2200;;10.95;0;1
BLOCS_P;2024;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;N2310;;1.23;0;1
BLOCS_P;2024;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;N2510;;0.76;;
BLOCS_P;2024;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;N4130;;;0;1
BLOCS_P;2024;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;N4160;;0.94;0;1
BLOCS_P;2024;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;NAUT;;4.86;0;1
BLOCS_P;2024;590815056;CLINIQUE DE FLANDRE;590005492;M1030;6;;0;1
BLOCS_P;2024;590815056;CLINIQUE DE FLANDRE;590005492;M200H;;;0;1
BLOCS_P;2024;590815056;CLINIQUE DE FLANDRE;590005492;N2200;;11.78;0;0
BLOCS_P;2024;590815056;CLINIQUE DE FLANDRE;590005492;N2320;;6.14;0;1
BLOCS_P;2024;590815056;CLINIQUE DE FLANDRE;590005492;N4130;;0;0;1
BLOCS_P;2024;590815056;CLINIQUE DE FLANDRE;590005492;N4160;;1.13;0;0
BLOCS_P;2024;590815056;CLINIQUE DE FLANDRE;590005492;NAUT;;4.25;0;0
BLOCS_P;2024;590816310;CLINIQUE SAINT AME;590000048;M100H;5;;0;1
BLOCS_P;2024;590816310;CLINIQUE SAINT AME;590000048;M1030;6;;0;1
BLOCS_P;2024;590816310;CLINIQUE SAINT AME;590000048;M200H;24;;0;1
BLOCS_P;2024;590816310;CLINIQUE SAINT AME;590000048;N2200;;19.63;0;1
BLOCS_P;2024;590816310;CLINIQUE SAINT AME;590000048;N2310;7;0;0;0
BLOCS_P;2024;590816310;CLINIQUE SAINT AME;590000048;N2320;;0.86;0;1
BLOCS_P;2024;590816310;CLINIQUE SAINT AME;590000048;N2510;;5.26;0;0
BLOCS_P;2024;590816310;CLINIQUE SAINT AME;590000048;N4160;;1.47;0;0
BLOCS_P;2024;590816310;CLINIQUE SAINT AME;590000048;NAUT;;3.1;0;0
BLOCS_P;2024;590817458;CLINIQUE DE LA VICTOIRE;590053955;M1030;8;;0;1
BLOCS_P;2024;590817458;CLINIQUE DE LA VICTOIRE;590053955;M200H;38;;0;1
BLOCS_P;2024;590817458;CLINIQUE DE LA VICTOIRE;590053955;N2200;;11;0;1
BLOCS_P;2024;590817458;CLINIQUE DE LA VICTOIRE;590053955;N4160;;2;0;0
BLOCS_P;2024;590817458;CLINIQUE DE LA VICTOIRE;590053955;NAUT;;7.5;0;0
BLOCS_P;2024;600000053;CH GHPSO SENLIS;600101984;M1030;;1.1;1;1
BLOCS_P;2024;600000053;CH GHPSO SENLIS;600101984;M200H;;2.39;1;0
BLOCS_P;2024;600000053;CH GHPSO SENLIS;600101984;N2200;;9.89;0;0
BLOCS_P;2024;600000053;CH GHPSO SENLIS;600101984;N2310;;4.21;1;1
BLOCS_P;2024;600000053;CH GHPSO SENLIS;600101984;N2320;;2.38;1;0
BLOCS_P;2024;600000053;CH GHPSO SENLIS;600101984;N2510;;9.07;1;0
BLOCS_P;2024;600000053;CH GHPSO SENLIS;600101984;N4160;;1;0;0
BLOCS_P;2024;600000053;CH GHPSO SENLIS;600101984;NAUT;;2.62;0;0
BLOCS_P;2024;600000186;CH CLERMONT;600100648;M1030;;3.63;1;0
BLOCS_P;2024;600000186;CH CLERMONT;600100648;M200H;;2.5;0;1
BLOCS_P;2024;600000186;CH CLERMONT;600100648;N2200;;1.8;0;0
BLOCS_P;2024;600000186;CH CLERMONT;600100648;N2310;;5;0;1
BLOCS_P;2024;600000186;CH CLERMONT;600100648;N2320;;3.9;0;1
BLOCS_P;2024;600000186;CH CLERMONT;600100648;N2510;;5;0;0
BLOCS_P;2024;600000186;CH CLERMONT;600100648;N4160;;1;0;0
BLOCS_P;2024;600000186;CH CLERMONT;600100648;NAUT;;1.5;0;0
BLOCS_P;2024;600000194;CH BEAUVAIS;600100713;M100H;;0.65;;
BLOCS_P;2024;600000194;CH BEAUVAIS;600100713;M1030;;9.7;;
BLOCS_P;2024;600000194;CH BEAUVAIS;600100713;N2200;;20.9;;
BLOCS_P;2024;600000194;CH BEAUVAIS;600100713;N2310;;18.47;;
BLOCS_P;2024;600000194;CH BEAUVAIS;600100713;N2320;;9.35;;
BLOCS_P;2024;600000194;CH BEAUVAIS;600100713;N2510;;3.28;;
BLOCS_P;2024;600000194;CH BEAUVAIS;600100713;NAUT;;18;;
BLOCS_P;2024;600000467;CH GHPSO CREIL;600101984;M1030;;7.18;1;0
BLOCS_P;2024;600000467;CH GHPSO CREIL;600101984;M200H;;6.49;0;1
BLOCS_P;2024;600000467;CH GHPSO CREIL;600101984;N2200;;12.39;0;0
BLOCS_P;2024;600000467;CH GHPSO CREIL;600101984;N2310;;9.96;1;0
BLOCS_P;2024;600000467;CH GHPSO CREIL;600101984;N2320;;12.94;1;0
BLOCS_P;2024;600000467;CH GHPSO CREIL;600101984;N2510;;16.29;1;0
BLOCS_P;2024;600000467;CH GHPSO CREIL;600101984;N4160;;1;0;0
BLOCS_P;2024;600000467;CH GHPSO CREIL;600101984;NAUT;;8.97;0;0
BLOCS_P;2024;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;M200H;78;0;0;1
BLOCS_P;2024;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;N2310;;3;0;0
BLOCS_P;2024;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;N2320;;8;0;0
BLOCS_P;2024;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;N4160;;2;0;0
BLOCS_P;2024;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;NAUT;;12;0;0
BLOCS_P;2024;600013999;CENTRE CHIRURGICAL;600008635;M100H;4;0;0;0
BLOCS_P;2024;600013999;CENTRE CHIRURGICAL;600008635;M1030;2;0;0;0
BLOCS_P;2024;600013999;CENTRE CHIRURGICAL;600008635;N2200;7;7;0;0
BLOCS_P;2024;600013999;CENTRE CHIRURGICAL;600008635;N2310;5;3;0;0
BLOCS_P;2024;600013999;CENTRE CHIRURGICAL;600008635;N2510;1;1;0;0
BLOCS_P;2024;600013999;CENTRE CHIRURGICAL;600008635;N4160;0;1;0;0
BLOCS_P;2024;600013999;CENTRE CHIRURGICAL;600008635;NAUT;5;4.8;0;0
BLOCS_P;2024;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;M100H;;16.13;1;
BLOCS_P;2024;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;M1030;;4.92;0;1
BLOCS_P;2024;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;M200H;;7.69;0;1
BLOCS_P;2024;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;N2200;;14.61;0;0
BLOCS_P;2024;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;N2310;;1;0;0
BLOCS_P;2024;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;N2320;;4;0;1
BLOCS_P;2024;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;N2510;;12.73;0;0
BLOCS_P;2024;600100754;POLYCLINIQUE SAINT CÔME;600000228;M100H;4;;;1
BLOCS_P;2024;600100754;POLYCLINIQUE SAINT CÔME;600000228;M1030;11;;;1
BLOCS_P;2024;600100754;POLYCLINIQUE SAINT CÔME;600000228;M200H;36;0;;1
BLOCS_P;2024;600100754;POLYCLINIQUE SAINT CÔME;600000228;N2200;;43.27;;1
BLOCS_P;2024;600100754;POLYCLINIQUE SAINT CÔME;600000228;N2320;;1;;0
BLOCS_P;2024;600100754;POLYCLINIQUE SAINT CÔME;600000228;N2510;;14.12;;1
BLOCS_P;2024;600100754;POLYCLINIQUE SAINT CÔME;600000228;N4160;;3;;0
BLOCS_P;2024;600100754;POLYCLINIQUE SAINT CÔME;600000228;NAUT;;39.76;;0
BLOCS_P;2024;600110175;CLINIQUE DU PARC SAINT-LAZARE;600001234;M1030;2;;;
BLOCS_P;2024;600110175;CLINIQUE DU PARC SAINT-LAZARE;600001234;M200H;26;;;
BLOCS_P;2024;600113476;CH CHICN COMPIÈGNE;600100721;M1030;;6.88;;
BLOCS_P;2024;600113476;CH CHICN COMPIÈGNE;600100721;M200H;;5.02;;
BLOCS_P;2024;600113476;CH CHICN COMPIÈGNE;600100721;N2200;;18.31;;
BLOCS_P;2024;600113476;CH CHICN COMPIÈGNE;600100721;N2310;;17.49;;
BLOCS_P;2024;600113476;CH CHICN COMPIÈGNE;600100721;N2320;;10.73;;
BLOCS_P;2024;600113476;CH CHICN COMPIÈGNE;600100721;N2510;;18.93;;
BLOCS_P;2024;600113476;CH CHICN COMPIÈGNE;600100721;NAUT;;9.59;;
BLOCS_P;2024;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;M100H;0;0;;1
BLOCS_P;2024;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;M1030;0;3.01;0;1
BLOCS_P;2024;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;M200H;0;7.87;0;1
BLOCS_P;2024;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;N2200;0;6.35;;
BLOCS_P;2024;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;N2310;0;6.2;;
BLOCS_P;2024;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;N2320;0;3;;
BLOCS_P;2024;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;N2510;0;4.99;;
BLOCS_P;2024;610000051;CHICAM - SITE ALENCON;610780082;M100H;;10.91;;
BLOCS_P;2024;610000051;CHICAM - SITE ALENCON;610780082;M1030;;11.02;;
BLOCS_P;2024;610000051;CHICAM - SITE ALENCON;610780082;M200H;;27.12;;
BLOCS_P;2024;610000051;CHICAM - SITE ALENCON;610780082;N2200;;7.33;0;1
BLOCS_P;2024;610000051;CHICAM - SITE ALENCON;610780082;N2310;;12.4;0;1
BLOCS_P;2024;610000051;CHICAM - SITE ALENCON;610780082;N2320;;7.96;0;1
BLOCS_P;2024;610000051;CHICAM - SITE ALENCON;610780082;N2510;;12.19;0;0
BLOCS_P;2024;610000051;CHICAM - SITE ALENCON;610780082;N4160;;1;0;0
BLOCS_P;2024;610000051;CHICAM - SITE ALENCON;610780082;NAUT;;0.72;0;0
BLOCS_P;2024;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;M100H;;0.51;0;1
BLOCS_P;2024;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;M1030;;3.65;1;0
BLOCS_P;2024;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;M200H;;4.15;0;1
BLOCS_P;2024;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;N2200;;11.81;;0
BLOCS_P;2024;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;N2310;;8.16;;0
BLOCS_P;2024;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;N2320;;6.5;;1
BLOCS_P;2024;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;N2510;;1.95;;
BLOCS_P;2024;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;N4130;;;;1
BLOCS_P;2024;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;N4160;;1.02;;0
BLOCS_P;2024;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;NAUT;;4.99;;0
BLOCS_P;2024;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;M200H;;0.16;;
BLOCS_P;2024;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;N2200;;0.16;;
BLOCS_P;2024;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;N2510;;0.16;;
BLOCS_P;2024;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;NAUT;;0.16;;
BLOCS_P;2024;610000119;CH JACQUES MONOD - FLERS;610780165;M1030;;4.5;1;0
BLOCS_P;2024;610000119;CH JACQUES MONOD - FLERS;610780165;M200H;;6;0;1
BLOCS_P;2024;610000119;CH JACQUES MONOD - FLERS;610780165;N2200;;7.32;;
BLOCS_P;2024;610000119;CH JACQUES MONOD - FLERS;610780165;N2310;;11.79;;
BLOCS_P;2024;610000119;CH JACQUES MONOD - FLERS;610780165;N2320;;11.91;;
BLOCS_P;2024;610000119;CH JACQUES MONOD - FLERS;610780165;N2510;;6.96;;
BLOCS_P;2024;610000119;CH JACQUES MONOD - FLERS;610780165;NAUT;;3.06;;
BLOCS_P;2024;610006421;CLINIQUE D'ALENCON;610006413;M100H;4;;0;1
BLOCS_P;2024;610006421;CLINIQUE D'ALENCON;610006413;M1030;2;;0;1
BLOCS_P;2024;610006421;CLINIQUE D'ALENCON;610006413;M200H;22;;0;1
BLOCS_P;2024;610006421;CLINIQUE D'ALENCON;610006413;N2200;;10.6;0;1
BLOCS_P;2024;610006421;CLINIQUE D'ALENCON;610006413;N2310;;2;0;0
BLOCS_P;2024;610006421;CLINIQUE D'ALENCON;610006413;N2320;;1.14;0;1
BLOCS_P;2024;610006421;CLINIQUE D'ALENCON;610006413;N2510;;2.8;0;0
BLOCS_P;2024;610006421;CLINIQUE D'ALENCON;610006413;N4160;;1;0;0
BLOCS_P;2024;610006421;CLINIQUE D'ALENCON;610006413;NAUT;;7;0;0
BLOCS_P;2024;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;M100H;1;1;0;1
BLOCS_P;2024;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;M1030;3;;0;1
BLOCS_P;2024;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;M200H;5;8.73;0;1
BLOCS_P;2024;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;N2200;;30.2;0;1
BLOCS_P;2024;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;N2310;;8.24;0;1
BLOCS_P;2024;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;N2320;;11.67;0;1
BLOCS_P;2024;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;N2510;;1.39;0;0
BLOCS_P;2024;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;N4160;;3.28;0;1
BLOCS_P;2024;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;NAUT;;12.62;0;0
BLOCS_P;2024;620000034;CH ARRAS;620100057;M1030;;9.99;1;1
BLOCS_P;2024;620000034;CH ARRAS;620100057;M200H;;18.1;0;1
BLOCS_P;2024;620000034;CH ARRAS;620100057;N2200;;7.91;0;0
BLOCS_P;2024;620000034;CH ARRAS;620100057;N2310;;17.78;1;1
BLOCS_P;2024;620000034;CH ARRAS;620100057;N2320;;16.28;1;1
BLOCS_P;2024;620000034;CH ARRAS;620100057;N2510;;5.1;0;0
BLOCS_P;2024;620000034;CH ARRAS;620100057;NAUT;;4.04;0;0
BLOCS_P;2024;620000224;CH BETHUNE;620100651;M1030;;4.36;1;0
BLOCS_P;2024;620000224;CH BETHUNE;620100651;M200H;;5.46;0;1
BLOCS_P;2024;620000224;CH BETHUNE;620100651;N2200;;6.95;;
BLOCS_P;2024;620000224;CH BETHUNE;620100651;N2320;;19.38;;
BLOCS_P;2024;620000224;CH BETHUNE;620100651;N2510;;11.49;;
BLOCS_P;2024;620000224;CH BETHUNE;620100651;NAUT;;2.7;;
BLOCS_P;2024;620000257;CH LENS;620100685;M100H;;1.5;0;0
BLOCS_P;2024;620000257;CH LENS;620100685;M1030;;8.5;1;0
BLOCS_P;2024;620000257;CH LENS;620100685;M200H;;10.3;0;1
BLOCS_P;2024;620000257;CH LENS;620100685;N2200;;24.02;;
BLOCS_P;2024;620000257;CH LENS;620100685;N2310;;30.64;;
BLOCS_P;2024;620000257;CH LENS;620100685;N2320;;26.99;;
BLOCS_P;2024;620000257;CH LENS;620100685;N2510;;20.22;;
BLOCS_P;2024;620000257;CH LENS;620100685;N4160;;2;;
BLOCS_P;2024;620000257;CH LENS;620100685;NAUT;;10.99;;
BLOCS_P;2024;620000323;CH CALAIS;620101337;M100H;;;0;1
BLOCS_P;2024;620000323;CH CALAIS;620101337;M1030;;6.7;0;1
BLOCS_P;2024;620000323;CH CALAIS;620101337;M200H;;5.39;0;1
BLOCS_P;2024;620000323;CH CALAIS;620101337;N2200;;14.59;0;1
BLOCS_P;2024;620000323;CH CALAIS;620101337;N2310;;14.09;1;1
BLOCS_P;2024;620000323;CH CALAIS;620101337;N2320;;10.46;0;1
BLOCS_P;2024;620000323;CH CALAIS;620101337;N2510;;10.96;0;1
BLOCS_P;2024;620000323;CH CALAIS;620101337;N4160;;0.79;0;1
BLOCS_P;2024;620000323;CH CALAIS;620101337;NAUT;;2;0;0
BLOCS_P;2024;620000349;CH REGION DE ST OMER;620101360;M100H;;0.64;;
BLOCS_P;2024;620000349;CH REGION DE ST OMER;620101360;M1030;;5.24;;
BLOCS_P;2024;620000349;CH REGION DE ST OMER;620101360;M200H;;4.14;;
BLOCS_P;2024;620000349;CH REGION DE ST OMER;620101360;N2200;;8.65;;
BLOCS_P;2024;620000349;CH REGION DE ST OMER;620101360;N2310;;13.72;;
BLOCS_P;2024;620000349;CH REGION DE ST OMER;620101360;N2320;;15.26;;
BLOCS_P;2024;620000349;CH REGION DE ST OMER;620101360;N2510;;5.85;;
BLOCS_P;2024;620000349;CH REGION DE ST OMER;620101360;N4160;;0.37;;
BLOCS_P;2024;620000349;CH REGION DE ST OMER;620101360;NAUT;;1.19;;
BLOCS_P;2024;620000653;CH BOULOGNE-SUR-MER;620103440;M1030;;7.69;;
BLOCS_P;2024;620000653;CH BOULOGNE-SUR-MER;620103440;M200H;;10.72;;
BLOCS_P;2024;620000653;CH BOULOGNE-SUR-MER;620103440;N2200;;28.63;0;0
BLOCS_P;2024;620000653;CH BOULOGNE-SUR-MER;620103440;N2310;;23.24;1;1
