BOR;AN;FI;RS;FI_EJ;LIT;JOU;ENT;DECES;URG_EJ;URG_EXT;MCO_EJ;MCO_EXT;GER_EJ;GER_EXT;SSR_EJ;SSR_EXT;PSY_EJ;PSY_EXT;HAD_EJ;HAD_EXT;DOMIC1;PEGER;EMGER;GERPSY;EMPAL;ALZ;EHPAD;VILHOS;RETR
USLD;2024;650000060;CH LANNEMEZAN;650780174;42;13019;21;21;;;4;;1;;6;;;;;;10;;1;;17;;2;;
USLD;2024;650780141;CH TARBES LOURDES SITE AYGUEROTE;650783160;40;13517;49;41;0;;15;;4;;22;;;;;;2;;;;;;3;;
USLD;2024;650780182;CH TARBES LOURDES FOURCADE SITE VIC;650783160;101;33859;58;46;0;;9;;3;;18;;13;;0;;18;;;;;;5;1;
USLD;2024;650786668;USLD CH BAGNERES DE BIGORRE;650780166;36;12898;17;19;;;;;;;5;;;;;;;;;;;;2;;
USLD;2024;660000167;CH PRADES;660780271;40;14474;64;30;;;20;5;;;11;1;;;;;15;;;;;;8;;
USLD;2024;660007261;USLD GCS POLE SANITAIRE CERDAN ERR;660010059;15;4558;20;12;;0;;7;;0;;13;;0;;0;0;;;;;;;;
USLD;2024;660009341;USLD LES PATIOS D'ARGENT ARLES SUR T;110786324;60;19347;35;27;;;;13;;;3;13;;;;;6;;;52;3;;3;;
USLD;2024;660781444;USLD LA MISERICORDE CH PERPIGNAN;660780180;160;60206;63;68;1;;6;1;9;;15;16;;2;1;;12;;;;;;13;6;2
USLD;2024;670000041;HOPITAL LA GRAFENBOURG;670780071;30;9181;23;19;;;;;;;;;;;;;;;;;;;;;
USLD;2024;670000058;EPSAN BRUMATH;670013366;72;25991;11;8;;;;;;;;;5;;;;6;;;;;;;2;
USLD;2024;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;31;10635;22;20;;;6;;;;12;2;;;;;2;;1;7;;;1;;
USLD;2024;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;30;9440;35;30;;;;26;;;;3;;;;;6;;;8;;;0;0;
USLD;2024;670000215;HOPITAL DU NEUENBERG;680000643;45;15153;30;28;;;1;2;;;15;3;;1;;;8;;;2;1;;;;
USLD;2024;670000306;CENTRE HOSPITALIER DÉPARTEMENTAL;670780584;104;13336;21;18;8;0;7;0;3;0;0;0;9;0;0;0;0;0;0;0;8;0;7;0;7
USLD;2024;670000348;HOPITAL LOCAL DE MOLSHEIM;670780642;30;9131;13;19;;4;;;;;4;3;;;;;2;;;;;;;;
USLD;2024;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;45;16238;26;29;;;;;;;;;;;;;;;;;;;;;
USLD;2024;670000603;CENTRE HOSPITALIER D'ERSTEIN;670781152;40;14096;30;28;0;0;0;8;0;5;0;12;0;0;0;0;4;2;0;7;2;0;0;2;0
USLD;2024;670002278;CLINIQUE DU RIED;920030269;50;14820;45;22;;;18;;;;;;;;27;;;;;;;;11;14;22
USLD;2024;670014992;MAISON DE SANTE AMRESO BETHEL;670780139;30;6172;21;17;;;;5;;;5;3;;;;;8;;;;;;2;0;0
USLD;2024;670799550;HUS / USLD DE LA ROBERTSAU;670780055;124;35279;95;61;;;;;;;;;;;;;;;;;;;;;
USLD;2024;680000122;HOPITAL DE CERNAY;680020336;30;10476;24;23;;;3;;;;10;;;;;;26;;;;;;;;
USLD;2024;680000312;SSR POLE DE GERONTOLOGIE SAINT DAMIEN;680015963;30;10284;26;21;0;;0;6;0;;15;;0;;0;;5;0;0;0;0;0;0;1;0
USLD;2024;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;10;3328;13;12;;;13;;;;;;;;;;1;;;;;;;;
USLD;2024;680000627;HOPITAL DU HASENRAIN;680020336;30;6394;3;7;;;;;;;8;;;;;;12;;;;;;;;
USLD;2024;680000767;HOPITAL INTERCOM DE SOULTZ ISSENHEIM;680001088;48;15418;25;23;;;;3;;1;13;3;;;;;5;;;;;;;;
USLD;2024;680000833;HOPITAL DE RIBEAUVILLE;680001138;46;16448;35;26;;;;6;;;25;;;;;;4;;;;;;8;;
USLD;2024;680000882;CLINIQUE DU DIACONAT COLMAR;680000643;30;11404;30;26;;;;;14;3;2;8;;;;;3;62;;;;;1;1;
USLD;2024;680004553;MAISON MEDICALE POUR PERSONNES AGEES;680020336;108;38509;75;61;;;61;;;;44;;;;;;16;;;;;;;;
USLD;2024;680020427;CENTRE DEPART. DE REPOS ET DE SOINS;680014495;80;28546;39;29;;;;7;;;11;7;;;;;14;;;;;;3;4;
USLD;2024;690000245;HOPITAL DE FOURVIERE;690780432;100;22021;44;38;;;;;;;;;;;;;;;;;;;;;
USLD;2024;690000773;CH DU MONT D'OR;690782925;54;18666;43;36;;;3;4;;;33;;;;;;3;;;;;;;;
USLD;2024;690780150;HOPITAL DE L'ARBRESLE LE RAVATEL;690000104;30;10412;14;13;0;0;0;0;3;3;1;2;0;0;0;0;5;0;0;0;0;0;0;0;0
USLD;2024;690782420;CENTRE MEDICAL DE BAYERE;690793633;33;12045;19;14;;;;11;;;;2;;;;;6;;;;;;1;2;
USLD;2024;690784194;HOPITAL DES CHARPENNES - HCL;690781810;54;15575;32;19;;;16;;;;15;1;;;;;;;;2;;;;1;1
USLD;2024;690787429;HOPITAL DR FREDERIC DUGOUJON - HCL;690781810;47;16733;19;19;;;8;2;;;5;;;;;;4;;;;;;;1;
USLD;2024;690787478;HOPITAL PIERRE GARRAUD - HCL;690781810;305;79243;100;85;1;;2;;;;87;2;;;;;8;;;59;7;;;5;
USLD;2024;690791132;CLINIQUE BELLECOMBE;310033550;60;19296;37;23;1;;9;;10;;9;;;;;;7;;;;;;1;;
USLD;2024;690797873;LONG SEJOUR DE COURS;690043237;30;9248;29;24;0;0;1;30;0;0;12;1;0;0;0;0;14;0;0;0;4;0;6;5;0
USLD;2024;690801709;USLD LES ALTHEAS;690802715;60;18;21797;18;;;;;;;;;;;;;;;;;;;;;
USLD;2024;690802251;USLD CH DE VILLEFRANCHE;690782222;40;11762;23;21;;;9;1;4;;;6;;;;;3;4;;;;;;2;
USLD;2024;690802913;USLD LES HIBISCUS;920039914;60;21960;37;32;;;;7;;6;;8;;3;;;13;;;;;;;;
USLD;2024;690803093;USLD LA MALETIERE VAUGNERAY;690780564;30;9782;13;13;;;;;;;;1;;1;;3;;;;;;;0;0;0
USLD;2024;700784341;USLD LA CHENAIE;700004096;30;10946;6;3;;;2;;;;;;2;;;;2;;;;;;2;;
USLD;2024;710016775;USLD SITE EHPAD LES TERRES DE DIANE;710780958;60;21811;36;32;;;7;2;;;12;6;;;;;8;;;5;15;7;2;;
USLD;2024;710972365;USLD CH DU PAYS CHAROLAIS BRIONNAIS;710780644;0;8008;15;12;;;;;0;1;4;5;;;;;1;;;;;;0;;
USLD;2024;710972423;USLD HOTEL DIEU CH LES CHANAUX;710780263;79;22859;30;17;;;10;;6;;3;;1;;;;10;;;;;;23;;
USLD;2024;710978248;CH AUTUN SITE LATOUCHE;710781451;27;7774;22;14;0;0;;6;;;8;5;0;;;;3;;;;;;;;
USLD;2024;710978271;CH PAYS CHAROLAIS BRIONNAIS CHAROLLES;710780644;44;8096;60;14;;;;;0;1;3;8;;;;;2;;;;;;2;0;0
USLD;2024;720000033;CENTRE HOSPITALIER DU MANS;720000025;64;23424;38;27;;;;;29;1;2;;;;;;6;;;;;;5;;
USLD;2024;720000124;CENTRE HOSPITALIER CHATEAU DU LOIR;720000066;30;9353;37;28;3;;10;6;0;0;10;;1;;;;8;;;;;;;;
USLD;2024;720000314;CH FRANÇOIS DE DAILLON;720000090;20;7011;12;8;;;;;;;;;;;;;;;;;;;;;
USLD;2024;720000470;CENTRE HOSPITALIER MAMERS;610780082;30;8890;24;17;;;9;3;;;3;2;;;;;7;24;;;4;;1;;
USLD;2024;720000520;CENTRE HOSPITALIER ST CALAIS;720000140;37;10000;22;9;;;1;;2;1;13;5;;;;;;0;0;0;0;0;2;0;0
USLD;2024;720000801;USLD PHGNS;720021963;30;10610;15;16;;;;5;;;3;1;;;;;6;;;;;;;;
USLD;2024;720005909;USLD CH DROUET CTRE HOSP DU MANS;720000025;126;46116;74;61;;;;;;;;;;;;;74;0;0;0;0;0;6;1;0
USLD;2024;730000049;CH DE MOUTIERS;730002839;30;10373;35;25;;;18;;1;;8;;;;;;8;0;0;1;18;0;1;;
USLD;2024;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;30;10238;32;33;2;;;;17;1;6;;;;;;6;;9;;32;;;1;
USLD;2024;730000098;CHMS - SITE AIX GRAND PORT;730000015;30;10575;21;;;;5;;;;4;;;;;;12;;;;;64;0;0;0
USLD;2024;730783552;CHMS - SITE CHAMBERY HOTEL DIEU;730000015;53;19398;38;;;;;;;;;;;;;;;;;;;;;;
USLD;2024;730785276;USLD CLAUDE LEGER;730002839;30;10743;14;10;0;0;7;0;0;0;4;0;0;0;0;0;3;0;0;2;;0;2;0;0
USLD;2024;740000286;CH DUFRESNE SOMMEILLER;740781190;30;10322;25;19;;;8;7;;;4;;;;;;6;0;0;0;0;0;0;0;0
USLD;2024;740000294;HOPITAL GABRIEL DEPLANTE;740781208;45;15454;21;21;;;;;;;;;;;;;;;;;;;;;
USLD;2024;740000401;CENTRE DE LONG SEJOUR DE REIGNIER;740781893;50;17290;11;15;;;;;;;;;;;;;;;;;;;2;;
USLD;2024;740001847;USLD LES PRAZ DE L'ARVE;740780168;40;9852;22;14;;;;7;;;;4;;;;;11;;;;5;;1;1;
USLD;2024;740011481;ESIS SEYNOD;740781133;60;16998;38;18;0;0;1;1;2;0;4;1;0;0;0;0;3;0;0;0;0;0;1;0;0
USLD;2024;740788070;USLD LA LUMIERE DU LAC THONON;740790381;30;9917;7;10;;;2;;2;;;;;;;;3;;;;;;7;;
USLD;2024;750041543;GHU APHP NUP SITE BRETONNEAU;750712184;45;14876;42;20;;;2;;;;37;;;;;;3;;;;;;2;0;1
USLD;2024;750100042;GHU APHP NUP SITE LARIBOISIERE;750712184;45;14790;58;20;;;8;2;;;46;;;;;;2;;;;;;6;;5
USLD;2024;750100216;GHU APHP CUP SITE VAUGIRARD;750712184;186;64432;165;64;;;12;1;;;91;2;;;;;10;;;;102;;8;18;
USLD;2024;750100299;GHU APHP UPS SITE SAINTE PERINE;750712184;179;56832;61;67;;;4;2;;;32;6;;;;;4;;;;;;12;;
USLD;2024;750150377;HOPITAL HENRY DUNANT;750721334;78;22618;39;32;;;;;;;8;3;;;93;;;;;;;;1;;
USLD;2024;750801441;GHU APHP CUP SITE BROCA;750712184;139;48879;68;32;;;4;1;;;56;3;;;;;4;;;;;;8;22;
USLD;2024;760000133;CH HOPITAL PASTEUR VALLERY RADOT;760780213;39;13073;16;16;;;;2;;;4;1;;1;;;7;;;;;;;3;2
USLD;2024;760000141;HOPITAL SAINT JULIEN CHU ROUEN;760780239;145;50095;45;36;;;;;;;;;;;;;;;;;;;;;
USLD;2024;760000356;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;154;39681;54;53;0;0;18;4;4;0;20;6;0;0;0;0;2;0;0;0;0;0;7;1;
USLD;2024;760000380;HL SAINT-ROMAIN-DE-COLBOSC;760780759;35;12930;13;13;;;;;;;2;;;;;;11;;;;;;;;
USLD;2024;760023671;USLD ARCADIE BOUCICAUT CHU ROUEN;760780239;70;25149;19;14;;;4;;;;8;4;;;;;3;;;3;3;;;;
USLD;2024;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;90;31858;37;20;;;;;2;;19;;1;;5;;7;;;14;;;5;6;
USLD;2024;760800938;CENTRE DE JOUR WINNICOTT CH DIEPPE;760780023;116;37122;63;58;0;0;11;1;10;0;15;4;1;0;0;0;21;0;0;8;2;0;11;2;0
USLD;2024;760806950;USLD DE L'EHPAD YVON LAMOUR FECAMP;760780734;40;14310;22;19;;;4;1;;;10;2;;;;;4;;;;;;;;
USLD;2024;770000156;CH DE MELUN SITE SANTEPOLE;770110054;41;11462;23;16;;;10;8;1;;5;2;;;;;5;;;;;;0;1;0
USLD;2024;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;51;18010;24;16;;;;3;1;;14;;;;;;6;;;;;;;;
USLD;2024;770022473;CLINIQUE USLD FSEF NEUFMOUTIERS;750720575;12;3274;23;0;;;;1;;;3;6;;;;;5;;;;;;;;
USLD;2024;770023059;SSR POLE SANTE ORGEMONT;440056455;57;14478;29;32;;;;5;;;8;;;;;;16;;;;;;;;
USLD;2024;770026706;USLD POLE SANTE DE SERRIS;440052041;21;3652;33;3;;;;;;;;1;;;;;23;;;;;;;;
USLD;2024;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;12;4263;6;2;;1;;5;;;10;;;;;1;;;;;;;;1;
USLD;2024;770813814;USLD CENTRE HOSPITALIER DE JOUARRE;770021145;88;28586;56;47;;;13;4;;;11;11;1;;;;16;;;;;;;;
USLD;2024;780000287;CH FRANCOIS QUESNAY MANTES;780110011;50;16857;10;15;;;3;;;;1;1;;;;;5;;;;;;;;
USLD;2024;780000303;CENTRE HOSPITALIER DE PLAISIR;780024113;64;18868;32;29;;1;;;3;15;27;7;;;;;28;;;;13;;;;
USLD;2024;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;60;20628;21;18;0;0;3;1;2;1;5;2;0;1;0;0;6;0;0;0;0;0;3;3;0
USLD;2024;780000352;HOPITAL DU VESINET CENTRE;780110094;42;8674;3;3;;;;;;;2;1;;;;;;;;;;;;;
USLD;2024;780000360;USLD GERONTOLOGIQUE DE CHEVREUSE;780130019;40;12898;18;9;;0;;2;;5;;4;;;;0;7;0;0;2;8;0;1;0;0
USLD;2024;780000378;CH LOCAL DE HOUDAN;780130027;30;7743;17;16;0;0;6;4;0;0;0;0;0;0;0;0;7;;;;;;1;1;
USLD;2024;780822748;USLD CHATELAIN GUILLET;780002697;32;11287;18;12;;;;;2;;5;3;;;8;;;;;;;;;;
USLD;2024;790000087;CENTRE HOSPITALIER DE NIORT;790000012;71;14988;26;33;;;11;;;;12;;10;;;;;;;;40;;3;;
USLD;2024;790000103;SITE HOSPITALIER DE PARTHENAY;790006654;50;16101;28;24;1;;1;1;;;19;;;;;;6;;;;;;2;2;
USLD;2024;790000111;CH HAUT VAL SEVRE & MELLOIS - ST MAIX.;790019491;35;7211;15;13;;;4;2;1;;2;2;1;;2;;1;;;;;;2;;
USLD;2024;790000145;CTRE HOSPITALIER DE MAULEON;790000079;30;11598;24;17;;;;;;;19;9;;;;;3;;;;;;;;
USLD;2024;800000200;CH CORBIE;800000051;30;10003;36;25;0;0;2;14;0;0;0;1;0;0;0;5;14;0;0;0;0;0;5;0;0
USLD;2024;800000226;CH DOULLENS;800000069;35;10132;20;15;;;3;1;;;9;3;;;;;4;;;;;;3;;
USLD;2024;800000275;CH HAM;800000077;30;10387;11;10;;;;;;;7;1;;;;;3;;;;10;;3;;
USLD;2024;800000390;CH CHIMR MONTDIDIER;800000085;65;18798;40;27;0;;6;;0;;5;;0;;0;;29;;;;;;;;
USLD;2024;800000432;CH PÉRONNE;800000093;30;7704;12;5;0;0;0;0;0;0;11;0;0;0;0;0;1;0;0;0;1;0;1;0;0
USLD;2024;800000507;CH CHIBS SAINT-VALERY-SUR-SOMME;800000135;98;33116;76;63;;;23;20;;;12;7;;;;;14;;;;;;;;
USLD;2024;800000614;CHU AMIENS SAINT VICTOR;800000044;190;29986;50;45;;;5;;3;;21;;;;;;21;;;;;;4;;
USLD;2024;810000505;CH ALBI;810000331;74;18829;84;60;2;;21;10;15;;;13;;10;;;14;;;;;;5;6;5
USLD;2024;810000513;CH GAILLAC;810000349;30;10170;29;29;;;14;6;;;1;4;;1;;;3;;;;;;;;
USLD;2024;810000562;CH LAVAUR SITE GUIRAUD;810000455;60;21465;27;19;0;0;2;0;0;0;13;0;0;0;0;0;11;2;2;0;29;0;0;0;0
USLD;2024;810099838;CHIC CASTRES MAZAMET SITE MONGES CASTR;810000380;50;13784;31;22;;;15;;3;;7;;;;;;6;;;;;;2;;
USLD;2024;810100370;USLD SITE MAZAMET CHIC CASTRES MAZAMET;810000380;70;23139;30;19;;;1;;4;;11;;;;;;14;;;;;;3;;
USLD;2024;820000032;CH MONTAUBAN;820000016;30;9556;22;19;;;3;;9;;;;1;;1;;8;;2;;7;;6;;
USLD;2024;820000438;USLD CAUSSADE;820000206;35;10154;16;16;;;;1;;;;;;;;;15;;;;;;;;
USLD;2024;820000461;CH DES DEUX RIVES VALENCE D'AGEN;820000248;25;9298;51;36;;;;10;;;19;2;;;;;20;;;3;0;;13;3;
USLD;2024;820009611;USLD CHI CASTELSARRASIN MOISSAC;820004950;30;10547;21;20;;;5;2;;;4;2;;;;;8;0;0;2;3;0;1;0;0
USLD;2024;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;40;14007;31;24;;;;;;;;;;;;;;;;;;;;;
USLD;2024;830009528;CHI FREJUS ST RAPAHEL GERONTO MED SSR;830100566;30;9989;23;23;0;0;2;4;3;0;7;1;1;0;0;0;4;0;0;0;0;0;1;0;0
USLD;2024;830013629;CENTRE PHOCEEN DE LONG SEJOUR;130002041;26;8850;6;6;;;;;;;;1;;;;;5;;;;;;0;;0
USLD;2024;830017372;MOYEN SEJOUR DU COS BEAUSEJOUR;750721235;100;34043;55;45;;;;8;;;20;8;;;;;19;;;2;4;;3;4;
USLD;2024;830100608;CHITS CH GEORGE SAND;830100616;14;5068;6;1;;;;;;;3;;;;;;;;;;;;4;;
USLD;2024;830100764;INSTITUT MEDICALISE DE MAR VIVO;440052041;36;12776;16;15;;;;2;;;4;;;;;;10;;;;;;1;;
USLD;2024;830202743;CHITS HOPITAL GEORGES CLEMENCEAU;830100616;36;12598;27;22;;;3;;;;13;1;;;;;;;;;;;3;;
USLD;2024;830206298;CH MOYEN SEJOUR LA SOURCE DE BRIGNOLES;830100517;44;13039;22;23;0;0;1;2;0;0;11;3;0;0;0;0;5;;;;;;0;2;0
USLD;2024;830206983;CH DEPARTEMENTAL DU VAR AU LUC;830100517;30;9453;35;15;0;0;1;6;0;0;10;2;0;0;0;;16;;;;;;10;1;
USLD;2024;830212783;LE MONT D'AZUR SLD;830002432;20;6488;13;3;;;;;;4;;;;;;;9;;;;;;;;
USLD;2024;830213989;CH DRAGUIGNAN USLD;830100525;35;12371;30;24;;;3;;6;;;3;;;;;17;;;;;;3;;3
USLD;2024;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;30;10735;35;31;0;;22;;;;;9;;;;;4;;;;;;1;;
USLD;2024;840000418;CHI DE CAVAILLON LAURIS;840004659;33;12078;35;12;;;;;;;;;;;;;33;;;;;;0;;
USLD;2024;840000483;CH LOUIS GIORGI D'ORANGE;840000087;30;10980;22;18;;;;5;;3;;;;;;;14;;;;;;;;
USLD;2024;840000491;CHI SITE DE PERTUIS;130041916;50;17727;25;21;;;6;;;;7;;;;;;12;;;;;;;;3
USLD;2024;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;67;24205;27;27;;;;;;;;;;;;;;;;;;;;;
USLD;2024;840007579;CENTRE HOSPITALIER DU PAYS D'APT SLD;840000012;40;12719;39;23;0;;0;;0;;17;;;;6;;;;;;;;;;
USLD;2024;850000142;CHD SITE LA ROCHE SUR YON;850000019;80;13827;21;17;;;;;;;18;;;;;;3;;;;;;1;;
USLD;2024;850000209;CHD-SITE DE LUCON;850000019;30;3313;0;4;;;;;;;;;;;;;;;;;;;1;;
USLD;2024;850000233;HOPITAL DE ST-GILLES- CROIX- DE- VIE;850009010;30;8860;34;21;5;;2;;1;;16;;;;;;10;0;7;3;3;0;2;;
USLD;2024;850000647;CH DES COLLINES VENDEENNES;850025867;27;9518;13;6;;;;;;;;;;;;;;;;;;;;;
USLD;2024;850003377;USLD CH LVO AQUARELLE;850009010;30;10606;22;19;;;2;;;;15;;;;;;5;0;6;2;0;;;;1
USLD;2024;850021049;USLD LES MAISONNEES DE LUMIERE;850000084;60;21780;38;36;0;;2;;3;;21;2;0;;1;;9;;;;;;2;;
USLD;2024;850021866;USLD CHS GEORGES MAZURELLE;850000092;25;8111;3;5;;;;1;;;;;2;;;;;;;31;;;;;
USLD;2024;850022013;SSR HOPITAL NOIRMOUTIER;850000100;21;6962;38;15;;;4;1;;;10;1;;;;;5;;;;;;1;0;0
USLD;2024;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;60;21052;53;47;;;10;;1;;21;1;;1;;;19;;;;;;4;;
USLD;2024;860000033;CHU DE POITIERS - SITE DE LOUDUN;860014208;30;10662;16;15;;;2;1;;;8;;;;;;5;;;;;;;;
USLD;2024;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;25;8412;22;18;;;10;;;;9;;;;;;3;;;;;;2;1;
USLD;2024;860000223;CHU LA MILETRIE;860014208;55;19732;26;24;;;4;1;;;18;;;;;;3;;;;;;2;;
USLD;2024;860011014;CHU DE POITIERS - SITE DE LUSIGNAN;860014208;30;9735;25;22;;;10;1;;;5;;;;;;9;;;;;;5;;
USLD;2024;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;40;14512;38;35;;;18;;;;13;;;;;;7;;;;;;3;2;
USLD;2024;870000551;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870014503;36;10898;22;21;0;0;8;0;0;1;5;3;0;0;0;0;2;0;0;0;0;0;0;1;0
USLD;2024;870000601;HOPITAL DR RENE BARRIERE ST LEONARD;870014248;30;9990;47;32;;;;;;;;;;;;;;;;;;;;;
USLD;2024;870001567;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870014503;45;13564;38;28;0;1;7;3;;1;7;1;0;4;;;14;;;;;;13;3;0
USLD;2024;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;80;28573;61;60;0;0;1;0;9;0;49;1;0;1;0;0;0;0;0;18;16;0;1;3;0
USLD;2024;870005931;UNITE SOINS LONGUE DUREE ST JUNIEN;870000023;60;9973;29;17;;;1;3;;;9;;;;;;16;;;;;;5;;
USLD;2024;870008042;USLD CHASTAINGT LIMOGES;870000015;168;60222;98;113;2;0;3;4;13;0;51;3;0;0;0;0;22;0;0;16;20;0;5;0;0
USLD;2024;880000039;CHI HMV - SITE GERARDMER;880009147;25;7262;34;17;0;0;4;0;0;0;10;0;0;0;0;0;4;0;0;0;15;0;0;1;0
USLD;2024;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;30;10365;48;38;;;9;;;;29;;;;;;8;;5;;24;;6;3;
USLD;2024;880000104;HOPITAL DE L'AVISON - BRUYERES;880780259;30;5224;27;11;;;;;;4;14;1;;;;;8;;;;4;;6;2;
USLD;2024;880000336;CHI E. DURKHEIM - SITE DE GOLBEY;880007059;30;10361;19;16;0;0;1;2;0;0;9;3;0;0;0;;4;0;0;1;6;0;1;0;0
USLD;2024;880786637;USLD DU CENTRE HOSPITALIER REMIREMONT;880780093;24;8369;15;14;0;0;6;0;0;0;6;2;0;0;0;0;1;0;0;1;0;0;0;1;0
USLD;2024;880786645;CHI HMV - USLD FOUCHARUPT;880009147;30;7494;29;20;0;0;7;1;0;0;17;0;0;1;0;0;2;0;0;2;17;0;1;2;0
USLD;2024;890971583;USLD DU CH JOIGNY;890000417;64;18751;73;53;0;0;25;19;10;0;5;0;0;0;0;0;14;;;;32;56;7;;
USLD;2024;890975527;CH AUXERRE;890000037;40;10487;11;13;;;;8;;;;3;;;;;;;;;17;;;1;
USLD;2024;900000647;CHSLD LE CHENOIS;900004698;123;44213;48;42;;0;;14;;0;;25;;2;;0;7;0;0;0;0;0;0;0;0
USLD;2024;910000272;CH D ARPAJON;910110014;47;17202;20;19;;;4;2;;;3;5;;1;;;5;;;;1;;;1;
USLD;2024;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;26;7576;17;19;;;5;3;;;5;1;;;;;3;;7;;;;2;;
USLD;2024;910025121;CLINIQUE LA CLOSERIE DE BRUNOY USLD;910027812;84;1510;21;4;0;0;0;13;0;2;0;2;0;;0;;4;0;0;0;0;0;;1;
USLD;2024;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;96;42535;25;28;;;;;;;23;;;;;;2;;;;;;;;25
USLD;2024;910100031;GHU APHP HM SITE DUPUYTREN;750712184;54;19764;21;21;;;4;;;;17;;;;;;;;;;;;;;6
USLD;2024;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;60;21192;46;35;;;27;3;;;5;;;;;;11;;;;;;2;;
USLD;2024;920000593;CH RIVES DE SEINE SITE DE PUTEAUX;920026374;88;23324;43;31;;;6;;8;;14;;;;;;8;;;;;;4;;
USLD;2024;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;70;22906;58;53;0;0;2;25;8;0;5;2;0;2;0;0;14;0;2;2;10;0;2;4;0
USLD;2024;920001369;SSR FONDATION ROGUET;920710654;75;23205;53;26;;;;2;;19;3;;;;;;29;;;;;;2;;
USLD;2024;920024205;SSR LES ABONDANCES;920808037;110;32477;75;35;;;;;;;20;;;;;;;;;;;;;;
USLD;2024;920100047;GHU APHP NUP SITE LOUIS MOURIER;750712184;20;8345;7;7;0;;0;;0;;7;;0;;0;;0;0;0;0;6;0;0;0;0
USLD;2024;930000294;CTRE D MOYEN ET LONG SEJOUR LES ORMES;930021480;41;15006;26;16;2;;5;;;;4;;;;;;13;;;;;;2;;
USLD;2024;930100011;GHU APHP HU PSSD SITE MURET;750712184;65;23790;14;14;;;;;;;11;;;;;;3;13;;;;;;1;
USLD;2024;930150057;MAISON SANTE MEDICALE LES FLORALIES;750034589;35;8922;17;8;;;;;;;;;;;;;;;;;;;;;
USLD;2024;930706239;CH SAINT DENIS HOPITAL CASANOVA;930110051;100;36600;50;31;;;;;;;;;;;;;;;;;;;;;
USLD;2024;930815501;GHU PARIS USLD LA ROSERAIE NEUILLY S/M;750062036;114;23306;14;11;;;;;;;;1;9;2;;;2;;;;;;1;;1
USLD;2024;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;43;14416;7;0;0;0;0;0;0;0;0;0;6;0;0;0;1;0;0;48;0;0;2;1;0
USLD;2024;940100027;GHU APHP HM SITE HENRI MONDOR;750712184;24;8784;18;1;;;15;1;;;1;;;;;;1;;;;;;;;
USLD;2024;940100035;GHU APHP SUN SITE CHARLES FOIX;750712184;101;36672;42;32;;;;;;;40;4;;;;6;;;;;32;;3;;
USLD;2024;940100050;GHU APHP HM SITE E ROUX;750712184;240;87781;138;72;;;;;;;138;;;;;;;;;;;;;;27
USLD;2024;940100068;GHU APHP UPS SITE PAUL BROUSSE;750712184;141;44137;52;54;;;43;;;;13;;;;;;;;;;;;4;;
USLD;2024;940812506;USLD LES VIGNES;940110042;46;15586;18;14;0;0;2;9;0;1;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0
USLD;2024;950000307;CH VICTOR DUPOUY;950110015;47;16716;17;17;;;;;3;;12;1;;;;1;;;;;1;;;;
USLD;2024;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;76;19892;39;39;0;0;1;1;5;0;17;11;0;0;0;0;3;;;;;;1;2;0
USLD;2024;950000331;CH GENERAL DE GONESSE;950110049;120;39829;54;40;0;0;6;4;5;0;24;10;1;0;0;0;4;0;0;0;11;0;3;0;0
USLD;2024;950000406;HOPITAL FONDATION CHANTEPIE MANCIER;950150037;40;12689;42;14;;;;;15;4;14;1;;;;;8;;;;;;;;
USLD;2024;950016139;SSR HOPITAL NOVO SITE MARINES;950110080;40;14640;19;19;;;;;6;1;9;1;;;;;6;;;;3;;1;;
USLD;2024;970100418;CENTRE HOSPITALIER L-D. BEAUPERTHUY;970100194;30;9480;7;5;0;0;0;0;0;0;5;0;0;0;0;2;;0;0;0;0;0;0;0;0
