BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB;COMEHPAD
USLD_P;2024;500000591;CENTRE HOSPITALIER DE COUTANCES;500000393;N2210;8.97;;
USLD_P;2024;500000591;CENTRE HOSPITALIER DE COUTANCES;500000393;N2460;0.48;;
USLD_P;2024;500000591;CENTRE HOSPITALIER DE COUTANCES;500000393;N2510;34.05;;
USLD_P;2024;500000591;CENTRE HOSPITALIER DE COUTANCES;500000393;N3120;0.23;;
USLD_P;2024;500000591;CENTRE HOSPITALIER DE COUTANCES;500000393;NAUT;4.67;;
USLD_P;2024;510000169;CENTRE HOSPITALIER LEON BOURGEOIS;510000037;MEDCH;0.5;;
USLD_P;2024;510000169;CENTRE HOSPITALIER LEON BOURGEOIS;510000037;N2210;7.25;;
USLD_P;2024;510000169;CENTRE HOSPITALIER LEON BOURGEOIS;510000037;N2510;13.75;;
USLD_P;2024;510000169;CENTRE HOSPITALIER LEON BOURGEOIS;510000037;NAUT;5.52;;
USLD_P;2024;510000235;CENTRE HOSPITALIER D'EPERNAY;510000060;MEDCH;0.47;;1
USLD_P;2024;510000235;CENTRE HOSPITALIER D'EPERNAY;510000060;N2210;9.27;;0
USLD_P;2024;510000235;CENTRE HOSPITALIER D'EPERNAY;510000060;N2410;0.54;;0
USLD_P;2024;510000235;CENTRE HOSPITALIER D'EPERNAY;510000060;N2510;12.07;;0
USLD_P;2024;510000235;CENTRE HOSPITALIER D'EPERNAY;510000060;NAUT;2.21;;1
USLD_P;2024;510000466;CENTRE HOSPITALIER DE SAINTE-MENEHOULD;510000102;MEDCH;0.4;;0
USLD_P;2024;510000466;CENTRE HOSPITALIER DE SAINTE-MENEHOULD;510000102;N2210;4.74;;0
USLD_P;2024;510000466;CENTRE HOSPITALIER DE SAINTE-MENEHOULD;510000102;N2510;8.48;;0
USLD_P;2024;510000466;CENTRE HOSPITALIER DE SAINTE-MENEHOULD;510000102;NAUT;3.63;;0
USLD_P;2024;510011679;RESIDENCE ROUX (USLD) CHU DE REIMS;510000029;M1320;0.4;;
USLD_P;2024;510011679;RESIDENCE ROUX (USLD) CHU DE REIMS;510000029;MEDCH;2.5;;1
USLD_P;2024;510011679;RESIDENCE ROUX (USLD) CHU DE REIMS;510000029;N2210;22;0;0
USLD_P;2024;510011679;RESIDENCE ROUX (USLD) CHU DE REIMS;510000029;N2460;1.84;0;0
USLD_P;2024;510011679;RESIDENCE ROUX (USLD) CHU DE REIMS;510000029;N2510;55.74;0;0
USLD_P;2024;510011679;RESIDENCE ROUX (USLD) CHU DE REIMS;510000029;NAUT;28.33;0;0
USLD_P;2024;510024466;CENTRE HOSPITALIER DE FISMES;510000128;MEDCH;0.5;;0
USLD_P;2024;510024466;CENTRE HOSPITALIER DE FISMES;510000128;N2210;6.16;;0
USLD_P;2024;510024466;CENTRE HOSPITALIER DE FISMES;510000128;N2510;8.94;;0
USLD_P;2024;510024466;CENTRE HOSPITALIER DE FISMES;510000128;NAUT;3.26;;0
USLD_P;2024;520000019;C H DE BOURBONNE-LES-BAINS;520780024;MEDCH;0.6;;0
USLD_P;2024;520000019;C H DE BOURBONNE-LES-BAINS;520780024;N2210;4.76;;0
USLD_P;2024;520000019;C H DE BOURBONNE-LES-BAINS;520780024;N2460;0.76;;0
USLD_P;2024;520000019;C H DE BOURBONNE-LES-BAINS;520780024;N2510;11.11;;0
USLD_P;2024;520000019;C H DE BOURBONNE-LES-BAINS;520780024;NAUT;7.26;;0
USLD_P;2024;520000076;CH DE LA HAUTE MARNE-HOP ANDRE BRETON;520780081;M1320;0.6;;
USLD_P;2024;520000076;CH DE LA HAUTE MARNE-HOP ANDRE BRETON;520780081;MEDCH;0.75;;
USLD_P;2024;520000076;CH DE LA HAUTE MARNE-HOP ANDRE BRETON;520780081;N2210;9.22;;
USLD_P;2024;520000076;CH DE LA HAUTE MARNE-HOP ANDRE BRETON;520780081;N2460;0.4;;
USLD_P;2024;520000076;CH DE LA HAUTE MARNE-HOP ANDRE BRETON;520780081;N2510;16.38;;
USLD_P;2024;520000076;CH DE LA HAUTE MARNE-HOP ANDRE BRETON;520780081;NAUT;7.92;;
USLD_P;2024;520782939;USLD DU CH DE CHAUMONT;520780032;MEDCH;0.5;;1
USLD_P;2024;520782939;USLD DU CH DE CHAUMONT;520780032;N2210;4.53;;0
USLD_P;2024;520782939;USLD DU CH DE CHAUMONT;520780032;N2510;19.46;;0
USLD_P;2024;520782939;USLD DU CH DE CHAUMONT;520780032;NAUT;8.25;;1
USLD_P;2024;530000132;HOPITAL S.O. MAYENNAIS :SITE DE CRAON;530007202;M1320;;;1
USLD_P;2024;530000132;HOPITAL S.O. MAYENNAIS :SITE DE CRAON;530007202;MEDCH;0.31;11;1
USLD_P;2024;530000132;HOPITAL S.O. MAYENNAIS :SITE DE CRAON;530007202;N2210;4;;1
USLD_P;2024;530000132;HOPITAL S.O. MAYENNAIS :SITE DE CRAON;530007202;N2410;;4;1
USLD_P;2024;530000132;HOPITAL S.O. MAYENNAIS :SITE DE CRAON;530007202;N2460;0.11;;1
USLD_P;2024;530000132;HOPITAL S.O. MAYENNAIS :SITE DE CRAON;530007202;N2510;17.68;;1
USLD_P;2024;530000132;HOPITAL S.O. MAYENNAIS :SITE DE CRAON;530007202;N3120;0.04;;1
USLD_P;2024;530000132;HOPITAL S.O. MAYENNAIS :SITE DE CRAON;530007202;NAUT;8.56;;1
USLD_P;2024;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;MEDCH;1.01;;
USLD_P;2024;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;N2210;12.12;;0
USLD_P;2024;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;N2410;0.8;;0
USLD_P;2024;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;N2510;38.62;;0
USLD_P;2024;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;N3120;0.28;;0
USLD_P;2024;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;NAUT;12.75;;0
USLD_P;2024;530031384;USLD JARDIN D'ARCADIE;530000074;MEDCH;0.29;;0
USLD_P;2024;530031384;USLD JARDIN D'ARCADIE;530000074;N2210;5.79;;
USLD_P;2024;530031384;USLD JARDIN D'ARCADIE;530000074;N2460;0.13;;1
USLD_P;2024;530031384;USLD JARDIN D'ARCADIE;530000074;N2510;21.22;;0
USLD_P;2024;530031384;USLD JARDIN D'ARCADIE;530000074;NAUT;15.25;;1
USLD_P;2024;530032788;USLD CH HAUT ANJOU;530000025;MEDCH;1.6;;
USLD_P;2024;530032788;USLD CH HAUT ANJOU;530000025;N2210;8.47;;
USLD_P;2024;530032788;USLD CH HAUT ANJOU;530000025;N2460;0.8;;
USLD_P;2024;530032788;USLD CH HAUT ANJOU;530000025;N2510;27.39;;
USLD_P;2024;530032788;USLD CH HAUT ANJOU;530000025;NAUT;12.48;;
USLD_P;2024;540000072;MAISON HOSPITALIERE DE BACCARAT;540014081;MEDCH;0.83;0;0
USLD_P;2024;540000072;MAISON HOSPITALIERE DE BACCARAT;540014081;N2210;6;0;0
USLD_P;2024;540000072;MAISON HOSPITALIERE DE BACCARAT;540014081;N2410;0.5;0;1
USLD_P;2024;540000072;MAISON HOSPITALIERE DE BACCARAT;540014081;N2460;1;0;1
USLD_P;2024;540000072;MAISON HOSPITALIERE DE BACCARAT;540014081;N2510;19.35;0;0
USLD_P;2024;540000072;MAISON HOSPITALIERE DE BACCARAT;540014081;N3120;0.5;0;1
USLD_P;2024;540000072;MAISON HOSPITALIERE DE BACCARAT;540014081;NAUT;0.4;0;1
USLD_P;2024;540000155;CENTRE HOSPITALIER DE LUNEVILLE;540000080;M1320;0.5;;1
USLD_P;2024;540000155;CENTRE HOSPITALIER DE LUNEVILLE;540000080;MEDCH;0.65;;1
USLD_P;2024;540000155;CENTRE HOSPITALIER DE LUNEVILLE;540000080;N2210;6.25;;0
USLD_P;2024;540000155;CENTRE HOSPITALIER DE LUNEVILLE;540000080;N2410;0.4;;1
USLD_P;2024;540000155;CENTRE HOSPITALIER DE LUNEVILLE;540000080;N2510;17.1;;0
USLD_P;2024;540000155;CENTRE HOSPITALIER DE LUNEVILLE;540000080;N3120;0.1;;1
USLD_P;2024;540000155;CENTRE HOSPITALIER DE LUNEVILLE;540000080;NAUT;2.68;;1
USLD_P;2024;540000312;CENTRE HOSPITALIER ST NICOLAS DE PORT;540000114;M1320;0.5;;
USLD_P;2024;540000312;CENTRE HOSPITALIER ST NICOLAS DE PORT;540000114;MEDCH;0.5;;
USLD_P;2024;540000312;CENTRE HOSPITALIER ST NICOLAS DE PORT;540000114;N2210;5.64;;
USLD_P;2024;540000312;CENTRE HOSPITALIER ST NICOLAS DE PORT;540000114;N2510;9.04;;
USLD_P;2024;540000312;CENTRE HOSPITALIER ST NICOLAS DE PORT;540000114;NAUT;5.14;;
USLD_P;2024;540000395;LES MAISONS HOSPITALI. SITE NANCY;540000122;M1320;0.9;;1
USLD_P;2024;540000395;LES MAISONS HOSPITALI. SITE NANCY;540000122;MEDCH;1.29;;1
USLD_P;2024;540000395;LES MAISONS HOSPITALI. SITE NANCY;540000122;N2210;8;;0
USLD_P;2024;540000395;LES MAISONS HOSPITALI. SITE NANCY;540000122;N2460;1;;1
USLD_P;2024;540000395;LES MAISONS HOSPITALI. SITE NANCY;540000122;N2510;27;;0
USLD_P;2024;540000395;LES MAISONS HOSPITALI. SITE NANCY;540000122;N3120;0.1;;1
USLD_P;2024;540000395;LES MAISONS HOSPITALI. SITE NANCY;540000122;NAUT;0.05;;0
USLD_P;2024;540000668;CTRE JACQUES PARISOT BAINVILLE S MADON;540006707;MEDCH;1.21;;
USLD_P;2024;540000668;CTRE JACQUES PARISOT BAINVILLE S MADON;540006707;N2210;7.79;;
USLD_P;2024;540000668;CTRE JACQUES PARISOT BAINVILLE S MADON;540006707;N2460;0.2;;
USLD_P;2024;540000668;CTRE JACQUES PARISOT BAINVILLE S MADON;540006707;N2510;20.18;;
USLD_P;2024;540000668;CTRE JACQUES PARISOT BAINVILLE S MADON;540006707;N3120;0.5;;
USLD_P;2024;540000668;CTRE JACQUES PARISOT BAINVILLE S MADON;540006707;NAUT;13.13;;
USLD_P;2024;540005410;USLD CIREY/VEZOUZE CH 3H SANTE;540019007;M1320;0.5;;1
USLD_P;2024;540005410;USLD CIREY/VEZOUZE CH 3H SANTE;540019007;MEDCH;0.79;;1
USLD_P;2024;540005410;USLD CIREY/VEZOUZE CH 3H SANTE;540019007;N2210;4.09;;1
USLD_P;2024;540005410;USLD CIREY/VEZOUZE CH 3H SANTE;540019007;N2410;0;;1
USLD_P;2024;540005410;USLD CIREY/VEZOUZE CH 3H SANTE;540019007;N2460;0.5;;1
USLD_P;2024;540005410;USLD CIREY/VEZOUZE CH 3H SANTE;540019007;N2510;9.56;;1
USLD_P;2024;540005410;USLD CIREY/VEZOUZE CH 3H SANTE;540019007;N3120;0.08;;1
USLD_P;2024;540005410;USLD CIREY/VEZOUZE CH 3H SANTE;540019007;NAUT;4.6;;1
USLD_P;2024;540006459;CHRU NANCY - USLD ST JULIEN;540023264;M1320;0.07;;0
USLD_P;2024;540006459;CHRU NANCY - USLD ST JULIEN;540023264;MEDCH;0.07;;0
USLD_P;2024;540006459;CHRU NANCY - USLD ST JULIEN;540023264;N2210;3;;0
USLD_P;2024;540006459;CHRU NANCY - USLD ST JULIEN;540023264;N2510;18.87;;0
USLD_P;2024;540006459;CHRU NANCY - USLD ST JULIEN;540023264;NAUT;9.57;;0
USLD_P;2024;540008364;USLD CH TOUL;540000049;M1320;0.78;0;1
USLD_P;2024;540008364;USLD CH TOUL;540000049;MEDCH;0.88;0;1
USLD_P;2024;540008364;USLD CH TOUL;540000049;N2210;3.77;0;1
USLD_P;2024;540008364;USLD CH TOUL;540000049;N2410;0;0;1
USLD_P;2024;540008364;USLD CH TOUL;540000049;N2510;13.02;0;1
USLD_P;2024;540008364;USLD CH TOUL;540000049;NAUT;13.04;0;1
USLD_P;2024;540009859;USLD CH HOTEL DIEU MSM SOS SANTE;570010181;M1320;0.39;;0
USLD_P;2024;540009859;USLD CH HOTEL DIEU MSM SOS SANTE;570010181;MEDCH;0.39;;0
USLD_P;2024;540009859;USLD CH HOTEL DIEU MSM SOS SANTE;570010181;N2210;4.42;;0
USLD_P;2024;540009859;USLD CH HOTEL DIEU MSM SOS SANTE;570010181;N2510;13.97;;0
USLD_P;2024;540009859;USLD CH HOTEL DIEU MSM SOS SANTE;570010181;NAUT;0.89;;0
USLD_P;2024;540013232;CHRU NANCY - USLD ST STANISLAS;540023264;M1320;1.67;;0
USLD_P;2024;540013232;CHRU NANCY - USLD ST STANISLAS;540023264;MEDCH;1.67;;0
USLD_P;2024;540013232;CHRU NANCY - USLD ST STANISLAS;540023264;N2210;8.47;;0
USLD_P;2024;540013232;CHRU NANCY - USLD ST STANISLAS;540023264;N2510;40.21;;0
USLD_P;2024;540013232;CHRU NANCY - USLD ST STANISLAS;540023264;NAUT;18.39;;0
USLD_P;2024;550000038;CENTRE HOSPITALIER ST-CHARLES COMMERCY;550000046;MEDCH;0.6;;0
USLD_P;2024;550000038;CENTRE HOSPITALIER ST-CHARLES COMMERCY;550000046;N2210;4.78;;0
USLD_P;2024;550000038;CENTRE HOSPITALIER ST-CHARLES COMMERCY;550000046;N2510;11.19;;0
USLD_P;2024;550000038;CENTRE HOSPITALIER ST-CHARLES COMMERCY;550000046;NAUT;3.8;;0
USLD_P;2024;550000251;CH BLD FV SITE FV;550003354;MEDCH;0.32;;0
USLD_P;2024;550000251;CH BLD FV SITE FV;550003354;N2210;6.8;;0
USLD_P;2024;550000251;CH BLD FV SITE FV;550003354;N2410;0.2;;0
USLD_P;2024;550000251;CH BLD FV SITE FV;550003354;N2460;0.04;;0
USLD_P;2024;550000251;CH BLD FV SITE FV;550003354;N2510;16.27;;0
USLD_P;2024;550000251;CH BLD FV SITE FV;550003354;N3120;0.09;;0
USLD_P;2024;550000251;CH BLD FV SITE FV;550003354;NAUT;8.84;;0
USLD_P;2024;550000434;CH BLD FV SITE BLD;550003354;M1320;0.3;;1
USLD_P;2024;550000434;CH BLD FV SITE BLD;550003354;MEDCH;0.3;;1
USLD_P;2024;550000434;CH BLD FV SITE BLD;550003354;N2210;8.68;;0
USLD_P;2024;550000434;CH BLD FV SITE BLD;550003354;N2410;0.18;;1
USLD_P;2024;550000434;CH BLD FV SITE BLD;550003354;N2460;0.17;;1
USLD_P;2024;550000434;CH BLD FV SITE BLD;550003354;N2510;16.78;;0
USLD_P;2024;550000434;CH BLD FV SITE BLD;550003354;NAUT;4.39;;1
USLD_P;2024;550003370;USLD DU CH VERDUN/ST MIHIEL;550006795;MEDCH;1.62;;
USLD_P;2024;550003370;USLD DU CH VERDUN/ST MIHIEL;550006795;N2210;6.65;;
USLD_P;2024;550003370;USLD DU CH VERDUN/ST MIHIEL;550006795;N2460;0.1;;1
USLD_P;2024;550003370;USLD DU CH VERDUN/ST MIHIEL;550006795;N2510;14.98;;
USLD_P;2024;550003370;USLD DU CH VERDUN/ST MIHIEL;550006795;NAUT;1.35;;1
USLD_P;2024;560000127;CHBA SITE DE VANNES;560023210;M1320;0.45;;1
USLD_P;2024;560000127;CHBA SITE DE VANNES;560023210;MEDCH;0.45;;1
USLD_P;2024;560000127;CHBA SITE DE VANNES;560023210;N2210;12.23;;1
USLD_P;2024;560000127;CHBA SITE DE VANNES;560023210;N2410;0.62;;1
USLD_P;2024;560000127;CHBA SITE DE VANNES;560023210;N2510;24.29;;1
USLD_P;2024;560000127;CHBA SITE DE VANNES;560023210;NAUT;12.06;;1
USLD_P;2024;560000200;CHBA SITE D'AURAY;560023210;MEDCH;0.45;;1
USLD_P;2024;560000200;CHBA SITE D'AURAY;560023210;N2210;6.41;;1
USLD_P;2024;560000200;CHBA SITE D'AURAY;560023210;N2510;13.07;;1
USLD_P;2024;560000200;CHBA SITE D'AURAY;560023210;NAUT;4.48;;1
USLD_P;2024;560000275;GHBS - HOPITAL DE KERLIVIO;560005746;MEDCH;0.8;;0
USLD_P;2024;560000275;GHBS - HOPITAL DE KERLIVIO;560005746;N2210;7.02;;1
USLD_P;2024;560000275;GHBS - HOPITAL DE KERLIVIO;560005746;N2510;18.72;;1
USLD_P;2024;560000275;GHBS - HOPITAL DE KERLIVIO;560005746;NAUT;8.57;;1
USLD_P;2024;560000291;CENTRE HOSPITALIER DE BELLE ILE EN MER;560000085;MEDCH;0.25;;1
USLD_P;2024;560000291;CENTRE HOSPITALIER DE BELLE ILE EN MER;560000085;N2210;3.74;;1
USLD_P;2024;560000291;CENTRE HOSPITALIER DE BELLE ILE EN MER;560000085;N2410;0.18;;1
USLD_P;2024;560000291;CENTRE HOSPITALIER DE BELLE ILE EN MER;560000085;N2460;0.08;;1
USLD_P;2024;560000291;CENTRE HOSPITALIER DE BELLE ILE EN MER;560000085;N2510;5.82;;1
USLD_P;2024;560000291;CENTRE HOSPITALIER DE BELLE ILE EN MER;560000085;NAUT;2.6;;1
USLD_P;2024;560003980;GHBS - HOPITAL DE KERBERNES;560005746;M1320;0.75;;1
USLD_P;2024;560003980;GHBS - HOPITAL DE KERBERNES;560005746;MEDCH;0.88;;1
USLD_P;2024;560003980;GHBS - HOPITAL DE KERBERNES;560005746;N2210;8.15;;1
USLD_P;2024;560003980;GHBS - HOPITAL DE KERBERNES;560005746;N2510;15.27;;1
USLD_P;2024;560003980;GHBS - HOPITAL DE KERBERNES;560005746;NAUT;8.8;;1
USLD_P;2024;560010092;USLD UHR EPSM MORBIHAN;560002032;MEDCH;0.87;;
USLD_P;2024;560010092;USLD UHR EPSM MORBIHAN;560002032;N2210;10.25;;
USLD_P;2024;560010092;USLD UHR EPSM MORBIHAN;560002032;N2510;24.42;;
USLD_P;2024;560010092;USLD UHR EPSM MORBIHAN;560002032;NAUT;17.95;;
USLD_P;2024;560012122;LONG SEJOUR - CHS CAUDAN;560002677;M1320;1;;0
USLD_P;2024;560012122;LONG SEJOUR - CHS CAUDAN;560002677;MEDCH;1.31;;0
USLD_P;2024;560012122;LONG SEJOUR - CHS CAUDAN;560002677;N2210;7.87;;0
USLD_P;2024;560012122;LONG SEJOUR - CHS CAUDAN;560002677;N2410;0.1;;0
USLD_P;2024;560012122;LONG SEJOUR - CHS CAUDAN;560002677;N2460;0.78;;0
USLD_P;2024;560012122;LONG SEJOUR - CHS CAUDAN;560002677;N2510;19.27;;0
USLD_P;2024;560012122;LONG SEJOUR - CHS CAUDAN;560002677;NAUT;13.39;;0
USLD_P;2024;560014219;CHCB SITE SSR PONTIVY;560014748;M1320;0.6;;1
USLD_P;2024;560014219;CHCB SITE SSR PONTIVY;560014748;MEDCH;0.6;;1
USLD_P;2024;560014219;CHCB SITE SSR PONTIVY;560014748;N2210;9.14;;1
USLD_P;2024;560014219;CHCB SITE SSR PONTIVY;560014748;N2410;;;1
USLD_P;2024;560014219;CHCB SITE SSR PONTIVY;560014748;N2460;;;1
USLD_P;2024;560014219;CHCB SITE SSR PONTIVY;560014748;N2510;15.66;;1
USLD_P;2024;560014219;CHCB SITE SSR PONTIVY;560014748;N3120;0.1;;1
USLD_P;2024;560014219;CHCB SITE SSR PONTIVY;560014748;NAUT;3.56;;1
USLD_P;2024;560015422;GHBS SITE DE KERDURAND RIANTEC;560005746;MEDCH;0.5;;0
USLD_P;2024;560015422;GHBS SITE DE KERDURAND RIANTEC;560005746;N2210;6.47;;1
USLD_P;2024;560015422;GHBS SITE DE KERDURAND RIANTEC;560005746;N2510;12.65;;1
USLD_P;2024;560015422;GHBS SITE DE KERDURAND RIANTEC;560005746;NAUT;10.52;;1
USLD_P;2024;560027641;USLD CH JOSSELIN;560000077;M1320;0.23;;0
USLD_P;2024;560027641;USLD CH JOSSELIN;560000077;MEDCH;0.23;;0
USLD_P;2024;560027641;USLD CH JOSSELIN;560000077;N2210;11.86;;0
USLD_P;2024;560027641;USLD CH JOSSELIN;560000077;N2460;0.6;;1
USLD_P;2024;560027641;USLD CH JOSSELIN;560000077;N2510;28.66;;0
USLD_P;2024;560027641;USLD CH JOSSELIN;560000077;NAUT;35.85;;1
USLD_P;2024;570000109;NIDERVILLER - CRS SAINT LUC;570000034;MEDCH;0.4;;
USLD_P;2024;570000109;NIDERVILLER - CRS SAINT LUC;570000034;N2210;8.91;;
USLD_P;2024;570000109;NIDERVILLER - CRS SAINT LUC;570000034;N2410;0.2;;
USLD_P;2024;570000109;NIDERVILLER - CRS SAINT LUC;570000034;N2460;0.07;;
USLD_P;2024;570000109;NIDERVILLER - CRS SAINT LUC;570000034;N2510;27.75;;
USLD_P;2024;570000109;NIDERVILLER - CRS SAINT LUC;570000034;NAUT;10.71;;
USLD_P;2024;570000166;CTRE DE GERIATRIE FORBACH - SOS SANTE;570010181;MEDCH;0.57;;
USLD_P;2024;570000166;CTRE DE GERIATRIE FORBACH - SOS SANTE;570010181;N2210;5;;
USLD_P;2024;570000166;CTRE DE GERIATRIE FORBACH - SOS SANTE;570010181;N2510;10.5;;
USLD_P;2024;570000166;CTRE DE GERIATRIE FORBACH - SOS SANTE;570010181;NAUT;4.15;;
USLD_P;2024;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;M1320;0.3;;1
USLD_P;2024;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;MEDCH;0.4;;1
USLD_P;2024;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;N2210;3.28;;0
USLD_P;2024;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;N2510;12.57;;0
USLD_P;2024;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;NAUT;2.69;;0
USLD_P;2024;570000448;CMSC FILIERIS DE CHARLEVILLE SOUS BOIS;750050759;MEDCH;0.8;;
USLD_P;2024;570000448;CMSC FILIERIS DE CHARLEVILLE SOUS BOIS;750050759;N2210;6.8;;
USLD_P;2024;570000448;CMSC FILIERIS DE CHARLEVILLE SOUS BOIS;750050759;N2410;0.4;;
USLD_P;2024;570000448;CMSC FILIERIS DE CHARLEVILLE SOUS BOIS;750050759;N2460;1;;
USLD_P;2024;570000448;CMSC FILIERIS DE CHARLEVILLE SOUS BOIS;750050759;N2510;14.1;;
USLD_P;2024;570000448;CMSC FILIERIS DE CHARLEVILLE SOUS BOIS;750050759;N3120;0.2;;
USLD_P;2024;570000448;CMSC FILIERIS DE CHARLEVILLE SOUS BOIS;750050759;NAUT;11.11;;
USLD_P;2024;570000455;HOPITAL DE CHATEAU-SALINS - SOS SANTE;570010181;MEDCH;0.76;;
USLD_P;2024;570000455;HOPITAL DE CHATEAU-SALINS - SOS SANTE;570010181;N2210;4.4;;
USLD_P;2024;570000455;HOPITAL DE CHATEAU-SALINS - SOS SANTE;570010181;N2410;0.3;;
USLD_P;2024;570000455;HOPITAL DE CHATEAU-SALINS - SOS SANTE;570010181;N2460;0.18;;
USLD_P;2024;570000455;HOPITAL DE CHATEAU-SALINS - SOS SANTE;570010181;N2510;11.66;;
USLD_P;2024;570000455;HOPITAL DE CHATEAU-SALINS - SOS SANTE;570010181;NAUT;7.86;;
USLD_P;2024;570000562;HOPITAL ST FRANCOIS - MARANGE-SILVANGE;570030395;MEDCH;1.8;;0
USLD_P;2024;570000562;HOPITAL ST FRANCOIS - MARANGE-SILVANGE;570030395;N2210;11.8;;0
USLD_P;2024;570000562;HOPITAL ST FRANCOIS - MARANGE-SILVANGE;570030395;N2410;1.4;;0
USLD_P;2024;570000562;HOPITAL ST FRANCOIS - MARANGE-SILVANGE;570030395;N2460;0.8;;0
USLD_P;2024;570000562;HOPITAL ST FRANCOIS - MARANGE-SILVANGE;570030395;N2510;20;;0
USLD_P;2024;570000562;HOPITAL ST FRANCOIS - MARANGE-SILVANGE;570030395;NAUT;14.7;;0
USLD_P;2024;570000661;HOPITAL SAINT JOSEPH DE BITCHE;570000158;MEDCH;1.94;;0
USLD_P;2024;570000661;HOPITAL SAINT JOSEPH DE BITCHE;570000158;N2210;6.6;;
USLD_P;2024;570000661;HOPITAL SAINT JOSEPH DE BITCHE;570000158;N2510;11.61;;
USLD_P;2024;570000661;HOPITAL SAINT JOSEPH DE BITCHE;570000158;NAUT;4.97;;
USLD_P;2024;570000893;CHS DE SARREGUEMINES;570000141;MEDCH;0.72;;
USLD_P;2024;570000893;CHS DE SARREGUEMINES;570000141;N2210;7.13;;1
USLD_P;2024;570000893;CHS DE SARREGUEMINES;570000141;N2410;0.17;;1
USLD_P;2024;570000893;CHS DE SARREGUEMINES;570000141;N2460;0.13;;1
USLD_P;2024;570000893;CHS DE SARREGUEMINES;570000141;N2510;10.12;;1
USLD_P;2024;570000893;CHS DE SARREGUEMINES;570000141;N3120;0.08;;1
USLD_P;2024;570000893;CHS DE SARREGUEMINES;570000141;NAUT;7.4;;1
USLD_P;2024;570000968;CH LE SECQ DE CREPY DE BOULAY;570000430;N2210;6.55;0;0
USLD_P;2024;570000968;CH LE SECQ DE CREPY DE BOULAY;570000430;N2510;10.66;0;0
USLD_P;2024;570000968;CH LE SECQ DE CREPY DE BOULAY;570000430;N3120;1;0;1
USLD_P;2024;570000968;CH LE SECQ DE CREPY DE BOULAY;570000430;NAUT;8.99;0;1
USLD_P;2024;570003079;CENTRE DE GERIATRIE LE KEM - SOS SANTE;570010181;MEDCH;0.9;;0
USLD_P;2024;570003079;CENTRE DE GERIATRIE LE KEM - SOS SANTE;570010181;N2210;9.3;;0
USLD_P;2024;570003079;CENTRE DE GERIATRIE LE KEM - SOS SANTE;570010181;N2460;0.51;;0
USLD_P;2024;570003079;CENTRE DE GERIATRIE LE KEM - SOS SANTE;570010181;N2510;16.16;;0
USLD_P;2024;570003079;CENTRE DE GERIATRIE LE KEM - SOS SANTE;570010181;NAUT;12.46;;0
USLD_P;2024;570003947;USLD HOPITAL STE BLANDINE DE METZ;570023630;M1320;0.5;;1
USLD_P;2024;570003947;USLD HOPITAL STE BLANDINE DE METZ;570023630;MEDCH;0.7;;1
USLD_P;2024;570003947;USLD HOPITAL STE BLANDINE DE METZ;570023630;N2210;7.5;;0
USLD_P;2024;570003947;USLD HOPITAL STE BLANDINE DE METZ;570023630;N2460;0.15;;1
USLD_P;2024;570003947;USLD HOPITAL STE BLANDINE DE METZ;570023630;N2510;11.2;;0
USLD_P;2024;570003947;USLD HOPITAL STE BLANDINE DE METZ;570023630;N3120;0.5;;1
USLD_P;2024;570003947;USLD HOPITAL STE BLANDINE DE METZ;570023630;NAUT;6.8;;1
USLD_P;2024;570005215;CENTRE FELIX MARECHAL DE METZ - CHR;570005165;MEDCH;1.2;;1
USLD_P;2024;570005215;CENTRE FELIX MARECHAL DE METZ - CHR;570005165;N2210;7.87;;
USLD_P;2024;570005215;CENTRE FELIX MARECHAL DE METZ - CHR;570005165;N2410;0.2;;
USLD_P;2024;570005215;CENTRE FELIX MARECHAL DE METZ - CHR;570005165;N2460;0.4;;
USLD_P;2024;570005215;CENTRE FELIX MARECHAL DE METZ - CHR;570005165;N2510;15.76;;
USLD_P;2024;570005215;CENTRE FELIX MARECHAL DE METZ - CHR;570005165;NAUT;5.97;;
USLD_P;2024;570012369;CMS DE GORZE;570011387;MEDCH;0.6;;1
USLD_P;2024;570012369;CMS DE GORZE;570011387;N2210;5.2;;0
USLD_P;2024;570012369;CMS DE GORZE;570011387;N2510;15.17;;0
USLD_P;2024;570012369;CMS DE GORZE;570011387;NAUT;9.66;;1
USLD_P;2024;570015776;USLD PHG FILIERIS DE CREUTZWALD;750050759;M1320;1;0;0
USLD_P;2024;570015776;USLD PHG FILIERIS DE CREUTZWALD;750050759;MEDCH;1.44;0;1
USLD_P;2024;570015776;USLD PHG FILIERIS DE CREUTZWALD;750050759;N2210;9.18;0;0
