BOR;AN;FI;RS;FI_EJ;PHARMA_A1;PHARMA_A2;PHARMA_A3;PHARMA_A4;PHARMA_A5;PHARMA_A6;PHARMA_A37;PHARMA_A7;PHARMA_B7;PHARMA_C7;PHARMA_D7;PHARMA_E7;PHARMA_A36;PHARMA_F8;PHARMA_G8;PHARMA_E8;PHARMA_H8;PHARMA_F9;PHARMA_G9;PHARMA_H9;PHARMA_E9;PHARMA_A20;PHARMA_A11;PHARMA_B14;PHARMA_C14;PHARMA_A16;PHARMA_A38;PHARMA_A17;PHARMA_A18;PHARMA_A39;PHARMA_A40;PHARMA_A41;PHARMA_A42;PHARMA_A21;PHARMA_A22;PHARMA_A23;PHARMA_A24;PHARMA_A43;PHARMA_A44;PHARMA_A45;PHARMA_A46;PHARMA_A47;PHARMA_A25;PHARMA_A26;PHARMA_A48;PHARMA_A49;PHARMA_A50;PHARMA_F29;PHARMA_F30;PHARMA_F31;PHARMA_F32;PHARMA_F33;PHARMA_F34;PHARMA_F35;PHARMA_G29;PHARMA_G30;PHARMA_G31;PHARMA_G32;PHARMA_G33;PHARMA_G34;PHARMA_G35;PHARMA_D29;PHARMA_E29
PHARMA;2024;620024208;NEPHROCARE HELFAUT;620002352;0;;;;;;;;;;;;0;;;;;;;;;1;1;;;0;0;0;0;1;1;700;;0;1;;1;;0;0;0;0;0;0;;;;0.5;;;;;0.5;;;;;;;;;0;0
PHARMA;2024;620025346;POLYCLINIQUE DE LA  CLARENCE;620001834;0;;;;;;;185;;30;;;1;0;0;0;0;1;1;0;0;1;1;232;;0;1;0;0;1;0;11275;23;1;0;;;;0;0;0;0;0;0;;;;1.73;;;;6.68;3.49;;;;;;;;;0;1
PHARMA;2024;620100016;HOP MARITIME DE BERCK;750712184;0;;;;;;;;;186;;;0;;;;;;;;;1;1;186;;0;0;0;0;0;0;11915;1048;0;0;;;;0;0;0;0;0;0;;;;1;;;;3;;;;;;;;;;0;0
PHARMA;2024;620100099;HOPITAL PRIVE ARRAS LES BONNETTES;620014779;0;;;;;;;120;0;30;0;0;1;0;0;0;0;0;1;0;0;1;1;38;0;1;0;0;0;1;0;169500;179;1;0;;;;0;0;0;0;1;1;3;1;3;3;1;1;;11.57;1.35;0.14;;;;;;;;0;0
PHARMA;2024;620100487;CLINIQUE DES ACACIAS;620000125;0;;;;0;0;0;42;;41;;;0;;;;;;;;;1;1;83;;0;0;0;0;1;1;;;0;0;;;;0;0;0;0;1;1;2;0;1;1;;;;1.65;0.6;0.25;;;;;;;;0;0
PHARMA;2024;620100735;CLINIQUE ANNE ARTOIS;620000265;0;;;;1;1;0;150;;60;;;0;;;;;;;;;1;1;133;;1;0;0;0;1;0;15600;1760;0;0;;;;0;0;0;1;1;1;2;0;2;1.8;0.1;0.5;0;3.9;1.6;1;;;;;;;;0;0
PHARMA;2024;620100750;CLINIQUE AMBROISE PARE;620000273;0;;;;0;0;0;49;;;;;0;;;;;;;;;1;1;57;;1;0;0;1;1;0;19838;295;0;0;;;;0;0;0;0;1;0;2;0;2;2.08;0.1;1;;3.03;3.16;;;;;;;;;0;1
PHARMA;2024;620100842;CRF LES HAUTOIS D'OIGNIES;620001834;0;;;;0;0;0;0;0;130;0;0;0;;;;;;;;;1;1;130;0;0;0;0;0;1;0;19640;174;0;0;;;;0;0;0;0;0;0;;;;1.16;0;0;0;3.8;1;0;0;0;0;0;0;0;0;0;1
PHARMA;2024;620101311;CLINIQUE DES 2 CAPS;620027763;0;;;;;;;76;;32;;;0;;;;;;;;;1;1;;;0;0;0;0;1;1;93724;596;1;0;;;;0;0;0;0;0;0;;;;1;;;;3.8;0.5;1;;;;;;;;0;0
PHARMA;2024;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;0;;;;1;0;0;279;0;0;0;0;1;0;1;0;0;1;0;0;0;1;1;141;0;0;0;0;0;1;0;79219;545;0;0;;;;0;0;0;0;1;1;2;0;2;1.8;0.2;0;0;3.6;1;1;0;0;0;0;0;0;0;0;0
PHARMA;2024;620105940;POLYCLINIQUE DU TERNOIS;620000950;1;3;1;;1;;;24;0;59;;;0;;;;;;;;;1;1;83;;0;1;0;0;1;0;;;0;0;;;;0;0;0;0;0;0;;;;0.2;;;;1;;;;;;;;;;0;1
PHARMA;2024;620105973;CTRE ANTOINE DE SAINT EXUPERY;590039863;0;;;;;;;;30;105;;72;0;;;;;;;;;1;1;120;72;0;1;0;0;1;1;3687;118;1;0;;;;0;0;0;0;0;0;;;;1.1;;;;2.07;;;;;;;;;;0;0
PHARMA;2024;620106625;MAISON SLD LA MANAIE AUCHEL;750050759;0;;;;0;1;0;;;105;40;40;0;;;;;;;;;1;1;145;40;0;0;0;0;1;0;;;0;0;;;;0;0;0;0;0;0;0;0;0;0.07;0;0;0.66;2.83;8.17;1.82;0;0;0;0;0;0;0;0;0
PHARMA;2024;620116046;CLINIQUE DES 7 VALLEES;620035303;0;;;;1;;;;;;;;0;;;;;;;;;1;1;;;0;0;0;0;1;0;0;0;0;0;;;;0;0;0;0;0;0;;;;0.5;0.5;;;;;;;;;;;;;0;0
PHARMA;2024;620117309;CTRE D'AUTODIALYSE ADH SITE ECOPAC;620112581;0;;;;1;;;;;;;;0;;;;;;;;;1;1;237;;0;0;0;0;1;0;5903;120;0;1;;150;;0;0;0;0;0;0;;;;1.3;;;;3;2.66;2.14;;;;;;;;0;0
PHARMA;2024;620117606;SSR FILIERIS AUCHEL LA MANAIE;750050759;0;;;;0;1;0;;;105;40;40;0;;;;;;;;;1;1;145;40;0;0;0;0;1;0;;;0;0;;;;0;0;0;0;0;0;;;;0.52;0;0;1;11;26.06;5.97;;;;;;;;0;0
PHARMA;2024;620118513;CENTRE MCO COTE D'OPALE;620002915;0;;;;;;;258;0;10;0;0;1;0;0;0;0;0;1;1;1;1;1;;;1;0;0;1;1;1;;;0;0;;;;0;0;0;0;1;1;4;1;3;1.94;0.5;0.94;;5.96;13.24;0.96;;;;;;;;0;0
PHARMA;2024;630000016;CH DU MONT DORE;630180032;1;4;0;13;0;0;0;20;0;30;30;30;0;;;;;;;;;1;1;90;30;0;0;0;0;1;0;1454;86;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1.8;0;0;0;0;0;0;0;0;0;0;0
PHARMA;2024;630000131;CLINIQUE MED CARDIO PNEUMOLOGIE DURTOL;630003168;0;;;;;;;;;100;;;0;;;;;;;;;1;1;100;;0;0;0;0;1;1;27521;609;0;0;;;;0;0;0;0;0;0;;;;1.05;;;;1.26;;;;;;;;;;0;0
PHARMA;2024;630000149;CH ETIENNE CLEMENTEL;630780302;1;4;0;13;0;0;0;0;0;151;0;0;0;;;;;;;;;1;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1.6;0;0;0;0;0;0;0;0;0;0;0
PHARMA;2024;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;0;;;;1;;1;1107;154;66;110;76;1;0;1;0;0;0;1;1;0;1;1;;;1;1;1;1;1;1;29926;7380;1;0;;;;0;0;0;0;1;1;6;1;8;23.39;2;3.28;0.81;54.6;90.3;11.36;0;;;;;;;0;1
PHARMA;2024;630000412;CH D'AMBERT;630780997;1;3;1;0;1;1;0;40;0;20;40;289;1;1;1;1;1;1;1;0;1;1;1;79;211;1;0;0;0;0;0;300;;1;1;18;0;0;0;0;0;0;0;0;0;0;0;2;;;;6.23;0.01;0.21;;;;;;;;0;0
PHARMA;2024;630000420;CH PAUL ARDIER ISSOIRE;630781003;0;;;;;;;101;;;20;78;0;;;;;;;;;1;1;87;78;0;0;0;0;1;1;4534;1150;1;0;;;;0;0;0;0;1;0;2;0;2;2.45;0.2;;0.2;5;6;2;;;;;;;;0;0
PHARMA;2024;630000438;CH DE RIOM;630781011;1;4;0;;0;0;0;157;;;;146;1;0;1;0;1;0;0;0;0;1;1;;146;0;0;0;0;1;1;8320;167;1;1;0;0;700;0;0;0;0;0;0;0;0;0;3;;;0.1;7.3;0.5;1;;;;;;;;0;0
PHARMA;2024;630000446;CH DE THIERS;630781029;1;4;0;;1;0;0;110;31;23;30;153;1;0;0;0;0;0;0;1;0;1;1;78;153;1;0;0;0;1;0;4992;1199;1;1;10;0;0;0;0;0;0;1;0;2;0;2;2.71;0.2;0.2;;8.2;1.8;;0;0;0;0;0;0;0;0;0
PHARMA;2024;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;0;;;;;;;114;;;;;0;;;;;;;;;1;1;99;;1;1;1;0;1;1;17273;3108;1;0;;;;1;0;0;0;0;0;0;0;1;11.48;0.05;1.84;0.26;20.69;5.12;1;;;;;;;;0;1
PHARMA;2024;630000487;CENTRE DE REED.FONCT.NOTRE-DAME;630781136;0;;;;0;0;0;;;47;;;0;;;;;;;;;1;1;47;;0;0;0;0;1;1;6396;108;0;0;;;;0;0;0;0;0;0;;;;0.93;;;;0.82;;;;;;;;;;0;0
PHARMA;2024;630000560;CH BILLOM;630781367;1;1;1;;1;0;0;15;0;26;66;829;0;;;;;;;;;1;1;;;0;0;0;0;0;0;15758;513;1;0;;;;0;0;0;1;0;0;;;;2.1;;;;6.12;;;;;;;;;;0;0
PHARMA;2024;630008118;HAD CLERMONT-FERRAND;630011153;0;;;;;;;80;;;;;0;;;;;;;;;1;1;80;;0;0;0;0;1;0;4574;138;1;1;80;0;0;0;0;0;0;0;0;;;;1;0;0;0;2;0;0;10;;;;;;;0;0
PHARMA;2024;630010296;HAD 63 - SERVICE HAD;630001188;0;;;;1;0;0;;;100;;;0;;;;;;;;;1;1;100;;0;0;0;0;1;0;;;0;1;100;0;0;0;0;0;0;0;0;;;;2.04;0;0;0;8.45;4.14;0;0;0;0;0;0;0;0;0;0
PHARMA;2024;630780179;SSR ALTERIS DE CHANAT LA MOUTEYRE;630011534;0;;;;;;;;;78;;;0;;;;;;;;;1;1;78;;0;0;0;0;1;1;8606;661;0;0;;;;0;0;0;0;0;0;;;;1.07;;;;1.14;;;;;;;;;;0;0
PHARMA;2024;630780195;CHS TC PG INTRA-MUROS;630786754;0;;;;0;1;0;0;236;0;44;116;1;0;0;0;0;1;1;1;1;1;1;280;116;0;0;0;0;1;1;21828;624;1;0;;;;0;1;0;1;0;0;;;;2;;;;5.7;;;;;;;;;;0;0
PHARMA;2024;630780211;POLE SANTE REPUBLIQUE;630000107;0;;;;;;;189;;;;;1;0;0;0;0;0;1;1;0;1;1;;;1;0;0;0;1;0;14540;100;1;0;;;;0;0;0;0;1;1;2;0;4;1.99;0.5;0.5;;7.96;1.02;;;;;;;;;0;0
PHARMA;2024;630780310;CLINEA - CLINIQUE LES SORBIERS;920030269;0;;;;0;0;;;;80;;;0;;;;;;;;;1;1;80;;0;0;0;0;1;1;33213;3114;0;0;;;;0;0;1;0;0;0;;;;0.55;;;;0.64;;;;;;;;;;0;0
PHARMA;2024;630780369;CLINIQUE DE LA PLAINE;630000164;0;;;;;;;25;;;;;0;;;;;;;;;1;0;0;;0;0;0;0;1;0;20;11;0;0;;;;0;0;0;0;0;0;;;;1;0;0;0;3;0;0;;;;;;;;0;0
PHARMA;2024;630780526;SSR LES SAPINS;630009991;0;;;;;;;;;60;;;0;;;;;;;;;1;1;60;;0;0;0;0;0;0;8526;104;0;0;;;;0;0;0;0;0;0;;;;0.7;;;;0.79;;;;;;;;;;0;0
PHARMA;2024;630780559;SSR MECS TZA-NOU - UGECAM;870015336;0;;;;0;0;0;;;52;;;0;;;;;;;;;0;0;52;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;;;;;7.3;;;;;;;;;;0;0
PHARMA;2024;630781417;CLINIQUE PSYCHIATRIQUE LES QUEYRIAUX;630000578;0;;;;;;;;68;;;;0;;;;;;;;;1;1;68;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;0.66;;;;0.46;;;;;;;;;;0;0
PHARMA;2024;630781755;CENTRE MEDICAL INFANTILE DE ROMAGNAT;630011518;0;;;;1;0;0;;;80;;42;1;0;0;0;1;0;0;0;0;1;1;17;0;0;0;0;0;1;0;3462;12;0;0;;;;0;0;0;0;0;0;;;;0.76;;;;0.8;0.4;;;;;;;;;0;0
PHARMA;2024;630781821;CLINIQUE PSYCHIATRIQUE LE GRAND PRE;920030269;0;;;;0;1;;30;161;99;30;;0;;;;;;;;;1;1;320;;0;0;0;0;1;1;69078;6266;0;0;;;;0;0;1;0;0;0;;;;2.29;;;;3.16;;;;;;;;;;0;0
PHARMA;2024;630781839;HOPITAL PRIVE LA CHATAIGNERAIE;630000826;0;;;;1;;;184;;;;;0;;;;;;;;;1;1;;;0;0;0;0;1;0;14298;68;0;0;;;;0;0;0;1;1;1;4;1;6;2;;;;3;1;;;;;;;;;0;0
PHARMA;2024;630783348;CTRE REED FONCT M.GANTCHOULA;750050916;0;;;;0;0;0;;;81;;;0;;;;;;;;;1;1;81;;0;0;0;0;0;0;2500;150;0;0;;;;0;0;0;0;0;0;0;0;0;0.84;;;;0.15;;;;;;;;;;0;0
PHARMA;2024;630785756;CTRE REEDUCATION FONCT.M.BARBAT;630001188;0;;;;1;0;0;;;100;;;0;;;;;;;;;1;1;100;0;0;0;0;0;1;0;5916;0;0;1;97;0;0;0;0;0;0;0;0;0;0;0;2.04;0;0;0;8.45;5.14;0;0;0;0;0;0;0;0;0;0
PHARMA;2024;630790384;CENTRE DE LONG SEJOUR;630786754;0;;;;0;1;0;0;236;0;44;116;1;0;0;0;0;1;1;1;1;1;1;280;116;0;0;0;0;1;1;1616;14;1;0;;;;0;1;0;1;0;0;;;;2;;;;5.7;;;;;;;;;;0;0
PHARMA;2024;640000162;CH COTE BASQUE;640780417;1;4;1;;1;1;1;453;123;55;150;267;0;;;;;;;;;1;1;0;0;1;1;1;0;1;1;;;1;1;6;0;70;1;0;0;0;1;1;4;1;5;12.16;;;1.55;24.22;30.94;5;0;;;;;;;0;1
PHARMA;2024;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;1;1;1;;1;1;;75;0;24;55;110;1;0;1;1;0;0;0;0;0;1;1;86;110;0;0;0;0;0;0;8735;1510;1;1;54;0;0;0;0;0;0;1;1;2;0;2;3.08;0.2;;0.2;5.37;2.13;0.5;;;;;;;;0;0
PHARMA;2024;640000410;CENTRE HOSPITALIER OLORON;640780821;1;4;0;;1;0;0;80;0;19;36;102;1;0;1;0;0;0;0;0;0;1;1;135;102;0;0;0;0;1;0;24247;8489;1;1;30;0;0;0;0;0;0;1;0;2;0;2;2.33;0.2;0.1;0.3;7.37;3.75;0.9;0;0;0;0;0;0;0;0;0
PHARMA;2024;640000428;CENTRE HOSPITALIER DE MAULEON;640780839;0;;;;;;;5;;25;;155;0;;;;;;;;;1;1;30;155;0;0;0;0;1;0;;;0;1;30;0;0;0;0;0;0;0;0;;;;1;;;;2;;;;;;;;;;0;0
PHARMA;2024;640000436;CENTRE HOSPITALIER DES PYRENEES;640780862;0;;;;;;;;280;;;;0;;;;;;;;;1;1;280;;0;0;0;0;1;1;19597;1586;0;0;;;;0;0;0;0;0;0;;;;2.4;;;0.2;6.3;;0.5;;;;;;;;0;1
PHARMA;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;0;;;;0;0;0;;;;;;1;0;0;0;0;0;1;1;0;1;1;80;;1;1;1;1;1;1;80759;1505;1;1;69;0;242;0;0;0;0;1;1;4;0;4;9.7;1;2;1;24.53;25.53;4.43;;;;;;;;0;1
PHARMA;2024;640005591;LES JEUNES CHENES;920030269;0;;;;0;0;;22;;69;;;0;;;;;;;;;1;1;91;;0;0;0;0;1;1;39652;3503;0;0;;;;0;0;1;0;0;0;;;;0.9;;;;2.79;;;;;;;;;;0;0
PHARMA;2024;640010518;CLINIQUE D'URSUYA;640010468;0;;;;1;0;0;;;76;;;0;;;;;;;;;1;1;76;;0;0;0;0;0;0;1800;0;0;0;;;;0;1;1;1;0;0;;;;1;;;;1;;;;;;;;;;0;0
PHARMA;2024;640016580;CENTRE DE CARDIOLOGIE DU PAYS BASQUE;640010658;0;;;;0;0;0;66;;;;;0;;;;;;;;;1;1;0;0;0;0;0;0;1;0;53589;8341;0;0;;;;0;0;0;0;0;0;;;;0.89;;;;2.62;0.36;;;;;;;;;0;0
PHARMA;2024;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;0;;;;;;;62;;;;;0;;;;;;;;;0;1;;;0;0;0;0;0;0;;;1;0;;;;0;0;0;0;1;0;1;;2;0.7;0.1;;;2;2.23;;;;;;;;;0;0
PHARMA;2024;640018206;CLINIQUE BELHARRA;640012209;0;;;;;;;191;;;;;0;;;;;;;;;1;1;;;1;1;0;1;0;1;;;1;0;;;;0;0;0;0;1;1;4;0;4;2.26;0.5;0.5;0;14.73;2.05;;;;;;;;;0;0
PHARMA;2024;640018255;CLINIQUE CHATEAU CARADOC;640007019;0;;;;;;;;101;;;;0;;;;;;;;;1;1;101;;0;0;0;0;1;1;;36;1;0;;;;0;0;0;1;0;0;;;;0.5;;;;0.8;;;;;;;;;;0;0
PHARMA;2024;640018818;CENTRE DE SOINS LA NOUVELLE AQUITAINE;920030269;0;;;;0;0;;;115;;;;0;;;;;;;;;1;1;115;;0;0;0;0;1;1;30004;2528;0;0;;;;0;0;1;0;0;0;;;;1.16;;;;0.74;;;;;;;;;;0;0
PHARMA;2024;640020715;EPS GARAZI;640020707;1;4;0;2;;;;14;0;30;0;0;1;1;1;0;0;0;0;0;0;1;1;44;0;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;0.2;;;;0.5;;;;;;;;;;0;0
PHARMA;2024;640780185;CTRE. READAP. FONCT. LES EMBRUNS;640000089;0;;;;;;;;;80;;;0;;;;;;;;;1;1;80;;0;0;0;0;1;0;12650;1030;0;0;;;;0;0;0;0;0;0;;;;1.32;;;1.02;22.68;47.9;15.97;;;;;;;;0;0
PHARMA;2024;640780268;CLINIQUE DELAY;640000113;0;;;;1;0;0;28;;;;;0;;;;;;;;;1;1;;;0;0;0;0;0;0;100;;0;0;;;;0;1;1;1;1;0;2;0;2;1.41;1.41;;1;39.21;2;;;;;;;;;0;1
PHARMA;2024;640780334;CLINIQUE D'AMADE;640017893;0;;;;0;0;0;;70;;;;0;;;;;;;;;1;1;;;0;0;0;0;1;1;8652;166;0;0;;;;0;0;0;0;0;0;0;0;0;0.83;;;;;0.02;;;;;;;;;0;0
PHARMA;2024;640780409;CLINIQUE MIRAMBEAU;640000154;0;;;;1;0;0;;54;;;;0;;;;;;;;;1;1;54;;0;1;0;0;1;0;9035;900;0;0;;;;0;0;0;0;0;0;;;;0.8;;;;;;;;;;;;;;0;0
PHARMA;2024;640780490;CAPIO CLINIQUE AGUILERA;640000212;0;;;;;;;;;;;;0;;;;;;;;;1;1;;;0;0;0;0;1;0;;3;1;0;;;;0;0;0;0;1;1;2;0;3;1.12;0.1;;;5.56;0.96;;;;;;;;;0;0
PHARMA;2024;640780557;CENTRE MEDICAL TOKI EDER;640000238;0;;;;0;0;0;18;;109;;;0;;;;;;;;;1;1;127;;0;0;0;0;1;1;36764;;0;0;;;;0;0;0;0;0;0;;;;1.24;;;;1.12;;;;;;;;;;0;0
PHARMA;2024;640780581;CENTRE DE PNEUMOLOGIE LES TERRASSES;640000253;0;;;;1;0;;;;65;;;0;;;;;;;;;0;1;65;;0;0;0;0;1;0;692;;0;0;;;;0;0;0;0;0;0;;;;1.11;;;;0.28;;;;;;;;;;0;0
PHARMA;2024;640780607;CLINIQUE LA MAISON BASQUE;330050899;0;;;;;;;;;68;;;0;;;;;;;;;1;1;68;;0;0;0;0;1;0;;;0;0;;;;0;0;0;0;0;0;;;;1;;;1;1;;;;;;;;;;0;0
PHARMA;2024;640780623;CENTRE MEDICAL ANNIE ENIA;640000287;0;;;;;;;15;;48;;;0;;;;;;;;;1;1;63;;0;0;0;0;1;1;10796;67;0;0;;;;0;0;0;0;0;0;;;;0.78;;;;2.09;;;;;;;;;;0;0
PHARMA;2024;640780631;CENTRE GRANCHER CYRANO;640000295;0;;;;;;;;;101;;;0;;;;;;;;;0;1;101;;0;0;0;0;1;0;;;0;0;;;;0;0;0;0;0;0;;;;0.8;;;;0.79;0.42;;;;;;;;;0;0
PHARMA;2024;640780649;CENTRE MEDICAL LANDOUZY;640000303;0;;;;0;0;0;;;64;;;1;1;0;0;0;1;0;0;0;1;1;64;;0;0;0;0;1;1;146;128;0;0;;;;1;1;1;1;0;0;;;;0.9;;;;0.9;;;;;;;;;;1;0
PHARMA;2024;640780672;CLINIQUE MARIENIA;640000337;0;;;;;;;;;115;;;0;;;;;;;;;1;1;115;;0;0;0;0;1;1;19383;1053;0;0;;;;0;0;0;0;0;0;;;;1;;;;2.13;;;;;;;;;;0;0
PHARMA;2024;640780714;SSR CONCHA BERRI;690793195;0;;;;;;;;;50;;;0;;;;;;;;;1;1;50;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;1.04;;;;0.78;;;;;;;;;;0;0
PHARMA;2024;640780748;POLYCLINIQUE CÔTE BASQUE SUD;640000360;0;;;;;;;83;;;;;0;;;;;;;;;1;1;;;1;0;0;0;0;0;3392;76;0;0;;;;0;0;0;0;1;1;2;;3;2.12;1;1;;4.93;1;;;;;;;;;0;0
PHARMA;2024;640780938;POLYCLINIQUE PAU PYRENEES SITE MARZET;640000469;0;;;;;;;57;0;30;0;0;0;;;;;;;;;1;1;57;;1;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;1.38;;;;4.49;0.68;;;;;;;;;0;0
PHARMA;2024;640780946;POLYCLINIQUE PAU PYRENEES SITE NAVARRE;640000469;0;;;;;;;182;;;;;1;0;0;0;0;1;0;0;0;1;1;182;;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;1;1;4;0;4;1.33;;;;5.52;0;0.98;;;;;;;;0;0
PHARMA;2024;640781175;COLONIE SANITAIRE DES PEP;640790374;0;;;;;;;0;0;20;0;0;0;;;;;;;;;1;1;;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;;;;;0.17;;;;;;;;;;0;1
PHARMA;2024;640781225;CLINIQUE MEDICALE CARDIOLOGIQUE ARESSY;640000568;0;;;;0;0;0;80;;30;;;0;;;;;;;;;1;1;;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;1;;;;2.14;;;;;;;;;;0;0
PHARMA;2024;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;640017612;0;;;;1;0;0;;;;;;0;;;;;;;;;1;1;;;0;0;0;0;1;0;;;0;1;;10;;0;0;0;0;0;0;;;;1.1;;;;1.1;;;;;;;;;;0;0
PHARMA;2024;640786281;USLD CLOS MONTREUIL;640791976;0;;;;1;0;0;;;;75;;0;;;;;;;;;1;1;75;;0;0;0;0;1;0;1863;;0;0;;;;0;0;0;0;0;0;;;;0.3;;;;0.6;;0.3;;;;;;;;0;0
PHARMA;2024;640787149;CRF EN MILIEU THERMAL;640001681;0;;;;1;0;0;;;60;;;0;;;;;;;;;1;1;60;;0;0;0;0;1;0;748;;0;0;;;;0;0;0;1;0;0;;;;0.78;;;;0.67;;;;;;;;;;0;0
PHARMA;2024;640789426;CLINIQUE DE L'OSSAU;640003497;0;;;;;;;;;;;;0;;;;;;;;;1;1;;;0;0;0;0;1;1;;;0;0;;;;0;0;0;0;0;0;;;;1;;;;;;;;;;;;;;0;0
PHARMA;2024;640790150;HOPITAL MARIN VILLE PARIS;750712184;0;;;;;;;;;288;;;1;0;0;0;1;1;0;0;1;1;1;288;;0;0;0;0;1;1;8898;690;0;0;;;;0;0;1;1;0;0;;;;2;;;;3.8;;;;;;;;;;0;0
PHARMA;2024;650000045;CH TARBES LOURDES SITE LOURDES;650783160;0;;;;0;1;0;72;;50;33;139;0;;;;;;;;;1;1;155;139;1;0;0;0;0;1;;;1;0;;;;0;0;0;0;1;1;2;;2;1.75;1;1;0.2;7.04;2.84;1;;;;;;;;0;1
PHARMA;2024;650000052;CH BAGNERES DE BIGORRE;650780166;1;1;1;;1;0;0;20;;153;36;144;1;0;1;0;1;0;0;0;0;1;1;209;144;0;0;0;0;1;1;22315;509;1;0;;;;0;0;0;0;0;0;;;;1;;;;2.99;;1;;;;;;;;0;0
PHARMA;2024;650000060;CH LANNEMEZAN;650780174;0;;;;1;;;51;232;20;42;170;0;;;;;;;;;1;1;345;170;0;0;0;0;1;1;53565;670;1;1;;;162;0;1;1;0;1;1;3;0;3;2.64;;;0.57;10.91;4.04;1;;;;;;;;0;1
PHARMA;2024;650000078;CH LE MONTAIGU ASTUGUE;650780190;0;;;;;;;;;88;;;1;1;0;0;0;0;0;0;0;1;1;88;;0;1;0;0;1;1;6982;70;0;0;;;;0;0;0;0;0;0;;;;0.5;;;;2;;0.7;;;;;;;;0;0
PHARMA;2024;650000417;CH TARBES LOURDES GESPE SITE TARBES;650783160;0;;;;0;1;0;243;;40;47;157;0;;;;;;;;;1;1;330;157;1;0;0;0;1;1;;;1;1;80;0;140;0;0;0;0;1;1;3;1;4;7;0.5;2;1;24.46;16.02;4.16;;;;;;;;0;1
PHARMA;2024;650002579;POLYCL L'ORMEAU SITE PYRENEES TARBES;650000243;0;;;;0;0;0;45;;30;;;0;;;;;;;;;1;1;75;;0;0;0;0;1;1;;;0;0;;;;0;0;0;0;1;0;2;0;2;1.04;;0.5;;2.66;1.11;0.6;;;;;;;;0;0
PHARMA;2024;650780182;CH TARBES LOURDES FOURCADE SITE VIC;650783160;0;;;;0;1;0;;;50;101;219;0;;;;;;;;;1;1;151;219;0;0;0;0;1;1;;;0;0;;;;0;0;0;0;0;0;;;;0.1;;;0.2;2.2;;1;;;;;;;;0;1
PHARMA;2024;650780398;CSSR MGEN L'ARBIZON BAGNERE DE BIGORRE;750005068;0;;;;;;;10;;86;;;0;;;;;;;;;1;1;96;;0;0;0;0;1;1;;;0;0;;;;0;0;0;0;0;0;;;;1.24;;;;1.73;;;;;;;;;;0;0
PHARMA;2024;650780679;POLYCL L'ORMEAU SITE CENTRE TARBES;650000243;0;;;;0;0;0;81;;;;;0;;;;;;;;;1;1;81;;1;0;0;0;1;1;;;1;0;;;;0;0;0;0;1;0;2;0;1;2.16;0.1;1;;7.25;;;;;;;;;;0;0
PHARMA;2024;660000084;CH PERPIGNAN;660780180;1;4;0;;1;;0;726;0;246;160;0;0;;;;;;;;;1;1;1026;;1;1;0;0;1;1;448967;15254;1;1;65;0;500;1;0;0;0;1;1;4;1;3;13.05;0;13.05;2;34.03;17.14;5.71;;;;;;;;0;1
PHARMA;2024;660000092;CHS LEON JEAN GREGORY THUIR;660780198;1;1;0;1;1;1;0;0;250;0;60;806;1;1;1;1;0;0;0;0;0;1;1;330;1000;0;0;0;0;0;1;;;0;0;;;;1;0;1;1;0;0;;;;5.8;;;0.5;11.5;;1;;;;;;;;0;1
PHARMA;2024;660000167;CH PRADES;660780271;1;1;0;1;;;;20;;20;40;125;1;1;1;1;1;0;0;0;0;1;1;80;125;0;0;0;0;1;1;7815;257;0;0;;;;0;0;0;1;0;0;;;;0.8;;;0.01;1.8;;;;;;;;;;0;0
PHARMA;2024;660005166;CTRE CONVALESCENCE ST CHRISTOPHE PERPI;660786542;0;;;;0;0;0;;;62;;;0;;;;;;;;;1;1;62;;0;0;0;0;1;0;;;1;0;;;;0;0;0;0;0;0;;;;1.1;0;0;1;13.35;0;6.53;0;0;0;0;0;0;0;0;0
PHARMA;2024;660006305;CL MUTUALISTE CATALANE PERPIGNAN;340028901;0;;;;;;;97;;;;;0;;;;;;;;;1;1;97;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;1;1;3;0;3;1;0.05;;0;2;1;1;;;;;;;;0;0
