BOR;AN;FI;RS;FI_EJ;EQUIPIMA;NB;NBEXP;ACTET;ACTEXET;ACTEXEJ;ACTEX;ACT;ACTINT
IMAGES;2024;590815056;CLINIQUE DE FLANDRE;590005492;SCAN;1;0;;;;;;
IMAGES;2024;590816310;CLINIQUE SAINT AME;590000048;IRM;2;2;182;;;18106;18288;0
IMAGES;2024;590816310;CLINIQUE SAINT AME;590000048;MAMM;1;1;;;;100;100;
IMAGES;2024;590816310;CLINIQUE SAINT AME;590000048;RADIO;2;2;2051;;;21696;23747;0
IMAGES;2024;590816310;CLINIQUE SAINT AME;590000048;SCAN;2;2;2495;;;21823;24318;1
IMAGES;2024;590817458;CLINIQUE DE LA VICTOIRE;590053955;IRM;2;;;;;;;
IMAGES;2024;590817458;CLINIQUE DE LA VICTOIRE;590053955;MAMM;1;;;;;;;
IMAGES;2024;590817458;CLINIQUE DE LA VICTOIRE;590053955;RADIO;2;;;;;;;
IMAGES;2024;590817458;CLINIQUE DE LA VICTOIRE;590053955;SCAN;2;;;;;;;1
IMAGES;2024;590817839;CLINIQUE DU VAL DE LYS;590053955;RADIO;2;;;;;;;
IMAGES;2024;590817839;CLINIQUE DU VAL DE LYS;590053955;VASC;1;;;;;;;
IMAGES;2024;600000053;CH GHPSO SENLIS;600101984;IRM;1;1;314;13;;87;414;0
IMAGES;2024;600000053;CH GHPSO SENLIS;600101984;MAMM;1;1;;;;170;170;
IMAGES;2024;600000053;CH GHPSO SENLIS;600101984;RADIO;3;2;2208;133;;5495;7836;0
IMAGES;2024;600000053;CH GHPSO SENLIS;600101984;SCAN;1;1;804;94;;86;984;0
IMAGES;2024;600000152;CH CHAUMONT-EN-VEXIN;600100572;MAMM;1;1;;;;855;855;
IMAGES;2024;600000152;CH CHAUMONT-EN-VEXIN;600100572;RADIO;3;3;269;;;3356;3625;
IMAGES;2024;600000186;CH CLERMONT;600100648;IRM;1;1;171;2;235;4361;4769;
IMAGES;2024;600000186;CH CLERMONT;600100648;RADIO;2;2;2567;196;632;22032;25427;
IMAGES;2024;600000186;CH CLERMONT;600100648;SCAN;1;1;2254;16;477;8249;10996;
IMAGES;2024;600000194;CH BEAUVAIS;600100713;CAM;2;2;364;0;0;7652;8016;0
IMAGES;2024;600000194;CH BEAUVAIS;600100713;IRM;2;2;1217;;;11868;13085;0
IMAGES;2024;600000194;CH BEAUVAIS;600100713;MAMM;1;1;;;;2396;2396;
IMAGES;2024;600000194;CH BEAUVAIS;600100713;RADIO;3;3;14002;0;0;44941;58943;0
IMAGES;2024;600000194;CH BEAUVAIS;600100713;SCAN;2;2;5423;;;18887;24310;1
IMAGES;2024;600000194;CH BEAUVAIS;600100713;TOMO;1;1;262;0;0;1749;2011;0
IMAGES;2024;600000194;CH BEAUVAIS;600100713;VASC;1;;;;;;;
IMAGES;2024;600000285;CH CHICN NOYON;600100721;RADIO;2;2;718;;;10021;10739;
IMAGES;2024;600000285;CH CHICN NOYON;600100721;SCAN;1;1;540;;;2871;3411;
IMAGES;2024;600000467;CH GHPSO CREIL;600101984;IRM;3;3;3314;;;5220;8534;0
IMAGES;2024;600000467;CH GHPSO CREIL;600101984;LITHO;1;1;37;;;160;197;1
IMAGES;2024;600000467;CH GHPSO CREIL;600101984;RADIO;3;3;5320;54;;25483;30857;0
IMAGES;2024;600000467;CH GHPSO CREIL;600101984;SCAN;2;2;3345;20;;10732;14097;0
IMAGES;2024;600000467;CH GHPSO CREIL;600101984;VASC;1;1;1513;;;;1513;1
IMAGES;2024;600000467;CH GHPSO CREIL;600101984;dtIRM1;1;1;;;;;;0
IMAGES;2024;600002158;IRSO;600014005;SCAN;1;1;1049;;;0;1049;0
IMAGES;2024;600012330;SNC CROM DE COMPIEGNE;600014005;SCAN;1;1;1;;;974;975;
IMAGES;2024;600100101;CH AP-HP LIANCOURT;750712184;RADIO;1;1;1473;;;205;1678;0
IMAGES;2024;600100754;POLYCLINIQUE SAINT CÔME;600000228;IRM;2;;;;;;;
IMAGES;2024;600100754;POLYCLINIQUE SAINT CÔME;600000228;RADIO;4;;;;;;;
IMAGES;2024;600100754;POLYCLINIQUE SAINT CÔME;600000228;SCAN;2;;;;;;;
IMAGES;2024;600100796;CTRE RÉÉDUC & RÉADAPT FONCTIONELLE;750720609;RADIO;1;1;652;;;;652;0
IMAGES;2024;600110175;CLINIQUE DU PARC SAINT-LAZARE;600001234;LITHO;1;1;52;;;;52;
IMAGES;2024;600113476;CH CHICN COMPIÈGNE;600100721;IRM;1;1;804;;;2891;3695;
IMAGES;2024;600113476;CH CHICN COMPIÈGNE;600100721;MAMM;1;1;;;;526;526;
IMAGES;2024;600113476;CH CHICN COMPIÈGNE;600100721;RADIO;3;3;5737;;;30861;36598;
IMAGES;2024;600113476;CH CHICN COMPIÈGNE;600100721;SCAN;2;2;3323;;;13975;17298;
IMAGES;2024;600113476;CH CHICN COMPIÈGNE;600100721;VASC;1;1;874;;;570;1444;
IMAGES;2024;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;RADIO;2;2;1144;;;11323;12467;
IMAGES;2024;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;SCAN;1;1;649;;;7352;8001;
IMAGES;2024;610000051;CHICAM - SITE ALENCON;610780082;IRM;1;1;745;11;60;4502;5318;0
IMAGES;2024;610000051;CHICAM - SITE ALENCON;610780082;RADIO;4;2;9130;42;41;28845;38058;0
IMAGES;2024;610000051;CHICAM - SITE ALENCON;610780082;SCAN;1;1;7425;11;640;9311;17387;0
IMAGES;2024;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;IRM;1;1;311;;;2408;2719;
IMAGES;2024;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;MAMM;1;1;;;;1547;1547;
IMAGES;2024;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;RADIO;5;4;2411;;;21356;23767;
IMAGES;2024;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;SCAN;1;1;2109;;;8415;10524;
IMAGES;2024;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;MAMM;1;1;;;;449;449;
IMAGES;2024;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;RADIO;2;2;2582;0;0;9649;12231;1
IMAGES;2024;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;VASC;0;0;0;0;0;0;0;1
IMAGES;2024;610000093;CENTRE HOSPITALIER - SEES;610780140;RADIO;2;2;143;124;;2400;2667;0
IMAGES;2024;610000119;CH JACQUES MONOD - FLERS;610780165;IRM;1;;;;;;;
IMAGES;2024;610000119;CH JACQUES MONOD - FLERS;610780165;RADIO;3;3;12038;;;21182;33220;
IMAGES;2024;610000119;CH JACQUES MONOD - FLERS;610780165;SCAN;1;;;;;;;
IMAGES;2024;610000119;CH JACQUES MONOD - FLERS;610780165;dtIRM2;1;;;;;;;
IMAGES;2024;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;RADIO;4;4;2087;;;11179;13266;
IMAGES;2024;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;CAM;1;1;291;;;2803;3094;0
IMAGES;2024;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;IRM;1;1;1443;10;;11620;13073;0
IMAGES;2024;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;RADIO;5;5;5274;580;;22758;28612;0
IMAGES;2024;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;SCAN;1;1;1496;77;;7296;8869;0
IMAGES;2024;620000034;CH ARRAS;620100057;IRM;3;2;2183;;;9085;11268;
IMAGES;2024;620000034;CH ARRAS;620100057;MAMM;1;1;;;;293;293;
IMAGES;2024;620000034;CH ARRAS;620100057;RADIO;3;2;9588;;;34860;44448;
IMAGES;2024;620000034;CH ARRAS;620100057;SCAN;2;2;3203;;;15267;18470;
IMAGES;2024;620000034;CH ARRAS;620100057;VASC;1;1;788;;;;788;
IMAGES;2024;620000034;CH ARRAS;620100057;dtIRM2;2;2;1638;;;7215;8853;
IMAGES;2024;620000224;CH BETHUNE;620100651;CAM;2;2;135;;;6956;7091;0
IMAGES;2024;620000224;CH BETHUNE;620100651;IRM;2;1;2419;;;4517;6936;0
IMAGES;2024;620000224;CH BETHUNE;620100651;RADIO;3;3;14331;;;18808;33139;1
IMAGES;2024;620000224;CH BETHUNE;620100651;SCAN;2;2;12986;;;8518;21504;1
IMAGES;2024;620000224;CH BETHUNE;620100651;TOMO;1;1;202;;194;5894;6290;0
IMAGES;2024;620000240;CH HENIN BEAUMONT;620100677;RADIO;2;2;1014;;;2025;3039;
IMAGES;2024;620000257;CH LENS;620100685;IRM;3;3;3732;;;14663;18395;0
IMAGES;2024;620000257;CH LENS;620100685;MAMM;1;1;;;;1234;1234;
IMAGES;2024;620000257;CH LENS;620100685;RADIO;6;6;11547;;;30702;42249;
IMAGES;2024;620000257;CH LENS;620100685;SCAN;2;2;8206;;;14375;22581;1
IMAGES;2024;620000257;CH LENS;620100685;VASC;3;3;3442;;766;;4208;1
IMAGES;2024;620000257;CH LENS;620100685;dtIRM1;1;1;57;;;3518;3575;0
IMAGES;2024;620000257;CH LENS;620100685;dtIRM2;1;1;970;;;4092;5062;0
IMAGES;2024;620000281;EPSM VAL DE LYS ARTOIS;620101287;RADIO;1;1;418;0;8;0;426;0
IMAGES;2024;620000323;CH CALAIS;620101337;IRM;2;2;939;;;10079;11018;0
IMAGES;2024;620000323;CH CALAIS;620101337;MAMM;1;1;;;;4046;4046;
IMAGES;2024;620000323;CH CALAIS;620101337;RADIO;3;3;4711;;;30887;35598;0
IMAGES;2024;620000323;CH CALAIS;620101337;SCAN;2;2;3009;;;19474;22483;0
IMAGES;2024;620000323;CH CALAIS;620101337;dtIRM2;1;1;826;;;5589;6415;0
IMAGES;2024;620000349;CH REGION DE ST OMER;620101360;IRM;2;2;995;;;9410;10405;
IMAGES;2024;620000349;CH REGION DE ST OMER;620101360;RADIO;2;2;9957;;;27695;37652;
IMAGES;2024;620000349;CH REGION DE ST OMER;620101360;SCAN;2;2;3792;;;15095;18887;
IMAGES;2024;620000349;CH REGION DE ST OMER;620101360;dtIRM2;1;1;494;;;4708;5202;
IMAGES;2024;620000653;CH BOULOGNE-SUR-MER;620103440;CAM;2;2;309;;;6615;6924;
IMAGES;2024;620000653;CH BOULOGNE-SUR-MER;620103440;IRM;4;4;2874;;;21997;24871;
IMAGES;2024;620000653;CH BOULOGNE-SUR-MER;620103440;LITHO;1;1;116;;;;116;
IMAGES;2024;620000653;CH BOULOGNE-SUR-MER;620103440;MAMM;1;1;;;;3357;3357;
IMAGES;2024;620000653;CH BOULOGNE-SUR-MER;620103440;RADIO;8;8;19394;;;49968;69362;
IMAGES;2024;620000653;CH BOULOGNE-SUR-MER;620103440;SCAN;3;3;11779;;;20694;32473;
IMAGES;2024;620000653;CH BOULOGNE-SUR-MER;620103440;TOMO;2;2;447;;;8660;9107;
IMAGES;2024;620000653;CH BOULOGNE-SUR-MER;620103440;VASC;2;2;1197;;;;1197;
IMAGES;2024;620000653;CH BOULOGNE-SUR-MER;620103440;dtIRM2;4;4;2874;;;21997;24871;
IMAGES;2024;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;IRM;1;1;600;;;3723;4323;
IMAGES;2024;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;MAMM;1;1;;;;920;920;
IMAGES;2024;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;RADIO;3;3;8793;;;20522;29315;
IMAGES;2024;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;SCAN;1;1;6516;;;8548;15064;
IMAGES;2024;620003350;HOPITAL DE RIAUMONT;620001834;IRM;2;;;;;;;
IMAGES;2024;620003350;HOPITAL DE RIAUMONT;620001834;RADIO;3;3;3830;1139;;13934;18903;
IMAGES;2024;620003350;HOPITAL DE RIAUMONT;620001834;SCAN;2;;;;;;;
IMAGES;2024;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;IRM;1;1;258;;;;258;1
IMAGES;2024;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;RADIO;2;2;5006;;;18865;23871;
IMAGES;2024;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;SCAN;1;1;4910;;;;4910;1
IMAGES;2024;620006049;CLINIQUE CHIRURGICALE DE SAINT-OMER;620000331;MAMM;1;;;;;;;
IMAGES;2024;620006049;CLINIQUE CHIRURGICALE DE SAINT-OMER;620000331;RADIO;3;;;;;;;
IMAGES;2024;620006049;CLINIQUE CHIRURGICALE DE SAINT-OMER;620000331;SCAN;1;;;;;;;
IMAGES;2024;620025346;POLYCLINIQUE DE LA  CLARENCE;620001834;IRM;2;;;;;;;
IMAGES;2024;620025346;POLYCLINIQUE DE LA  CLARENCE;620001834;RADIO;2;;;;;;;
IMAGES;2024;620025346;POLYCLINIQUE DE LA  CLARENCE;620001834;SCAN;2;;;;;;;
IMAGES;2024;620100487;CLINIQUE DES ACACIAS;620000125;RADIO;1;1;699;;;5672;6371;1
IMAGES;2024;620100487;CLINIQUE DES ACACIAS;620000125;SCAN;1;1;402;;;10793;11195;1
IMAGES;2024;620100735;CLINIQUE ANNE ARTOIS;620000265;IRM;1;;;;;;;
IMAGES;2024;620100735;CLINIQUE ANNE ARTOIS;620000265;LITHO;1;;;;;;;
IMAGES;2024;620100735;CLINIQUE ANNE ARTOIS;620000265;MAMM;1;;;;;;;
IMAGES;2024;620100735;CLINIQUE ANNE ARTOIS;620000265;RADIO;1;;;;;;;
IMAGES;2024;620100735;CLINIQUE ANNE ARTOIS;620000265;SCAN;1;;;;;;;
IMAGES;2024;620100735;CLINIQUE ANNE ARTOIS;620000265;VASC;2;;;;;;;
IMAGES;2024;620101311;CLINIQUE DES 2 CAPS;620027763;IRM;1;;;;;;;
IMAGES;2024;620101311;CLINIQUE DES 2 CAPS;620027763;LITHO;1;;;;;;;
IMAGES;2024;620101311;CLINIQUE DES 2 CAPS;620027763;MAMM;1;;;;;;;
IMAGES;2024;620101311;CLINIQUE DES 2 CAPS;620027763;RADIO;1;;;;;;;
IMAGES;2024;620101311;CLINIQUE DES 2 CAPS;620027763;SCAN;1;;;;;;;
IMAGES;2024;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;CAM;3;3;139;0;100;14535;14774;0
IMAGES;2024;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;IRM;2;2;534;0;2;33764;34300;0
IMAGES;2024;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;MAMM;1;1;;;;1168;1168;
IMAGES;2024;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;RADIO;2;2;3381;0;0;37720;41101;1
IMAGES;2024;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;SCAN;2;2;4822;0;0;38524;43346;1
IMAGES;2024;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;TOMO;1;1;151;0;135;4414;4700;0
IMAGES;2024;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;VASC;2;2;6977;0;0;0;6977;1
IMAGES;2024;620105940;POLYCLINIQUE DU TERNOIS;620000950;MAMM;1;0;;;;;;
IMAGES;2024;620105940;POLYCLINIQUE DU TERNOIS;620000950;RADIO;1;0;;;;;;
IMAGES;2024;620105940;POLYCLINIQUE DU TERNOIS;620000950;SCAN;1;0;;;;;;0
IMAGES;2024;620118513;CENTRE MCO COTE D'OPALE;620002915;IRM;1;;;;;;;
IMAGES;2024;620118513;CENTRE MCO COTE D'OPALE;620002915;SCAN;2;;;;;;;
IMAGES;2024;620118513;CENTRE MCO COTE D'OPALE;620002915;VASC;2;2;2388;;;;2388;
IMAGES;2024;630000016;CH DU MONT DORE;630180032;RADIO;1;1;113;;;988;1101;0
IMAGES;2024;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;IRM;3;3;2309;147;293;14133;16882;0
IMAGES;2024;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;LITHO;1;1;1601;;;;1601;1
IMAGES;2024;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;RADIO;7;7;9884;65;232;40274;50455;1
IMAGES;2024;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;SCAN;4;4;14791;199;226;40898;56114;1
IMAGES;2024;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;VASC;4;4;8354;2330;236;1287;12207;1
IMAGES;2024;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;dtIRM2;1;1;796;28;74;4025;4923;0
IMAGES;2024;630000412;CH D'AMBERT;630780997;MAMM;1;1;;;;1070;1070;
IMAGES;2024;630000412;CH D'AMBERT;630780997;RADIO;2;2;1105;0;0;8807;9912;
IMAGES;2024;630000412;CH D'AMBERT;630780997;SCAN;1;1;1765;0;0;3007;4772;
IMAGES;2024;630000420;CH PAUL ARDIER ISSOIRE;630781003;MAMM;1;1;;;;550;550;
IMAGES;2024;630000420;CH PAUL ARDIER ISSOIRE;630781003;RADIO;3;3;3849;;;11646;15495;0
IMAGES;2024;630000420;CH PAUL ARDIER ISSOIRE;630781003;SCAN;1;1;4134;;;7838;11972;1
IMAGES;2024;630000438;CH DE RIOM;630781011;MAMM;1;1;;;;1253;1253;
IMAGES;2024;630000438;CH DE RIOM;630781011;RADIO;2;2;1200;0;13;16688;17901;0
IMAGES;2024;630000438;CH DE RIOM;630781011;SCAN;1;1;2693;0;114;11895;14702;0
IMAGES;2024;630000446;CH DE THIERS;630781029;RADIO;3;3;2360;;;10784;13144;0
IMAGES;2024;630000446;CH DE THIERS;630781029;SCAN;1;1;1970;;;3932;5902;0
IMAGES;2024;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;CAM;5;5;1152;0;390;6675;8217;0
IMAGES;2024;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;IRM;1;1;586;0;12;5157;5755;0
IMAGES;2024;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;MAMM;3;3;;;;5144;5144;
IMAGES;2024;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;RADIO;2;2;5673;0;18;1307;6998;0
IMAGES;2024;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;SCAN;1;1;1771;0;7;6274;8052;1
IMAGES;2024;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;TOMO;2;2;1222;0;480;8062;9764;0
IMAGES;2024;630780211;POLE SANTE REPUBLIQUE;630000107;CAM;3;;;;;;;
IMAGES;2024;630780211;POLE SANTE REPUBLIQUE;630000107;IRM;3;;;;;;;
IMAGES;2024;630780211;POLE SANTE REPUBLIQUE;630000107;LITHO;1;;;;;;;
IMAGES;2024;630780211;POLE SANTE REPUBLIQUE;630000107;MAMM;4;;;;;;;
IMAGES;2024;630780211;POLE SANTE REPUBLIQUE;630000107;RADIO;6;;;;;;;
IMAGES;2024;630780211;POLE SANTE REPUBLIQUE;630000107;SCAN;2;;;;;;;
IMAGES;2024;630780211;POLE SANTE REPUBLIQUE;630000107;TOMO;1;;;;;;;
IMAGES;2024;630780211;POLE SANTE REPUBLIQUE;630000107;dtIRM2;1;;;;;;;
IMAGES;2024;630780369;CLINIQUE DE LA PLAINE;630000164;MAMM;1;;;;;;;
IMAGES;2024;630780369;CLINIQUE DE LA PLAINE;630000164;RADIO;1;;;;;;;0
IMAGES;2024;630781268;HOPITAL ESTAING - CHU63;630780989;IRM;2;2;1001;31;43;7106;8181;0
IMAGES;2024;630781268;HOPITAL ESTAING - CHU63;630780989;RADIO;7;7;3962;180;11;22351;26504;1
IMAGES;2024;630781268;HOPITAL ESTAING - CHU63;630780989;SCAN;2;2;5566;22;6;7797;13391;1
IMAGES;2024;630781755;CENTRE MEDICAL INFANTILE DE ROMAGNAT;630011518;RADIO;1;1;121;;;;121;0
IMAGES;2024;630781821;CLINIQUE PSYCHIATRIQUE LE GRAND PRE;920030269;RADIO;1;;;;;;;
IMAGES;2024;630781839;HOPITAL PRIVE LA CHATAIGNERAIE;630000826;IRM;2;;;;;;;
IMAGES;2024;630781839;HOPITAL PRIVE LA CHATAIGNERAIE;630000826;MAMM;1;;;;;;;
IMAGES;2024;630781839;HOPITAL PRIVE LA CHATAIGNERAIE;630000826;RADIO;5;;;;;;;
IMAGES;2024;630781839;HOPITAL PRIVE LA CHATAIGNERAIE;630000826;SCAN;2;;;;;;;
IMAGES;2024;630781839;HOPITAL PRIVE LA CHATAIGNERAIE;630000826;VASC;1;;;;;;;
IMAGES;2024;630783538;HOPITAL LOUISE MICHEL - CHU63;630780989;RADIO;1;1;391;71;;10;472;0
IMAGES;2024;640000162;CH COTE BASQUE;640780417;CAM;4;4;609;8;27;11911;12555;0
IMAGES;2024;640000162;CH COTE BASQUE;640780417;IRM;3;2;4898;51;150;16611;21710;1
IMAGES;2024;640000162;CH COTE BASQUE;640780417;MAMM;1;1;;;;2230;2230;
IMAGES;2024;640000162;CH COTE BASQUE;640780417;RADIO;5;5;19234;1195;968;21576;42973;0
IMAGES;2024;640000162;CH COTE BASQUE;640780417;SCAN;2;2;15200;88;353;17000;32641;1
IMAGES;2024;640000162;CH COTE BASQUE;640780417;TOMO;1;1;390;0;15;6203;6608;0
IMAGES;2024;640000162;CH COTE BASQUE;640780417;VASC;1;1;2147;10;30;0;2187;1
IMAGES;2024;640000162;CH COTE BASQUE;640780417;dtIRM2;1;1;3;0;0;8134;8137;
IMAGES;2024;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;RADIO;4;4;2724;112;718;8367;11921;0
IMAGES;2024;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;SCAN;1;1;2704;61;62;3032;5859;0
IMAGES;2024;640000410;CENTRE HOSPITALIER OLORON;640780821;IRM;1;1;72;;;923;995;
IMAGES;2024;640000410;CENTRE HOSPITALIER OLORON;640780821;RADIO;2;2;2844;;;8895;11739;
IMAGES;2024;640000410;CENTRE HOSPITALIER OLORON;640780821;SCAN;1;1;2283;;;3335;5618;
IMAGES;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;CAM;3;3;271;;0;7421;7692;0
IMAGES;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;IRM;2;2;1774;;1;7429;9204;0
IMAGES;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;MAMM;1;1;;;;1973;1973;
IMAGES;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;RADIO;5;5;14862;;11;35368;50241;0
IMAGES;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;SCAN;3;3;7549;;16;23041;30606;1
IMAGES;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;TOMO;2;0;;;;;;
IMAGES;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;VASC;5;5;3293;;40;113;3446;1
IMAGES;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;dtIRM2;1;1;609;;0;3130;3739;0
IMAGES;2024;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;IRM;1;1;262;;;5882;6144;
IMAGES;2024;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;MAMM;1;;;;;;;
IMAGES;2024;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;RADIO;2;2;2334;;;6194;8528;
IMAGES;2024;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;SCAN;1;1;2037;;;8057;10094;
IMAGES;2024;640018206;CLINIQUE BELHARRA;640012209;IRM;1;;;;;;;
IMAGES;2024;640018206;CLINIQUE BELHARRA;640012209;SCAN;1;;;;;;;
IMAGES;2024;640018206;CLINIQUE BELHARRA;640012209;VASC;1;1;760;;;;760;
IMAGES;2024;640780490;CAPIO CLINIQUE AGUILERA;640000212;SCAN;1;;;;;;;
IMAGES;2024;640780672;CLINIQUE MARIENIA;640000337;RADIO;1;1;780;;;;780;0
IMAGES;2024;640780748;POLYCLINIQUE CÔTE BASQUE SUD;640000360;IRM;1;;;;;;;
IMAGES;2024;640780748;POLYCLINIQUE CÔTE BASQUE SUD;640000360;RADIO;2;;;;;;;
IMAGES;2024;640780748;POLYCLINIQUE CÔTE BASQUE SUD;640000360;SCAN;1;;;;;;;
IMAGES;2024;640780938;POLYCLINIQUE PAU PYRENEES SITE MARZET;640000469;IRM;1;0;0;0;0;0;0;0
IMAGES;2024;640780938;POLYCLINIQUE PAU PYRENEES SITE MARZET;640000469;RADIO;3;0;0;0;0;0;0;
IMAGES;2024;640780938;POLYCLINIQUE PAU PYRENEES SITE MARZET;640000469;SCAN;1;0;0;0;0;0;0;0
IMAGES;2024;640780946;POLYCLINIQUE PAU PYRENEES SITE NAVARRE;640000469;IRM;2;0;;;;;;
IMAGES;2024;640780946;POLYCLINIQUE PAU PYRENEES SITE NAVARRE;640000469;LITHO;1;;;;;;;
IMAGES;2024;640780946;POLYCLINIQUE PAU PYRENEES SITE NAVARRE;640000469;RADIO;3;;;;;;;
IMAGES;2024;640780946;POLYCLINIQUE PAU PYRENEES SITE NAVARRE;640000469;SCAN;1;0;;;;;;
IMAGES;2024;640780946;POLYCLINIQUE PAU PYRENEES SITE NAVARRE;640000469;dtIRM1;1;0;;;;;;
IMAGES;2024;640790150;HOPITAL MARIN VILLE PARIS;750712184;RADIO;2;2;740;;;;740;1
IMAGES;2024;650000045;CH TARBES LOURDES SITE LOURDES;650783160;RADIO;2;2;1930;809;;9126;11865;
IMAGES;2024;650000045;CH TARBES LOURDES SITE LOURDES;650783160;SCAN;1;1;3454;625;;7197;11276;
IMAGES;2024;650000052;CH BAGNERES DE BIGORRE;650780166;RADIO;2;2;1797;;;9158;10955;
IMAGES;2024;650000078;CH LE MONTAIGU ASTUGUE;650780190;RADIO;1;1;142;;;;142;0
IMAGES;2024;650000417;CH TARBES LOURDES GESPE SITE TARBES;650783160;CAM;2;2;62;10;;2459;2531;
IMAGES;2024;650000417;CH TARBES LOURDES GESPE SITE TARBES;650783160;IRM;1;1;768;118;;4215;5101;
IMAGES;2024;650000417;CH TARBES LOURDES GESPE SITE TARBES;650783160;MAMM;1;1;;;;391;391;
IMAGES;2024;650000417;CH TARBES LOURDES GESPE SITE TARBES;650783160;RADIO;5;5;11820;482;;22378;34680;
IMAGES;2024;650000417;CH TARBES LOURDES GESPE SITE TARBES;650783160;SCAN;2;2;7481;209;;8437;16127;
IMAGES;2024;650000417;CH TARBES LOURDES GESPE SITE TARBES;650783160;TOMO;0;0;39;24;;621;684;
IMAGES;2024;650000417;CH TARBES LOURDES GESPE SITE TARBES;650783160;VASC;1;1;633;2;;3;638;
IMAGES;2024;650002579;POLYCL L'ORMEAU SITE PYRENEES TARBES;650000243;SCAN;1;;;;;;;
IMAGES;2024;650780679;POLYCL L'ORMEAU SITE CENTRE TARBES;650000243;IRM;2;;;;;;;
IMAGES;2024;650780679;POLYCL L'ORMEAU SITE CENTRE TARBES;650000243;SCAN;1;;;;;;;
IMAGES;2024;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;RADIO;3;3;2565;650;;9453;12668;
IMAGES;2024;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;SCAN;1;1;1816;465;;6155;8436;
IMAGES;2024;660000084;CH PERPIGNAN;660780180;CAM;2;2;640;;105;8643;9388;
IMAGES;2024;660000084;CH PERPIGNAN;660780180;IRM;3;3;4794;;;16384;21178;
IMAGES;2024;660000084;CH PERPIGNAN;660780180;MAMM;1;1;;;;2526;2526;
IMAGES;2024;660000084;CH PERPIGNAN;660780180;RADIO;3;3;13313;;;35890;49203;
IMAGES;2024;660000084;CH PERPIGNAN;660780180;SCAN;3;3;10953;;;34609;45562;
