BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB;GAR;AST;DISU;DISHU
IMAGES_P;2024;590001749;POLYCLINIQUE DE GRANDE SYNTHE;590788956;N4160;1;;;;;
IMAGES_P;2024;590001749;POLYCLINIQUE DE GRANDE SYNTHE;590788956;NAUT;9.47;;;;;
IMAGES_P;2024;590006607;HOP JEANNE DE FLANDRE CHU LILLE;590780193;M1160;3.27;;0;0;0;1
IMAGES_P;2024;590006607;HOP JEANNE DE FLANDRE CHU LILLE;590780193;MAUT;5.03;;;;;
IMAGES_P;2024;590006607;HOP JEANNE DE FLANDRE CHU LILLE;590780193;N4130;14.72;;1;0;;
IMAGES_P;2024;590006607;HOP JEANNE DE FLANDRE CHU LILLE;590780193;N4160;0.22;;;;;
IMAGES_P;2024;590006607;HOP JEANNE DE FLANDRE CHU LILLE;590780193;NAUT;10.19;;;;;
IMAGES_P;2024;590052049;CALIVAL;590006268;MAUT;;7;;;;
IMAGES_P;2024;590060851;CENTRE LEONARD DE VINCI;590008629;M1160;;2;0;0;0;0
IMAGES_P;2024;590060851;CENTRE LEONARD DE VINCI;590008629;N4130;;2;0;0;;
IMAGES_P;2024;590060851;CENTRE LEONARD DE VINCI;590008629;NAUT;;1;;;;
IMAGES_P;2024;590780284;GCS GHICL HÔPITAL ST PHILIBERT;590051801;M1160;13.02;;;1;0;0
IMAGES_P;2024;590780284;GCS GHICL HÔPITAL ST PHILIBERT;590051801;M1210;;;;1;;
IMAGES_P;2024;590780284;GCS GHICL HÔPITAL ST PHILIBERT;590051801;N4130;34.96;;;1;;
IMAGES_P;2024;590780284;GCS GHICL HÔPITAL ST PHILIBERT;590051801;N4160;1.5;;;;;
IMAGES_P;2024;590780284;GCS GHICL HÔPITAL ST PHILIBERT;590051801;NAUT;9.47;;;;;
IMAGES_P;2024;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;M1160;;;0;1;;1
IMAGES_P;2024;590781571;CLINIQUE DU CAMBRESIS;590000402;M1160;0;1;0;0;0;0
IMAGES_P;2024;590781571;CLINIQUE DU CAMBRESIS;590000402;N4130;0;1;0;0;;
IMAGES_P;2024;590781571;CLINIQUE DU CAMBRESIS;590000402;NAUT;0;1;;;;
IMAGES_P;2024;590782546;SAS CLINIQUE LES PEUPLIERS;590000733;M1160;;2;0;1;0;0
IMAGES_P;2024;590782546;SAS CLINIQUE LES PEUPLIERS;590000733;N4130;0.08;0;0;0;;
IMAGES_P;2024;590787586;INSTITUT COEUR POUMON CHU LILLE;590780193;M1160;7.44;;1;1;0;1
IMAGES_P;2024;590787586;INSTITUT COEUR POUMON CHU LILLE;590780193;MAUT;0.05;;;;;
IMAGES_P;2024;590787586;INSTITUT COEUR POUMON CHU LILLE;590780193;N4130;35.43;;0;1;;
IMAGES_P;2024;590787586;INSTITUT COEUR POUMON CHU LILLE;590780193;N4160;1.43;;;;;
IMAGES_P;2024;590787586;INSTITUT COEUR POUMON CHU LILLE;590780193;NAUT;18.59;;;;;
IMAGES_P;2024;590788964;SARL CLINIQUE DU PARC;590001756;M1160;;;0;1;;
IMAGES_P;2024;590788964;SARL CLINIQUE DU PARC;590001756;N4130;;;0;1;;
IMAGES_P;2024;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;M1160;24.99;;1;1;1;1
IMAGES_P;2024;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;M1210;7.05;;0;0;;
IMAGES_P;2024;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;MAUT;1.72;;;;;
IMAGES_P;2024;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;N4130;122.16;;1;1;;
IMAGES_P;2024;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;N4160;7.28;;;;;
IMAGES_P;2024;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;NAUT;60.72;;;;;
IMAGES_P;2024;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;M1160;7.26;;;1;;
IMAGES_P;2024;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;N4130;29.26;;;1;;
IMAGES_P;2024;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;N4160;0.78;;;;;
IMAGES_P;2024;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;NAUT;5.94;;;;;
IMAGES_P;2024;590801106;HOPITAL VICTOR PROVO;590782421;M1160;12.85;;;;;
IMAGES_P;2024;590801106;HOPITAL VICTOR PROVO;590782421;M1210;0.76;;;;;
IMAGES_P;2024;590801106;HOPITAL VICTOR PROVO;590782421;N4130;48.14;;;;;
IMAGES_P;2024;590801106;HOPITAL VICTOR PROVO;590782421;N4160;1.77;;;;;
IMAGES_P;2024;590801106;HOPITAL VICTOR PROVO;590782421;NAUT;20.89;;;;;
IMAGES_P;2024;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;M1160;7.42;;0;1;1;1
IMAGES_P;2024;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;N4130;23.46;;1;1;;
IMAGES_P;2024;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;N4160;1.48;;;;;
IMAGES_P;2024;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;NAUT;22.88;;;;;
IMAGES_P;2024;590804712;CENTRE RADIOTHERAPIE ONCOLOGIE GRAY;590003281;M1160;1;;;;;
IMAGES_P;2024;590804712;CENTRE RADIOTHERAPIE ONCOLOGIE GRAY;590003281;N4130;1;;;;;
IMAGES_P;2024;590806360;CLINIQUE DE LA MITTERIE;590003596;M1160;;1;0;;0;0
IMAGES_P;2024;590810784;CLINIQUE ST-ROCH CONVALESCENCE;440052041;M1160;;;0;1;0;0
IMAGES_P;2024;590811279;HOP CLAUDE HURIEZ CHU LILLE;590780193;M1160;7.38;;1;0;0;1
IMAGES_P;2024;590811279;HOP CLAUDE HURIEZ CHU LILLE;590780193;M1210;3.7;;0;0;;
IMAGES_P;2024;590811279;HOP CLAUDE HURIEZ CHU LILLE;590780193;N4130;47.19;;0;0;;
IMAGES_P;2024;590811279;HOP CLAUDE HURIEZ CHU LILLE;590780193;N4160;2.83;;;;;
IMAGES_P;2024;590811279;HOP CLAUDE HURIEZ CHU LILLE;590780193;NAUT;28.93;;;;;
IMAGES_P;2024;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;M1160;9;;0;1;;
IMAGES_P;2024;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;N4130;2;;0;1;;
IMAGES_P;2024;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;N4160;1;;;;;
IMAGES_P;2024;590816310;CLINIQUE SAINT AME;590000048;M1160;;15;0;1;0;0
IMAGES_P;2024;590816310;CLINIQUE SAINT AME;590000048;N4130;9.53;;0;1;;
IMAGES_P;2024;590816310;CLINIQUE SAINT AME;590000048;N4160;0.3;;;;;
IMAGES_P;2024;590816310;CLINIQUE SAINT AME;590000048;NAUT;8.23;;;;;
IMAGES_P;2024;600000053;CH GHPSO SENLIS;600101984;M1160;1;;0;0;0;0
IMAGES_P;2024;600000053;CH GHPSO SENLIS;600101984;N4130;6.31;;0;0;;
IMAGES_P;2024;600000053;CH GHPSO SENLIS;600101984;N4160;0.3;;;;;
IMAGES_P;2024;600000053;CH GHPSO SENLIS;600101984;NAUT;3.51;;;;;
IMAGES_P;2024;600000152;CH CHAUMONT-EN-VEXIN;600100572;M1160;1.2;0;0;0;;
IMAGES_P;2024;600000152;CH CHAUMONT-EN-VEXIN;600100572;N4130;1.46;0;0;0;;
IMAGES_P;2024;600000186;CH CLERMONT;600100648;M1160;1.6;;0;0;0;0
IMAGES_P;2024;600000186;CH CLERMONT;600100648;N4130;11.2;;1;0;;
IMAGES_P;2024;600000186;CH CLERMONT;600100648;N4160;1;;;;;
IMAGES_P;2024;600000186;CH CLERMONT;600100648;NAUT;8.9;;;;;
IMAGES_P;2024;600000194;CH BEAUVAIS;600100713;M1160;7.43;;1;1;0;0
IMAGES_P;2024;600000194;CH BEAUVAIS;600100713;M1210;3;;0;0;;
IMAGES_P;2024;600000194;CH BEAUVAIS;600100713;MAUT;0.09;;;;;
IMAGES_P;2024;600000194;CH BEAUVAIS;600100713;N4130;31.11;;1;1;;
IMAGES_P;2024;600000194;CH BEAUVAIS;600100713;N4160;2;;;;;
IMAGES_P;2024;600000194;CH BEAUVAIS;600100713;NAUT;22.78;;;;;
IMAGES_P;2024;600000285;CH CHICN NOYON;600100721;N4130;4.91;;;;;
IMAGES_P;2024;600000285;CH CHICN NOYON;600100721;NAUT;1.18;;;;;
IMAGES_P;2024;600000467;CH GHPSO CREIL;600101984;M1160;6.5;0;1;0;0;0
IMAGES_P;2024;600000467;CH GHPSO CREIL;600101984;N4130;10.34;;1;0;;
IMAGES_P;2024;600000467;CH GHPSO CREIL;600101984;N4160;0.98;;;;;
IMAGES_P;2024;600000467;CH GHPSO CREIL;600101984;NAUT;17.04;;;;;
IMAGES_P;2024;600002158;IRSO;600014005;MAUT;;3;;;;
IMAGES_P;2024;600002158;IRSO;600014005;N4130;2;;0;0;;
IMAGES_P;2024;600012330;SNC CROM DE COMPIEGNE;600014005;N4130;1;;0;0;;
IMAGES_P;2024;600100101;CH AP-HP LIANCOURT;750712184;N4130;2;;0;0;;
IMAGES_P;2024;600100101;CH AP-HP LIANCOURT;750712184;N4160;0.2;;;;;
IMAGES_P;2024;600100796;CTRE RÉÉDUC & RÉADAPT FONCTIONELLE;750720609;M1160;;1;0;0;0;0
IMAGES_P;2024;600100796;CTRE RÉÉDUC & RÉADAPT FONCTIONELLE;750720609;N4130;0.51;;0;0;;
IMAGES_P;2024;600110175;CLINIQUE DU PARC SAINT-LAZARE;600001234;M1160;;1;;;;
IMAGES_P;2024;600113476;CH CHICN COMPIÈGNE;600100721;M1160;6.18;;;;;
IMAGES_P;2024;600113476;CH CHICN COMPIÈGNE;600100721;N4130;14.46;;;;;
IMAGES_P;2024;600113476;CH CHICN COMPIÈGNE;600100721;N4160;0.72;;;;;
IMAGES_P;2024;600113476;CH CHICN COMPIÈGNE;600100721;NAUT;11.54;;;;;
IMAGES_P;2024;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;M1160;1.78;0;0;1;1;1
IMAGES_P;2024;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;N4130;8.68;0;;1;;
IMAGES_P;2024;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;NAUT;2.65;0;;;;
IMAGES_P;2024;610000051;CHICAM - SITE ALENCON;610780082;M1160;7.66;;1;0;1;0
IMAGES_P;2024;610000051;CHICAM - SITE ALENCON;610780082;N4130;20.38;;0;1;;
IMAGES_P;2024;610000051;CHICAM - SITE ALENCON;610780082;NAUT;3.91;;;;;
IMAGES_P;2024;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;M1160;4.23;;0;1;0;0
IMAGES_P;2024;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;N4130;11.54;;0;1;;
IMAGES_P;2024;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;N4160;0.62;;;;;
IMAGES_P;2024;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;NAUT;8.3;;;;;
IMAGES_P;2024;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;M1160;3.4;;1;0;0;0
IMAGES_P;2024;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;N4130;3.58;;0;1;;
IMAGES_P;2024;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;NAUT;2;;;;;
IMAGES_P;2024;610000093;CENTRE HOSPITALIER - SEES;610780140;N4130;1.02;;0;0;;
IMAGES_P;2024;610000119;CH JACQUES MONOD - FLERS;610780165;N4130;9.95;;1;;;
IMAGES_P;2024;610000119;CH JACQUES MONOD - FLERS;610780165;N4160;0.5;;;;;
IMAGES_P;2024;610000119;CH JACQUES MONOD - FLERS;610780165;NAUT;4.33;;;;;
IMAGES_P;2024;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;M1160;1;;;;;
IMAGES_P;2024;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;N4130;5.84;;;;;
IMAGES_P;2024;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;NAUT;1.95;;;;;
IMAGES_P;2024;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;M1160;2.04;;0;0;0;0
IMAGES_P;2024;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;N4130;16.76;;0;0;;
IMAGES_P;2024;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;N4160;0.92;;;;;
IMAGES_P;2024;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;NAUT;11.64;;;;;
IMAGES_P;2024;620000034;CH ARRAS;620100057;M1160;5.7;;0;0;1;1
IMAGES_P;2024;620000034;CH ARRAS;620100057;N4130;23.8;;1;1;;
IMAGES_P;2024;620000034;CH ARRAS;620100057;N4160;0.29;;;;;
IMAGES_P;2024;620000034;CH ARRAS;620100057;NAUT;8.75;;;;;
IMAGES_P;2024;620000224;CH BETHUNE;620100651;M1160;4;;0;1;;
IMAGES_P;2024;620000224;CH BETHUNE;620100651;M1210;4;;0;0;;
IMAGES_P;2024;620000224;CH BETHUNE;620100651;N4130;25.9;;;;;
IMAGES_P;2024;620000224;CH BETHUNE;620100651;N4160;1;;;;;
IMAGES_P;2024;620000224;CH BETHUNE;620100651;NAUT;7.34;;;;;
IMAGES_P;2024;620000240;CH HENIN BEAUMONT;620100677;M1160;0.5;;0;0;;
IMAGES_P;2024;620000240;CH HENIN BEAUMONT;620100677;N4130;0.8;;0;0;;
IMAGES_P;2024;620000240;CH HENIN BEAUMONT;620100677;NAUT;2.32;;;;;
IMAGES_P;2024;620000257;CH LENS;620100685;M1160;7.6;;0;1;;
IMAGES_P;2024;620000257;CH LENS;620100685;N4130;42.32;;;;;
IMAGES_P;2024;620000257;CH LENS;620100685;N4160;2.25;;;;;
IMAGES_P;2024;620000257;CH LENS;620100685;NAUT;22.49;;;;;
IMAGES_P;2024;620000281;EPSM VAL DE LYS ARTOIS;620101287;N4130;1;0;0;0;;
IMAGES_P;2024;620000323;CH CALAIS;620101337;M1160;10.43;;0;0;1;1
IMAGES_P;2024;620000323;CH CALAIS;620101337;N4130;34.89;;1;1;;
IMAGES_P;2024;620000323;CH CALAIS;620101337;NAUT;17.01;;;;;
IMAGES_P;2024;620000349;CH REGION DE ST OMER;620101360;M1160;4.05;;0;1;0;0
IMAGES_P;2024;620000349;CH REGION DE ST OMER;620101360;N4130;30.1;;;;;
IMAGES_P;2024;620000349;CH REGION DE ST OMER;620101360;N4160;1.2;;;;;
IMAGES_P;2024;620000349;CH REGION DE ST OMER;620101360;NAUT;7.61;;;;;
IMAGES_P;2024;620000653;CH BOULOGNE-SUR-MER;620103440;M1160;11;;0;1;1;0
IMAGES_P;2024;620000653;CH BOULOGNE-SUR-MER;620103440;M1210;3.16;;0;0;;
IMAGES_P;2024;620000653;CH BOULOGNE-SUR-MER;620103440;MAUT;2.13;1;;;;
IMAGES_P;2024;620000653;CH BOULOGNE-SUR-MER;620103440;N4130;42.16;;1;1;;
IMAGES_P;2024;620000653;CH BOULOGNE-SUR-MER;620103440;N4160;1;;;;;
IMAGES_P;2024;620000653;CH BOULOGNE-SUR-MER;620103440;NAUT;9.95;;;;;
IMAGES_P;2024;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;M1160;3.72;;0;0;1;0
IMAGES_P;2024;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;MAUT;0.3;;;;;
IMAGES_P;2024;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;N4130;18.34;;;;;
IMAGES_P;2024;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;NAUT;5.31;;;;;
IMAGES_P;2024;620003350;HOPITAL DE RIAUMONT;620001834;M1160;1.81;;0;0;0;0
IMAGES_P;2024;620003350;HOPITAL DE RIAUMONT;620001834;MAUT;0.8;;;;;
IMAGES_P;2024;620003350;HOPITAL DE RIAUMONT;620001834;N4130;1.45;;1;0;;
IMAGES_P;2024;620003350;HOPITAL DE RIAUMONT;620001834;N4160;4.38;;;;;
IMAGES_P;2024;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;M1160;1.2;;0;1;1;0
IMAGES_P;2024;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;N4130;5.4;;0;1;;
IMAGES_P;2024;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;N4160;0.22;;;;;
IMAGES_P;2024;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;NAUT;2.25;;;;;
IMAGES_P;2024;620100487;CLINIQUE DES ACACIAS;620000125;M1160;;14;0;1;0;0
IMAGES_P;2024;620100487;CLINIQUE DES ACACIAS;620000125;N4130;2;;0;1;;
IMAGES_P;2024;620100487;CLINIQUE DES ACACIAS;620000125;NAUT;10;;;;;
IMAGES_P;2024;620101311;CLINIQUE DES 2 CAPS;620027763;M1160;;;;1;;
IMAGES_P;2024;620101311;CLINIQUE DES 2 CAPS;620027763;N4130;;;;1;;
IMAGES_P;2024;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;M1160;0;17;;1;0;0
IMAGES_P;2024;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;M1210;0;5;0;0;;
IMAGES_P;2024;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;N4130;32;0;;1;;
IMAGES_P;2024;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;N4160;3;0;;;;
IMAGES_P;2024;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;NAUT;39.6;0;;;;
IMAGES_P;2024;620118513;CENTRE MCO COTE D'OPALE;620002915;M1160;;4;;;;
IMAGES_P;2024;630000016;CH DU MONT DORE;630180032;M1160;;;0;0;0;1
IMAGES_P;2024;630000016;CH DU MONT DORE;630180032;N4130;0.4;;0;0;;
IMAGES_P;2024;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;M1160;20.79;;0;1;0;1
IMAGES_P;2024;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;MAUT;0.95;;;;;
IMAGES_P;2024;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;N4130;87.63;;;;;
IMAGES_P;2024;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;N4160;1.9;;;;;
IMAGES_P;2024;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;NAUT;32.55;;;;;
IMAGES_P;2024;630000412;CH D'AMBERT;630780997;M1160;1.3;;0;1;0;0
IMAGES_P;2024;630000412;CH D'AMBERT;630780997;N4130;6.68;;;;;
IMAGES_P;2024;630000412;CH D'AMBERT;630780997;N4160;0.4;;;;;
IMAGES_P;2024;630000412;CH D'AMBERT;630780997;NAUT;0.35;;;;;
IMAGES_P;2024;630000420;CH PAUL ARDIER ISSOIRE;630781003;M1160;3.14;;0;1;0;1
IMAGES_P;2024;630000420;CH PAUL ARDIER ISSOIRE;630781003;N4130;9.4;;0;1;;
IMAGES_P;2024;630000420;CH PAUL ARDIER ISSOIRE;630781003;N4160;0.3;;;;;
IMAGES_P;2024;630000420;CH PAUL ARDIER ISSOIRE;630781003;NAUT;3.1;;;;;
IMAGES_P;2024;630000438;CH DE RIOM;630781011;M1160;3.14;;0;1;;
IMAGES_P;2024;630000438;CH DE RIOM;630781011;N4130;13.36;;0;1;;
IMAGES_P;2024;630000438;CH DE RIOM;630781011;N4160;0.5;;;;;
IMAGES_P;2024;630000438;CH DE RIOM;630781011;NAUT;4.4;;;;;
IMAGES_P;2024;630000446;CH DE THIERS;630781029;M1160;2.8;0;1;1;0;0
IMAGES_P;2024;630000446;CH DE THIERS;630781029;N4130;11.97;0;0;1;;
IMAGES_P;2024;630000446;CH DE THIERS;630781029;N4160;0.77;0;;;;
IMAGES_P;2024;630000446;CH DE THIERS;630781029;NAUT;8.5;0;;;;
IMAGES_P;2024;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;M1160;8.8;;0;0;0;0
IMAGES_P;2024;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;M1210;9.4;;0;0;;
IMAGES_P;2024;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;MAUT;1.46;;;;;
IMAGES_P;2024;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;N4130;30.82;;0;1;;
IMAGES_P;2024;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;N4160;2.71;;;;;
IMAGES_P;2024;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;NAUT;23.08;;;;;
IMAGES_P;2024;630781268;HOPITAL ESTAING - CHU63;630780989;M1160;10.98;;0;1;0;0
IMAGES_P;2024;630781268;HOPITAL ESTAING - CHU63;630780989;N4130;31.19;;0;0;;
IMAGES_P;2024;630781268;HOPITAL ESTAING - CHU63;630780989;N4160;0.8;;;;;
IMAGES_P;2024;630781268;HOPITAL ESTAING - CHU63;630780989;NAUT;6.59;;;;;
IMAGES_P;2024;630781755;CENTRE MEDICAL INFANTILE DE ROMAGNAT;630011518;N4130;0.2;;0;0;;
IMAGES_P;2024;630781821;CLINIQUE PSYCHIATRIQUE LE GRAND PRE;920030269;N4130;0.75;;0;0;;
IMAGES_P;2024;640000162;CH COTE BASQUE;640780417;M1160;21.61;;;;1;
IMAGES_P;2024;640000162;CH COTE BASQUE;640780417;M1210;4.66;;;;;
IMAGES_P;2024;640000162;CH COTE BASQUE;640780417;MAUT;1.17;;;;;
IMAGES_P;2024;640000162;CH COTE BASQUE;640780417;N4130;60.27;;;;;
IMAGES_P;2024;640000162;CH COTE BASQUE;640780417;N4160;3.15;;;;;
IMAGES_P;2024;640000162;CH COTE BASQUE;640780417;NAUT;31.27;;;;;
IMAGES_P;2024;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;M1160;1.6;;0;0;;
IMAGES_P;2024;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;MAUT;0.4;;;;;
IMAGES_P;2024;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;N4130;10.4;;1;0;;
IMAGES_P;2024;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;N4160;0.5;;;;;
IMAGES_P;2024;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;NAUT;2;;;;;
IMAGES_P;2024;640000410;CENTRE HOSPITALIER OLORON;640780821;M1160;;1;;;;
IMAGES_P;2024;640000410;CENTRE HOSPITALIER OLORON;640780821;N4130;7.86;;;;;
IMAGES_P;2024;640000410;CENTRE HOSPITALIER OLORON;640780821;N4160;0.4;;;;;
IMAGES_P;2024;640000410;CENTRE HOSPITALIER OLORON;640780821;NAUT;3.7;;;;;
IMAGES_P;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;M1160;12.96;;0;1;0;0
IMAGES_P;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;M1210;4;;0;0;;
IMAGES_P;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;N4130;49.9;;;;;
IMAGES_P;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;N4160;1.37;;;;;
IMAGES_P;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;NAUT;39.17;;;;;
IMAGES_P;2024;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;M1160;;;0;1;1;1
IMAGES_P;2024;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;N4130;11.8;;0;1;;
IMAGES_P;2024;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;NAUT;4.44;;;;;
IMAGES_P;2024;640018206;CLINIQUE BELHARRA;640012209;M1160;0;11;;1;;
IMAGES_P;2024;640780672;CLINIQUE MARIENIA;640000337;N4130;0.56;;0;0;;
IMAGES_P;2024;640790150;HOPITAL MARIN VILLE PARIS;750712184;N4130;1;;0;0;;
IMAGES_P;2024;650000045;CH TARBES LOURDES SITE LOURDES;650783160;N4130;9;;;;;
IMAGES_P;2024;650000045;CH TARBES LOURDES SITE LOURDES;650783160;NAUT;7.92;;;;;
IMAGES_P;2024;650000052;CH BAGNERES DE BIGORRE;650780166;M1160;0.9;;;;;
IMAGES_P;2024;650000052;CH BAGNERES DE BIGORRE;650780166;N4130;3.83;;;;;
IMAGES_P;2024;650000052;CH BAGNERES DE BIGORRE;650780166;NAUT;2.08;;;;;
IMAGES_P;2024;650000078;CH LE MONTAIGU ASTUGUE;650780190;N4130;0.2;;0;0;;
IMAGES_P;2024;650000417;CH TARBES LOURDES GESPE SITE TARBES;650783160;M1160;1.6;;0;1;0;0
IMAGES_P;2024;650000417;CH TARBES LOURDES GESPE SITE TARBES;650783160;M1210;2;;0;0;;
IMAGES_P;2024;650000417;CH TARBES LOURDES GESPE SITE TARBES;650783160;N4130;27.29;;;;;
IMAGES_P;2024;650000417;CH TARBES LOURDES GESPE SITE TARBES;650783160;N4160;0.75;;;;;
IMAGES_P;2024;650000417;CH TARBES LOURDES GESPE SITE TARBES;650783160;NAUT;16.69;;;;;
IMAGES_P;2024;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;M1160;0.9;;0;1;1;1
IMAGES_P;2024;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;N4130;9.8;;0;1;;
IMAGES_P;2024;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;NAUT;2.57;;;;;
IMAGES_P;2024;660000084;CH PERPIGNAN;660780180;M1160;1.18;;;;;
IMAGES_P;2024;660000084;CH PERPIGNAN;660780180;M1210;1.95;;;;;
IMAGES_P;2024;660000084;CH PERPIGNAN;660780180;N4130;88.07;;;;;
IMAGES_P;2024;660000084;CH PERPIGNAN;660780180;N4160;3;;;;;
IMAGES_P;2024;660000084;CH PERPIGNAN;660780180;NAUT;52.69;;;;;
IMAGES_P;2024;660007261;USLD GCS POLE SANITAIRE CERDAN ERR;660010059;N4130;1;;0;0;;
IMAGES_P;2024;660007261;USLD GCS POLE SANITAIRE CERDAN ERR;660010059;N4160;1;;;;;
IMAGES_P;2024;660009689;GCS POLE SANITAIRE CERDAN ERR;660010059;N4130;0.76;;0;0;;
IMAGES_P;2024;660780628;CL DU VALLESPIR CERET;660000282;M1160;;3;;;;
IMAGES_P;2024;660780636;CRF MER AIR SOLEIL COLLIOURE;920031788;N4130;0.5;;;;;
IMAGES_P;2024;660780784;CL ST PIERRE PERPIGNAN;660000407;M1160;;15;0;1;0;0
IMAGES_P;2024;660780784;CL ST PIERRE PERPIGNAN;660000407;M1210;;;0;1;;
IMAGES_P;2024;660780784;CL ST PIERRE PERPIGNAN;660000407;N4130;7.24;28;0;1;;
IMAGES_P;2024;660780784;CL ST PIERRE PERPIGNAN;660000407;N4160;1;;;;;
IMAGES_P;2024;660780784;CL ST PIERRE PERPIGNAN;660000407;NAUT;15.38;;;;;
IMAGES_P;2024;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;M1160;18.75;;0;1;0;0
IMAGES_P;2024;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;M1210;2.04;;0;0;;
IMAGES_P;2024;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;N4130;55.71;;1;1;;
IMAGES_P;2024;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;N4160;2.71;;;;;
IMAGES_P;2024;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;NAUT;25.62;;;;;
IMAGES_P;2024;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;M1160;10.9;;0;1;0;1
