BOR;AN;FI;RS;FI_EJ;CANCERO_A1;CANCERO_A2;CANCERO_A3;CANCERO_A4;CANCERO_B4;CANCERO_A5;CANCERO_A6;CANCERO_B6;CANCERO_A7;CANCERO_A8;CANCERO_B8;CANCERO_C8;CANCERO_A9;CANCERO_B9;CANCERO_C9;CANCERO_A10;CANCERO_A12;CANCERO_B12;CANCERO_A13;CANCERO_A14;CANCERO_A15;CANCERO_B15;CANCERO_A16;CANCERO_B16;CANCERO_D19;CANCERO_D20;CANCERO_D21;CANCERO_D22;CANCERO_D23;CANCERO_E19;CANCERO_E20;CANCERO_E21;CANCERO_E22;CANCERO_E23;CANCERO_A24;CANCERO_A25;CANCERO_A26;CANCERO_A27;CANCERO_B24;CANCERO_B25;CANCERO_B26;CANCERO_B27;CANCERO_C24;CANCERO_C25;CANCERO_C26;CANCERO_C27;CANCERO_D24;CANCERO_D26;CANCERO_D28;CANCERO_D29;CANCERO_D30;CANCERO_D31;CANCERO_D32;CANCERO_D33;CANCERO_D34;CANCERO_E24;CANCERO_E26;CANCERO_E28;CANCERO_E29;CANCERO_E30;CANCERO_E31;CANCERO_E32;CANCERO_E33;CANCERO_E34
CANCERO;2024;270000359;CH EURE SEINE EVREUX;270023724;1;0;1;5345;0;4314;6209;0;1;;;;4925;0;608;4135;;;;;;;;;;;;;;;;;;;23;;;;1022;0;0;0;0;0;0;0;6163;0;5.03;;12.93;10.71;0.5;;2.42;0;0;;;;;;;
CANCERO;2024;270000458;CH VERNON CH EURE-SEINE;270023724;1;0;0;1170;0;1050;763;0;1;;;;1051;0;0;1028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;270016058;HAD EURE SEINE;750047367;1;0;0;0;28;0;0;1134;0;270000359;;;0;28;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;270021439;CENTRE DE RADIOTHERAPIE D'EVREUX;270002652;0;1;0;19625;;18587;0;;;;;;;;;;2;0;0;1038;18587;0;0;0;0;2;10;1;5;2;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;280000084;CH DREUX;280000183;1;0;1;2476;0;2039;4434;0;1;;;;2242;0;142;1999;;;;;;;;;;;;;;;;;;;10;13;;;988;2074;0;0;4;0;0;0;7890;0;1.06;4.14;7.37;6.38;0.34;0;4.29;29;0;;;;;;;
CANCERO;2024;280000662;CH CHATEAUDUN;280500075;1;0;1;342;0;338;129;0;0;280000134;410000202;450002613;290;0;0;287;;;;;;;;;;;;;;;;;;;;4;;;0;517;0;0;0;0;0;0;0;0;0.05;;1;1;;;1.2;0;0;;;;;;;
CANCERO;2024;280001678;ASSAD HAD D'EURE ET LOIR;370001638;1;0;0;0;324;0;0;1850;0;280000134;920120011;780000329;0;324;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;280007295;SATURNE (RADIOTHE) SITE CH CHARTRES;720002294;0;1;0;20928;;19953;0;;;;;;;;;;2;0;;975;19953;;;;;2.68;9.47;2.5;5.86;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;1;0;1;11483;0;10671;7187;0;1;;;;10870;0;155;10448;;;;;;;;;;;;;;;;;;;20;32;;;835;11887;2;82;0;0;0;0;6087;2;1.24;2.97;20.38;11.38;0.86;0;11.55;0;0;;;;;;;
CANCERO;2024;280505777;HOPITAL PRIVE D'EURE ET LOIR;280001199;1;0;1;4722;0;4037;3084;0;1;;;;4070;0;226;3788;;;;;;;;;;;;;;;;;;;29;9;0;0;473;4029;0;0;0;2;0;0;5178;0;0;0;9.09;6.08;0;0.8;1;0;0;2;0;;;1;0;0
CANCERO;2024;290000025;CHIC QUIMPER;290020700;1;1;1;38206;0;36556;15347;0;1;;;;14198;0;373;13446;3;1;;997;21903;176;0;0;4.53;5.24;23.43;;12.37;;;;;;23;38;;;582;14260;0;0;0;0;0;0;6329;0;5.86;7.78;30.69;18.32;1.01;;4.41;0;0;;;;;;;
CANCERO;2024;290000033;C.H. DES PAYS DE MORLAIX;290021542;1;0;1;8129;0;7709;5020;0;1;;;;7823;0;78;7593;;;;;;;;;;;;;;;;;;;9;19;;;355;7676;0;0;0;0;0;0;2765;0;1.7;3.9;5.26;2.6;;;1.7;0;0;;;;;;;
CANCERO;2024;290000058;CHRU BREST SITE HOPITAL MORVAN;290000017;1;1;0;3823;0;3089;3850;0;1;;;;2909;0;192;2700;0;0;0;0;2;26;9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;290000066;CHIC SITE DE CONCARNEAU;290020700;1;0;0;1687;0;1681;245;0;1;;;;1685;0;1;1681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;290000140;CLINIQUE PASTEUR LANROZE;290000447;1;0;1;9238;0;8725;3103;0;1;;;;8853;0;265;8446;;;;;;;;;;;;;;;;;;;;16;;;0;8433;0;0;0;0;0;0;0;0;;;7.19;1.1;;;1;0;0;3;;;;;;
CANCERO;2024;290000173;CH FERDINAND GRALL LANDERNEAU;290000041;1;0;0;1289;0;1224;263;0;1;;;;1178;0;41;1132;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;290000181;CENTRE HOSPITALIER DOUARNENEZ;290000074;1;0;0;3343;0;3292;813;0;0;290020700;;;2361;0;22;2309;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;290000728;HOPITAL INSTR ARMEES CLERMONT-TONNERRE;750821092;0;0;0;156;0;100;488;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;290000785;ETABLISSEMENT DE SOINS HOTEL DIEU;220020739;1;0;1;1908;298;1891;139;485;0;290020700;;;1554;298;6;1536;;;;;;;;;;;;;;;;;;;;4;;;0;1540;0;0;0;0;0;0;0;0;;1.2;1.85;0.81;;;1.06;0;0;;;;;;;
CANCERO;2024;290004142;CLINIQUE DU GRAND LARGE;290022508;0;0;0;549;0;262;1109;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;1;1;1;48236;0;44833;24125;0;1;;;;20871;0;1495;18709;3;0;2;1939;23440;275;161;424;4.03;;;;;;;;;;54;38;;;2391;22300;0;0;6;33;0;0;12869;0;11.25;1.4;76.29;46.5;1.6;0.01;50.32;14;0;;;;;;;
CANCERO;2024;290019777;POLYCLINIQUE DE KERAUDREN;290022508;1;0;0;1046;0;408;2881;0;0;290000140;;;235;0;0;226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;290023431;SAS CLINIQUE DE LA BAIE;290001049;1;0;0;1178;0;990;667;0;0;290000140;;;602;0;3;597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;290023498;CENTRE DE RADIOTHERAPIE CALIBREST;950030247;0;1;0;19481;;18521;;;;;;;;;;;2;0;0;960;18521;960;0;0;;3;9;1;11;5;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;290032838;HAD DES PAYS DE MORLAIX;350000626;1;0;0;0;1;0;0;9;0;290000033;;;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;290036375;HAD DU PONANT SITE CLINIQUE GD LARGE;290000447;1;0;0;0;91;0;0;604;0;290000140;;;0;91;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;290036540;CLIN MUTUALISTE BRETAGNE OCCIDENTALE;290029974;1;0;1;4970;0;3952;5110;0;1;;;;3817;0;113;3522;;;;;;;;;;;;;;;;;;;;17;;;0;3522;0;0;0;0;0;0;0;0;;0.6;4.3;1;0.5;0.15;1.22;0;0;3;;;;;;
CANCERO;2024;2A0000139;HOPITAL PRIVE SUD CORSE;2A0000063;0;0;0;683;0;364;1647;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;2A0000287;CENTRE HOSPITALIER DE CASTELLUCCIO;2A0000386;1;1;1;14646;0;14395;1954;0;1;;;;6521;0;213;6305;2;;0;304;7180;44;0;0;3.08;2.73;9.47;;3.22;;;;;;10;4;;;397;6535;0;0;0;0;0;0;3579;0;2.84;2;38.2;16.45;1;0.5;18.35;0;0;;;;;;;
CANCERO;2024;2A0001988;HAD AJACCIO ET GRAND AJACCIO;2A0001848;1;0;0;0;8;0;0;266;0;2A0000386;;;0;8;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;2A0004842;CH ND LA MISERICORDE;2A0000014;1;0;0;521;0;113;2300;0;0;2A0000386;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;1;0;0;5291;0;4807;3712;0;1;;;;4806;0;61;4710;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;2B0000038;CH CORTE;2B0004246;1;0;0;1962;23;1943;247;2017;0;200205359;;;1962;23;8;1943;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;2B0000145;POLYCLINIQUE LA RESIDENCE MAYMARD;2B0000053;1;0;1;5965;0;5822;936;0;1;;;;5602;0;57;5496;;;;;;;;;;;;;;;;;;;;15;;;0;5500;0;0;0;0;0;0;0;0;;;6;1;0.5;;3;0;0;2;;;;;1;
CANCERO;2024;2B0000392;POLYCLINIQUE DE FURIANI;2B0000129;1;0;0;390;0;135;1226;0;0;2B0001739;2B0000145;;72;0;0;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;2B0003099;SARL CAP SANTE;2B0001069;0;1;0;7520;;7114;0;;;;;;;;;;1;0;;406;7114;;;;;2;5;1;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;2B0003289;HAD CENTRE RAOUL FRANCOIS MAYMARD;2B0003198;1;0;0;0;147;0;0;8029;0;2B0000145;;;0;147;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;300000023;CH ALES CEVENNES;300780046;1;0;1;6936;0;6495;2825;0;1;;;;6726;0;219;6432;;;;;;;;;;;;;;;;;;;16;16;0;0;711;6859;0;0;0;0;0;0;5668;0;2;0.99;12.46;9.86;0.3;0.6;6.9;0;0;0;0;0;0;0;0;0
CANCERO;2024;300000031;CH LOUIS PASTEUR BAGNOLS SUR CEZE;300780053;1;0;0;2253;57;1995;2135;82;1;;;;2023;57;41;1929;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;300002508;CL DU GRAND AVIGNON LES ANGLES;300000213;0;0;0;326;0;326;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;300017209;KENVAL ICG NIMES;300000726;1;0;1;9320;0;9033;9133;0;1;;;;9297;0;186;9047;;;;;;;;;;;;;;;;;;;24;12;;;1063;9063;0;0;0;0;0;0;5992;0;;;17;7;0.6;0.7;3;0;0;9;;;;;;
CANCERO;2024;300780137;NOUVELLE CL BONNEFON ALES;920028396;0;0;0;642;0;424;1385;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;300780152;HOPITAL PRIVE LES FRANCISCAINES NIMES;300017985;0;0;0;295;0;143;1270;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;300782117;CHU NIMES CAREMEAU;300780038;1;1;1;75039;0;71402;28596;0;1;;;;22646;0;1060;20796;5;;2;2302;46777;244;0;343;6.15;9.3;33.65;5.09;26.87;;;;;;35;28;;;1593;45142;0;0;1;0;0;0;9704;0;5.42;0.6;30.3;15.74;;;5.17;1;0;;;;;;;
CANCERO;2024;300788502;POLYCLINIQUE GRAND SUD NIMES;300017985;0;0;1;1234;0;301;3970;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;0;400;0;0;0;0;0;0;0;0;;0;3.7;;2.23;;2.5;0;0;;44;;;;;
CANCERO;2024;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;1;0;1;2110;0;1948;1520;0;1;;;;1854;0;0;1819;;;;;;;;;;;;;;;;;;;;10;;;0;1850;0;0;0;0;0;0;0;0;2;;4.4;2;;;4.9;0;0;;;;;;;
CANCERO;2024;310005459;HAD SANTE RELAIS DOMICILE;310021886;1;0;0;0;940;0;0;5301;0;310781406;310789136;;0;940;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;1;0;1;1684;0;1115;3956;0;1;;;;1191;0;328;613;;;;;;;;;;;;;;;;;;;;10;;;0;2625;0;0;0;2575;0;0;0;0;0.81;3.31;36.71;25.86;0;0;2.16;0;0;;;;;;;
CANCERO;2024;310019351;HOPITAL LARREY CHU TOULOUSE;310781406;1;0;1;7100;0;6063;6531;0;1;;;;5997;0;159;5540;;;;;;;;;;;;;;;;;;;15;18;;;601;6813;0;0;0;3;0;0;4928;0;;2.4;10.96;11.57;0;0;7.12;0;0;;;;;;;
CANCERO;2024;310025333;ONCOPOLE CHU TOULOUSE;310781406;1;1;1;14792;0;12143;23534;0;1;;;;11687;0;772;10119;;;15;0;0;10;4;1135;;;;;;;;;;;32;37;14;5;1286;16226;811;652;13;32;1;0;7572;4625;;12.78;43.87;23.58;0;0;0.2;42;4;;;;;;;
CANCERO;2024;310026083;CL RIVE GAUCHE TOULOUSE;310026075;1;0;0;630;0;368;871;0;0;310780259;;;559;0;0;559;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;1;0;1;7858;0;6712;5989;0;1;;;;5965;0;38;5869;;;;;;;;;;;;;;;;;;;;20;;;0;6294;0;0;0;1;0;0;0;0;;;4.75;;0.3;0.2;;0;0;2;;;;;;
CANCERO;2024;310780150;CL MEDIPOLE GARONNE TOULOUSE;310788799;0;0;0;305;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;310780259;CL PASTEUR TOULOUSE;310000096;1;1;1;13473;712;12035;9810;2368;1;;;;11740;712;114;11477;;;;0;0;0;0;0;;;;;;;;;;;44;36;28;2;599;13271;11240;884;0;9;0;0;3241;6700;;;52.15;26;1;0;19.1;0;0;11;8;;;;;
CANCERO;2024;310780283;CL DE L'UNION SAINT JEAN;310000112;1;0;1;7412;0;6242;8875;0;1;;;;6042;0;36;5901;;;;;;;;;;;;;;;;;;;15;24;;;225;5949;0;0;0;0;0;0;2709;0;0;;12.76;8.86;0.5;0.5;1.11;0;0;2;;;;;;
CANCERO;2024;310781000;CL DES CEDRES CORNEBARRIEU;310788880;1;1;1;6005;0;4948;6740;0;1;;;;4544;0;5;4478;1;;;0;0;67;0;0;0;;;;;;;;;;;17;;;0;4201;0;0;0;0;0;0;0;0;;;4.63;0.84;1.2;0.2;1.04;0;0;2;8;;;;;
CANCERO;2024;310781067;HOPITAL JOSEPH DUCUING TOULOUSE;310788898;1;0;0;71;0;40;456;0;0;310781406;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;310781505;CL D'OCCITANIE MURET;310000492;1;0;1;5349;0;4726;5200;0;1;;;;4507;0;24;4441;;;;;;;;;;;;;;;;;;;;12;;;36;4639;0;0;0;0;0;0;264;0;;;2.88;1;;;;0;0;1;;;;;;
CANCERO;2024;310782347;ONCOPOLE CLAUDIUS REGAUD TOULOUSE;310789136;1;1;1;90859;0;87602;16061;0;1;;;;31077;0;1644;28811;7;0;1;3253;54120;313;159;2;13.16;14.2;44;5.79;14.74;;;;;;60;55;34;10;3167;31130;1802;3139;23;13;2;3;18590;7978;27.22;11.81;100.66;36.63;5.08;5.11;45.7;115;10;;;;;;;
CANCERO;2024;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;1;1;1;3586;0;1985;11657;0;1;;;;2834;0;408;1835;0;0;0;0;4;186;0;22;;;;;;;;;;;;;;;0;6082;0;0;0;1;0;0;0;0;;1.03;1.84;1.6;0;0;0;0;0;;;;;;;
CANCERO;2024;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;1;0;1;10417;0;8099;17401;0;1;;;;8408;0;85;7897;;;;;;;;;;;;;;;;;;;;20;;;1;7888;0;0;0;2;0;0;5;0;4.74;1.38;19.2;8.37;0;0;6;0;0;;;;;;;
CANCERO;2024;310797527;GROUPE ONCORAD GARONNE PASTEUR;310797519;0;1;0;55119;;52437;0;;;;;;;;;;6;0;1;2682;52299;;138;;;6.8;28.74;7;2;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;320000086;CH AUCH EN GASCOGNE;320780117;1;0;1;2566;0;2424;1295;0;1;;;;2407;0;16;2352;;;;;;;;;;;;;;;;;;;3;8;0;0;30;2430;0;0;0;0;0;0;62;0;1.5;;5.4;4.5;1;0.25;4.09;0;0;;;;;;;
CANCERO;2024;320004328;HAD GERS CL PASTEUR;310000096;1;0;0;0;127;0;0;556;1;;;;0;127;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;330000332;HOPITAL SUBURBAIN DU BOUSCAT;330780545;1;0;0;578;477;511;544;2946;0;330780115;;;499;477;52;435;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;330000340;MSP BORDEAUX BAGATELLE;330780552;1;0;1;3842;1162;3257;2561;5370;1;;;;3195;1162;54;3102;;;;;;;;;;;;;;;;;;;;18;;;0;3661;0;0;0;2;0;0;0;0;17.4;;7.65;;;;;0;0;;;;;;;
CANCERO;2024;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;1;0;1;2520;0;2380;1300;0;0;330781196;;;2396;0;22;2307;;;;;;;;;;;;;;;;;;;;;;;0;2362;0;0;0;0;0;0;0;0;0.8;;;;;;;0;0;;;;;;;
CANCERO;2024;330000589;CH SUD GIRONDE - SITE LANGON;330027509;1;0;0;2193;231;2056;846;1106;0;330781196;;;2034;231;4;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;1;1;1;25291;0;24101;9291;0;1;;;;10919;0;462;10318;2;0;0;660;13065;82;0;0;3;3;8.41;1;4.6;0;;;;;12;12;;;398;10284;0;0;0;0;0;0;2771;0;1.4;3;7.53;8.35;;;5.16;0;0;0;0;;;;;
CANCERO;2024;330000662;INSTITUT BERGONIE;330781329;1;1;1;58391;0;54541;19260;0;1;;;;29132;0;1644;26921;4;0;6;1752;24329;284;192;669;7.19;8.25;20.11;6.35;5.55;;;;;;84;33;41;10;3339;31826;2566;5398;16;14;3;24;20346;8753;20.74;13.43;145.45;68.26;;;118.82;61;3;;;;;;;
CANCERO;2024;330025958;HAD DES VIGNES ET DES RIVIERES;330025859;1;0;0;0;1066;0;0;4371;0;330781253;;;0;1066;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;330060351;TIVOLI ONCOLOGIE;330059619;0;1;0;26568;;25162;0;;;;;;;;;;3;0;1;1406;25025;494;137;66;;4;14.5;2;14.5;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;330060385;RADIOTHERAPIE - SITE BORDEAUX NORD;330804097;0;1;0;37768;;35538;0;;;;;;;;;;4;0;0;2230;35452;;86;;2;5.5;18.46;3;17.34;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;330780040;NOUVELLE CLINIQUE BEL AIR;330000027;0;0;0;931;0;532;1026;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;0;0;0;1319;0;221;4280;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;330780115;CLINIQUE TIVOLI-DUCOS;330000076;1;1;1;14849;0;13700;6269;0;1;;;;12905;0;37;12771;0;;2;0;0;25;0;62;0;;;;;;;;;;23;22;;;531;13396;0;0;0;3;0;0;6015;0;;;21;10;2.5;0.5;0.4;0;0;7;;;;;;3
CANCERO;2024;330780206;CLINIQUE D'ARCACHON;330000126;1;0;1;2251;0;2010;814;0;1;;;;1333;0;31;1880;;;;;;;;;;;;;;;;;;;14;5;;;420;575;0;0;1;1;0;0;2972;0;;1;7.76;2;0.31;0.5;0.2;2;0;2;;;;;;
CANCERO;2024;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;1;0;1;4315;0;3838;3838;0;1;;;;2105;0;30;3564;;;;;;;;;;;;;;;;;;;;15;;;;929;0;0;0;0;0;0;;0;;;8.08;7.57;1.26;0.33;2;0;0;2;1;;;;;
CANCERO;2024;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;1;1;1;13318;0;11639;9908;0;1;;;;11900;0;594;11198;;;;0;0;0;0;0;;;;;;;;;;;30;28;;;1203;11210;0;0;0;0;0;0;8409;0;1.8;;27.71;15;1;1;1;0;0;;;;;;;
CANCERO;2024;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;1;0;0;367;0;339;367;0;0;330780115;;;336;0;0;332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;0;0;0;314;0;220;308;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;330780511;CLINIQUE SAINTE-ANNE;330000316;1;0;1;3199;0;3060;785;0;1;;;;2943;0;8;2904;;;;;;;;;;;;;;;;;;;;5;;;0;3045;0;0;0;0;0;0;0;0;2;;1.89;;;;;0;0;2;;;;;;
CANCERO;2024;330780529;CLINIQUE MUTUALISTE DE PESSAC;330796392;1;0;0;1297;0;962;2051;0;0;330780115;;;922;0;0;910;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;0;0;0;520;0;338;888;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;330781352;HOPITAL SAINT-ANDRE - CHU;330781196;1;0;1;12627;0;11373;7967;0;1;;;;12131;0;729;10369;;;;;;;;;;;;;;;;;;;22;17;;;823;7161;0;0;0;0;0;0;5455;0;8.91;11.1;30.64;24.53;1.26;0.33;20.96;0;0;;;;;;;
CANCERO;2024;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;1;0;1;4895;0;2101;18527;0;1;;;;2100;0;401;1492;;;;;;;;;;;;;;;;;;;8;6;;;647;875;0;0;644;863;0;0;4009;0;;4.8;37.63;8.54;0.88;;30.21;3991;0;;;;;;;
CANCERO;2024;330781402;NOUVELLE CLINIQUE BORDEAUX TONDU;330000670;1;0;1;1168;0;968;675;0;0;330780115;;;910;0;26;870;;;;;;;;;;;;;;;;;;;0;8;0;0;0;613;0;0;0;0;0;0;0;0;0;0;1.66;0;1;1.2;0.3;0;0;2;0;0;0;0;0;0
CANCERO;2024;330782582;POLYCLINIQUE JEAN VILLAR;330000928;1;0;1;1462;0;1175;1493;0;0;330780115;;;1028;0;3;994;;;;;;;;;;;;;;;;;;;;7;;;0;1485;0;0;0;0;0;0;0;0;;;1;;;;;0;0;;;;;;;
CANCERO;2024;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;1;1;0;56354;0;52306;35145;0;1;;;;22939;0;1177;20888;4;0;5;1696;27076;273;106;363;5.62;6.06;25.9;4.58;16.21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;340000033;CH BEZIERS;340780055;1;0;0;7841;0;7065;8166;0;1;;;;7387;0;171;6911;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;340000207;ICM MONTPELLIER;340780493;1;1;1;75074;0;70507;22500;0;1;;;;29696;0;2241;27033;7;0;6;2875;39250;489;324;544;13.14;8.56;26.47;5.78;26.98;;;;;;90;65;58;17;4049;33653;3032;3407;2;3;6;4;22878;14247;23.34;16.36;122.55;75.07;7.34;5.38;87.19;5;29;;;;;;;
CANCERO;2024;340000223;HOPITAL ST CLAIR SETE HBT;340011295;1;0;0;1936;50;1763;1761;454;1;;;;1750;50;0;1706;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;340009885;POLYCL CHAMPEAU BEZIERS;340009877;1;0;1;2866;0;2506;1890;0;1;;;;2163;0;114;2028;;;;;;;;;;;;;;;;;;;;10;;;0;1981;0;0;0;0;0;0;0;0;;;5.36;4.84;0.28;0.4;;0;0;2;1;;;;;
CANCERO;2024;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;0;0;0;867;0;181;5435;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;340015965;POLYCL ST PRIVAT BOUJAN SUR LIBRON;340000074;1;0;1;9010;0;7557;8849;0;1;;;;7267;0;283;7396;;;;;;;;;;;;;;;;;;;;18;;;0;6531;0;0;0;0;0;0;0;0;;;3.3;0.5;0.5;0.5;0.3;0;0;1;;;;;;
CANCERO;2024;340016476;HAD BEZIERS HAD;340016468;1;0;0;;15;;;72;0;340015965;340009885;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;340020445;CENTRE D'ONCOLOGIE MONTPELLIER;340021559;0;1;0;34372;;32067;;;;;;;;;;;4;;0;2305;32067;1468;;;1;5.03;19.6;2.8;38.8;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2024;340021211;HAD CH BEZIERS;340780055;1;0;0;0;47;0;0;405;0;340000033;;;0;47;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
