BOR;AN;FI;RS;FI_EJ;AUTOR;LACTA;LIT_KANG;LIT_OBS;LIT_NEO_HSI;LIT_SIN;LIT_REA;SALTRAV;SEJ_OBS;SEJ0_Obs;SEJ_NEO_HSI;SEJ0_NEO_HSI;SEJ_SIN;SEJ0_SIN;SEJ_REA;SEJ0_REA;SEJ_BAM;SEJ0_BAM;JOU_OBS;JOU_NEO_HSI;JOU_SIN;JOU_REA;JOU_BAM;SEJACC;JOUACC;SEJCES;JOUCES;FSUIV;ACCUN;ACCMU;ENFTR;TRANSDES;ENFANTS;CONSGYN;CONSSAG;CONSENTR;SORPREC;MUTHAD;PRIS;IVG;IVGN_1;IVGME;IVG1214;IVG1516;CONV;IMG;AMP;PAT_AMP
PERINAT;2024;360000137;CH CHATEAUROUX;360000053;TYPE2;;1;24;6;;;5;1454;77;198;16;0;0;0;0;865;0;6095;1154;0;0;3251;1047;5132;231;1403;0;1040;7;13;0;1064;5552;3692;0;5;0;1;312;302;278;0;0;2;2;0;0
PERINAT;2024;360000160;CH DU BLANC;360000053;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;474;1304;37;0;0;1;13;1;13;0;0;;0;0;0
PERINAT;2024;370000531;CH DU CHINONAIS;370000606;TYPE1;;;12;;;;3;746;96;0;0;0;0;0;0;564;12;2668;0;0;0;2110;538;2430;90;500;6;538;0;11;;545;9867;3275;;12;0;1;55;59;29;5;0;;0;0;0
PERINAT;2024;370000861;CHRU BRETONNEAU - TOURS;370000481;TYPE3;;;66;18;9;14;7;4730;309;483;29;186;7;378;30;3043;14;21553;5307;2950;4553;11534;3520;18693;843;6049;1;3445;75;16;;3621;3593;14501;84;134;3;1;1194;1252;385;66;52;28;83;1;572
PERINAT;2024;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1872;2047;64;0;0;1;65;79;50;0;0;;0;0;0
PERINAT;2024;370000903;CH PAUL MARTINAIS - LOCHES;370000614;CPPR;;;0;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;1528;2056;48;;;1;31;26;28;;;;;0;
PERINAT;2024;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;TYPE2;;1;45;6;;;6;2161;198;481;9;0;0;0;0;1281;2;8396;2693;0;0;4533;1727;7592;361;1948;1;1710;17;6;;1750;;;;90;0;1;6;12;1;1;1;;17;1;0
PERINAT;2024;380000026;CH FABRICE MARCHIOL LA MURE;380780031;CPPR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;473;1049;2;0;0;1;23;14;23;0;0;0;0;0;0
PERINAT;2024;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;TYPE1;;1;31;;;;1;1971;514;0;0;0;0;0;0;1169;59;5719;0;0;0;3653;1135;4756;203;1134;2;1120;15;43;;1177;;;;64;0;1;269;357;169;22;1;7;0;0;0
PERINAT;2024;380000042;CH YVES TOURAINE;380780056;CPPR;;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;182;106;0;0;1;25;0;25;0;0;;0;0;0
PERINAT;2024;380000067;HOPITAL NORD - CHU38;380780080;TYPE3;;1;62;12;12;12;6;4056;507;462;58;402;51;300;15;2172;6;15170;3403;3842;3327;8413;2539;12560;525;3398;5;2460;79;1;;2643;12388;9318;140;105;0;1;1193;1168;396;66;46;44;72;1;0
PERINAT;2024;380000091;CH INTERCOMMUNAL VERCORS ISERE;380780171;CPPR;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;246;1884;80;0;0;1;40;36;40;0;0;;0;0;0
PERINAT;2024;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;TYPE2;INT;1;24;6;0;0;4;1816;213;112;12;0;0;0;0;1224;10;6813;1189;0;0;4246;1274;5856;255;1532;2;1252;22;21;;1301;10696;14222;307;29;0;1;288;311;161;12;1;;1;0;0
PERINAT;2024;380000406;HOPITAL DE VOIRON - CHU38;380780080;TYPE2;;;25;6;;;4;1775;272;152;9;0;0;0;0;1240;8;6617;1704;0;0;4615;1316;6092;212;1318;5;1299;17;11;;1345;9191;4006;4;59;0;1;290;218;140;22;8;;10;0;0
PERINAT;2024;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;TYPE1;;0;21;0;0;0;6;1786;197;0;0;0;0;0;0;1396;27;6629;0;0;0;5349;1374;6149;223;1221;0;1367;7;24;;1400;7103;10389;198;37;0;1;313;268;212;7;1;18;5;0;0
PERINAT;2024;380020123;CLINIQUE DES COTES DU RHONE;380021139;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0
PERINAT;2024;380780197;CLINIQUE ST VINCENT DE PAUL MATERNITE;380798173;TYPE2;;1;33;6;;;5;1825;589;115;3;0;0;0;0;1028;15;5160;1658;0;0;3887;1046;4662;221;1200;0;1038;8;15;;1059;;;;15;0;0;0;0;0;0;0;;0;0;0
PERINAT;2024;380785956;CLINIQUE DES CEDRES;380795211;TYPE1;;;31;;;;8;977;131;0;0;0;0;0;0;719;8;3590;0;0;0;2870;726;3290;186;968;0;726;0;7;0;726;;;;7;0;1;22;19;1;0;0;0;2;0;0
PERINAT;2024;380786442;CLINIQUE BELLEDONNE;380798025;TYPE2;;0;26;6;;;5;2023;413;143;4;0;0;0;0;1350;7;7952;1628;0;0;5464;1402;7161;323;2181;9;1384;18;10;;1429;;;;34;0;1;4;4;0;0;0;;4;1;582
PERINAT;2024;390000040;CH LONS;390780146;TYPE2;;0;16;10;2;;5;1260;114;133;8;33;16;0;0;802;4;4727;1097;131;0;2631;904;4033;114;811;1;890;14;6;;925;8172;7256;683;75;0;1;293;279;226;15;4;;5;0;0
PERINAT;2024;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;CPPR;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1423;1689;56;0;0;1;38;38;37;0;0;;0;0;0
PERINAT;2024;390000222;CH LOUIS PASTEUR DOLE;390780609;TYPE2;;0;16;6;;;4;1011;122;170;8;0;0;0;0;609;2;3514;1127;0;0;2136;728;3221;116;683;0;727;1;4;;729;9375;3326;125;21;0;1;202;200;150;10;2;1;5;0;0
PERINAT;2024;400000105;CENTRE HOSPITALIER DAX;400780193;TYPE2;;1;17;4;;;3;1229;264;149;14;0;0;0;0;724;0;4091;1066;0;0;2660;799;3732;190;1059;4;792;7;2;;812;10114;5764;156;26;0;1;228;211;126;14;11;;0;0;0
PERINAT;2024;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;TYPE2;;1;18;6;4;0;4;1401;225;574;7;93;4;0;0;506;0;5158;2621;1033;0;1662;1012;4674;183;1110;1;1000;12;4;;1035;11732;12277;245;87;0;1;298;325;201;23;14;;9;0;0
PERINAT;2024;400015236;GCS DU MARSAN;400015145;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;15;0;0;0;0;0;0;
PERINAT;2024;400780342;CLINIQUE JEAN LE BON;400000196;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;19;23;1;0;0;;0;0;0
PERINAT;2024;410000020;CH BLOIS SIMONE VEIL;410000087;TYPE2;;0;25;12;3;0;4;1769;103;144;3;74;4;0;0;1212;1;7459;1913;296;0;4639;1300;6324;336;1981;4;1269;31;4;;1339;;;;28;13;1;613;660;300;28;8;;14;0;0
PERINAT;2024;410000046;CH ROMORANTIN-LANTHENAY;410000103;TYPE1;;;13;;;;2;584;96;0;0;0;0;0;0;304;1;1963;0;0;0;1119;390;1780;90;489;0;388;2;2;;393;2527;3215;3;11;0;1;53;64;37;1;1;;43;0;0
PERINAT;2024;410000202;POLYCLINIQUE BLOIS;410000319;TYPE1;;0;20;;;;5;715;58;0;0;0;0;0;0;571;2;2490;0;0;0;2100;571;2304;127;599;0;571;0;2;;572;;;;9;0;1;1;1;0;0;0;0;2;0;0
PERINAT;2024;410011407;MATERNITE CENTRE HOSPITALIER VENDOME;410000095;TYPE1;;0;15;;;;3;473;26;0;0;0;0;0;0;0;0;1712;0;0;0;0;402;1677;81;406;0;399;0;4;0;402;2734;887;;150;0;1;12;;6;2;0;;7;0;0
PERINAT;2024;420000010;CH DE ROANNE;420780033;TYPE2;;0;25;6;3;;5;1733;118;91;4;70;10;0;0;1319;0;7215;742;1335;0;5020;1378;6507;272;1593;2;1354;24;6;;1409;4259;13892;65;34;0;1;287;277;157;22;13;10;9;1;0
PERINAT;2024;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;TYPE1;;0;15;0;0;0;4;959;159;0;0;0;0;0;0;0;0;3005;0;0;0;0;658;2711;122;584;0;654;4;9;;663;6247;4604;192;34;1;1;137;123;107;5;1;;3;0;0
PERINAT;2024;420000234;CH DE FIRMINY;420780652;TYPE1;;;28;;;;4;1486;230;0;0;0;0;0;0;1115;20;5059;0;0;0;4024;1098;4733;188;1018;0;1085;13;20;;1119;6868;4390;107;57;1;1;277;275;188;10;2;;1;0;0
PERINAT;2024;420000267;CH DU FOREZ SITE DE FEURS;420013831;CPPR;;;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1356;3539;70;0;0;1;49;50;49;0;0;;0;0;0
PERINAT;2024;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;TYPE2;;1;21;16;0;0;5;1665;134;254;16;0;0;0;0;1121;0;6618;2181;0;0;4085;1284;5710;338;1711;6;1260;24;12;;1308;;;;27;0;1;12;33;0;3;0;2;6;0;0
PERINAT;2024;420780637;CH DU GIER - MCO;420002495;TYPE1;;0;19;;;;3;862;88;0;0;0;0;0;0;563;9;3092;0;0;0;2113;560;2610;128;721;0;555;5;9;;566;10919;6626;0;22;0;1;132;109;86;3;0;0;0;0;0
PERINAT;2024;420782310;CLINIQUE DU RENAISON;420000853;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;4;6;1;0;0;;0;0;0
PERINAT;2024;420785354;HOPITAL NORD - CHU42;420784878;TYPE3;;1;60;22;9;10;11;4545;1047;1150;1;78;0;308;5;1772;1;14075;7374;799;4706;5769;2853;12360;579;3514;9;2782;71;5;3;2958;3607;4977;260;115;7;1;744;685;469;70;54;13;80;1;589
PERINAT;2024;430000117;CH EMILE ROUX LE PUY;430000018;TYPE2;;;21;6;0;0;3;1418;207;141;3;0;0;0;0;844;1;5090;1162;0;0;3018;960;4462;196;1167;0;950;10;2;;972;9754;1891;22;30;0;1;206;235;124;20;4;;12;0;0
PERINAT;2024;430000190;CH DE BRIOUDE;430000034;CPPR;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;208;1454;38;;;0;;0;;;;0;;0;
PERINAT;2024;440000016;CH DE SAINT NAZAIRE;440000057;TYPE2;EXT;1;41;8;4;0;7;4488;1885;269;43;164;32;0;0;1983;5;11098;1935;1208;0;6838;2217;10110;410;2369;1;2190;27;5;;2263;19057;12598;;139;0;1;639;720;385;57;11;;36;1;303
PERINAT;2024;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;TYPE3;EXT;1;72;18;24;18;12;5624;537;610;58;789;46;394;23;3095;105;27946;3578;8815;5983;12373;4009;23615;944;7948;19;3900;109;100;;4160;17870;8615;;160;4;1;1483;1687;591;95;62;;95;0;0
PERINAT;2024;440000396;CH ERDRE ET LOIRE;440053643;TYPE1;;0;15;;;;2;689;108;0;0;0;0;0;0;524;13;2373;0;0;0;1958;502;2206;108;545;1;502;0;12;;506;5807;6223;136;16;0;1;168;172;116;5;3;;1;0;0
PERINAT;2024;440000412;CLINIQUE BRETECHE VIAUD;440000941;TYPE1;;1;23;6;0;0;5;1925;651;757;632;0;0;0;0;1168;19;5434;907;0;0;4527;1108;4936;231;1233;31;1100;8;19;;1124;;;;22;1;1;78;64;43;2;1;;9;1;230
PERINAT;2024;440000503;CH CNP SITE CHATEAUBRIANT;440000313;TYPE2;;1;15;4;;;4;826;130;132;13;0;0;0;0;463;1;2959;861;0;0;1845;527;2605;121;743;0;520;7;3;;538;10574;5341;;5;0;1;109;135;74;0;0;;1;0;0
PERINAT;2024;440029338;CLINIQUE MUTUALISTE JULES VERNE;440053411;TYPE2;;0;49;6;;;9;3677;246;358;46;0;0;0;0;2861;5;14597;2067;0;0;10699;3146;13899;517;2794;9;3116;30;23;;3199;;;;173;11;1;643;738;177;40;14;;28;1;291
PERINAT;2024;440033819;SANTE ATLANTIQUE;440006344;TYPE2;;1;70;6;;;12;4328;422;431;36;0;0;0;0;2940;0;16457;2737;0;0;10917;3254;14815;814;4520;37;3209;45;33;;3309;;;;116;0;1;199;3;107;6;0;;33;1;313
PERINAT;2024;450000047;CH DEZARNAULDS - GIEN;450000096;TYPE1;;0;20;;;;2;946;79;0;0;0;0;0;0;543;1;3188;0;0;0;1780;627;2736;159;843;0;626;1;3;;635;6243;1285;8;18;0;1;85;135;64;1;0;;0;0;0
PERINAT;2024;450000062;CH AGGLOMERATION MONTARGOISE;450000104;TYPE2;;0;23;7;3;;3;1848;285;138;13;57;6;0;0;1089;1;6185;1335;562;0;3557;1197;5342;315;1884;1;1179;18;4;;1225;2874;5262;3919;90;4;1;321;305;274;7;1;;5;0;0
PERINAT;2024;450000070;CH PITHIVIERS;450000112;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;272;3853;41;0;0;1;61;54;61;0;0;;0;0;0
PERINAT;2024;450002613;CHRU ORLEANS - HOPITAL DE LA SOURCE;450000088;TYPE3;EXT;1;80;13;9;14;8;5821;675;434;14;355;12;151;7;3824;23;22166;4700;3028;2936;13315;4246;19256;734;4817;4;4163;83;18;0;4364;10516;20691;43;288;242;1;1207;1036;768;82;51;14;56;1;0
PERINAT;2024;450010079;ORELIANCE - LONGUES ALLEES;450000195;TYPE2;;0;21;6;;;4;663;34;254;14;0;0;0;0;338;0;2711;670;0;0;1274;554;2521;160;774;0;550;4;6;;563;;;;3;0;0;0;1;0;0;0;;0;1;222
PERINAT;2024;460000045;CH FIGEAC SITE MARTIN MALVY;460780083;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1761;673;32;0;0;1;36;35;36;0;0;;0;0;0
PERINAT;2024;460000052;CH ST JACQUES ST CERE;460780091;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;442;4540;83;0;0;0;;0;0;0;0;;0;0;0
PERINAT;2024;460000102;CH JEAN COULON GOURDON;460780208;CPPR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;127;1639;56;0;0;1;13;22;13;0;0;0;0;0;0
PERINAT;2024;460000110;CH JEAN ROUGIER CAHORS;460780216;TYPE2;;;18;4;;;3;947;93;144;25;0;0;0;0;522;0;3443;589;0;0;1989;617;2956;110;643;0;609;8;6;;627;4826;5947;15;9;0;1;224;286;151;11;6;;2;0;0
PERINAT;2024;470000027;CLINIQUE ESQUIROL-SAINT-HILAIRE;470014069;;;;0;;;;0;8;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;27;24;21;0;0;;0;0;0
PERINAT;2024;470000423;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;470016171;TYPE2;EXT;1;31;6;3;;5;2114;403;262;6;104;8;0;0;1256;3;8054;2343;928;0;4568;1434;7109;349;2338;10;1412;22;3;;1463;10031;10603;482;33;0;1;279;339;143;24;11;;9;0;0
PERINAT;2024;470000431;CH VILLENEUVE -POLE SANTE VILLENEUVOIS;470000324;TYPE1;;0;25;;;;4;803;128;0;0;0;0;0;0;519;4;2644;0;0;0;1862;559;2403;115;618;0;556;3;4;;567;5353;6652;173;19;0;1;145;84;125;1;0;;1;0;0
PERINAT;2024;470000480;CENTRE HOSPITALIER DE MARMANDE - CHIC;470001660;TYPE1;;;16;;;;4;921;118;0;0;0;0;0;0;570;3;3169;0;0;0;2203;604;2778;138;790;1;594;10;10;;619;;3668;;11;0;1;215;205;180;6;3;0;8;0;0
PERINAT;2024;480000017;HOPITAL LOZERE SITE VALLEE DU LOT;480780097;TYPE2;;0;7;4;;;2;508;65;64;4;0;0;0;0;287;1;1781;304;0;0;990;330;1504;109;615;0;328;2;3;;332;1109;2574;23;19;0;1;79;59;55;6;1;0;4;0;0
PERINAT;2024;490000049;CHR ANGERS SITE LARREY;490000031;TYPE3;;1;73;15;6;17;11;4906;283;739;179;180;18;293;11;3056;6;21750;4545;1343;6143;11607;3689;18786;800;5893;38;3617;72;5;0;3798;2949;10417;385;183;19;1;1191;1317;494;94;34;1;78;1;104
PERINAT;2024;490000635;CH DE CHOLET;490000676;TYPE2;;1;30;10;3;;5;2594;153;259;24;191;37;0;0;1971;1;10094;2048;1384;0;6817;2130;9213;309;1873;0;2099;31;10;0;2178;18867;11605;345;90;0;1;407;450;232;24;4;;24;0;0
PERINAT;2024;490001765;CH DE SAUMUR;490528452;TYPE2;;0;18;6;;;4;1212;121;119;14;0;0;0;0;876;0;4331;1161;0;0;3046;940;3982;177;931;0;928;12;10;0;967;2888;4612;49;50;0;1;255;257;175;13;3;;0;0;0
PERINAT;2024;490002037;POLYCLINIQUE DU PARC;490000890;;EXT;0;0;;;;0;306;21;0;0;0;0;0;0;253;0;1060;0;0;0;886;253;997;50;238;0;252;1;0;;254;;;;16;0;0;0;1;0;0;0;;1;0;0
PERINAT;2024;490014909;CLINIQUE DE L'ANJOU;490008109;TYPE2;;1;27;6;;;6;1881;167;202;17;0;0;0;0;1399;0;6879;1354;0;0;4872;1529;6405;376;1839;2;1514;15;7;;1552;;;;58;0;1;1;2;0;0;0;;5;0;0
PERINAT;2024;500000021;HOPITAUX DU SUD MANCHE;500000054;TYPE2;INT;0;24;4;6;;4;1214;74;168;6;71;6;0;0;868;0;5129;1349;427;0;3486;952;4608;184;1153;4;944;8;2;;966;4040;5607;18;13;0;1;219;228;170;12;3;;9;0;0
PERINAT;2024;500000187;CHPC - SITE CHERBOURG;500000013;TYPE3;INT;1;27;6;3;6;5;2380;397;356;28;62;8;181;34;1261;0;9192;2117;448;1155;4287;1533;7493;299;2175;17;1502;31;2;0;1567;9875;8647;158;41;0;1;224;241;101;31;12;2;15;0;0
PERINAT;2024;500000260;HOPITAUX DU SUD MANCHE;500000054;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;118;3479;25;;;0;;0;;;;;;0;
PERINAT;2024;500000450;CH - SAINT-LO;500000112;TYPE2;;0;16;8;;;4;1769;118;238;34;0;0;0;0;1220;1;7165;1138;0;0;4831;1390;6686;283;1699;5;1377;13;6;;1405;12129;7541;;13;1;1;318;342;260;14;5;;5;0;0
PERINAT;2024;500000468;CHPC - SITE VALOGNES;500000013;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;4037;2;;;0;;0;;;;;;0;
PERINAT;2024;500002357;POLYCLINIQUE DU COTENTIN;500002233;;;;0;;;;;10;8;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;2;0;0;0;0;;0;1;109
PERINAT;2024;510000169;CENTRE HOSPITALIER LEON BOURGEOIS;510000037;TYPE2;;0;12;6;;;3;1217;319;155;16;0;0;0;0;652;4;3504;893;0;0;2280;721;3119;142;813;6;713;8;8;;735;11746;2191;386;18;0;1;247;236;179;22;4;0;3;0;0
PERINAT;2024;510000235;CENTRE HOSPITALIER D'EPERNAY;510000060;TYPE1;;0;19;;;;3;897;169;0;0;0;0;0;0;503;3;3001;0;0;0;1850;534;2545;123;775;0;531;3;5;;539;;;;12;0;1;177;225;144;5;3;;1;0;0
PERINAT;2024;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;CPPR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2732;2050;81;0;0;1;41;44;41;0;0;1;0;0;0
PERINAT;2024;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;;;0;0;0;0;0;;106;81;0;0;0;0;0;0;0;0;83;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;0;0;;0;0;0;;0;0;0
PERINAT;2024;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;TYPE3;INT;1;40;6;14;18;5;3074;192;14;9;514;4;395;14;1834;0;13372;30;6182;4900;6475;2227;11006;535;3563;48;2155;72;2;;2317;17886;5868;;100;0;1;549;476;215;56;41;;81;0;0
PERINAT;2024;510024979;POLYCLINIQUE REIMS - BEZANNES;510000532;TYPE2;;1;52;12;3;0;9;3048;290;1036;70;158;8;0;0;1338;1;12198;3552;1523;0;4573;2288;10607;552;3021;10;2255;33;7;;2326;;;;21;0;1;193;204;129;6;3;18;19;1;736
PERINAT;2024;520000027;CENTRE HOSPITALIER DE CHAUMONT;520780032;TYPE2;;0;17;6;0;0;4;662;94;125;2;0;0;0;0;304;2;2437;895;0;0;1033;419;2029;98;548;0;418;1;3;;422;2424;1714;4;11;0;1;144;180;118;6;1;;1;0;0
PERINAT;2024;520000043;CENTRE HOSPITALIER DE LANGRES;520780057;CPPR;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;291;1787;6;;;0;;0;;;;;;0;
PERINAT;2024;520000068;CH GENEVIEVE DE GAULLE ANTHONIOZ;520780073;TYPE2;;0;24;6;6;0;4;1280;103;202;13;83;7;0;0;779;2;4809;1300;696;0;2525;911;4183;182;1123;3;902;9;3;;927;15458;7109;245;65;0;1;171;156;143;3;1;2;3;0;0
PERINAT;2024;530000017;CH HAUT ANJOU SITE CHATEAU GONTIER;530000025;TYPE1;;0;23;0;0;0;4;1012;63;0;0;0;0;0;0;835;21;3973;0;0;0;3316;831;3723;171;934;0;827;4;19;;838;7082;8006;150;15;0;1;33;34;27;0;0;;0;0;0
PERINAT;2024;530000173;CH DU NORD MAYENNE;530000074;TYPE1;;0;15;0;0;0;2;618;60;0;0;0;0;0;0;517;8;2207;0;0;0;1904;511;2119;105;501;0;511;0;8;;518;701;3816;0;10;0;1;87;111;60;1;0;;0;0;0
PERINAT;2024;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;TYPE2;;1;20;9;3;;5;1601;247;319;26;32;5;0;0;1011;1;5977;2492;204;0;3896;1142;5440;237;1396;5;1122;20;9;;1170;;;;15;0;1;389;300;241;23;2;;2;0;0
PERINAT;2024;540000015;CHRU NANCY - MATERNITE;540023264;TYPE3;EXT;1;62;18;18;20;7;6181;2037;1153;160;512;39;405;26;1752;12;18830;4743;5178;6302;5648;2804;13881;653;4283;141;2716;88;14;1;2927;6460;11942;711;76;42;1;1061;1093;744;66;58;11;62;1;859
PERINAT;2024;540000023;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;TYPE1;;0;15;;;;2;738;169;0;0;0;0;0;0;478;8;2114;0;0;0;1634;478;1980;68;346;0;478;0;8;;480;;;;15;0;1;190;180;147;10;2;;3;0;0
PERINAT;2024;540000155;CENTRE HOSPITALIER DE LUNEVILLE;540000080;TYPE1;;0;13;;;;2;509;84;0;0;0;0;0;0;232;2;1542;0;0;0;732;311;1282;50;266;1;310;1;5;;318;220;3718;27;21;0;1;152;184;149;0;0;0;0;0;0
PERINAT;2024;540000296;CENTRE HOSPITALIER DE PONT A MOUSSON;540000106;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;222;748;28;0;0;1;50;55;50;0;0;;0;0;0
PERINAT;2024;540001070;CH DE BRIEY - HOPITAL MAILLOT;540000767;TYPE1;;0;16;;;;;879;238;0;0;0;0;0;0;528;9;2540;0;0;0;1913;518;2249;90;502;2;514;4;9;;529;4896;2045;129;11;0;1;216;203;189;1;0;;1;0;0
PERINAT;2024;540001096;CH DE MT ST MARTIN (GROUPE SOS SANTE);570010181;TYPE1;;0;18;;;;2;1047;512;0;0;0;0;0;0;362;6;2002;0;0;0;1334;362;1574;94;455;33;361;1;16;0;369;5281;4201;200;1;0;1;251;219;225;7;0;0;3;0;0
PERINAT;2024;540013224;POLYCLINIQUE MAJORELLE;540000536;TYPE2;;1;39;6;6;0;8;2641;648;371;12;168;8;0;0;1298;0;8054;1640;1313;0;4172;1608;7156;357;2018;2;1586;22;4;;1636;;;;95;0;1;162;268;143;1;0;;6;1;318
PERINAT;2024;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;TYPE2;;;18;4;;;3;1248;191;101;15;0;0;0;0;644;1;4542;509;0;0;2152;713;3312;127;848;0;704;9;5;;725;;;;61;9;1;119;144;118;3;1;;2;0;0
PERINAT;2024;550000038;CENTRE HOSPITALIER ST-CHARLES COMMERCY;550000046;CPPR;;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1582;2060;77;0;0;0;20;23;20;0;0;;0;0;0
PERINAT;2024;550000178;POLYCLINIQUE DU PARC;550000293;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;1;3;0;0;0;;0;0;0
PERINAT;2024;550000434;CH BLD FV SITE BLD;550003354;CPPR;;;0;;;;;444;443;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3302;2356;64;0;0;1;123;119;116;1;0;0;0;0;0
PERINAT;2024;560000127;CHBA SITE DE VANNES;560023210;TYPE3;;;38;8;10;6;5;2505;186;248;1;205;13;197;16;1631;2;10446;2540;1669;2204;5770;1908;9182;494;3053;4;1877;31;5;;1957;3005;4060;340;60;0;1;602;569;258;29;21;19;29;0;0
PERINAT;2024;560000135;GHBS- HÔPITAL DU SCORFF;560005746;TYPE2;;1;35;12;6;;7;3496;785;719;12;190;42;0;0;1734;7;11787;4650;1030;0;6412;2243;10759;445;2747;2;2224;19;17;0;2282;16523;13336;223;59;154;1;580;636;348;32;11;;19;1;232
PERINAT;2024;560000143;CHCB SITE KERIO;560014748;TYPE2;;1;15;4;;;5;1155;263;145;23;0;0;0;0;592;2;3708;776;0;0;2283;684;3251;182;1050;0;673;11;7;;700;;;;17;0;1;248;294;116;9;5;;2;0;0
PERINAT;2024;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;TYPE1;;0;16;;;;3;669;55;0;0;0;0;0;0;503;14;2203;0;0;0;1744;498;2003;96;444;1;498;0;14;;501;6529;6275;308;14;0;1;125;132;81;3;2;;0;0;0
PERINAT;2024;560000200;CHBA SITE D'AURAY;560023210;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;715;1908;235;0;0;1;33;24;33;0;0;0;0;0;0
PERINAT;2024;560007510;POLYCLINIQUE DE KERIO;560001307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;4;12;3;;;;;0;
