BOR;AN;FI;RS;FI_EJ;INTMED;DOCJU_MED;INTPHA;DOCJU_PHA;INTODO;DOCJU_ODO;INTGEN;INTURG;DOCJU_URG;INT;DOCJU;FFI;dtSTAG
Q22;2024;490002979;INSTITUT PSYCHOTHERAPIQUE;490535705;1;;;;;;;;;1;;;
Q22;2024;490007549;SSR CTRE BASSE VISION ET AUDITION;440061901;1;;;;;;;;;1;;;
Q22;2024;490009248;SSR SAINT CLAUDE;440061901;;;;;;;1;;;1;;;
Q22;2024;490014909;CLINIQUE DE L'ANJOU;490008109;1;;;;;;1;1;;3;;;
Q22;2024;490015906;CLINIQUE ST LEONARD;490000197;;;;;;;1;;;1;;;
Q22;2024;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;;;;;;;1;;;1;;;
Q22;2024;490016870;HAD SAUMUROIS;440052041;2;0;0;0;0;0;0;0;0;2;0;0;0
Q22;2024;490529005;SMR CHR ANGERS;490000031;1;;;;;;6;;;7;;;
Q22;2024;490531910;SSR LES CAPUCINS;490535093;11;;;;;;;;;11;;;
Q22;2024;500000021;HOPITAUX DU SUD MANCHE;500000054;17;3;2;0;0;0;20;1;0;40;3;7;1
Q22;2024;500000146;HOPITAL PRIVE DE LA BAIE;500000500;2;;;;;;;;;2;;;
Q22;2024;500000187;CHPC - SITE CHERBOURG;500000013;61;9;;;;;;;;61;9;19;
Q22;2024;500000229;CRF LE NORMANDY;500000567;;;;;;;1;;;1;;;
Q22;2024;500000260;HOPITAUX DU SUD MANCHE;500000054;1;0;0;0;0;0;6;0;0;7;0;1;1
Q22;2024;500000427;CH DE SAINT HILAIRE DU HARCOUET;500000096;;;;;;;;;;;;1;
Q22;2024;500000450;CH - SAINT-LO;500000112;23;9;1;;0;;26;7;1;57;10;7;6
Q22;2024;500000468;CHPC - SITE VALOGNES;500000013;2;;;;;;;;;2;;3;
Q22;2024;500000575;CH DE L'ESTRAN;500000245;;;;;;;;;;;;7;7
Q22;2024;500000591;CENTRE HOSPITALIER DE COUTANCES;500000393;;;;;;;4;1;;5;;;
Q22;2024;500010384;FONDATION BON SAUVEUR DE LA MANCHE;500010384;6;;;;;;;;;6;;4;
Q22;2024;500021423;CRF LE NORMANDY II;500000567;1;;;;;;;;;1;;;
Q22;2024;510000169;CENTRE HOSPITALIER LEON BOURGEOIS;510000037;23;9;1;;;;22;;;46;9;1;1
Q22;2024;510000177;CENTRE HOSPITALIER DE SEZANNE;100006279;;;;;;;;;;;;1;
Q22;2024;510000219;ETABT PUBLIC DE SANTE MENTALE MARNE;510000052;16;6;;;;;4;;;20;6;;
Q22;2024;510000235;CENTRE HOSPITALIER D'EPERNAY;510000060;9;7;1;;;;13;;;23;7;4;3
Q22;2024;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;;;;;;;2;;;2;;3;3
Q22;2024;510000292;EHSSR STE MARTHE;750720534;;;;;;;2;;;2;;;
Q22;2024;510000516;INSTITUT GODINOT;510000136;30;2;1;;;;;;;31;2;2;1
Q22;2024;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;199;78;30;4;1;;12;;;242;82;19;
Q22;2024;510002454;HOPITAL SEBASTOPOL CHU REIMS;510000029;6;2;;;;;11;;;17;2;1;
Q22;2024;510002470;AMERICAN MEMORIAL HOSPITAL CHU REIMS;510000029;21;7;;;;;5;10;;36;7;1;
Q22;2024;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;55;26;1;;14;2;19;4;;93;28;6;
Q22;2024;510011679;RESIDENCE ROUX (USLD) CHU DE REIMS;510000029;;;;;;;2;;;2;;;
Q22;2024;510024359;CLINIQUE TERRE DE FRANCE CLINEA;920030269;;;;;;;1;;;1;;;
Q22;2024;510024466;CENTRE HOSPITALIER DE FISMES;510000128;;;;;;;;;;;;1;
Q22;2024;510025091;HOSPITALISATION REMOISE-SITE 2-USCAR;510000052;1;;;;;;1;;;2;;;
Q22;2024;520000027;CENTRE HOSPITALIER DE CHAUMONT;520780032;;;;;;;7;2;;9;;2;2
Q22;2024;520000035;HOPITAL DE JOINVILLE;520780040;;;;;;;;;;;;1;
Q22;2024;520000043;CENTRE HOSPITALIER DE LANGRES;520780057;;;;;;;1;;;1;;;
Q22;2024;520000068;CH GENEVIEVE DE GAULLE ANTHONIOZ;520780073;4;;;;;;10;;;14;;18;11
Q22;2024;520000076;CH DE LA HAUTE MARNE-HOP ANDRE BRETON;520780081;;;;;;;1;;;1;;6;4
Q22;2024;530000017;CH HAUT ANJOU SITE CHATEAU GONTIER;530000025;3;3;;;;;20;;;23;3;12;12
Q22;2024;530000132;HOPITAL S.O. MAYENNAIS :SITE DE CRAON;530007202;;;;;;;1;;;1;;;
Q22;2024;530000165;HOPITAL LOCAL EVRON;530000066;1;;;;;;;;;1;;;
Q22;2024;530000173;CH DU NORD MAYENNE;530000074;;;;;;;9;7;;16;;5;2
Q22;2024;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;22;6;1;;;;31;;2;54;8;13;11
Q22;2024;530032788;USLD CH HAUT ANJOU;530000025;;;;;;;;;;;;;1
Q22;2024;540000015;CHRU NANCY - MATERNITE;540023264;45;10;;;;;4;;;49;10;3;1
Q22;2024;540000023;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;;;;;;;15;;;15;;0;0
Q22;2024;540000155;CENTRE HOSPITALIER DE LUNEVILLE;540000080;6;1;1;1;;;4;4;;15;2;1;2
Q22;2024;540000163;CHRU NANCY - CENTRE EMILE GALLE;540023264;10;6;;;;;;;;10;6;;
Q22;2024;540000296;CENTRE HOSPITALIER DE PONT A MOUSSON;540000106;;;;;;;;;;;;1;
Q22;2024;540000312;CENTRE HOSPITALIER ST NICOLAS DE PORT;540000114;;;;;;;1;;;1;;;
Q22;2024;540000395;LES MAISONS HOSPITALI. SITE NANCY;540000122;6;;;;;;;;;6;;;
Q22;2024;540000478;CLINIQUE LOUIS PASTEUR;540027547;5;;;;;;;;;5;;;
Q22;2024;540000585;SSR DE FLAVIGNY - OHS;540006707;;;;;;;1;;;1;;1;
Q22;2024;540000668;CTRE JACQUES PARISOT BAINVILLE S MADON;540006707;;;;;;;1;;;1;;10;
Q22;2024;540000973;CTRE D'OBSERVATION ET DE CURE FLAVIGNY;540006707;;;;;;;1;;;1;;1;
Q22;2024;540001070;CH DE BRIEY - HOPITAL MAILLOT;540000767;;1;;;;;5;;;5;1;22;21
Q22;2024;540001096;CH DE MT ST MARTIN (GROUPE SOS SANTE);570010181;;;;;;;;1;;1;;6;
Q22;2024;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;74;19;1;;13;;11;7;6;106;25;7;5
Q22;2024;540001286;INSTITUT DE CANCEROLOGIE DE LORRAINE;540003019;37;8;2;;;;;;;39;8;;
Q22;2024;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;244;76;23;4;;;11;6;;284;80;36;16
Q22;2024;540006459;CHRU NANCY - USLD ST JULIEN;540023264;4;;;;;;;;;4;;1;1
Q22;2024;540009412;CTRE DE READAPTATION LAY ST CHRISTOPHE;540019726;2;1;;;;;;;;2;1;;
Q22;2024;540009701;INST REGIONAL DE READAPTATION NANCY;540019726;3;1;;;;;;;;3;1;;
Q22;2024;540010568;HAD HADAN AGGLOMERATION NANCEIENNE;540010519;;;;;;;0;;;0;;2;
Q22;2024;540013737;IRR CTRE DE READAPTATION POUR ENFANTS;540019726;2;;;;;;;;;2;;;
Q22;2024;540014073;CHS CENTRE PSYCHOTHERAPIQUE DE NANCY;540000056;29;13;1;;;;5;;;35;13;6;6
Q22;2024;540022811;CHRU NANCY - HJ SSR CTRE BASSE VISION;540023264;1;;;;;;;;;1;;;
Q22;2024;540025046;HAD HADAN SITE JOEUF;540010519;;;;;;;0;;;0;;1;
Q22;2024;540026895;HOPITAL PRIVE NANCY LORRAINE;540026739;;;;;;;8;;;8;;;
Q22;2024;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;38;2;5;;;;;15;2;58;4;21;20
Q22;2024;550000251;CH BLD FV SITE FV;550003354;;;;;;;1;;;1;;;
Q22;2024;550000434;CH BLD FV SITE BLD;550003354;;2;;;;;18;;;18;2;;
Q22;2024;560000127;CHBA SITE DE VANNES;560023210;41;17;2;;;;27;3;2;73;19;4;4
Q22;2024;560000135;GHBS- HÔPITAL DU SCORFF;560005746;42;12;;;;;31;2;1;75;13;;
Q22;2024;560000143;CHCB SITE KERIO;560014748;;;2;;;;5;;;7;;2;
Q22;2024;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;;;;;;;7;4;;11;;1;
Q22;2024;560000200;CHBA SITE D'AURAY;560023210;;;;;;;3;;;3;;;
Q22;2024;560000366;CENTRE HOSPITALIER GUEMENE SUR SCORFF;560000259;;;;;;;1;;;1;;;
Q22;2024;560000382;ETABLISSEMENT PUBLIC DE SANTE MENTALE;560002032;4;2;;;;;;;;4;2;3;
Q22;2024;560000697;EPSM JEAN-MARTIN CHARCOT;560002677;1;1;;;;;1;;;2;1;;
Q22;2024;560002024;CTRE DE REED.FONCTIONNELLE DE KERPAPE;560006074;7;;;;;;;;;7;;4;
Q22;2024;560006991;HOP DE JOUR CMP ENFANTS ADO PONTIVY;220017974;;;;;;;;;;;;2;
Q22;2024;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;3;;;;;;4;;;7;;15;10
Q22;2024;570000109;NIDERVILLER - CRS SAINT LUC;570000034;;;;;;;;;;;;1;1
Q22;2024;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;2;;;;;;;;;2;;26;6
Q22;2024;570000216;HOPITAL DE SAINT AVOLD - SOS SANTE;570010181;;;;;;;;;;;;6;
Q22;2024;570000281;HOPITAL D'HAYANGE - CHR;570005165;;;;;;;3;;;3;;;
Q22;2024;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;53;4;0;1;1;0;;;;54;5;48;34
Q22;2024;570000380;ABRESCHVILLER - CRS SAINT LUC;570000034;;;;;;;;;;;;2;2
Q22;2024;570000596;HOP INSTRUC DES ARMEES LEGOUEST;750821092;11;;0;;0;;3;5;;19;;;
Q22;2024;570000661;HOPITAL SAINT JOSEPH DE BITCHE;570000158;;;;;;;2;;;2;;;
Q22;2024;570000687;CH LEMIRE DE SAINT-AVOLD;570025254;;;;;;;1;;;1;;1;
Q22;2024;570000885;CENTRE HOSPITALIER DE LORQUIN;570000133;3;1;0;0;0;0;0;0;0;3;1;8;8
Q22;2024;570000893;CHS DE SARREGUEMINES;570000141;0;4;;;;;;;;0;4;6;5
Q22;2024;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;;;;;;;10;;;10;;8;2
Q22;2024;570000950;CLINIQUE STE ELISABETH DE YUTZ;570030395;;;;;;;2;;;2;;;
Q22;2024;570001016;EPSM METZ-JURY;570000513;7;0;0;0;0;0;0;0;0;7;0;4;0
Q22;2024;570001057;HOPITAL BELLE-ISLE DE METZ - HPM;570023630;3;1;;;;;;;;3;1;1;0
Q22;2024;570003079;CENTRE DE GERIATRIE LE KEM - SOS SANTE;570010181;;;;;;;4;;;4;;;
Q22;2024;570010181;ASSOCIATION GROUPE SOS SANTE;570010181;;;;;;;;;;;;3;
Q22;2024;570026252;HOPITAL ROBERT SCHUMAN DE VANTOUX -HPM;570023630;29;9;1;;;;;;;30;9;1;
Q22;2024;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;135;25;5;1;0;0;;;;140;26;35;26
Q22;2024;580004836;CENTRE COLBERT MEDECINE ET SSR;580780039;;1;;;;;;;;;1;;3
Q22;2024;580972636;CENTRE HOSPITALIER PIERRE LÔO;580780971;;;;1;;;;;;;1;3;3
Q22;2024;580972669;CH CLAMECY;580780070;;;;;;;;;;;;3;3
Q22;2024;580972677;CH COSNE COURS SUR LOIRE;580780088;1;;;;;;;;;1;;1;
Q22;2024;580972693;HOPITAL PIERRE BEREGOVOY;580780039;;;;;;;;;;;;32;3
Q22;2024;590000014;CH SOMAIN;590780052;;;;;;;3;;;3;;;
Q22;2024;590000097;CH LA BASSEE;590780185;2;;;;;;;;;2;;1;1
Q22;2024;590000105;CHR LILLE;590780193;54;8;;;;;;;;54;8;1;
Q22;2024;590000113;GROUPE HOSPITALIER LOOS HAUBOURDIN;590053120;;;;;;;2;;;2;;1;
Q22;2024;590000121;CH SECLIN;590780227;16;7;2;;;;22;2;;42;7;3;2
Q22;2024;590000188;CLCC OSCAR LAMBRET LILLE;590780334;53;8;5;;;;;;;58;8;4;
Q22;2024;590000337;CH DUNKERQUE;590781415;34;8;6;1;0;0;15;3;0;58;9;33;12
Q22;2024;590000428;CH CAMBRAI;590781605;8;3;;;;;27;;;35;3;;
Q22;2024;590000436;CH LE CATEAU;590781621;;;;;;;10;;;10;;42;
Q22;2024;590000451;CH HAUTMONT;590781647;;;;;;;;;;;;4;
Q22;2024;590000469;CH FOURMIES;590781662;0;0;0;0;0;0;0;0;0;0;0;4;0
Q22;2024;590000477;CH LE QUESNOY;590781670;;;;;;;2;;;2;;3;1
Q22;2024;590000527;CH AVESNES;590781795;;;;;;;2;;;2;;0;2
Q22;2024;590000535;CH DE MAUBEUGE MCO;590781803;15;;;;3;1;41;4;1;63;2;14;7
Q22;2024;590000543;CH FELLERIES-LIESSIES;590781811;;;;;;;;;;;;4;4
Q22;2024;590000592;CH DENAIN;590782165;3;;1;;;;10;;;14;;8;
Q22;2024;590000600;CH SAINT- AMAND LES EAUX;590782207;2;0;0;0;0;0;0;0;0;2;0;4;0
Q22;2024;590000618;CH VALENCIENNES;590782215;111;25;16;1;;;20;15;2;162;28;44;12
Q22;2024;590000758;CH ARMENTIERES;590782637;5;3;2;0;0;0;16;1;0;24;3;11;8
Q22;2024;590000766;CH BAILLEUL;590782645;;;;;;;2;;;2;;1;1
Q22;2024;590000774;CH HAZEBROUCK;590782652;1;;;;;;5;0;;6;;4;2
Q22;2024;590000782;EPSM LILLE METROPOLE;590782660;12;5;;;;;5;;;17;5;1;
Q22;2024;590000790;EPSM DES FLANDRES;590782678;12;3;0;0;0;0;2;0;0;14;3;5;5
Q22;2024;590001004;CH DOUAI DECHY;590783239;22;10;6;;;;18;3;;49;10;23;16
Q22;2024;590001418;EPSM AGGL LILLOISE ST-ANDRE;590034740;16;4;;1;;;6;;;22;5;1;1
Q22;2024;590001442;HÔPITAL MARITIME VANCAUWENBERGHE;590784245;;;;;;;1;;;1;;3;2
Q22;2024;590001582;CH INTERCOMMUNAL WASQUEHAL;590785663;2;;;;;;;;;2;;0;0
Q22;2024;590001749;POLYCLINIQUE DE GRANDE SYNTHE;590788956;1;;;;;;1;;;2;;;
Q22;2024;590006607;HOP JEANNE DE FLANDRE CHU LILLE;590780193;100;24;;;;;19;1;;120;24;10;2
Q22;2024;590025458;HAD DU CH D'HAZEBROUCK;590782652;;;;;;;;;;;;1;
Q22;2024;590040267;SSR MONTS DE FLANDRE EPSM FLANDRES;590782678;12;3;0;;0;;2;0;;14;3;5;5
Q22;2024;590049565;MAISON MEDICALE JEAN XXIII;780020715;;;;;;;2;;;2;;;
Q22;2024;590064416;INSTITUT DE SSR JEAN STABLINSKI;590782215;1;1;;;;;;;;1;1;;
Q22;2024;590780284;GCS GHICL HÔPITAL ST PHILIBERT;590051801;40;12;3;1;;;9;1;;53;13;2;
Q22;2024;590782256;NOUVELLE CLINIQUE DES DENTELLIERES;590000659;1;;;;;;;;;1;;;
Q22;2024;590782611;SSR PEDIATRIQUE MARC SAUTELET;750719239;3;0;;;;;;;;3;0;;
Q22;2024;590784864;HOP CALMETTE CHU LILLE;590780193;3;5;;;;;2;2;;7;5;;
Q22;2024;590784898;HÔPITAL SWYNGHEDAUW CHU LILLE;590780193;12;3;;;;;;;;12;3;;
Q22;2024;590785341;HOPITAL DE JOUR DE LA M.G.E.N.;750005068;;1;;;;;;;;;1;;
Q22;2024;590785374;CLINIQUE TEISSIER;620001834;3;;;;;;;;;3;;;
Q22;2024;590787586;INSTITUT COEUR POUMON CHU LILLE;590780193;102;18;1;;;;1;4;;108;18;20;4
Q22;2024;590791091;CSPA LES BATELIERS CHU LILLE;590780193;7;;;;;;2;;;9;;;
Q22;2024;590791653;USN FONTAN - LINQUETTE CHR LILLE;590780193;11;2;;;;;1;;;12;2;;
Q22;2024;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;180;56;55;13;17;5;9;11;11;272;85;32;11
Q22;2024;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;37;8;3;;;;33;2;;75;8;2;
Q22;2024;590797387;CRF L'ESPOIR DE LILLE HELLEMMES;590805628;;;;;;;2;;;2;;;
Q22;2024;590801106;HOPITAL VICTOR PROVO;590782421;67;23;;;;;4;6;;77;23;3;1
Q22;2024;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;33;5;3;1;;;18;;2;54;8;4;2
Q22;2024;590806360;CLINIQUE DE LA MITTERIE;590003596;1;1;;;;;;;;1;1;;
Q22;2024;590811279;HOP CLAUDE HURIEZ CHU LILLE;590780193;146;48;;;;;1;;;147;48;7;1
Q22;2024;600000012;CHI EPSM DE L'OISE - SITE DE CLERMONT;600100028;3;;;;;;;;;3;;5;5
Q22;2024;600000053;CH GHPSO SENLIS;600101984;4;1;;;;;3;;;7;1;14;11
Q22;2024;600000152;CH CHAUMONT-EN-VEXIN;600100572;0;0;0;0;0;0;1;0;0;1;0;1;0
Q22;2024;600000186;CH CLERMONT;600100648;;;1;;;;9;;1;10;1;1;
Q22;2024;600000194;CH BEAUVAIS;600100713;39;;;1;;;23;;;62;1;45;
Q22;2024;600000285;CH CHICN NOYON;600100721;;;;;;;4;;;4;;2;
Q22;2024;600000467;CH GHPSO CREIL;600101984;7;4;;;;;7;;;14;4;59;38
Q22;2024;600100101;CH AP-HP LIANCOURT;750712184;1;0;0;0;0;0;0;0;0;1;0;1;1
Q22;2024;600100754;POLYCLINIQUE SAINT CÔME;600000228;2;1;;;;;;;;2;1;;
Q22;2024;600100796;CTRE RÉÉDUC & RÉADAPT FONCTIONELLE;750720609;1;;;;;;;;;1;;;
Q22;2024;600113476;CH CHICN COMPIÈGNE;600100721;24;8;2;;;;14;;;40;8;27;
Q22;2024;610000028;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610780025;;10;;;;;;;;;10;10;
Q22;2024;610000051;CHICAM - SITE ALENCON;610780082;9;;1;;;;13;;1;23;1;59;40
Q22;2024;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;8;;1;;;;2;4;;15;;9;4
Q22;2024;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;;;;;;;;;;;;3;
Q22;2024;610000119;CH JACQUES MONOD - FLERS;610780165;;;1;;;;12;;;13;;28;
Q22;2024;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;2;;;;;;;;;2;;13;13
Q22;2024;610784423;CMPR DE BAGNOLES DE L'ORNE;610787285;1;1;;;;;;;;1;1;1;1
Q22;2024;610788325;CENTRE MAUBERT (61G03) - CH FLERS;610780165;;;;;;;3;;;3;;;
Q22;2024;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;;;;;;;;;;;;4;
Q22;2024;620000034;CH ARRAS;620100057;27;12;2;1;0;0;21;11;5;61;18;34;25
Q22;2024;620000059;CH BAPAUME;620100073;;;;;;;;;;;;1;1
Q22;2024;620000224;CH BETHUNE;620100651;7;2;5;2;;;18;1;;31;4;17;9
Q22;2024;620000240;CH HENIN BEAUMONT;620100677;4;1;;;;;1;;;5;1;5;4
Q22;2024;620000257;CH LENS;620100685;66;18;6;2;;;26;1;;99;20;16;9
Q22;2024;620000281;EPSM VAL DE LYS ARTOIS;620101287;14;;;;;;;;;14;;;
Q22;2024;620000323;CH CALAIS;620101337;24;4;3;1;2;;;6;;35;5;31;
Q22;2024;620000349;CH REGION DE ST OMER;620101360;0;;0;;0;;12;0;;12;;21;12
Q22;2024;620000653;CH BOULOGNE-SUR-MER;620103440;22;8;2;;;;23;1;;48;8;22;11
Q22;2024;620001834;GROUPE AHNAC;620001834;1;1;;;;;;;;1;1;;
Q22;2024;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;14;;2;;0;;18;2;;36;;4;4
Q22;2024;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;1;;;;;;;4;;5;;;
Q22;2024;620026252;CENTRE DE SANTE MENTALE  JB PUSSIN;620100685;3;1;0;;0;;0;0;;3;1;4;4
Q22;2024;620026690;GCS CENTRE JOLIOT CURIE;620027839;2;;;;;;;;;2;;;
Q22;2024;620027664;ETABLISSEMENT HOPALE-CENTRE CALVÉ;620003814;;;;;;;;;;;;4;
Q22;2024;620034058;SSR CH ARRAS;620100057;;;;;;;1;;;1;;1;1
Q22;2024;620037408;CENTRE REEDUCATION HOPALE ARRAS;620024158;;1;;;;;;;;;1;;
Q22;2024;620100016;HOP MARITIME DE BERCK;750712184;0;0;0;0;0;0;0;0;0;0;0;4;2
Q22;2024;620100347;CLINIQUE PSYCHIATRIQUE  LE RYONVAL;590039863;1;;;;;;;;;1;;;
Q22;2024;620100842;CRF LES HAUTOIS D'OIGNIES;620001834;0;1;0;0;0;0;0;0;0;0;1;0;0
Q22;2024;620105973;CTRE ANTOINE DE SAINT EXUPERY;590039863;;2;;;;;;;;;2;1;
Q22;2024;630000131;CLINIQUE MED CARDIO PNEUMOLOGIE DURTOL;630003168;1;1;;;;;;;;1;1;;
Q22;2024;630000149;CH ETIENNE CLEMENTEL;630780302;2;2;0;0;0;0;0;0;0;2;2;2;0
Q22;2024;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;211;64;23;4;;;8;18;;260;68;50;36
Q22;2024;630000412;CH D'AMBERT;630780997;;;;;;;2;;;2;;4;4
Q22;2024;630000420;CH PAUL ARDIER ISSOIRE;630781003;4;4;1;;;;8;;;13;4;2;1
Q22;2024;630000438;CH DE RIOM;630781011;9;2;1;;;;11;1;;22;2;3;3
Q22;2024;630000446;CH DE THIERS;630781029;2;0;0;0;0;0;10;0;0;12;0;2;1
Q22;2024;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;32;11;1;;;;;;;33;11;0;0
Q22;2024;630000487;CENTRE DE REED.FONCT.NOTRE-DAME;630781136;1;0;;;;;;;;1;0;;
Q22;2024;630000560;CH BILLOM;630781367;;;;;;;;;;;;1;1
Q22;2024;630010296;HAD 63 - SERVICE HAD;630001188;;;;;;;1;;;1;;;
Q22;2024;630780195;CHS TC PG INTRA-MUROS;630786754;12;0;0;0;0;0;0;0;0;12;0;2;0
Q22;2024;630781268;HOPITAL ESTAING - CHU63;630780989;89;29;2;0;16;0;10;3;0;120;29;13;12
Q22;2024;630781755;CENTRE MEDICAL INFANTILE DE ROMAGNAT;630011518;1;;;;;;;;;1;;;
Q22;2024;630781771;CHU PSYCHIATRIE;630780989;16;8;;;;;;;;16;8;1;
Q22;2024;630781839;HOPITAL PRIVE LA CHATAIGNERAIE;630000826;2;;;;;;;;;2;;;
Q22;2024;630783538;HOPITAL LOUISE MICHEL - CHU63;630780989;5;2;;;;;;;;5;2;1;
Q22;2024;630785756;CTRE REEDUCATION FONCT.M.BARBAT;630001188;1;;;;;;;;;1;;;
Q22;2024;640000162;CH COTE BASQUE;640780417;54;;;;;;30;;14;84;14;3;1
Q22;2024;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;1;;;;;;3;2;;6;;;
Q22;2024;640000410;CENTRE HOSPITALIER OLORON;640780821;2;;;;;;;3;;5;;1;1
Q22;2024;640000436;CENTRE HOSPITALIER DES PYRENEES;640780862;11;2;;;;;;;;11;2;6;4
Q22;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;35;15;3;0;0;0;54;6;2;98;17;5;3
Q22;2024;640016580;CENTRE DE CARDIOLOGIE DU PAYS BASQUE;640010658;;1;;;;;;;;;1;;
Q22;2024;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;;;;;;;4;;;4;;;
Q22;2024;640018255;CLINIQUE CHATEAU CARADOC;640007019;;;;;;;1;;;1;;;
Q22;2024;640780904;LE NID BEARNAIS - SSR PEDIATRIQUE;750721334;1;;;;;;;;;1;;;
Q22;2024;640780946;POLYCLINIQUE PAU PYRENEES SITE NAVARRE;640000469;0;1;0;0;0;0;0;0;0;0;1;0;0
Q22;2024;650000045;CH TARBES LOURDES SITE LOURDES;650783160;2;;;;;;2;4;;8;;;
Q22;2024;650000052;CH BAGNERES DE BIGORRE;650780166;;;;;;;3;;;3;;;
Q22;2024;650000060;CH LANNEMEZAN;650780174;1;;;;;;1;;;2;;;
Q22;2024;650000078;CH LE MONTAIGU ASTUGUE;650780190;;;;;;;;;;;;2;1
Q22;2024;650000417;CH TARBES LOURDES GESPE SITE TARBES;650783160;21;3;;;;;4;9;1;34;4;7;
Q22;2024;650780182;CH TARBES LOURDES FOURCADE SITE VIC;650783160;;;;;;;2;;;2;;;
Q22;2024;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;;;;;;;2;;;2;;;
Q22;2024;660000084;CH PERPIGNAN;660780180;21;7;3;1;2;0;50;0;0;76;8;78;54
Q22;2024;660000092;CHS LEON JEAN GREGORY THUIR;660780198;1;2;;;;;;;;1;2;3;2
Q22;2024;660000167;CH PRADES;660780271;;;;;;;;;;;;2;2
Q22;2024;660013095;CGR TORREMILA;660780180;;;;;;;1;;;1;;1;1
Q22;2024;660781444;USLD LA MISERICORDE CH PERPIGNAN;660780180;;;;;;;1;;;1;;1;1
Q22;2024;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;206;64;15;1;17;;20;;;258;65;25;6
Q22;2024;670000033;CRLCC PAUL STRAUSS - ICANS;670780063;0;0;0;0;0;0;0;0;0;0;0;6;6
Q22;2024;670000058;EPSAN BRUMATH;670013366;6;4;1;;;;;;;7;4;5;4
Q22;2024;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;33;14;3;;;;26;3;2;65;16;11;0
Q22;2024;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;1;;1;;;;23;;;25;;25;19
Q22;2024;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;;;;;;;4;;;4;;6;5
Q22;2024;670000306;CENTRE HOSPITALIER DÉPARTEMENTAL;670780584;2;1;;;;;;;;2;1;0;
Q22;2024;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;;;;;;;17;;;17;;16;3
Q22;2024;670000405;NOUVEL HOPITAL D'OBERNAI;670017755;;;;;;;4;;;4;;;
Q22;2024;670000603;CENTRE HOSPITALIER D'ERSTEIN;670781152;2;3;;;;;;;;2;3;3;
Q22;2024;670018068;CLINIQUE RHENA GCS ES;670017847;3;2;1;;;;;;;4;2;;
Q22;2024;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;38;4;2;2;;;;;;40;6;11;6
Q22;2024;670780113;CMCO;670780055;11;6;2;;;;6;;;19;6;;
Q22;2024;670780121;INST UNIV READAPT CLEMENCEAU STRASBG;670013754;5;1;;;;;;;;5;1;1;1
Q22;2024;670780915;CRF SCHIRMECK;670013754;;;;;;;;;;;;1;
Q22;2024;670781129;INST UNIV READAPT CLEMENCEAU ILLKIRCH;670013754;2;1;;;;;1;;;3;1;;
Q22;2024;670783133;HOP ROBERTSAU/PAVILLON SCHUTZENBERGER;670780055;6;4;;;;;6;;;12;4;;
Q22;2024;670783273;HOPITAL DE HAUTEPIERRE;670780055;189;49;22;6;1;;33;;;245;55;38;6
Q22;2024;670799550;HUS / USLD DE LA ROBERTSAU;670780055;;;;;;;2;;;2;;;
Q22;2024;680000130;CENTRE DE READAPTATION DE MULHOUSE;680000353;1;;;;;;;;;1;;;
