BOR;AN;FI;RS;FI_EJ;DISCI;ETP_SAL;ETP_HU;ETP_MAD;ETP_INT;dtETP_STAG;EFF_LIB
Q21;2024;490000247;CLINIQUE SAINT DIDIER;490000130;2200;;;;;;3
Q21;2024;490000247;CLINIQUE SAINT DIDIER;490000130;9999;;;;;;3
Q21;2024;490000254;ESBV-SITE DE BEAUFORT;490015765;1000;0.1;;0.1;;;
Q21;2024;490000254;ESBV-SITE DE BEAUFORT;490015765;2000;3.23;;;;;
Q21;2024;490000254;ESBV-SITE DE BEAUFORT;490015765;2100;0.57;;;;;
Q21;2024;490000254;ESBV-SITE DE BEAUFORT;490015765;2400;2.66;;;;;
Q21;2024;490000254;ESBV-SITE DE BEAUFORT;490015765;9999;3.33;;0.1;;;
Q21;2024;490000262;CLINIQUE SAINT JOSEPH;490000171;2000;4.29;;;;;108
Q21;2024;490000262;CLINIQUE SAINT JOSEPH;490000171;2100;3.29;;;;;108
Q21;2024;490000262;CLINIQUE SAINT JOSEPH;490000171;2400;1;;;;;
Q21;2024;490000262;CLINIQUE SAINT JOSEPH;490000171;9999;4.29;;;;;108
Q21;2024;490000296;CH DE CANDE;440053643;2000;0.95;;;;;
Q21;2024;490000296;CH DE CANDE;440053643;2400;0.95;;;;;
Q21;2024;490000296;CH DE CANDE;440053643;9999;0.95;;;;;
Q21;2024;490000312;HAD SAINT SAUVEUR;490012176;2000;6.1;;;1;;
Q21;2024;490000312;HAD SAINT SAUVEUR;490012176;2300;6.1;;;1;;
Q21;2024;490000312;HAD SAINT SAUVEUR;490012176;9999;6.1;;;1;;
Q21;2024;490000320;HOPITAL CORNICHE ANGEVINE À CHALONNES;490000395;2000;1;;;1;;15
Q21;2024;490000320;HOPITAL CORNICHE ANGEVINE À CHALONNES;490000395;2100;0.3;;;0.3;;5
Q21;2024;490000320;HOPITAL CORNICHE ANGEVINE À CHALONNES;490000395;2400;0.7;;;0.7;;10
Q21;2024;490000320;HOPITAL CORNICHE ANGEVINE À CHALONNES;490000395;9999;1;;;1;;15
Q21;2024;490000338;CENTRE HOSPITALIER DOUE EN ANJOU;490000403;1000;0.15;;0.15;;;
Q21;2024;490000338;CENTRE HOSPITALIER DOUE EN ANJOU;490000403;2000;3.26;;;;;2
Q21;2024;490000338;CENTRE HOSPITALIER DOUE EN ANJOU;490000403;2100;0.81;;;;;2
Q21;2024;490000338;CENTRE HOSPITALIER DOUE EN ANJOU;490000403;2400;2.45;;;;;
Q21;2024;490000338;CENTRE HOSPITALIER DOUE EN ANJOU;490000403;9999;3.41;;0.15;;;2
Q21;2024;490000353;CH DE LONGUE JUMELLES;490000411;2000;1.58;;1.53;;;
Q21;2024;490000353;CH DE LONGUE JUMELLES;490000411;2400;1.58;;1.53;;;
Q21;2024;490000353;CH DE LONGUE JUMELLES;490000411;9999;1.58;;1.53;;;
Q21;2024;490000494;CH LAYON-AUBANCE MARTIGNE BRIAND;490000429;2000;1.3;;;;;
Q21;2024;490000494;CH LAYON-AUBANCE MARTIGNE BRIAND;490000429;2400;1.3;;;;;
Q21;2024;490000494;CH LAYON-AUBANCE MARTIGNE BRIAND;490000429;9999;1.3;;;;;
Q21;2024;490000569;CH CNP SITE POUANCE;440000313;2000;0.7;;;;;
Q21;2024;490000569;CH CNP SITE POUANCE;440000313;2500;0.7;;;;;
Q21;2024;490000569;CH CNP SITE POUANCE;440000313;9999;0.7;;;;;
Q21;2024;490000601;SSR LES RECOLLETS;750052037;2000;2.1;;;1;;1
Q21;2024;490000601;SSR LES RECOLLETS;750052037;2400;2.1;;;1;;1
Q21;2024;490000601;SSR LES RECOLLETS;750052037;9999;2.1;;;1;;1
Q21;2024;490000635;CH DE CHOLET;490000676;1000;3.57;;;;;
Q21;2024;490000635;CH DE CHOLET;490000676;2000;181.67;;;82.7;0.81;
Q21;2024;490000635;CH DE CHOLET;490000676;2100;166;;;81.36;0.81;
Q21;2024;490000635;CH DE CHOLET;490000676;2200;10.49;;;0.34;;
Q21;2024;490000635;CH DE CHOLET;490000676;2400;4.18;;;1;;
Q21;2024;490000635;CH DE CHOLET;490000676;2500;1;;;;;
Q21;2024;490000635;CH DE CHOLET;490000676;9999;185.24;;;82.7;0.81;
Q21;2024;490000643;CSSR LES EUMENIDES - SITE ANGERS;440042844;2000;2.77;;;2;;
Q21;2024;490000643;CSSR LES EUMENIDES - SITE ANGERS;440042844;2400;2.77;;;;;
Q21;2024;490000643;CSSR LES EUMENIDES - SITE ANGERS;440042844;2500;;;;2;;
Q21;2024;490000643;CSSR LES EUMENIDES - SITE ANGERS;440042844;9999;2.77;;;2;;
Q21;2024;490000650;CHI LYS HYROME-CHEMILLE;490007689;1000;2;0;0;0;0;0
Q21;2024;490000650;CHI LYS HYROME-CHEMILLE;490007689;2000;2.6;0;0;1;0;0
Q21;2024;490000650;CHI LYS HYROME-CHEMILLE;490007689;2100;1;0;0;1;0;0
Q21;2024;490000650;CHI LYS HYROME-CHEMILLE;490007689;2400;0.6;0;0;0;0;0
Q21;2024;490000650;CHI LYS HYROME-CHEMILLE;490007689;2500;1;0;0;0;0;0
Q21;2024;490000650;CHI LYS HYROME-CHEMILLE;490007689;9999;4.6;0;0;1;0;0
Q21;2024;490000700;SSR PSM VILLAGE SANTE ST JOSEPH;490020773;2000;1.15;;;;;
Q21;2024;490000700;SSR PSM VILLAGE SANTE ST JOSEPH;490020773;2400;1.15;;;;;
Q21;2024;490000700;SSR PSM VILLAGE SANTE ST JOSEPH;490020773;9999;1.15;;;;;
Q21;2024;490000817;SSR DE MONTFAUCON MONTIGNE;750719239;2000;1.97;;;;;
Q21;2024;490000817;SSR DE MONTFAUCON MONTIGNE;750719239;2400;1.97;;;;;
Q21;2024;490000817;SSR DE MONTFAUCON MONTIGNE;750719239;9999;1.97;;;;;
Q21;2024;490001765;CH DE SAUMUR;490528452;1000;12.69;;0.4;;;
Q21;2024;490001765;CH DE SAUMUR;490528452;2000;89.71;;12.21;29.35;;
Q21;2024;490001765;CH DE SAUMUR;490528452;2100;79.2;;11.01;26.54;;
Q21;2024;490001765;CH DE SAUMUR;490528452;2200;7.82;;1.2;1.31;;
Q21;2024;490001765;CH DE SAUMUR;490528452;2400;2.56;;;1.5;;
Q21;2024;490001765;CH DE SAUMUR;490528452;2500;0.13;;;;;
Q21;2024;490001765;CH DE SAUMUR;490528452;9999;102.4;;12.61;29.35;;
Q21;2024;490001831;CHI LYS HYROME-LYS HAUT LAYON;490007689;2000;0.8;0;0;0;0;0
Q21;2024;490001831;CHI LYS HYROME-LYS HAUT LAYON;490007689;2400;0.8;0;0;0;0;0
Q21;2024;490001831;CHI LYS HYROME-LYS HAUT LAYON;490007689;9999;0.8;0;0;0;0;0
Q21;2024;490002037;POLYCLINIQUE DU PARC;490000890;2000;5.59;;;;;67
Q21;2024;490002037;POLYCLINIQUE DU PARC;490000890;2100;5.59;;;;;67
Q21;2024;490002037;POLYCLINIQUE DU PARC;490000890;9999;5.59;;;;;67
Q21;2024;490002979;INSTITUT PSYCHOTHERAPIQUE;490535705;2000;0.25;;;1;;3
Q21;2024;490002979;INSTITUT PSYCHOTHERAPIQUE;490535705;2200;0.25;;;1;;3
Q21;2024;490002979;INSTITUT PSYCHOTHERAPIQUE;490535705;9999;0.25;;;1;;3
Q21;2024;490004256;HOPITAL PRIVE ST MARTIN;490020773;2000;0.82;;;;;
Q21;2024;490004256;HOPITAL PRIVE ST MARTIN;490020773;2100;0.72;;;;;
Q21;2024;490004256;HOPITAL PRIVE ST MARTIN;490020773;2400;0.1;;;;;
Q21;2024;490004256;HOPITAL PRIVE ST MARTIN;490020773;9999;0.82;;;;;
Q21;2024;490007499;CENTRE DIALYSE ECHO ANGERS BOCQUEL;440002590;2000;3.63;;;;;
Q21;2024;490007499;CENTRE DIALYSE ECHO ANGERS BOCQUEL;440002590;2100;3.63;;;;;
Q21;2024;490007499;CENTRE DIALYSE ECHO ANGERS BOCQUEL;440002590;9999;3.63;;;;;
Q21;2024;490007549;SSR CTRE BASSE VISION ET AUDITION;440061901;2000;1.12;;;0.1;;
Q21;2024;490007549;SSR CTRE BASSE VISION ET AUDITION;440061901;2400;1.12;;;0.1;;
Q21;2024;490007549;SSR CTRE BASSE VISION ET AUDITION;440061901;9999;1.12;;;0.1;;
Q21;2024;490007929;CLINIQUE CHIRURGICALE DE LA LOIRE;490000627;2000;1.1;;;;;32
Q21;2024;490007929;CLINIQUE CHIRURGICALE DE LA LOIRE;490000627;2100;1.1;;;;;32
Q21;2024;490007929;CLINIQUE CHIRURGICALE DE LA LOIRE;490000627;9999;1.1;;;;;32
Q21;2024;490008604;USLD CHR ANGERS ST NICOLAS;490000031;2000;1.7;;;;;
Q21;2024;490008604;USLD CHR ANGERS ST NICOLAS;490000031;2500;1.7;;;;;
Q21;2024;490008604;USLD CHR ANGERS ST NICOLAS;490000031;9999;1.7;;;;;
Q21;2024;490009008;CENTRE DIALYSE ECHO CHOLET MARENGO;440002590;2000;0.76;;;;;
Q21;2024;490009008;CENTRE DIALYSE ECHO CHOLET MARENGO;440002590;2100;0.76;;;;;
Q21;2024;490009008;CENTRE DIALYSE ECHO CHOLET MARENGO;440002590;9999;0.76;;;;;
Q21;2024;490009248;SSR SAINT CLAUDE;440061901;2000;4.9;0;0;1;0;0
Q21;2024;490009248;SSR SAINT CLAUDE;440061901;2400;4.9;0;0;1;0;0
Q21;2024;490009248;SSR SAINT CLAUDE;440061901;9999;4.9;0;0;1;0;0
Q21;2024;490011350;DIALYSE ECHO ANGERS MANSION;440002590;2000;0.22;;;;;
Q21;2024;490011350;DIALYSE ECHO ANGERS MANSION;440002590;2100;0.22;;;;;
Q21;2024;490011350;DIALYSE ECHO ANGERS MANSION;440002590;9999;0.22;;;;;
Q21;2024;490014909;CLINIQUE DE L'ANJOU;490008109;1000;0.37;;;;;
Q21;2024;490014909;CLINIQUE DE L'ANJOU;490008109;2000;6.49;;;3.33;;169
Q21;2024;490014909;CLINIQUE DE L'ANJOU;490008109;2100;6.49;;;3.33;;169
Q21;2024;490014909;CLINIQUE DE L'ANJOU;490008109;9999;6.86;;;3.33;;169
Q21;2024;490015906;CLINIQUE ST LEONARD;490000197;2000;0.7;;;1;;90
Q21;2024;490015906;CLINIQUE ST LEONARD;490000197;2100;0.7;;;1;;90
Q21;2024;490015906;CLINIQUE ST LEONARD;490000197;9999;0.7;;;1;;90
Q21;2024;490016235;DIALYSE ECHO SAUMUR;440002590;2000;0.26;;;;;
Q21;2024;490016235;DIALYSE ECHO SAUMUR;440002590;2100;0.26;;;;;
Q21;2024;490016235;DIALYSE ECHO SAUMUR;440002590;9999;0.26;;;;;
Q21;2024;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;2000;2.87;;;0.8;;
Q21;2024;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;2300;2.87;;;0.8;;
Q21;2024;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;9999;2.87;;;0.8;;
Q21;2024;490016870;HAD SAUMUROIS;440052041;2000;2;0;0;2;0;0
Q21;2024;490016870;HAD SAUMUROIS;440052041;2300;2;0;0;2;0;0
Q21;2024;490016870;HAD SAUMUROIS;440052041;9999;2;0;0;2;0;0
Q21;2024;490017613;DIALYSE ECHO TRELAZE;440002590;2000;0.43;;;;;
Q21;2024;490017613;DIALYSE ECHO TRELAZE;440002590;2100;0.43;;;;;
Q21;2024;490017613;DIALYSE ECHO TRELAZE;440002590;9999;0.43;;;;;
Q21;2024;490020245;CH HAUT ANJOU SITE SEGRE;530000025;2000;5.2;;;0.15;;
Q21;2024;490020245;CH HAUT ANJOU SITE SEGRE;530000025;2100;4.4;;;0.15;;
Q21;2024;490020245;CH HAUT ANJOU SITE SEGRE;530000025;2400;0.8;;;;;
Q21;2024;490020245;CH HAUT ANJOU SITE SEGRE;530000025;9999;5.2;;;0.15;;
Q21;2024;490020963;DIALYSE ECHO CHOLET CHANTERIVIERE;440002590;2000;0.91;;;;;
Q21;2024;490020963;DIALYSE ECHO CHOLET CHANTERIVIERE;440002590;2100;0.91;;;;;
Q21;2024;490020963;DIALYSE ECHO CHOLET CHANTERIVIERE;440002590;9999;0.91;;;;;
Q21;2024;490529005;SMR CHR ANGERS;490000031;2000;4.93;;;7.5;;
Q21;2024;490529005;SMR CHR ANGERS;490000031;2400;4.93;;;7.5;;
Q21;2024;490529005;SMR CHR ANGERS;490000031;9999;4.93;;;7.5;;
Q21;2024;490531910;SSR LES CAPUCINS;490535093;2000;13.08;;0.85;5.03;;
Q21;2024;490531910;SSR LES CAPUCINS;490535093;2400;12.02;;0.85;5.03;;
Q21;2024;490531910;SSR LES CAPUCINS;490535093;2500;1.06;;;;;
Q21;2024;490531910;SSR LES CAPUCINS;490535093;9999;13.08;;0.85;5.03;;
Q21;2024;490534922;SSR ARCOLE;490000890;2000;6.92;;;;;
Q21;2024;490534922;SSR ARCOLE;490000890;2400;6.92;;;;;
Q21;2024;490534922;SSR ARCOLE;490000890;9999;6.92;;;;;
Q21;2024;490537818;CENTRE DIALYSE DIAVERUM ANGERS;690049853;2000;0.5;;;;;3
Q21;2024;490537818;CENTRE DIALYSE DIAVERUM ANGERS;690049853;2100;0.5;;;;;3
Q21;2024;490537818;CENTRE DIALYSE DIAVERUM ANGERS;690049853;9999;0.5;;;;;3
Q21;2024;490540440;CENTRE DE LA MAIN;490004330;2000;;;;;;13
Q21;2024;490540440;CENTRE DE LA MAIN;490004330;2100;;;;;;13
Q21;2024;490540440;CENTRE DE LA MAIN;490004330;9999;;;;;;13
Q21;2024;490543675;SSR ANJOU;490009529;2000;2.3;;;;;
Q21;2024;490543675;SSR ANJOU;490009529;2400;2.3;;;;;
Q21;2024;490543675;SSR ANJOU;490009529;9999;2.3;;;;;
Q21;2024;500000021;HOPITAUX DU SUD MANCHE;500000054;2000;100.1;;;51;1;
Q21;2024;500000021;HOPITAUX DU SUD MANCHE;500000054;2100;97.8;;;51;1;
Q21;2024;500000021;HOPITAUX DU SUD MANCHE;500000054;2200;0.4;;;;;
Q21;2024;500000021;HOPITAUX DU SUD MANCHE;500000054;2300;1.05;;;;;
Q21;2024;500000021;HOPITAUX DU SUD MANCHE;500000054;2500;0.85;;;;;
Q21;2024;500000021;HOPITAUX DU SUD MANCHE;500000054;9999;100.1;;;51;1;
Q21;2024;500000146;HOPITAL PRIVE DE LA BAIE;500000500;1000;1.87;;;;;
Q21;2024;500000146;HOPITAL PRIVE DE LA BAIE;500000500;2000;2.91;;;2;2;64
Q21;2024;500000146;HOPITAL PRIVE DE LA BAIE;500000500;2100;1.91;;;2;2;64
Q21;2024;500000146;HOPITAL PRIVE DE LA BAIE;500000500;2400;1;;;;;
Q21;2024;500000146;HOPITAL PRIVE DE LA BAIE;500000500;9999;4.78;;;2;2;64
Q21;2024;500000187;CHPC - SITE CHERBOURG;500000013;1000;10.18;;;;;
Q21;2024;500000187;CHPC - SITE CHERBOURG;500000013;2000;178.44;;;79.25;;
Q21;2024;500000187;CHPC - SITE CHERBOURG;500000013;2100;177.47;;;79.25;;
Q21;2024;500000187;CHPC - SITE CHERBOURG;500000013;2300;0.97;;;;;
Q21;2024;500000187;CHPC - SITE CHERBOURG;500000013;9999;188.62;;;79.25;;
Q21;2024;500000195;CH CARENTAN;500000039;2000;3.82;;;;;
Q21;2024;500000195;CH CARENTAN;500000039;2100;2.48;;;;;
Q21;2024;500000195;CH CARENTAN;500000039;2400;1.34;;;;;
Q21;2024;500000195;CH CARENTAN;500000039;9999;3.82;;;;;
Q21;2024;500000229;CRF LE NORMANDY;500000567;2000;13.81;;;1.17;;
Q21;2024;500000229;CRF LE NORMANDY;500000567;2400;13.81;;;1.17;;
Q21;2024;500000229;CRF LE NORMANDY;500000567;9999;13.81;;;1.17;;
Q21;2024;500000260;HOPITAUX DU SUD MANCHE;500000054;2000;26.2;;;9;1;2
Q21;2024;500000260;HOPITAUX DU SUD MANCHE;500000054;2100;23.85;;;8;1;2
Q21;2024;500000260;HOPITAUX DU SUD MANCHE;500000054;2200;0.4;;;;;
Q21;2024;500000260;HOPITAUX DU SUD MANCHE;500000054;2400;1.3;;;1;;
Q21;2024;500000260;HOPITAUX DU SUD MANCHE;500000054;2500;0.65;;;;;
Q21;2024;500000260;HOPITAUX DU SUD MANCHE;500000054;9999;26.2;;;9;1;2
Q21;2024;500000278;SMR BEAUREGARD LA GLACERIE;500010384;2000;0.62;;;;;
Q21;2024;500000278;SMR BEAUREGARD LA GLACERIE;500010384;2400;0.62;;;;;
Q21;2024;500000278;SMR BEAUREGARD LA GLACERIE;500010384;9999;0.62;;;;;
Q21;2024;500000302;CH MORTAIN;500000062;2000;1;;;;;1
Q21;2024;500000302;CH MORTAIN;500000062;2400;1;;;;;1
Q21;2024;500000302;CH MORTAIN;500000062;9999;1;;;;;1
Q21;2024;500000419;CRF SIOUVILLE;310021084;2000;5.66;;;;;
Q21;2024;500000419;CRF SIOUVILLE;310021084;2400;5.66;;;;;
Q21;2024;500000419;CRF SIOUVILLE;310021084;9999;5.66;;;;;
Q21;2024;500000427;CH DE SAINT HILAIRE DU HARCOUET;500000096;1000;1.96;;;;;
Q21;2024;500000427;CH DE SAINT HILAIRE DU HARCOUET;500000096;2000;6.41;;;1;;
Q21;2024;500000427;CH DE SAINT HILAIRE DU HARCOUET;500000096;2100;5.41;;;;;
Q21;2024;500000427;CH DE SAINT HILAIRE DU HARCOUET;500000096;2400;1;;;1;;
Q21;2024;500000427;CH DE SAINT HILAIRE DU HARCOUET;500000096;9999;8.37;;;1;;
Q21;2024;500000435;HOPITAL SAINT JAMES;500000104;2000;0.49;;;;;3
Q21;2024;500000435;HOPITAL SAINT JAMES;500000104;2400;0.49;;;;;3
Q21;2024;500000435;HOPITAL SAINT JAMES;500000104;9999;0.49;;;;;3
Q21;2024;500000450;CH - SAINT-LO;500000112;2000;125.41;0.97;;62.84;3.83;4
Q21;2024;500000450;CH - SAINT-LO;500000112;2100;122.56;0.97;;62.84;3.83;4
Q21;2024;500000450;CH - SAINT-LO;500000112;2300;0.8;;;;;
Q21;2024;500000450;CH - SAINT-LO;500000112;2400;1.75;;;;;
Q21;2024;500000450;CH - SAINT-LO;500000112;2500;0.3;;;;;
Q21;2024;500000450;CH - SAINT-LO;500000112;9999;125.41;0.97;;62.84;3.83;4
Q21;2024;500000468;CHPC - SITE VALOGNES;500000013;2000;20.94;;;5.87;;
Q21;2024;500000468;CHPC - SITE VALOGNES;500000013;2100;12.71;;;4.54;;
Q21;2024;500000468;CHPC - SITE VALOGNES;500000013;2400;8.23;;;1.33;;
Q21;2024;500000468;CHPC - SITE VALOGNES;500000013;9999;20.94;;;5.87;;
Q21;2024;500000476;HOPITAUX DU SUD MANCHE;500000054;2000;0.7;;;;;8
Q21;2024;500000476;HOPITAUX DU SUD MANCHE;500000054;2100;;;;;;8
Q21;2024;500000476;HOPITAUX DU SUD MANCHE;500000054;2400;0.7;;;;;
Q21;2024;500000476;HOPITAUX DU SUD MANCHE;500000054;9999;0.7;;;;;8
Q21;2024;500000575;CH DE L'ESTRAN;500000245;1000;1.54;;;0.1;0.1;
Q21;2024;500000575;CH DE L'ESTRAN;500000245;2000;22.13;;;5.56;5.56;
Q21;2024;500000575;CH DE L'ESTRAN;500000245;2200;21.37;;;5.13;5.13;
Q21;2024;500000575;CH DE L'ESTRAN;500000245;2400;0.76;;;0.43;0.43;
Q21;2024;500000575;CH DE L'ESTRAN;500000245;9999;23.67;;;5.66;5.66;
Q21;2024;500000591;CENTRE HOSPITALIER DE COUTANCES;500000393;2000;16.64;;;3.75;0.41;1
Q21;2024;500000591;CENTRE HOSPITALIER DE COUTANCES;500000393;2100;12.79;;;3.75;0.41;1
Q21;2024;500000591;CENTRE HOSPITALIER DE COUTANCES;500000393;2400;3.85;;;;;
Q21;2024;500000591;CENTRE HOSPITALIER DE COUTANCES;500000393;9999;16.64;;;3.75;0.41;1
Q21;2024;500002357;POLYCLINIQUE DU COTENTIN;500002233;2000;1;;;;;60
Q21;2024;500002357;POLYCLINIQUE DU COTENTIN;500002233;2100;0.9;;;;;58
Q21;2024;500002357;POLYCLINIQUE DU COTENTIN;500002233;2400;0.1;;;;;2
Q21;2024;500002357;POLYCLINIQUE DU COTENTIN;500002233;9999;1;;;;;60
Q21;2024;500010384;FONDATION BON SAUVEUR DE LA MANCHE;500010384;2000;49.05;3.25;;5.17;;
Q21;2024;500010384;FONDATION BON SAUVEUR DE LA MANCHE;500010384;2200;49.05;3.25;;5.17;;
Q21;2024;500010384;FONDATION BON SAUVEUR DE LA MANCHE;500010384;9999;49.05;3.25;;5.17;;
Q21;2024;500012687;CLINIQUE W HARVEY;310021118;2000;7.07;;;;;
Q21;2024;500012687;CLINIQUE W HARVEY;310021118;2400;7.07;;;;;
Q21;2024;500012687;CLINIQUE W HARVEY;310021118;9999;7.07;;;;;
Q21;2024;500012968;MECS GOUVILLE SUR MER;750826307;2000;0.59;;;0.24;;
Q21;2024;500012968;MECS GOUVILLE SUR MER;750826307;2400;0.59;;;0.24;;
Q21;2024;500012968;MECS GOUVILLE SUR MER;750826307;9999;0.59;;;0.24;;
Q21;2024;500021274;HAD DU CH DE VIRE SITE DE MORTAIN;140000159;2000;0.2;;;;;
Q21;2024;500021274;HAD DU CH DE VIRE SITE DE MORTAIN;140000159;2300;0.2;;;;;
Q21;2024;500021274;HAD DU CH DE VIRE SITE DE MORTAIN;140000159;9999;0.2;;;;;
Q21;2024;500021282;HAD DU CH DE VIRE SITE DE VILLEDIEU;140000159;2000;0.2;;;;;
Q21;2024;500021282;HAD DU CH DE VIRE SITE DE VILLEDIEU;140000159;2300;0.2;;;;;
Q21;2024;500021282;HAD DU CH DE VIRE SITE DE VILLEDIEU;140000159;9999;0.2;;;;;
Q21;2024;500021316;CENTRE DE DIALYSE D'AVRANCHES;350000626;2000;3.6;;;;;
Q21;2024;500021316;CENTRE DE DIALYSE D'AVRANCHES;350000626;2100;3.6;;;;;
Q21;2024;500021316;CENTRE DE DIALYSE D'AVRANCHES;350000626;9999;3.6;;;;;
Q21;2024;500021423;CRF LE NORMANDY II;500000567;2000;5.75;;;0.16;;
Q21;2024;500021423;CRF LE NORMANDY II;500000567;2400;5.75;;;0.16;;
Q21;2024;500021423;CRF LE NORMANDY II;500000567;9999;5.75;;;0.16;;
Q21;2024;500021449;CENTRE DE RADIOTHERAPIE DE LA BAIE;500018296;2000;0;;;;;3
Q21;2024;500021449;CENTRE DE RADIOTHERAPIE DE LA BAIE;500018296;2100;0;;;;;3
Q21;2024;500021449;CENTRE DE RADIOTHERAPIE DE LA BAIE;500018296;9999;0;;;;;3
Q21;2024;500024336;CRF SIOUVILLE SITE CHERBOURG;310021084;2000;1.6;;;;;
Q21;2024;500024336;CRF SIOUVILLE SITE CHERBOURG;310021084;2400;1.6;;;;;
Q21;2024;500024336;CRF SIOUVILLE SITE CHERBOURG;310021084;9999;1.6;;;;;
Q21;2024;500026307;HOPITAL PRIVE DE LA MANCHE;500026299;2000;2;;;;;33
Q21;2024;500026307;HOPITAL PRIVE DE LA MANCHE;500026299;2100;0.7;;;;;33
Q21;2024;500026307;HOPITAL PRIVE DE LA MANCHE;500026299;2400;1.3;;;;;
Q21;2024;500026307;HOPITAL PRIVE DE LA MANCHE;500026299;9999;2;;;;;33
Q21;2024;510000169;CENTRE HOSPITALIER LEON BOURGEOIS;510000037;1000;3.33;;;0.02;;
Q21;2024;510000169;CENTRE HOSPITALIER LEON BOURGEOIS;510000037;2000;86.15;3;;52.1;1;
Q21;2024;510000169;CENTRE HOSPITALIER LEON BOURGEOIS;510000037;2100;79.87;3;;50.54;1;
Q21;2024;510000169;CENTRE HOSPITALIER LEON BOURGEOIS;510000037;2400;5.78;;;1.56;;
Q21;2024;510000169;CENTRE HOSPITALIER LEON BOURGEOIS;510000037;2500;0.5;;;;;
Q21;2024;510000169;CENTRE HOSPITALIER LEON BOURGEOIS;510000037;9999;89.48;3;;52.12;1;
Q21;2024;510000177;CENTRE HOSPITALIER DE SEZANNE;100006279;2000;2.21;;;1.53;;
Q21;2024;510000177;CENTRE HOSPITALIER DE SEZANNE;100006279;2100;1.86;;;1.53;;
Q21;2024;510000177;CENTRE HOSPITALIER DE SEZANNE;100006279;2400;0.35;;;;;
Q21;2024;510000177;CENTRE HOSPITALIER DE SEZANNE;100006279;9999;2.21;;;1.53;;
Q21;2024;510000185;POLYCLINIQUE DE COURLANCY;510000532;2000;5.87;;;;;130
Q21;2024;510000185;POLYCLINIQUE DE COURLANCY;510000532;2100;5.87;;;;;130
Q21;2024;510000185;POLYCLINIQUE DE COURLANCY;510000532;9999;5.87;;;;;130
Q21;2024;510000201;RESIDENCE MEDICALE JEAN D'ORBAIS;750034589;2000;2.51;;;;;
Q21;2024;510000201;RESIDENCE MEDICALE JEAN D'ORBAIS;750034589;2400;2.51;;;;;
Q21;2024;510000201;RESIDENCE MEDICALE JEAN D'ORBAIS;750034589;9999;2.51;;;;;
Q21;2024;510000219;ETABT PUBLIC DE SANTE MENTALE MARNE;510000052;2000;78.69;;1.97;23.69;;
Q21;2024;510000219;ETABT PUBLIC DE SANTE MENTALE MARNE;510000052;2100;1.36;;;1.08;;
Q21;2024;510000219;ETABT PUBLIC DE SANTE MENTALE MARNE;510000052;2200;76.68;;1.97;22.61;;
Q21;2024;510000219;ETABT PUBLIC DE SANTE MENTALE MARNE;510000052;2400;0.65;;;;;
Q21;2024;510000219;ETABT PUBLIC DE SANTE MENTALE MARNE;510000052;9999;78.69;;1.97;23.69;;
Q21;2024;510000235;CENTRE HOSPITALIER D'EPERNAY;510000060;2000;56.53;0;0;27.95;0.84;
Q21;2024;510000235;CENTRE HOSPITALIER D'EPERNAY;510000060;2100;56.06;0;0;27.95;0.84;
Q21;2024;510000235;CENTRE HOSPITALIER D'EPERNAY;510000060;2500;0.47;;;;;
Q21;2024;510000235;CENTRE HOSPITALIER D'EPERNAY;510000060;9999;56.53;0;0;27.95;0.84;
Q21;2024;510000243;CLINIQUE D'EPERNAY;510000573;2000;4.17;;;;;29
Q21;2024;510000243;CLINIQUE D'EPERNAY;510000573;2100;4.17;;;;;29
Q21;2024;510000243;CLINIQUE D'EPERNAY;510000573;9999;4.17;;;;;29
Q21;2024;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;2000;18.76;;0.9;4.67;1.02;6
Q21;2024;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;2100;15.94;;0.9;4.67;1.02;6
Q21;2024;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;2300;0.8;;;;;
Q21;2024;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;2400;2.02;;;;;
Q21;2024;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;9999;18.76;;0.9;4.67;1.02;6
Q21;2024;510000284;CLINIQUE DES SACRES;920035599;2000;3.53;;;;;2
Q21;2024;510000284;CLINIQUE DES SACRES;920035599;2200;3.53;;;;;2
Q21;2024;510000284;CLINIQUE DES SACRES;920035599;9999;3.53;;;;;2
Q21;2024;510000292;EHSSR STE MARTHE;750720534;2000;5.19;;;2;;
Q21;2024;510000292;EHSSR STE MARTHE;750720534;2400;5.19;;;2;;
Q21;2024;510000292;EHSSR STE MARTHE;750720534;9999;5.19;;;2;;
Q21;2024;510000359;HOPITAL LOCAL DE MONTMIRAIL;510000086;2000;2.97;;1;;;
Q21;2024;510000359;HOPITAL LOCAL DE MONTMIRAIL;510000086;2400;2.97;;1;;;
Q21;2024;510000359;HOPITAL LOCAL DE MONTMIRAIL;510000086;9999;2.97;;1;;;
Q21;2024;510000466;CENTRE HOSPITALIER DE SAINTE-MENEHOULD;510000102;2000;1.4;;;;;
