date,service,admissions,duree_moyenne,cout_total,cas_graves
2024-12-15,Cardiologie,37,4.513513513513513,237477.83,7
2024-12-15,Maladies Infectieuses,21,6.333333333333333,113606.08,4
2024-12-15,Neurologie,40,7.925,414973.69,15
2024-12-15,Pédiatrie,24,4.375,272866.62,8
2024-12-15,Réanimation,21,11.380952380952381,213704.56,9
2024-12-15,Urgences,136,1.6323529411764706,606826.55,35
2024-12-16,Cardiologie,31,4.258064516129032,168593.93,12
2024-12-16,Maladies Infectieuses,79,5.7974683544303796,679873.73,18
2024-12-16,Neurologie,18,7.0,80976.7,2
2024-12-16,Pédiatrie,69,3.101449275362319,510609.26,19
2024-12-16,Réanimation,64,9.40625,486747.88,11
2024-12-16,Urgences,360,1.4722222222222223,1589099.83,73
2024-12-17,Cardiologie,18,3.7777777777777777,74362.43,3
2024-12-17,Maladies Infectieuses,55,6.4,406056.63,15
2024-12-17,Neurologie,18,7.444444444444445,78111.76,1
2024-12-17,Pédiatrie,54,2.962962962962963,246757.27,10
2024-12-17,Réanimation,51,11.647058823529411,473422.0,10
2024-12-17,Urgences,293,1.57679180887372,1480622.23,86
2024-12-18,Cardiologie,21,5.666666666666667,160548.09,4
2024-12-18,Maladies Infectieuses,57,6.9298245614035086,590853.15,18
2024-12-18,Neurologie,18,7.277777777777778,167523.78999999998,7
2024-12-18,Pédiatrie,63,3.111111111111111,340366.27,19
2024-12-18,Réanimation,44,11.431818181818182,453883.48,14
2024-12-18,Urgences,276,1.5507246376811594,1246222.68,61
2024-12-19,Cardiologie,16,5.375,116544.32,4
2024-12-19,Maladies Infectieuses,58,5.396551724137931,381821.33,15
2024-12-19,Neurologie,12,4.833333333333333,52150.670000000006,2
2024-12-19,Pédiatrie,51,3.392156862745098,363284.88,15
2024-12-19,Réanimation,47,12.361702127659575,559965.86,14
2024-12-19,Urgences,259,1.5096525096525097,1297883.36,62
2024-12-20,Cardiologie,23,5.826086956521739,203973.26,8
2024-12-20,Maladies Infectieuses,72,5.305555555555555,437556.14999999997,16
2024-12-20,Neurologie,20,9.05,204288.75,7
2024-12-20,Pédiatrie,76,2.973684210526316,408137.73000000004,19
2024-12-20,Réanimation,58,11.620689655172415,578091.65,11
2024-12-20,Urgences,311,1.527331189710611,1373017.53,74
2024-12-21,Cardiologie,30,6.8,361082.21,9
2024-12-21,Maladies Infectieuses,91,6.186813186813187,690188.84,22
2024-12-21,Neurologie,24,9.875,483296.05,7
2024-12-21,Pédiatrie,78,2.5641025641025643,408181.34,19
2024-12-21,Réanimation,52,11.384615384615385,838178.51,17
2024-12-21,Urgences,337,1.4985163204747773,1390113.68,69
2024-12-22,Cardiologie,27,5.222222222222222,204320.87,10
2024-12-22,Maladies Infectieuses,64,6.78125,625828.43,18
2024-12-22,Neurologie,17,5.294117647058823,123035.62,3
2024-12-22,Pédiatrie,69,2.652173913043478,301717.47,16
2024-12-22,Réanimation,56,11.553571428571429,547187.39,19
2024-12-22,Urgences,315,1.4603174603174602,1467099.74,69
2024-12-23,Cardiologie,33,5.03030303030303,200526.24,7
2024-12-23,Maladies Infectieuses,100,6.63,856891.4,30
2024-12-23,Neurologie,28,6.607142857142857,123311.68000000001,3
2024-12-23,Pédiatrie,92,2.5217391304347827,371340.75,17
2024-12-23,Réanimation,59,9.152542372881356,370991.1,10
2024-12-23,Urgences,392,1.5561224489795917,1804292.45,103
2024-12-24,Cardiologie,31,4.580645161290323,211620.44999999998,9
2024-12-24,Maladies Infectieuses,71,5.535211267605634,403236.95,17
2024-12-24,Neurologie,22,6.818181818181818,131996.83000000002,3
2024-12-24,Pédiatrie,72,2.8472222222222223,381757.27,16
2024-12-24,Réanimation,51,11.254901960784315,433939.29000000004,13
2024-12-24,Urgences,340,1.6823529411764706,1899968.77,91
2024-12-25,Cardiologie,21,5.190476190476191,168603.5,7
2024-12-25,Maladies Infectieuses,66,7.348484848484849,526811.2,17
2024-12-25,Neurologie,18,6.222222222222222,88699.45,1
2024-12-25,Pédiatrie,67,3.253731343283582,499763.33,22
2024-12-25,Réanimation,45,9.155555555555555,384543.69,11
2024-12-25,Urgences,266,1.5263157894736843,1264405.23,77
2024-12-26,Cardiologie,19,5.684210526315789,274463.18,5
2024-12-26,Maladies Infectieuses,62,6.258064516129032,382288.03,13
2024-12-26,Neurologie,22,7.2727272727272725,209727.46,9
2024-12-26,Pédiatrie,59,2.830508474576271,329132.71,16
2024-12-26,Réanimation,50,11.66,526063.8,14
2024-12-26,Urgences,302,1.5198675496688743,1570354.46,86
2024-12-27,Cardiologie,19,5.631578947368421,147580.22,4
2024-12-27,Maladies Infectieuses,44,6.25,330990.32,11
2024-12-27,Neurologie,17,8.764705882352942,159664.79,5
2024-12-27,Pédiatrie,51,3.196078431372549,243909.98,12
2024-12-27,Réanimation,47,9.297872340425531,371745.02999999997,12
2024-12-27,Urgences,268,1.5485074626865671,1339604.1,71
2024-12-28,Cardiologie,29,4.310344827586207,227720.11,7
2024-12-28,Maladies Infectieuses,78,6.153846153846154,592950.11,18
2024-12-28,Neurologie,17,8.0,187549.39,4
2024-12-28,Pédiatrie,78,2.730769230769231,400058.84,19
2024-12-28,Réanimation,69,9.710144927536232,439084.88,11
2024-12-28,Urgences,345,1.5855072463768116,1858893.67,94
2024-12-29,Cardiologie,26,5.6923076923076925,146016.21,6
2024-12-29,Maladies Infectieuses,63,5.5396825396825395,323865.51,10
2024-12-29,Neurologie,13,11.076923076923077,107688.04000000001,4
2024-12-29,Pédiatrie,52,3.5961538461538463,412978.41000000003,18
2024-12-29,Réanimation,45,11.0,523780.39,12
2024-12-29,Urgences,188,1.5638297872340425,846265.23,40
2024-12-30,Cardiologie,39,4.871794871794871,205850.97,10
2024-12-30,Maladies Infectieuses,59,7.016949152542373,679492.26,16
2024-12-30,Neurologie,22,7.636363636363637,229734.44,6
2024-12-30,Pédiatrie,65,2.953846153846154,336341.66,16
2024-12-30,Réanimation,50,10.32,353465.56,6
2024-12-30,Urgences,289,1.560553633217993,1356627.86,79
2024-12-31,Cardiologie,17,6.176470588235294,169810.47,7
2024-12-31,Maladies Infectieuses,77,6.12987012987013,534559.42,17
2024-12-31,Neurologie,25,7.48,270396.07,10
2024-12-31,Pédiatrie,82,2.8048780487804876,343513.27,14
2024-12-31,Réanimation,59,12.389830508474576,667342.24,15
2024-12-31,Urgences,366,1.4672131147540983,1698722.7,78
2025-01-01,Cardiologie,19,5.2105263157894735,117376.15,5
2025-01-01,Maladies Infectieuses,74,6.162162162162162,655791.22,19
2025-01-01,Neurologie,23,6.3478260869565215,160881.27,2
2025-01-01,Pédiatrie,74,3.027027027027027,401953.81,19
2025-01-01,Réanimation,58,8.775862068965518,615219.19,12
2025-01-01,Urgences,307,1.514657980456026,1295977.39,67
2025-01-02,Cardiologie,25,5.12,159768.01,4
2025-01-02,Maladies Infectieuses,62,5.887096774193548,442926.07,15
2025-01-02,Neurologie,21,12.0,263844.29,6
2025-01-02,Pédiatrie,65,3.707692307692308,453579.55,18
2025-01-02,Réanimation,54,9.25925925925926,379125.31,11
2025-01-02,Urgences,276,1.5072463768115942,1303943.08,74
2025-01-03,Cardiologie,26,4.153846153846154,109302.56,5
2025-01-03,Maladies Infectieuses,73,6.315068493150685,643937.75,17
2025-01-03,Neurologie,18,9.0,97951.28,3
2025-01-03,Pédiatrie,76,3.013157894736842,395037.04,15
2025-01-03,Réanimation,63,9.396825396825397,646739.33,15
2025-01-03,Urgences,380,1.5078947368421052,1790083.46,98
2025-01-04,Cardiologie,12,5.666666666666667,103563.88,2
2025-01-04,Maladies Infectieuses,46,7.869565217391305,380140.84,19
2025-01-04,Neurologie,15,7.466666666666667,188897.38999999998,3
2025-01-04,Pédiatrie,49,2.7142857142857144,278997.31,8
2025-01-04,Réanimation,47,11.702127659574469,414827.37,12
2025-01-04,Urgences,234,1.517094017094017,1047481.57,49
2025-01-05,Cardiologie,17,6.352941176470588,147442.46000000002,3
2025-01-05,Maladies Infectieuses,55,5.254545454545455,256912.72,6
2025-01-05,Neurologie,19,6.157894736842105,87880.95999999999,4
2025-01-05,Pédiatrie,56,2.6964285714285716,229699.16999999998,10
2025-01-05,Réanimation,48,9.583333333333334,491314.07,11
2025-01-05,Urgences,238,1.6092436974789917,1272915.01,67
2025-01-06,Cardiologie,31,4.935483870967742,189085.73,6
2025-01-06,Maladies Infectieuses,96,5.927083333333333,489464.11,15
2025-01-06,Neurologie,23,9.217391304347826,228262.29,5
2025-01-06,Pédiatrie,84,3.0357142857142856,572435.47,27
2025-01-06,Réanimation,51,9.27450980392157,386391.97000000003,7
2025-01-06,Urgences,348,1.5919540229885059,1645866.29,91
2025-01-07,Cardiologie,18,6.388888888888889,159384.58,6
2025-01-07,Maladies Infectieuses,82,6.890243902439025,590067.94,27
2025-01-07,Neurologie,20,6.15,99786.66,5
2025-01-07,Pédiatrie,82,3.5,498109.98,23
2025-01-07,Réanimation,62,12.387096774193548,1039178.85,18
2025-01-07,Urgences,304,1.486842105263158,1296590.39,67
2025-01-08,Cardiologie,29,6.068965517241379,255265.62,7
2025-01-08,Maladies Infectieuses,60,6.85,625951.22,17
2025-01-08,Neurologie,21,8.142857142857142,198548.41,7
2025-01-08,Pédiatrie,76,3.1184210526315788,546159.5499999999,20
2025-01-08,Réanimation,64,10.0625,374308.64999999997,7
2025-01-08,Urgences,327,1.5657492354740061,1534968.37,78
2025-01-09,Cardiologie,21,5.476190476190476,218005.91,7
2025-01-09,Maladies Infectieuses,59,5.52542372881356,393312.76,17
2025-01-09,Neurologie,24,6.791666666666667,164802.51,7
2025-01-09,Pédiatrie,48,3.375,331753.71,19
2025-01-09,Réanimation,45,11.666666666666666,477180.51,13
2025-01-09,Urgences,228,1.5394736842105263,1049202.8699999999,50
2025-01-10,Cardiologie,28,5.607142857142857,279269.15,6
2025-01-10,Maladies Infectieuses,70,5.4714285714285715,385972.17,14
2025-01-10,Neurologie,23,8.26086956521739,254653.30000000002,7
2025-01-10,Pédiatrie,56,3.142857142857143,337245.8,19
2025-01-10,Réanimation,56,12.571428571428571,672911.2,15
2025-01-10,Urgences,292,1.5582191780821917,1396842.21,70
2025-01-11,Cardiologie,24,4.5,148503.91,4
2025-01-11,Maladies Infectieuses,55,6.636363636363637,447584.05,17
2025-01-11,Neurologie,12,9.5,142566.24,5
2025-01-11,Pédiatrie,71,2.788732394366197,383927.73,20
2025-01-11,Réanimation,43,9.744186046511627,422356.39999999997,12
2025-01-11,Urgences,238,1.495798319327731,1140153.09,64
2025-01-12,Cardiologie,19,6.473684210526316,191671.22,5
2025-01-12,Maladies Infectieuses,51,5.549019607843137,234931.64,11
2025-01-12,Neurologie,18,6.944444444444445,102790.91,3
2025-01-12,Pédiatrie,66,2.9545454545454546,309705.21,17
2025-01-12,Réanimation,62,10.225806451612904,666681.72,14
2025-01-12,Urgences,296,1.4966216216216217,1336888.12,63
2025-01-13,Cardiologie,73,4.808219178082192,493734.88,18
2025-01-13,Maladies Infectieuses,45,6.6,401511.77,9
2025-01-13,Neurologie,43,7.976744186046512,457948.44,18
2025-01-13,Pédiatrie,37,3.918918918918919,282674.18,13
2025-01-13,Réanimation,42,9.380952380952381,452874.85,10
2025-01-13,Urgences,176,1.4659090909090908,857923.16,45
2025-01-14,Cardiologie,61,5.163934426229508,442905.03,10
2025-01-14,Maladies Infectieuses,33,5.666666666666667,234064.51,7
2025-01-14,Neurologie,45,7.8,500048.77,14
2025-01-14,Pédiatrie,38,3.0,217560.01,10
2025-01-14,Réanimation,26,10.692307692307692,214577.42,6
2025-01-14,Urgences,168,1.4404761904761905,787102.98,47
2025-01-15,Cardiologie,42,4.238095238095238,199404.37,6
2025-01-15,Maladies Infectieuses,23,5.956521739130435,136193.28,7
2025-01-15,Neurologie,44,6.590909090909091,238135.51,8
2025-01-15,Pédiatrie,37,2.891891891891892,227537.91,8
2025-01-15,Réanimation,32,11.4375,321374.19,7
2025-01-15,Urgences,139,1.4172661870503598,583205.71,32
2025-01-16,Cardiologie,62,4.403225806451613,320289.73,15
2025-01-16,Maladies Infectieuses,32,7.0625,271629.03,7
2025-01-16,Neurologie,45,7.977777777777778,400723.85,12
2025-01-16,Pédiatrie,43,2.9767441860465116,206008.44,10
2025-01-16,Réanimation,25,11.56,347565.38999999996,4
2025-01-16,Urgences,142,1.5492957746478873,722181.31,37
2025-01-17,Cardiologie,60,5.666666666666667,444425.56,14
2025-01-17,Maladies Infectieuses,36,6.972222222222222,285359.82,8
2025-01-17,Neurologie,29,6.103448275862069,157430.02,6
2025-01-17,Pédiatrie,32,2.84375,151490.81,6
2025-01-17,Réanimation,23,7.826086956521739,130642.3,4
2025-01-17,Urgences,140,1.5571428571428572,672281.01,32
2025-01-18,Cardiologie,50,5.12,370995.12,16
2025-01-18,Maladies Infectieuses,34,5.411764705882353,223627.78,7
2025-01-18,Neurologie,48,6.8125,313336.96,12
2025-01-18,Pédiatrie,34,2.4411764705882355,172127.82,6
2025-01-18,Réanimation,19,11.578947368421053,208121.34,7
2025-01-18,Urgences,157,1.484076433121019,664461.11,35
2025-01-19,Cardiologie,55,5.581818181818182,354253.28,11
2025-01-19,Maladies Infectieuses,38,5.973684210526316,237676.83000000002,6
2025-01-19,Neurologie,37,6.72972972972973,276174.99,9
2025-01-19,Pédiatrie,45,3.7777777777777777,301776.8,12
2025-01-19,Réanimation,24,9.166666666666666,183529.18,6
2025-01-19,Urgences,148,1.6216216216216217,848879.12,43
2025-01-20,Cardiologie,41,5.146341463414634,234825.26,8
2025-01-20,Maladies Infectieuses,37,6.756756756756757,274754.3,9
2025-01-20,Neurologie,55,8.909090909090908,467906.31,18
2025-01-20,Pédiatrie,41,2.8536585365853657,184362.37,7
2025-01-20,Réanimation,32,11.84375,318496.58,6
2025-01-20,Urgences,163,1.478527607361963,776083.83,44
2025-01-21,Cardiologie,59,5.983050847457627,479611.7,19
2025-01-21,Maladies Infectieuses,49,6.551020408163265,362713.46,8
2025-01-21,Neurologie,56,8.089285714285714,521562.31,14
2025-01-21,Pédiatrie,49,2.8979591836734695,289208.27,13
2025-01-21,Réanimation,29,10.793103448275861,257510.35,5
2025-01-21,Urgences,177,1.5310734463276836,860284.94,47
2025-01-22,Cardiologie,61,5.491803278688525,437015.04,15
2025-01-22,Maladies Infectieuses,46,6.304347826086956,330948.73,13
2025-01-22,Neurologie,54,7.092592592592593,354517.95,17
2025-01-22,Pédiatrie,50,3.38,332805.29,13
2025-01-22,Réanimation,31,10.580645161290322,273260.77,12
2025-01-22,Urgences,192,1.484375,828409.12,40
2025-01-23,Cardiologie,55,5.5636363636363635,453123.4,11
2025-01-23,Maladies Infectieuses,46,6.260869565217392,412948.8,14
2025-01-23,Neurologie,44,8.272727272727273,386193.04000000004,15
2025-01-23,Pédiatrie,55,3.1818181818181817,403990.47,18
2025-01-23,Réanimation,32,10.09375,225748.94999999998,5
2025-01-23,Urgences,184,1.4945652173913044,1012016.73,62
2025-01-24,Cardiologie,71,5.915492957746479,590108.8099999999,27
2025-01-24,Maladies Infectieuses,52,5.961538461538462,314848.21,9
2025-01-24,Neurologie,46,9.673913043478262,486906.08999999997,16
2025-01-24,Pédiatrie,35,2.742857142857143,127556.12,5
2025-01-24,Réanimation,32,10.65625,297709.56,7
2025-01-24,Urgences,182,1.5494505494505495,918829.0599999999,42
2025-01-25,Cardiologie,57,4.4035087719298245,333261.11,10
2025-01-25,Maladies Infectieuses,41,6.2682926829268295,236452.35,12
2025-01-25,Neurologie,49,5.612244897959184,233623.51,10
2025-01-25,Pédiatrie,43,3.395348837209302,318189.41000000003,12
2025-01-25,Réanimation,34,14.058823529411764,549523.42,11
2025-01-25,Urgences,179,1.547486033519553,856812.97,45
2025-01-26,Cardiologie,70,5.1,380888.65,15
2025-01-26,Maladies Infectieuses,41,6.560975609756097,267399.36,9
2025-01-26,Neurologie,41,7.121951219512195,348092.98,11
2025-01-26,Pédiatrie,36,2.4166666666666665,130610.9,6
2025-01-26,Réanimation,37,10.972972972972974,392251.77999999997,12
2025-01-26,Urgences,151,1.7019867549668874,764144.96,44
2025-01-27,Cardiologie,62,5.774193548387097,514038.29,18
2025-01-27,Maladies Infectieuses,37,5.351351351351352,190449.68,7
2025-01-27,Neurologie,49,6.877551020408164,462409.39,16
2025-01-27,Pédiatrie,24,5.0,216085.26,7
2025-01-27,Réanimation,29,10.10344827586207,246636.76,7
2025-01-27,Urgences,157,1.4331210191082802,551095.38,23
2025-01-28,Cardiologie,61,5.983606557377049,504923.3,21
2025-01-28,Maladies Infectieuses,45,6.844444444444444,353967.28,11
2025-01-28,Neurologie,56,7.071428571428571,490372.67,10
2025-01-28,Pédiatrie,37,2.5675675675675675,211726.87,8
2025-01-28,Réanimation,27,9.185185185185185,160299.58000000002,5
2025-01-28,Urgences,219,1.4748858447488584,942847.32,55
2025-01-29,Cardiologie,77,5.35064935064935,609838.41,21
2025-01-29,Maladies Infectieuses,47,6.851063829787234,371847.56,14
2025-01-29,Neurologie,59,6.966101694915254,547122.59,19
2025-01-29,Pédiatrie,51,2.9019607843137254,218262.39,6
2025-01-29,Réanimation,34,15.117647058823529,522008.71,10
2025-01-29,Urgences,193,1.6062176165803108,908216.02,44
2025-01-30,Cardiologie,53,5.0,387258.09,12
2025-01-30,Maladies Infectieuses,43,7.069767441860465,406333.8,11
2025-01-30,Neurologie,35,6.057142857142857,252916.22,6
2025-01-30,Pédiatrie,41,3.317073170731707,333186.49,12
2025-01-30,Réanimation,28,7.25,142625.57,4
2025-01-30,Urgences,152,1.7828947368421053,818741.94,51
2025-01-31,Cardiologie,66,4.606060606060606,440719.53,19
2025-01-31,Maladies Infectieuses,31,6.129032258064516,272855.45,12
2025-01-31,Neurologie,51,7.372549019607843,353428.95999999996,10
2025-01-31,Pédiatrie,50,2.66,274025.79000000004,14
2025-01-31,Réanimation,29,10.724137931034482,231931.52000000002,6
2025-01-31,Urgences,192,1.6927083333333333,912676.0,55
2025-02-01,Cardiologie,48,4.625,365076.6,15
2025-02-01,Maladies Infectieuses,31,7.258064516129032,259776.26,9
2025-02-01,Neurologie,49,7.653061224489796,358695.86,10
2025-02-01,Pédiatrie,28,2.4642857142857144,125701.61,7
2025-02-01,Réanimation,36,13.25,561883.17,12
2025-02-01,Urgences,170,1.4470588235294117,668012.95,37
2025-02-02,Cardiologie,60,5.266666666666667,392223.49,12
2025-02-02,Maladies Infectieuses,38,6.552631578947368,271327.71,11
2025-02-02,Neurologie,42,7.666666666666667,431095.42,14
2025-02-02,Pédiatrie,19,3.3157894736842106,111799.34000000001,4
2025-02-02,Réanimation,34,9.029411764705882,197434.63999999998,5
2025-02-02,Urgences,176,1.5227272727272727,808912.71,41
2025-02-03,Cardiologie,60,4.8,286226.0,9
2025-02-03,Maladies Infectieuses,49,5.795918367346939,306114.47000000003,9
2025-02-03,Neurologie,57,6.947368421052632,430110.52,11
2025-02-03,Pédiatrie,45,3.022222222222222,325841.64,17
2025-02-03,Réanimation,35,11.771428571428572,410660.43,8
2025-02-03,Urgences,191,1.549738219895288,897540.87,46
2025-02-04,Cardiologie,54,5.611111111111111,455104.19,16
2025-02-04,Maladies Infectieuses,37,5.72972972972973,263145.66,9
2025-02-04,Neurologie,51,8.294117647058824,615706.78,20
2025-02-04,Pédiatrie,35,2.914285714285714,166337.55,7
2025-02-04,Réanimation,35,11.742857142857142,404493.89,8
2025-02-04,Urgences,192,1.5208333333333333,837626.77,46
2025-02-05,Cardiologie,55,3.909090909090909,219197.76,9
2025-02-05,Maladies Infectieuses,37,5.72972972972973,202570.74,6
2025-02-05,Neurologie,57,7.754385964912281,439682.35000000003,14
2025-02-05,Pédiatrie,32,3.0,138468.2,9
2025-02-05,Réanimation,39,11.256410256410257,472058.78,12
2025-02-05,Urgences,171,1.4970760233918128,869644.84,47
2025-02-06,Cardiologie,44,4.318181818181818,227856.5,6
2025-02-06,Maladies Infectieuses,37,6.0,295538.86,14
2025-02-06,Neurologie,49,6.551020408163265,318349.25,9
2025-02-06,Pédiatrie,31,3.3225806451612905,181133.58,7
2025-02-06,Réanimation,28,11.321428571428571,321007.49,7
2025-02-06,Urgences,200,1.475,981224.51,56
2025-02-07,Cardiologie,46,3.9347826086956523,246852.6,11
2025-02-07,Maladies Infectieuses,29,7.448275862068965,356908.87,10
2025-02-07,Neurologie,38,8.289473684210526,424935.83,13
2025-02-07,Pédiatrie,36,2.7222222222222223,158703.52,10
2025-02-07,Réanimation,33,10.606060606060606,319318.75,8
2025-02-07,Urgences,183,1.5901639344262295,910319.37,51
2025-02-08,Cardiologie,23,4.695652173913044,129724.16,6
2025-02-08,Maladies Infectieuses,40,6.225,353685.73,15
2025-02-08,Neurologie,15,8.466666666666667,114036.66,4
2025-02-08,Pédiatrie,46,4.217391304347826,434076.13,18
2025-02-08,Réanimation,17,7.705882352941177,137599.05,5
2025-02-08,Urgences,236,1.4830508474576272,974692.8200000001,50
2025-02-09,Cardiologie,32,4.1875,136000.98,4
2025-02-09,Maladies Infectieuses,62,5.661290322580645,411296.67000000004,10
2025-02-09,Neurologie,16,8.375,165256.19,2
2025-02-09,Pédiatrie,46,3.217391304347826,265405.64,15
2025-02-09,Réanimation,10,14.3,163261.13,4
2025-02-09,Urgences,268,1.541044776119403,1346615.21,69
2025-02-10,Cardiologie,15,4.066666666666666,72208.91,4
2025-02-10,Maladies Infectieuses,67,6.074626865671642,410298.25,13
2025-02-10,Neurologie,15,6.666666666666667,108531.62,5
2025-02-10,Pédiatrie,56,3.75,432261.81,18
2025-02-10,Réanimation,11,12.363636363636363,95860.51000000001,3
2025-02-10,Urgences,269,1.3828996282527881,1368891.63,66
2025-02-11,Cardiologie,29,6.0344827586206895,235891.54,10
2025-02-11,Maladies Infectieuses,58,5.982758620689655,517486.55,16
2025-02-11,Neurologie,11,6.545454545454546,99406.65,3
2025-02-11,Pédiatrie,55,3.381818181818182,378405.47,19
2025-02-11,Réanimation,14,11.0,219807.24999999997,3
2025-02-11,Urgences,273,1.5018315018315018,1360932.44,69
2025-02-12,Cardiologie,20,6.05,232976.4,8
2025-02-12,Maladies Infectieuses,41,6.7073170731707314,331732.79,12
2025-02-12,Neurologie,16,9.25,215695.91,5
2025-02-12,Pédiatrie,62,2.596774193548387,257376.48,9
2025-02-12,Réanimation,10,19.6,157175.53,5
2025-02-12,Urgences,212,1.650943396226415,1146663.14,56
2025-02-13,Cardiologie,24,5.0,109474.26,5
2025-02-13,Maladies Infectieuses,51,7.96078431372549,507745.89,13
2025-02-13,Neurologie,22,6.2272727272727275,157604.22,6
2025-02-13,Pédiatrie,46,2.9782608695652173,259287.6,12
2025-02-13,Réanimation,12,13.083333333333334,257123.19,5
2025-02-13,Urgences,250,1.592,1251291.71,72
2025-02-14,Cardiologie,24,4.291666666666667,130792.61,5
2025-02-14,Maladies Infectieuses,59,5.711864406779661,429201.34,12
2025-02-14,Neurologie,14,5.642857142857143,95132.54,3
2025-02-14,Pédiatrie,54,3.3703703703703702,368536.42,13
2025-02-14,Réanimation,17,13.705882352941176,332601.68,8
2025-02-14,Urgences,265,1.558490566037736,1324778.33,59
2025-02-15,Cardiologie,19,3.8421052631578947,61498.12,2
2025-02-15,Maladies Infectieuses,63,5.761904761904762,578305.95,19
2025-02-15,Neurologie,17,10.235294117647058,202945.01,4
2025-02-15,Pédiatrie,56,3.0,291706.01,12
2025-02-15,Réanimation,5,9.2,40780.82,1
2025-02-15,Urgences,280,1.5607142857142857,1313378.64,74
2025-02-16,Cardiologie,14,5.714285714285714,84882.54,2
2025-02-16,Maladies Infectieuses,42,6.238095238095238,416125.55,13
2025-02-16,Neurologie,7,8.428571428571429,48227.34,4
2025-02-16,Pédiatrie,55,2.8181818181818183,277552.52,12
2025-02-16,Réanimation,10,8.3,49596.25,2
2025-02-16,Urgences,218,1.591743119266055,949357.49,62
2025-02-17,Cardiologie,25,4.88,141843.16,4
2025-02-17,Maladies Infectieuses,68,6.9411764705882355,591835.52,13
2025-02-17,Neurologie,14,7.428571428571429,107868.31999999999,2
2025-02-17,Pédiatrie,67,2.4029850746268657,270121.25,16
2025-02-17,Réanimation,13,11.538461538461538,238499.74,6
2025-02-17,Urgences,275,1.4581818181818182,1200026.25,61
2025-02-18,Cardiologie,18,3.8333333333333335,100991.46,2
2025-02-18,Maladies Infectieuses,56,5.982142857142857,396345.56,14
2025-02-18,Neurologie,15,9.333333333333334,97204.45000000001,1
2025-02-18,Pédiatrie,55,3.036363636363636,377053.02,16
2025-02-18,Réanimation,14,11.428571428571429,110604.31,4
2025-02-18,Urgences,270,1.5888888888888888,1334121.9,71
2025-02-19,Cardiologie,46,4.391304347826087,234121.55,8
2025-02-19,Maladies Infectieuses,22,6.2727272727272725,167343.49,5
2025-02-19,Neurologie,36,6.138888888888889,190459.14,8
2025-02-19,Pédiatrie,33,2.484848484848485,156268.63,6
2025-02-19,Réanimation,30,10.2,252547.42,7
2025-02-19,Urgences,146,1.5342465753424657,679163.15,42
2025-02-20,Cardiologie,44,4.863636363636363,300496.77,10
2025-02-20,Maladies Infectieuses,40,6.825,385493.73,8
2025-02-20,Neurologie,46,6.282608695652174,332258.03,11
2025-02-20,Pédiatrie,45,2.511111111111111,206684.74000000002,10
2025-02-20,Réanimation,26,9.923076923076923,197492.37,2
2025-02-20,Urgences,153,1.4901960784313726,646267.15,36
2025-02-21,Cardiologie,52,4.365384615384615,240500.02,11
2025-02-21,Maladies Infectieuses,40,7.55,471484.08999999997,13
2025-02-21,Neurologie,53,6.471698113207547,298727.57,10
2025-02-21,Pédiatrie,39,2.4871794871794872,142648.66,9
2025-02-21,Réanimation,20,9.25,142820.16999999998,5
2025-02-21,Urgences,163,1.705521472392638,848104.3,43
2025-02-22,Cardiologie,60,5.316666666666666,447323.79,23
2025-02-22,Maladies Infectieuses,30,5.366666666666666,131922.95,3
2025-02-22,Neurologie,42,6.619047619047619,361963.63,13
2025-02-22,Pédiatrie,35,2.6,181385.78,6
2025-02-22,Réanimation,25,11.28,168422.72,3
2025-02-22,Urgences,160,1.4,625922.36,36
2025-02-23,Cardiologie,59,4.796610169491525,388395.37,16
2025-02-23,Maladies Infectieuses,29,6.0,173696.29,8
2025-02-23,Neurologie,48,7.666666666666667,342951.5,9
2025-02-23,Pédiatrie,44,2.5454545454545454,247842.46,10
2025-02-23,Réanimation,28,9.428571428571429,173613.15,5
2025-02-23,Urgences,182,1.489010989010989,785870.05,38
2025-02-24,Cardiologie,47,5.0,253837.91,10
2025-02-24,Maladies Infectieuses,33,5.2727272727272725,164580.11,5
2025-02-24,Neurologie,36,7.5,363806.17,11
2025-02-24,Pédiatrie,31,2.3548387096774195,138333.93,5
2025-02-24,Réanimation,23,9.565217391304348,272320.06,3
2025-02-24,Urgences,135,1.4370370370370371,557018.46,26
2025-02-25,Cardiologie,49,4.571428571428571,263319.64,10
2025-02-25,Maladies Infectieuses,50,6.68,312605.42,14
2025-02-25,Neurologie,59,7.694915254237288,498085.44,17
2025-02-25,Pédiatrie,36,4.222222222222222,361440.71,19
2025-02-25,Réanimation,28,12.642857142857142,450394.96,8
2025-02-25,Urgences,156,1.5384615384615385,738197.6900000001,41
2025-02-26,Cardiologie,48,6.583333333333333,613297.85,17
2025-02-26,Maladies Infectieuses,37,5.324324324324325,306891.5,13
2025-02-26,Neurologie,30,6.233333333333333,161392.64,8
2025-02-26,Pédiatrie,36,2.5,146505.56,9
2025-02-26,Réanimation,35,12.714285714285714,331686.25,9
2025-02-26,Urgences,155,1.4774193548387098,698250.91,36
2025-02-27,Cardiologie,52,5.288461538461538,369768.6,16
2025-02-27,Maladies Infectieuses,28,5.607142857142857,151979.75,6
2025-02-27,Neurologie,51,7.745098039215686,407262.92,15
2025-02-27,Pédiatrie,37,2.945945945945946,218879.61000000002,12
