BOR;AN;FI;RS;FI_EJ;PERSO;SMUR_ETPSAL;SMUR_EFFLIB;SMUR_COMSU;SAMU_ETPSAL;SAMU_EFFLIB
SMURSAMU_P;2022;540000296;CENTRE HOSPITALIER DE PONT A MOUSSON;540000106;N2223;15;;1;;
SMURSAMU_P;2022;540000296;CENTRE HOSPITALIER DE PONT A MOUSSON;540000106;N2500;8;;;;
SMURSAMU_P;2022;540000296;CENTRE HOSPITALIER DE PONT A MOUSSON;540000106;N9999;24.3;;1;;
SMURSAMU_P;2022;540000296;CENTRE HOSPITALIER DE PONT A MOUSSON;540000106;NSEC;0.5;;1;;
SMURSAMU_P;2022;540001070;CH DE BRIEY - HOPITAL MAILLOT;540000767;M9999;3.42;;1;;
SMURSAMU_P;2022;540001070;CH DE BRIEY - HOPITAL MAILLOT;540000767;N2120;0.2;;1;;
SMURSAMU_P;2022;540001070;CH DE BRIEY - HOPITAL MAILLOT;540000767;N2223;5.44;;1;;
SMURSAMU_P;2022;540001070;CH DE BRIEY - HOPITAL MAILLOT;540000767;N2500;5.95;;;;
SMURSAMU_P;2022;540001070;CH DE BRIEY - HOPITAL MAILLOT;540000767;N9999;11.61;;1;;
SMURSAMU_P;2022;540001070;CH DE BRIEY - HOPITAL MAILLOT;540000767;NSEC;0.02;;1;;
SMURSAMU_P;2022;540001096;CH DE MT ST MARTIN (GROUPE SOS SANTE);570010181;M9999;1.44;0;1;0;0
SMURSAMU_P;2022;540001096;CH DE MT ST MARTIN (GROUPE SOS SANTE);570010181;N2120;0.2;0;1;0;0
SMURSAMU_P;2022;540001096;CH DE MT ST MARTIN (GROUPE SOS SANTE);570010181;N2223;6;0;1;0;0
SMURSAMU_P;2022;540001096;CH DE MT ST MARTIN (GROUPE SOS SANTE);570010181;N2500;6;0;;0;0
SMURSAMU_P;2022;540001096;CH DE MT ST MARTIN (GROUPE SOS SANTE);570010181;N9999;14.2;0;1;0;0
SMURSAMU_P;2022;540001096;CH DE MT ST MARTIN (GROUPE SOS SANTE);570010181;NSEC;2;0;1;0;0
SMURSAMU_P;2022;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;M9999;10.89;;1;10.36;
SMURSAMU_P;2022;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;MREG;10.89;;1;10.36;
SMURSAMU_P;2022;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;N2120;0.52;;1;0.52;
SMURSAMU_P;2022;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;N2223;16.33;;1;;
SMURSAMU_P;2022;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;N2500;1;;;;
SMURSAMU_P;2022;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;N5140;18;;0;1;
SMURSAMU_P;2022;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;N9999;38.85;;1;30.09;
SMURSAMU_P;2022;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;NARM;;;;26.65;
SMURSAMU_P;2022;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;NSEC;1;;0;1.92;
SMURSAMU_P;2022;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;M1140;0.8;;0;;
SMURSAMU_P;2022;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;M9999;0.8;;0;;
SMURSAMU_P;2022;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;N2223;5.83;;0;;
SMURSAMU_P;2022;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;N9999;5.83;;0;;
SMURSAMU_P;2022;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;M9999;5.13;17;1;5.36;19
SMURSAMU_P;2022;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;N2120;0.09;;1;0.05;
SMURSAMU_P;2022;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;N2223;5;;;1;
SMURSAMU_P;2022;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;N2500;;;;1;
SMURSAMU_P;2022;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;N5140;5;;;;
SMURSAMU_P;2022;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;N9999;11.09;;;14.05;
SMURSAMU_P;2022;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;NARM;;;;12;
SMURSAMU_P;2022;550000434;CH BLD FV SITE BLD;550003354;M9999;0.81;;1;;
SMURSAMU_P;2022;550000434;CH BLD FV SITE BLD;550003354;N2120;0.3;;1;;
SMURSAMU_P;2022;550000434;CH BLD FV SITE BLD;550003354;N2223;4.65;;1;;
SMURSAMU_P;2022;550000434;CH BLD FV SITE BLD;550003354;N5140;6;;1;;
SMURSAMU_P;2022;550000434;CH BLD FV SITE BLD;550003354;N9999;11.28;;;;
SMURSAMU_P;2022;550000434;CH BLD FV SITE BLD;550003354;NSEC;0.33;;1;;
SMURSAMU_P;2022;560000127;CHBA SITE DE VANNES;560023210;M9999;3.63;;1;9.12;
SMURSAMU_P;2022;560000127;CHBA SITE DE VANNES;560023210;N2120;0.45;;1;0.46;
SMURSAMU_P;2022;560000127;CHBA SITE DE VANNES;560023210;N2223;0.09;;1;;
SMURSAMU_P;2022;560000127;CHBA SITE DE VANNES;560023210;N2500;;;;2.47;
SMURSAMU_P;2022;560000127;CHBA SITE DE VANNES;560023210;N5140;13.91;;0;0.86;
SMURSAMU_P;2022;560000127;CHBA SITE DE VANNES;560023210;N9999;14.45;;;33.91;
SMURSAMU_P;2022;560000127;CHBA SITE DE VANNES;560023210;NARM;;;;30.12;
SMURSAMU_P;2022;560000135;GHBS- HÔPITAL DU SCORFF;560005746;M9999;8.15;;1;;
SMURSAMU_P;2022;560000135;GHBS- HÔPITAL DU SCORFF;560005746;N2120;0.2;;1;;
SMURSAMU_P;2022;560000135;GHBS- HÔPITAL DU SCORFF;560005746;N2223;5.82;;1;;
SMURSAMU_P;2022;560000135;GHBS- HÔPITAL DU SCORFF;560005746;N2500;5.82;;;;
SMURSAMU_P;2022;560000135;GHBS- HÔPITAL DU SCORFF;560005746;N9999;11.84;;;;
SMURSAMU_P;2022;560000143;CHCB- SITE KÉRIO;560014748;M9999;1.13;0;1;;
SMURSAMU_P;2022;560000143;CHCB- SITE KÉRIO;560014748;N2120;0.39;;1;;
SMURSAMU_P;2022;560000143;CHCB- SITE KÉRIO;560014748;N2500;1.23;;;;
SMURSAMU_P;2022;560000143;CHCB- SITE KÉRIO;560014748;N5140;0.18;;;;
SMURSAMU_P;2022;560000143;CHCB- SITE KÉRIO;560014748;N9999;1.8;;;;
SMURSAMU_P;2022;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;M9999;8.85;;1;;
SMURSAMU_P;2022;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;N2120;1.6;;1;;
SMURSAMU_P;2022;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;N2223;23.34;;1;;
SMURSAMU_P;2022;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;N2500;13.94;;;;
SMURSAMU_P;2022;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;N9999;45.84;;1;;
SMURSAMU_P;2022;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;NSEC;6.96;;1;;
SMURSAMU_P;2022;560000200;CHBA SITE D'AURAY;560023210;M9999;5.08;;1;;
SMURSAMU_P;2022;560000200;CHBA SITE D'AURAY;560023210;N2120;0.08;;;;
SMURSAMU_P;2022;560000200;CHBA SITE D'AURAY;560023210;N2223;15.51;;;;
SMURSAMU_P;2022;560000200;CHBA SITE D'AURAY;560023210;N5140;4.37;;;;
SMURSAMU_P;2022;560000200;CHBA SITE D'AURAY;560023210;N9999;19.96;;;;
SMURSAMU_P;2022;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;M1140;0.1;;1;;
SMURSAMU_P;2022;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;M9999;7.3;;1;;
SMURSAMU_P;2022;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;MREG;7.2;;1;;
SMURSAMU_P;2022;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;N2223;12.8;;1;;
SMURSAMU_P;2022;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;N5140;10;;;;
SMURSAMU_P;2022;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;N9999;22.8;;;;
SMURSAMU_P;2022;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;M9999;4.15;;1;;
SMURSAMU_P;2022;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;N2120;0.5;;1;;
SMURSAMU_P;2022;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;N2223;7.52;;1;;
SMURSAMU_P;2022;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;N2500;6.07;;;;
SMURSAMU_P;2022;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;N9999;15.59;;1;;
SMURSAMU_P;2022;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;NSEC;1.5;;1;;
SMURSAMU_P;2022;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;M9999;7;;1;;
SMURSAMU_P;2022;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;N2120;1;;0;;
SMURSAMU_P;2022;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;N2223;12;;0;;
SMURSAMU_P;2022;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;N5140;;27;0;;
SMURSAMU_P;2022;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;N9999;13.5;27;0;;
SMURSAMU_P;2022;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;NSEC;0.5;;1;;
SMURSAMU_P;2022;570000661;HOPITAL SAINT JOSEPH DE BITCHE;570000158;M9999;2.72;;1;;
SMURSAMU_P;2022;570000661;HOPITAL SAINT JOSEPH DE BITCHE;570000158;N2223;6.9;;;;
SMURSAMU_P;2022;570000661;HOPITAL SAINT JOSEPH DE BITCHE;570000158;N2500;5.8;;;;
SMURSAMU_P;2022;570000661;HOPITAL SAINT JOSEPH DE BITCHE;570000158;N9999;13.7;;;;
SMURSAMU_P;2022;570000661;HOPITAL SAINT JOSEPH DE BITCHE;570000158;NSEC;1;;;;
SMURSAMU_P;2022;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;M9999;18.16;;1;;
SMURSAMU_P;2022;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;N2120;0.26;;1;;
SMURSAMU_P;2022;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;N2223;5.84;;1;;
SMURSAMU_P;2022;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;N2500;8.19;;;;
SMURSAMU_P;2022;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;N9999;14.29;;1;;
SMURSAMU_P;2022;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;NARM;;;1;;
SMURSAMU_P;2022;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;M9999;10.6;;1;11.1;12
SMURSAMU_P;2022;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;MREG;;;;11.1;12
SMURSAMU_P;2022;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;N2120;;;;1;
SMURSAMU_P;2022;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;N2223;12;;1;;
SMURSAMU_P;2022;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;N5140;;18;0;;
SMURSAMU_P;2022;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;N9999;12.5;18;1;44.5;11
SMURSAMU_P;2022;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;NARM;;;;42;11
SMURSAMU_P;2022;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;NSEC;0.5;;1;1.5;
SMURSAMU_P;2022;580972669;CH CLAMECY;580780070;M9999;2.05;;;;
SMURSAMU_P;2022;580972669;CH CLAMECY;580780070;N2120;0.13;;;;
SMURSAMU_P;2022;580972669;CH CLAMECY;580780070;N2500;0.25;;;;
SMURSAMU_P;2022;580972669;CH CLAMECY;580780070;N9999;0.63;;;;
SMURSAMU_P;2022;580972669;CH CLAMECY;580780070;NSEC;0.25;;;;
SMURSAMU_P;2022;580972677;CH COSNE COURS SUR LOIRE;580780088;M9999;4;;1;;
SMURSAMU_P;2022;580972677;CH COSNE COURS SUR LOIRE;580780088;N2120;0.5;;1;;
SMURSAMU_P;2022;580972677;CH COSNE COURS SUR LOIRE;580780088;N2223;6.64;;;;
SMURSAMU_P;2022;580972677;CH COSNE COURS SUR LOIRE;580780088;N5140;1.83;;1;;
SMURSAMU_P;2022;580972677;CH COSNE COURS SUR LOIRE;580780088;N9999;8.97;;1;;
SMURSAMU_P;2022;580972685;CH DECIZE;580780096;M1140;;;1;;
SMURSAMU_P;2022;580972685;CH DECIZE;580780096;M9999;3.96;;1;;
SMURSAMU_P;2022;580972685;CH DECIZE;580780096;MREG;;;1;;
SMURSAMU_P;2022;580972685;CH DECIZE;580780096;N2120;0.14;;1;;
SMURSAMU_P;2022;580972685;CH DECIZE;580780096;N2223;5.33;;1;;
SMURSAMU_P;2022;580972685;CH DECIZE;580780096;N2500;0.23;;;;
SMURSAMU_P;2022;580972685;CH DECIZE;580780096;N5140;6;;1;;
SMURSAMU_P;2022;580972685;CH DECIZE;580780096;N9999;11.7;;1;;
SMURSAMU_P;2022;580972685;CH DECIZE;580780096;NARM;;;1;;
SMURSAMU_P;2022;580972685;CH DECIZE;580780096;NSEC;;;1;;
SMURSAMU_P;2022;580972693;HOPITAL PIERRE BEREGOVOY;580780039;M9999;9.71;;;;
SMURSAMU_P;2022;580972693;HOPITAL PIERRE BEREGOVOY;580780039;N2223;7.6;;;;
SMURSAMU_P;2022;580972693;HOPITAL PIERRE BEREGOVOY;580780039;N5140;7.96;;;;
SMURSAMU_P;2022;580972693;HOPITAL PIERRE BEREGOVOY;580780039;N9999;19.66;;;;
SMURSAMU_P;2022;580972693;HOPITAL PIERRE BEREGOVOY;580780039;NSEC;1;;;;
SMURSAMU_P;2022;590000337;CH DUNKERQUE;590781415;M9999;10;0;1;0;0
SMURSAMU_P;2022;590000337;CH DUNKERQUE;590781415;N2120;0.5;0;1;;
SMURSAMU_P;2022;590000337;CH DUNKERQUE;590781415;N2223;8.91;0;1;;
SMURSAMU_P;2022;590000337;CH DUNKERQUE;590781415;N5140;12.29;0;1;;
SMURSAMU_P;2022;590000337;CH DUNKERQUE;590781415;N9999;21.7;;;;
SMURSAMU_P;2022;590000428;CH CAMBRAI;590781605;M9999;3.6;;1;;
SMURSAMU_P;2022;590000428;CH CAMBRAI;590781605;N2120;0.2;;1;;
SMURSAMU_P;2022;590000428;CH CAMBRAI;590781605;N2223;6.65;;1;;
SMURSAMU_P;2022;590000428;CH CAMBRAI;590781605;N2500;4.83;;;;
SMURSAMU_P;2022;590000428;CH CAMBRAI;590781605;N9999;11.68;;;;
SMURSAMU_P;2022;590000469;CH FOURMIES;590781662;M9999;2.38;0;;0;0
SMURSAMU_P;2022;590000469;CH FOURMIES;590781662;N2223;4.98;0;;0;0
SMURSAMU_P;2022;590000469;CH FOURMIES;590781662;N2500;5.66;0;;0;0
SMURSAMU_P;2022;590000469;CH FOURMIES;590781662;N5140;1;0;;0;0
SMURSAMU_P;2022;590000469;CH FOURMIES;590781662;N9999;11.64;0;;0;0
SMURSAMU_P;2022;590000535;CH DE MAUBEUGE MCO;590781803;M9999;9.77;;1;;
SMURSAMU_P;2022;590000535;CH DE MAUBEUGE MCO;590781803;N2120;0.5;;1;;
SMURSAMU_P;2022;590000535;CH DE MAUBEUGE MCO;590781803;N2223;11.8;;;;
SMURSAMU_P;2022;590000535;CH DE MAUBEUGE MCO;590781803;N2500;0.32;;;;
SMURSAMU_P;2022;590000535;CH DE MAUBEUGE MCO;590781803;N5140;12.32;;;;
SMURSAMU_P;2022;590000535;CH DE MAUBEUGE MCO;590781803;N9999;35.48;;0;;
SMURSAMU_P;2022;590000535;CH DE MAUBEUGE MCO;590781803;NSEC;0.76;;;;
SMURSAMU_P;2022;590000618;CH VALENCIENNES;590782215;M9999;9.23;;;;
SMURSAMU_P;2022;590000618;CH VALENCIENNES;590782215;N2120;0;;1;;
SMURSAMU_P;2022;590000618;CH VALENCIENNES;590782215;N2223;11.1;;1;;
SMURSAMU_P;2022;590000618;CH VALENCIENNES;590782215;N2500;11.75;;;;
SMURSAMU_P;2022;590000618;CH VALENCIENNES;590782215;N9999;22.85;;;;
SMURSAMU_P;2022;590000618;CH VALENCIENNES;590782215;NSEC;;;1;;
SMURSAMU_P;2022;590000758;CH ARMENTIERES;590782637;M9999;6.16;;;;
SMURSAMU_P;2022;590000758;CH ARMENTIERES;590782637;N2120;0.17;;1;;
SMURSAMU_P;2022;590000758;CH ARMENTIERES;590782637;N2223;5.73;;0;;
SMURSAMU_P;2022;590000758;CH ARMENTIERES;590782637;N2500;1.83;;;;
SMURSAMU_P;2022;590000758;CH ARMENTIERES;590782637;N5140;4.33;;0;;
SMURSAMU_P;2022;590000758;CH ARMENTIERES;590782637;N9999;13.26;;;;
SMURSAMU_P;2022;590000758;CH ARMENTIERES;590782637;NSEC;1.2;;0;;
SMURSAMU_P;2022;590001004;CH DOUAI DECHY;590783239;M9999;4.7;;1;;
SMURSAMU_P;2022;590001004;CH DOUAI DECHY;590783239;N2120;;;1;;
SMURSAMU_P;2022;590001004;CH DOUAI DECHY;590783239;N2223;5.8;;1;;
SMURSAMU_P;2022;590001004;CH DOUAI DECHY;590783239;N2500;5.8;;;;
SMURSAMU_P;2022;590001004;CH DOUAI DECHY;590783239;N5140;5.8;;0;;
SMURSAMU_P;2022;590001004;CH DOUAI DECHY;590783239;N9999;17.4;;;;
SMURSAMU_P;2022;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;M1140;3.3;;;;
SMURSAMU_P;2022;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;M9999;16.88;;;13.78;
SMURSAMU_P;2022;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;N2120;1.59;;;1.58;
SMURSAMU_P;2022;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;N2223;26.37;;;1;
SMURSAMU_P;2022;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;N2500;3.54;;;8.28;
SMURSAMU_P;2022;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;N5140;25.49;;;0;
SMURSAMU_P;2022;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;N9999;62.08;;;96.02;
SMURSAMU_P;2022;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;NARM;1.08;;;81.12;
SMURSAMU_P;2022;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;NSEC;2;;;3.42;
SMURSAMU_P;2022;590801106;HOPITAL VICTOR PROVO;590782421;M9999;20.1;;1;;
SMURSAMU_P;2022;590801106;HOPITAL VICTOR PROVO;590782421;N2223;6.71;;;;
SMURSAMU_P;2022;590801106;HOPITAL VICTOR PROVO;590782421;N2500;2.57;;;;
SMURSAMU_P;2022;590801106;HOPITAL VICTOR PROVO;590782421;N5140;3.9;;;;
SMURSAMU_P;2022;590801106;HOPITAL VICTOR PROVO;590782421;N9999;13.19;;;;
SMURSAMU_P;2022;590804696;CENTRE HOPITALIER DE TOURCOING;590781902;M9999;4.7;;1;;
SMURSAMU_P;2022;590804696;CENTRE HOPITALIER DE TOURCOING;590781902;N2223;5.82;;1;;
SMURSAMU_P;2022;590804696;CENTRE HOPITALIER DE TOURCOING;590781902;N2500;1;;;;
SMURSAMU_P;2022;590804696;CENTRE HOPITALIER DE TOURCOING;590781902;N5140;6.44;;0;;
SMURSAMU_P;2022;590804696;CENTRE HOPITALIER DE TOURCOING;590781902;N9999;13.26;;;;
SMURSAMU_P;2022;600000186;CH CLERMONT;600100648;M9999;12.2;;1;;
SMURSAMU_P;2022;600000186;CH CLERMONT;600100648;N2120;1;;1;;
SMURSAMU_P;2022;600000186;CH CLERMONT;600100648;N2223;32.8;;1;;
SMURSAMU_P;2022;600000186;CH CLERMONT;600100648;N2500;14;;;;
SMURSAMU_P;2022;600000186;CH CLERMONT;600100648;N5140;6;;1;;
SMURSAMU_P;2022;600000186;CH CLERMONT;600100648;N9999;55.7;;1;;
SMURSAMU_P;2022;600000186;CH CLERMONT;600100648;NSEC;1.9;;1;;
SMURSAMU_P;2022;600000194;CH BEAUVAIS;600100713;M9999;7.72;;0;6.2;
SMURSAMU_P;2022;600000194;CH BEAUVAIS;600100713;N2223;16.85;;;0.5;
SMURSAMU_P;2022;600000194;CH BEAUVAIS;600100713;N2500;1.71;;;1.84;
SMURSAMU_P;2022;600000194;CH BEAUVAIS;600100713;N5140;13.5;;;;
SMURSAMU_P;2022;600000194;CH BEAUVAIS;600100713;N9999;32.56;;;27.31;
SMURSAMU_P;2022;600000194;CH BEAUVAIS;600100713;NARM;0.5;;;24.98;
SMURSAMU_P;2022;600000285;CH CHICN NOYON;600100721;M9999;0.73;;;;
SMURSAMU_P;2022;600000285;CH CHICN NOYON;600100721;N2500;2;;;;
SMURSAMU_P;2022;600000285;CH CHICN NOYON;600100721;N5140;1.3;;;;
SMURSAMU_P;2022;600000285;CH CHICN NOYON;600100721;N9999;3.3;;;;
SMURSAMU_P;2022;600000467;CH GHPSO CREIL;600101984;M9999;4.5;;1;;
SMURSAMU_P;2022;600000467;CH GHPSO CREIL;600101984;N2223;3;;1;;
SMURSAMU_P;2022;600000467;CH GHPSO CREIL;600101984;N2500;1.66;;;;
SMURSAMU_P;2022;600000467;CH GHPSO CREIL;600101984;N5140;10.05;;1;;
SMURSAMU_P;2022;600000467;CH GHPSO CREIL;600101984;N9999;14.71;;1;;
SMURSAMU_P;2022;600113476;CH CHICN COMPIÈGNE;600100721;M1140;0.27;;;;
SMURSAMU_P;2022;600113476;CH CHICN COMPIÈGNE;600100721;M9999;6.46;;;;
SMURSAMU_P;2022;600113476;CH CHICN COMPIÈGNE;600100721;N2223;9.59;;;;
SMURSAMU_P;2022;600113476;CH CHICN COMPIÈGNE;600100721;N5140;10.64;;;;
SMURSAMU_P;2022;600113476;CH CHICN COMPIÈGNE;600100721;N9999;20.23;;;;
SMURSAMU_P;2022;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;M9999;2.03;0;1;0;0
SMURSAMU_P;2022;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;N2120;0.2;0;1;0;0
SMURSAMU_P;2022;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;N2223;5.68;0;1;0;0
SMURSAMU_P;2022;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;N5140;3.51;0;0;0;0
SMURSAMU_P;2022;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;N9999;9.39;0;;0;0
SMURSAMU_P;2022;610000051;CHICAM - SITE ALENCON;610780082;M1140;7.38;;;;
SMURSAMU_P;2022;610000051;CHICAM - SITE ALENCON;610780082;M9999;40.49;;;;
SMURSAMU_P;2022;610000051;CHICAM - SITE ALENCON;610780082;MREG;3.75;;;;
SMURSAMU_P;2022;610000051;CHICAM - SITE ALENCON;610780082;N2223;12.52;;;0.31;
SMURSAMU_P;2022;610000051;CHICAM - SITE ALENCON;610780082;N5140;14.82;;;;
SMURSAMU_P;2022;610000051;CHICAM - SITE ALENCON;610780082;N9999;28.23;;;18.87;
SMURSAMU_P;2022;610000051;CHICAM - SITE ALENCON;610780082;NARM;;;;17.19;
SMURSAMU_P;2022;610000051;CHICAM - SITE ALENCON;610780082;NSEC;0.4;;;;
SMURSAMU_P;2022;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;M9999;0.52;;1;;
SMURSAMU_P;2022;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;N2120;0.15;;1;;
SMURSAMU_P;2022;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;N2223;2.61;;1;;
SMURSAMU_P;2022;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;N2500;0.25;;;;
SMURSAMU_P;2022;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;N5140;3;;1;;
SMURSAMU_P;2022;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;N9999;6.21;;1;;
SMURSAMU_P;2022;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;NARM;;;1;;
SMURSAMU_P;2022;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;NSEC;0.2;;1;;
SMURSAMU_P;2022;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;M9999;1.6;;1;;
SMURSAMU_P;2022;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;N2120;0.1;;1;;
SMURSAMU_P;2022;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;N2223;1.6;;1;;
SMURSAMU_P;2022;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;N5140;3;;0;;
SMURSAMU_P;2022;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;N9999;4.8;;;;
SMURSAMU_P;2022;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;NSEC;0.1;;1;;
SMURSAMU_P;2022;610000119;CH  JACQUES MONOD  - FLERS;610780165;M9999;0.76;;1;;
SMURSAMU_P;2022;610000119;CH  JACQUES MONOD  - FLERS;610780165;N2120;0.2;;1;;
SMURSAMU_P;2022;610000119;CH  JACQUES MONOD  - FLERS;610780165;N2223;2;;1;;
SMURSAMU_P;2022;610000119;CH  JACQUES MONOD  - FLERS;610780165;N2500;1.2;;;;
SMURSAMU_P;2022;610000119;CH  JACQUES MONOD  - FLERS;610780165;N5140;1;;1;;
SMURSAMU_P;2022;610000119;CH  JACQUES MONOD  - FLERS;610780165;N9999;4.4;;1;;
SMURSAMU_P;2022;610780108;CHIC DES ANDAINES - DOMFRONT;610790594;M9999;3;;0;;
SMURSAMU_P;2022;610780108;CHIC DES ANDAINES - DOMFRONT;610790594;N2223;1.85;;0;;
SMURSAMU_P;2022;610780108;CHIC DES ANDAINES - DOMFRONT;610790594;N2500;2.25;;;;
SMURSAMU_P;2022;610780108;CHIC DES ANDAINES - DOMFRONT;610790594;N9999;5.33;;0;;
SMURSAMU_P;2022;610780108;CHIC DES ANDAINES - DOMFRONT;610790594;NSEC;0.05;;0;;
SMURSAMU_P;2022;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;M9999;3;;0;;
SMURSAMU_P;2022;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;N2223;1.85;;0;;
SMURSAMU_P;2022;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;N2500;2.25;;;;
SMURSAMU_P;2022;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;N9999;4.1;;;;
SMURSAMU_P;2022;620000034;CH ARRAS;620100057;M9999;12.25;;1;10.23;
SMURSAMU_P;2022;620000034;CH ARRAS;620100057;MREG;12.25;;1;10.23;
SMURSAMU_P;2022;620000034;CH ARRAS;620100057;N2120;0.5;;0;0.75;
SMURSAMU_P;2022;620000034;CH ARRAS;620100057;N2223;16.03;;0;;
SMURSAMU_P;2022;620000034;CH ARRAS;620100057;N2500;3.5;;;4.8;
SMURSAMU_P;2022;620000034;CH ARRAS;620100057;N5140;10;;0;;
SMURSAMU_P;2022;620000034;CH ARRAS;620100057;N9999;30.37;;;55.3;
