BOR;AN;FI;RS;FI_EJ;EQUIPIMA;NB;NBEXP;ACTET;ACTEXET;ACTEXEJ;ACTEX;ACT;ACTINT
IMAGES;2022;580972644;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;580781136;RADIO;1;1;119;;;1286;1405;1
IMAGES;2022;580972651;CH CHATEAU-CHINON;580780047;RADIO;1;1;72;79;;818;969;0
IMAGES;2022;580972669;CH CLAMECY;580780070;MAMM;1;1;;;;672;672;
IMAGES;2022;580972669;CH CLAMECY;580780070;RADIO;1;1;145;;;6895;7040;
IMAGES;2022;580972669;CH CLAMECY;580780070;SCAN;1;1;1161;;;2036;3197;
IMAGES;2022;580972677;CH COSNE COURS SUR LOIRE;580780088;RADIO;1;;;;;;;0
IMAGES;2022;580972677;CH COSNE COURS SUR LOIRE;580780088;SCAN;1;1;268;6;139;4893;5306;0
IMAGES;2022;580972685;CH DECIZE;580780096;MAMM;1;1;;;;656;656;
IMAGES;2022;580972685;CH DECIZE;580780096;RADIO;2;2;1182;;;8282;9464;
IMAGES;2022;580972685;CH DECIZE;580780096;SCAN;1;1;951;;;3322;4273;
IMAGES;2022;580972693;HOPITAL PIERRE BEREGOVOY;580780039;CAM;2;2;162;49;;4470;4681;
IMAGES;2022;580972693;HOPITAL PIERRE BEREGOVOY;580780039;IRM;2;1;810;90;12;3960;4872;
IMAGES;2022;580972693;HOPITAL PIERRE BEREGOVOY;580780039;LITHO;;0;72;;;;72;
IMAGES;2022;580972693;HOPITAL PIERRE BEREGOVOY;580780039;MAMM;1;;;;;;;
IMAGES;2022;580972693;HOPITAL PIERRE BEREGOVOY;580780039;RADIO;4;4;4302;163;0;27680;32145;
IMAGES;2022;580972693;HOPITAL PIERRE BEREGOVOY;580780039;SCAN;1;1;5577;207;0;12228;18012;
IMAGES;2022;580972693;HOPITAL PIERRE BEREGOVOY;580780039;TOMO;1;1;177;17;;2937;3131;
IMAGES;2022;580972693;HOPITAL PIERRE BEREGOVOY;580780039;VASC;1;1;1033;;;;1033;
IMAGES;2022;590000014;CH SOMAIN;590780052;RADIO;2;2;1096;;;5028;6124;
IMAGES;2022;590000121;CH SECLIN;590780227;IRM;2;2;428;;;3294;3722;
IMAGES;2022;590000121;CH SECLIN;590780227;RADIO;2;2;7047;;;16494;23541;
IMAGES;2022;590000121;CH SECLIN;590780227;SCAN;2;2;5048;;;7078;12126;
IMAGES;2022;590000188;CLCC OSCAR LAMBRET LILLE;590780334;CAM;2;2;1193;0;7;2074;3274;1
IMAGES;2022;590000188;CLCC OSCAR LAMBRET LILLE;590780334;IRM;2;2;720;0;5;6586;7311;0
IMAGES;2022;590000188;CLCC OSCAR LAMBRET LILLE;590780334;MAMM;2;2;;;;5057;5057;
IMAGES;2022;590000188;CLCC OSCAR LAMBRET LILLE;590780334;RADIO;3;3;1718;0;1;1317;3036;1
IMAGES;2022;590000188;CLCC OSCAR LAMBRET LILLE;590780334;SCAN;1;1;1971;0;22;7390;9383;1
IMAGES;2022;590000188;CLCC OSCAR LAMBRET LILLE;590780334;TOMO;1;1;147;0;3;4062;4212;0
IMAGES;2022;590000188;CLCC OSCAR LAMBRET LILLE;590780334;dtIRM2;1;1;308;0;3;4825;5136;0
IMAGES;2022;590000337;CH DUNKERQUE;590781415;CAM;1;1;0;;;1;1;0
IMAGES;2022;590000337;CH DUNKERQUE;590781415;IRM;2;2;1416;;63;9393;10872;0
IMAGES;2022;590000337;CH DUNKERQUE;590781415;LITHO;1;1;125;;;;125;1
IMAGES;2022;590000337;CH DUNKERQUE;590781415;RADIO;3;3;11633;;;43334;54967;0
IMAGES;2022;590000337;CH DUNKERQUE;590781415;SCAN;2;2;4005;;;16382;20387;1
IMAGES;2022;590000337;CH DUNKERQUE;590781415;TOMO;1;1;0;;;149;149;0
IMAGES;2022;590000337;CH DUNKERQUE;590781415;VASC;1;1;1555;;;263;1818;1
IMAGES;2022;590000337;CH DUNKERQUE;590781415;dtIRM2;1;1;732;;40;5055;5827;0
IMAGES;2022;590000428;CH CAMBRAI;590781605;IRM;1;1;667;;;2560;3227;
IMAGES;2022;590000428;CH CAMBRAI;590781605;RADIO;3;3;18148;;;12531;30679;
IMAGES;2022;590000428;CH CAMBRAI;590781605;SCAN;1;1;5114;;;2560;7674;
IMAGES;2022;590000469;CH FOURMIES;590781662;IRM;1;0;;;;;;0
IMAGES;2022;590000469;CH FOURMIES;590781662;LITHO;1;0;0;0;0;0;0;0
IMAGES;2022;590000469;CH FOURMIES;590781662;RADIO;2;2;988;0;;11211;12199;0
IMAGES;2022;590000469;CH FOURMIES;590781662;SCAN;1;1;3036;0;;13837;16873;0
IMAGES;2022;590000477;CH LE QUESNOY;590781670;MAMM;1;1;;;;976;976;
IMAGES;2022;590000477;CH LE QUESNOY;590781670;RADIO;1;1;1691;;;11457;13148;
IMAGES;2022;590000477;CH LE QUESNOY;590781670;SCAN;1;1;1733;;;4605;6338;
IMAGES;2022;590000477;CH LE QUESNOY;590781670;VASC;1;1;186;;;16;202;
IMAGES;2022;590000527;CH AVESNES;590781795;RADIO;1;1;727;;;2948;3675;1
IMAGES;2022;590000535;CH DE MAUBEUGE MCO;590781803;CAM;2;;;;;;;
IMAGES;2022;590000535;CH DE MAUBEUGE MCO;590781803;IRM;1;1;1393;;;4896;6289;
IMAGES;2022;590000535;CH DE MAUBEUGE MCO;590781803;MAMM;1;;;;;;;
IMAGES;2022;590000535;CH DE MAUBEUGE MCO;590781803;RADIO;3;2;5766;;;28753;34519;
IMAGES;2022;590000535;CH DE MAUBEUGE MCO;590781803;SCAN;2;2;3648;;;14304;17952;
IMAGES;2022;590000535;CH DE MAUBEUGE MCO;590781803;TOMO;1;;;;;;;
IMAGES;2022;590000543;CH FELLERIES-LIESSIES;590781811;RADIO;1;1;302;;;;302;
IMAGES;2022;590000592;CH DENAIN;590782165;IRM;1;1;414;1;0;6177;6592;0
IMAGES;2022;590000592;CH DENAIN;590782165;MAMM;1;1;;;;997;997;
IMAGES;2022;590000592;CH DENAIN;590782165;RADIO;2;2;4556;92;0;23423;28071;1
IMAGES;2022;590000592;CH DENAIN;590782165;SCAN;2;2;3946;53;0;15147;19146;1
IMAGES;2022;590000600;CH SAINT- AMAND LES EAUX;590782207;RADIO;1;1;1808;;;1810;3618;0
IMAGES;2022;590000600;CH SAINT- AMAND LES EAUX;590782207;SCAN;1;1;599;;;534;1133;0
IMAGES;2022;590000618;CH VALENCIENNES;590782215;CAM;3;3;626;;;9601;10227;0
IMAGES;2022;590000618;CH VALENCIENNES;590782215;IRM;4;4;5867;;;16364;22231;0
IMAGES;2022;590000618;CH VALENCIENNES;590782215;MAMM;2;2;;;;5253;5253;
IMAGES;2022;590000618;CH VALENCIENNES;590782215;RADIO;6;6;39426;;;59771;99197;1
IMAGES;2022;590000618;CH VALENCIENNES;590782215;SCAN;3;3;21849;;;13000;34849;1
IMAGES;2022;590000618;CH VALENCIENNES;590782215;TOMO;2;1;735;;;4036;4771;0
IMAGES;2022;590000618;CH VALENCIENNES;590782215;VASC;4;4;8067;;;1823;9890;1
IMAGES;2022;590000618;CH VALENCIENNES;590782215;dtIRM2;1;1;830;;;4406;5236;0
IMAGES;2022;590000691;CH WATTRELOS;590782439;MAMM;1;1;;;;145;145;
IMAGES;2022;590000691;CH WATTRELOS;590782439;RADIO;2;2;1568;;;9785;11353;0
IMAGES;2022;590000758;CH ARMENTIERES;590782637;IRM;2;2;548;39;1;5224;5812;0
IMAGES;2022;590000758;CH ARMENTIERES;590782637;LITHO;1;1;58;;;;58;1
IMAGES;2022;590000758;CH ARMENTIERES;590782637;MAMM;1;1;;;;2005;2005;
IMAGES;2022;590000758;CH ARMENTIERES;590782637;RADIO;2;2;8601;151;0;22840;31592;0
IMAGES;2022;590000758;CH ARMENTIERES;590782637;SCAN;1;1;6943;143;1;6733;13820;0
IMAGES;2022;590000766;CH BAILLEUL;590782645;RADIO;1;1;591;186;89;5717;6583;1
IMAGES;2022;590000774;CH HAZEBROUCK;590782652;RADIO;2;2;4299;;;15402;19701;0
IMAGES;2022;590000774;CH HAZEBROUCK;590782652;SCAN;1;1;3387;;;5566;8953;1
IMAGES;2022;590001004;CH DOUAI DECHY;590783239;IRM;2;2;3602;;;9866;13468;
IMAGES;2022;590001004;CH DOUAI DECHY;590783239;RADIO;5;5;20132;;;31735;51867;1
IMAGES;2022;590001004;CH DOUAI DECHY;590783239;SCAN;2;2;11490;;;9591;21081;1
IMAGES;2022;590001004;CH DOUAI DECHY;590783239;dtIRM2;1;1;1355;;;3553;4908;
IMAGES;2022;590001418;EPSM AGGL LILLOISE ST-ANDRE;590034740;RADIO;1;1;427;;;;427;0
IMAGES;2022;590001582;CH INTERCOMMUNAL WASQUEHAL;590785663;RADIO;1;1;1293;264;;1557;3114;0
IMAGES;2022;590001749;POLYCLINIQUE DE GRANDE SYNTHE;590788956;MAMM;1;1;;;;1189;1189;
IMAGES;2022;590001749;POLYCLINIQUE DE GRANDE SYNTHE;590788956;RADIO;2;2;2268;;;19690;21958;
IMAGES;2022;590001749;POLYCLINIQUE DE GRANDE SYNTHE;590788956;SCAN;1;1;1449;;;4898;6347;
IMAGES;2022;590006607;HOP JEANNE DE FLANDRE CHR LILLE;590780193;MAMM;1;1;;;;1963;1963;
IMAGES;2022;590006607;HOP JEANNE DE FLANDRE CHR LILLE;590780193;RADIO;3;3;2793;;;13953;16746;0
IMAGES;2022;590006896;POLYCLINIQUE DE LA THIÉRACHE;590000519;MAMM;1;;;;;;;
IMAGES;2022;590006896;POLYCLINIQUE DE LA THIÉRACHE;590000519;RADIO;2;;;;;;;
IMAGES;2022;590006896;POLYCLINIQUE DE LA THIÉRACHE;590000519;SCAN;1;;;;;;;
IMAGES;2022;590780250;CLINIQUE LILLE SUD;590053955;IRM;1;;;;;;;
IMAGES;2022;590780250;CLINIQUE LILLE SUD;590053955;RADIO;3;;;;;;;
IMAGES;2022;590780250;CLINIQUE LILLE SUD;590053955;SCAN;2;;;;;;;
IMAGES;2022;590780250;CLINIQUE LILLE SUD;590053955;dtIRM1;1;;;;;;;
IMAGES;2022;590780268;HOPITAL PRIVÉ LE BOIS;590053955;CAM;3;;;;;;;
IMAGES;2022;590780268;HOPITAL PRIVÉ LE BOIS;590053955;IRM;3;;;;;;;
IMAGES;2022;590780268;HOPITAL PRIVÉ LE BOIS;590053955;MAMM;1;;;;;;;
IMAGES;2022;590780268;HOPITAL PRIVÉ LE BOIS;590053955;RADIO;1;;;;;;;
IMAGES;2022;590780268;HOPITAL PRIVÉ LE BOIS;590053955;SCAN;2;;;;;;;
IMAGES;2022;590780268;HOPITAL PRIVÉ LE BOIS;590053955;TOMO;2;;;;;;;
IMAGES;2022;590780268;HOPITAL PRIVÉ LE BOIS;590053955;VASC;2;;;;;;;
IMAGES;2022;590780268;HOPITAL PRIVÉ LE BOIS;590053955;dtIRM2;1;;;;;;;
IMAGES;2022;590780284;GCS GHICL HÔPITAL ST PHILIBERT;590051801;IRM;2;2;1966;;;9805;11771;
IMAGES;2022;590780284;GCS GHICL HÔPITAL ST PHILIBERT;590051801;RADIO;8;8;17299;;;16792;34091;
IMAGES;2022;590780284;GCS GHICL HÔPITAL ST PHILIBERT;590051801;SCAN;2;1;8630;;;9249;17879;1
IMAGES;2022;590780284;GCS GHICL HÔPITAL ST PHILIBERT;590051801;TOMO;1;0;;;;;;
IMAGES;2022;590780284;GCS GHICL HÔPITAL ST PHILIBERT;590051801;VASC;1;1;;;;;;
IMAGES;2022;590780284;GCS GHICL HÔPITAL ST PHILIBERT;590051801;dtIRM2;1;1;1276;;;5249;6525;
IMAGES;2022;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;CAM;2;;;;;;;
IMAGES;2022;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;IRM;3;;;;;;;
IMAGES;2022;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;RADIO;2;;;;;;;
IMAGES;2022;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;SCAN;2;;;;;;;
IMAGES;2022;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;dtIRM2;1;;;;;;;
IMAGES;2022;590781571;CLINIQUE DU CAMBRESIS;590000402;RADIO;1;;;;;;;
IMAGES;2022;590781571;CLINIQUE DU CAMBRESIS;590000402;VASC;1;;;;;;;
IMAGES;2022;590782298;POLYCLINIQUE DU PARC;590000675;IRM;1;;;;;;;
IMAGES;2022;590782298;POLYCLINIQUE DU PARC;590000675;SCAN;1;;;;;;;
IMAGES;2022;590782546;SAS CLINIQUE DES PEUPLIERS;590000733;RADIO;1;1;506;;;;506;1
IMAGES;2022;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;CAM;2;;;;;;;0
IMAGES;2022;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;IRM;3;;;;;;;0
IMAGES;2022;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;MAMM;1;;;;;;;
IMAGES;2022;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;RADIO;3;;;;;;;1
IMAGES;2022;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;SCAN;2;;;;;;;1
IMAGES;2022;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;dtIRM2;1;;;;;;;0
IMAGES;2022;590787586;HOP CARDIOLOGIQUE CHR LILLE;590780193;IRM;1;1;568;;;3485;4053;0
IMAGES;2022;590787586;HOP CARDIOLOGIQUE CHR LILLE;590780193;RADIO;2;2;11739;;;2784;14523;0
IMAGES;2022;590787586;HOP CARDIOLOGIQUE CHR LILLE;590780193;SCAN;2;2;6295;;;10062;16357;0
IMAGES;2022;590787586;HOP CARDIOLOGIQUE CHR LILLE;590780193;VASC;1;1;1555;;;;1555;1
IMAGES;2022;590788964;SARL CLINIQUE DU PARC;590001756;IRM;1;;;;;;;
IMAGES;2022;590788964;SARL CLINIQUE DU PARC;590001756;MAMM;1;;;;;;;
IMAGES;2022;590788964;SARL CLINIQUE DU PARC;590001756;RADIO;4;;;;;;;
IMAGES;2022;590788964;SARL CLINIQUE DU PARC;590001756;SCAN;2;;;;;;;
IMAGES;2022;590790655;SAINT ROCH CHIRURGIE;440052041;RADIO;1;;;;;;;
IMAGES;2022;590791091;CSPA LES BATELIERS CHRU LILLE;590780193;RADIO;1;1;267;;;2;269;0
IMAGES;2022;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;CAM;4;4;1391;;;3177;4568;0
IMAGES;2022;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;IRM;5;5;12767;;;13202;25969;1
IMAGES;2022;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;RADIO;11;11;19732;;;61599;81331;0
IMAGES;2022;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;SCAN;3;3;24547;;;10821;35368;1
IMAGES;2022;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;TOMO;1;1;1419;;;4022;5441;0
IMAGES;2022;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;VASC;3;3;2564;;;;2564;1
IMAGES;2022;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;dtIRM1;1;1;28;;;3109;3137;0
IMAGES;2022;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;dtIRM2;1;1;1837;;;6045;7882;0
IMAGES;2022;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;IRM;2;2;1742;;;8681;10423;0
IMAGES;2022;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;MAMM;1;1;;;;3291;3291;
IMAGES;2022;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;RADIO;6;6;13673;;;26207;39880;0
IMAGES;2022;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;SCAN;1;1;7134;;;6247;13381;0
IMAGES;2022;590801106;HOPITAL VICTOR PROVO;590782421;IRM;3;3;1502;;;17265;18767;
IMAGES;2022;590801106;HOPITAL VICTOR PROVO;590782421;MAMM;1;1;;;;1746;1746;
IMAGES;2022;590801106;HOPITAL VICTOR PROVO;590782421;RADIO;6;6;12679;;;33021;45700;
IMAGES;2022;590801106;HOPITAL VICTOR PROVO;590782421;SCAN;3;3;3939;;;23755;27694;
IMAGES;2022;590801106;HOPITAL VICTOR PROVO;590782421;dtIRM1;1;1;49;;;6867;6916;
IMAGES;2022;590801106;HOPITAL VICTOR PROVO;590782421;dtIRM2;1;1;885;;;4580;5465;
IMAGES;2022;590804696;CENTRE HOPITALIER DE TOURCOING;590781902;IRM;1;1;1175;;;3921;5096;0
IMAGES;2022;590804696;CENTRE HOPITALIER DE TOURCOING;590781902;MAMM;1;1;;;;791;791;
IMAGES;2022;590804696;CENTRE HOPITALIER DE TOURCOING;590781902;RADIO;4;4;13211;;;23644;36855;1
IMAGES;2022;590804696;CENTRE HOPITALIER DE TOURCOING;590781902;SCAN;2;2;8129;;;7892;16021;1
IMAGES;2022;590804712;CENTRE RADIOTHERAPIE ONCOLOGIE GRAY;590003281;SCAN;1;1;1050;0;0;0;1050;0
IMAGES;2022;590806360;CLINIQUE DE LA MITTERIE;590003596;RADIO;1;1;1994;;;;1994;
IMAGES;2022;590811279;HOP CLAUDE HURIEZ CHR LILLE;590780193;CAM;2;2;541;;;1904;2445;0
IMAGES;2022;590811279;HOP CLAUDE HURIEZ CHR LILLE;590780193;IRM;1;1;895;;;5963;6858;0
IMAGES;2022;590811279;HOP CLAUDE HURIEZ CHR LILLE;590780193;RADIO;3;3;7196;;;1016;8212;0
IMAGES;2022;590811279;HOP CLAUDE HURIEZ CHR LILLE;590780193;SCAN;2;2;5472;;;9668;15140;1
IMAGES;2022;590811279;HOP CLAUDE HURIEZ CHR LILLE;590780193;TOMO;1;1;713;;;3963;4676;0
IMAGES;2022;590811279;HOP CLAUDE HURIEZ CHR LILLE;590780193;VASC;2;2;1284;;;589;1873;1
IMAGES;2022;590813382;NOUVELLE CLINIQUE VILLETTE SA;590000386;IRM;2;0;;;;;;
IMAGES;2022;590813382;NOUVELLE CLINIQUE VILLETTE SA;590000386;RADIO;2;0;;;;;;
IMAGES;2022;590813382;NOUVELLE CLINIQUE VILLETTE SA;590000386;SCAN;1;0;;;;;;
IMAGES;2022;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;RADIO;2;;;;;;;
IMAGES;2022;590815056;CLINIQUE DE FLANDRE;590005492;MAMM;1;;;;;;;
IMAGES;2022;590815056;CLINIQUE DE FLANDRE;590005492;RADIO;2;;;;;;;
IMAGES;2022;590815056;CLINIQUE DE FLANDRE;590005492;SCAN;1;;;;;;;
IMAGES;2022;590816310;CLINIQUE SAINT AME;590000048;IRM;1;1;88;;;15397;15485;0
IMAGES;2022;590816310;CLINIQUE SAINT AME;590000048;MAMM;1;1;;;;124;124;
IMAGES;2022;590816310;CLINIQUE SAINT AME;590000048;RADIO;2;2;2186;;;28016;30202;
IMAGES;2022;590816310;CLINIQUE SAINT AME;590000048;SCAN;1;1;3040;;;22082;25122;
IMAGES;2022;590817458;CLINIQUE DE LA VICTOIRE;590053955;IRM;1;;;;;;;
IMAGES;2022;590817458;CLINIQUE DE LA VICTOIRE;590053955;MAMM;1;;;;;;;
IMAGES;2022;590817458;CLINIQUE DE LA VICTOIRE;590053955;RADIO;2;;;;;;;
IMAGES;2022;590817458;CLINIQUE DE LA VICTOIRE;590053955;SCAN;2;;;;;;;
IMAGES;2022;590817839;CLINIQUE DU VAL DE LYS;590053955;RADIO;2;;;;;;;
IMAGES;2022;590817839;CLINIQUE DU VAL DE LYS;590053955;VASC;1;;;;;;;
IMAGES;2022;600000053;CH GHPSO SENLIS;600101984;IRM;1;1;198;;;28;226;0
IMAGES;2022;600000053;CH GHPSO SENLIS;600101984;MAMM;1;1;;;;202;202;
IMAGES;2022;600000053;CH GHPSO SENLIS;600101984;RADIO;3;2;2214;5;;2060;4279;0
IMAGES;2022;600000053;CH GHPSO SENLIS;600101984;SCAN;1;1;700;;;21;721;0
IMAGES;2022;600000152;CH CHAUMONT-EN-VEXIN;600100572;MAMM;1;1;;;;859;859;
IMAGES;2022;600000152;CH CHAUMONT-EN-VEXIN;600100572;RADIO;3;3;2712;;;;2712;
IMAGES;2022;600000186;CH CLERMONT;600100648;RADIO;3;3;2733;;;23001;25734;0
IMAGES;2022;600000186;CH CLERMONT;600100648;SCAN;1;1;2270;;;8051;10321;0
IMAGES;2022;600000194;CH BEAUVAIS;600100713;CAM;2;2;413;0;0;7862;8275;0
IMAGES;2022;600000194;CH BEAUVAIS;600100713;IRM;2;2;1086;;;11811;12897;
IMAGES;2022;600000194;CH BEAUVAIS;600100713;MAMM;1;1;;;;2060;2060;
IMAGES;2022;600000194;CH BEAUVAIS;600100713;RADIO;3;3;13613;0;0;41522;55135;0
IMAGES;2022;600000194;CH BEAUVAIS;600100713;SCAN;2;2;5391;;;17045;22436;
IMAGES;2022;600000194;CH BEAUVAIS;600100713;TOMO;1;1;267;0;0;1404;1671;0
IMAGES;2022;600000194;CH BEAUVAIS;600100713;VASC;1;1;1468;;;;1468;
IMAGES;2022;600000285;CH CHICN NOYON;600100721;RADIO;2;2;744;;;9120;9864;
IMAGES;2022;600000285;CH CHICN NOYON;600100721;SCAN;1;1;525;;;2667;3192;
IMAGES;2022;600000467;CH GHPSO CREIL;600101984;IRM;3;3;2460;;;5885;8345;0
IMAGES;2022;600000467;CH GHPSO CREIL;600101984;LITHO;1;1;19;;;421;440;1
IMAGES;2022;600000467;CH GHPSO CREIL;600101984;RADIO;3;3;4720;43;;22489;27252;0
IMAGES;2022;600000467;CH GHPSO CREIL;600101984;SCAN;2;2;3161;62;;9685;12908;0
IMAGES;2022;600000467;CH GHPSO CREIL;600101984;VASC;1;1;1465;;;;1465;1
IMAGES;2022;600000467;CH GHPSO CREIL;600101984;dtIRM1;1;1;0;;;;0;0
IMAGES;2022;600012330;SNC CROME DE COMPIEGNE;600014005;SCAN;1;1;1;;;910;911;0
IMAGES;2022;600100101;CH AP-HP LIANCOURT;750712184;RADIO;1;1;1133;;4;54;1191;0
IMAGES;2022;600100754;POLYCLINIQUE SAINT CÔME;600000228;IRM;2;;;;;;;
IMAGES;2022;600100754;POLYCLINIQUE SAINT CÔME;600000228;RADIO;2;;;;;;;
IMAGES;2022;600100754;POLYCLINIQUE SAINT CÔME;600000228;SCAN;2;;;;;;;
IMAGES;2022;600100796;CTRE RÉÉDUC & RÉADAPT FONCTIONELLE;750720609;RADIO;1;1;951;0;0;0;951;0
IMAGES;2022;600110175;CLINIQUE DU PARC SAINT-LAZARE;600001234;LITHO;1;1;25;;;;25;
IMAGES;2022;600113476;CH CHICN COMPIÈGNE;600100721;IRM;1;1;949;;;4715;5664;0
IMAGES;2022;600113476;CH CHICN COMPIÈGNE;600100721;MAMM;1;1;;;;453;453;
IMAGES;2022;600113476;CH CHICN COMPIÈGNE;600100721;RADIO;3;3;5858;;;31757;37615;0
IMAGES;2022;600113476;CH CHICN COMPIÈGNE;600100721;SCAN;2;2;3298;;;14509;17807;0
IMAGES;2022;600113476;CH CHICN COMPIÈGNE;600100721;VASC;1;1;736;;;334;1070;0
IMAGES;2022;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;RADIO;2;2;1010;;;10600;11610;0
IMAGES;2022;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;SCAN;1;1;704;;;6564;7268;0
IMAGES;2022;610000051;CHICAM - SITE ALENCON;610780082;IRM;1;1;765;52;54;4437;5308;0
IMAGES;2022;610000051;CHICAM - SITE ALENCON;610780082;RADIO;4;2;7649;54;573;22407;30683;0
IMAGES;2022;610000051;CHICAM - SITE ALENCON;610780082;SCAN;1;1;6176;662;491;6875;14204;0
IMAGES;2022;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;IRM;1;1;255;;;2371;2626;0
IMAGES;2022;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;MAMM;1;1;;;;2641;2641;
IMAGES;2022;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;RADIO;5;4;2666;;;20980;23646;1
IMAGES;2022;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;SCAN;1;1;1958;;;7315;9273;1
IMAGES;2022;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;MAMM;1;1;;;;536;536;
IMAGES;2022;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;RADIO;2;2;1120;0;0;4702;5822;1
IMAGES;2022;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;VASC;0;0;0;0;0;;0;1
IMAGES;2022;610000093;CENTRE HOSPITALIER - SEES;610780140;RADIO;2;2;166;;;2150;2316;
IMAGES;2022;610000119;CH  JACQUES MONOD  - FLERS;610780165;IRM;1;1;288;;;678;966;
IMAGES;2022;610000119;CH  JACQUES MONOD  - FLERS;610780165;RADIO;3;3;4803;;;19521;24324;0
IMAGES;2022;610000119;CH  JACQUES MONOD  - FLERS;610780165;SCAN;1;1;1448;;;3955;5403;0
IMAGES;2022;610000119;CH  JACQUES MONOD  - FLERS;610780165;dtIRM2;1;1;288;;;678;966;0
IMAGES;2022;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;RADIO;4;4;2223;104;;10600;12927;0
IMAGES;2022;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;CAM;1;1;465;;;2301;2766;1
IMAGES;2022;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;IRM;1;1;993;;;4724;5717;0
IMAGES;2022;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;RADIO;5;5;5999;324;;22261;28584;1
IMAGES;2022;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;SCAN;1;1;816;;;3058;3874;1
IMAGES;2022;620000034;CH ARRAS;620100057;IRM;3;3;1992;0;0;8572;10564;0
IMAGES;2022;620000034;CH ARRAS;620100057;MAMM;1;1;;;;1359;1359;
IMAGES;2022;620000034;CH ARRAS;620100057;RADIO;6;6;12175;0;0;32344;44519;1
IMAGES;2022;620000034;CH ARRAS;620100057;SCAN;2;2;3413;0;0;16311;19724;1
IMAGES;2022;620000034;CH ARRAS;620100057;VASC;1;1;958;0;0;0;958;1
IMAGES;2022;620000034;CH ARRAS;620100057;dtIRM2;2;2;425;0;0;3537;3962;
IMAGES;2022;620000224;CH BETHUNE;620100651;CAM;2;2;187;;49;5684;5920;0
IMAGES;2022;620000224;CH BETHUNE;620100651;IRM;2;1;2116;;;3274;5390;0
IMAGES;2022;620000224;CH BETHUNE;620100651;RADIO;3;3;13308;;;17783;31091;1
IMAGES;2022;620000224;CH BETHUNE;620100651;SCAN;2;2;12153;;;5204;17357;1
IMAGES;2022;620000224;CH BETHUNE;620100651;TOMO;1;1;200;;177;4710;5087;0
IMAGES;2022;620000240;CH HENIN BEAUMONT;620100677;RADIO;2;2;874;;;897;1771;0
IMAGES;2022;620000257;CH LENS;620100685;IRM;3;3;3654;;;12006;15660;0
IMAGES;2022;620000257;CH LENS;620100685;MAMM;1;1;;;;1018;1018;
IMAGES;2022;620000257;CH LENS;620100685;RADIO;6;6;11529;;;26798;38327;
IMAGES;2022;620000257;CH LENS;620100685;SCAN;2;2;7396;;;12367;19763;1
IMAGES;2022;620000257;CH LENS;620100685;VASC;3;3;3584;;482;8;4074;
IMAGES;2022;620000257;CH LENS;620100685;dtIRM1;1;1;54;;;2951;3005;0
IMAGES;2022;620000257;CH LENS;620100685;dtIRM2;1;1;827;;;4256;5083;0
IMAGES;2022;620000281;EPSM VAL DE LYS ARTOIS;620101287;RADIO;1;1;508;0;24;0;532;0
