BOR;AN;FI;RS;FI_EJ;STATUT;HEB_MED;HEB_CHIR;HEB_PERINAT;HEB_PSY;HEB_SSR;HEB_SLD;MED;CHIRAMBU;PSY;RTH;CHIMIO;IRC;IVGAMP;CPP;HAD;SSR;URG;SMURSAMU;BLOC;IMAG;BIO;ANEST;MEDIC;STERIL;DIM;TELEMED;EMSP;DOULEUR;PALIA;CARDIO_INT;REA;CHIRCANCER;NEUROCHIR;NEURO_INT;GREFFE;BRULE;CHIRCAR
FILTRE;2022;510000516;INSTITUT GODINOT;510000136;DECLA;1;1;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;0;0;0;0
FILTRE;2022;510000516;INSTITUT GODINOT;510000136;INIT;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2022;510000813;CENTRE DE POST-CURE L'AMITIÉ;510000854;DECLA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2022;510000813;CENTRE DE POST-CURE L'AMITIÉ;510000854;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;510002298;HAD DE REIMS CROIX ROUGE FRANCAISE;750721334;DECLA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2022;510002298;HAD DE REIMS CROIX ROUGE FRANCAISE;750721334;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;DECLA;1;1;0;1;1;0;1;1;1;0;1;1;0;0;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;0;1
FILTRE;2022;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;INIT;1;1;0;1;1;0;1;1;1;0;1;0;1;0;0;1;0;0;1;;;;;;;;;;;1;1;1;0;0;0;0;1
FILTRE;2022;510002454;HOPITAL SEBASTOPOL CHU REIMS;510000029;DECLA;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0
FILTRE;2022;510002454;HOPITAL SEBASTOPOL CHU REIMS;510000029;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2022;510002470;AMERICAN MEMORIAL HOSPITAL CHU REIMS;510000029;DECLA;1;1;0;1;1;0;1;1;0;0;1;1;0;0;0;1;1;0;1;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0
FILTRE;2022;510002470;AMERICAN MEMORIAL HOSPITAL CHU REIMS;510000029;INIT;1;1;0;0;1;0;1;1;0;0;1;1;0;0;0;1;1;0;1;;;;;;;;;;;0;1;1;0;0;0;0;0
FILTRE;2022;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;DECLA;1;1;1;0;0;0;1;1;0;0;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;0;0
FILTRE;2022;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;INIT;1;1;1;0;0;0;1;1;0;0;1;1;1;0;0;0;1;1;1;;;;;;;;;;;0;1;1;1;1;1;0;0
FILTRE;2022;510009491;UNITE DE DIALYSE MEDICALISEE;510000953;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;;;;;;;;
FILTRE;2022;510009491;UNITE DE DIALYSE MEDICALISEE;510000953;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;510010184;UNITE D AUTODIALYSE DE CHALONS;510000953;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2022;510010184;UNITE D AUTODIALYSE DE CHALONS;510000953;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;510010754;UNITE D'AUTODIALYSE DE REIMS HOUZEAU;510000953;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2022;510010754;UNITE D'AUTODIALYSE DE REIMS HOUZEAU;510000953;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;510011463;UNITE D AUTODIALYSE D'EPERNAY;510000953;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2022;510011463;UNITE D AUTODIALYSE D'EPERNAY;510000953;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;510011679;RESIDENCE ROUX (USLD) CHU DE REIMS;510000029;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2022;510011679;RESIDENCE ROUX (USLD) CHU DE REIMS;510000029;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;510012040;POLYCLINIQUE DES BLEUETS;510000532;DECLA;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2022;510012040;POLYCLINIQUE DES BLEUETS;510000532;INIT;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2022;510017098;HAD EPERNAY;510000060;DECLA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2022;510017098;HAD EPERNAY;510000060;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;510020548;HAD CHALONS-EN-CHAMPAGNE;750047367;DECLA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2022;510020548;HAD CHALONS-EN-CHAMPAGNE;750047367;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;510023914;ANTENNE DE SMUR - CH CHALONS;510000037;DECLA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2022;510023914;ANTENNE DE SMUR - CH CHALONS;510000037;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;510023922;ANTENNE DE SMUR - GHAM;100006279;DECLA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2022;510023922;ANTENNE DE SMUR - GHAM;100006279;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;510024359;CLINIQUE TERRE DE FRANCE CLINEA;920030269;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2022;510024359;CLINIQUE TERRE DE FRANCE CLINEA;920030269;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;510024466;CENTRE HOSPITALIER DE FISMES;510000128;DECLA;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;;;;;;;;
FILTRE;2022;510024466;CENTRE HOSPITALIER DE FISMES;510000128;INIT;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;510024490;RADIOTH ET ONCOLOGIE MEDIC - ICC REIMS;510007081;DECLA;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2022;510024490;RADIOTH ET ONCOLOGIE MEDIC - ICC REIMS;510007081;INIT;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;510024979;POLYCLINIQUE REIMS - BEZANNES;510000532;DECLA;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0;1;1;0;1;1;1;1;0;0;0;1;1;1;1;0;0;0;0;0
FILTRE;2022;510024979;POLYCLINIQUE REIMS - BEZANNES;510000532;INIT;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;;;;;;;;;;;1;1;1;0;0;0;0;0
FILTRE;2022;510025471;CLINIQUE FSEF VITRY-LE-FRANCOIS;750720575;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2022;510025471;CLINIQUE FSEF VITRY-LE-FRANCOIS;750720575;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;510025703;CENTRE PSYPRO REIMS;690044979;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2022;510025703;CENTRE PSYPRO REIMS;690044979;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;510026339;HOSPITALISATION RÉMOISE - USCAR;510000052;DECLA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2022;510026339;HOSPITALISATION RÉMOISE - USCAR;510000052;INIT;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2022;520000019;C H DE BOURBONNE-LES-BAINS;520780024;DECLA;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2022;520000019;C H DE BOURBONNE-LES-BAINS;520780024;INIT;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2022;520000027;CENTRE HOSPITALIER DE CHAUMONT;520780032;DECLA;1;1;1;0;1;0;1;1;0;0;0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0
FILTRE;2022;520000027;CENTRE HOSPITALIER DE CHAUMONT;520780032;INIT;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1;1;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2022;520000035;HOPITAL DE JOINVILLE;520780040;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2022;520000035;HOPITAL DE JOINVILLE;520780040;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2022;520000043;CENTRE HOSPITALIER DE LANGRES;520780057;DECLA;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0
FILTRE;2022;520000043;CENTRE HOSPITALIER DE LANGRES;520780057;INIT;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;1;1;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2022;520000050;CENTRE HOSPITALIER DE MONTIER-EN-DER;520780065;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2022;520000050;CENTRE HOSPITALIER DE MONTIER-EN-DER;520780065;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2022;520000068;CH GENEVIEVE DE GAULLE ANTHONIOZ;520780073;DECLA;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;0;0;0;0;0
FILTRE;2022;520000068;CH GENEVIEVE DE GAULLE ANTHONIOZ;520780073;INIT;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;;;;;;;;;;;0;1;1;0;0;0;0;0
FILTRE;2022;520000076;CH DE LA HAUTE MARNE-HOP ANDRE BRETON;520780081;DECLA;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;;;;;;;;
FILTRE;2022;520000076;CH DE LA HAUTE MARNE-HOP ANDRE BRETON;520780081;INIT;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;520000084;HOPITAL SAINT-CHARLES;520780099;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2022;520000084;HOPITAL SAINT-CHARLES;520780099;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2022;520000753;UNITE D'AUTODIALYSE DE SAINT-DIZIER;510000953;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2022;520000753;UNITE D'AUTODIALYSE DE SAINT-DIZIER;510000953;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;520003823;HAD CHAUMONT LANGRES;750047367;DECLA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2022;520003823;HAD CHAUMONT LANGRES;750047367;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;520004052;UNITE DE DIALYSE MEDICALISEE;510000953;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2022;520004052;UNITE DE DIALYSE MEDICALISEE;510000953;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;520004680;GCS POLE DE SANTE SUD 52 - CH CHAUMONT;520004664;DECLA;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
FILTRE;2022;520004680;GCS POLE DE SANTE SUD 52 - CH CHAUMONT;520004664;INIT;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2022;520004714;GCS POL SANT SUD 52 - CLINIQ COMPASSIO;520004664;DECLA;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
FILTRE;2022;520004714;GCS POL SANT SUD 52 - CLINIQ COMPASSIO;520004664;INIT;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2022;520004847;SELARL U2R SITE CTRE MED CHIR CHAUMONT;630011831;DECLA;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2022;520004847;SELARL U2R SITE CTRE MED CHIR CHAUMONT;630011831;INIT;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;520780156;CLINIQUE DE LA COMPASSION;520000092;DECLA;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2022;520780156;CLINIQUE DE LA COMPASSION;520000092;INIT;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;520780180;CLINIQUE FRANCOIS 1ER;520000100;DECLA;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
FILTRE;2022;520780180;CLINIQUE FRANCOIS 1ER;520000100;INIT;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2022;520780214;CENTRE MEDICO-CHIRURGICAL DE CHAUMONT;520000118;DECLA;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
FILTRE;2022;520780214;CENTRE MEDICO-CHIRURGICAL DE CHAUMONT;520000118;INIT;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2022;520782939;USLD DU CH DE CHAUMONT;520780032;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2022;520782939;USLD DU CH DE CHAUMONT;520780032;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;530000017;CH HAUT ANJOU SITE CHATEAU GONTIER;530000025;DECLA;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0;0
FILTRE;2022;530000017;CH HAUT ANJOU SITE CHATEAU GONTIER;530000025;INIT;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;1;1;1;1;;;;;;;;;;;0;1;1;0;0;0;0;0
FILTRE;2022;530000124;CLINIQUE NOTRE DAME DE PRITZ;530000249;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2022;530000124;CLINIQUE NOTRE DAME DE PRITZ;530000249;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;530000132;HOPITAL S.O. MAYENNAIS :SITE DE CRAON;530007202;DECLA;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0
FILTRE;2022;530000132;HOPITAL S.O. MAYENNAIS :SITE DE CRAON;530007202;INIT;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2022;530000140;HOPITAL LOCAL ERNEE;530000058;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0
FILTRE;2022;530000140;HOPITAL LOCAL ERNEE;530000058;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2022;530000165;HOPITAL LOCAL EVRON;530000066;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0
FILTRE;2022;530000165;HOPITAL LOCAL EVRON;530000066;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2022;530000173;CH DU NORD MAYENNE;530000074;DECLA;1;1;1;1;1;0;1;1;1;0;0;0;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;1;1;0;0;0;0;0
FILTRE;2022;530000173;CH DU NORD MAYENNE;530000074;INIT;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;1;1;1;1;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2022;530000181;HOPITAL S.O. MAYENNAIS :SITE DE RENAZE;530007202;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0
FILTRE;2022;530000181;HOPITAL S.O. MAYENNAIS :SITE DE RENAZE;530007202;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2022;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;DECLA;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0;0
FILTRE;2022;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;INIT;1;1;1;1;1;1;1;1;0;0;0;1;0;0;1;1;1;1;1;;;;;;;;;;;1;1;1;0;0;0;0;0
FILTRE;2022;530000611;HOPITAL LOCAL VILLAINES LA JUHEL;530002591;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;;;;;;;;
FILTRE;2022;530000611;HOPITAL LOCAL VILLAINES LA JUHEL;530002591;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;530002898;CENTRE DIALYSE ECHO LAVAL;440002590;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;
FILTRE;2022;530002898;CENTRE DIALYSE ECHO LAVAL;440002590;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;530005628;CENTRE MALLET-PROUX;530009042;DECLA;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2022;530005628;CENTRE MALLET-PROUX;530009042;INIT;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;530006188;DIALYSE ECHO LAVAL;440002590;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2022;530006188;DIALYSE ECHO LAVAL;440002590;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;530008119;DIALYSE DIAVERUM CHATEAU GONTIER;690049853;DECLA;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;;;;;;;;
FILTRE;2022;530008119;DIALYSE DIAVERUM CHATEAU GONTIER;690049853;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;530008671;UNITÉ CHIMIO CH LAVAL SITE POLYCL DU M;530000371;DECLA;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2022;530008671;UNITÉ CHIMIO CH LAVAL SITE POLYCL DU M;530000371;INIT;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;530008788;DIALYSE ECHO MAYENNE;440002590;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;
FILTRE;2022;530008788;DIALYSE ECHO MAYENNE;440002590;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;530031384;USLD JARDIN D'ARCADIE;530000074;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2022;530031384;USLD JARDIN D'ARCADIE;530000074;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;530031509;CENTRE DE SOINS DE LA BREHONNIERE;530000868;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2022;530031509;CENTRE DE SOINS DE LA BREHONNIERE;530000868;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;530031962;POLYCLINIQUE DU MAINE;530000975;DECLA;1;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;1;1;1;1;0;0;0;1;0;1;1;0;0;0;0;0
FILTRE;2022;530031962;POLYCLINIQUE DU MAINE;530000975;INIT;1;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2022;530032788;USLD CH HAUT ANJOU;530000025;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2022;530032788;USLD CH HAUT ANJOU;530000025;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2022;540000015;CHRU NANCY - MATERNITE;540023264;DECLA;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;1;1;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
FILTRE;2022;540000015;CHRU NANCY - MATERNITE;540023264;INIT;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;1;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2022;540000023;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;DECLA;1;1;1;0;1;1;1;1;0;0;0;0;1;0;0;0;1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;0;0;0
FILTRE;2022;540000023;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;INIT;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;1;;;;;;;;;;;0;0;1;0;0;0;0;0
