BOR;AN;FI;RS;FI_EJ;PN_A1;PN_A2;PN_A4;PN_A5;PN_A6;PN_A7;PN_A73;PN_A8;PN_A9;PN_A74;PN_A11;PN_A12;PN_A13;PN_A75;PN_A14;PN_A15;PN_A16;PN_A17;PN_A18;PN_A19;PN_A20;PN_A21;PN_A22;PN_A23;PN_A24;PN_A25;PN_B25;PN_A26;PN_A27;PN_A28;PN_A29;PN_A30;PN_A31;PN_A32;PN_A33;PN_A34;PN_B30;PN_B31;PN_B32;PN_B33;PN_B34;PN_C30;PN_C31;PN_C32;PN_C33;PN_C34;PN_A35;PN_A36;PN_A37;PN_A38;PN_A39;PN_A40;PN_A41;PN_A42;PN_A43;PN_A44;PN_A45;PN_A46;PN_A47;PN_A48;PN_A49;PN_A50;PN_A51;PN_A53;PN_A54;PN_A55;PN_A56;PN_A57;PN_A58;PN_A59;PN_A60;PN_A61;PN_A62;PN_A63;PN_A64;PN_A65;PN_A66
PN;2022;500000229;CRF  LE NORMANDY  - GRANVILLE;500000567;0.26;0.52;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;500000260;CHAG - SITE GRANVILLE;500000054;;;1;0.59;108;0;0;0;0;;;;;;;;;0;;;0;;;1;1;1;18/12/2021;244;121;1;;;;;;;2;2;;;;0.33;0.33;;;;0;;;;1;20;48;6909;0;;;;1;3;127;0;;0;;;;1;1005;307;;0.5;0;;;;
PN;2022;500000302;HOPITAL LOCAL - MORTAIN;500000062;0.55;0.05;0;;;;;0;0;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;500000401;CLINIQUE HENRI GUILLARD - COUTANCES;500000609;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;500000419;CRF - SIOUVILLE;310021084;0.3;0.12;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;60;37;7;0.04;0;;;;
PN;2022;500000435;HOPITAL SAINT JAMES;500000104;0.5;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;500000450;CH MEMORIAL - SAINT-LO;500000112;2.63;0.7;1;2.57;140;1;0;0;0;;;;;;;;;0;;;0;;;1;1;1;;526;372;0;;1;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;261;121;;0.2;0;;;;
PN;2022;500000468;CHPC - SITE VALOGNES;500000013;0;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;10;109;3597;0;;;;1;3;3;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;500000476;HOPITAL LOCAL - VILLEDIEU LES POELES;500000138;0.4;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;500000575;CENTRE HOSPITALIER DE L'ESTRAN;500000245;1;0.2;0;;;;;1;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;5.17;795;309;1;4794;1068;;;1;84;;0.5;0.5
PN;2022;500000591;CENTRE HOSPITALIER DE COUTANCES;500000393;0.5;0.2;0;;;;;0;1;;653;125;420;;219;132;1;0;;;0;;;1;1;1;;183;109;0;90;1;;;;;;;;;;0.1;;;;;0;;;;1;24;;;1;6;0;1;0;;;0;;0;;;;1;1453;1353;5;;0;;;;
PN;2022;500002357;POLYCLINIQUE DU COTENTIN;500002233;0.41;0.42;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;500010384;FONDATION BON SAUVEUR DE LA MANCHE;500010384;1;0.1;0;;;;;1;0;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;3.05;1745;458;0;;;;;0;;;;
PN;2022;500012687;CRF CARDIO VASCULAIRE W.HARVEY;310021118;0.2;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;152;125;7;0.2;0;;;;
PN;2022;500021423;CRF LE NORMANDY II;500000567;0.23;0.11;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;500021449;CENTRE DE RADIOTHERAPIE DE LA BAIE;500018296;;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.2;0;;;;0;;;;;0;;;;
PN;2022;500024336;CRF SIOUVILLE - SITE CHERBOURG;310021084;0.2;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;481;119;3;0.1;0;;;;
PN;2022;510000169;CENTRE HOSPITALIER DE CHALONS;510000037;0.8;1;1;0.95;185;1;0;0;1;;2684;331;0;0;779;736;1;0;;;0;;;1;1;1;15/06/2004;426;174;0;;;;;;;1;1;;3;2;0.18;0.18;;1.4;1;0;;;;0;;;;0;;;;1;35;2023;0;;1;4.72;668;156;0;;;;;0;;;;
PN;2022;510000185;POLYCLINIQUE DE COURLANCY;510000532;0.72;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;2.27;0;;;;0;;;;;1;489;;1.31;0.17
PN;2022;510000201;RESIDENCE MEDICALE JEAN D'ORBAIS;750034589;0.2;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;510000219;ETABT PUBLIC DE SANTE MENTALE MARNE;510000052;2.33;0.1;0;;;;;1;1;;;;;;;21;;0;;;0;;;1;1;1;;426;105;1;;4;;;23;2;1;;;2;;3.12;;;16.91;2;0;;;;0;;;;0;;;;0;;;0;;1;2.55;539;0;1;10314;893;;14.67;0;;;;
PN;2022;510000235;CENTRE HOSPITALIER D'EPERNAY;510000060;1.2;0;1;0.8;187;0;0;0;0;;;;;;;;;0;;;0;;;1;1;1;03/01/2007;446;208;0;63;;;;;;1;1;;2;1;0.4;0.4;;1.6;0.8;0;;;;0;;;;0;;;;1;7;479;0;;1;1.4;225;46;1;2203;450;47;2.6;0;;;;
PN;2022;510000243;CLINIQUE D'EPERNAY;510000573;0.6;0.3;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;0.5;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;0;;166;41;0;;;;;;;1;1;;2;1;0.2;0.2;;0.4;0.2;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;595;86;25;0.17;0;;;;
PN;2022;510000284;MAISON DE SANTE;920035599;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;510000292;EHSSR STE MARTHE;750720534;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;510000359;HOPITAL LOCAL DE MONTMIRAIL;510000086;0.35;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;510000466;CENTRE HOSPITALIER DE SAINTE-MENEHOULD;510000102;0.1;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;510000516;INSTITUT GODINOT;510000136;0.3;0.3;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1.3;0;;;;1;30;16;5;0.2;1;1064;0;2.3;0.6
PN;2022;510000813;CENTRE DE POST-CURE L'AMITIÉ;510000854;0.08;0.02;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;510002298;HAD DE REIMS CROIX ROUGE FRANCAISE;750721334;0.1;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;2.59;0.65;1;;;1;0;0;1;;1636;276;;;498;371;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;1;35;7612;1;2.5;0;;;;0;;;;;0;;;;
PN;2022;510002454;HOPITAL SEBASTOPOL CHU REIMS;510000029;0.06;0.01;1;;;1;0;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;12;45;3931;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;510002470;AMERICAN MEMORIAL HOSPITAL CHU REIMS;510000029;0.37;0.74;1;;;1;0;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;1;3051;;8.7;2.1
PN;2022;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;1.93;0.48;1;1.8;1602;1;0;0;0;;;;;;;;;0;;;1;1088;422;0;;;;;;;;4;1;3;2;0;;;;1;0;1.8;0.5;0.8;1.55;0;0;;;;0;;;;0;;;;0;;;0;;1;3.05;518;0;1;625;212;6;1.65;1;3051;;8.7;2.1
PN;2022;510011679;RESIDENCE ROUX (USLD) CHU DE REIMS;510000029;0.05;0.01;1;;;1;0;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;12;4;4380;0;;;;0;;;0;;0;;;;0;;;;;1;;;;
PN;2022;510012040;POLYCLINIQUE DES BLEUETS;510000532;0.63;;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;0;;80;5;0;;1;1;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;510020548;HAD CHALONS-EN-CHAMPAGNE;750047367;0.2;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;510024359;CLINIQUE TERRE DE FRANCE CLINEA;920030269;0.21;0.11;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;510024466;CENTRE HOSPITALIER DE FISMES;510000128;0.2;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;510024490;RADIOTH ET ONCOLOGIE MEDIC - ICC REIMS;510007081;;;0;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1.4;0;;;;1;29;20;15;0.1;1;374;0;0.5;0.2
PN;2022;510024979;POLYCLINIQUE REIMS - BEZANNES;510000532;1;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.7;0;;;;0;;;;;0;;;;
PN;2022;520000019;C H DE BOURBONNE-LES-BAINS;520780024;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;520000027;CENTRE HOSPITALIER DE CHAUMONT;520780032;1.55;1;1;0.22;27;0;0;0;1;;862;0;0;0;290;229;;0;;;0;;;1;1;1;13/10/2017;71;57;0;48;;;;;;1;;;1;1;0.2;;;0.5;0.5;0;;;;0;;;;0;;;;1;12;29;1;0.76;1;1;47;14;1;246;37;17;0.92;0;;;;
PN;2022;520000035;HOPITAL DE JOINVILLE;520780040;0.3;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;520000043;CENTRE HOSPITALIER DE LANGRES;520780057;1.6;0.8;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;1;27/12/2012;113;27;0;201;;;;0;;1;;;1;1;0.1;;;0.2;0.2;0;;;;0;;;;0;;;;1;7;362;0;;1;1.9;44;0;1;331;85;14;0.3;0;;;;
PN;2022;520000050;CENTRE HOSPITALIER DE MONTIER-EN-DER;520780065;0.5;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;520000068;CH GENEVIEVE DE GAULLE ANTHONIOZ;520780073;1;0.5;1;0.34;152;0;0;0;0;;;;;;;;;0;;;0;;;1;1;1;01/12/2012;551;176;0;45;;;;;;1;1;;2;1;0.3;0.3;;0.7;;0;;;;0;;;;0;;;;1;14;646;1;0.47;1;0.29;17;0;1;695;201;46;0.33;0;;;;
PN;2022;520000076;CH DE LA HAUTE MARNE-HOP ANDRE BRETON;520780081;1.07;;0;;;;;1;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;;17;0;1;99;13;;;0;;;;
PN;2022;520000084;HOPITAL SAINT-CHARLES;520780099;0.65;0.04;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;520003823;HAD CHAUMONT LANGRES;750047367;0.2;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;520004680;GCS POLE DE SANTE SUD 52 - CH CHAUMONT;520004664;0.2;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;520004714;GCS POL SANT SUD 52 - CLINIQ COMPASSIO;520004664;0.2;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;520780156;CLINIQUE DE LA COMPASSION;520000092;0.2;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;520780180;CLINIQUE FRANCOIS 1ER;520000100;0.16;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;0;;;;0;;;;;0;;;;
PN;2022;520780214;CENTRE MEDICO-CHIRURGICAL DE CHAUMONT;520000118;0.2;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;530000017;CH HAUT ANJOU SITE CHATEAU GONTIER;530000025;1.26;0.6;1;;4;0;0;0;0;;;;;;;;;0;;;0;;;1;1;1;01/08/2012;215;134;0;56;1;1;;1;1;1;1;;4;2;0.72;0.72;;2.94;1.74;0;;;;0;;;;0;;;;0;;;0;;1;;215;7;1;1336;429;43;;0;;;;
PN;2022;530000132;HOPITAL S.O. MAYENNAIS :SITE DE CRAON;530007202;0.03;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;530000140;HOPITAL LOCAL ERNEE;530000058;0;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;6;0;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;530000173;CH DU NORD MAYENNE;530000074;3.25;0.2;1;0.43;74;0;0;0;0;;;;;;;;;0;;;0;;;1;1;1;01/09/2012;325;183;0;1;1;;;4;1;0;;;0;0;0.05;;;1.76;1.17;0;;;;0;;;;0;;;;0;;;0;;1;0.88;418;91;1;2078;502;8;0.92;0;;;;
PN;2022;530000181;HOPITAL S.O. MAYENNAIS :SITE DE RENAZE;530007202;0.02;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;4.04;0.51;1;4.91;595;1;1;0;1;;788;4;311;0;337;294;1;0;;;0;;;1;1;1;17/08/2012;516;254;1;14;0;0;;1;;3;3;;6;2;0.3;0.3;;3.1;1.2;1;10;34;3590;0;;;;0;;;;1;19;2276;1;0.86;1;2.55;454;320;1;1523;401;21;1.25;0;;;;
PN;2022;530000611;HOPITAL LOCAL VILLAINES LA JUHEL;530002591;0.07;0.15;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;530005628;CENTRE MALLET-PROUX;530009042;0.02;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;530008119;DIALYSE DIAVERUM CHATEAU GONTIER;690049853;0.05;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;530031509;CENTRE DE SOINS DE LA BREHONNIERE;530000868;0.1;0.1;0;;;;;0;0;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;530031962;POLYCLINIQUE DU MAINE;530000975;0.5;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.34;0;;;;0;;;;;0;;;;
PN;2022;530032788;USLD CH HAUT ANJOU;530000025;;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;13;4;4504;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;540000015;CHRU NANCY - MATERNITE;540023264;0.7;0;1;1.27;278;1;0;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;1;3;443;0;;0;;;;1;295;119;16;0.79;1;1989;;2.95;0.15
PN;2022;540000023;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;1.08;0.35;1;0.76;88;0;0;0;1;;4050;40;6602;8309;1136;1074;1;0;;;0;;;1;1;1;01/04/2006;103;28;0;1;;;;;;2;;2;2;1;0.57;;0.57;0.63;0.3;0;;;;0;;;;0;;;;1;30;0;0;;0;;;;0;;;;;0;;;;
PN;2022;540000072;MAISON HOSPITALIERE DE BACCARAT;540014081;0.35;0.23;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;540000148;CH 3H SANTE SITE DE CIREY SUR VEZOUZE;540019007;0.1;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;12;0;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;540000155;CENTRE HOSPITALIER DE LUNEVILLE;540000080;0.9;0.2;1;1;30;0;0;0;0;;;;;;;;;0;;;0;;;1;1;1;21/03/2006;390;261;0;30;3;1;2;3;3;2;2;;4;4;5;3;2;7;7;0;;;;0;;;;0;;;;1;42;559;0;;0;;;;1;393;208;7;0.2;0;;;;
PN;2022;540000288;LES ELIEUX SOINS DE SUITE READAPTATION;540018710;0.3;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;540000296;CENTRE HOSPITALIER DE PONT A MOUSSON;540000106;0.9;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;0;;128;38;0;365;;;;;;1;1;;3;1;0.1;0.1;;1.1;0.5;0;;;;0;;;;0;;;;1;3;154;0;;0;;;;0;;;;;0;;;;
PN;2022;540000312;CENTRE HOSPITALIER ST NICOLAS DE PORT;540000114;0.47;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;1;01/01/2013;114;54;1;60;;;;;;1;;;3;2;0.4;0;0;1.2;0.8;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;540000361;CLINIQUE JEANNE D'ARC;540003928;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.15;0;;;;0;;;;;0;;;;
PN;2022;540000395;LES MAISONS HOSPITALI. SITE NANCY;540000122;0.6;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;1;01/09/2013;133;50;0;;;;;;;8;4;;;;4.23;3.3;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;540000445;CLINIQUE AMBROISE PARE;540000890;;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;540000452;CLINIQUE SAINT ANDRE;540000908;0.5;0.3;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;540000478;CLINIQUE LOUIS PASTEUR;540003449;2.9;0.7;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.3;0;;;;1;;;3;0.2;0;;;;
PN;2022;540000486;POLYCLINIQUE DE GENTILLY;540000932;1;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1.2;0;;;;0;;;;;0;;;;
PN;2022;540000585;SSR DE FLAVIGNY - OHS;540006707;0.5;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;540000668;CTRE JACQUES PARISOT BAINVILLE S MADON;540006707;1.37;0.03;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;10;1;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;540000858;LES MAISONS HOSPITALI. SITE N. MAISONS;540000122;0.6;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;540000973;CTRE D'OBSERVATION ET DE CURE FLAVIGNY;540006707;0.05;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;540001070;CH DE BRIEY - HOPITAL MAILLOT;540000767;2.3;0.45;1;0.95;86;0;0;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;1;10;246;0;;0;;;;1;82;36;2;0.4;0;;;;
PN;2022;540001096;CH DE MT ST MARTIN (GROUPE SOS SANTE);570010181;1.5;0.2;1;0.93;71;0;0;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;1;40;555;1;1;0;;;;0;;;;;0;;;;
PN;2022;540001104;HOPITAL DE JOEUF (ASSPO);570027995;0.4;;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;1;21/03/2016;340;181;0;180;;;;;;2;2;0;5;2;1.48;1.48;0;4.22;1.08;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;0;0;1;5.42;811;1;1;0;1;;2598;211;1747;16141;718;1272;;0;;;1;611;366;1;1;1;01/11/2003;587;217;0;90;3;;3;2;2;1;;1;;;1.14;;1.14;1.88;1.88;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2022;540001286;INSTITUT DE CANCEROLOGIE DE LORRAINE;540003019;1.2;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.5;0;;;;1;138;76;;0.2;1;898;0;2.35;0.45
PN;2022;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;13.5;2.7;0;;;;;0;0;;;;;;;;;1;566;2838;1;95;38;1;1;1;01/11/2003;1148;405;0;49;1;1;;7;3;1;;1;1;;0.11;0.05;0.06;2.99;1.32;0;;;;0;;;;0;;;;1;38;3145;1;18.4;1;1.31;1053;0;1;1031;375;40;4.59;1;4466;;4.61;0.85
PN;2022;540003043;CHRU NANCY - HOPITAL SAINT JULIEN;540023264;;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;12;69;3771;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
