BOR;AN;FI;RS;FI_EJ;TELEMED_A1;TELEMED_A20;TELEMED_A21;TELEMED_A22;TELEMED_B1;TELEMED_B20;TELEMED_B21;TELEMED_B22;TELEMED_A2;TELEMED_A23;TELEMED_B2;TELEMED_B23;TELEMED_A3;TELEMED_A24;TELEMED_A25;TELEMED_B3;TELEMED_B24;TELEMED_B25;TELEMED_A4;TELEMED_B4;TELEMED_A17;TELEMED_A18;TELEMED_A19;TELEMED_A39;TELEMED_A26;TELEMED_A27;TELEMED_A28;TELEMED_A29;TELEMED_A30;TELEMED_A31;TELEMED_A32;TELEMED_A33;TELEMED_A34;TELEMED_A35;TELEMED_A36;TELEMED_A37;TELEMED_A38
TELEMED;2022;290036375;HAD DU PONANT SITE CLINIQUE GD LARGE;290000447;0;;;;0;;;;1;0;1;0;0;;;0;;;0;0;0;1;46;0;0;0;1;1;1;1;1;0;0;0;0;0;0
TELEMED;2022;2A0000154;CLINIQUE DU SUD DE LA CORSE;2A0000204;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2022;2A0000287;CENTRE HOSPITALIER DE CASTELLUCCIO;2A0000386;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2022;2A0001988;HAD AJACCIO ET GRAND AJACCIO;2A0001848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;1;0;1;1;0;1
TELEMED;2022;2A0022554;MAIS CONVAL ET REGIME VALICELLI;2A0000311;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2022;2B0004212;UNITE D'AUTODIALYSE ILE ROUSSE;130006810;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;0;0;0;1;0;0
TELEMED;2022;2B0004584;UNITE D'AUTODIALYSE DE CATERAGGIO;130016058;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0
TELEMED;2022;300000023;CH ALES CEVENNES;300780046;1;1;1;0;0;;;;1;1;0;;1;1;0;0;;;0;0;1;1;8;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2022;300000031;CH LOUIS PASTEUR BAGNOLS SUR CEZE;300780053;1;1;0;1;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2022;300000478;CH LES CHATAIGNIERS PONTEILS;300781010;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;0;0;0;0;0;0;0;0;0
TELEMED;2022;300007119;AIDER SANTE UAD UDM CH ALES 1;340000264;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2022;300008588;NEPHROCARE NIMES NEWCO 3;940023849;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2022;300008638;NEPHROCARE UDM BAGNOLS SUR CEZE NEWCO3;940023849;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2022;300012309;ADENE HAD NIMES;340027937;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2022;300013745;ADENE HAD ALES;340027937;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2022;300017431;AIDER SANTE CENTRE GCS PAAC ALES 2;340000264;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2022;300780137;NOUVELLE CL BONNEFON ALES;920028396;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2022;300780210;CL BELLE RIVE VILLENEUVE LES AVIGNON;300000148;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1
TELEMED;2022;300780244;CL DU PONT DU GARD REMOULINS;920030269;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2022;300782117;CHU NIMES CAREMEAU;300780038;1;1;0;1;0;;;;0;0;0;;1;1;0;0;;;0;0;1;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1
TELEMED;2022;300787421;AIDER SANTE UAD UDM CHU NIMES;340000264;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2022;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;0;0;0;0;0;1;0;0;0
TELEMED;2022;310013628;CH MURET;310786256;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;13;1;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2022;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;1;0;1;0;1;1;0;0;0;0;0;0
TELEMED;2022;310019351;HOPITAL LARREY CHU TOULOUSE;310781406;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;1;0;1;0;1;1;0;0;0;1;0;0
TELEMED;2022;310021571;CL DES MINIMES TOULOUSE;310021563;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;10;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2022;310022298;HOPITAL GARONNE CHU TOULOUSE;310781406;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;55;1;0;1;0;1;0;1;1;0;0;0;1;0;0
TELEMED;2022;310022330;GCS DIALYSE COMMINGES UDM DD STGAUDENS;310022322;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0
TELEMED;2022;310025333;ONCOPOLE CHU TOULOUSE;310781406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;1;0;1;0;1;1;0;0;0;1;0;0
TELEMED;2022;310026083;CL RIVE GAUCHE TOULOUSE;310026075;1;1;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2022;310026612;CL NEPHRO ST EXUPERY UDM UNION ST JEAN;310000617;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0
TELEMED;2022;310780150;CL MEDIPOLE GARONNE TOULOUSE;310788799;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;1;0;0;1;0;0;0;0;1;0;0
TELEMED;2022;310780259;CL PASTEUR TOULOUSE;310000096;1;1;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;1;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;1
TELEMED;2022;310780374;CL DU CHATEAU DE VERNHES BONDIGOUX;310000161;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2022;310781133;CLINIQUE D'AUFRERY PIN BALMA;310000427;0;0;0;0;0;1;0;0;1;0;0;0;0;;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;1;0;1;0;0;1;0;0
TELEMED;2022;310781174;CL BLAGNAC;750056335;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2022;310781422;CENTRE PAUL DOTTIN RAMONVILLE ST AGNE;310781562;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2022;310781505;CL D'OCCITANIE MURET;310000492;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;10;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2022;310781984;CL DE VERDAICH GAILLAC TOULZA;310014378;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;;1;0;1;0;0;0;1;1;0;1;0;0;0;0
TELEMED;2022;310782016;CL NEPHRO ST EXUPERY TOULOUSE;310000617;1;1;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;0;1;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2022;310782065;AAIR UDM TOULOUSE LE GOFF;310000633;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;0;0;0;0;;0;0;1;0;1;0;1;1;0;0;0;0;0;0
TELEMED;2022;310782339;CRF LA FONTAINE SALEE CHU TOULOUSE;310781406;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;1;0;1;0;1;1;0;0;0;1;0;0
TELEMED;2022;310782347;INSTITUT CLAUDIUS REGAUD ONCOPOLE;310789136;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;;1;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2022;310782446;ARSEAA;310782446;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2022;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;1;0;1;0;1;1;0;0;0;1;0;0
TELEMED;2022;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;1;1;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2022;310783063;HOPITAL LA GRAVE CHU TOULOUSE;310781406;1;0;0;0;0;;;;0;0;0;;0;0;0;0;;;0;0;1;0;;1;0;1;0;1;0;1;1;0;0;0;1;0;0
TELEMED;2022;310784558;CRF LES HOPITAUX DE LUCHON;310180013;0;;;;0;;;;0;;1;1;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2022;310786389;CL DES PYRENEES COLOMIERS;310001433;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;94;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2022;310786702;SSR DOMAINE DE LA CADENE TOULOUSE;750043713;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2022;310793419;CL NEPHRO ST EXUPERY UDM UAD ST GAUDEN;310000617;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0
TELEMED;2022;320000086;CH AUCH EN GASCOGNE;320780117;1;1;1;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;12;0;0;0;0;0;0;1;1;0;1;0;0;0;0
TELEMED;2022;320000128;CH GIMONT;320780158;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;2;0;0;1;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2022;320000144;CHI LOMBEZ SAMATAN;320780174;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;1;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2022;320000151;CH DE MAUVEZIN;320780182;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;1;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2022;320000177;CH NOGARO;320780208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;1;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2022;320000185;CH DE VIC FEZENSAC;320780216;0;0;0;0;0;;;;0;0;0;;0;0;0;0;;;0;0;0;0;;0;0;1;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2022;320004930;POLE REEDUC LA REVISCOLADA MONTEGUT;320000565;1;1;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;38;1;0;1;1;1;0;1;1;0;0;0;1;0;0
TELEMED;2022;320780323;CTRE PEDIA ST JACQUES MPR MONTEGUT;750810590;1;0;0;1;1;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2022;320784333;CRF ST BLANCARD;320000565;1;1;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;38;1;0;1;1;1;0;1;1;0;0;0;1;0;0
TELEMED;2022;330000217;MAISON DE SANTE MARIE GALENE;330780347;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;36;0;0;1;0;0;0;1;1;0;0;0;1;0;0
TELEMED;2022;330000332;HOPITAL SUBURBAIN DU BOUSCAT;330780545;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;1;2;1;0;0;0;0;0;1;1;0;0;0;1;0;1
TELEMED;2022;330000340;MSP BORDEAUX BAGATELLE;330780552;1;1;1;0;0;;;;0;0;0;;0;0;0;0;;;0;0;1;0;;0;0;1;1;1;0;1;0;0;0;0;1;0;0
TELEMED;2022;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;1;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2022;330000571;CH DE LA HAUTE GIRONDE;330781220;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2022;330000589;CH SUD GIRONDE - SITE LANGON;330027509;1;1;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;1;0;0;1;1;19;0;0;1;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2022;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;1;0;;0;0;0;0;1;0;1;0;0;0;0;1;0;1
TELEMED;2022;330000613;CENTRE HOSPITALIER STE FOY LA GRANDE;330781261;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2022;330000639;CH CHARLES PERRENS;330781287;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;7;1;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2022;330000647;CH DE CADILLAC;330781295;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;80;0;0;1;1;0;0;1;0;1;0;0;0;0;0
TELEMED;2022;330000662;INSTITUT BERGONIE;330781329;1;0;0;0;0;;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2022;330007410;ANTENNE AUTODIALYSE ET UDM CA3D;330007386;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
TELEMED;2022;330007634;ANTENNE AUTODIALYSE AURAD LA TESTE;330000266;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;1
TELEMED;2022;330025958;HAD DES VIGNES ET DES RIVIERES;330025859;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;0;0;0;0;0;1;1;1;1;0;1;1;0;1
TELEMED;2022;330056227;ANTENNE AUTODIALYSE CADDD;330007386;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
TELEMED;2022;330056516;ANTENNE/UNITE DE DIALYSE CTMR;330000258;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;;0;0;0;1;1;0;1;0;0;0;0;1;0;0
TELEMED;2022;330060385;RADIOTHERAPIE - SITE BORDEAUX NORD;330804097;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2022;330780370;LES FONTAINES DE MONJOUS - SSR;750034589;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;10;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2022;330780446;C.T.M.R. SAINT-AUGUSTIN;330000258;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;150;0;0;1;1;0;0;1;0;0;0;0;0;0;0
TELEMED;2022;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2022;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2022;330781139;CRF LA TOUR DE GASSIES;330056540;1;0;0;1;0;0;0;0;0;0;1;1;0;;;0;;;0;0;1;0;;0;0;0;0;0;0;1;1;1;0;0;0;0;0
TELEMED;2022;330781154;KORIAN LES GRANDS CHENES;330055542;1;1;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;;1;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2022;330781303;HIA ROBERT PICQUE;750821092;1;0;0;0;0;;;;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2022;330781337;HOPITAL XAVIER ARNOZAN - CHU;330781196;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1;48;1;0;1;1;0;0;1;0;1;0;0;0;0;0
TELEMED;2022;330781352;HOPITAL SAINT-ANDRE - CHU;330781196;1;1;1;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;1;0;;1;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2022;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;1;1;1;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;1;0;1;0;;1;0;1;1;0;1;1;1;0;0;1;0;1;0
TELEMED;2022;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;1;1;0;1;0;0;0;0;1;1;0;0;1;1;1;0;0;0;1;0;1;0;;1;0;1;1;0;0;1;1;1;0;0;0;0;1
TELEMED;2022;330795295;ANTENNE AUTODIALYSE CADDD;330007386;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;1
TELEMED;2022;330795303;ANTENNE AUTODIALYSE CADDD;330007386;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;1
TELEMED;2022;330802364;ANTENNE AUTODIALYSE CADDD;330007386;1;0;0;1;1;0;0;1;0;1;0;1;1;0;0;1;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;1
TELEMED;2022;330802752;CENTRE JEAN ABADIE - CHU;330781196;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;;1;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2022;340000025;INSTITUT ST PIERRE PALAVAS LES FLOTS;340022722;1;1;0;1;0;1;0;1;1;0;1;1;1;1;1;0;0;1;0;0;1;0;;1;0;0;1;0;0;1;1;0;0;0;1;0;0
TELEMED;2022;340000033;CH BEZIERS;340780055;1;1;1;1;1;0;0;0;1;0;1;1;1;1;1;0;0;1;1;0;1;1;38;1;0;1;1;0;1;1;1;1;0;1;1;0;0
TELEMED;2022;340000173;CH PEZENAS;340780451;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2022;340000181;CH ST PONS DE THOMIERES;340780469;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;7;0;0;0;0;0;0;1;1;1;0;0;0;0;0
TELEMED;2022;340000207;ICM MONTPELLIER;340780493;1;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2022;340000249;CH CLERMONT L'HERAULT;340780543;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2022;340001064;CENTRE MUTUALISTE NEUROLOGIQUE PROPARA;340013028;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;;1;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2022;340008275;CENTRE ANTONIN BALMES CHU MONTPELLIER;340780477;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;100;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2022;340009018;CL DU PIC ST LOUP;340008978;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;1;0;1;0;1;0;0;1;0;0
TELEMED;2022;340013119;AIDER SANTE UAD GRABELS CORDIER 1;340000264;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2022;340013168;AIDER SANTE UDM CL MIROUZE MTP;340000264;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2022;340013218;AIDER SANTE UAD UDM CL ST LOUIS GANGES;340000264;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2022;340013259;AIDER SANTE UAD BEDARIEUX;340000264;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2022;340013309;AIDER SANTE UAD UDM CH CLERMONT HLT;340000264;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2022;340013358;AIDER SANTE UAD BOUZIGUES;340000264;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2022;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;1;1;1;1;0;0;0;1;1;0;1;0;1;1;1;1;1;1;0;0;0;0;;0;0;1;0;0;0;1;0;1;0;0;0;0;1
TELEMED;2022;340015965;POLYCL ST PRIVAT BOUJAN SUR LIBRON;340000074;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;15;1;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2022;340015999;NEPHROCARE CH BEZIERS NEWCO 2;940023831;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2022;340016005;NEPHROCARE UAD POL SANTE LUNEL NEWCO 4;940023856;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2022;340016476;HAD BEZIERS HAD;340016468;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;7;1;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2022;340017839;ADENE HAD MONTPELLIER;340027937;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2022;340021211;HAD CH BEZIERS;340780055;0;0;0;0;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2022;340022979;POLYCL ST ROCH MONTPELLIER;340000306;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2022;340023142;NEPHROCARE CL MILLLENAIRE MPL NEWCO 4;940023856;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2022;340024512;SSR JARDINS DE SOPHIA CASTELNAU LE LEZ;340001825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2022;340024546;CL PLEIN SOLEIL MONTPELLIER;340000405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;1;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2022;340024553;AIDER SANTE UAD ST JEAN SUD DE FRANCE;340000264;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2022;340780139;CL DU DR JEAN CAUSSE COLOMBIERS;340000090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2022;340780147;POLYCL DES TROIS VALLEES BEDARIEUX;340000108;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;9;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2022;340780212;CRF STER LAMALOU LES BAINS;340796069;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;;1;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2022;340780485;CHS LA COLOMBIERE CHU MONTPELLIER;340780477;1;1;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
