BOR;AN;FI;RS;FI_EJ;AUTOR;LACTA;LIT_KANG;LIT_OBS;LIT_NEO_HSI;LIT_SIN;LIT_REA;SALTRAV;SEJ_OBS;SEJ0_Obs;SEJ_NEO_HSI;SEJ0_NEO_HSI;SEJ_SIN;SEJ0_SIN;SEJ_REA;SEJ0_REA;SEJ_BAM;SEJ0_BAM;JOU_OBS;JOU_NEO_HSI;JOU_SIN;JOU_REA;JOU_BAM;SEJACC;JOUACC;SEJCES;JOUCES;FSUIV;ACCUN;ACCMU;ENFTR;TRANSDES;ENFANTS;CONSGYN;CONSSAG;CONSENTR;SORPREC;MUTHAD;PRIS;IVG;IVGN_1;IVGME;IVG1214;IVG1516;CONV;IMG;AMP;PAT_AMP
PERINAT;2022;360000160;CH DU BLANC;360000053;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1064;1326;62;0;0;1;19;19;19;0;0;;0;0;0
PERINAT;2022;370000531;CH DU CHINONAIS;370000606;TYPE1;;0;12;0;0;0;3;624;49;0;0;0;0;0;0;529;8;2286;0;0;0;1928;483;2079;83;480;3;483;0;7;;488;10340;1531;;15;0;1;52;60;25;0;0;;0;0;0
PERINAT;2022;370000861;CHRU BRETONNEAU - TOURS;370000481;TYPE3;EXT;1;66;18;9;16;7;4838;403;477;16;204;12;407;22;3106;33;22249;5766;2955;4963;11430;3609;19286;754;5980;1;3532;77;34;;3714;2609;14225;88;167;3;1;1255;1143;430;75;45;15;73;1;590
PERINAT;2022;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1427;1897;118;0;0;1;53;34;43;0;1;;0;0;0
PERINAT;2022;370000903;CH PAUL MARTINAIS - LOCHES;370000614;CPPR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1026;1725;;0;0;1;45;40;37;0;0;0;0;0;0
PERINAT;2022;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;TYPE2;;1;51;6;;;6;2446;214;544;3;0;0;0;0;1453;0;9137;3049;0;0;4879;1969;8221;420;2345;10;1951;18;3;;1991;;;;146;0;1;18;9;0;1;1;;12;1;248
PERINAT;2022;380000026;CH FABRICE MARCHIOL LA MURE;380780031;CPPR;;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;476;688;18;0;0;1;18;16;18;0;0;;0;0;0
PERINAT;2022;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;TYPE1;;1;31;;;;1;2243;531;0;0;0;0;0;0;1391;52;6762;0;0;0;4432;1361;5728;254;1510;2;1348;13;37;;1394;;;;68;0;1;434;519;295;38;5;;1;0;0
PERINAT;2022;380000042;CH YVES TOURAINE;380780056;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;195;63;0;0;0;0;0;0;0;0;;0;0;0
PERINAT;2022;380000067;HOPITAL NORD - CHU38;380780080;TYPE3;;1;65;14;12;12;6;3933;413;352;58;417;35;298;15;2165;17;16138;2962;4704;3913;8211;2513;13062;511;3663;25;2440;73;1;;2608;12948;10090;62;116;2;1;1174;1113;411;90;61;29;56;1;478
PERINAT;2022;380000091;CH DE SAINT MARCELLIN;380780171;CPPR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;346;1420;97;0;0;1;34;35;34;0;0;0;0;0;0
PERINAT;2022;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;TYPE2;;0;28;6;0;0;4;2051;137;129;9;0;0;0;0;1398;3;7690;1200;0;0;4669;1474;6478;293;1701;5;1456;18;8;;1492;10398;14628;460;53;0;1;277;270;140;35;5;;1;0;0
PERINAT;2022;380000406;HOPITAL DE VOIRON - CHU38;380780080;TYPE2;;;25;6;;;4;1911;355;152;9;0;0;0;0;1264;6;6236;1417;0;0;4420;1353;5731;213;1226;2;1345;8;8;;1368;8794;3152;;86;0;1;193;197;74;13;0;;15;0;0
PERINAT;2022;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;TYPE1;;0;21;0;0;0;6;2003;229;0;0;0;0;0;0;1571;29;7338;0;0;0;5967;1556;6802;253;1336;0;1547;9;18;0;1581;11163;8629;492;83;0;1;300;278;203;9;0;;12;0;0
PERINAT;2022;380020123;CLINIQUE DES COTES DU RHONE;380021139;CPPR;;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;1883;34;0;0;0;0;0;0;0;0;;0;0;0
PERINAT;2022;380780197;CLINIQUE ST VINCENT DE PAUL BOURGOIN;380798173;TYPE2;;1;33;6;;;4;1655;294;120;3;0;0;0;0;1185;15;5468;1578;0;0;4232;1206;5032;266;1428;1;1196;10;15;;1221;;;;30;0;0;0;0;0;0;0;;0;0;0
PERINAT;2022;380780288;NOUVELLE CLINIQUE DE CHARTREUSE;380019224;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;4;7;0;0;0;;0;0;0
PERINAT;2022;380785956;CLINIQUE DES CEDRES;380795211;TYPE1;;;31;;;;8;998;66;0;0;0;0;0;0;801;10;3648;0;0;0;3057;799;3393;175;898;0;791;8;9;0;807;;;;19;0;1;21;27;0;1;1;0;7;0;0
PERINAT;2022;380786442;CLINIQUE BELLEDONNE;380798025;TYPE2;;;39;6;;;5;2010;152;124;12;0;0;0;0;1603;12;9079;1408;0;0;6604;1661;8265;360;2211;5;1639;22;13;;1688;;;;35;0;1;5;5;0;0;0;;15;1;572
PERINAT;2022;390000040;CH LONS;390780146;TYPE2;;1;16;10;2;0;5;1350;86;141;8;48;8;0;0;932;2;5217;1316;206;0;2955;1055;4561;117;779;1;1041;14;1;;1076;7627;5026;572;128;0;1;264;256;207;9;6;5;6;0;0
PERINAT;2022;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;CPPR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1641;1669;69;0;0;1;42;54;35;0;0;;0;0;0
PERINAT;2022;390000222;CH LOUIS PASTEUR DOLE;390780609;TYPE2;;0;16;6;;;4;1039;96;162;11;0;0;0;0;703;0;3665;1008;0;0;2457;797;3358;115;611;0;790;7;2;0;804;5138;2187;179;18;0;1;196;180;141;12;6;1;1;0;0
PERINAT;2022;400000105;CENTRE HOSPITALIER DAX;400780193;TYPE2;;1;17;4;;;3;1466;305;207;7;0;0;0;0;857;1;4895;1553;0;0;3095;966;4465;200;1190;4;951;15;1;0;986;8755;5072;98;37;0;1;204;208;92;18;1;;3;0;0
PERINAT;2022;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;TYPE2;;1;20;6;3;0;4;1717;299;686;18;103;13;0;0;636;0;5939;2898;1134;0;1998;1220;5363;234;1354;6;1197;23;11;;1257;8127;11448;423;111;0;1;328;262;214;21;6;1;7;0;0
PERINAT;2022;410000020;CH BLOIS SIMONE VEIL;410000087;TYPE2;;0;25;12;3;;4;1960;118;206;3;121;13;0;0;1335;5;7979;3051;790;0;4945;1453;6863;315;1974;9;1426;27;13;;1499;;;;30;0;1;647;564;358;25;13;;14;0;0
PERINAT;2022;410000046;CH ROMORANTIN-LANTHENAY;410000103;TYPE1;;;13;;;;2;622;48;0;0;0;0;0;0;398;1;2200;0;0;0;1416;466;1966;107;530;1;465;1;4;;467;2593;2596;4;13;0;1;48;32;37;1;0;;14;0;0
PERINAT;2022;410000202;POLYCLINIQUE BLOIS;410000319;TYPE1;;;20;;;;5;793;46;0;0;0;0;0;0;650;12;2730;0;0;0;2249;626;2442;153;697;0;626;0;9;;629;;;;16;0;0;0;0;0;0;0;;1;0;0
PERINAT;2022;410004998;CLINIQUE DU SAINT COEUR - VENDOME;410000871;TYPE1;;;19;;;;3;497;33;0;0;0;0;0;0;430;5;1752;0;0;0;1537;420;1685;83;435;0;417;3;5;;430;;;;25;0;1;40;48;40;0;0;;0;0;0
PERINAT;2022;420000010;CH DE ROANNE;420780033;TYPE2;;0;31;6;3;0;5;2129;156;213;6;86;12;0;0;1579;2;8944;1330;1324;0;6139;1639;7816;333;1987;3;1609;30;7;;1683;8126;11626;60;42;0;1;260;280;174;16;5;6;17;1;0
PERINAT;2022;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;TYPE1;;0;15;0;0;0;4;1209;255;0;0;0;0;0;0;0;0;3468;0;0;0;0;785;3056;135;633;0;778;7;15;;803;5765;3598;;57;0;1;121;179;89;6;1;;3;0;0
PERINAT;2022;420000234;CH DE FIRMINY;420780652;TYPE1;;;25;;;;4;1515;237;0;0;0;0;0;0;1131;20;4937;0;0;0;3882;1122;4572;197;1052;0;1114;8;18;;1134;5171;4944;105;93;0;1;272;259;186;15;1;;4;0;0
PERINAT;2022;420000267;CH DU FOREZ SITE DE FEURS;420013831;CPPR;;;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;671;3972;0;0;0;1;40;0;40;0;0;;0;0;0
PERINAT;2022;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;TYPE2;;1;44;16;0;0;5;1982;123;346;15;0;0;0;0;1323;0;7987;2689;0;0;4683;1566;7054;412;2222;9;1536;30;14;;1596;;;;64;0;1;31;34;4;4;1;;6;0;0
PERINAT;2022;420780637;CH DU GIER - MCO;420002495;TYPE1;;0;19;;;;3;792;64;0;0;0;0;0;0;577;7;2751;0;0;0;1996;577;2397;109;553;0;573;4;7;;581;12402;8448;;28;0;1;90;69;84;0;1;;1;0;0
PERINAT;2022;420782310;CLINIQUE DU RENAISON;420000853;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;1;4;8;4;0;0;0;0;0;0
PERINAT;2022;420785354;HOPITAL NORD - CHU42;420784878;TYPE3;;1;60;22;9;10;11;4425;858;846;6;101;0;308;8;2139;2;15088;7052;1675;5004;7240;2918;13088;576;3624;15;2834;84;6;5;3025;4899;3998;292;124;3;1;697;661;396;73;52;;58;1;511
PERINAT;2022;430000117;CH EMILE ROUX LE PUY;430000018;TYPE2;;1;21;6;;;3;1349;155;164;5;0;0;0;0;811;4;4955;1369;0;0;2850;935;4261;204;1147;0;922;13;8;;954;6595;1344;45;22;0;1;205;214;171;24;3;;3;0;0
PERINAT;2022;430000190;CH DE BRIOUDE;430000034;CPPR;;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;170;1609;10;0;0;0;0;0;0;0;0;;0;0;0
PERINAT;2022;440000016;CH DE SAINT NAZAIRE;440000057;TYPE2;EXT;1;41;8;4;0;7;3610;786;332;68;250;29;0;0;2151;6;11715;2141;1638;0;7038;2417;10684;419;2576;1;2382;35;9;;2467;18438;13217;59;215;0;1;702;689;459;44;8;5;24;0;0
PERINAT;2022;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;TYPE3;EXT;1;73;18;21;18;12;5830;517;419;23;675;41;378;15;3548;163;28085;3284;9531;5688;13981;4254;24015;926;7581;17;4145;109;161;;4421;15820;9514;;222;3;1;1733;1680;704;107;68;;117;1;799
PERINAT;2022;440000396;CH ERDRE ET LOIRE;440053643;TYPE1;;;15;;;;2;830;105;0;0;0;0;0;0;639;12;3047;0;0;0;2509;604;2769;107;590;4;604;0;10;;604;7111;5796;165;20;0;1;190;184;153;4;3;;0;0;0
PERINAT;2022;440000412;CLINIQUE BRETECHE VIAUD;440000941;TYPE1;;0;30;0;0;0;5;1787;259;0;0;0;0;0;0;1410;11;6441;0;0;0;5419;1359;6017;298;1600;29;1345;14;8;;1379;;;;47;0;1;99;108;53;8;0;;7;1;171
PERINAT;2022;440000503;CH CNP SITE CHATEAUBRIANT;440000313;TYPE2;;1;15;4;;;4;807;89;136;11;0;0;0;0;475;0;3041;964;0;0;1818;548;2692;114;734;4;544;4;4;;554;5085;4765;;14;0;1;136;143;132;6;0;;1;0;0
PERINAT;2022;440029338;CLINIQUE MUTUALISTE JULES VERNE;440053411;TYPE2;;0;50;6;;;9;3839;319;384;52;0;0;0;0;2937;16;14458;1943;0;0;10506;3230;13692;572;3139;3;3198;32;33;;3276;;;;283;3;1;728;749;213;45;12;;28;1;307
PERINAT;2022;440033819;SANTE ATLANTIQUE;440006344;TYPE2;INT;1;89;6;;;12;4990;396;464;34;0;0;0;0;3607;3;18934;2992;0;0;13281;3870;16917;860;4682;27;3825;45;31;;3946;;;;136;0;1;3;0;0;0;0;;30;1;556
PERINAT;2022;450000047;CH DEZARNAULDS - GIEN;450000096;TYPE1;;0;20;;;;2;1101;114;0;0;0;0;0;0;687;4;3274;0;0;0;2042;752;2818;191;921;0;748;4;11;;770;6027;1375;3;84;0;1;113;123;89;4;0;;0;0;0
PERINAT;2022;450000062;CH AGGLOMERATION MONTARGOISE;450000104;TYPE2;;0;25;7;3;;3;1773;177;166;22;73;4;0;0;1115;0;6133;1159;737;0;3554;1246;5306;275;1585;0;1230;16;10;;1270;2293;5232;1723;103;5;1;323;291;300;12;3;;2;0;0
PERINAT;2022;450000070;CH PITHIVIERS;450000112;CPPR;;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1049;4515;44;0;0;1;58;42;58;0;0;;0;0;0
PERINAT;2022;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;TYPE3;;;84;13;9;14;8;6203;785;438;12;415;8;205;6;4104;128;23971;4696;3426;3119;14221;4517;20848;759;5392;21;4417;100;125;;4658;8189;19125;2011;260;310;1;1041;1083;670;64;11;;32;1;384
PERINAT;2022;450010079;ORELIANCE - LONGUES ALLEES;450000195;TYPE2;;0;21;6;;;4;958;85;242;13;0;0;0;0;562;0;3601;802;0;0;2107;711;3185;191;952;0;704;7;2;;726;;;;5;0;0;0;0;0;0;0;;0;1;171
PERINAT;2022;460000045;CH FIGEAC SITE MARTIN MALVY;460780083;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1991;965;102;0;0;1;52;45;51;0;0;0;0;0;0
PERINAT;2022;460000052;CH ST JACQUES ST CERE;460780091;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;246;4171;79;;;0;;0;;;;;;0;
PERINAT;2022;460000102;CH JEAN COULON GOURDON;460780208;CPPR;;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1026;36;0;0;1;18;22;18;0;0;0;0;0;0
PERINAT;2022;460000110;CH JEAN ROUGIER CAHORS;460780216;TYPE2;;;18;4;;;3;991;130;144;38;0;0;0;0;585;0;3494;654;0;0;2171;678;3111;146;810;2;666;12;6;;690;8420;5108;42;24;0;1;233;254;162;14;2;0;4;0;0
PERINAT;2022;470000027;CLINIQUE ESQUIROL-SAINT-HILAIRE;470014069;TYPE1;;;0;;;;0;236;26;0;0;0;0;0;0;164;0;817;0;0;0;557;170;709;36;182;0;167;3;0;;173;;;;4;2;1;41;48;18;0;1;;1;0;0
PERINAT;2022;470000423;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;470016171;TYPE2;EXT;1;29;6;3;;5;2208;494;202;3;150;15;0;0;1337;6;7277;2078;1193;0;4592;1476;6604;325;2071;12;1443;33;13;;1526;11442;10112;352;68;2;1;284;205;156;28;0;;10;0;0
PERINAT;2022;470000431;CH VILLENEUVE -POLE SANTE VILLENEUVOIS;470000324;TYPE1;;;25;;;;4;858;83;0;0;0;0;0;0;594;7;2806;0;0;0;1927;630;2503;121;627;1;623;7;7;0;639;2327;8648;506;53;1;1;52;218;43;3;0;1;1;0;0
PERINAT;2022;470000480;CENTRE HOSPITALIER DE MARMANDE - CHIC;470001660;TYPE1;;;15;;;;4;863;127;0;0;0;0;0;0;559;2;2975;0;0;0;2104;578;2600;122;704;1;569;9;5;;590;;7507;;22;0;1;198;121;154;8;0;0;17;0;0
PERINAT;2022;480000017;HOPITAL LOZERE SITE VALLEE DU LOT;480780097;TYPE2;;;7;4;;;2;596;60;73;5;0;0;0;0;381;1;2114;406;0;0;1213;425;1845;116;676;0;419;6;1;;431;2076;3684;133;47;0;1;124;122;88;6;2;;1;0;0
PERINAT;2022;490000049;CHR ANGERS SITE LARREY;490000031;TYPE3;;1;73;15;8;15;11;4871;265;517;55;303;25;340;9;3445;15;20453;4289;2050;5177;13103;3777;17824;797;5292;40;3678;99;11;;3932;2708;10375;333;225;1;1;1258;1202;642;75;24;1;76;1;312
PERINAT;2022;490000635;CH DE CHOLET;490000676;TYPE2;;1;30;10;3;;5;2524;120;286;37;206;33;0;0;1925;6;9771;2164;1588;0;6385;2076;8795;318;1986;0;2047;29;18;3;2125;16327;8268;279;140;1;1;357;367;190;36;3;;19;0;0
PERINAT;2022;490001765;CH DE SAUMUR;490528452;TYPE2;;0;18;6;;;4;1286;88;173;10;0;0;0;0;925;4;4321;1285;0;0;2929;1048;4045;187;964;0;1041;7;9;1;1061;6007;4889;61;106;0;1;275;243;206;16;7;;0;0;0
PERINAT;2022;490002037;POLYCLINIQUE DU PARC;490000890;TYPE1;EXT;0;25;;;;4;645;51;0;0;0;0;0;0;532;2;2191;0;0;0;1805;525;2025;99;488;1;522;3;2;;533;;;;28;0;1;0;1;0;0;0;;0;0;0
PERINAT;2022;490014909;CLINIQUE DE L'ANJOU;490008109;TYPE2;;1;38;6;;;6;2191;183;274;18;0;0;0;0;1603;3;7990;1882;0;0;5466;1764;7268;438;2132;10;1748;16;6;;1790;;;;85;0;0;0;0;0;0;0;;4;0;0
PERINAT;2022;500000021;CHAG - SITE AVRANCHES;500000054;TYPE2;INT;0;24;4;6;;4;1359;83;199;4;112;15;0;0;990;0;5773;1614;615;0;3979;1080;5232;221;1409;9;1067;13;5;;1100;3011;3942;24;8;0;1;235;210;198;8;1;;8;0;0
PERINAT;2022;500000187;CHPC - SITE CHERBOURG;500000013;TYPE3;;1;27;6;3;6;5;2681;514;379;24;91;14;190;24;1429;3;9579;2326;780;1436;4828;1721;7893;306;2168;12;1687;34;2;;1766;8174;7871;130;75;0;1;239;259;151;20;5;;14;0;0
PERINAT;2022;500000260;CHAG - SITE GRANVILLE;500000054;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;606;2706;42;;;0;;0;;;;;;0;
PERINAT;2022;500000401;CLINIQUE HENRI GUILLARD - COUTANCES;500000609;CPPR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;1915;46;0;0;1;26;12;26;0;0;0;0;0;0
PERINAT;2022;500000450;CH MEMORIAL - SAINT-LO;500000112;TYPE2;;0;22;9;;;4;1865;152;281;64;0;0;0;0;1339;4;7327;1644;0;0;5305;1511;6880;279;1579;0;1496;15;26;;1539;12224;8179;;19;0;1;306;272;227;19;4;;17;0;0
PERINAT;2022;500000468;CHPC - SITE VALOGNES;500000013;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;4161;56;;;0;;;;;;;;0;
PERINAT;2022;500002357;POLYCLINIQUE DU COTENTIN;500002233;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;0;0;0;0;0;0;;0;1;60
PERINAT;2022;510000169;CENTRE HOSPITALIER DE CHALONS;510000037;TYPE2;;1;12;6;;;3;1293;334;164;16;0;0;0;0;700;4;3498;835;0;0;2409;780;3164;152;834;0;769;11;6;;794;7361;3257;650;15;0;1;254;226;215;19;6;;4;0;0
PERINAT;2022;510000235;CENTRE HOSPITALIER D'EPERNAY;510000060;TYPE1;;0;19;;;;3;1026;270;0;0;0;0;0;0;538;6;2933;0;0;0;1938;556;2468;130;713;0;551;5;8;;567;;;;16;0;1;216;209;161;5;1;;1;0;0
PERINAT;2022;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1269;1235;125;0;0;1;22;15;22;0;0;;0;0;0
PERINAT;2022;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;TYPE3;INT;1;40;6;14;18;5;3133;202;29;10;584;4;444;31;1805;1;12869;42;6202;4775;5939;2222;10361;516;3552;56;2143;79;3;;2323;15032;5691;;183;0;1;463;466;192;48;11;10;78;1;133
PERINAT;2022;510024979;POLYCLINIQUE REIMS - BEZANNES;510000532;TYPE2;;;55;12;3;0;9;3443;239;485;17;112;2;0;0;2421;1;13889;2574;1050;0;8763;2784;12403;595;3117;6;2736;48;10;;2842;;;;17;0;1;243;269;201;9;1;;29;1;635
PERINAT;2022;520000027;CENTRE HOSPITALIER DE CHAUMONT;520780032;TYPE2;;0;17;6;0;0;4;851;166;123;3;0;0;0;0;374;0;2669;871;0;0;1220;485;2172;120;700;0;482;3;2;;489;3247;1354;16;35;0;1;206;222;155;14;7;;1;0;0
PERINAT;2022;520000043;CENTRE HOSPITALIER DE LANGRES;520780057;CPPR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;284;1795;14;0;0;0;0;0;0;0;0;;0;0;0
PERINAT;2022;520000068;CH GENEVIEVE DE GAULLE ANTHONIOZ;520780073;TYPE2;;0;24;6;6;;4;1457;123;188;16;88;10;0;0;951;1;4986;1254;543;0;3012;1050;4314;218;1141;3;1035;15;2;0;1066;9594;8666;146;118;0;1;195;189;174;0;0;2;3;0;0
PERINAT;2022;530000017;CH HAUT ANJOU SITE CHATEAU GONTIER;530000025;TYPE1;;0;23;;;;4;1011;85;0;0;0;0;0;0;817;15;3728;0;0;0;3183;800;3494;137;749;0;793;7;14;;817;;;144;12;0;1;38;73;31;0;0;;0;0;0
PERINAT;2022;530000173;CH DU NORD MAYENNE;530000074;TYPE1;;0;15;;;;2;738;74;0;0;0;0;0;0;595;6;2505;0;0;0;2110;586;2331;105;479;0;585;1;6;;596;1323;4725;73;12;0;1;135;120;73;7;1;;2;0;0
PERINAT;2022;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;TYPE2;;1;20;9;3;;5;1628;242;322;19;46;5;0;0;1076;1;5977;2952;317;0;4177;1207;5514;264;1533;7;1190;17;9;;1237;;;;12;0;1;385;369;221;5;0;;0;0;0
PERINAT;2022;540000015;CHRU NANCY - MATERNITE;540023264;TYPE3;EXT;1;62;18;18;20;7;5911;1745;1084;112;511;31;465;37;1767;19;17699;4836;5348;6630;5440;2865;13358;589;3866;151;2786;79;30;1;2979;33184;8709;607;116;25;1;1220;961;866;78;26;5;70;1;0
PERINAT;2022;540000023;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;TYPE1;;0;15;;;;2;740;148;0;0;0;0;0;0;496;10;2126;0;0;0;1671;477;1911;58;268;0;477;0;10;;477;;;;15;0;1;166;160;136;5;1;;4;;0
PERINAT;2022;540000155;CENTRE HOSPITALIER DE LUNEVILLE;540000080;TYPE1;;;13;;;;2;718;99;0;0;0;0;0;0;396;2;2134;0;0;0;1224;516;1963;65;306;0;515;1;7;;524;4713;6637;148;36;0;1;165;138;147;1;0;;4;0;0
PERINAT;2022;540000296;CENTRE HOSPITALIER DE PONT A MOUSSON;540000106;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;190;744;23;0;0;1;39;;39;0;0;;0;0;0
PERINAT;2022;540001070;CH DE BRIEY - HOPITAL MAILLOT;540000767;TYPE1;;0;16;;;;;1003;284;0;0;0;0;0;0;582;8;2802;0;0;0;2092;583;2497;82;486;0;579;4;8;;588;4710;2307;148;12;2;1;210;219;177;3;0;;2;0;0
PERINAT;2022;540001096;CH DE MT ST MARTIN (GROUPE SOS SANTE);570010181;TYPE1;;0;20;0;0;0;2;1260;610;0;0;0;0;0;0;418;13;2375;0;0;0;1578;415;1866;109;616;0;414;1;13;0;418;0;0;0;2;0;1;219;212;186;8;0;0;0;0;0
PERINAT;2022;540013224;POLYCLINIQUE MAJORELLE;540000536;TYPE2;;1;47;6;6;0;8;3352;897;367;12;192;20;0;0;1680;0;9347;2104;1462;0;5084;1996;8160;469;2540;2;1967;29;4;;2034;;;;207;0;1;236;285;190;2;1;0;10;1;195
PERINAT;2022;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;TYPE2;;;18;4;;;3;1386;193;147;32;0;0;0;0;727;1;4705;676;0;0;2335;833;3652;170;1008;0;827;6;9;;847;12842;5572;650;77;1;1;112;75;103;2;0;;6;0;0
PERINAT;2022;550000038;CENTRE HOSPITALIER ST-CHARLES COMMERCY;550000046;CPPR;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;873;1455;63;;;1;;22;;;;;;0;
PERINAT;2022;550000178;POLYCLINIQUE DU PARC;550000293;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;4;0;0;0;0;;0;0;0
PERINAT;2022;550000434;CH BLD FV SITE BLD;550003354;CPPR;;;0;;;;;504;502;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3385;1396;3;0;0;1;113;148;102;0;0;0;0;0;0
PERINAT;2022;560000127;CHBA SITE DE VANNES;560023210;TYPE3;;1;38;8;10;6;5;2653;193;335;2;249;16;236;15;1716;13;10928;3139;1965;2503;5853;2019;9488;493;3161;5;1975;44;14;;2103;2778;4223;308;102;2;1;584;539;201;36;14;18;30;0;0
PERINAT;2022;560000135;GHBS- HÔPITAL DU SCORFF;560005746;TYPE2;;1;40;12;6;;7;3689;648;492;18;172;34;0;0;2223;9;13009;3817;688;0;8105;2509;11683;472;3000;1;2465;44;9;;2581;19656;15058;267;56;102;1;710;725;487;39;7;4;26;1;235
PERINAT;2022;560000143;CHCB- SITE KÉRIO;560014748;TYPE2;;1;15;4;;;5;1443;290;177;29;0;0;0;0;748;4;4413;654;0;0;2651;851;3635;223;1245;0;843;8;7;;867;;;;48;0;1;275;216;179;18;3;;4;0;0
PERINAT;2022;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;TYPE1;;0;16;;;;3;806;69;0;0;0;0;0;0;612;21;2558;0;0;0;2023;596;2293;114;508;2;595;1;18;;597;8654;4609;326;24;0;1;104;104;57;7;1;;0;0;0
PERINAT;2022;560000200;CHBA SITE D'AURAY;560023210;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;695;2041;245;0;0;1;42;38;41;0;0;;0;0;0
PERINAT;2022;560007510;POLYCLINIQUE DE KERIO;560001307;;;;;;;;;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;6;29;6;0;0;;1;0;0
PERINAT;2022;560008799;HÔPITAL PRIVÉ OCÉANE;560013989;TYPE2;;1;30;6;;;4;1350;151;378;19;0;0;0;0;716;1;4780;1257;0;0;2397;1056;4440;235;1222;3;1051;5;18;;1086;;;;56;1;1;2;2;0;0;0;;2;0;0
