BOR;AN;FI;RS;FI_EJ;PERSO;ETPS;NBLIB
HAD_P;2022;540020146;CENTRE DE REEDUCATION FLORENTIN;540006707;Ncoor;7.61;
HAD_P;2022;540025046;HAD HADAN SITE JOEUF;540010519;M3050;0.12;66
HAD_P;2022;540025046;HAD HADAN SITE JOEUF;540010519;M9999;0.83;89
HAD_P;2022;540025046;HAD HADAN SITE JOEUF;540010519;MAUT;0;23
HAD_P;2022;540025046;HAD HADAN SITE JOEUF;540010519;Mcoor;0.71;
HAD_P;2022;540025046;HAD HADAN SITE JOEUF;540010519;N2120;1.28;
HAD_P;2022;540025046;HAD HADAN SITE JOEUF;540010519;N2210;0;255
HAD_P;2022;540025046;HAD HADAN SITE JOEUF;540010519;N2410;0.12;35
HAD_P;2022;540025046;HAD HADAN SITE JOEUF;540010519;N2460;0;4
HAD_P;2022;540025046;HAD HADAN SITE JOEUF;540010519;N2510;4.55;
HAD_P;2022;540025046;HAD HADAN SITE JOEUF;540010519;N2710;0.22;0
HAD_P;2022;540025046;HAD HADAN SITE JOEUF;540010519;N3120;0.36;
HAD_P;2022;540025046;HAD HADAN SITE JOEUF;540010519;N9999;16.69;317
HAD_P;2022;540025046;HAD HADAN SITE JOEUF;540010519;NAUT;7.26;23
HAD_P;2022;540025046;HAD HADAN SITE JOEUF;540010519;Ncoor;2.9;
HAD_P;2022;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;M9999;1.6;2
HAD_P;2022;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;MAUT;1.6;2
HAD_P;2022;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;N2120;0.05;
HAD_P;2022;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;N2210;10.66;
HAD_P;2022;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;N2510;2.12;
HAD_P;2022;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;N9999;15.15;
HAD_P;2022;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;NAUT;1.32;
HAD_P;2022;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;Ncoor;1;
HAD_P;2022;550000434;CH BLD FV SITE BLD;550003354;M9999;1.4;
HAD_P;2022;550000434;CH BLD FV SITE BLD;550003354;MAUT;1.4;
HAD_P;2022;550000434;CH BLD FV SITE BLD;550003354;N2210;15.13;
HAD_P;2022;550000434;CH BLD FV SITE BLD;550003354;N2510;1.67;
HAD_P;2022;550000434;CH BLD FV SITE BLD;550003354;N3120;0.5;
HAD_P;2022;550000434;CH BLD FV SITE BLD;550003354;N9999;23.05;
HAD_P;2022;550000434;CH BLD FV SITE BLD;550003354;NAUT;4.75;
HAD_P;2022;550000434;CH BLD FV SITE BLD;550003354;Ncoor;1;
HAD_P;2022;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;M9999;1.55;
HAD_P;2022;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;Mcoor;1.55;
HAD_P;2022;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;N2120;1.03;
HAD_P;2022;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;N2210;9.07;
HAD_P;2022;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;N2510;9.24;
HAD_P;2022;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;N2710;0.5;
HAD_P;2022;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;N3120;0.25;
HAD_P;2022;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;N9999;21.33;
HAD_P;2022;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;NAUT;1.24;
HAD_P;2022;560008799;H‘PITAL PRIV… OC…ANE;560013989;M3050;0.8;
HAD_P;2022;560008799;H‘PITAL PRIV… OC…ANE;560013989;M9999;3.9;275
HAD_P;2022;560008799;H‘PITAL PRIV… OC…ANE;560013989;MAUT;;275
HAD_P;2022;560008799;H‘PITAL PRIV… OC…ANE;560013989;Mcoor;3.1;
HAD_P;2022;560008799;H‘PITAL PRIV… OC…ANE;560013989;N2120;1;
HAD_P;2022;560008799;H‘PITAL PRIV… OC…ANE;560013989;N2210;36.86;
HAD_P;2022;560008799;H‘PITAL PRIV… OC…ANE;560013989;N2510;17.71;
HAD_P;2022;560008799;H‘PITAL PRIV… OC…ANE;560013989;N2710;1;
HAD_P;2022;560008799;H‘PITAL PRIV… OC…ANE;560013989;N3120;1;
HAD_P;2022;560008799;H‘PITAL PRIV… OC…ANE;560013989;N9999;74.57;
HAD_P;2022;560008799;H‘PITAL PRIV… OC…ANE;560013989;NAUT;7;
HAD_P;2022;560008799;H‘PITAL PRIV… OC…ANE;560013989;Ncoor;10;
HAD_P;2022;560018509;HAD DE L'AVEN A ETEL;560018459;M3050;0.8;102
HAD_P;2022;560018509;HAD DE L'AVEN A ETEL;560018459;M9999;7.86;381
HAD_P;2022;560018509;HAD DE L'AVEN A ETEL;560018459;MAUT;2;279
HAD_P;2022;560018509;HAD DE L'AVEN A ETEL;560018459;Mcoor;5.06;
HAD_P;2022;560018509;HAD DE L'AVEN A ETEL;560018459;N2120;2.42;
HAD_P;2022;560018509;HAD DE L'AVEN A ETEL;560018459;N2210;;626
HAD_P;2022;560018509;HAD DE L'AVEN A ETEL;560018459;N2410;2;226
HAD_P;2022;560018509;HAD DE L'AVEN A ETEL;560018459;N2460;2;3
HAD_P;2022;560018509;HAD DE L'AVEN A ETEL;560018459;N2710;4.08;3
HAD_P;2022;560018509;HAD DE L'AVEN A ETEL;560018459;N3120;3.72;
HAD_P;2022;560018509;HAD DE L'AVEN A ETEL;560018459;N9999;86.16;930
HAD_P;2022;560018509;HAD DE L'AVEN A ETEL;560018459;NAUT;30.82;72
HAD_P;2022;560018509;HAD DE L'AVEN A ETEL;560018459;Ncoor;41.12;
HAD_P;2022;560022188;HAD CENTRE BRETAGNE;350000626;M3050;0.17;
HAD_P;2022;560022188;HAD CENTRE BRETAGNE;350000626;M9999;1.59;
HAD_P;2022;560022188;HAD CENTRE BRETAGNE;350000626;Mcoor;1.42;
HAD_P;2022;560022188;HAD CENTRE BRETAGNE;350000626;N2120;0.03;
HAD_P;2022;560022188;HAD CENTRE BRETAGNE;350000626;N2210;8.22;
HAD_P;2022;560022188;HAD CENTRE BRETAGNE;350000626;N2510;11.75;
HAD_P;2022;560022188;HAD CENTRE BRETAGNE;350000626;N2710;0.25;
HAD_P;2022;560022188;HAD CENTRE BRETAGNE;350000626;N3120;0.73;
HAD_P;2022;560022188;HAD CENTRE BRETAGNE;350000626;N9999;26.63;
HAD_P;2022;560022188;HAD CENTRE BRETAGNE;350000626;NAUT;4.28;
HAD_P;2022;560022188;HAD CENTRE BRETAGNE;350000626;Ncoor;1.37;
HAD_P;2022;570000091;HOPITAL FILIERIS DE FREYMING-MERLEBACH;750050759;M9999;2;
HAD_P;2022;570000091;HOPITAL FILIERIS DE FREYMING-MERLEBACH;750050759;Mcoor;2;
HAD_P;2022;570000091;HOPITAL FILIERIS DE FREYMING-MERLEBACH;750050759;N2120;1;
HAD_P;2022;570000091;HOPITAL FILIERIS DE FREYMING-MERLEBACH;750050759;N2460;0.5;
HAD_P;2022;570000091;HOPITAL FILIERIS DE FREYMING-MERLEBACH;750050759;N2710;1;
HAD_P;2022;570000091;HOPITAL FILIERIS DE FREYMING-MERLEBACH;750050759;N9999;17;
HAD_P;2022;570000091;HOPITAL FILIERIS DE FREYMING-MERLEBACH;750050759;NAUT;5;
HAD_P;2022;570000091;HOPITAL FILIERIS DE FREYMING-MERLEBACH;750050759;Ncoor;9.5;
HAD_P;2022;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;M9999;2.7;
HAD_P;2022;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;Mcoor;2.7;
HAD_P;2022;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;N2210;11.44;
HAD_P;2022;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;N2510;1.28;
HAD_P;2022;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;N2710;0.15;
HAD_P;2022;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;N3120;0.5;
HAD_P;2022;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;N9999;18.8;
HAD_P;2022;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;NAUT;5.02;
HAD_P;2022;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;Ncoor;0.41;
HAD_P;2022;570000281;HOPITAL D'HAYANGE - CHR;570005165;M9999;0.75;
HAD_P;2022;570000281;HOPITAL D'HAYANGE - CHR;570005165;MAUT;0.75;
HAD_P;2022;570000281;HOPITAL D'HAYANGE - CHR;570005165;N2120;0.07;
HAD_P;2022;570000281;HOPITAL D'HAYANGE - CHR;570005165;N2210;3.26;
HAD_P;2022;570000281;HOPITAL D'HAYANGE - CHR;570005165;N2510;2.08;
HAD_P;2022;570000281;HOPITAL D'HAYANGE - CHR;570005165;N3120;0.8;
HAD_P;2022;570000281;HOPITAL D'HAYANGE - CHR;570005165;N9999;8.4;
HAD_P;2022;570000281;HOPITAL D'HAYANGE - CHR;570005165;NAUT;2.19;
HAD_P;2022;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;M3050;0.1;
HAD_P;2022;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;M9999;0.5;116
HAD_P;2022;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;MAUT;;116
HAD_P;2022;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;Mcoor;0.4;
HAD_P;2022;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;N2120;1.1;
HAD_P;2022;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;N2210;9.99;317
HAD_P;2022;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;N2410;;133
HAD_P;2022;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;N2460;;1
HAD_P;2022;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;N2710;;2
HAD_P;2022;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;N9999;12.36;482
HAD_P;2022;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;NAUT;1.27;29
HAD_P;2022;570026252;HOPITAL ROBERT SCHUMAN DE VANTOUX -HPM;570023630;M9999;2.8;
HAD_P;2022;570026252;HOPITAL ROBERT SCHUMAN DE VANTOUX -HPM;570023630;Mcoor;2.8;
HAD_P;2022;570026252;HOPITAL ROBERT SCHUMAN DE VANTOUX -HPM;570023630;N2120;1;
HAD_P;2022;570026252;HOPITAL ROBERT SCHUMAN DE VANTOUX -HPM;570023630;N2210;21.58;
HAD_P;2022;570026252;HOPITAL ROBERT SCHUMAN DE VANTOUX -HPM;570023630;N2510;5.69;
HAD_P;2022;570026252;HOPITAL ROBERT SCHUMAN DE VANTOUX -HPM;570023630;N9999;30.07;
HAD_P;2022;570026252;HOPITAL ROBERT SCHUMAN DE VANTOUX -HPM;570023630;NAUT;1.8;
HAD_P;2022;580001899;HOSP. A DOMICILE NIVERNAIS MORVAN;750721334;M3050;0.2;
HAD_P;2022;580001899;HOSP. A DOMICILE NIVERNAIS MORVAN;750721334;M9999;0.8;
HAD_P;2022;580001899;HOSP. A DOMICILE NIVERNAIS MORVAN;750721334;Mcoor;0.6;
HAD_P;2022;580001899;HOSP. A DOMICILE NIVERNAIS MORVAN;750721334;N2210;5.3;23
HAD_P;2022;580001899;HOSP. A DOMICILE NIVERNAIS MORVAN;750721334;N2510;5;
HAD_P;2022;580001899;HOSP. A DOMICILE NIVERNAIS MORVAN;750721334;N2710;0.7;
HAD_P;2022;580001899;HOSP. A DOMICILE NIVERNAIS MORVAN;750721334;N3120;0.7;
HAD_P;2022;580001899;HOSP. A DOMICILE NIVERNAIS MORVAN;750721334;N9999;16.97;23
HAD_P;2022;580001899;HOSP. A DOMICILE NIVERNAIS MORVAN;750721334;NAUT;4.27;
HAD_P;2022;580001899;HOSP. A DOMICILE NIVERNAIS MORVAN;750721334;Ncoor;1;
HAD_P;2022;590025128;HAD DU HAINAUT;620001834;M3050;0.2;
HAD_P;2022;590025128;HAD DU HAINAUT;620001834;M9999;2.2;
HAD_P;2022;590025128;HAD DU HAINAUT;620001834;Mcoor;2;
HAD_P;2022;590025128;HAD DU HAINAUT;620001834;N2120;1;
HAD_P;2022;590025128;HAD DU HAINAUT;620001834;N2210;15.39;
HAD_P;2022;590025128;HAD DU HAINAUT;620001834;N2510;8.36;
HAD_P;2022;590025128;HAD DU HAINAUT;620001834;N2710;0.8;
HAD_P;2022;590025128;HAD DU HAINAUT;620001834;N3120;0.94;
HAD_P;2022;590025128;HAD DU HAINAUT;620001834;N9999;36.54;
HAD_P;2022;590025128;HAD DU HAINAUT;620001834;NAUT;5.25;
HAD_P;2022;590025128;HAD DU HAINAUT;620001834;Ncoor;4.8;
HAD_P;2022;590025458;HAD DU CH D'HAZEBROUCK;590782652;M9999;;161
HAD_P;2022;590025458;HAD DU CH D'HAZEBROUCK;590782652;MAUT;;161
HAD_P;2022;590025458;HAD DU CH D'HAZEBROUCK;590782652;N2210;;314
HAD_P;2022;590025458;HAD DU CH D'HAZEBROUCK;590782652;N2410;;277
HAD_P;2022;590025458;HAD DU CH D'HAZEBROUCK;590782652;N9999;;675
HAD_P;2022;590025458;HAD DU CH D'HAZEBROUCK;590782652;NAUT;;84
HAD_P;2022;590032108;HOPITAL A DOMICILE DU DOUAISIS MUTUALI;590024469;M3050;0.5;
HAD_P;2022;590032108;HOPITAL A DOMICILE DU DOUAISIS MUTUALI;590024469;M9999;1.5;
HAD_P;2022;590032108;HOPITAL A DOMICILE DU DOUAISIS MUTUALI;590024469;Mcoor;1;
HAD_P;2022;590032108;HOPITAL A DOMICILE DU DOUAISIS MUTUALI;590024469;N2510;18.9;
HAD_P;2022;590032108;HOPITAL A DOMICILE DU DOUAISIS MUTUALI;590024469;N2710;0.4;
HAD_P;2022;590032108;HOPITAL A DOMICILE DU DOUAISIS MUTUALI;590024469;N3120;1;
HAD_P;2022;590032108;HOPITAL A DOMICILE DU DOUAISIS MUTUALI;590024469;N9999;30.63;
HAD_P;2022;590032108;HOPITAL A DOMICILE DU DOUAISIS MUTUALI;590024469;NAUT;7.42;
HAD_P;2022;590032108;HOPITAL A DOMICILE DU DOUAISIS MUTUALI;590024469;Ncoor;2.91;
HAD_P;2022;590032199;HOPITAL A DOMICILE DU CAMBRESIS;590024469;M3050;0.5;
HAD_P;2022;590032199;HOPITAL A DOMICILE DU CAMBRESIS;590024469;M9999;0.9;
HAD_P;2022;590032199;HOPITAL A DOMICILE DU CAMBRESIS;590024469;Mcoor;0.4;
HAD_P;2022;590032199;HOPITAL A DOMICILE DU CAMBRESIS;590024469;N2120;1;
HAD_P;2022;590032199;HOPITAL A DOMICILE DU CAMBRESIS;590024469;N2210;17.19;
HAD_P;2022;590032199;HOPITAL A DOMICILE DU CAMBRESIS;590024469;N2510;11;
HAD_P;2022;590032199;HOPITAL A DOMICILE DU CAMBRESIS;590024469;N2710;0.4;
HAD_P;2022;590032199;HOPITAL A DOMICILE DU CAMBRESIS;590024469;N3120;0.8;
HAD_P;2022;590032199;HOPITAL A DOMICILE DU CAMBRESIS;590024469;N9999;39.73;
HAD_P;2022;590032199;HOPITAL A DOMICILE DU CAMBRESIS;590024469;NAUT;6.62;
HAD_P;2022;590032199;HOPITAL A DOMICILE DU CAMBRESIS;590024469;Ncoor;2.72;
HAD_P;2022;590035838;HAD SAMBRE AVESNOIS;590000485;M3050;0.33;
HAD_P;2022;590035838;HAD SAMBRE AVESNOIS;590000485;M9999;1.33;
HAD_P;2022;590035838;HAD SAMBRE AVESNOIS;590000485;Mcoor;1;
HAD_P;2022;590035838;HAD SAMBRE AVESNOIS;590000485;N2120;0.4;
HAD_P;2022;590035838;HAD SAMBRE AVESNOIS;590000485;N2210;6.75;
HAD_P;2022;590035838;HAD SAMBRE AVESNOIS;590000485;N2510;10.35;
HAD_P;2022;590035838;HAD SAMBRE AVESNOIS;590000485;N2710;0.39;
HAD_P;2022;590035838;HAD SAMBRE AVESNOIS;590000485;N3120;0.47;
HAD_P;2022;590035838;HAD SAMBRE AVESNOIS;590000485;N9999;23.25;
HAD_P;2022;590035838;HAD SAMBRE AVESNOIS;590000485;NAUT;2.37;
HAD_P;2022;590035838;HAD SAMBRE AVESNOIS;590000485;Ncoor;2.52;
HAD_P;2022;590043469;HOPITAL A DOMICILE DE FLANDRE MARITIME;590024469;M3050;0.5;
HAD_P;2022;590043469;HOPITAL A DOMICILE DE FLANDRE MARITIME;590024469;M9999;1.35;
HAD_P;2022;590043469;HOPITAL A DOMICILE DE FLANDRE MARITIME;590024469;Mcoor;0.85;
HAD_P;2022;590043469;HOPITAL A DOMICILE DE FLANDRE MARITIME;590024469;N2120;0.15;
HAD_P;2022;590043469;HOPITAL A DOMICILE DE FLANDRE MARITIME;590024469;N2210;31.68;
HAD_P;2022;590043469;HOPITAL A DOMICILE DE FLANDRE MARITIME;590024469;N2510;23.6;
HAD_P;2022;590043469;HOPITAL A DOMICILE DE FLANDRE MARITIME;590024469;N2710;0.5;
HAD_P;2022;590043469;HOPITAL A DOMICILE DE FLANDRE MARITIME;590024469;N3120;0.76;
HAD_P;2022;590043469;HOPITAL A DOMICILE DE FLANDRE MARITIME;590024469;N9999;72.05;
HAD_P;2022;590043469;HOPITAL A DOMICILE DE FLANDRE MARITIME;590024469;NAUT;10.46;
HAD_P;2022;590043469;HOPITAL A DOMICILE DE FLANDRE MARITIME;590024469;Ncoor;4.9;
HAD_P;2022;590045407;HAD CHRU LILLE;590780193;M9999;2.06;
HAD_P;2022;590045407;HAD CHRU LILLE;590780193;MAUT;2.06;
HAD_P;2022;590045407;HAD CHRU LILLE;590780193;N2120;1;
HAD_P;2022;590045407;HAD CHRU LILLE;590780193;N2210;17.89;
HAD_P;2022;590045407;HAD CHRU LILLE;590780193;N2460;0.5;
HAD_P;2022;590045407;HAD CHRU LILLE;590780193;N2510;6.8;
HAD_P;2022;590045407;HAD CHRU LILLE;590780193;N2710;0.5;
HAD_P;2022;590045407;HAD CHRU LILLE;590780193;N9999;41.34;
HAD_P;2022;590045407;HAD CHRU LILLE;590780193;NAUT;14.65;
HAD_P;2022;590046124;SANTELYS HAD ROUBAIX ET ENVIRONS;590799995;M3050;0.25;246
HAD_P;2022;590046124;SANTELYS HAD ROUBAIX ET ENVIRONS;590799995;M9999;1.25;246
HAD_P;2022;590046124;SANTELYS HAD ROUBAIX ET ENVIRONS;590799995;Mcoor;1;
HAD_P;2022;590046124;SANTELYS HAD ROUBAIX ET ENVIRONS;590799995;N2120;2;
HAD_P;2022;590046124;SANTELYS HAD ROUBAIX ET ENVIRONS;590799995;N2210;19.9;145
HAD_P;2022;590046124;SANTELYS HAD ROUBAIX ET ENVIRONS;590799995;N2410;;75
HAD_P;2022;590046124;SANTELYS HAD ROUBAIX ET ENVIRONS;590799995;N2510;8.9;
HAD_P;2022;590046124;SANTELYS HAD ROUBAIX ET ENVIRONS;590799995;N2710;0.5;
HAD_P;2022;590046124;SANTELYS HAD ROUBAIX ET ENVIRONS;590799995;N3120;1;
HAD_P;2022;590046124;SANTELYS HAD ROUBAIX ET ENVIRONS;590799995;N9999;44.1;220
HAD_P;2022;590046124;SANTELYS HAD ROUBAIX ET ENVIRONS;590799995;NAUT;4.8;
HAD_P;2022;590046124;SANTELYS HAD ROUBAIX ET ENVIRONS;590799995;Ncoor;7;
HAD_P;2022;590048476;GCS GHICL HAD SYNERGIE R……DUC-R…ADAPTA;590051801;M9999;1.3;
HAD_P;2022;590048476;GCS GHICL HAD SYNERGIE R……DUC-R…ADAPTA;590051801;Mcoor;1.3;
HAD_P;2022;590048476;GCS GHICL HAD SYNERGIE R……DUC-R…ADAPTA;590051801;N2120;1.58;
HAD_P;2022;590048476;GCS GHICL HAD SYNERGIE R……DUC-R…ADAPTA;590051801;N2210;20.19;
HAD_P;2022;590048476;GCS GHICL HAD SYNERGIE R……DUC-R…ADAPTA;590051801;N2510;6.59;
HAD_P;2022;590048476;GCS GHICL HAD SYNERGIE R……DUC-R…ADAPTA;590051801;N3120;0.5;
HAD_P;2022;590048476;GCS GHICL HAD SYNERGIE R……DUC-R…ADAPTA;590051801;N9999;38.14;
HAD_P;2022;590048476;GCS GHICL HAD SYNERGIE R……DUC-R…ADAPTA;590051801;NAUT;6.02;
HAD_P;2022;590048476;GCS GHICL HAD SYNERGIE R……DUC-R…ADAPTA;590051801;Ncoor;3.26;
HAD_P;2022;590812509;SANTELYS HAD LILLE METROPOLE;590799995;M3050;0.5;
HAD_P;2022;590812509;SANTELYS HAD LILLE METROPOLE;590799995;M9999;4;
HAD_P;2022;590812509;SANTELYS HAD LILLE METROPOLE;590799995;Mcoor;3.5;
HAD_P;2022;590812509;SANTELYS HAD LILLE METROPOLE;590799995;N2120;8;
HAD_P;2022;590812509;SANTELYS HAD LILLE METROPOLE;590799995;N2210;62.7;330
HAD_P;2022;590812509;SANTELYS HAD LILLE METROPOLE;590799995;N2410;;199
HAD_P;2022;590812509;SANTELYS HAD LILLE METROPOLE;590799995;N2510;24.8;
HAD_P;2022;590812509;SANTELYS HAD LILLE METROPOLE;590799995;N2710;0.9;
HAD_P;2022;590812509;SANTELYS HAD LILLE METROPOLE;590799995;N3120;1.95;
HAD_P;2022;590812509;SANTELYS HAD LILLE METROPOLE;590799995;N9999;140.55;529
HAD_P;2022;590812509;SANTELYS HAD LILLE METROPOLE;590799995;NAUT;20.7;
HAD_P;2022;590812509;SANTELYS HAD LILLE METROPOLE;590799995;Ncoor;21.5;
HAD_P;2022;600000194;CH BEAUVAIS;600100713;M9999;1.36;
HAD_P;2022;600000194;CH BEAUVAIS;600100713;MAUT;1.36;
HAD_P;2022;600000194;CH BEAUVAIS;600100713;N2120;0.9;
HAD_P;2022;600000194;CH BEAUVAIS;600100713;N2210;11.16;
HAD_P;2022;600000194;CH BEAUVAIS;600100713;N2510;9.37;
HAD_P;2022;600000194;CH BEAUVAIS;600100713;N2710;0.5;
HAD_P;2022;600000194;CH BEAUVAIS;600100713;N9999;22.39;
HAD_P;2022;600000194;CH BEAUVAIS;600100713;NAUT;0.46;
HAD_P;2022;600003008;SERVICE HOSPITALISATION A DOMICILE;600113278;M3050;0.5;
HAD_P;2022;600003008;SERVICE HOSPITALISATION A DOMICILE;600113278;M9999;1.9;
HAD_P;2022;600003008;SERVICE HOSPITALISATION A DOMICILE;600113278;Mcoor;1.4;
HAD_P;2022;600003008;SERVICE HOSPITALISATION A DOMICILE;600113278;N2120;1;
HAD_P;2022;600003008;SERVICE HOSPITALISATION A DOMICILE;600113278;N2210;9;
HAD_P;2022;600003008;SERVICE HOSPITALISATION A DOMICILE;600113278;N2510;16.23;
HAD_P;2022;600003008;SERVICE HOSPITALISATION A DOMICILE;600113278;N9999;42.09;
HAD_P;2022;600003008;SERVICE HOSPITALISATION A DOMICILE;600113278;NAUT;11.36;
HAD_P;2022;600003008;SERVICE HOSPITALISATION A DOMICILE;600113278;Ncoor;4.5;
HAD_P;2022;600010102;HAD CHICN COMPI»GNE;600100721;M9999;0.64;
HAD_P;2022;600010102;HAD CHICN COMPI»GNE;600100721;MAUT;0.64;
HAD_P;2022;600010102;HAD CHICN COMPI»GNE;600100721;N2120;1;
HAD_P;2022;600010102;HAD CHICN COMPI»GNE;600100721;N2210;8.38;
HAD_P;2022;600010102;HAD CHICN COMPI»GNE;600100721;N2510;9.59;
HAD_P;2022;600010102;HAD CHICN COMPI»GNE;600100721;N2710;0.5;
HAD_P;2022;600010102;HAD CHICN COMPI»GNE;600100721;N9999;19.6;
HAD_P;2022;600010102;HAD CHICN COMPI»GNE;600100721;NAUT;0.13;
HAD_P;2022;610004269;SERVICE D'HOSPITALISATION ¿ DOMICILE;610787038;M3050;0;28
HAD_P;2022;610004269;SERVICE D'HOSPITALISATION ¿ DOMICILE;610787038;M9999;0.25;28
HAD_P;2022;610004269;SERVICE D'HOSPITALISATION ¿ DOMICILE;610787038;Mcoor;0.25;
HAD_P;2022;610004269;SERVICE D'HOSPITALISATION ¿ DOMICILE;610787038;N2210;2.94;
HAD_P;2022;610004269;SERVICE D'HOSPITALISATION ¿ DOMICILE;610787038;N2510;8.89;
HAD_P;2022;610004269;SERVICE D'HOSPITALISATION ¿ DOMICILE;610787038;N3120;0.2;
HAD_P;2022;610004269;SERVICE D'HOSPITALISATION ¿ DOMICILE;610787038;N9999;15.7;
HAD_P;2022;610004269;SERVICE D'HOSPITALISATION ¿ DOMICILE;610787038;NAUT;2.67;
HAD_P;2022;610004269;SERVICE D'HOSPITALISATION ¿ DOMICILE;610787038;Ncoor;1;
HAD_P;2022;610005837;HOSPITALISATION A DOMICILE - ALENCON;610787285;M3050;0;24
HAD_P;2022;610005837;HOSPITALISATION A DOMICILE - ALENCON;610787285;M9999;0.29;70
HAD_P;2022;610005837;HOSPITALISATION A DOMICILE - ALENCON;610787285;MAUT;0;46
HAD_P;2022;610005837;HOSPITALISATION A DOMICILE - ALENCON;610787285;Mcoor;0.29;
HAD_P;2022;610005837;HOSPITALISATION A DOMICILE - ALENCON;610787285;N2120;0.67;
HAD_P;2022;610005837;HOSPITALISATION A DOMICILE - ALENCON;610787285;N2210;0;89
HAD_P;2022;610005837;HOSPITALISATION A DOMICILE - ALENCON;610787285;N2410;0;12
HAD_P;2022;610005837;HOSPITALISATION A DOMICILE - ALENCON;610787285;N2510;5.81;
HAD_P;2022;610005837;HOSPITALISATION A DOMICILE - ALENCON;610787285;N3120;0.19;
HAD_P;2022;610005837;HOSPITALISATION A DOMICILE - ALENCON;610787285;N9999;11.79;101
HAD_P;2022;610005837;HOSPITALISATION A DOMICILE - ALENCON;610787285;NAUT;3.24;
HAD_P;2022;610005837;HOSPITALISATION A DOMICILE - ALENCON;610787285;Ncoor;1.88;
HAD_P;2022;610006256;HAD ORNE-EST;610006769;M9999;0.26;
HAD_P;2022;610006256;HAD ORNE-EST;610006769;Mcoor;0.26;
HAD_P;2022;610006256;HAD ORNE-EST;610006769;N2120;0.8;
HAD_P;2022;610006256;HAD ORNE-EST;610006769;N2510;5.8;
HAD_P;2022;610006256;HAD ORNE-EST;610006769;N2710;0.14;
HAD_P;2022;610006256;HAD ORNE-EST;610006769;N3120;0.4;
HAD_P;2022;610006256;HAD ORNE-EST;610006769;N9999;9.67;
HAD_P;2022;610006256;HAD ORNE-EST;610006769;NAUT;1.53;
HAD_P;2022;610006256;HAD ORNE-EST;610006769;Ncoor;1;
HAD_P;2022;610006777;HAD ORNE EST - SITE DE L'AIGLE;610006769;M9999;0.08;
HAD_P;2022;610006777;HAD ORNE EST - SITE DE L'AIGLE;610006769;Mcoor;0.08;
HAD_P;2022;610006777;HAD ORNE EST - SITE DE L'AIGLE;610006769;N2120;1;
HAD_P;2022;610006777;HAD ORNE EST - SITE DE L'AIGLE;610006769;N2510;2.95;
HAD_P;2022;610006777;HAD ORNE EST - SITE DE L'AIGLE;610006769;N2710;0.05;
HAD_P;2022;610006777;HAD ORNE EST - SITE DE L'AIGLE;610006769;N3120;0.2;
HAD_P;2022;610006777;HAD ORNE EST - SITE DE L'AIGLE;610006769;N9999;4.2;
HAD_P;2022;610007155;HAD - LA FERTE MACE (ANTENNE ALENCON);610787285;M3050;;15
HAD_P;2022;610007155;HAD - LA FERTE MACE (ANTENNE ALENCON);610787285;M9999;0.1;34
HAD_P;2022;610007155;HAD - LA FERTE MACE (ANTENNE ALENCON);610787285;MAUT;;19
