BOR;AN;FI;RS;FI_EJ;INTMED;DOCJU_MED;INTPHA;DOCJU_PHA;INTODO;DOCJU_ODO;INTGEN;INTURG;DOCJU_URG;INT;DOCJU;FFI;dtSTAG
Q22;2022;540000163;CHRU NANCY - CENTRE EMILE GALLE;540023264;10;8;;;;;1;;;11;8;;
Q22;2022;540000296;CENTRE HOSPITALIER DE PONT A MOUSSON;540000106;;;;;;;11;;;11;;;
Q22;2022;540000312;CENTRE HOSPITALIER ST NICOLAS DE PORT;540000114;1;;;;;;;;;1;;2;
Q22;2022;540000395;LES MAISONS HOSPITALI. SITE NANCY;540000122;6;;;;;;;;;6;;;
Q22;2022;540000478;CLINIQUE LOUIS PASTEUR;540003449;4;;;;;;;;;4;;;
Q22;2022;540000585;SSR DE FLAVIGNY - OHS;540006707;;;;;;;;;;;;1;
Q22;2022;540000668;CTRE JACQUES PARISOT BAINVILLE S MADON;540006707;;;;;;;1;;;1;;14;
Q22;2022;540000973;CTRE D'OBSERVATION ET DE CURE FLAVIGNY;540006707;;;;;;;;;;;;1;
Q22;2022;540001070;CH DE BRIEY - HOPITAL MAILLOT;540000767;;;;;;;7;;;7;;9;8
Q22;2022;540001096;CH DE MT ST MARTIN (GROUPE SOS SANTE);570010181;;;;;;;;;;;;2;2
Q22;2022;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;80;19;2;;7;;10;;;99;19;7;1
Q22;2022;540001286;INSTITUT DE CANCEROLOGIE DE LORRAINE;540003019;35;7;2;;1;;;;;38;7;;
Q22;2022;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;223;72;29;3;;;16;;;268;75;23;6
Q22;2022;540006459;CHRU NANCY - USLD ST JULIEN;540023264;4;;;;;;3;;1;7;1;;
Q22;2022;540008364;USLD CH TOUL;540000049;;;;;;;;;;;;1;
Q22;2022;540009412;CTRE DE READAPTATION LAY ST CHRISTOPHE;540019726;;;;;;;4;;;4;;;
Q22;2022;540009701;INST REGIONAL DE READAPTATION NANCY;540019726;;;;;;;5;;;5;;;
Q22;2022;540013737;IRR CTRE DE READAPTATION POUR ENFANTS;540019726;;;;;;;4;;;4;;;
Q22;2022;540014073;CHS CENTRE PSYCHOTHERAPIQUE DE NANCY;540000056;33;9;1;;;;;;;34;9;;4
Q22;2022;540020146;CENTRE DE REEDUCATION FLORENTIN;540006707;2;;;;;;1;;;3;;;
Q22;2022;540026895;HOPITAL PRIVE NANCY LORRAINE;540026739;;;1;;;;4;;;5;;;
Q22;2022;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;;;7;;;;34;13;1;54;1;17;7
Q22;2022;550000038;CENTRE HOSPITALIER ST-CHARLES COMMERCY;550000046;;;;;;;;;;;;2;
Q22;2022;550000434;CH BLD FV SITE BLD;550003354;2;;;;;;12;1;1;15;1;5;2
Q22;2022;550003362;CH VERDUN/ST MIHIEL - HOP DESANDROUINS;550006795;;;;;;;;;;;;2;1
Q22;2022;560000127;CHBA SITE DE VANNES;560023210;39;13;2;;;;30;7;3;78;16;7;5
Q22;2022;560000135;GHBS- HÔPITAL DU SCORFF;560005746;30;10;1;;;;33;3;3;67;13;;
Q22;2022;560000143;CHCB- SITE KÉRIO;560014748;;2;;;;;10;;;10;2;2;2
Q22;2022;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;;;;;;;2;8;;10;;2;2
Q22;2022;560000200;CHBA SITE D'AURAY;560023210;;;;;;;2;;;2;;;
Q22;2022;560000382;ETABLISSEMENT PUBLIC DE SANTE MENTALE;560002032;3;;;;;;;;;3;;2;
Q22;2022;560000697;EPSM JEAN-MARTIN CHARCOT;560002677;1;;;;;;1;;;2;;;
Q22;2022;560002024;CTRE DE REED.FONCTIONNELLE DE KERPAPE;560006074;3;;;;;;;;;3;;;
Q22;2022;560008799;HÔPITAL PRIVÉ OCÉANE;560013989;1;;;;;;;;;1;;;
Q22;2022;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;4;;;;;;5;;;9;;8;6
Q22;2022;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;;;;;;;5;;;5;;16;11
Q22;2022;570000216;HOPITAL DE SAINT AVOLD - SOS SANTE;570010181;0;;0;;0;;0;0;;0;;2;0
Q22;2022;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;70;6;1;;;;;;;71;6;30;16
Q22;2022;570000455;HOPITAL DE CHATEAU-SALINS - SOS SANTE;570010181;;;;1;;;;;;;1;1;
Q22;2022;570000596;HIA LEGOUEST;750821092;10;2;;;;;10;3;;23;2;;
Q22;2022;570000661;HOPITAL SAINT JOSEPH DE BITCHE;570000158;;;;;;;1;;;1;;;
Q22;2022;570000885;CENTRE HOSPITALIER DE LORQUIN;570000133;3;1;;;;;;;;3;1;5;4
Q22;2022;570000893;CHS DE SARREGUEMINES;570000141;1;3;;;;;;;;1;3;;
Q22;2022;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;3;;;;;;14;;1;17;1;5;
Q22;2022;570000950;CLINIQUE STE ELISABETH DE YUTZ;570000398;2;;;;;;;;;2;;;
Q22;2022;570000992;HOPITAL SAINT JACQUES DE DIEUZE;570000497;;;;;;;2;;;2;;;
Q22;2022;570001016;CHS DE JURY;570000513;7;3;0;0;0;0;0;0;0;7;3;7;0
Q22;2022;570003079;CENTRE DE GERIATRIE LE KEM - SOS SANTE;570010181;;;;;;;2;;;2;;;
Q22;2022;570005215;CENTRE FELIX MARECHAL DE METZ - CHR;570005165;;;;;;;;;;;;1;1
Q22;2022;570010181;ASSOCIATION GROUPE SOS SANTE;570010181;;;;;;;;;;;;2;2
Q22;2022;570026252;HOPITAL ROBERT SCHUMAN DE VANTOUX -HPM;570023630;;;;;;;21;;;21;;;
Q22;2022;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;162;20;2;1;;;;;;164;21;18;8
Q22;2022;580004836;CENTRE COLBERT MEDECINE ET SSR;580780039;1;;;;;;;1;;2;;2;2
Q22;2022;580972008;CRF PASORI - COSNE;580000628;2;1;;;;;;;;2;1;1;1
Q22;2022;580972669;CH CLAMECY;580780070;;;;;;;;;;;;3;3
Q22;2022;580972677;CH COSNE COURS SUR LOIRE;580780088;;;;;;;1;;;1;;;
Q22;2022;580972693;HOPITAL PIERRE BEREGOVOY;580780039;4;;;;;;2;4;1;10;1;22;6
Q22;2022;590000014;CH SOMAIN;590780052;1;;;;;;2;;;3;;;
Q22;2022;590000097;CH LA BASSEE;590780185;2;0;;;;;;;;2;0;1;1
Q22;2022;590000105;CHR LILLE;590780193;50;9;;;;;3;;;53;9;;
Q22;2022;590000113;GROUPE HOSPITALIER LOOS HAUBOURDIN;590053120;;;;;;;1;;;1;;0;
Q22;2022;590000121;CH SECLIN;590780227;17;3;2;;1;;21;1;;42;3;3;3
Q22;2022;590000188;CLCC OSCAR LAMBRET LILLE;590780334;51;11;4;2;;;4;;;59;13;2;
Q22;2022;590000337;CH DUNKERQUE;590781415;24;9;3;0;0;0;17;2;1;46;10;20;10
Q22;2022;590000428;CH CAMBRAI;590781605;3;2;1;;0;0;8;0;;12;2;1;
Q22;2022;590000436;CH LE CATEAU;590781621;;;;;;;2;2;;4;;6;
Q22;2022;590000451;CH HAUTMONT;590781647;;;;;;;4;;;4;;4;
Q22;2022;590000477;CH LE QUESNOY;590781670;;;1;;;;1;;;2;;;
Q22;2022;590000527;CH AVESNES;590781795;;;;;;;;;;;;3;
Q22;2022;590000535;CH DE MAUBEUGE MCO;590781803;4;;;;2;;4;9;;19;;6;
Q22;2022;590000592;CH DENAIN;590782165;2;;1;1;;;1;;;4;1;3;
Q22;2022;590000600;CH SAINT- AMAND LES EAUX;590782207;3;0;0;0;0;0;0;0;0;3;0;1;0
Q22;2022;590000618;CH VALENCIENNES;590782215;79;32;8;3;;;23;2;;112;35;34;19
Q22;2022;590000691;CH WATTRELOS;590782439;;;;;;;1;;;1;;;
Q22;2022;590000758;CH ARMENTIERES;590782637;5;1;3;;0;;17;2;;27;1;6;2
Q22;2022;590000766;CH BAILLEUL;590782645;;;;;;;2;;;2;;;
Q22;2022;590000774;CH HAZEBROUCK;590782652;;;;;;;;3;;3;;1;
Q22;2022;590000782;EPSM LILLE METROPOLE;590782660;15;4;;;;;6;;;21;4;2;
Q22;2022;590000790;EPSM DES FLANDRES;590782678;;2;;;;;17;;;17;2;;
Q22;2022;590001004;CH DOUAI DECHY;590783239;30;5;2;;;;26;;;58;5;17;11
Q22;2022;590001418;EPSM AGGL LILLOISE ST-ANDRE;590034740;15;5;1;;;;3;;;19;5;;
Q22;2022;590001442;CH ZUYDCOOTE;590784245;;1;;;;;;;;;1;;
Q22;2022;590001582;CH INTERCOMMUNAL WASQUEHAL;590785663;;;;;;;3;;;3;;;
Q22;2022;590006607;HOP JEANNE DE FLANDRE CHR LILLE;590780193;105;15;;;;;10;;;115;15;11;3
Q22;2022;590025458;HAD DU CH D'HAZEBROUCK;590782652;;;;;;;;;;;;1;
Q22;2022;590033429;CENTRE GUY TALPAERT CH ROUBAIX;590782421;;;;;;;1;;;1;;;
Q22;2022;590040267;SSR MONTS DE FLANDRE EPSM FLANDRES;590782678;;1;;;;;;;;;1;;
Q22;2022;590044665;CLINIQUE FSEF VILLENEUVE D'ASCQ;750720575;;1;;;;;;;;;1;;
Q22;2022;590049565;MAISON MEDICALE JEAN XXIII;780020715;;;;;;;2;;;2;;;
Q22;2022;590052049;CALIVAL;590006268;1;;;;;;;;;1;;;
Q22;2022;590780060;INSTITUT OPHTALMIQUE;590000022;2;0;;;;;;;;2;0;;
Q22;2022;590780284;GCS GHICL HÔPITAL ST PHILIBERT;590051801;40;12;3;1;;;9;1;;53;13;1;
Q22;2022;590782611;SSR PEDIATRIQUE MARC SAUTELET;750719239;3;1;;;;;;;;3;1;;
Q22;2022;590784864;HOP CALMETTE CHR LILLE;590780193;4;5;;;;;3;2;;9;5;;
Q22;2022;590784898;HOP SWYNGHEDAUW CHR LILLE;590780193;12;2;;;;;;;;12;2;2;
Q22;2022;590785341;HOPITAL DE JOUR DE LA M.G.E.N.;750005068;;1;;;;;;;;;1;;
Q22;2022;590785374;CLINIQUE TEISSIER;620001834;1;1;;;;;2;;;3;1;0;
Q22;2022;590787586;HOP CARDIOLOGIQUE CHR LILLE;590780193;91;21;;1;;;3;3;;97;22;13;1
Q22;2022;590788865;SSR JARDINS DU VELODROME;590782421;;;;;;;2;;;2;;;
Q22;2022;590791091;CSPA LES BATELIERS CHRU LILLE;590780193;6;;;;;;;;;6;;;
Q22;2022;590791323;CTRE CONVALESCENCE SSR CH ARMENTIÈRES;590782637;;;;;;;1;;;1;;;
Q22;2022;590791729;RESIDENCE MALATRAY CH TOURCOING;590781902;;;;;;;2;;;2;;;
Q22;2022;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;171;50;36;14;24;1;13;13;12;257;77;13;3
Q22;2022;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;37;8;3;;;;33;2;1;75;9;1;
Q22;2022;590797387;CRF L'ESPOIR DE LILLE HELLEMMES;590805628;;;;;;;1;;;1;;;
Q22;2022;590801106;HOPITAL VICTOR PROVO;590782421;59;15;4;;;;1;8;;72;15;;
Q22;2022;590804696;CENTRE HOPITALIER DE TOURCOING;590781902;33;10;3;;;;18;3;;57;10;2;1
Q22;2022;590806360;CLINIQUE DE LA MITTERIE;590003596;2;;;;;;;;;2;;;
Q22;2022;590811279;HOP CLAUDE HURIEZ CHR LILLE;590780193;155;53;;1;;;4;;;159;54;8;3
Q22;2022;590812186;HOP LA FRATERNITE CH ROUBAIX;590782421;;;;;;;2;;;2;;;
Q22;2022;600000012;CHI EPSM DE L'OISE - SITE DE CLERMONT;600100028;4;5;;;;;;;;4;5;0;
Q22;2022;600000053;CH GHPSO SENLIS;600101984;;;;;;;4;3;1;7;1;8;7
Q22;2022;600000152;CH CHAUMONT-EN-VEXIN;600100572;0;0;0;0;0;0;0;0;0;0;0;1;0
Q22;2022;600000186;CH CLERMONT;600100648;;;;;;;7;1;1;8;1;1;
Q22;2022;600000194;CH BEAUVAIS;600100713;39;;;1;;;28;;;67;1;25;
Q22;2022;600000285;CH CHICN NOYON;600100721;;;;;;;6;;;6;;;
Q22;2022;600000467;CH GHPSO CREIL;600101984;6;;;;;;9;;;15;;41;27
Q22;2022;600002158;IRSO;600014005;;;;;;;2;;;2;;;
Q22;2022;600100101;CH AP-HP LIANCOURT;750712184;0;0;0;0;0;0;0;0;0;0;0;2;2
Q22;2022;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;1;;;;;;;;;1;;;
Q22;2022;600100184;CLINIQUE DU VALOIS;920033198;1;;;;;;;;;1;;;
Q22;2022;600100796;CTRE RÉÉDUC & RÉADAPT FONCTIONELLE;750720609;1;;;;;;;;;1;;;
Q22;2022;600113476;CH CHICN COMPIÈGNE;600100721;28;6;;;;;15;;;43;6;28;
Q22;2022;610000028;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610780025;1;;;;;;;;;1;;4;
Q22;2022;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;0;0;0;0;0;0;0;0;0;0;0;0;1
Q22;2022;610000051;CHICAM - SITE ALENCON;610780082;10;;1;;;;2;4;2;17;2;21;16
Q22;2022;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;11;;1;;;;;4;1;16;1;6;3
Q22;2022;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;;;;;;;1;1;;2;;2;1
Q22;2022;610000119;CH  JACQUES MONOD  - FLERS;610780165;2;;;;;;14;;;16;;14;
Q22;2022;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;2;;;;;;;;;2;;3;
Q22;2022;610784050;USLD  LES PASTELS  - CH ALENCON;610780082;;;;;;;;;;;;1;
Q22;2022;610784423;CMPR DE BAGNOLES DE L'ORNE;610787285;1;;;;;;;;;1;;1;
Q22;2022;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;;;;;;;;;;;;1;
Q22;2022;620000034;CH ARRAS;620100057;45;9;3;0;0;0;20;7;6;75;15;28;19
Q22;2022;620000059;CH BAPAUME;620100073;;;;;;;;;;;;;1
Q22;2022;620000224;CH BETHUNE;620100651;6;5;5;;;;11;6;;28;5;17;8
Q22;2022;620000240;CH HENIN BEAUMONT;620100677;5;3;;;;;1;;;6;3;2;
Q22;2022;620000257;CH LENS;620100685;59;15;4;3;;;19;2;;84;18;17;7
Q22;2022;620000281;EPSM VAL DE LYS ARTOIS;620101287;10;1;;;;;;;;10;1;1;
Q22;2022;620000323;CH CALAIS;620101337;22;5;1;1;;;;8;1;31;7;9;
Q22;2022;620000349;CH REGION DE ST OMER;620101360;1;;;;;;15;1;;17;;18;13
Q22;2022;620000653;CH BOULOGNE-SUR-MER;620103440;28;12;;;;;13;1;1;42;13;14;10
Q22;2022;620001834;ASSO GROUPE AHNAC;620001834;1;;;;;;;;;1;;;
Q22;2022;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;10;5;2;;;;16;;;28;5;1;
Q22;2022;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;1;;0;;0;;;1;;2;;3;
Q22;2022;620006049;CLINIQUE CHIRURGICALE DE SAINT-OMER;620000331;;1;;;;;;;;;1;;
Q22;2022;620018143;CENTRE DE SOINS PSY ROGER MISES;620100057;1;1;;;;;;;;1;1;;
Q22;2022;620025346;POLYCLINIQUE DE LA  CLARENCE;620001834;1;;;;;;;;;1;;;
Q22;2022;620026252;CENTRE DE SANTE MENTALE  JB PUSSIN;620100685;1;;;;;;;;;1;;0;
Q22;2022;620026401;HOPALE REEDUCATION-CENTRE ARRAS;620024158;1;1;;;;;;;;1;1;;
Q22;2022;620026690;GCS CENTRE JOLIOT CURIE;620027839;2;;;;;;;;;2;;2;
Q22;2022;620027664;ETABLISSEMENT HOPALE-CENTRE CALVÉ;620003814;;1;;;;;;;;;1;4;
Q22;2022;620034058;SSR CH ARRAS;620100057;;;;;;;1;;;1;;2;2
Q22;2022;620035972;CENTRE MARIE CURIE;620035964;;;;;;;;;;;;1;
Q22;2022;620100016;HOP MARITIME DE BERCK;750712184;0;0;0;0;0;0;0;0;0;0;0;2;1
Q22;2022;620100347;CLINIQUE PSYCHIATRIQUE  LE RYONVAL;590039863;1;1;;;;;;;;1;1;;
Q22;2022;620100842;CRF LES HAUTOIS D'OIGNIES;620001834;;1;;;;;;;;;1;;
Q22;2022;620105973;CTRE ANTOINE DE SAINT EXUPERY;590039863;;;;;;;;;;;;1;
Q22;2022;630000131;CLINIQUE MED CARDIO PNEUMOLOGIE DURTOL;630003168;1;;;;;;;;;1;;;
Q22;2022;630000149;CH ETIENNE CLEMENTEL;630780302;3;;;;;;;;;3;;1;
Q22;2022;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;217;54;23;6;;;9;17;7;266;67;54;40
Q22;2022;630000412;CH D'AMBERT;630780997;;;;;;;1;;;1;;1;
Q22;2022;630000420;CH PAUL ARDIER ISSOIRE;630781003;5;3;1;;;;7;;;13;3;2;
Q22;2022;630000438;CH DE RIOM;630781011;7;2;1;;;;12;0;;20;2;3;
Q22;2022;630000446;CH DE THIERS;630781029;1;1;0;1;0;0;0;0;0;1;2;1;0
Q22;2022;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;31;10;3;;0;;;0;0;34;10;0;0
Q22;2022;630000487;CENTRE DE REED.FONCT.NOTRE-DAME;630781136;;1;;;;;;;;;1;;
Q22;2022;630010296;HAD 63 - SERVICE HAD;630001188;;;;;;;1;;;1;;;
Q22;2022;630780195;CHS SAINTE-MARIE CLERMONT-FERRAND;630786754;10;;;;;;;;;10;;;
Q22;2022;630781268;HOPITAL ESTAING - CHU63;630780989;116;27;8;3;14;1;3;7;;148;31;17;9
Q22;2022;630781755;CENTRE MEDICAL INFANTILE DE ROMAGNAT;630011518;1;;;;;;;;;1;;1;
Q22;2022;630781771;CHU PSYCHIATRIE;630780989;18;3;;;;;;;;18;3;3;3
Q22;2022;630781821;CLINIQUE PSYCHIATRIQUE LE GRAND PRE;920030269;;1;;;;;;;;;1;;
Q22;2022;630783348;CTRE REED FONCT M.GANTCHOULA;750050916;1;;;;;;;;;1;;;
Q22;2022;630783538;HOPITAL LOUISE MICHEL - CHU63;630780989;3;1;;;;;3;;;6;1;;
Q22;2022;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;37;;;;;;37;;17;74;17;2;
Q22;2022;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;;;;;;;4;3;;7;;;
Q22;2022;640000410;CENTRE HOSPITALIER OLORON;640780821;3;;0;;0;;0;1;;4;;0;0
Q22;2022;640000436;CENTRE HOSPITALIER DES PYRENEES;640780862;8;3;;;;;;;;8;3;;
Q22;2022;640000600;CENTRE HOSPITALIER DE PAU;640781290;69;;;;;;;;;69;;4;
Q22;2022;640005393;GROUPE RADIOTHER. ET ONCO. TARBES-PAU;650789068;1;;;;;;;;;1;;;
Q22;2022;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;;;;;;;4;;;4;;;
Q22;2022;640780946;POLYCLINIQUE DE NAVARRE;640000469;1;;;;;;1;;;2;;;
Q22;2022;650000045;CH LOURDES;650780158;;;;;;;4;;;4;;1;
Q22;2022;650000052;CH BAGNERES DE BIGORRE;650780166;;;;;;;3;;;3;;1;
Q22;2022;650000060;CH LANNEMEZAN;650780174;1;;;;;;1;;;2;;;
Q22;2022;650000417;CH BIGORRE SITE GESPE TARBES;650783160;22;7;0;0;0;0;5;9;1;36;8;3;
Q22;2022;650780182;CH BIGORRE SITE VIC EN BIGORRE;650783160;1;;;;;;;;;1;;;
Q22;2022;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;;;;;;;3;;;3;;;
Q22;2022;660000084;CH PERPIGNAN;660780180;60;5;3;3;2;;45;;1;110;9;14;37
Q22;2022;660000092;CHS LEON JEAN GREGORY;660780198;4;1;;;;;;;;4;1;3;2
Q22;2022;660000167;CH PRADES;660780271;;;;;;;;;;;;2;
Q22;2022;660790387;POLYCL MEDIPOLE ST ROCH;660790379;;;;;;;1;;;1;;;
Q22;2022;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;190;52;11;;15;;18;;;234;52;22;4
Q22;2022;670000058;EPSAN BRUMATH;670013366;17;2;1;;;;;;;18;2;2;
Q22;2022;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;23;8;0;1;0;0;26;4;1;53;10;13;1
Q22;2022;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;6;;1;;;;23;;;30;;5;
Q22;2022;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;;;;;;;4;;;4;;;
Q22;2022;670000306;CENTRE HOSPITALIER DÉPARTEMENTAL;670780584;;;;;;;2;;1;2;1;1;
Q22;2022;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;;;;;;;22;;;22;;15;15
Q22;2022;670000405;NOUVEL HOPITAL D'OBERNAI;670017755;;;;;;;2;;;2;;;
Q22;2022;670000603;CENTRE HOSPITALIER D'ERSTEIN;670781152;12;;;;;;;;;12;;4;
Q22;2022;670018068;CLINIQUE RHENA GCS ES;670017847;3;;1;;;;;;;4;;;
Q22;2022;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;24;10;2;;;;;;;26;10;11;
Q22;2022;670780113;CMCO;670780055;14;3;1;;;;4;;;19;3;;
Q22;2022;670780121;INST UNIV READAPT CLEMENCEAU STRASBG;670013754;6;2;;;;;1;;;7;2;;
Q22;2022;670781129;INST UNIV READAPT CLEMENCEAU ILLKIRCH;670013754;2;;;;;;;;;2;;;
Q22;2022;670783133;HOP ROBERTSAU/PAVILLON SCHUTZENBERGER;670780055;6;;1;;;;6;;;13;;;
Q22;2022;670783273;HOPITAL DE HAUTEPIERRE;670780055;174;42;22;3;2;1;30;;;228;46;41;9
Q22;2022;670798636;CLINIQUE SAINT-LUC;670014604;;;;;;;5;;;5;;;
Q22;2022;670799550;HUS / USLD DE LA ROBERTSAU;670780055;1;;;;;;;;;1;;;
Q22;2022;680000130;CENTRE DE READAPTATION DE MULHOUSE;680000353;1;;;;;;;;;1;;;
Q22;2022;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;;;;;;;3;;;3;;;3
Q22;2022;680000601;HOPITAL DE THANN;680020336;;;;;;;4;;;4;;;4
Q22;2022;680000627;HOPITAL DU HASENRAIN;680020336;10;;;;;;;;;10;;2;
Q22;2022;680000684;HOPITAL LOUIS PASTEUR;680000973;70;21;2;0;0;0;32;6;4;110;25;49;20
Q22;2022;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;;;;;;;;;;;;1;1
Q22;2022;680000874;CENTRE HOSPITALIER DE ROUFFACH;680001179;3;4;;;;;3;;;6;4;;
Q22;2022;680004546;HOPITAL EMILE MULLER;680020336;89;12;8;1;0;;80;17;4;194;17;43;40
Q22;2022;680004553;MAISON MEDICALE POUR PERSONNES AGEES;680020336;;;;;;;10;;;10;;1;1
Q22;2022;680004579;CENTRE POUR PERSONNES AGEES;680000973;;;;;;;2;;;2;;1;0
Q22;2022;680007648;HAD CENTRE ALSACE;680007598;;;;;;;1;;;1;;;
Q22;2022;680020427;CENTRE DEPART. DE REPOS ET DE SOINS;680014495;;;;;;;2;;;2;;;
Q22;2022;690000013;CH MONTGELAS;690780036;;;;;;;;;;;;1;
Q22;2022;690000021;CH DE SAINTE FOY LES LYON;690780044;;;;;;;;;;;;4;
Q22;2022;690000088;CH LE VINATIER;690780101;34;17;2;;;;2;;;38;17;17;
Q22;2022;690000096;CHS DE SAINT CYR AU MONT D'OR;690780119;6;;;;;;;;;6;;2;2
Q22;2022;690000245;HOPITAL DE FOURVIERE;690780432;;;1;;;;4;;;5;;8;
Q22;2022;690000427;CTRE MEDICO-CHIR READAPT. LES MASSUES;750721334;4;;;;;;1;;;5;;1;
Q22;2022;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;22;;3;;;;29;13;;67;;8;3
Q22;2022;690000625;CH DE TARARE;690782271;;;;;;;7;;;7;;;1
Q22;2022;690000773;CH DU MONT D'OR;690782925;;;1;;;;;;;1;;1;
Q22;2022;690000880;CENTRE LEON BERARD;690783220;38;6;4;;;;;;;42;6;6;
Q22;2022;690001524;CTRE DE RÉADAPT FONCTIONNELLE REVEL;690787338;;;;;;;;;;;;1;
Q22;2022;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;119;23;7;3;1;;11;;;138;26;12;3
Q22;2022;690019849;IHOP - HCL;690781810;4;1;;;;;;;;4;1;;
Q22;2022;690022959;HOPITAL PRIVE NATECIA;690000732;1;;;;;;;;;1;;;
Q22;2022;690023239;CLINIQUE DU PARC LYON;690000146;;1;;;;;;;;;1;;
Q22;2022;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;4;;0;;0;;0;0;;4;;0;0
Q22;2022;690041124;MEDIPOLE HOPITAL PRIVE;690000724;5;3;;;;;;;;5;3;;
Q22;2022;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;8;;;;;;15;;;23;;4;
Q22;2022;690041488;ADDIPSY;690041488;1;1;;;;;;;;1;1;;
Q22;2022;690780093;HIA DESGENETTES;750821092;2;;;;;;1;;;3;;;
Q22;2022;690780499;NEPHROCARE TASSIN-CHARCOT;690000278;1;;;;;;;;;1;;;
Q22;2022;690780507;CLINIQUE MEDICALE DE CHAMPVERT;920031721;;;;;;;;;;;;7;
Q22;2022;690780549;CLINIQUE LYON LUMIERE;920030269;1;;;;;;;;;1;;;
Q22;2022;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;3;1;;;;;;1;;4;1;;
Q22;2022;690781745;CLINIQUE SAINT VINCENT DE PAUL LYON;690000542;2;;;;;;;;;2;;;
Q22;2022;690782081;CTRE DE SANTÉ MENTALE HJ MGEN;750005068;1;;;;;;;;;1;;;
Q22;2022;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;145;46;8;;20;;17;;;190;46;32;17
Q22;2022;690784137;HOPITAL LYON SUD - HCL;690781810;128;40;14;1;1;;13;;;156;41;44;22
Q22;2022;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;131;31;21;4;;;12;;;164;35;14;5
Q22;2022;690784178;HOPITAL PIERRE WERTHEIMER - HCL;690781810;37;6;4;;;;;;;41;6;20;5
Q22;2022;690784186;HOPITAL LOUIS PRADEL - HCL;690781810;42;15;3;2;;;;;;45;17;17;8
Q22;2022;690784194;HOPITAL DES CHARPENNES - HCL;690781810;5;1;2;;;;3;;;10;1;2;1
Q22;2022;690784202;HOPITAL HENRY GABRIELLE - HCL;690781810;8;3;;;;;1;;;9;3;;
Q22;2022;690787478;HOPITAL PIERRE GARRAUD - HCL;690781810;2;;1;;;;;;;3;;;
Q22;2022;690796727;FONDATION ARHM;690796727;12;2;;;;;;;;12;2;;
Q22;2022;690805361;CH ST JOSEPH ST LUC;690805353;46;16;2;;;;12;5;1;65;17;1;
Q22;2022;700000011;GH HAUTE SAONE SITE GRAY;700004591;0;;0;;0;;2;0;;2;;3;2
Q22;2022;700000029;GH HAUTE SAONE SITE VESOUL;700004591;24;7;0;;2;;27;4;;57;7;25;23
Q22;2022;700780042;CMPR BRETEGNIER HERICOURT;250006335;2;;;;;;;;;2;;;
Q22;2022;700780059;GH HAUTE SAONE SITE LUXEUIL;700004591;;;;;;;0;;;0;;1;1
Q22;2022;700780075;CHS ST REMY ET NFC SITE SAINT REMY;700004096;3;2;;;;;;;;3;2;1;
Q22;2022;700780208;GH HAUTE SAONE SITE LURE;700004591;;;;;;;1;;;1;;2;2
