BOR;AN;FI;RS;FI_EJ;LIT;JOU;ENT;DECES;URG_EJ;URG_EXT;MCO_EJ;MCO_EXT;GER_EJ;GER_EXT;SSR_EJ;SSR_EXT;PSY_EJ;PSY_EXT;HAD_EJ;HAD_EXT;DOMIC1;PEGER;EMGER;GERPSY;EMPAL;ALZ;EHPAD;VILHOS;RETR
USLD;2022;640780755;C.H.I.C. COTE BASQUE - ST JEAN DE LUZ;640780417;54;18637;18;24;;;;;;;7;7;;;;;4;;;;;;4;;
USLD;2022;640786281;USLD CLOS MONTREUIL;640791976;75;22089;20;20;;;;19;;;;9;;5;;;20;;;;;;;;
USLD;2022;650000045;CH LOURDES;650780158;33;10682;33;35;;;6;2;;;14;4;;;;;9;0;0;4;115;0;0;0;0
USLD;2022;650000060;CH LANNEMEZAN;650780174;42;14570;20;20;0;0;0;1;9;0;4;2;0;0;0;0;5;;;;;;3;0;0
USLD;2022;650780141;CH BIGORRE SITE AYGUEROTE TARBES;650783160;47;14641;15;19;1;;4;2;;;6;;1;;1;;;;;;;;;;
USLD;2022;650780182;CH BIGORRE SITE VIC EN BIGORRE;650783160;101;33170;35;26;;;1;;;;12;2;5;;;;15;;;;;18;9;10;0
USLD;2022;650786668;USLD CH BAGNERES DE BIGORRE;650780166;36;12071;23;20;;;1;;;;8;2;;;;;1;;;;;;;;
USLD;2022;660000167;CH PRADES;660780271;40;14347;54;31;;;10;3;;;11;3;;;;;18;;;;;;12;;
USLD;2022;660007261;USLD GCS POLE SANITAIRE CERDAN;660010059;15;2850;8;4;;;;1;;;3;;;;;;;;;;;;;;
USLD;2022;660009341;USLD LES PATIOS D'ARGENT;110786324;60;19407;15;11;;;;21;;;12;25;;;;;10;;;;;;;3;
USLD;2022;660781444;USLD LA MISERICORDE CH PERPIGNAN;660780180;200;64125;110;77;;;40;;16;;37;;3;;;;14;;;;;;8;4;
USLD;2022;670000041;HOPITAL LA GRAFENBOURG;670780071;30;9458;11;16;;;;;;;;;;;;;;;;;;;;;
USLD;2022;670000058;EPSAN BRUMATH;670013366;72;25572;20;16;;;;2;;;;2;6;;;;10;;;;;;;6;
USLD;2022;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;31;10460;16;18;;;3;1;1;;7;2;;;;;1;;;10;1;;;;
USLD;2022;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;30;9558;25;14;;;;;;;;;;;;;;;;;;;;;
USLD;2022;670000215;HOPITAL DU NEUENBERG;680000643;45;14265;35;29;;;5;2;;;22;;;;;;6;;1;;;;;;
USLD;2022;670000306;CENTRE HOSPITALIER DÉPARTEMENTAL;670780584;104;27231;29;31;0;1;0;;8;;17;;0;;0;;3;0;0;8;7;0;9;0;
USLD;2022;670000348;HOPITAL LOCAL DE MOLSHEIM;670780642;30;10096;19;11;;6;;;;;7;;;;;;6;;;;;;;;
USLD;2022;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;45;16058;32;25;;;;;;;;;;;;;;;;;;;;;
USLD;2022;670000603;CENTRE HOSPITALIER D'ERSTEIN;670781152;40;13975;17;19;0;0;0;1;0;0;0;8;0;0;0;0;8;0;0;8;2;0;1;0;0
USLD;2022;670002278;CLINIQUE DU RIED;920030269;50;11294;44;23;;;;13;;;;;;;;;29;;;;;;22;12;
USLD;2022;670014992;MAISON DE SANTE AMRESO BETHEL;670780139;30;7292;25;25;;;8;;2;;13;;;;;;2;;;;;;;;
USLD;2022;670799550;HUS / USLD DE LA ROBERTSAU;670780055;124;39735;114;103;4;;32;6;21;3;15;5;1;1;;;9;;;15;;;3;;
USLD;2022;680000122;HOPITAL DE CERNAY;680020336;30;9957;30;27;;;2;;;;13;;;;;;9;;4;;;;;1;
USLD;2022;680000312;SSR POLE DE GERONTOLOGIE SAINT DAMIEN;680015963;30;9551;25;25;;;;;14;;6;;;;;;6;0;0;0;0;0;0;0;0
USLD;2022;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;25;6990;26;25;;;13;;;;5;;;;;;6;;3;;;;;2;
USLD;2022;680000627;HOPITAL DU HASENRAIN;680020336;30;9180;20;8;;;1;;;;6;;;;;;1;0;0;0;0;0;0;1;6
USLD;2022;680000767;HOPITAL INTERCOM DE SOULTZ ISSENHEIM;680001088;48;15641;39;35;;;;;;;;;;;;;;;;;;;;;
USLD;2022;680000833;HOPITAL DE RIBEAUVILLE;680001138;46;16234;44;28;;;;15;;;22;;;;;;7;;;;3;;8;8;
USLD;2022;680000882;CLINIQUE DU DIACONAT COLMAR;680000643;30;10677;21;16;;;;;3;2;5;1;;;;;9;50;;;;;3;;
USLD;2022;680004553;MAISON MEDICALE POUR PERSONNES AGEES;680020336;108;35267;91;67;;;53;;;;38;;;;;;18;;10;;;;;;
USLD;2022;680020427;CENTRE DEPART. DE REPOS ET DE SOINS;680014495;80;28521;44;39;;;;4;;;13;7;;;;;20;;;;;;5;3;
USLD;2022;690000245;HOPITAL DE FOURVIERE;690780432;100;21637;21;29;;;;;;;19;;;;;;2;0;0;0;0;0;2;0;0
USLD;2022;690000773;CH DU MONT D'OR;690782925;61;8322;26;26;;;;;2;;12;5;;;;;7;;;;;;;;
USLD;2022;690780150;HOPITAL DE L'ARBRESLE LE RAVATEL;690000104;30;9683;27;21;;;;6;7;;7;3;;;;;4;0;0;0;0;0;1;2;
USLD;2022;690782420;CENTRE MEDICAL DE BAYERE;690793633;33;11495;14;13;;;;9;;;2;2;;;;;1;;;;;;2;1;
USLD;2022;690784194;HOPITAL DES CHARPENNES - HCL;690781810;54;17907;20;28;;;;;;;;;;;;;;;;;1;;;;
USLD;2022;690787429;HOPITAL DR FREDERIC DUGOUJON - HCL;690781810;47;14717;16;;2;;;;;;9;3;;1;;;1;;;3;3;;;;
USLD;2022;690787478;HOPITAL PIERRE GARRAUD - HCL;690781810;305;89153;129;;11;;;;;;105;5;1;1;;;6;;;130;25;;;7;
USLD;2022;690791132;USLD BELLECOMBE;310033550;60;17388;50;50;;0;;20;;19;;13;;1;;;19;;;;;;8;7;0
USLD;2022;690797873;LONG SEJOUR DE COURS;690043237;30;9191;29;22;;;1;12;;;9;;;;;;7;;;;10;;2;6;
USLD;2022;690801709;USLD LES ALTHEAS;690802715;60;20131;18;14;0;0;6;0;9;0;0;0;0;0;0;0;3;0;1;3;0;0;11;0;0
USLD;2022;690802251;USLD CH DE VILLEFRANCHE;690782222;40;13887;24;28;;;4;;2;;6;10;;;;;2;;;;2;;;;
USLD;2022;690802913;USLD LES HIBISCUS;590019568;60;21422;40;37;;0;;7;;2;;16;;4;;0;11;;;5;;;2;;
USLD;2022;690803093;USLD LA MALETIERE VAUGNERAY;690780564;30;9534;12;13;;;;;;;;;;;;;;;;;;56;144;;
USLD;2022;700784341;USLD LA CHENAIE;700004096;30;10212;7;4;;;;;;;;;2;;;;5;;;;;;1;;
USLD;2022;710972365;USLD CH DU PAYS CHAROLAIS BRIONNAIS;710780644;44;22378;17;34;;;;;2;2;7;2;;;;;3;;;;;;2;0;0
USLD;2022;710972423;USLD HOTEL DIEU CH LES CHANAUX;710780263;79;27245;26;7;;;4;;4;;1;1;;;;;16;;;;;;15;;
USLD;2022;710978248;CH AUTUN SITE LATOUCHE;710781451;27;8712;29;26;;;7;2;3;;13;1;;;;;3;;;;;;1;1;
USLD;2022;720000033;CENTRE HOSPITALIER DU MANS;720000025;64;22743;20;13;;;1;;6;;12;;;;;;1;;;;1;;1;;
USLD;2022;720000124;CENTRE HOSPITALIER CHATEAU DU LOIR;720000066;30;10116;21;17;1;;8;;0;;3;;0;;0;;1;;;;;;6;;
USLD;2022;720000314;CH FRANÇOIS DE DAILLON;720000090;20;6781;9;12;;;;;;;;;;;;;;;;;;;;;
USLD;2022;720000470;CENTRE HOSPITALIER MAMERS;610780082;30;7606;16;15;;;11;;;;1;;;;;;4;;2;2;;;4;2;
USLD;2022;720000520;CENTRE HOSPITALIER ST CALAIS;720000140;45;12420;11;13;;;2;;3;;3;;1;;;;;;;;;;;;
USLD;2022;720000801;USLD PHGNS;720021963;30;10768;22;21;;;;7;1;;7;2;;;;;5;0;0;0;0;1;0;0;0
USLD;2022;720005909;USLD CH DROUET CTRE HOSP DU MANS;720000025;126;43867;78;55;0;0;24;1;3;0;25;1;0;0;0;0;24;0;0;0;1;0;12;0;0
USLD;2022;730000049;CH DE MOUTIERS;730002839;30;10270;34;25;;;13;;6;;10;;;;;;5;;;1;13;;2;;
USLD;2022;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;30;10714;31;32;;;16;1;2;1;5;1;;;;;5;;;;32;;1;;
USLD;2022;730000098;CHMS AIX GRAND PORT;730000015;30;8607;26;;;;13;;;;2;;;;11;;;;;;;62;9;;2
USLD;2022;730783552;CHMS CHAMBERY HOTEL DIEU;730000015;53;18292;32;;;;;;;;;;;;;;;;;;;;;;
USLD;2022;730785276;USLD CLAUDE LEGER;730002839;30;10826;8;7;;;;;1;;1;1;;;;;5;;;;1;;1;;
USLD;2022;740000286;CH DUFRESNE SOMMEILLER;740781190;30;8421;23;22;0;0;12;4;0;0;0;3;0;0;0;0;4;;;;;;;;
USLD;2022;740000401;CENTRE DE LONG SEJOUR DE REIGNIER;740781893;50;16285;23;37;;;;8;;7;;2;;;;;6;;;;;;;;
USLD;2022;740001847;USLD LES PRAZ DE L'ARVE;740780168;40;8718;19;15;;;7;5;;;1;2;;;;;4;;;;1;;6;3;
USLD;2022;740011481;ESIS SEYNOD;740781133;60;17135;21;22;0;0;5;0;4;0;4;0;1;0;0;0;4;0;0;1;3;0;0;0;0
USLD;2022;740788070;USLD LA LUMIERE DU LAC THONON;740790381;30;10418;16;14;;;6;1;;;;3;;;1;;5;;;;;;;;
USLD;2022;740789532;LONG SEJOUR RUMILLY;740781208;45;14420;26;22;;;;;;;14;5;;;;;5;;;;;;1;;
USLD;2022;750041543;HU PARIS NORD SITE BRETONNEAU APHP;750712184;30;10870;20;11;;;2;;;;18;;;;;;;;;;;;0;1;0
USLD;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;50;17755;31;19;;;4;2;;;18;2;;;;;5;;;;;;1;;
USLD;2022;750100216;HU PARIS OUEST SITE VAUGIRARD APHP;750712184;154;53557;104;77;;;;;;10;;79;;;;;15;;;;79;;11;4;
USLD;2022;750100299;HU PARIS IDF SITE SAINTE PERINE APHP;750712184;186;56175;70;83;;;4;2;;;32;6;;;;;4;;;;;;12;;0
USLD;2022;750150377;HOPITAL HENRY DUNANT;750721334;78;25238;37;25;;;7;;;;6;;;;;;24;;;;;;1;1;
USLD;2022;750801441;HU PARIS CENTRE SITE BROCA APHP;750712184;141;48849;49;79;;;;2;4;;37;6;;;;;;;;;66;;21;3;
USLD;2022;760000133;CH HOPITAL PASTEUR VALLERY RADOT;760780213;39;12359;32;20;0;1;0;0;0;7;13;1;0;0;0;0;10;0;0;0;0;0;3;3;0
USLD;2022;760000141;HOPITAL SAINT JULIEN CHU ROUEN;760780239;145;49829;37;44;;;13;;;;10;;;;;;14;;;;;;;;
USLD;2022;760000356;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;154;40180;80;52;0;;24;;9;;15;;4;;;;10;;;;;;9;0;0
USLD;2022;760000380;HL SAINT-ROMAIN-DE-COLBOSC;760780759;35;11463;35;33;;;;;;;33;;;;;;2;;;;;;;;
USLD;2022;760023671;USLD ARCADIE BOUCICAUT CHU ROUEN;760780239;70;24918;21;20;;;;;;;13;1;;;;;7;;;;;;;;
USLD;2022;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;90;32050;23;20;;;;;;;14;1;;;;;8;;;;;;;;
USLD;2022;760800938;CENTRE DE JOUR WINNICOTT CH DIEPPE;760780023;130;42181;92;63;1;;10;;8;;12;;1;;0;;13;;;;;3;14;0;0
USLD;2022;760806950;USLD DE L'EHPAD YVON LAMOUR FECAMP;760780734;40;14111;33;30;;;13;1;;;12;1;;;;;5;;;;;;;;
USLD;2022;770000156;CH DE MELUN SITE SANTEPOLE;770110054;41;12934;27;25;;;11;1;;;2;;;;;;11;;;;;;;3;
USLD;2022;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;51;16265;18;19;;;;2;3;;7;;1;;;;4;;;;;;;;
USLD;2022;770022473;CLINIQUE USLD FSEF NEUFMOUTIERS;750720575;12;3721;25;0;;;;2;;;;3;;;;4;;0;0;0;0;0;0;6;0
USLD;2022;770023059;SSR POLE SANTE ORGEMONT;440056455;57;18366;1;20;;;;;;;;;;;;;;;;;;;;;
USLD;2022;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;12;3439;7;1;;;;;;;7;;;;;;;;;;;;;;
USLD;2022;770813814;USLD CENTRE HOSPITALIER DE JOUARRE;770021145;88;26883;51;36;;;;10;;;;14;;1;;;12;;;;;;;;
USLD;2022;780000287;CH FRANCOIS QUESNAY MANTES;780110011;50;13872;24;18;;;1;4;;;15;;;;;;2;0;0;0;2;0;0;2;0
USLD;2022;780000303;CENTRE HOSPITALIER DE PLAISIR;780024113;64;16838;39;36;;;;;;6;14;11;;1;;;7;;;;35;;3;;
USLD;2022;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;90;26030;16;19;1;;3;1;;;5;3;;;;;3;;3;;3;;4;2;
USLD;2022;780000352;HOPITAL DU VESINET CENTRE;780110094;42;7995;3;5;;;;;;;3;;;;;;;;;;;;0;0;0
USLD;2022;780000360;USLD GERONTOLOGIQUE DE CHEVREUSE;780130019;40;11933;20;19;0;0;0;7;0;4;0;17;0;2;0;0;8;1;0;2;5;0;4;0;0
USLD;2022;780000378;CH LOCAL DE HOUDAN;780130027;30;9212;28;23;;;16;16;;;;1;;;;;18;;;;25;;0;0;0
USLD;2022;780822748;USLD CHATELAIN GUILLET;780002697;32;10588;14;14;;;;;;;7;3;;;0;0;6;;;;;;;;
USLD;2022;790000087;CENTRE HOSPITALIER DE NIORT;790000012;71;16214;22;25;;;2;1;5;;8;2;2;;;;;106;;;;;2;;
USLD;2022;790000103;SITE HOSPITALIER DE PARTHENAY;790006654;50;18250;21;18;1;;2;1;;;13;;;;;;4;;;;;;3;2;
USLD;2022;790000111;CH HAUT VAL SEVRE & MELLOIS - ST MAIX.;790019491;35;9146;15;16;;;;;7;;1;;;;;;7;;;;;;1;;
USLD;2022;790000145;CTRE HOSPITALIER DE MAULEON;790000079;30;10544;23;17;;;;;;;;;;;;;;;;;;;;;
USLD;2022;800000200;CH CORBIE;800000051;30;9851;39;31;;;2;10;;;;4;;1;;;22;;;;3;;6;3;2
USLD;2022;800000226;CH DOULLENS;800000069;35;11207;20;14;0;0;1;1;0;0;8;2;0;0;0;0;8;0;0;0;18;0;4;0;0
USLD;2022;800000275;CH HAM;800000077;30;10172;15;12;;;2;;;;8;1;;;;;4;;;;11;;2;1;
USLD;2022;800000390;CH CHIMR MONTDIDIER;800000085;65;18192;25;21;0;0;7;4;0;0;2;4;0;0;0;0;8;;;;;;;;
USLD;2022;800000432;CH PÉRONNE;800000093;30;9893;7;8;0;0;1;1;0;0;5;0;0;0;0;0;0;;;;;;0;2;0
USLD;2022;800000507;CH CHIBS SAINT-VALERY-SUR-SOMME;800000135;98;28246;72;58;;;23;15;;;11;10;;;;;13;;;;;;;;
USLD;2022;800000614;CHU AMIENS SAINT VICTOR;800000044;190;41758;53;60;;;2;;3;;13;7;;;;;28;;;;;;23;;
USLD;2022;810000505;CH ALBI;810000331;74;21976;61;49;2;;10;19;7;;;13;;4;;;5;;1;;;;9;;
USLD;2022;810000513;CH DE GAILLAC;810000349;30;10249;24;27;;;2;7;;;2;3;;;;;4;;;;;;0;0;0
USLD;2022;810000562;CH LAVAUR SITE GUIRAUD;810000455;60;21029;35;31;0;0;2;1;0;0;15;6;0;1;0;0;10;0;0;8;7;0;0;0;0
USLD;2022;810099838;CHIC CASTRES MAZAMET SITE MONGES;810000380;50;16191;28;26;;;;;5;;17;;;;;;6;;;;;;;;
USLD;2022;810100370;USLD SITE MAZAMET CHIC CASTRES MAZAMET;810000380;70;23977;18;17;;;;;1;;2;;;1;;;14;;;;;;;;
USLD;2022;820000032;CH MONTAUBAN;820000016;30;9919;26;18;;;7;;6;;4;;1;;;;8;;;;;;6;;
USLD;2022;820000438;USLD CH CAUSSADE;820000214;35;11273;32;22;;;11;;;;4;;;;;;17;;;;;;6;;
USLD;2022;820000461;CH DES DEUX RIVES;820000248;25;8497;51;46;0;0;0;5;0;5;15;1;0;0;0;0;25;0;0;0;0;0;0;0;0
USLD;2022;820009611;USLD CHI CASTELSARRASIN MOISSAC;820004950;30;9539;29;28;;;4;3;;;7;3;;;;;12;;;3;7;;4;1;
USLD;2022;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;40;14218;28;25;1;;18;2;;;;3;;;;;5;0;0;0;4;0;1;;2
USLD;2022;830009528;CHI FREJUS ST RAPAHEL GERONTO MED SSR;830100566;30;10355;12;12;;;;;1;;5;2;;;;;4;;;;;;;1;
USLD;2022;830013629;CENTRE PHOCEEN DE LONG SEJOUR;130002041;26;8466;7;4;;;;;;;2;;;;5;;;;;;;;;;
USLD;2022;830017372;MOYEN SEJOUR DU COS BEAUSEJOUR;750721235;100;33806;44;36;;;5;;;;14;;;;25;;;;;;8;;7;;
USLD;2022;830100608;CHITS CH GEORGE SAND;830100616;14;4979;10;4;;;2;;;;2;;;;;;5;;;;;;;;
USLD;2022;830100764;INSTITUT MEDICALISE DE MAR VIVO;440052041;40;12975;35;22;;;;3;;;12;6;;;;;14;;;;;;2;;
USLD;2022;830202743;CHITS HOPITAL GEORGES CLEMENCEAU;830100616;36;11320;35;16;;;;;;;20;;;;;;4;;;;;;;;
USLD;2022;830206298;CH MOYEN SEJOUR LA SOURCE DE BRIGNOLES;830100517;46;14206;10;;;;;;;;;;;;;;;;;;;;;;
USLD;2022;830206983;CH DEPARTEMENTAL DU VAR AU LUC;830100517;30;10950;12;19;;;;;;;;;;;;;;;;;;;;;
USLD;2022;830212783;LE MONT D'AZUR SLD;830002432;23;5543;8;2;0;0;0;3;0;;0;2;0;0;0;0;3;0;0;0;0;0;0;0;0
USLD;2022;830213989;CH DRAGUIGNAN USLD;830100525;35;12328;18;15;;;2;;3;;;6;;;;;4;35;;;2;;3;;
USLD;2022;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;30;10525;35;29;;;24;;;;;9;;;;;2;;;;;;2;;
USLD;2022;840000418;CHI DE CAVAILLON LAURIS;840004659;33;11296;68;23;;;;;;;;;;;;;33;;;;;;7;;
USLD;2022;840000483;CH LOUIS GIORGI D'ORANGE;840000087;30;10625;17;16;;;5;3;;;4;;;;;;5;;;;;;;;
USLD;2022;840000491;CHI SITE DE PERTUIS;130041916;50;13303;24;23;;;19;1;;;3;;;;;;1;;;;;;;3;
USLD;2022;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;67;23534;34;29;;;;;;;;;;;;;;;;;;;;;
USLD;2022;840007579;CENTRE HOSPITALIER DU PAYS D'APT SLD;840000012;40;15304;36;27;0;0;0;0;2;;27;2;0;;0;;5;;;;;;6;;
USLD;2022;850000142;CHD SITE LA ROCHE SUR YON;850000019;80;22421;13;42;;;;;;;11;;;;;;2;;;;;;5;;
USLD;2022;850000209;CHD-SITE DE LUCON;850000019;30;4727;0;4;;;2;;;;2;;;;;;1;;;;;;;;2
USLD;2022;850000233;HOPITAL DE ST-GILLES- CROIX- DE- VIE;850009010;30;9747;32;24;2;;10;;;;21;;;;;;;1;2;2;1;;8;;
USLD;2022;850000647;CH DES COLLINES VENDEENNES;850025867;27;8984;27;22;0;0;5;3;0;3;2;2;0;0;0;0;6;;;;;;3;;
USLD;2022;850003377;USLD CH LVO AQUARELLE;850009010;30;10500;12;14;4;;1;;;;;;8;;;;;;2;5;3;;1;;
USLD;2022;850021049;USLD LES MAISONNEES DE LUMIERE;850000084;60;20708;69;54;0;0;10;2;0;0;22;0;0;0;0;0;26;0;0;0;0;0;21;0;0
USLD;2022;850021866;USLD CHS GEORGES MAZURELLE;850000092;25;8739;4;3;;;;;;;;;3;;;;1;;;29;;;;;
USLD;2022;850022013;SSR HOPITAL NOIRMOUTIER;850000100;21;6596;7;9;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
USLD;2022;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;60;21488;31;25;;;4;;1;;8;1;;;;;17;;;;;;3;1;
USLD;2022;860000033;CHU DE POITIERS - SITE DE LOUDUN;860014208;30;10166;23;19;;;5;1;;;11;;;;;;6;;;;;;;1;
USLD;2022;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;32;6913;21;26;;;8;2;;;7;;;;;;4;;;;;;1;2;
USLD;2022;860000223;CHU LA MILETRIE;860014208;55;19136;49;44;;;2;1;1;;43;;;;;;2;;;;;;2;1;
USLD;2022;860011014;CHU DE POITIERS - SITE DE LUSIGNAN;860014208;30;7912;21;13;;;;2;1;;6;1;;;;;11;;;;;;3;;
USLD;2022;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;40;13934;30;24;;;15;2;;;7;;;;;;2;;1;;;;2;;
USLD;2022;870000551;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870014503;34;10898;24;27;;;8;7;;;4;2;;1;;;2;;;;13;;1;0;
USLD;2022;870000601;HOPITAL DR RENE BARRIERE ST LEONARD;870014248;30;9960;38;26;;;;;;;;;;;;;;;;;;;;;
USLD;2022;870001567;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870014503;50;16513;43;31;;;10;4;;;6;4;;1;;;18;;;;17;;1;;
USLD;2022;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;80;27472;69;50;2;;3;1;5;;55;;0;;1;;2;0;0;0;7;0;6;7;0
USLD;2022;870005931;UNITE SOINS LONGUE DUREE ST JUNIEN;870000023;60;9184;16;15;;;3;;;;7;1;;;;;5;;;;;;2;;
USLD;2022;870008042;USLD CHASTAINGT LIMOGES;870000015;168;58839;95;82;1;;5;1;9;;60;1;;;;;18;0;0;0;11;0;8;5;0
USLD;2022;880000039;CHI HMV - SITE GERARDMER;880009147;25;6882;33;21;;;5;4;;;17;3;;;;;4;;;;;;;;
USLD;2022;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;30;10950;24;13;;;7;1;;2;11;;;;;;2;;;;271;;4;;
USLD;2022;880000104;HOPITAL DE L'AVISON - BRUYERES;880780259;30;4488;16;12;;;;2;;;8;1;;;;;5;;;;10;;3;;
USLD;2022;880000336;CHI E. DURKHEIM - SITE DE GOLBEY;880007059;30;9520;29;18;;;;;;;29;;;;;;;;;;9;;4;2;
USLD;2022;880786637;USLD DU CENTRE HOSPITALIER REMIREMONT;880780093;24;8608;30;20;0;0;8;1;2;0;15;2;0;0;0;0;2;44;0;22;8;0;4;1;0
USLD;2022;880786645;CHI HMV - USLD FOUCHARUPT;880009147;30;5180;16;16;;;5;;;;;;;;;;11;;;;;;;;
USLD;2022;890971583;USLD DU CH JOIGNY;890000417;64;20657;53;37;;;7;7;9;9;3;6;0;0;0;0;18;0;0;0;38;0;5;6;
USLD;2022;890975527;CH AUXERRE;890000037;29;9732;24;11;;;8;;;;4;;;;;;12;;;;;;6;;
USLD;2022;900000647;CHSLD LE CHENOIS;900004698;123;43030;57;54;0;0;0;16;0;1;0;29;0;0;0;0;11;0;0;0;0;0;4;0;0
USLD;2022;910000272;CH D ARPAJON;910110014;48;17155;17;11;;;3;;;;7;2;;;;;3;;;1;1;;1;;
USLD;2022;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;26;8012;9;12;;;2;;;;5;2;;;;;;;;;;;1;;
USLD;2022;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;130;45053;24;29;;;;;;;23;;;;;;1;;;;;;;;9
USLD;2022;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;54;19192;20;13;;;1;;;;18;;;;;;1;;;;;;;;3
USLD;2022;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;60;21272;40;32;;;7;2;;;17;3;;;;;3;;;;;;8;;
USLD;2022;920000577;CH DE NANTERRE;920110020;47;14687;5;5;;;;;2;;2;;;;;;;7;;;6;;1;;
USLD;2022;920000593;CH RIVES DE SEINE SITE DE PUTEAUX;920026374;88;20396;50;42;;;;;;;;;;;;;;;;;;;;;
USLD;2022;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;70;22683;55;52;;;7;;19;;17;9;;;;;12;0;1;3;10;0;4;0;0
USLD;2022;920001369;SSR FONDATION ROGUET;920710654;75;23038;46;36;;;;29;;;13;;;;;;4;0;0;0;0;0;0;0;0
USLD;2022;920024205;SSR LES ABONDANCES;920808037;110;37878;65;41;;;;10;;;31;3;;;;;21;;;;;;2;;
USLD;2022;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;32;10417;12;5;0;;0;;0;;12;;0;;0;;;0;0;0;2;0;1;0;0
USLD;2022;930000294;CTRE D MOYEN ET LONG SEJOUR LES ORMES;930021480;41;15385;27;22;0;;0;;;;12;;;;;;16;;;;;;0;0;1
USLD;2022;930100011;HU PARIS SSTDENIS SITE MURET APHP;750712184;151;24740;13;17;;;1;;1;;7;;;;;;2;;;;1;;;;
USLD;2022;930150057;MAISON SANTE MEDICALE LES FLORALIES;750034589;35;10086;9;9;;7;;;;;3;;;;;;;;;;;;;;
USLD;2022;930706239;CH SAINT DENIS HOPITAL CASANOVA;930110051;100;34247;34;26;;;;;;;;;;;;;;;;;;;;;
USLD;2022;930815501;GHU PARIS USLD LA ROSERAIE NEUILLY S/M;750062036;114;29325;1;10;;;;;;;;;;;;;1;0;0;0;0;0;1;0;0
USLD;2022;940000615;CHS LES MURETS;940140023;43;13228;12;2;0;0;0;0;0;0;0;0;5;3;0;0;2;0;0;47;0;0;1;0;0
USLD;2022;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;24;7705;8;1;;;5;1;;;1;;;;;;1;;;;;;;;
USLD;2022;940100035;HU PITIE SALPETRIERE- CHARLE FOIX APHP;750712184;101;50486;29;29;;;;;;;11;;;;;;;;;;;;;;
USLD;2022;940100050;HU HENRI MONDOR SITE E ROUX APHP;750712184;240;79267;76;73;;;;;;;76;;;;;;;;;;;;;;18
USLD;2022;940100068;HU PARIS SUD SITE PAUL BROUSSE APHP;750712184;177;51465;37;33;;;43;;;;13;;;;;;;;;;;;4;;
USLD;2022;940812506;USLD LES VIGNES;940110042;46;16790;14;15;0;0;0;3;0;4;2;3;0;1;0;0;1;0;0;0;1;0;0;0;0
USLD;2022;950000307;CH VICTOR DUPOUY;950110015;94;28962;21;46;0;0;3;0;7;0;10;1;0;0;0;0;0;0;0;0;5;0;0;1;0
USLD;2022;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;101;23040;51;57;5;0;5;4;11;0;10;9;2;1;0;0;4;0;0;0;0;0;6;3;0
USLD;2022;950000331;CH GENERAL DE GONESSE;950110049;120;39038;36;30;0;0;2;2;0;0;27;4;0;0;0;0;1;0;0;0;10;0;0;0;0
USLD;2022;950000406;HOPITAL FONDATION CHANTEPIE MANCIER;950150037;40;13594;21;20;;;;;3;2;8;2;;;;;6;;;;;;;;
USLD;2022;950000695;GHCPO SITE SAINT MARTIN DU TERTRE;950001370;0;5102;0;4;;;;;;;;;;;;;;;;;;;;;
USLD;2022;950016139;GHI DU VEXIN SSR SITE MARINES;950015289;60;17206;24;16;;;;;;;16;1;;1;;;;;;5;10;;3;;1
USLD;2022;970100418;CENTRE HOSPITALIER L-D. BEAUPERTHUY;970100194;30;9301;10;6;0;0;0;0;0;0;1;1;0;0;0;0;;0;0;0;0;0;0;0;0
