BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB;MOD;COMSMUR
URGENCES_P;2022;620025346;POLYCLINIQUE DE LA  CLARENCE;620001834;M9999;15.88;;;
URGENCES_P;2022;620025346;POLYCLINIQUE DE LA  CLARENCE;620001834;N1220;0.98;;;
URGENCES_P;2022;620025346;POLYCLINIQUE DE LA  CLARENCE;620001834;N2120;0.81;;;
URGENCES_P;2022;620025346;POLYCLINIQUE DE LA  CLARENCE;620001834;N2500;9.28;;;
URGENCES_P;2022;620025346;POLYCLINIQUE DE LA  CLARENCE;620001834;N2620;1;;;
URGENCES_P;2022;620025346;POLYCLINIQUE DE LA  CLARENCE;620001834;N9999;39.32;;;
URGENCES_P;2022;620025346;POLYCLINIQUE DE LA  CLARENCE;620001834;NINF;23.54;;;
URGENCES_P;2022;620100735;CLINIQUE ANNE ARTOIS;620000265;M9999;0;15;;
URGENCES_P;2022;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;M3020;0.5;;;
URGENCES_P;2022;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;M9999;28.41;;3;1
URGENCES_P;2022;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;N1220;4.5;;;0
URGENCES_P;2022;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;N2120;3;;;0
URGENCES_P;2022;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;N2500;37.37;;;
URGENCES_P;2022;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;N9999;111.47;;;
URGENCES_P;2022;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;NINF;56.56;;;0
URGENCES_P;2022;630000412;CH D'AMBERT;630780997;M9999;5.9;;1;1
URGENCES_P;2022;630000412;CH D'AMBERT;630780997;N2120;0.15;;2;1
URGENCES_P;2022;630000412;CH D'AMBERT;630780997;N9999;11.25;;;
URGENCES_P;2022;630000412;CH D'AMBERT;630780997;NINF;11.1;;;0
URGENCES_P;2022;630000420;CH PAUL ARDIER ISSOIRE;630781003;M9999;5.37;;3;1
URGENCES_P;2022;630000420;CH PAUL ARDIER ISSOIRE;630781003;N1220;0.77;;3;1
URGENCES_P;2022;630000420;CH PAUL ARDIER ISSOIRE;630781003;N2120;0.25;;3;1
URGENCES_P;2022;630000420;CH PAUL ARDIER ISSOIRE;630781003;N9999;19.51;;;
URGENCES_P;2022;630000420;CH PAUL ARDIER ISSOIRE;630781003;NINF;18.49;;3;1
URGENCES_P;2022;630000438;CH DE RIOM;630781011;M9999;9.7;;;
URGENCES_P;2022;630000446;CH DE THIERS;630781029;M9999;12.4;0;;1
URGENCES_P;2022;630000446;CH DE THIERS;630781029;N1220;1;0;;1
URGENCES_P;2022;630000446;CH DE THIERS;630781029;N2120;1;0;;1
URGENCES_P;2022;630000446;CH DE THIERS;630781029;N2500;4.1;0;;
URGENCES_P;2022;630000446;CH DE THIERS;630781029;N9999;16.8;0;;
URGENCES_P;2022;630000446;CH DE THIERS;630781029;NINF;10.7;0;;
URGENCES_P;2022;630780211;POLE SANTE REPUBLIQUE;630000107;M9999;;4;;
URGENCES_P;2022;630780211;POLE SANTE REPUBLIQUE;630000107;N1220;3;;;
URGENCES_P;2022;630780211;POLE SANTE REPUBLIQUE;630000107;N2120;0.5;;;
URGENCES_P;2022;630780211;POLE SANTE REPUBLIQUE;630000107;N9999;14.07;;;
URGENCES_P;2022;630780211;POLE SANTE REPUBLIQUE;630000107;NINF;10.57;;;
URGENCES_P;2022;630781268;HOPITAL ESTAING - CHU63;630780989;M1140;6.22;0;1;
URGENCES_P;2022;630781268;HOPITAL ESTAING - CHU63;630780989;M9999;7.65;0;1;
URGENCES_P;2022;630781268;HOPITAL ESTAING - CHU63;630780989;N1220;1;;;
URGENCES_P;2022;630781268;HOPITAL ESTAING - CHU63;630780989;N2120;1;;;
URGENCES_P;2022;630781268;HOPITAL ESTAING - CHU63;630780989;N2500;14.34;;;
URGENCES_P;2022;630781268;HOPITAL ESTAING - CHU63;630780989;N9999;50.37;;;
URGENCES_P;2022;630781268;HOPITAL ESTAING - CHU63;630780989;NINF;29.24;;;
URGENCES_P;2022;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;M1140;0.7;;;
URGENCES_P;2022;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;M9999;25.85;;;
URGENCES_P;2022;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;N1220;2;;;
URGENCES_P;2022;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;N2120;3.43;;;
URGENCES_P;2022;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;N2500;42.66;;;
URGENCES_P;2022;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;N9999;139.07;;;
URGENCES_P;2022;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;NINF;63.79;;;
URGENCES_P;2022;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;M1140;;;1;1
URGENCES_P;2022;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;M9999;5.6;;1;1
URGENCES_P;2022;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;N1220;1;;3;
URGENCES_P;2022;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;N2120;0.75;;2;
URGENCES_P;2022;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;N2500;4.3;;;
URGENCES_P;2022;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;N9999;20.17;;;
URGENCES_P;2022;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;NINF;10.81;;1;
URGENCES_P;2022;640000410;CENTRE HOSPITALIER OLORON;640780821;M1140;0;;2;1
URGENCES_P;2022;640000410;CENTRE HOSPITALIER OLORON;640780821;M9999;11;;2;1
URGENCES_P;2022;640000410;CENTRE HOSPITALIER OLORON;640780821;N1220;2.5;;2;1
URGENCES_P;2022;640000410;CENTRE HOSPITALIER OLORON;640780821;N2120;0.5;;2;1
URGENCES_P;2022;640000410;CENTRE HOSPITALIER OLORON;640780821;N2500;7;;;
URGENCES_P;2022;640000410;CENTRE HOSPITALIER OLORON;640780821;N2620;0;;2;1
URGENCES_P;2022;640000410;CENTRE HOSPITALIER OLORON;640780821;N9999;30.8;;;
URGENCES_P;2022;640000410;CENTRE HOSPITALIER OLORON;640780821;NINF;14.8;;2;1
URGENCES_P;2022;640000600;CENTRE HOSPITALIER DE PAU;640781290;M9999;25.48;;;
URGENCES_P;2022;640000600;CENTRE HOSPITALIER DE PAU;640781290;N1220;1.5;;;
URGENCES_P;2022;640000600;CENTRE HOSPITALIER DE PAU;640781290;N2120;1.92;;;
URGENCES_P;2022;640000600;CENTRE HOSPITALIER DE PAU;640781290;N2500;31.74;;;
URGENCES_P;2022;640000600;CENTRE HOSPITALIER DE PAU;640781290;N2620;0.32;;;
URGENCES_P;2022;640000600;CENTRE HOSPITALIER DE PAU;640781290;N3120;0.59;;;
URGENCES_P;2022;640000600;CENTRE HOSPITALIER DE PAU;640781290;N9999;116.23;;;
URGENCES_P;2022;640000600;CENTRE HOSPITALIER DE PAU;640781290;NINF;57.56;;;
URGENCES_P;2022;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;M9999;6.66;;;
URGENCES_P;2022;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;N2120;0.65;;;
URGENCES_P;2022;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;N2500;8.63;;;
URGENCES_P;2022;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;N9999;19.08;;;
URGENCES_P;2022;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;NINF;9.8;;;
URGENCES_P;2022;640018206;CLINIQUE BELHARRA;640012209;M9999;;5;;
URGENCES_P;2022;640018206;CLINIQUE BELHARRA;640012209;N1220;3.13;;;
URGENCES_P;2022;640018206;CLINIQUE BELHARRA;640012209;N2120;1;;;
URGENCES_P;2022;640018206;CLINIQUE BELHARRA;640012209;N2500;3.65;;;
URGENCES_P;2022;640018206;CLINIQUE BELHARRA;640012209;N2620;2.08;;;
URGENCES_P;2022;640018206;CLINIQUE BELHARRA;640012209;N9999;20.73;;;
URGENCES_P;2022;640018206;CLINIQUE BELHARRA;640012209;NINF;10.87;;;
URGENCES_P;2022;640780490;CAPIO CLINIQUE AGUILERA;640000212;M9999;5.75;1;;
URGENCES_P;2022;640780490;CAPIO CLINIQUE AGUILERA;640000212;N1220;2.06;;;
URGENCES_P;2022;640780490;CAPIO CLINIQUE AGUILERA;640000212;N2120;1;;;
URGENCES_P;2022;640780490;CAPIO CLINIQUE AGUILERA;640000212;N2500;5.22;;;
URGENCES_P;2022;640780490;CAPIO CLINIQUE AGUILERA;640000212;N9999;19.42;;;
URGENCES_P;2022;640780490;CAPIO CLINIQUE AGUILERA;640000212;NINF;11.14;;;
URGENCES_P;2022;640780748;POLYCLINIQUE CÔTE BASQUE SUD;640000360;M9999;9.08;;;
URGENCES_P;2022;640780748;POLYCLINIQUE CÔTE BASQUE SUD;640000360;N1220;2;;;
URGENCES_P;2022;640780748;POLYCLINIQUE CÔTE BASQUE SUD;640000360;N2120;0.5;;;
URGENCES_P;2022;640780748;POLYCLINIQUE CÔTE BASQUE SUD;640000360;N2500;3.86;;;
URGENCES_P;2022;640780748;POLYCLINIQUE CÔTE BASQUE SUD;640000360;N2620;1;;;
URGENCES_P;2022;640780748;POLYCLINIQUE CÔTE BASQUE SUD;640000360;N3120;0.5;;;
URGENCES_P;2022;640780748;POLYCLINIQUE CÔTE BASQUE SUD;640000360;N9999;22.55;;;
URGENCES_P;2022;640780748;POLYCLINIQUE CÔTE BASQUE SUD;640000360;NINF;14.69;;;
URGENCES_P;2022;640780938;POLYCLINIQUE MARZET;640000451;M9999;4.49;;;
URGENCES_P;2022;640780938;POLYCLINIQUE MARZET;640000451;N1220;3;;;
URGENCES_P;2022;640780938;POLYCLINIQUE MARZET;640000451;N2120;0.33;;;
URGENCES_P;2022;640780938;POLYCLINIQUE MARZET;640000451;N2500;1.25;;;
URGENCES_P;2022;640780938;POLYCLINIQUE MARZET;640000451;N9999;13.63;;;
URGENCES_P;2022;640780938;POLYCLINIQUE MARZET;640000451;NINF;9.05;;;
URGENCES_P;2022;650000045;CH LOURDES;650780158;M9999;10.24;;;
URGENCES_P;2022;650000045;CH LOURDES;650780158;N1220;2;;;
URGENCES_P;2022;650000045;CH LOURDES;650780158;N2120;0.59;;;
URGENCES_P;2022;650000045;CH LOURDES;650780158;N2500;10.8;;;
URGENCES_P;2022;650000045;CH LOURDES;650780158;N9999;34.34;;;
URGENCES_P;2022;650000045;CH LOURDES;650780158;NINF;18.95;;;
URGENCES_P;2022;650000052;CH BAGNERES DE BIGORRE;650780166;M9999;4.11;;;
URGENCES_P;2022;650000052;CH BAGNERES DE BIGORRE;650780166;N1220;1.11;;;
URGENCES_P;2022;650000052;CH BAGNERES DE BIGORRE;650780166;N2120;1;;;
URGENCES_P;2022;650000052;CH BAGNERES DE BIGORRE;650780166;N2500;3;;;
URGENCES_P;2022;650000052;CH BAGNERES DE BIGORRE;650780166;N9999;11.45;;;
URGENCES_P;2022;650000052;CH BAGNERES DE BIGORRE;650780166;NINF;5.83;;;
URGENCES_P;2022;650000417;CH BIGORRE SITE GESPE TARBES;650783160;M9999;28.35;;;1
URGENCES_P;2022;650000417;CH BIGORRE SITE GESPE TARBES;650783160;N1220;4.9;;;0
URGENCES_P;2022;650000417;CH BIGORRE SITE GESPE TARBES;650783160;N2120;2.18;;;0
URGENCES_P;2022;650000417;CH BIGORRE SITE GESPE TARBES;650783160;N2500;22.59;;;
URGENCES_P;2022;650000417;CH BIGORRE SITE GESPE TARBES;650783160;N2620;18.38;;;0
URGENCES_P;2022;650000417;CH BIGORRE SITE GESPE TARBES;650783160;N9999;83.02;;;
URGENCES_P;2022;650000417;CH BIGORRE SITE GESPE TARBES;650783160;NINF;30.47;;;0
URGENCES_P;2022;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;M9999;5.16;;2;1
URGENCES_P;2022;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;N1220;2.29;;2;1
URGENCES_P;2022;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;N2120;0.25;;2;1
URGENCES_P;2022;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;N2500;6.94;;;
URGENCES_P;2022;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;N9999;23.18;;;
URGENCES_P;2022;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;NINF;11.7;;2;1
URGENCES_P;2022;660000084;CH PERPIGNAN;660780180;M1140;8.43;;1;1
URGENCES_P;2022;660000084;CH PERPIGNAN;660780180;M9999;23.53;;1;1
URGENCES_P;2022;660000084;CH PERPIGNAN;660780180;N1220;27.78;;;
URGENCES_P;2022;660000084;CH PERPIGNAN;660780180;N2120;4.42;;;
URGENCES_P;2022;660000084;CH PERPIGNAN;660780180;N2500;41.9;;;
URGENCES_P;2022;660000084;CH PERPIGNAN;660780180;N2620;25.33;;;
URGENCES_P;2022;660000084;CH PERPIGNAN;660780180;N3120;0.47;;;
URGENCES_P;2022;660000084;CH PERPIGNAN;660780180;N9999;186.41;;;
URGENCES_P;2022;660000084;CH PERPIGNAN;660780180;NINF;86.51;;;
URGENCES_P;2022;660780628;CL DU VALLESPIR;660000282;M9999;3.14;3;;
URGENCES_P;2022;660780628;CL DU VALLESPIR;660000282;N1220;1;;;
URGENCES_P;2022;660780628;CL DU VALLESPIR;660000282;N2120;0.5;;;
URGENCES_P;2022;660780628;CL DU VALLESPIR;660000282;N2500;3;;;
URGENCES_P;2022;660780628;CL DU VALLESPIR;660000282;N9999;10.5;;;
URGENCES_P;2022;660780628;CL DU VALLESPIR;660000282;NINF;6;;;
URGENCES_P;2022;660780776;CL ST MICHEL;660000399;M9999;3;1;;0
URGENCES_P;2022;660780776;CL ST MICHEL;660000399;N2120;0.4;0;;0
URGENCES_P;2022;660780776;CL ST MICHEL;660000399;N2500;2.1;0;;
URGENCES_P;2022;660780776;CL ST MICHEL;660000399;N9999;10.5;;;
URGENCES_P;2022;660780776;CL ST MICHEL;660000399;NINF;8;0;;0
URGENCES_P;2022;660780784;CL ST PIERRE;660000407;M9999;;10;;
URGENCES_P;2022;660780784;CL ST PIERRE;660000407;N1220;4;;;
URGENCES_P;2022;660780784;CL ST PIERRE;660000407;N2120;1;;;
URGENCES_P;2022;660780784;CL ST PIERRE;660000407;N2500;4;;;
URGENCES_P;2022;660780784;CL ST PIERRE;660000407;N2620;1;;;
URGENCES_P;2022;660780784;CL ST PIERRE;660000407;N9999;24.6;;;
URGENCES_P;2022;660780784;CL ST PIERRE;660000407;NINF;14.6;;;
URGENCES_P;2022;660790387;POLYCL MEDIPOLE ST ROCH;660790379;M9999;;11;;
URGENCES_P;2022;660790387;POLYCL MEDIPOLE ST ROCH;660790379;N1220;5.55;;;
URGENCES_P;2022;660790387;POLYCL MEDIPOLE ST ROCH;660790379;N2120;0.96;;;
URGENCES_P;2022;660790387;POLYCL MEDIPOLE ST ROCH;660790379;N2500;4.41;;;
URGENCES_P;2022;660790387;POLYCL MEDIPOLE ST ROCH;660790379;N9999;32.01;;;
URGENCES_P;2022;660790387;POLYCL MEDIPOLE ST ROCH;660790379;NINF;21.09;;;
URGENCES_P;2022;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;M3020;2.5;;;
URGENCES_P;2022;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;M9999;12.3;;3;1
URGENCES_P;2022;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;N1220;1;;;0
URGENCES_P;2022;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;N2120;2;;;0
URGENCES_P;2022;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;N2500;28.89;;;
URGENCES_P;2022;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;N9999;107.18;;;
URGENCES_P;2022;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;NINF;65;;;0
URGENCES_P;2022;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;M1140;1.5;;;0
URGENCES_P;2022;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;M9999;11.04;;3;1
URGENCES_P;2022;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;N1220;8.04;;3;1
URGENCES_P;2022;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;N2120;1.6;;3;1
URGENCES_P;2022;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;N2500;18.89;;;
URGENCES_P;2022;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;N3120;0.29;;;
URGENCES_P;2022;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;N9999;80.7;;;
URGENCES_P;2022;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;NINF;43.72;;3;1
URGENCES_P;2022;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;M9999;9.35;;;1
URGENCES_P;2022;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;M9999;9.74;;1;1
URGENCES_P;2022;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;N1220;1.7;;2;1
URGENCES_P;2022;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;N2120;0.57;;2;1
URGENCES_P;2022;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;N3120;0.1;;;
URGENCES_P;2022;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;N9999;16.47;;;
URGENCES_P;2022;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;NINF;14.1;;1;1
URGENCES_P;2022;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;M9999;11.98;;1;1
URGENCES_P;2022;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;N1220;5.36;;;0
URGENCES_P;2022;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;N2120;0.75;0;;0
URGENCES_P;2022;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;N2500;16.94;;;
URGENCES_P;2022;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;N9999;54.16;;;
URGENCES_P;2022;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;NINF;31.11;;;0
URGENCES_P;2022;670018068;CLINIQUE RHENA GCS ES;670017847;M9999;;12;;
URGENCES_P;2022;670018068;CLINIQUE RHENA GCS ES;670017847;N1220;7;;;
URGENCES_P;2022;670018068;CLINIQUE RHENA GCS ES;670017847;N2120;1;;;
URGENCES_P;2022;670018068;CLINIQUE RHENA GCS ES;670017847;N2500;4.97;;;
URGENCES_P;2022;670018068;CLINIQUE RHENA GCS ES;670017847;N2620;1;;;
URGENCES_P;2022;670018068;CLINIQUE RHENA GCS ES;670017847;N3120;0.1;;;
URGENCES_P;2022;670018068;CLINIQUE RHENA GCS ES;670017847;N9999;41.42;;;
URGENCES_P;2022;670018068;CLINIQUE RHENA GCS ES;670017847;NINF;27.35;;;
URGENCES_P;2022;670780212;CLINIQUE SAINTE-ANNE;670014604;M9999;;4;;
URGENCES_P;2022;670780212;CLINIQUE SAINTE-ANNE;670014604;N1220;3.96;;;
URGENCES_P;2022;670780212;CLINIQUE SAINTE-ANNE;670014604;N2120;1;;;
URGENCES_P;2022;670780212;CLINIQUE SAINTE-ANNE;670014604;N2500;0.08;;;
URGENCES_P;2022;670780212;CLINIQUE SAINTE-ANNE;670014604;N2620;7.77;;;
URGENCES_P;2022;670780212;CLINIQUE SAINTE-ANNE;670014604;N9999;27.96;;;
URGENCES_P;2022;670780212;CLINIQUE SAINTE-ANNE;670014604;NINF;15.15;;;
URGENCES_P;2022;670783273;HOPITAL DE HAUTEPIERRE;670780055;M1140;6.21;;;0
URGENCES_P;2022;670783273;HOPITAL DE HAUTEPIERRE;670780055;M9999;24.61;;3;1
URGENCES_P;2022;670783273;HOPITAL DE HAUTEPIERRE;670780055;N1220;1.9;;;0
URGENCES_P;2022;670783273;HOPITAL DE HAUTEPIERRE;670780055;N2120;2.92;;;0
URGENCES_P;2022;670783273;HOPITAL DE HAUTEPIERRE;670780055;N2500;33.68;;;
URGENCES_P;2022;670783273;HOPITAL DE HAUTEPIERRE;670780055;N9999;160.11;;;
URGENCES_P;2022;670783273;HOPITAL DE HAUTEPIERRE;670780055;NINF;88.93;;;0
URGENCES_P;2022;680000320;CLINIQUE DIACONAT FONDERIE;680000643;M9999;;7;;
URGENCES_P;2022;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;M9999;1.71;;;0
URGENCES_P;2022;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;N1220;1.82;;;
URGENCES_P;2022;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;N2120;0.3;;;
URGENCES_P;2022;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;N2500;6.37;;;
URGENCES_P;2022;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;N9999;18.16;;;
URGENCES_P;2022;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;NINF;9.67;;;
URGENCES_P;2022;680000684;HOPITAL LOUIS PASTEUR;680000973;M1140;6.29;;;0
URGENCES_P;2022;680000684;HOPITAL LOUIS PASTEUR;680000973;M3020;1;;;
URGENCES_P;2022;680000684;HOPITAL LOUIS PASTEUR;680000973;M9999;33.39;;2;1
URGENCES_P;2022;680000684;HOPITAL LOUIS PASTEUR;680000973;N1220;8.3;;;
URGENCES_P;2022;680000684;HOPITAL LOUIS PASTEUR;680000973;N2120;2.32;;;
URGENCES_P;2022;680000684;HOPITAL LOUIS PASTEUR;680000973;N2500;13.81;;;
URGENCES_P;2022;680000684;HOPITAL LOUIS PASTEUR;680000973;N9999;139.54;;;
URGENCES_P;2022;680000684;HOPITAL LOUIS PASTEUR;680000973;NINF;84.74;;;
URGENCES_P;2022;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;M9999;4.34;;;
URGENCES_P;2022;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;N1220;2.25;;;
URGENCES_P;2022;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;N2120;0.95;;;
URGENCES_P;2022;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;N9999;18.56;;;
URGENCES_P;2022;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;NINF;15.36;;;
URGENCES_P;2022;680004546;HOPITAL EMILE MULLER;680020336;M1140;1.5;;;
URGENCES_P;2022;680004546;HOPITAL EMILE MULLER;680020336;M9999;25.44;;1;1
URGENCES_P;2022;680004546;HOPITAL EMILE MULLER;680020336;N1220;12.87;;;
URGENCES_P;2022;680004546;HOPITAL EMILE MULLER;680020336;N2120;2.76;;;
URGENCES_P;2022;680004546;HOPITAL EMILE MULLER;680020336;N2500;28.62;;;
URGENCES_P;2022;680004546;HOPITAL EMILE MULLER;680020336;N9999;125.03;;;
URGENCES_P;2022;680004546;HOPITAL EMILE MULLER;680020336;NINF;76.4;;1;1
URGENCES_P;2022;680020096;POLE PUBLIC SAINT-LOUIS - GHRMSA;680020336;M9999;2.42;7;;
URGENCES_P;2022;680020096;POLE PUBLIC SAINT-LOUIS - GHRMSA;680020336;N1220;2.21;;;
URGENCES_P;2022;680020096;POLE PUBLIC SAINT-LOUIS - GHRMSA;680020336;N2120;0.3;;;
URGENCES_P;2022;680020096;POLE PUBLIC SAINT-LOUIS - GHRMSA;680020336;N2500;6.12;;;
URGENCES_P;2022;680020096;POLE PUBLIC SAINT-LOUIS - GHRMSA;680020336;N3120;0.2;;;
URGENCES_P;2022;680020096;POLE PUBLIC SAINT-LOUIS - GHRMSA;680020336;N9999;22.51;;;
URGENCES_P;2022;680020096;POLE PUBLIC SAINT-LOUIS - GHRMSA;680020336;NINF;13.68;;;
URGENCES_P;2022;690000013;CH MONTGELAS;690780036;M9999;5.8;;;
URGENCES_P;2022;690000013;CH MONTGELAS;690780036;N1220;4.23;;;
URGENCES_P;2022;690000013;CH MONTGELAS;690780036;N2120;0.84;;;
URGENCES_P;2022;690000013;CH MONTGELAS;690780036;N2500;7.87;;;
URGENCES_P;2022;690000013;CH MONTGELAS;690780036;N9999;24.6;;;
URGENCES_P;2022;690000013;CH MONTGELAS;690780036;NINF;11.67;;;
URGENCES_P;2022;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;M1140;7.54;;;0
URGENCES_P;2022;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;M9999;25.18;;1;1
URGENCES_P;2022;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;N1220;2.8;;;0
URGENCES_P;2022;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;N2120;3.5;;;0
URGENCES_P;2022;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;N2500;37.3;;;
URGENCES_P;2022;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;N2620;3.64;;;0
URGENCES_P;2022;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;N3120;0.7;;;
URGENCES_P;2022;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;N9999;132.78;;;
URGENCES_P;2022;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;NINF;76.5;;1;1
URGENCES_P;2022;690000625;CH DE TARARE;690782271;M9999;12.51;;1;1
URGENCES_P;2022;690000625;CH DE TARARE;690782271;N1220;;;1;1
URGENCES_P;2022;690000625;CH DE TARARE;690782271;N2120;;;1;1
URGENCES_P;2022;690000625;CH DE TARARE;690782271;NINF;;;;1
URGENCES_P;2022;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;M1140;7.67;;;
URGENCES_P;2022;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;M9999;10.61;;;
URGENCES_P;2022;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;N1220;1.9;;;
URGENCES_P;2022;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;N2120;1.5;;;
URGENCES_P;2022;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;N2500;30.41;;;
URGENCES_P;2022;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;N9999;93.77;;;
URGENCES_P;2022;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;NINF;55.77;;;
URGENCES_P;2022;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;M9999;0;6;;0
URGENCES_P;2022;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;N1220;3.34;0;;0
URGENCES_P;2022;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;N2120;0.62;0;;0
URGENCES_P;2022;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;N2500;5.44;0;;
URGENCES_P;2022;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;N2620;2.15;0;;0
URGENCES_P;2022;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;N9999;26.65;0;;
URGENCES_P;2022;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;NINF;15.1;0;;0
URGENCES_P;2022;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;M9999;;19;;0
URGENCES_P;2022;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;N1220;2;;;0
URGENCES_P;2022;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;N2120;2.1;;;0
URGENCES_P;2022;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;N2500;10.63;;;
URGENCES_P;2022;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;N2620;1.57;;;0
