BOR;AN;FI;RS;FI_EJ;DISCI;ETP_SAL;ETP_HU;ETP_MAD;ETP_INT;dtETP_STAG;EFF_LIB
Q21;2022;500000260;CHAG - SITE GRANVILLE;500000054;1000;0.4;;;;;
Q21;2022;500000260;CHAG - SITE GRANVILLE;500000054;2000;26;;;5;1;2
Q21;2022;500000260;CHAG - SITE GRANVILLE;500000054;2100;20.1;;;4.83;0.5;2
Q21;2022;500000260;CHAG - SITE GRANVILLE;500000054;2400;3.3;;;0.17;0.5;
Q21;2022;500000260;CHAG - SITE GRANVILLE;500000054;2500;2.6;;;;;
Q21;2022;500000260;CHAG - SITE GRANVILLE;500000054;9999;26.4;;;5;1;2
Q21;2022;500000278;CENTRE POST CURE BEAUREGARD/LA GLACERI;500010384;2000;0.58;;;;;
Q21;2022;500000278;CENTRE POST CURE BEAUREGARD/LA GLACERI;500010384;2400;0.58;;;;;
Q21;2022;500000278;CENTRE POST CURE BEAUREGARD/LA GLACERI;500010384;9999;0.58;;;;;
Q21;2022;500000302;HOPITAL LOCAL - MORTAIN;500000062;2000;0.76;;;;;3
Q21;2022;500000302;HOPITAL LOCAL - MORTAIN;500000062;2400;0.76;;;;;3
Q21;2022;500000302;HOPITAL LOCAL - MORTAIN;500000062;9999;0.76;;;;;3
Q21;2022;500000401;CLINIQUE HENRI GUILLARD - COUTANCES;500000609;2000;1;;;;;19
Q21;2022;500000401;CLINIQUE HENRI GUILLARD - COUTANCES;500000609;2100;1;;;;;19
Q21;2022;500000401;CLINIQUE HENRI GUILLARD - COUTANCES;500000609;9999;1;;;;;19
Q21;2022;500000419;CRF - SIOUVILLE;310021084;2000;6.2;;;;;
Q21;2022;500000419;CRF - SIOUVILLE;310021084;2400;6.2;;;;;
Q21;2022;500000419;CRF - SIOUVILLE;310021084;9999;6.2;;;;;
Q21;2022;500000427;CH DE SAINT HILAIRE DU HARCOUET;500000096;2000;8.48;;;1;;
Q21;2022;500000427;CH DE SAINT HILAIRE DU HARCOUET;500000096;2100;7.63;;;;;
Q21;2022;500000427;CH DE SAINT HILAIRE DU HARCOUET;500000096;2400;0.85;;;1;;
Q21;2022;500000427;CH DE SAINT HILAIRE DU HARCOUET;500000096;9999;8.48;;;1;;
Q21;2022;500000435;HOPITAL SAINT JAMES;500000104;2000;1.32;;;;;4
Q21;2022;500000435;HOPITAL SAINT JAMES;500000104;2400;1.32;;;;;4
Q21;2022;500000435;HOPITAL SAINT JAMES;500000104;9999;1.32;;;;;4
Q21;2022;500000450;CH MEMORIAL - SAINT-LO;500000112;2000;124.19;;;64.46;;3
Q21;2022;500000450;CH MEMORIAL - SAINT-LO;500000112;2100;123.39;;;64.46;;3
Q21;2022;500000450;CH MEMORIAL - SAINT-LO;500000112;2400;0.8;;;;;
Q21;2022;500000450;CH MEMORIAL - SAINT-LO;500000112;9999;124.19;;;64.46;;3
Q21;2022;500000468;CHPC - SITE VALOGNES;500000013;1000;1.11;0.61;;;;
Q21;2022;500000468;CHPC - SITE VALOGNES;500000013;2000;20.45;;;;;
Q21;2022;500000468;CHPC - SITE VALOGNES;500000013;2100;11.7;;;;;
Q21;2022;500000468;CHPC - SITE VALOGNES;500000013;2400;8.75;;;;;
Q21;2022;500000468;CHPC - SITE VALOGNES;500000013;9999;21.56;0.61;;;;
Q21;2022;500000476;HOPITAL LOCAL - VILLEDIEU LES POELES;500000138;2000;1.12;;;;;
Q21;2022;500000476;HOPITAL LOCAL - VILLEDIEU LES POELES;500000138;2400;1.12;;;;;
Q21;2022;500000476;HOPITAL LOCAL - VILLEDIEU LES POELES;500000138;9999;1.12;;;;;
Q21;2022;500000575;CENTRE HOSPITALIER DE L'ESTRAN;500000245;1000;0.29;;;;;
Q21;2022;500000575;CENTRE HOSPITALIER DE L'ESTRAN;500000245;2000;19.17;;;1.04;;
Q21;2022;500000575;CENTRE HOSPITALIER DE L'ESTRAN;500000245;2200;17.82;;;0.96;;
Q21;2022;500000575;CENTRE HOSPITALIER DE L'ESTRAN;500000245;2400;1.35;;;0.08;;
Q21;2022;500000575;CENTRE HOSPITALIER DE L'ESTRAN;500000245;9999;19.46;;;1.04;;
Q21;2022;500000591;CENTRE HOSPITALIER DE COUTANCES;500000393;2000;9;;;3;;
Q21;2022;500000591;CENTRE HOSPITALIER DE COUTANCES;500000393;2100;6;;;3;;
Q21;2022;500000591;CENTRE HOSPITALIER DE COUTANCES;500000393;2400;3;;;;;
Q21;2022;500000591;CENTRE HOSPITALIER DE COUTANCES;500000393;9999;9;;;3;;
Q21;2022;500002357;POLYCLINIQUE DU COTENTIN;500002233;2000;1.34;;;;;45
Q21;2022;500002357;POLYCLINIQUE DU COTENTIN;500002233;2100;1.2;;;;;44
Q21;2022;500002357;POLYCLINIQUE DU COTENTIN;500002233;2400;0.14;;;;;1
Q21;2022;500002357;POLYCLINIQUE DU COTENTIN;500002233;9999;1.34;;;;;45
Q21;2022;500010384;FONDATION BON SAUVEUR DE LA MANCHE;500010384;2000;50.93;;;3.33;;
Q21;2022;500010384;FONDATION BON SAUVEUR DE LA MANCHE;500010384;2200;50.93;;;3.33;;
Q21;2022;500010384;FONDATION BON SAUVEUR DE LA MANCHE;500010384;9999;50.93;;;3.33;;
Q21;2022;500012687;CRF CARDIO VASCULAIRE W.HARVEY;310021118;2000;8.37;;;;;
Q21;2022;500012687;CRF CARDIO VASCULAIRE W.HARVEY;310021118;2400;8.37;;;;;
Q21;2022;500012687;CRF CARDIO VASCULAIRE W.HARVEY;310021118;9999;8.37;;;;;
Q21;2022;500012968;CENTRE D'AIDE AUX JEUNES DIABETIQUES;750826307;2000;0.6;;;0.32;;
Q21;2022;500012968;CENTRE D'AIDE AUX JEUNES DIABETIQUES;750826307;2400;0.6;;;0.32;;
Q21;2022;500012968;CENTRE D'AIDE AUX JEUNES DIABETIQUES;750826307;9999;0.6;;;0.32;;
Q21;2022;500021274;HAD DU CH DE VIRE SITE DE MORTAIN;140000159;2000;0.1;;;;;
Q21;2022;500021274;HAD DU CH DE VIRE SITE DE MORTAIN;140000159;2300;0.1;;;;;
Q21;2022;500021274;HAD DU CH DE VIRE SITE DE MORTAIN;140000159;9999;0.1;;;;;
Q21;2022;500021282;HAD DU CH DE VIRE SITE DE VILLEDIEU;140000159;2000;0.15;;;;;
Q21;2022;500021282;HAD DU CH DE VIRE SITE DE VILLEDIEU;140000159;2300;0.15;;;;;
Q21;2022;500021282;HAD DU CH DE VIRE SITE DE VILLEDIEU;140000159;9999;0.15;;;;;
Q21;2022;500021316;CENTRE DE DIALYSE D'AVRANCHES;350000626;2000;2.32;;;;;
Q21;2022;500021316;CENTRE DE DIALYSE D'AVRANCHES;350000626;2100;2.32;;;;;
Q21;2022;500021316;CENTRE DE DIALYSE D'AVRANCHES;350000626;9999;2.32;;;;;
Q21;2022;500021423;CRF LE NORMANDY II;500000567;2000;4.46;;;1.33;;
Q21;2022;500021423;CRF LE NORMANDY II;500000567;2400;4.46;;;1.33;;
Q21;2022;500021423;CRF LE NORMANDY II;500000567;9999;4.46;;;1.33;;
Q21;2022;500021449;CENTRE DE RADIOTHERAPIE DE LA BAIE;500018296;2000;0.06;;;0.17;;3
Q21;2022;500021449;CENTRE DE RADIOTHERAPIE DE LA BAIE;500018296;2100;0.06;;;0.17;;3
Q21;2022;500021449;CENTRE DE RADIOTHERAPIE DE LA BAIE;500018296;9999;0.06;;;0.17;;3
Q21;2022;500021944;UNITÉ RADIOTHÉRAPIE EXTERNE CHERBOURG;140000639;2000;1.88;0.05;;;;
Q21;2022;500021944;UNITÉ RADIOTHÉRAPIE EXTERNE CHERBOURG;140000639;2100;1.88;0.05;;;;
Q21;2022;500021944;UNITÉ RADIOTHÉRAPIE EXTERNE CHERBOURG;140000639;9999;1.88;0.05;;;;
Q21;2022;500024336;CRF SIOUVILLE - SITE CHERBOURG;310021084;2000;1.35;;;;;
Q21;2022;500024336;CRF SIOUVILLE - SITE CHERBOURG;310021084;2400;1.35;;;;;
Q21;2022;500024336;CRF SIOUVILLE - SITE CHERBOURG;310021084;9999;1.35;;;;;
Q21;2022;510000169;CENTRE HOSPITALIER DE CHALONS;510000037;1000;5.89;;;;;
Q21;2022;510000169;CENTRE HOSPITALIER DE CHALONS;510000037;2000;95.49;;;48.71;;
Q21;2022;510000169;CENTRE HOSPITALIER DE CHALONS;510000037;2100;89.35;;;47.34;;
Q21;2022;510000169;CENTRE HOSPITALIER DE CHALONS;510000037;2400;5.64;;;1.37;;
Q21;2022;510000169;CENTRE HOSPITALIER DE CHALONS;510000037;2500;0.5;;;;;
Q21;2022;510000169;CENTRE HOSPITALIER DE CHALONS;510000037;9999;101.38;;;48.71;;
Q21;2022;510000177;;100006279;2000;2.6;;;;;
Q21;2022;510000177;;100006279;2100;1.3;;;;;
Q21;2022;510000177;;100006279;2400;1.3;;;;;
Q21;2022;510000177;;100006279;9999;2.6;;;;;
Q21;2022;510000185;POLYCLINIQUE DE COURLANCY;510000532;2000;6.89;;;;;121
Q21;2022;510000185;POLYCLINIQUE DE COURLANCY;510000532;2100;6.89;;;;;121
Q21;2022;510000185;POLYCLINIQUE DE COURLANCY;510000532;9999;6.89;;;;;121
Q21;2022;510000201;RESIDENCE MEDICALE JEAN D'ORBAIS;750034589;2000;2.3;;;;;
Q21;2022;510000201;RESIDENCE MEDICALE JEAN D'ORBAIS;750034589;2400;2.3;;;;;
Q21;2022;510000201;RESIDENCE MEDICALE JEAN D'ORBAIS;750034589;9999;2.3;;;;;
Q21;2022;510000219;ETABT PUBLIC DE SANTE MENTALE MARNE;510000052;1000;4.06;;;;;
Q21;2022;510000219;ETABT PUBLIC DE SANTE MENTALE MARNE;510000052;2000;67.56;;1.83;24.01;;
Q21;2022;510000219;ETABT PUBLIC DE SANTE MENTALE MARNE;510000052;2200;66.98;;1.83;23.51;;
Q21;2022;510000219;ETABT PUBLIC DE SANTE MENTALE MARNE;510000052;2400;0.58;;;0.5;;
Q21;2022;510000219;ETABT PUBLIC DE SANTE MENTALE MARNE;510000052;9999;71.62;;1.83;24.01;;
Q21;2022;510000235;CENTRE HOSPITALIER D'EPERNAY;510000060;2000;56.41;;;29.57;0.86;
Q21;2022;510000235;CENTRE HOSPITALIER D'EPERNAY;510000060;2100;55.78;;;29.57;0.86;
Q21;2022;510000235;CENTRE HOSPITALIER D'EPERNAY;510000060;2500;0.63;;;;;
Q21;2022;510000235;CENTRE HOSPITALIER D'EPERNAY;510000060;9999;56.41;;;29.57;0.86;
Q21;2022;510000243;CLINIQUE D'EPERNAY;510000573;2000;4.23;;;;;28
Q21;2022;510000243;CLINIQUE D'EPERNAY;510000573;2100;4.23;;;;;28
Q21;2022;510000243;CLINIQUE D'EPERNAY;510000573;9999;4.23;;;;;28
Q21;2022;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;2000;17.2;;0.2;2.81;;7
Q21;2022;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;2100;17.2;;0.2;2.81;;7
Q21;2022;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;9999;17.2;;0.2;2.81;;7
Q21;2022;510000284;MAISON DE SANTE;920035599;2000;2.75;;;;;3
Q21;2022;510000284;MAISON DE SANTE;920035599;2200;2.75;;;;;3
Q21;2022;510000284;MAISON DE SANTE;920035599;9999;2.75;;;;;3
Q21;2022;510000292;EHSSR STE MARTHE;750720534;2000;5.13;;0.1;2;;
Q21;2022;510000292;EHSSR STE MARTHE;750720534;2400;5.13;;0.1;2;;
Q21;2022;510000292;EHSSR STE MARTHE;750720534;9999;5.13;;0.1;2;;
Q21;2022;510000359;HOPITAL LOCAL DE MONTMIRAIL;510000086;2000;1;;1;;;
Q21;2022;510000359;HOPITAL LOCAL DE MONTMIRAIL;510000086;2400;1;;1;;;
Q21;2022;510000359;HOPITAL LOCAL DE MONTMIRAIL;510000086;9999;1;;1;;;
Q21;2022;510000466;CENTRE HOSPITALIER DE SAINTE-MENEHOULD;510000102;2000;1.35;;;;;
Q21;2022;510000466;CENTRE HOSPITALIER DE SAINTE-MENEHOULD;510000102;2100;0.6;;;;;
Q21;2022;510000466;CENTRE HOSPITALIER DE SAINTE-MENEHOULD;510000102;2400;0.13;;;;;
Q21;2022;510000466;CENTRE HOSPITALIER DE SAINTE-MENEHOULD;510000102;2500;0.62;;;;;
Q21;2022;510000466;CENTRE HOSPITALIER DE SAINTE-MENEHOULD;510000102;9999;1.35;;;;;
Q21;2022;510000516;INSTITUT GODINOT;510000136;1000;10.75;1;;;;
Q21;2022;510000516;INSTITUT GODINOT;510000136;2000;53.97;3;;29;;
Q21;2022;510000516;INSTITUT GODINOT;510000136;2100;53.97;3;;29;;
Q21;2022;510000516;INSTITUT GODINOT;510000136;9999;64.72;4;;29;;
Q21;2022;510000813;CENTRE DE POST-CURE L'AMITIÉ;510000854;2000;0.25;;;;;
Q21;2022;510000813;CENTRE DE POST-CURE L'AMITIÉ;510000854;2200;0.25;;;;;
Q21;2022;510000813;CENTRE DE POST-CURE L'AMITIÉ;510000854;9999;0.25;;;;;
Q21;2022;510002298;HAD DE REIMS CROIX ROUGE FRANCAISE;750721334;2000;1.21;;;;;
Q21;2022;510002298;HAD DE REIMS CROIX ROUGE FRANCAISE;750721334;2300;1.21;;;;;
Q21;2022;510002298;HAD DE REIMS CROIX ROUGE FRANCAISE;750721334;9999;1.21;;;;;
Q21;2022;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;1000;3.5;1.5;;;;
Q21;2022;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;2000;217.18;44.49;;247.92;;
Q21;2022;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;2100;209.18;43.19;;247.92;;
Q21;2022;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;2200;7.4;1.3;;;;
Q21;2022;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;2400;0.6;;;;;
Q21;2022;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;9999;220.68;45.99;;247.92;;
Q21;2022;510002454;HOPITAL SEBASTOPOL CHU REIMS;510000029;1000;0.35;0.35;;;;
Q21;2022;510002454;HOPITAL SEBASTOPOL CHU REIMS;510000029;2000;19.67;1;;20.4;;
Q21;2022;510002454;HOPITAL SEBASTOPOL CHU REIMS;510000029;2100;2;;;0.5;;
Q21;2022;510002454;HOPITAL SEBASTOPOL CHU REIMS;510000029;2400;17.67;1;;19.9;;
Q21;2022;510002454;HOPITAL SEBASTOPOL CHU REIMS;510000029;9999;20.02;1.35;;20.4;;
Q21;2022;510002470;AMERICAN MEMORIAL HOSPITAL CHU REIMS;510000029;2000;56.59;5.3;;37.11;;
Q21;2022;510002470;AMERICAN MEMORIAL HOSPITAL CHU REIMS;510000029;2100;54.19;5.3;;34.11;;
Q21;2022;510002470;AMERICAN MEMORIAL HOSPITAL CHU REIMS;510000029;2400;2.4;;;3;;
Q21;2022;510002470;AMERICAN MEMORIAL HOSPITAL CHU REIMS;510000029;9999;56.59;5.3;;37.11;;
Q21;2022;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;1000;7.65;0.65;;;;
Q21;2022;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;2000;191.82;36.88;;151.8;;
Q21;2022;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;2100;191.67;36.73;;151.8;;
Q21;2022;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;2200;0.15;0.15;;;;
Q21;2022;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;9999;199.47;37.53;;151.8;;
Q21;2022;510009491;UNITE DE DIALYSE MEDICALISEE;510000953;2000;4.71;;;;;
Q21;2022;510009491;UNITE DE DIALYSE MEDICALISEE;510000953;2100;4.71;;;;;
Q21;2022;510009491;UNITE DE DIALYSE MEDICALISEE;510000953;9999;4.71;;;;;
Q21;2022;510010184;UNITE D AUTODIALYSE DE CHALONS;510000953;2000;0.2;;;;;
Q21;2022;510010184;UNITE D AUTODIALYSE DE CHALONS;510000953;2100;0.2;;;;;
Q21;2022;510010184;UNITE D AUTODIALYSE DE CHALONS;510000953;9999;0.2;;;;;
Q21;2022;510010754;UNITE D'AUTODIALYSE DE REIMS HOUZEAU;510000953;2000;0.76;;;;;
Q21;2022;510010754;UNITE D'AUTODIALYSE DE REIMS HOUZEAU;510000953;2100;0.76;;;;;
Q21;2022;510010754;UNITE D'AUTODIALYSE DE REIMS HOUZEAU;510000953;9999;0.76;;;;;
Q21;2022;510011463;UNITE D AUTODIALYSE D'EPERNAY;510000953;2000;0.16;;;;;
Q21;2022;510011463;UNITE D AUTODIALYSE D'EPERNAY;510000953;2100;0.16;;;;;
Q21;2022;510011463;UNITE D AUTODIALYSE D'EPERNAY;510000953;9999;0.16;;;;;
Q21;2022;510011679;RESIDENCE ROUX (USLD) CHU DE REIMS;510000029;2000;3.95;;;3.23;;
Q21;2022;510011679;RESIDENCE ROUX (USLD) CHU DE REIMS;510000029;2500;3.95;;;3.23;;
Q21;2022;510011679;RESIDENCE ROUX (USLD) CHU DE REIMS;510000029;9999;3.95;;;3.23;;
Q21;2022;510012040;POLYCLINIQUE DES BLEUETS;510000532;2000;10.9;;;;;
Q21;2022;510012040;POLYCLINIQUE DES BLEUETS;510000532;2400;10.9;;;;;
Q21;2022;510012040;POLYCLINIQUE DES BLEUETS;510000532;9999;10.9;;;;;
Q21;2022;510017098;HAD EPERNAY;510000060;2000;0.8;;0.8;;;
Q21;2022;510017098;HAD EPERNAY;510000060;2300;0.8;;0.8;;;
Q21;2022;510017098;HAD EPERNAY;510000060;9999;0.8;;0.8;;;
Q21;2022;510020548;HAD CHALONS-EN-CHAMPAGNE;750047367;2000;0.94;;;;;
Q21;2022;510020548;HAD CHALONS-EN-CHAMPAGNE;750047367;2300;0.94;;;;;
Q21;2022;510020548;HAD CHALONS-EN-CHAMPAGNE;750047367;9999;0.94;;;;;
Q21;2022;510023914;ANTENNE DE SMUR - CH CHALONS;510000037;2000;3.18;;;;;
Q21;2022;510023914;ANTENNE DE SMUR - CH CHALONS;510000037;2100;3.18;;;;;
Q21;2022;510023914;ANTENNE DE SMUR - CH CHALONS;510000037;9999;3.18;;;;;
Q21;2022;510023922;;100006279;2000;3.45;;;;;
Q21;2022;510023922;;100006279;2100;1.72;;;;;
Q21;2022;510023922;;100006279;2400;1.73;;;;;
Q21;2022;510023922;;100006279;9999;3.45;;;;;
Q21;2022;510024359;CLINIQUE TERRE DE FRANCE CLINEA;920030269;2000;6.66;;;1;;
Q21;2022;510024359;CLINIQUE TERRE DE FRANCE CLINEA;920030269;2400;6.66;;;1;;
Q21;2022;510024359;CLINIQUE TERRE DE FRANCE CLINEA;920030269;9999;6.66;;;1;;
Q21;2022;510024466;CENTRE HOSPITALIER DE FISMES;510000128;2000;4.5;;;;;
Q21;2022;510024466;CENTRE HOSPITALIER DE FISMES;510000128;2100;1;;;;;
Q21;2022;510024466;CENTRE HOSPITALIER DE FISMES;510000128;2400;2.85;;;;;
Q21;2022;510024466;CENTRE HOSPITALIER DE FISMES;510000128;2500;0.65;;;;;
Q21;2022;510024466;CENTRE HOSPITALIER DE FISMES;510000128;9999;4.5;;;;;
Q21;2022;510024490;RADIOTH ET ONCOLOGIE MEDIC - ICC REIMS;510007081;2000;4.5;;;;;5
Q21;2022;510024490;RADIOTH ET ONCOLOGIE MEDIC - ICC REIMS;510007081;2100;4.5;;;;;5
Q21;2022;510024490;RADIOTH ET ONCOLOGIE MEDIC - ICC REIMS;510007081;9999;4.5;;;;;5
Q21;2022;510024979;POLYCLINIQUE REIMS - BEZANNES;510000532;2000;3.18;;;;;197
Q21;2022;510024979;POLYCLINIQUE REIMS - BEZANNES;510000532;2100;3.18;;;;;197
Q21;2022;510024979;POLYCLINIQUE REIMS - BEZANNES;510000532;9999;3.18;;;;;197
Q21;2022;510025471;CLINIQUE FSEF VITRY-LE-FRANCOIS;750720575;2000;2.13;;;;;
Q21;2022;510025471;CLINIQUE FSEF VITRY-LE-FRANCOIS;750720575;2200;2.13;;;;;
Q21;2022;510025471;CLINIQUE FSEF VITRY-LE-FRANCOIS;750720575;9999;2.13;;;;;
Q21;2022;510025703;CENTRE PSYPRO REIMS;690044979;2000;;;;;;2
Q21;2022;510025703;CENTRE PSYPRO REIMS;690044979;2200;;;;;;2
Q21;2022;510025703;CENTRE PSYPRO REIMS;690044979;9999;;;;;;2
Q21;2022;510026339;HOSPITALISATION RÉMOISE - USCAR;510000052;2000;1.45;;;1.82;1.82;
Q21;2022;510026339;HOSPITALISATION RÉMOISE - USCAR;510000052;2100;1.45;;;1.82;1.82;
Q21;2022;510026339;HOSPITALISATION RÉMOISE - USCAR;510000052;9999;1.45;;;1.82;1.82;
Q21;2022;520000019;C H DE BOURBONNE-LES-BAINS;520780024;1000;0.15;;;;;
Q21;2022;520000019;C H DE BOURBONNE-LES-BAINS;520780024;2000;1.6;;;0.99;;
Q21;2022;520000019;C H DE BOURBONNE-LES-BAINS;520780024;2100;0.2;;;;;
Q21;2022;520000019;C H DE BOURBONNE-LES-BAINS;520780024;2400;1.4;;;0.99;;
Q21;2022;520000019;C H DE BOURBONNE-LES-BAINS;520780024;9999;1.75;;;0.99;;
Q21;2022;520000027;CENTRE HOSPITALIER DE CHAUMONT;520780032;1000;2.34;;;;;
Q21;2022;520000027;CENTRE HOSPITALIER DE CHAUMONT;520780032;2000;48.99;;1.3;15.96;;
Q21;2022;520000027;CENTRE HOSPITALIER DE CHAUMONT;520780032;2100;47.34;;1.3;15.96;;
Q21;2022;520000027;CENTRE HOSPITALIER DE CHAUMONT;520780032;2400;1.65;;;;;
Q21;2022;520000027;CENTRE HOSPITALIER DE CHAUMONT;520780032;9999;51.33;;1.3;15.96;;
Q21;2022;520000035;HOPITAL DE JOINVILLE;520780040;2000;0.7;;;;;3
Q21;2022;520000035;HOPITAL DE JOINVILLE;520780040;2100;0.11;;;;;
Q21;2022;520000035;HOPITAL DE JOINVILLE;520780040;2400;0.59;;;;;3
Q21;2022;520000035;HOPITAL DE JOINVILLE;520780040;9999;0.7;;;;;3
Q21;2022;520000043;CENTRE HOSPITALIER DE LANGRES;520780057;1000;2.57;;;;;
Q21;2022;520000043;CENTRE HOSPITALIER DE LANGRES;520780057;2000;26.16;;0.6;2.86;;
Q21;2022;520000043;CENTRE HOSPITALIER DE LANGRES;520780057;2100;24.68;;0.6;2.03;;
Q21;2022;520000043;CENTRE HOSPITALIER DE LANGRES;520780057;2400;1.48;;;0.83;;
Q21;2022;520000043;CENTRE HOSPITALIER DE LANGRES;520780057;9999;28.73;;0.6;2.86;;
Q21;2022;520000050;CENTRE HOSPITALIER DE MONTIER-EN-DER;520780065;2000;0.81;;;;;
Q21;2022;520000050;CENTRE HOSPITALIER DE MONTIER-EN-DER;520780065;2100;0.44;;;;;
Q21;2022;520000050;CENTRE HOSPITALIER DE MONTIER-EN-DER;520780065;2400;0.37;;;;;
Q21;2022;520000050;CENTRE HOSPITALIER DE MONTIER-EN-DER;520780065;9999;0.81;;;;;
Q21;2022;520000068;CH GENEVIEVE DE GAULLE ANTHONIOZ;520780073;2000;72.29;;18.95;23.5;6.09;1
Q21;2022;520000068;CH GENEVIEVE DE GAULLE ANTHONIOZ;520780073;2100;72.29;;18.95;23.5;6.09;1
Q21;2022;520000068;CH GENEVIEVE DE GAULLE ANTHONIOZ;520780073;9999;72.29;;18.95;23.5;6.09;1
Q21;2022;520000076;CH DE LA HAUTE MARNE-HOP ANDRE BRETON;520780081;1000;3.37;;2.51;;;
Q21;2022;520000076;CH DE LA HAUTE MARNE-HOP ANDRE BRETON;520780081;2000;22.79;;;5.03;;
Q21;2022;520000076;CH DE LA HAUTE MARNE-HOP ANDRE BRETON;520780081;2200;17.86;;;3.7;;
Q21;2022;520000076;CH DE LA HAUTE MARNE-HOP ANDRE BRETON;520780081;2400;4.33;;;1.33;;
Q21;2022;520000076;CH DE LA HAUTE MARNE-HOP ANDRE BRETON;520780081;2500;0.6;;;;;
Q21;2022;520000076;CH DE LA HAUTE MARNE-HOP ANDRE BRETON;520780081;9999;26.16;;2.51;5.03;;
Q21;2022;520000084;HOPITAL SAINT-CHARLES;520780099;2000;0.3;;0.3;;;
Q21;2022;520000084;HOPITAL SAINT-CHARLES;520780099;2100;0.3;;0.3;;;
Q21;2022;520000084;HOPITAL SAINT-CHARLES;520780099;9999;0.3;;0.3;;;
Q21;2022;520000753;UNITE D'AUTODIALYSE DE SAINT-DIZIER;510000953;2000;0.1;;;;;
Q21;2022;520000753;UNITE D'AUTODIALYSE DE SAINT-DIZIER;510000953;2100;0.1;;;;;
Q21;2022;520000753;UNITE D'AUTODIALYSE DE SAINT-DIZIER;510000953;9999;0.1;;;;;
Q21;2022;520003823;HAD CHAUMONT LANGRES;750047367;2000;0.94;;;;;
Q21;2022;520003823;HAD CHAUMONT LANGRES;750047367;2300;0.94;;;;;
Q21;2022;520003823;HAD CHAUMONT LANGRES;750047367;9999;0.94;;;;;
Q21;2022;520004052;UNITE DE DIALYSE MEDICALISEE;510000953;2000;0.2;;;;;
Q21;2022;520004052;UNITE DE DIALYSE MEDICALISEE;510000953;2100;0.2;;;;;
Q21;2022;520004052;UNITE DE DIALYSE MEDICALISEE;510000953;9999;0.2;;;;;
Q21;2022;520004680;GCS POLE DE SANTE SUD 52 - CH CHAUMONT;520004664;2000;;;;;;14
Q21;2022;520004680;GCS POLE DE SANTE SUD 52 - CH CHAUMONT;520004664;2100;;;;;;14
Q21;2022;520004680;GCS POLE DE SANTE SUD 52 - CH CHAUMONT;520004664;9999;;;;;;14
Q21;2022;520004714;GCS POL SANT SUD 52 - CLINIQ COMPASSIO;520004664;2000;;;;;;7
Q21;2022;520004714;GCS POL SANT SUD 52 - CLINIQ COMPASSIO;520004664;2100;;;;;;7
Q21;2022;520004714;GCS POL SANT SUD 52 - CLINIQ COMPASSIO;520004664;9999;;;;;;7
Q21;2022;520004847;SELARL U2R SITE CTRE MED CHIR CHAUMONT;630011831;1000;;;;;;3
Q21;2022;520004847;SELARL U2R SITE CTRE MED CHIR CHAUMONT;630011831;9999;;;;;;3
Q21;2022;520780156;CLINIQUE DE LA COMPASSION;520000092;2000;0.25;;;;;1
Q21;2022;520780156;CLINIQUE DE LA COMPASSION;520000092;2400;0.25;;;;;1
Q21;2022;520780156;CLINIQUE DE LA COMPASSION;520000092;9999;0.25;;;;;1
Q21;2022;520780180;CLINIQUE FRANCOIS 1ER;520000100;2000;0.4;;;;;15
Q21;2022;520780180;CLINIQUE FRANCOIS 1ER;520000100;2100;0.4;;;;;15
Q21;2022;520780180;CLINIQUE FRANCOIS 1ER;520000100;9999;0.4;;;;;15
Q21;2022;520780214;CENTRE MEDICO-CHIRURGICAL DE CHAUMONT;520000118;2000;2.6;;;;;6
Q21;2022;520780214;CENTRE MEDICO-CHIRURGICAL DE CHAUMONT;520000118;2100;2.6;;;;;6
Q21;2022;520780214;CENTRE MEDICO-CHIRURGICAL DE CHAUMONT;520000118;9999;2.6;;;;;6
Q21;2022;520782939;USLD DU CH DE CHAUMONT;520780032;2000;0.45;0;0;0;0;0
Q21;2022;520782939;USLD DU CH DE CHAUMONT;520780032;2500;0.45;0;0;0;0;0
Q21;2022;520782939;USLD DU CH DE CHAUMONT;520780032;9999;0.45;0;0;0;0;0
Q21;2022;530000017;CH HAUT ANJOU SITE CHATEAU GONTIER;530000025;1000;5.56;;;;0.45;
Q21;2022;530000017;CH HAUT ANJOU SITE CHATEAU GONTIER;530000025;2000;57.58;0.03;;18.45;2.25;1
Q21;2022;530000017;CH HAUT ANJOU SITE CHATEAU GONTIER;530000025;2100;48.78;0.03;;15.65;0.45;1
