BOR;AN;FI;RS;FI_EJ;EMGER;EVALIH;EVALEH;FILACT;ETP;UGER;LIT_GER;PLA_GER;SEJHC_GER;SEJHP_GER;JOU_GER;EFFLIB_PM;EFFLIB_GER;ETPSAL_PM;ETPSAL_GER;GAR_PM;GAR_GER;AST_PM;AST_GER;EFFLIB_INF;EFFLIB_AID;EFFLIB_ERG;EFFLIB_PMT;EFFLIB_APNM;ETPSAL_INF;ETPSAL_AID;ETPSAL_ERG;ETPSAL_PMT;ETPSAL_APNM
MCOGER;2022;600000194;CH BEAUVAIS;600100713;1;333;46;308;1;1;27;4;1214;379;10222;;;6.8;6.8;;;;;;;;;;13.3;13.64;;;4.7
MCOGER;2022;600000467;CH GHPSO CREIL;600101984;1;;;;;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2022;600100101;CH AP-HP LIANCOURT;750712184;0;;;;;1;30;;877;0;9889;;;5;;1;0;1;0;;;;;;10.21;19.03;0.2;0.2;3.5
MCOGER;2022;600113476;CH CHICN COMPIÈGNE;600100721;1;259;20;263;3.4;1;27;0;921;0;11037;;;6.69;4.19;;;;;;;;;;11.88;16.4;;;4.19
MCOGER;2022;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;0;;;;;1;20;0;874;0;10734;0;0;2.64;0.99;0;0;1;1;0;0;0;0;0;9.56;8.35;0.2;0;4.97
MCOGER;2022;610000051;CHICAM - SITE ALENCON;610780082;1;303;109;388;3.68;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2022;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;0;;;;;1;25;;486;0;5864;;;0.72;;0;0;0;0;;;;;;9.19;12.14;;;4.42
MCOGER;2022;610000119;CH  JACQUES MONOD  - FLERS;610780165;1;2494;467;506;5.3;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2022;620000034;CH ARRAS;620100057;1;1192;31;913;9.26;1;48;2;1582;347;17175;;;4.5;4.5;0;0;0;0;;;;;;22.71;28.44;1;;8.24
MCOGER;2022;620000224;CH BETHUNE;620100651;1;711;195;505;3.1;1;29;2;846;134;9191;;;3.92;2.5;0;0;1;1;;;;;;12.78;14.37;0;0;4.45
MCOGER;2022;620000240;CH HENIN BEAUMONT;620100677;0;;;;;1;24;0;360;0;5855;;;2.7;2.7;1;1;0;0;;;;;;10.95;15.12;;;8.88
MCOGER;2022;620000257;CH LENS;620100685;0;;;;;1;22;3;650;542;7510;;;3.86;3.2;0;0;1;1;;;;;;16.48;14.42;0.37;0;5.54
MCOGER;2022;620000323;CH CALAIS;620101337;1;943;0;774;1.78;1;35;1;1049;2;11484;;;6.09;;0;;1;1;;;;;;14.77;22.65;;;5.55
MCOGER;2022;620000349;CH REGION DE ST OMER;620101360;1;681;0;625;1.83;1;21;0;689;0;7148;;;3.77;2.46;0;0;0;0;;;;;;12.09;14.7;0.1;;3.6
MCOGER;2022;620000653;CH BOULOGNE-SUR-MER;620103440;1;852;206;911;3.25;1;30;1;865;62;10551;;;5.9;3;;;;;;;;;;21.61;19.77;;;5.42
MCOGER;2022;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;1;1097;0;923;2.4;1;26;3;855;48;9053;;;4.22;1.69;0;;1;;;;;;;10.01;14.52;;;1.95
MCOGER;2022;620003350;HOPITAL DE RIAUMONT;620001834;1;426;;377;1.3;1;60;;1643;0;15630;;;4.71;4.12;0;0;1;0;;;;;;20.33;24.65;0.8;0;13.18
MCOGER;2022;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;1;;;;0.25;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2022;620025346;POLYCLINIQUE DE LA  CLARENCE;620001834;0;;;;;1;24;;878;0;8183;;;2.84;1.11;;;;;;;;;;9.5;10.19;0.54;;0.55
MCOGER;2022;630000420;CH PAUL ARDIER ISSOIRE;630781003;0;;;;;1;22;0;674;0;8082;;;2.08;1.83;0;0;0;0;;;;;;9.71;16.35;;;6.44
MCOGER;2022;630000438;CH DE RIOM;630781011;0;;;;;1;75;0;1832;0;26801;;;6.3;;;;;;;;;;;;;;;
MCOGER;2022;630000446;CH DE THIERS;630781029;0;;;;;1;22;;767;0;7075;0;0;5.6;;0;0;0;0;0;0;0;0;0;11;11;0;0;2
MCOGER;2022;630781821;CLINIQUE PSYCHIATRIQUE LE GRAND PRE;920030269;0;;;;;1;30;;506;0;8159;;;4.25;;0;0;0;0;;;;;;;;;;
MCOGER;2022;630783538;HOPITAL LOUISE MICHEL - CHU63;630780989;1;780;233;1013;5;1;14;;139;0;4236;;;1.1;;0;;1;;;;;;;3.56;1.95;;;2.02
MCOGER;2022;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;1;855;2014;1654;7.94;1;54;0;1634;0;15844;;;8.86;8.26;0;0;1;1;;;;;;21.39;25.78;;;8.59
MCOGER;2022;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;1;157;213;292;;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2022;640000410;CENTRE HOSPITALIER OLORON;640780821;1;127;337;254;2.4;1;20;1;506;21;6625;;;3;3;0;0;1;1;;;;;;10;12;0;0;3.5
MCOGER;2022;640000600;CENTRE HOSPITALIER DE PAU;640781290;1;404;286;267;6.74;1;52;2;1707;690;18934;;;6.97;6.97;;;;;;;;;;27.56;29.74;0.37;0.16;21.74
MCOGER;2022;640020715;EPS GARAZI;640020707;0;;;;;1;14;0;323;0;3371;0;0;2.51;0;0;0;0;0;;;;;;6.58;6.78;;;4.74
MCOGER;2022;640780748;POLYCLINIQUE CÔTE BASQUE SUD;640000360;0;;;;;1;20;;553;0;6834;;;2;2;0;0;1;1;;;;;;5.88;7.06;0;0;1
MCOGER;2022;650000045;CH LOURDES;650780158;1;138;194;165;1.7;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2022;650000052;CH BAGNERES DE BIGORRE;650780166;1;254;76;316;1.25;1;20;2;653;242;6644;;;2;1;0;0;1;1;;;;;;16.56;8.39;;;4.31
MCOGER;2022;650000417;CH BIGORRE SITE GESPE TARBES;650783160;1;113;817;399;2.67;1;24;;697;0;7699;;;4.8;;0;;1;;;;;;;21.8;21.37;0.62;;9.67
MCOGER;2022;650780182;CH BIGORRE SITE VIC EN BIGORRE;650783160;1;30;563;300;1.28;1;5;2;130;188;2279;;;;;;;;;;;;;;1.63;1;0.07;;0.2
MCOGER;2022;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;1;120;260;318;2;1;7;0;287;0;3347;;;0.71;;0;;1;;;;;;;3;4.89;;;2.58
MCOGER;2022;660000084;CH PERPIGNAN;660780180;1;880;608;1488;3.06;1;40;5;1037;68;13235;;;7.22;7.22;;;;;;;;;;20.7;20.34;0;0;3.71
MCOGER;2022;660000167;CH PRADES;660780271;1;0;69;69;1.13;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2022;660009689;GCS POLE SANITAIRE CERDAN;660010059;1;7;51;31;4.5;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2022;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;1;1069;753;1611;10.13;1;24;;601;0;8255;;;2.2;2.2;1;1;1;1;;;;;;14.36;10.19;1.38;;6.66
MCOGER;2022;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;1;927;231;1110;5.89;1;24;;758;0;8594;;;2.95;2.95;0;0;1;1;;;;;;10.11;17.31;0.67;0;5.66
MCOGER;2022;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;0;;;;;1;0;4;0;442;0;;;0.7;;0;0;0;0;;;;;;;;;;
MCOGER;2022;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;0;;;;;1;;4;0;131;0;;;0.3;0.3;0;0;0;0;;;;;;0.5;0;0.28;0;2.92
MCOGER;2022;670000306;CENTRE HOSPITALIER DÉPARTEMENTAL;670780584;0;;;;;1;36;8;564;396;8082;;;2.8;2.8;1;1;1;1;;;;;;11.12;16.32;;0.25;2.09
MCOGER;2022;670014042;HOPITAL DE JOUR GERIATRIQUE;670013754;0;;;;;1;0;4;0;211;0;;;;;0;0;0;0;;;;;;;;;;
MCOGER;2022;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;1;1129;;524;1.3;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2022;670780188;CLINIQUE SAINTE-BARBE;670014604;0;;;;;1;30;0;616;0;11514;76;;;;;;;;;;;;;18.01;22.68;;;2.95
MCOGER;2022;670783133;HOP ROBERTSAU/PAVILLON SCHUTZENBERGER;670780055;0;;;;;1;48;10;675;1741;8583;;;8.31;6.42;1;1;1;1;;;;;;15.39;17.91;1.12;;22.5
MCOGER;2022;670797539;CLINIQUE DE LA TOUSSAINT;670014604;1;;;;;1;;5;0;1396;0;;;1;;;;;;;;;;;2.65;;2;;
MCOGER;2022;670798636;CLINIQUE SAINT-LUC;670014604;0;;;;;1;;2;0;398;0;;;0.2;;;;;;;;;;;1.2;2;0.1;;3.4
MCOGER;2022;680000122;HOPITAL DE CERNAY;680020336;0;;;;;1;;10;0;796;0;;;0.4;0.4;;0;;1;;;;;1;0.75;0.65;0.01;;1.62
MCOGER;2022;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;0;;;;;1;10;5;215;176;4142;;;2.4;2.3;0;0;1;1;;;;;1;5.98;3.24;0.12;;3.8
MCOGER;2022;680000577;CENTRE HOSPITALIER DE PFASTATT;680000411;0;;;;;1;0;6;0;1183;0;;;1;1;0;0;1;1;;;;;;2.06;0.6;0.5;0.5;2.51
MCOGER;2022;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;0;;;;;1;;4;0;401;0;;;0.4;;0;0;0;0;;;;;;0.87;0.1;0.33;;1.44
MCOGER;2022;680000882;CLINIQUE DU DIACONAT COLMAR;680000643;0;;;;;1;28;7;599;788;9882;;;3.42;1.7;1;;0;;;;;;;8;9.63;;;
MCOGER;2022;680004546;HOPITAL EMILE MULLER;680020336;0;;;;;1;25;0;515;0;9143;;;0;;;;;;;;;;;12.58;12.16;;;2.08
MCOGER;2022;680004553;MAISON MEDICALE POUR PERSONNES AGEES;680020336;1;238;312;504;5.6;1;12;6;526;493;1959;;;11.04;;0;;0;;;;;;;5.45;4.84;0.05;;7.79
MCOGER;2022;680004579;CENTRE POUR PERSONNES AGEES;680000973;1;2429;915;1676;6.82;1;25;10;387;1853;8519;;;2.35;2.35;0;0;1;1;;;;;;11.36;12.36;1.6;;9.76
MCOGER;2022;690000013;CH MONTGELAS;690780036;0;;;;;1;17;;366;0;5320;;;1.54;1.54;;;;;;;;;;8.09;11.06;;;7.78
MCOGER;2022;690000021;CH DE SAINTE FOY LES LYON;690780044;0;;;;;1;22;;613;0;6465;;;3.78;;1;0;1;0;;;;;;7.9;8.77;;;7.7
MCOGER;2022;690000245;HOPITAL DE FOURVIERE;690780432;1;1057;261;740;8.09;1;58;2;1073;299;10538;;;18.07;11.51;1;1;1;1;;;;;;25.41;40.07;0.1;0;41.39
MCOGER;2022;690000427;CTRE MEDICO-CHIR READAPT. LES MASSUES;750721334;0;;;;;1;44;;740;0;9541;;;5.01;2.61;0;0;1;1;;;;;;13.77;13.56;0.2;0;10.94
MCOGER;2022;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;1;944;314;920;4.78;1;33;;1184;0;11717;;;4.03;3.42;0;0;1;1;;;;;;16.93;16.73;0.22;;6.65
MCOGER;2022;690000773;CH DU MONT D'OR;690782925;1;;124;201;3.5;1;18;0;393;0;5923;;;3.64;;1;;1;;;;;;;11.65;14.48;0.25;0.18;7.95
MCOGER;2022;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;1;1590;;833;2;1;30;2;861;681;10463;;;6.2;5.81;0;0;1;1;;;;;;8.88;13.11;;;
MCOGER;2022;690780150;HOPITAL DE L'ARBRESLE LE RAVATEL;690000104;0;;;;;1;20;0;439;0;4634;0;0;2;1;1;0;1;0;0;0;0;0;0;2.99;6.55;0.2;0;3.2
MCOGER;2022;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;0;;;;;1;20;1;676;1;7357;;;2.91;;;;;;;;;;;;;;;
MCOGER;2022;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;1;674;280;597;3.8;1;85;1;2034;19;25490;;;9.06;3.56;0;0;0;0;;;;;;44.07;52.31;2.46;;20.78
MCOGER;2022;690784137;HOPITAL LYON SUD - HCL;690781810;1;1211;320;1225;5.25;1;74;4;1243;1091;20577;;;7.7;4.67;0;0;0;0;;;;;;33.41;32.94;3.02;;20.98
MCOGER;2022;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;0;;;;;1;40;0;424;0;7413;;;1.81;0.8;0;0;1;1;;;;;;13.71;18.25;0;;3.51
MCOGER;2022;690784194;HOPITAL DES CHARPENNES - HCL;690781810;0;;;;;1;76;8;1254;1188;19807;;;10.36;7.62;0;1;1;1;;;;;;40.27;36.49;;;21.72
MCOGER;2022;690787429;HOPITAL DR FREDERIC DUGOUJON - HCL;690781810;1;437;116;398;1.9;1;2;5;35;617;366;;;3.14;2.03;0;0;0;0;;;;;;1.34;1.06;0.16;;3.86
MCOGER;2022;690787478;HOPITAL PIERRE GARRAUD - HCL;690781810;0;;;;;1;5;;222;0;2106;;;0;0;0;0;1;1;;;;;;1.04;3;;0.12;1.16
MCOGER;2022;700000029;GH HAUTE SAONE SITE VESOUL;700004591;1;467;521;792;5.81;1;22;5;440;2777;7842;;;0.8;;;;;;;;;;;9.43;14;;;1.5
MCOGER;2022;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;1;128;337;205;1.93;1;51;;2523;0;17902;;;5.26;;;;;;;;;;;26.29;23.65;;;4.1
MCOGER;2022;710010786;CH AUTUN SITE PARPAS;710781451;1;;;;;1;10;;323;0;3382;;;0.87;0.87;0;0;1;0;;;;;;3.85;3.54;;;
MCOGER;2022;710978123;CH PAYS CHAROLAIS BRIONNAIS LA CLAYETT;710780644;0;;;;;1;15;;352;0;4359;;;1.2;;;;;;;;;;;8.56;7.66;;;1.29
MCOGER;2022;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;1;645;0;531;3.7;1;21;0;594;0;7337;0;0;1.8;1.8;0;;0;;;;;;;11.23;11.99;;;1.39
MCOGER;2022;710978289;CH LES CHANAUX MACON;710780263;1;345;431;706;3.47;1;26;0;816;0;9419;;;4.78;;0;0;1;1;;;;;;9.14;9.42;;;4.32
MCOGER;2022;710978313;CENTRE HOSPITALIER JEAN BOUVERI;710976705;0;;;;;1;24;0;651;0;7800;0;0;1.65;1.58;0;0;1;1;0;0;0;0;0;11.61;12.73;0;0;5.83
MCOGER;2022;710978347;HOTEL DIEU DU CREUSOT;570010181;0;;;;;1;15;1;584;637;4813;;;1;;0;;1;;;;;;;4.94;7.96;;;8.84
MCOGER;2022;720000033;CENTRE HOSPITALIER DU MANS;720000025;1;2509;;1872;4.42;1;62;0;1789;0;22820;0;0;5.4;0.4;0;0;1;1;;;;;;26.48;33.2;;;3.72
MCOGER;2022;720000470;CENTRE HOSPITALIER MAMERS;610780082;0;;;;;1;20;;530;0;6700;;;2.32;;;;;;;;;;;8.68;12.96;;;4.64
MCOGER;2022;730000031;CHMS CHAMBERY NH;730000015;1;972;350;266;5.05;1;24;4;652;307;8678;;;8.4;8.4;;;1;1;;;;;;11.09;12.95;;;1.96
MCOGER;2022;730000049;CH DE MOUTIERS;730002839;0;;;;;1;10;;6;0;20;;;0.86;0.86;0;0;0;0;;;;;;;;;;
MCOGER;2022;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;1;149;0;132;1.8;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2022;730000098;CHMS AIX GRAND PORT;730000015;0;;;;;1;18;;417;0;5770;;;5.68;5.68;0;0;1;1;;;;;;7.51;9.56;;;3.65
MCOGER;2022;730000262;CH D'ALBERTVILLE;730002839;1;617;0;575;2.62;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2022;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;1;1241;416;1388;6.78;1;20;5;269;783;6418;;;4.51;2.17;0;0;1;1;;;;;;9.62;13.5;2.71;;11.58
MCOGER;2022;740000302;CH ANNECY-GENEVOIS SITE ST JULIEN EN G;740781133;0;;;;;1;16;0;257;0;5001;;;1.42;0.91;1;1;1;1;;;;;;5.25;6.66;;;5.42
MCOGER;2022;740000328;HOPITAUX DU LEMAN;740790381;1;616;15;481;2.67;1;24;0;641;0;8551;;;4.63;;;;;;;;;;;8.48;10.94;;;3.17
MCOGER;2022;740781141;CH ALPES LEMAN;740790258;1;;;;4.75;1;15;0;507;0;5928;;;4.93;4.93;0;;0;;;;;;;4.06;6.07;0;0;1.66
MCOGER;2022;740781224;HOPITAUX DU MONT BLANC SITE SALLANCHES;740001839;1;342;90;357;4.79;1;25;1;429;248;8994;;;2.79;2.52;0;0;0;0;;;;;;11.7;16.34;;;4
MCOGER;2022;750041543;HU PARIS NORD SITE BRETONNEAU APHP;750712184;1;100;660;661;5.8;1;28;9;742;1178;10063;;;12.28;10.88;0;0;1;1;;;;;;22.2;28.2;0.25;0.1;13.4
MCOGER;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;1;1645;425;1524;3.2;1;19;4;593;145;6997;;;3.3;3.3;0;0;0;0;;;;;;10;15;0;0;2
MCOGER;2022;750100083;HU EST PARISIEN SITE ROTHSCHILD APHP;750712184;1;;299;278;1.5;1;40;4;675;584;10295;;;6.53;;;;;;;;;;;20.92;27.2;;;5.02
MCOGER;2022;750100091;HU EST PARISIEN SITE ST ANTOINE APHP;750712184;1;768;0;708;1.6;1;29;;787;0;9794;;;6;6;;;;;;;;;;12.31;19.09;;;2.17
MCOGER;2022;750100125;HU PITIE SALPETRIERE APHP;750712184;1;1293;285;111;2.5;1;30;4;658;452;7731;;;8.5;8.5;;;;;;;;;;12.2;18.04;;;7.76
MCOGER;2022;750100166;HU PARIS CENTRE SITE COCHIN APHP;750712184;1;1709;;1452;2.7;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2022;750100232;HU PARIS NORD SITE BICHAT APHP;750712184;1;973;0;736;1.6;1;24;0;491;0;8541;;;3;3;0;0;0;0;;;;;;10.1;13.7;0.1;0;4.3
MCOGER;2022;750100273;HU EST PARISIEN SITE TENON APHP;750712184;1;19;;19;1;1;34;;825;0;10868;;;4;4;;;;;;;;;;9.91;21.95;;;3.5
MCOGER;2022;750100299;HU PARIS IDF SITE SAINTE PERINE APHP;750712184;1;;;;0.1;1;29;4;603;316;9085;;;4.3;4;0;0;1;1;;;;;;14.1;21.5;0.19;0.33;5.41
MCOGER;2022;750150146;HOPITAL LEOPOLD BELLAN;750720609;1;1420;438;1472;3.3;1;58;6;1356;1311;16950;;;7.12;6.42;0;0;1;1;;;;;;;;;;
MCOGER;2022;750150237;HOPITAL DE LA CROIX SAINT SIMON;750006728;1;165;39;130;1;1;16;;317;0;3896;;;3.13;3.13;;;;;;;;;;6.44;7.37;;;3.92
MCOGER;2022;750150377;HOPITAL HENRY DUNANT;750721334;0;;;;;1;24;0;466;0;7051;;;2;;1;1;;;;;;;;4.6;8;;;
MCOGER;2022;750160012;CLCC INSTITUT CURIE;750813321;1;1214;0;825;2.8;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2022;750301145;CLINIQUE DU MONT LOUIS;750001042;0;;;;;1;42;1;1309;105;10909;;;7.4;3.41;0;0;0;0;;;0;0;;52.05;42.3;0;0;
MCOGER;2022;750801441;HU PARIS CENTRE SITE BROCA APHP;750712184;1;;523;160;0.9;1;70;15;1313;3277;19592;;;10.3;10.3;1;1;1;1;;;;;;22.62;32.51;0.46;0.05;20.93
MCOGER;2022;750803447;HU PARIS OUEST SITE G POMPIDOU APHP;750712184;1;2195;467;1466;3.2;1;36;4;1052;762;10889;;;8.32;8.32;1;1;1;1;;;;;;16.83;16.32;;;11.94
MCOGER;2022;760000018;CH DIEPPE;760780023;1;333;224;519;3;1;30;;844;0;9695;;;7.76;7.76;0;0;1;1;;;;;;12.29;15.37;;;4.27
MCOGER;2022;760000141;HOPITAL SAINT JULIEN CHU ROUEN;760780239;0;;;;;1;59;0;1733;0;20886;0;;3.51;0;0;;1;;;;;;;15.98;20.31;;;9.43
MCOGER;2022;760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;760780239;1;466;8;497;0.4;1;30;0;1155;0;10967;0;0;7.83;1.5;0;0;0;0;;;;;;15.8;17.54;;;5.83
MCOGER;2022;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;1;457;126;455;2.5;1;20;;699;0;6939;;;2.8;0.36;0;0;1;1;;;;;;13.72;13.75;;;2.57
MCOGER;2022;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;1;546;204;546;1;1;12;0;664;0;6145;;;4.58;4.58;0;0;0;0;;;;;;6.28;10.41;0.25;0;3.64
MCOGER;2022;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;0;;;;;1;28;;796;;8346;;;2.4;;0;0;1;1;;;;;;11.32;11.98;;;0.99
MCOGER;2022;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;0;;;;;1;30;3;791;299;8647;;;2.43;1;0;;1;;;;;;;;;;;
MCOGER;2022;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;1;389;63;434;1.75;1;28;0;706;0;9743;;;3.42;0.5;0;0;1;0;;;;;;11.98;12.86;;;5.78
MCOGER;2022;770000131;CH DE COULOMMIERS;770021145;1;1527;38;794;3.3;1;30;;675;0;9819;;;7.73;3.73;0;0;1;1;;;;;;;;;;
MCOGER;2022;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;1;525;0;515;;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2022;770000156;CH DE MELUN SITE SANTEPOLE;770110054;1;933;231;1082;3.9;1;36;;945;0;12601;0;0;8.25;6.35;0;;0;0;0;0;0;0;0;16.29;14.57;0;0;2.64
MCOGER;2022;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;0;;;;;1;30;1;939;81;10358;;;6.14;;1;1;1;1;;;;;;;;;;
MCOGER;2022;770000172;CH DE PROVINS LEON BINET;770110070;1;1066;91;773;1;1;31;0;799;0;10495;;;5.43;;;;1;;;;;;;10.88;10.53;;;1.14
MCOGER;2022;770000180;CH DE BRIE COMTE ROBERT;770110054;0;;;;;1;32;;583;0;8382;;;3.36;1.66;0;0;1;0;;;;;;10.23;14.57;0.03;;6.14
MCOGER;2022;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;1;580;0;575;;1;35;0;992;0;10506;;;3.83;;;;;;;;;;;13.38;17.11;;;3.12
MCOGER;2022;770000446;CH DE MEAUX SITE SAINT FARON;770021145;1;1012;69;835;1.53;1;30;0;1187;0;10087;;;5.05;1.05;0;0;0;0;;;;;;10.6;14.17;;;2.9
MCOGER;2022;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;1;946;175;1044;2.79;1;29;1;458;380;10280;;;5.91;0.8;0;;1;;;;;;;11.83;15.08;;;3.52
MCOGER;2022;780000287;CH FRANCOIS QUESNAY MANTES;780110011;1;1493;1;835;2.5;1;22;0;389;0;7742;;;2.45;2.45;1;;0;;;;;;;9.98;10.86;;;6.91
MCOGER;2022;780000295;CHI DE MEULAN LES MUREAUX;780002697;1;648;0;500;1.6;1;28;1;668;13;8225;;;4.81;1.63;1;0;0;1;;;;;;9.5;17.06;;1;2.92
MCOGER;2022;780000303;CENTRE HOSPITALIER DE PLAISIR;780024113;1;;;;1.03;1;52;3;981;335;14201;;;5.74;;1;1;1;1;;;;;;19.72;35.52;0.2;0.2;11.2
MCOGER;2022;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;1;2787;52;816;7.09;1;21;2;490;342;6281;;;7.09;3.81;0;0;0;0;;;;;;6.58;10.74;0.87;0.43;5.23
MCOGER;2022;780000329;CH DE RAMBOUILLET;780110052;1;969;557;489;3.2;1;29;1;619;186;9238;;;3.35;3.35;0;0;0;0;;;;;;10.19;16.07;1;;6.89
MCOGER;2022;780000345;CH DE VERSAILLES SITE RICHAUD;780110078;1;1100;357;;4.4;1;;3;0;270;0;;;0.4;0.4;;;;;;;;;;0.2;0.2;;;0.65
MCOGER;2022;780140018;INSTITUT MGEN DE LA VERRIERE;750005068;0;;;;;1;25;0;535;0;7288;;;28.36;6.2;;;;;;;;;;155.24;116.17;6.61;4.47;
MCOGER;2022;780150066;HOPITAL LA PORTE VERTE;780808614;0;;;;;1;93;5;3251;368;32639;;;12.95;12.95;1;1;0;0;;;;;;26.29;31.41;;;21.08
MCOGER;2022;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;0;;;;;1;24;;812;0;5491;;;4.6;4.6;;;;;;;;;;12.46;14.3;;;2.6
MCOGER;2022;790000087;CENTRE HOSPITALIER DE NIORT;790000012;1;2363;3;1155;5.03;1;30;2;1085;106;14607;;;5.09;5.09;0;0;1;1;;;;;;14.87;19.6;;;5.95
MCOGER;2022;790000111;CH HAUT VAL SEVRE & MELLOIS - ST MAIX.;790019491;1;303;;278;7;1;20;0;404;0;5260;;;1.59;1.59;;;;;;;;;;5.76;14.53;;;
MCOGER;2022;790000137;CH HAUT VAL SEVRE & MELLOIS - MELLE;790019491;0;;;;;1;12;0;190;0;4200;;;0.8;0.8;;;;;;;;;;5.63;6.79;;;
MCOGER;2022;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;1;379;2;385;3.7;1;24;;555;0;7715;1;;1;;;;;;10;13;;;6;9.37;12.08;;;4.91
MCOGER;2022;800000143;CH ABBEVILLE;800000028;1;686;;638;4;1;40;;1349;0;13575;;;7.92;7.92;0;0;0;0;;;;;;21.15;25.23;;;7.76
MCOGER;2022;800000192;CHU AMIENS NORD;800000044;0;;;;;1;57;;1661;0;19396;;;5.92;3.8;1;1;;;;;;;;19.44;28.49;;;6.19
MCOGER;2022;800000507;CH CHIBS SAINT-VALERY-SUR-SOMME;800000135;1;38;80;41;1.05;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2022;800000614;CHU AMIENS SAINT VICTOR;800000044;0;;;;;1;7;3;114;307;2506;;;1.12;0.12;1;1;1;1;;;;;;4.18;4.08;;;2.24
MCOGER;2022;800006124;CHU AMIENS SUD;800000044;1;680;0;570;1.5;1;12;0;1486;0;4221;;;2.78;1.78;0;0;;;;;;;;6.12;7.16;;;1.5
MCOGER;2022;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;0;;;;;1;23;;846;;6616;;;3.27;3.27;0;0;1;1;;;;;;5.85;9.43;;;4.74
MCOGER;2022;810000448;POLYCLINIQUE FILIERIS STE BARBE CARMAU;750050759;0;;;;;1;16;;420;0;4445;;;1.83;1.79;0;0;1;1;;;;;;12.27;12.57;0.41;;7.23
MCOGER;2022;810000505;CH ALBI;810000331;1;701;17;650;3.35;1;16;;515;0;5769;;;2.98;2.98;0;0;1;1;;;;;;11.23;9.76;;;3.16
MCOGER;2022;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;1;266;17;;3.28;1;25;1;877;66;8910;;;5.9;5.9;0;0;1;1;;;;;;11.2;15.49;0.4;;2.39
MCOGER;2022;810000539;CH GRAULHET;810000398;1;1346;745;509;2.7;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2022;810000562;CH LAVAUR SITE GUIRAUD;810000455;1;1346;745;509;2.7;0;;;;;;;;;;;;;;;;;;;;;;;
