BOR;AN;FI;RS;FI_EJ;GDE;AUT;LIT;JLI;PLA;SEJHC;JOUHC;SEJ3M;JOUHP;EMSSR
SSR;2022;530000181;HOPITAL S.O. MAYENNAIS :SITE DE RENAZE;530007202;SSR_A50;1;15;;;;4520;;0;
SSR;2022;530000181;HOPITAL S.O. MAYENNAIS :SITE DE RENAZE;530007202;SSR_TOT;;15;5475;;132;4520;9;0;
SSR;2022;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;SSR_A;;82;30295;33;545;29074;116;7150;
SSR;2022;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;SSR_A50;1;24;;;;6881;;0;
SSR;2022;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;SSR_A51;1;7;;10;;2398;;2251;
SSR;2022;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;SSR_A52;1;16;;15;;5578;;2909;
SSR;2022;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;SSR_A53;1;;;8;;0;;1990;
SSR;2022;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;SSR_A59;1;35;;;;14217;;0;
SSR;2022;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;SSR_TOT;;82;30295;33;545;29074;116;7150;1
SSR;2022;530000611;HOPITAL LOCAL VILLAINES LA JUHEL;530002591;SSR_A;;28;10220;0;151;5293;8;0;
SSR;2022;530000611;HOPITAL LOCAL VILLAINES LA JUHEL;530002591;SSR_A50;1;28;;0;;5293;;0;
SSR;2022;530000611;HOPITAL LOCAL VILLAINES LA JUHEL;530002591;SSR_TOT;;28;10220;0;151;5293;8;0;0
SSR;2022;530031509;CENTRE DE SOINS DE LA BREHONNIERE;530000868;SSR_A;;40;14600;8;368;12012;5;1535;
SSR;2022;530031509;CENTRE DE SOINS DE LA BREHONNIERE;530000868;SSR_A58;1;40;;8;;12012;;1535;
SSR;2022;530031509;CENTRE DE SOINS DE LA BREHONNIERE;530000868;SSR_TOT;;40;14600;8;368;12012;5;1535;0
SSR;2022;530031962;POLYCLINIQUE DU MAINE;530000975;SSR_A;;30;10950;;224;6345;15;0;
SSR;2022;530031962;POLYCLINIQUE DU MAINE;530000975;SSR_A50;1;30;;;;6345;;0;
SSR;2022;530031962;POLYCLINIQUE DU MAINE;530000975;SSR_TOT;;30;10950;;224;6345;15;0;0
SSR;2022;540000023;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;SSR_A;;20;7145;;166;5059;7;0;
SSR;2022;540000023;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;SSR_A50;1;20;;;;5059;;0;
SSR;2022;540000023;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;SSR_TOT;;20;7145;;166;5059;7;0;0
SSR;2022;540000148;CH 3H SANTE SITE DE CIREY SUR VEZOUZE;540019007;SSR_A;;0;4706;;74;2531;5;0;
SSR;2022;540000148;CH 3H SANTE SITE DE CIREY SUR VEZOUZE;540019007;SSR_A50;1;0;;;;2531;;0;
SSR;2022;540000148;CH 3H SANTE SITE DE CIREY SUR VEZOUZE;540019007;SSR_TOT;;0;4706;;74;2531;5;0;0
SSR;2022;540000270;HOPITAL LOCAL DE POMPEY;540003399;SSR_A;;30;10950;;129;4745;17;0;
SSR;2022;540000270;HOPITAL LOCAL DE POMPEY;540003399;SSR_A50;1;30;;;;4745;;0;
SSR;2022;540000270;HOPITAL LOCAL DE POMPEY;540003399;SSR_TOT;;30;10950;;129;4745;17;0;0
SSR;2022;540000288;LES ELIEUX SOINS DE SUITE READAPTATION;540018710;SSR_A;;83;31125;;582;23542;53;0;
SSR;2022;540000288;LES ELIEUX SOINS DE SUITE READAPTATION;540018710;SSR_A50;1;83;;;;23542;;0;
SSR;2022;540000288;LES ELIEUX SOINS DE SUITE READAPTATION;540018710;SSR_TOT;;83;31125;;582;23542;53;0;0
SSR;2022;540000296;CENTRE HOSPITALIER DE PONT A MOUSSON;540000106;SSR_A;;51;16425;;316;11497;23;0;
SSR;2022;540000296;CENTRE HOSPITALIER DE PONT A MOUSSON;540000106;SSR_A50;1;45;;;;11331;;0;
SSR;2022;540000296;CENTRE HOSPITALIER DE PONT A MOUSSON;540000106;SSR_A56;1;6;;;;166;;0;
SSR;2022;540000296;CENTRE HOSPITALIER DE PONT A MOUSSON;540000106;SSR_TOT;;51;16425;;316;11497;23;0;
SSR;2022;540000312;CENTRE HOSPITALIER ST NICOLAS DE PORT;540000114;SSR_A;;90;19998;5;425;14578;12;969;
SSR;2022;540000312;CENTRE HOSPITALIER ST NICOLAS DE PORT;540000114;SSR_A50;1;90;;5;;14578;;969;
SSR;2022;540000312;CENTRE HOSPITALIER ST NICOLAS DE PORT;540000114;SSR_TOT;;90;19998;5;425;14578;12;969;0
SSR;2022;540000395;LES MAISONS HOSPITALI. SITE NANCY;540000122;SSR_A;;50;18250;;155;7295;30;0;
SSR;2022;540000395;LES MAISONS HOSPITALI. SITE NANCY;540000122;SSR_A50;1;;;;;0;;0;
SSR;2022;540000395;LES MAISONS HOSPITALI. SITE NANCY;540000122;SSR_A59;1;50;;;;7295;;0;
SSR;2022;540000395;LES MAISONS HOSPITALI. SITE NANCY;540000122;SSR_TOT;;50;18250;;155;7295;30;0;0
SSR;2022;540000478;CLINIQUE LOUIS PASTEUR;540003449;SSR_A;;;;40;0;0;0;13556;
SSR;2022;540000478;CLINIQUE LOUIS PASTEUR;540003449;SSR_A50;1;;;20;;0;;7700;
SSR;2022;540000478;CLINIQUE LOUIS PASTEUR;540003449;SSR_A53;1;;;20;;0;;5856;
SSR;2022;540000478;CLINIQUE LOUIS PASTEUR;540003449;SSR_TOT;;;;40;0;0;0;13556;0
SSR;2022;540000585;SSR DE FLAVIGNY - OHS;540006707;SSR_A;;70;25550;;248;12036;50;0;
SSR;2022;540000585;SSR DE FLAVIGNY - OHS;540006707;SSR_A50;1;70;;;;12036;;0;
SSR;2022;540000585;SSR DE FLAVIGNY - OHS;540006707;SSR_TOT;;70;25550;;248;12036;50;0;
SSR;2022;540000668;CTRE JACQUES PARISOT BAINVILLE S MADON;540006707;SSR_A;;110;36500;;299;18400;86;0;
SSR;2022;540000668;CTRE JACQUES PARISOT BAINVILLE S MADON;540006707;SSR_A50;1;30;;;;7307;;0;
SSR;2022;540000668;CTRE JACQUES PARISOT BAINVILLE S MADON;540006707;SSR_A52;1;20;;;;5171;;0;
SSR;2022;540000668;CTRE JACQUES PARISOT BAINVILLE S MADON;540006707;SSR_A59;1;60;;;;5922;;0;
SSR;2022;540000668;CTRE JACQUES PARISOT BAINVILLE S MADON;540006707;SSR_TOT;;110;36500;;299;18400;86;0;0
SSR;2022;540000726;CTRE SANIT  LES R. DU CHATEAU  BLAMONT;750721334;SSR_E;;21;7665;;72;5585;52;0;
SSR;2022;540000726;CTRE SANIT  LES R. DU CHATEAU  BLAMONT;750721334;SSR_E50;1;21;;;;5585;;0;
SSR;2022;540000726;CTRE SANIT  LES R. DU CHATEAU  BLAMONT;750721334;SSR_TOT;;21;7665;;72;5585;52;0;0
SSR;2022;540000858;LES MAISONS HOSPITALI. SITE N. MAISONS;540000122;SSR_A;;30;10950;;86;2145;1;0;
SSR;2022;540000858;LES MAISONS HOSPITALI. SITE N. MAISONS;540000122;SSR_A50;1;30;;;;2145;;0;
SSR;2022;540000858;LES MAISONS HOSPITALI. SITE N. MAISONS;540000122;SSR_TOT;;30;10950;;86;2145;1;0;
SSR;2022;540000973;CTRE D'OBSERVATION ET DE CURE FLAVIGNY;540006707;SSR_E;;24;5088;4;666;1780;0;1899;
SSR;2022;540000973;CTRE D'OBSERVATION ET DE CURE FLAVIGNY;540006707;SSR_E50;1;24;;4;;1780;;1899;
SSR;2022;540000973;CTRE D'OBSERVATION ET DE CURE FLAVIGNY;540006707;SSR_TOT;;24;5088;4;666;1780;0;1899;
SSR;2022;540001070;CH DE BRIEY - HOPITAL MAILLOT;540000767;SSR_A;;10;60;;13;59;0;0;
SSR;2022;540001070;CH DE BRIEY - HOPITAL MAILLOT;540000767;SSR_A50;1;10;;;;59;;0;
SSR;2022;540001070;CH DE BRIEY - HOPITAL MAILLOT;540000767;SSR_TOT;;10;60;;13;59;0;0;0
SSR;2022;540001096;CH DE MT ST MARTIN (GROUPE SOS SANTE);570010181;SSR_A;;15;5475;15;217;5163;4;1752;
SSR;2022;540001096;CH DE MT ST MARTIN (GROUPE SOS SANTE);570010181;SSR_A50;1;15;;15;;5163;;1752;
SSR;2022;540001096;CH DE MT ST MARTIN (GROUPE SOS SANTE);570010181;SSR_TOT;;15;5475;15;217;5163;4;1752;0
SSR;2022;540001104;HOPITAL DE JOEUF (ASSPO);570027995;SSR_A;;16;5840;;136;2982;0;0;
SSR;2022;540001104;HOPITAL DE JOEUF (ASSPO);570027995;SSR_A50;1;16;;;;2982;;0;
SSR;2022;540001104;HOPITAL DE JOEUF (ASSPO);570027995;SSR_TOT;;16;5840;;136;2982;0;0;
SSR;2022;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;SSR_A;;18;4138;11;686;3114;0;6032;
SSR;2022;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;SSR_A53;1;16;;11;;2948;;6032;
SSR;2022;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;SSR_A56;1;2;;;;166;;0;
SSR;2022;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;SSR_TOT;;18;4138;11;686;3114;0;6032;0
SSR;2022;540003043;CHRU NANCY - HOPITAL SAINT JULIEN;540023264;SSR_A;;44;16060;;307;14237;38;0;
SSR;2022;540003043;CHRU NANCY - HOPITAL SAINT JULIEN;540023264;SSR_A50;1;;;;;0;;0;
SSR;2022;540003043;CHRU NANCY - HOPITAL SAINT JULIEN;540023264;SSR_A59;1;44;;;;14237;;0;
SSR;2022;540003043;CHRU NANCY - HOPITAL SAINT JULIEN;540023264;SSR_TOT;;44;16060;;307;14237;38;0;0
SSR;2022;540005196;ETB SOINS DE SUITE LE CHATEAU BACCARAT;540008398;SSR_A;;90;26500;;661;23649;40;0;
SSR;2022;540005196;ETB SOINS DE SUITE LE CHATEAU BACCARAT;540008398;SSR_A50;1;90;;;;23649;;0;
SSR;2022;540005196;ETB SOINS DE SUITE LE CHATEAU BACCARAT;540008398;SSR_TOT;;90;26500;;661;23649;40;0;0
SSR;2022;540009412;CTRE DE READAPTATION LAY ST CHRISTOPHE;540019726;SSR_A;;60;21900;12;446;14882;49;4822;
SSR;2022;540009412;CTRE DE READAPTATION LAY ST CHRISTOPHE;540019726;SSR_A50;1;;;;;0;;0;
SSR;2022;540009412;CTRE DE READAPTATION LAY ST CHRISTOPHE;540019726;SSR_A52;1;60;;12;;14882;;4822;
SSR;2022;540009412;CTRE DE READAPTATION LAY ST CHRISTOPHE;540019726;SSR_TOT;;60;21900;12;446;14882;49;4822;1
SSR;2022;540009701;INST REGIONAL DE READAPTATION NANCY;540019726;SSR_A;;90;32850;60;1105;18088;28;28820;
SSR;2022;540009701;INST REGIONAL DE READAPTATION NANCY;540019726;SSR_A50;1;8;;5;;1831;;2854;
SSR;2022;540009701;INST REGIONAL DE READAPTATION NANCY;540019726;SSR_A51;1;82;;55;;16257;;25966;
SSR;2022;540009701;INST REGIONAL DE READAPTATION NANCY;540019726;SSR_TOT;;90;32850;60;1105;18088;28;28820;
SSR;2022;540013737;IRR CTRE DE READAPTATION POUR ENFANTS;540019726;SSR_E;;60;21900;55;488;5831;5;14824;
SSR;2022;540013737;IRR CTRE DE READAPTATION POUR ENFANTS;540019726;SSR_E50;1;2;;31;;687;;7326;
SSR;2022;540013737;IRR CTRE DE READAPTATION POUR ENFANTS;540019726;SSR_E51;1;26;;4;;2171;;1524;
SSR;2022;540013737;IRR CTRE DE READAPTATION POUR ENFANTS;540019726;SSR_E52;1;25;;19;;2354;;4865;
SSR;2022;540013737;IRR CTRE DE READAPTATION POUR ENFANTS;540019726;SSR_E57;1;7;;1;;619;;1109;
SSR;2022;540013737;IRR CTRE DE READAPTATION POUR ENFANTS;540019726;SSR_TOT;;60;21900;55;488;5831;5;14824;0
SSR;2022;540020146;CENTRE DE REEDUCATION FLORENTIN;540006707;SSR_A;;60;21900;10;496;17718;22;3163;
SSR;2022;540020146;CENTRE DE REEDUCATION FLORENTIN;540006707;SSR_A50;1;;;10;;0;;3163;
SSR;2022;540020146;CENTRE DE REEDUCATION FLORENTIN;540006707;SSR_A51;1;60;;;;17718;;0;
SSR;2022;540020146;CENTRE DE REEDUCATION FLORENTIN;540006707;SSR_TOT;;60;21900;10;496;17718;22;3163;1
SSR;2022;540022811;CHRU NANCY - HJ SSR CTRE BASSE VISION;540023264;SSR_A;;;;5;0;0;0;1182;
SSR;2022;540022811;CHRU NANCY - HJ SSR CTRE BASSE VISION;540023264;SSR_A50;1;;;5;;0;;1182;
SSR;2022;540022811;CHRU NANCY - HJ SSR CTRE BASSE VISION;540023264;SSR_TOT;;;;5;0;0;0;1182;0
SSR;2022;540022837;CLINIQUE BELLEFONTAINE CLINEA;920030269;SSR_A;;125;45625;30;1202;42241;58;5493;
SSR;2022;540022837;CLINIQUE BELLEFONTAINE CLINEA;920030269;SSR_A50;1;90;;20;;30535;;3130;
SSR;2022;540022837;CLINIQUE BELLEFONTAINE CLINEA;920030269;SSR_A54;1;20;;10;;6856;;2363;
SSR;2022;540022837;CLINIQUE BELLEFONTAINE CLINEA;920030269;SSR_A58;1;15;;;;4850;;0;
SSR;2022;540022837;CLINIQUE BELLEFONTAINE CLINEA;920030269;SSR_TOT;;125;45625;30;1202;42241;58;5493;0
SSR;2022;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;SSR_A;;19;6935;11;208;4531;6;3604;
SSR;2022;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;SSR_A50;1;7;;0;;1056;;0;
SSR;2022;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;SSR_A51;1;12;;4;;3439;;1001;
SSR;2022;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;SSR_A52;1;;;2;;36;;945;
SSR;2022;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;SSR_A53;1;;;5;;0;;1658;
SSR;2022;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;SSR_TOT;;19;6935;11;208;4531;6;3604;0
SSR;2022;550000038;CENTRE HOSPITALIER ST-CHARLES COMMERCY;550000046;SSR_A;;20;7300;;131;4236;10;0;
SSR;2022;550000038;CENTRE HOSPITALIER ST-CHARLES COMMERCY;550000046;SSR_A50;1;20;;;;4236;;0;
SSR;2022;550000038;CENTRE HOSPITALIER ST-CHARLES COMMERCY;550000046;SSR_TOT;;20;7300;;131;4236;10;0;0
SSR;2022;550000202;CENTRE HOSPITALIER STE-ANNE ST-MIHIEL;550006795;SSR_A;;30;10950;;197;9295;31;0;
SSR;2022;550000202;CENTRE HOSPITALIER STE-ANNE ST-MIHIEL;550006795;SSR_A50;1;30;;;;9295;;0;
SSR;2022;550000202;CENTRE HOSPITALIER STE-ANNE ST-MIHIEL;550006795;SSR_TOT;;30;10950;;197;9295;31;0;0
SSR;2022;550000434;CH BLD FV SITE BLD;550003354;SSR_A;;76;26620;25;456;15290;33;6783;
SSR;2022;550000434;CH BLD FV SITE BLD;550003354;SSR_A50;1;8;;12;;1062;;3238;
SSR;2022;550000434;CH BLD FV SITE BLD;550003354;SSR_A51;1;12;;3;;1539;;774;
SSR;2022;550000434;CH BLD FV SITE BLD;550003354;SSR_A52;1;26;;8;;3363;;2270;
SSR;2022;550000434;CH BLD FV SITE BLD;550003354;SSR_A59;1;30;;2;;9326;;501;
SSR;2022;550000434;CH BLD FV SITE BLD;550003354;SSR_TOT;;76;26620;25;456;15290;33;6783;0
SSR;2022;550003362;CH VERDUN/ST MIHIEL - HOP DESANDROUINS;550006795;SSR_A;;60;15510;;229;13899;52;0;
SSR;2022;550003362;CH VERDUN/ST MIHIEL - HOP DESANDROUINS;550006795;SSR_A50;1;;;;;0;;0;
SSR;2022;550003362;CH VERDUN/ST MIHIEL - HOP DESANDROUINS;550006795;SSR_A59;1;60;;;;13899;;0;
SSR;2022;550003362;CH VERDUN/ST MIHIEL - HOP DESANDROUINS;550006795;SSR_TOT;;60;15510;;229;13899;52;0;0
SSR;2022;560000127;CHBA SITE DE VANNES;560023210;SSR_A;;133;48545;16;1025;38539;91;8367;
SSR;2022;560000127;CHBA SITE DE VANNES;560023210;SSR_A50;1;17;;0;;5977;;0;
SSR;2022;560000127;CHBA SITE DE VANNES;560023210;SSR_A51;1;16;;2;;1819;;2434;
SSR;2022;560000127;CHBA SITE DE VANNES;560023210;SSR_A52;1;10;;2;;4522;;3032;
SSR;2022;560000127;CHBA SITE DE VANNES;560023210;SSR_A53;1;0;;5;;0;;2117;
SSR;2022;560000127;CHBA SITE DE VANNES;560023210;SSR_A54;1;0;;1;;0;;386;
SSR;2022;560000127;CHBA SITE DE VANNES;560023210;SSR_A59;1;90;;6;;26221;;398;
SSR;2022;560000127;CHBA SITE DE VANNES;560023210;SSR_E;;0;;5;0;0;0;1374;
SSR;2022;560000127;CHBA SITE DE VANNES;560023210;SSR_E50;1;0;;5;;0;;1374;
SSR;2022;560000127;CHBA SITE DE VANNES;560023210;SSR_TOT;;133;48545;21;1025;38539;91;9741;0
SSR;2022;560000143;CHCB- SITE KÉRIO;560014748;SSR_A;;0;3580;;124;3222;2;0;
SSR;2022;560000143;CHCB- SITE KÉRIO;560014748;SSR_A50;1;0;;;;3222;;0;
SSR;2022;560000143;CHCB- SITE KÉRIO;560014748;SSR_TOT;;0;3580;;124;3222;2;0;0
SSR;2022;560000184;CLINIQUE DES AUGUSTINES;560006017;SSR_A;;64;21658;14;582;19568;29;4384;
SSR;2022;560000184;CLINIQUE DES AUGUSTINES;560006017;SSR_A50;1;22;;;;8146;;0;
SSR;2022;560000184;CLINIQUE DES AUGUSTINES;560006017;SSR_A51;1;10;;7;;2324;;2190;
SSR;2022;560000184;CLINIQUE DES AUGUSTINES;560006017;SSR_A52;1;7;;2;;3424;;1539;
SSR;2022;560000184;CLINIQUE DES AUGUSTINES;560006017;SSR_A59;1;25;;5;;5674;;655;
SSR;2022;560000184;CLINIQUE DES AUGUSTINES;560006017;SSR_TOT;;64;21658;14;582;19568;29;4384;0
SSR;2022;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;SSR_A;;30;10950;;380;10567;13;0;
SSR;2022;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;SSR_A50;1;30;;;;10567;;0;
SSR;2022;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;SSR_TOT;;30;10950;;380;10567;13;0;0
SSR;2022;560000200;CHBA SITE D'AURAY;560023210;SSR_A;;77;28105;5;622;23256;53;1902;
SSR;2022;560000200;CHBA SITE D'AURAY;560023210;SSR_A50;1;30;;0;;10490;;0;
SSR;2022;560000200;CHBA SITE D'AURAY;560023210;SSR_A51;1;7;;3;;1638;;775;
SSR;2022;560000200;CHBA SITE D'AURAY;560023210;SSR_A52;1;10;;2;;3584;;1127;
SSR;2022;560000200;CHBA SITE D'AURAY;560023210;SSR_A59;1;30;;0;;7544;;0;
SSR;2022;560000200;CHBA SITE D'AURAY;560023210;SSR_TOT;;77;28105;5;622;23256;53;1902;
SSR;2022;560000275;GHBS - HOPITAL DE KERLIVIO;560005746;SSR_A;;100;36500;8;966;33476;64;929;
SSR;2022;560000275;GHBS - HOPITAL DE KERLIVIO;560005746;SSR_A50;1;60;;;;20470;;0;
SSR;2022;560000275;GHBS - HOPITAL DE KERLIVIO;560005746;SSR_A59;1;40;;8;;13006;;929;
SSR;2022;560000275;GHBS - HOPITAL DE KERLIVIO;560005746;SSR_TOT;;100;36500;8;966;33476;64;929;1
SSR;2022;560000291;CENTRE HOSPITALIER DE BELLE ILE EN MER;560000085;SSR_A;;7;2555;;92;1725;1;0;
SSR;2022;560000291;CENTRE HOSPITALIER DE BELLE ILE EN MER;560000085;SSR_A50;1;7;;;;1725;;0;
SSR;2022;560000291;CENTRE HOSPITALIER DE BELLE ILE EN MER;560000085;SSR_TOT;;7;2555;;92;1725;1;0;
SSR;2022;560000366;CENTRE HOSPITALIER GUEMENE SUR SCORFF;560000259;SSR_A;;29;10585;;217;6371;5;0;
SSR;2022;560000366;CENTRE HOSPITALIER GUEMENE SUR SCORFF;560000259;SSR_A50;1;29;;;;6371;;0;
SSR;2022;560000366;CENTRE HOSPITALIER GUEMENE SUR SCORFF;560000259;SSR_TOT;;29;10585;;217;6371;5;0;
SSR;2022;560000390;CENTRE DE POSTCURE LE PHARE;560006074;SSR_A;;25;9125;;150;8177;30;0;
SSR;2022;560000390;CENTRE DE POSTCURE LE PHARE;560006074;SSR_A58;1;25;;;;8177;;0;
SSR;2022;560000390;CENTRE DE POSTCURE LE PHARE;560006074;SSR_TOT;;25;9125;;150;8177;30;0;0
SSR;2022;560000465;GHBS - HOPITAL LE FAOUET;560005746;SSR_A;;25;9125;;201;6545;10;0;
SSR;2022;560000465;GHBS - HOPITAL LE FAOUET;560005746;SSR_A50;1;25;;;;6545;;0;
SSR;2022;560000465;GHBS - HOPITAL LE FAOUET;560005746;SSR_TOT;;25;9125;;201;6545;10;0;0
SSR;2022;560000473;CHIRC SITE CARENTOIR;350000048;SSR_A;;20;7300;;265;6915;4;0;
SSR;2022;560000473;CHIRC SITE CARENTOIR;350000048;SSR_A50;1;20;;;;6915;;0;
SSR;2022;560000473;CHIRC SITE CARENTOIR;350000048;SSR_TOT;;20;7300;;265;6915;4;0;0
SSR;2022;560000499;CENTRE HOSPITALIER DE BASSE-VILAINE;560002222;SSR_A;;26;9490;;193;5475;6;0;
SSR;2022;560000499;CENTRE HOSPITALIER DE BASSE-VILAINE;560002222;SSR_A50;1;26;;;;5475;;0;
SSR;2022;560000499;CENTRE HOSPITALIER DE BASSE-VILAINE;560002222;SSR_TOT;;26;9490;;193;5475;6;0;0
SSR;2022;560002024;CTRE DE REED.FONCTIONNELLE DE KERPAPE;560006074;SSR_A;;180;65700;101;1462;46087;116;34597;
SSR;2022;560002024;CTRE DE REED.FONCTIONNELLE DE KERPAPE;560006074;SSR_A50;1;40;;;;11506;;0;
SSR;2022;560002024;CTRE DE REED.FONCTIONNELLE DE KERPAPE;560006074;SSR_A51;1;39;;46;;6759;;19843;
SSR;2022;560002024;CTRE DE REED.FONCTIONNELLE DE KERPAPE;560006074;SSR_A52;1;84;;27;;23386;;7836;
SSR;2022;560002024;CTRE DE REED.FONCTIONNELLE DE KERPAPE;560006074;SSR_A53;1;10;;19;;2101;;5560;
SSR;2022;560002024;CTRE DE REED.FONCTIONNELLE DE KERPAPE;560006074;SSR_A54;1;;;8;;0;;975;
SSR;2022;560002024;CTRE DE REED.FONCTIONNELLE DE KERPAPE;560006074;SSR_A57;1;7;;1;;2335;;383;
SSR;2022;560002024;CTRE DE REED.FONCTIONNELLE DE KERPAPE;560006074;SSR_E;;42;15330;20;350;4662;2;7049;
SSR;2022;560002024;CTRE DE REED.FONCTIONNELLE DE KERPAPE;560006074;SSR_E51;1;9;;2;;1857;;1669;
SSR;2022;560002024;CTRE DE REED.FONCTIONNELLE DE KERPAPE;560006074;SSR_E52;1;31;;17;;2275;;5284;
SSR;2022;560002024;CTRE DE REED.FONCTIONNELLE DE KERPAPE;560006074;SSR_E57;1;2;;1;;530;;96;
SSR;2022;560002024;CTRE DE REED.FONCTIONNELLE DE KERPAPE;560006074;SSR_TOT;;222;81030;121;1812;50749;118;41646;1
SSR;2022;560002974;ETABLISSEMENT DE SANTE LE DIVIT;830013678;SSR_A;;70;25550;;581;21139;42;0;
SSR;2022;560002974;ETABLISSEMENT DE SANTE LE DIVIT;830013678;SSR_A50;1;20;;;;5464;;0;
SSR;2022;560002974;ETABLISSEMENT DE SANTE LE DIVIT;830013678;SSR_A59;1;50;;;;15675;;0;
SSR;2022;560002974;ETABLISSEMENT DE SANTE LE DIVIT;830013678;SSR_TOT;;70;25550;;581;21139;42;0;0
SSR;2022;560003006;CENTRE DE POST-CURE KERDUDO;560000770;SSR_A;;40;14600;;136;7397;34;0;
SSR;2022;560003006;CENTRE DE POST-CURE KERDUDO;560000770;SSR_A58;1;40;;;;7397;;0;
SSR;2022;560003006;CENTRE DE POST-CURE KERDUDO;560000770;SSR_TOT;;40;14600;;136;7397;34;0;0
SSR;2022;560003055;CENTRE DE SOINS DE SUITE KORN-ER-HOUET;440042844;SSR_A;;97;35405;;783;29234;66;0;
SSR;2022;560003055;CENTRE DE SOINS DE SUITE KORN-ER-HOUET;440042844;SSR_A50;1;74;;;;13296;;0;
SSR;2022;560003055;CENTRE DE SOINS DE SUITE KORN-ER-HOUET;440042844;SSR_A59;1;23;;;;15938;;0;
SSR;2022;560003055;CENTRE DE SOINS DE SUITE KORN-ER-HOUET;440042844;SSR_TOT;;97;35405;;783;29234;66;0;0
SSR;2022;560003980;GHBS - HOPITAL DE KERBERNES;560005746;SSR_A;;30;10950;;226;9229;22;0;
SSR;2022;560003980;GHBS - HOPITAL DE KERBERNES;560005746;SSR_A59;1;30;;;;9229;;0;
SSR;2022;560003980;GHBS - HOPITAL DE KERBERNES;560005746;SSR_TOT;;30;10950;;226;9229;22;0;0
SSR;2022;560008799;HÔPITAL PRIVÉ OCÉANE;560013989;SSR_A;;;;11;0;0;0;2816;
SSR;2022;560008799;HÔPITAL PRIVÉ OCÉANE;560013989;SSR_A55;1;;;11;;0;;2816;
SSR;2022;560008799;HÔPITAL PRIVÉ OCÉANE;560013989;SSR_TOT;;;;11;0;0;0;2816;0
SSR;2022;560014219;CHCB SITE SSR PONTIVY;560014748;SSR_A;;30;9230;;264;7420;12;0;
SSR;2022;560014219;CHCB SITE SSR PONTIVY;560014748;SSR_A59;1;30;;;;7420;;0;
SSR;2022;560014219;CHCB SITE SSR PONTIVY;560014748;SSR_TOT;;30;9230;;264;7420;12;0;0
SSR;2022;560015422;GHBS SITE DE KERDURAND RIANTEC;560005746;SSR_A;;30;10950;;311;9314;8;0;
SSR;2022;560015422;GHBS SITE DE KERDURAND RIANTEC;560005746;SSR_A50;1;30;;;;9314;;0;
SSR;2022;560015422;GHBS SITE DE KERDURAND RIANTEC;560005746;SSR_TOT;;30;10950;;311;9314;8;0;0
SSR;2022;560027377;ASS DES AUGUSTINES SITE CH MALESTROIT;560006017;SSR_A;;10;3650;;72;1907;0;0;
SSR;2022;560027377;ASS DES AUGUSTINES SITE CH MALESTROIT;560006017;SSR_A50;1;10;;;;1907;;0;
SSR;2022;560027377;ASS DES AUGUSTINES SITE CH MALESTROIT;560006017;SSR_TOT;;10;3650;;72;1907;0;0;0
SSR;2022;570000026;HOPITAL SAINT JOSEPH DE SARRALBE;570024794;SSR_A;;24;8760;;232;5958;2;0;
SSR;2022;570000026;HOPITAL SAINT JOSEPH DE SARRALBE;570024794;SSR_A50;1;24;;;;5958;;0;
SSR;2022;570000026;HOPITAL SAINT JOSEPH DE SARRALBE;570024794;SSR_TOT;;24;8760;;232;5958;2;0;0
SSR;2022;570000091;HOPITAL FILIERIS DE FREYMING-MERLEBACH;750050759;SSR_A;;133;48545;63;837;31857;78;8325;
SSR;2022;570000091;HOPITAL FILIERIS DE FREYMING-MERLEBACH;750050759;SSR_A50;1;55;;;;14860;;0;
SSR;2022;570000091;HOPITAL FILIERIS DE FREYMING-MERLEBACH;750050759;SSR_A51;1;36;;36;;8630;;5251;
SSR;2022;570000091;HOPITAL FILIERIS DE FREYMING-MERLEBACH;750050759;SSR_A52;1;42;;27;;8367;;3074;
SSR;2022;570000091;HOPITAL FILIERIS DE FREYMING-MERLEBACH;750050759;SSR_E;;;;10;0;0;0;1095;
