BOR;AN;FI;RS;FI_EJ;DIALY;UDM;NBUDM;PATUM;CAPA;NBPAT;SEAN;SEA_HOS;PREPLI;SEM;NVPAT;NVPERIT
DIALYSE;2020;600000467;CH GHPSO CREIL;600101984;TOT;1;1;24;;;;646;;;34;1
DIALYSE;2020;600002067;UNITÉ DE DIALYSE DE SENLIS;590799995;1130X;;;;8;21;3432;;;;;
DIALYSE;2020;600002067;UNITÉ DE DIALYSE DE SENLIS;590799995;1140X;;;;6;10;1747;;;;;
DIALYSE;2020;600008734;UNITÉ DE DIALYSE DE FLEURINES;590799995;1140X;;;;12;22;3571;;;;;
DIALYSE;2020;600014419;SANTELYS ASSOCIATION SITE DE CREIL;590799995;1150A;;;;;2;395;;;;;
DIALYSE;2020;600014419;SANTELYS ASSOCIATION SITE DE CREIL;590799995;1210;;;;;4;;;;284;;
DIALYSE;2020;600014419;SANTELYS ASSOCIATION SITE DE CREIL;590799995;121AA;;;;;3;;;;152;;
DIALYSE;2020;600014419;SANTELYS ASSOCIATION SITE DE CREIL;590799995;121CA;;;;1;1;;;;132;;
DIALYSE;2020;600014419;SANTELYS ASSOCIATION SITE DE CREIL;590799995;TOT;0;;;;;;;;;;
DIALYSE;2020;600100754;POLYCLINIQUE SAINT CÔME;600000228;112BA;;;;28;101;14101;;;;;
DIALYSE;2020;600100754;POLYCLINIQUE SAINT CÔME;600000228;122BA;;;;1;6;;;;84;;
DIALYSE;2020;600100754;POLYCLINIQUE SAINT CÔME;600000228;TOT;0;;;;;;998;;;33;
DIALYSE;2020;600109748;UNITÉ DE DIALYSE DE BEAUVAIS;590799995;1130X;;;;8;26;4262;;;;;
DIALYSE;2020;600109748;UNITÉ DE DIALYSE DE BEAUVAIS;590799995;1140X;;;;6;22;3099;;;;;
DIALYSE;2020;600110399;AUTODIALYSE LA DIALOISE NOYON;600010201;112AX;;;;1;0;0;;;;;
DIALYSE;2020;600110399;AUTODIALYSE LA DIALOISE NOYON;600010201;1130X;;;;7;20;3293;;;;;
DIALYSE;2020;600110399;AUTODIALYSE LA DIALOISE NOYON;600010201;1140X;;;;1;0;0;;;;;
DIALYSE;2020;600112460;AUTODIALYSE LA DIALOISE COMPIÈGNE;600010201;112AX;;;;2;0;14;;;;;
DIALYSE;2020;600112460;AUTODIALYSE LA DIALOISE COMPIÈGNE;600010201;1130X;;;;25;62;8732;;;;;
DIALYSE;2020;600112460;AUTODIALYSE LA DIALOISE COMPIÈGNE;600010201;1140X;;;;7;10;1330;;;;;
DIALYSE;2020;600112460;AUTODIALYSE LA DIALOISE COMPIÈGNE;600010201;1150A;;;;1;0;201;;;;;
DIALYSE;2020;600112460;AUTODIALYSE LA DIALOISE COMPIÈGNE;600010201;1210;;;;;0;;;;122;;
DIALYSE;2020;600112460;AUTODIALYSE LA DIALOISE COMPIÈGNE;600010201;121AA;;;;;0;;;;72;;
DIALYSE;2020;600112460;AUTODIALYSE LA DIALOISE COMPIÈGNE;600010201;121CA;;;;1;0;;;;50;;
DIALYSE;2020;600112460;AUTODIALYSE LA DIALOISE COMPIÈGNE;600010201;122AX;;;;1;0;;;;21;;
DIALYSE;2020;600112460;AUTODIALYSE LA DIALOISE COMPIÈGNE;600010201;TOT;0;;;;;;;;;;
DIALYSE;2020;610000051;CHICAM - SITE ALENCON;610780082;112AX;;;;1;1;33;;;;;
DIALYSE;2020;610000051;CHICAM - SITE ALENCON;610780082;112BA;;;;14;63;7676;;;;;
DIALYSE;2020;610000051;CHICAM - SITE ALENCON;610780082;1210;;;;;9;;;;416;;
DIALYSE;2020;610000051;CHICAM - SITE ALENCON;610780082;121AA;;;;;6;;;;243;;
DIALYSE;2020;610000051;CHICAM - SITE ALENCON;610780082;121CA;;;;0;3;;;;173;;
DIALYSE;2020;610000051;CHICAM - SITE ALENCON;610780082;122AX;;;;1;1;;;;20;;
DIALYSE;2020;610000051;CHICAM - SITE ALENCON;610780082;122BA;;;;0;2;;;;200;;
DIALYSE;2020;610000051;CHICAM - SITE ALENCON;610780082;TOT;0;;;;;;1031;;;28;6
DIALYSE;2020;610000093;CENTRE HOSPITALIER - SEES;610780140;TOT;0;;;;;;51;;;;
DIALYSE;2020;610000119;CH -JACQUES MONOD- - FLERS;610780165;112AX;;;;;;24;;;;;
DIALYSE;2020;610000119;CH -JACQUES MONOD- - FLERS;610780165;112BA;;;;10;;4231;;;;;
DIALYSE;2020;610000119;CH -JACQUES MONOD- - FLERS;610780165;122AX;;;;;;;;;10;;
DIALYSE;2020;610000119;CH -JACQUES MONOD- - FLERS;610780165;TOT;;;;;;;514;;;;
DIALYSE;2020;610006710;ANIDER - ARGENTAN;140000852;1140X;;;;4;0;220;;;;;
DIALYSE;2020;610006728;ANIDER - ALENCON;140000852;1130X;;;;8;39;6153;;;;;
DIALYSE;2020;610006728;ANIDER - ALENCON;140000852;1140X;;;;4;4;611;;;;;
DIALYSE;2020;610006728;ANIDER - ALENCON;140000852;1150A;;;;2;2;699;;;;;
DIALYSE;2020;610006728;ANIDER - ALENCON;140000852;1210;;;;;8;;;;414;;
DIALYSE;2020;610006728;ANIDER - ALENCON;140000852;121AA;;;;;5;;;;278;;
DIALYSE;2020;610006728;ANIDER - ALENCON;140000852;121CA;;;;3;3;;;;136;;
DIALYSE;2020;610006728;ANIDER - ALENCON;140000852;TOT;0;;;;;;;;;;
DIALYSE;2020;610006736;ANIDER - FLERS;140000852;1130X;;;;8;26;4090;;;;;
DIALYSE;2020;610006736;ANIDER - FLERS;140000852;1140X;;;;4;10;1569;;;;;
DIALYSE;2020;610006736;ANIDER - FLERS;140000852;1150A;;;;2;2;506;;;;;
DIALYSE;2020;610006736;ANIDER - FLERS;140000852;1210;;;;;14;;;;724;;
DIALYSE;2020;610006736;ANIDER - FLERS;140000852;121AA;;;;;9;;;;486;;
DIALYSE;2020;610006736;ANIDER - FLERS;140000852;121CA;;;;5;5;;;;238;;
DIALYSE;2020;610006736;ANIDER - FLERS;140000852;TOT;0;;;;;;;;;;
DIALYSE;2020;620000034;CH ARRAS;620100057;112BA;;;;20;;11874;;;;;
DIALYSE;2020;620000034;CH ARRAS;620100057;1130X;;;;12;8;1249;;;;;
DIALYSE;2020;620000034;CH ARRAS;620100057;1150A;;;;1;0;0;;;;;
DIALYSE;2020;620000034;CH ARRAS;620100057;1210;;;;;22;;;;0;;
DIALYSE;2020;620000034;CH ARRAS;620100057;121AA;;;;;19;;;;0;;
DIALYSE;2020;620000034;CH ARRAS;620100057;121CA;;;;1;3;;;;0;;
DIALYSE;2020;620000034;CH ARRAS;620100057;122AX;;;;1;12;;;;7;;
DIALYSE;2020;620000034;CH ARRAS;620100057;122BA;;;;1;25;;;;369;;
DIALYSE;2020;620000034;CH ARRAS;620100057;TOT;1;1;12;;;;723;2;;51;11
DIALYSE;2020;620000224;CH BETHUNE;620100651;112AX;;;;2;2;250;;;;;
DIALYSE;2020;620000224;CH BETHUNE;620100651;112BA;;;;22;81;12229;;;;;
DIALYSE;2020;620000224;CH BETHUNE;620100651;122AX;;;;2;0;;;;33;;
DIALYSE;2020;620000224;CH BETHUNE;620100651;122BA;;;;2;0;;;;680;;
DIALYSE;2020;620000224;CH BETHUNE;620100651;TOT;0;;;;;;1910;;;231;18
DIALYSE;2020;620000653;CH BOULOGNE-SUR-MER;620103440;112AX;;;;2;;1;;;;;
DIALYSE;2020;620000653;CH BOULOGNE-SUR-MER;620103440;112BA;;;;21;132;31339;;;;;
DIALYSE;2020;620000653;CH BOULOGNE-SUR-MER;620103440;1130X;;;;6;8;1101;;;;;
DIALYSE;2020;620000653;CH BOULOGNE-SUR-MER;620103440;122AX;;;;4;;;;;33;;
DIALYSE;2020;620000653;CH BOULOGNE-SUR-MER;620103440;122BA;;;;3;3;;;;727;;
DIALYSE;2020;620000653;CH BOULOGNE-SUR-MER;620103440;TOT;1;2;;;;;2116;2;;110;12
DIALYSE;2020;620010058;UNITE DE DIALYSE DE COQUELLES;590799995;1130X;;;;7;16;2491;;;;;
DIALYSE;2020;620010058;UNITE DE DIALYSE DE COQUELLES;590799995;1140X;;;;7;36;5580;;;;;
DIALYSE;2020;620011338;UNITE DE DIALYSE DE BERCK;590799995;1130X;;;;9;24;3375;;;;;
DIALYSE;2020;620011338;UNITE DE DIALYSE DE BERCK;590799995;1140X;;;;3;12;2477;;;;;
DIALYSE;2020;620011338;UNITE DE DIALYSE DE BERCK;590799995;VACAN;;;;6;0;345;;;;;
DIALYSE;2020;620018705;CTRE DE DIALYSE A DOMICILE ADH HENIN B;620112581;1150A;;;;10;11;2639;;;;;
DIALYSE;2020;620018705;CTRE DE DIALYSE A DOMICILE ADH HENIN B;620112581;1210;;;;;102;;;;5059;;
DIALYSE;2020;620018705;CTRE DE DIALYSE A DOMICILE ADH HENIN B;620112581;121AA;;;;;67;;;;3421;;
DIALYSE;2020;620018705;CTRE DE DIALYSE A DOMICILE ADH HENIN B;620112581;121CA;;;;35;35;;;;1638;;
DIALYSE;2020;620018705;CTRE DE DIALYSE A DOMICILE ADH HENIN B;620112581;TOT;0;;;;;;;;;;
DIALYSE;2020;620020636;CTRE D'AUTODIALYSE ADH DE ST-POL;620112581;1140X;;;;8;19;2252;;;;;
DIALYSE;2020;620020636;CTRE D'AUTODIALYSE ADH DE ST-POL;620112581;TOT;0;;;;;;;2;;;
DIALYSE;2020;620024208;NEPHROCARE HELFAUT;620002352;112AX;;;;2;0;741;;;;;
DIALYSE;2020;620024208;NEPHROCARE HELFAUT;620002352;112BA;;;;16;57;8960;;;;;
DIALYSE;2020;620024208;NEPHROCARE HELFAUT;620002352;1130X;;;;12;29;3901;;;;;
DIALYSE;2020;620024208;NEPHROCARE HELFAUT;620002352;1140X;;;;12;11;1428;;;;;
DIALYSE;2020;620024208;NEPHROCARE HELFAUT;620002352;122AX;;;;2;0;;;;0;;
DIALYSE;2020;620024208;NEPHROCARE HELFAUT;620002352;TOT;0;;;;;;0;2;;;
DIALYSE;2020;620025494;CTRE AUTODIALYSE & UNITE DIALY MED ADH;620112581;1130X;;;;10;59;6216;;;;;
DIALYSE;2020;620025494;CTRE AUTODIALYSE & UNITE DIALY MED ADH;620112581;1140X;;;;12;38;5188;;;;;
DIALYSE;2020;620025494;CTRE AUTODIALYSE & UNITE DIALY MED ADH;620112581;TOT;1;1;59;;;;;2;;;
DIALYSE;2020;620026997;UNITE DE DIALYSE DE SAINT-LEONARD;590799995;1140X;;;;12;37;6063;;;;;
DIALYSE;2020;620031096;CENTRE D'AUTODIALYSE ADH DE OIGNIES;620112581;1130X;;;;10;23;2977;;;;;
DIALYSE;2020;620031096;CENTRE D'AUTODIALYSE ADH DE OIGNIES;620112581;TOT;1;1;23;;;;;;;;
DIALYSE;2020;620032706;CENTRE D'AUTODIALYSE ADH DE ST VENANT;620112581;1140X;;;;10;22;2813;;;;;
DIALYSE;2020;620032706;CENTRE D'AUTODIALYSE ADH DE ST VENANT;620112581;TOT;0;;;;;;;2;;;
DIALYSE;2020;620033753;ETABLISSEMENT SITE CHAM;620103440;112BA;;;;12;42;0;;;;;
DIALYSE;2020;620033753;ETABLISSEMENT SITE CHAM;620103440;TOT;0;;;;;;0;1;;;
DIALYSE;2020;620033787;CTRE DIALYSE DU LENSOIS - SITE CH LENS;620027268;112AX;;;;1;0;13;;;;;
DIALYSE;2020;620033787;CTRE DIALYSE DU LENSOIS - SITE CH LENS;620027268;112BA;;;;9;37;5415;;;;;
DIALYSE;2020;620033787;CTRE DIALYSE DU LENSOIS - SITE CH LENS;620027268;1130X;;;;8;35;5390;;;;;
DIALYSE;2020;620033787;CTRE DIALYSE DU LENSOIS - SITE CH LENS;620027268;TOT;0;;;;;;205;;;;
DIALYSE;2020;620033795;SANTELYS - SITE CH BOULOGNE SUR MER;590799995;1150A;;;;;5;1288;;;;;
DIALYSE;2020;620033795;SANTELYS - SITE CH BOULOGNE SUR MER;590799995;1210;;;;;18;;;;1003;;
DIALYSE;2020;620033795;SANTELYS - SITE CH BOULOGNE SUR MER;590799995;121AA;;;;;10;;;;653;;
DIALYSE;2020;620033795;SANTELYS - SITE CH BOULOGNE SUR MER;590799995;121CA;;;;8;8;;;;350;;
DIALYSE;2020;620033795;SANTELYS - SITE CH BOULOGNE SUR MER;590799995;TOT;0;;;;;;;;;;
DIALYSE;2020;620033829;HEMODIALYSE SITE CH CALAIS;620103440;112BA;;;;12;52;0;;;;;
DIALYSE;2020;620033829;HEMODIALYSE SITE CH CALAIS;620103440;TOT;0;;;;;;0;1;;;
DIALYSE;2020;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;112AX;;;;1;0;2;;;;;
DIALYSE;2020;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;112BA;;;;34;130;21723;;;;;
DIALYSE;2020;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;1130X;;;;34;31;4329;;;;;
DIALYSE;2020;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;1210;;;;;1;;;;35;;
DIALYSE;2020;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;121AA;;;;;1;;;;15;;
DIALYSE;2020;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;121CA;;;;2;0;;;;20;;
DIALYSE;2020;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;122AX;;;;2;1;;;;28;;
DIALYSE;2020;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;122BA;;;;2;1;;;;35;;
DIALYSE;2020;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;TOT;0;;;;;;1176;;;7;7
DIALYSE;2020;620115170;CTRE D'ENTRAIN AUTODIALYSE ST-NICOLAS;620112581;1140X;;;;10;55;5713;;;;;
DIALYSE;2020;620115170;CTRE D'ENTRAIN AUTODIALYSE ST-NICOLAS;620112581;TOT;0;;;;;;;2;;;
DIALYSE;2020;620115410;CENTRE D'AUTODIALYSE ADH DE LENS;620112581;1140X;;;;9;53;5594;;;;;
DIALYSE;2020;620115410;CENTRE D'AUTODIALYSE ADH DE LENS;620112581;TOT;0;;;;;;;2;;;
DIALYSE;2020;620117309;CTRE D'AUTODIALYSE ADH SITE ECOPAC;620112581;1140X;;;;10;26;2887;;;;;
DIALYSE;2020;620117309;CTRE D'AUTODIALYSE ADH SITE ECOPAC;620112581;TOT;0;;;;;;;2;;;
DIALYSE;2020;620117325;CENTRE D'AUTODIALYSE ADH DE DIVION;620112581;1130X;;;;8;43;4341;;;;;
DIALYSE;2020;620117325;CENTRE D'AUTODIALYSE ADH DE DIVION;620112581;1140X;;;;10;37;4966;;;;;
DIALYSE;2020;620117325;CENTRE D'AUTODIALYSE ADH DE DIVION;620112581;TOT;1;1;43;;;;;2;;;
DIALYSE;2020;620117812;CTRE D'AUTODIALYSE ADH DE LIEVIN;620112581;1140X;;;;9;46;5910;;;;;
DIALYSE;2020;620117812;CTRE D'AUTODIALYSE ADH DE LIEVIN;620112581;TOT;0;;;;;;;2;;;
DIALYSE;2020;620120063;CENTRE AUTODIALYSE AIRE/LA LYS;620112581;1140X;;;;8;10;1121;;;;;
DIALYSE;2020;620120063;CENTRE AUTODIALYSE AIRE/LA LYS;620112581;TOT;0;;;;;;;1;;;
DIALYSE;2020;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;112BA;;;;24;97;13910;;;;;
DIALYSE;2020;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;TOT;0;;;;;;1712;;;;
DIALYSE;2020;630005668;CTRE D'HEMODIALYSE AURA ARCHE;630000990;112AX;;;;1;5;120;;;;;
DIALYSE;2020;630005668;CTRE D'HEMODIALYSE AURA ARCHE;630000990;112BA;;;;22;80;12959;;;;;
DIALYSE;2020;630005668;CTRE D'HEMODIALYSE AURA ARCHE;630000990;TOT;0;;;;;;0;;;33;
DIALYSE;2020;630007698;UNITE DE DIALYSE D'AMBERT;630000990;112AX;;;;1;0;76;;;;;
DIALYSE;2020;630007698;UNITE DE DIALYSE D'AMBERT;630000990;1140X;;;;4;19;2812;;;;;
DIALYSE;2020;630007748;UNITE DE DIALYSE D'ISSOIRE;630000990;112AX;;;;1;0;36;;;;;
DIALYSE;2020;630007748;UNITE DE DIALYSE D'ISSOIRE;630000990;1130X;;;;4;14;1818;;;;;
DIALYSE;2020;630007748;UNITE DE DIALYSE D'ISSOIRE;630000990;1140X;;;;3;10;1553;;;;;
DIALYSE;2020;630007748;UNITE DE DIALYSE D'ISSOIRE;630000990;TOT;1;1;23;;;;;;;0;
DIALYSE;2020;630007789;UNITE DE DIALYSE DU MONT-DORE;630000990;1140X;;;;5;7;1149;;;;;
DIALYSE;2020;630007839;UNITE DE DIALYSE DE RIOM;630000990;112AX;;;;1;0;35;;;;;
DIALYSE;2020;630007839;UNITE DE DIALYSE DE RIOM;630000990;1130X;;;;4;26;3900;;;;;
DIALYSE;2020;630007839;UNITE DE DIALYSE DE RIOM;630000990;1140X;;;;3;4;648;;;;;
DIALYSE;2020;630007839;UNITE DE DIALYSE DE RIOM;630000990;TOT;1;1;29;;;;;;;1;
DIALYSE;2020;630007888;UNITE DE DIALYSE DE THIERS;630000990;112AX;;;;1;0;37;;;;;
DIALYSE;2020;630007888;UNITE DE DIALYSE DE THIERS;630000990;1130X;;;;4;19;2673;;;;;
DIALYSE;2020;630007888;UNITE DE DIALYSE DE THIERS;630000990;1140X;;;;3;3;687;;;;;
DIALYSE;2020;630007888;UNITE DE DIALYSE DE THIERS;630000990;TOT;1;1;18;;;;;;;0;
DIALYSE;2020;630781268;HOPITAL ESTAING - CHU63;630780989;112BE;;;;1;;0;;;;;
DIALYSE;2020;630781268;HOPITAL ESTAING - CHU63;630780989;TOT;0;;;;;;89;;;;
DIALYSE;2020;630784742;AURASANTE CHAMALIERES;630000990;112AX;;;;5;6;806;;;;;
DIALYSE;2020;630784742;AURASANTE CHAMALIERES;630000990;1130X;;;;13;92;14012;;;;;
DIALYSE;2020;630784742;AURASANTE CHAMALIERES;630000990;1140X;;;;9;12;1744;;;;;
DIALYSE;2020;630784742;AURASANTE CHAMALIERES;630000990;1150A;;;;1;1;377;;;;;
DIALYSE;2020;630784742;AURASANTE CHAMALIERES;630000990;1210;;;;;34;;;;1982;;
DIALYSE;2020;630784742;AURASANTE CHAMALIERES;630000990;121AA;;;;;19;;;;1108;;
DIALYSE;2020;630784742;AURASANTE CHAMALIERES;630000990;121CA;;;;19;15;;;;874;;
DIALYSE;2020;630784742;AURASANTE CHAMALIERES;630000990;122AX;;;;;4;;;;280;;
DIALYSE;2020;630784742;AURASANTE CHAMALIERES;630000990;TOT;0;;;;;;;;;18;16
DIALYSE;2020;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;112AX;;;;4;5;376;;;;;
DIALYSE;2020;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;112BA;;;;19;52;8577;;;;;
DIALYSE;2020;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;TOT;0;;;;;;808;;;233;
DIALYSE;2020;640000600;CENTRE HOSPITALIER DE PAU;640781290;TOT;0;;;;;;16;;;;
DIALYSE;2020;640005302;ANTENNE AUTODIALYSE AURAD ANGLET;330000266;1140X;;;;12;34;5479;;;;;
DIALYSE;2020;640005302;ANTENNE AUTODIALYSE AURAD ANGLET;330000266;TOT;0;;;;;;;1;;;
DIALYSE;2020;640005310;ANTENNE AUTODIALYSE AURAD ST JEAN LUZ;330000266;1140X;;;;6;14;1930;;;;;
DIALYSE;2020;640005310;ANTENNE AUTODIALYSE AURAD ST JEAN LUZ;330000266;TOT;0;;;;;;;1;;;
DIALYSE;2020;640005336;ANT. AUTODIALYSE NEPHROCARE - ORTHEZ;640017612;112AX;;;;1;0;30;;;;;
DIALYSE;2020;640005336;ANT. AUTODIALYSE NEPHROCARE - ORTHEZ;640017612;1130X;;;;16;14;2151;;;;;
DIALYSE;2020;640005336;ANT. AUTODIALYSE NEPHROCARE - ORTHEZ;640017612;1140X;;;;6;8;912;;;;;
DIALYSE;2020;640005336;ANT. AUTODIALYSE NEPHROCARE - ORTHEZ;640017612;TOT;0;;;;;;0;;;16;
DIALYSE;2020;640013520;ANT. AUTODIALYSE NEPHROCARE - OLORON;640017612;1140X;;;;6;17;1857;;;;;
DIALYSE;2020;640013520;ANT. AUTODIALYSE NEPHROCARE - OLORON;640017612;TOT;0;;;;;;;;;7;
DIALYSE;2020;640013553;ANTENNE AUTODIALYSE DELAY;640000113;1140X;;;;6;10;1580;;;;;
DIALYSE;2020;640013553;ANTENNE AUTODIALYSE DELAY;640000113;TOT;0;;;;;;;;;3;
DIALYSE;2020;640017679;ANT AUTODIALYSE NEPHROCARE-PAU NAVARRE;640017612;1140X;;;;6;17;2478;;;;;
DIALYSE;2020;640017679;ANT AUTODIALYSE NEPHROCARE-PAU NAVARRE;640017612;TOT;0;;;;;;;;;11;
DIALYSE;2020;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;640017612;112AX;;;;2;15;1111;;;;;
DIALYSE;2020;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;640017612;112BA;;;;47;175;26120;;;;;
DIALYSE;2020;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;640017612;1130X;;;;29;18;2755;;;;;
DIALYSE;2020;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;640017612;1210;;;;;5;;;;275;;
DIALYSE;2020;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;640017612;121AA;;;;;3;;;;171;;
DIALYSE;2020;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;640017612;121CA;;;;4;2;;;;104;;
DIALYSE;2020;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;640017612;122AX;;;;2;0;;;;16;;
DIALYSE;2020;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;640017612;122BA;;;;1;0;;;;1;;
DIALYSE;2020;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;640017612;TOT;0;;;;;;0;;;104;3
DIALYSE;2020;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;640000113;112AX;;;;1;0;59;;;;;
DIALYSE;2020;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;640000113;112BA;;;;30;141;20716;;;;;
DIALYSE;2020;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;640000113;1130X;;;;8;15;1983;;;;;
DIALYSE;2020;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;640000113;1150A;;;;2;2;554;;;;;
DIALYSE;2020;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;640000113;1210;;;;;19;;;;1089;;
DIALYSE;2020;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;640000113;121AA;;;;;4;;;;276;;
DIALYSE;2020;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;640000113;121CA;;;;15;15;;;;813;;
DIALYSE;2020;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;640000113;122AX;;;;1;1;;;;77;;
DIALYSE;2020;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;640000113;TOT;1;1;32;;;;0;;;129;7
DIALYSE;2020;640796736;ANTENNE AUTODIALYSE TEMPORAIRE DELAY;640000113;TOT;0;;;;;;;;;6;
DIALYSE;2020;640796736;ANTENNE AUTODIALYSE TEMPORAIRE DELAY;640000113;VACAN;;;;6;0;39;;;;;
DIALYSE;2020;640796835;ANTENNE AUTODIALYSE DELAY;640000113;1140X;;;;6;8;1640;;;;;
DIALYSE;2020;640796835;ANTENNE AUTODIALYSE DELAY;640000113;TOT;0;;;;;;;;;12;
DIALYSE;2020;640797155;ANTENNE AUTODIALYSE DELAY;640000113;1140X;;;;6;10;1625;;;;;
DIALYSE;2020;640797296;ANTENNE AUTODIALYSE DELAY;640000113;1140X;;;;6;10;1539;;;;;
DIALYSE;2020;640797296;ANTENNE AUTODIALYSE DELAY;640000113;TOT;0;;;;;;;;;4;
DIALYSE;2020;650000417;CH BIGORRE SITE GESPE TARBES;650783160;112BA;;;;20;76;10200;;;;;
DIALYSE;2020;650000417;CH BIGORRE SITE GESPE TARBES;650783160;122AX;;;;1;1;;;;186;;
DIALYSE;2020;650000417;CH BIGORRE SITE GESPE TARBES;650783160;122BA;;;;1;0;;;;834;;
DIALYSE;2020;650000417;CH BIGORRE SITE GESPE TARBES;650783160;TOT;1;1;0;;;;691;0;;65;7
DIALYSE;2020;650005044;AAIR UAD BAGNERES DE BIGORRE;310000633;1140X;;;;6;9;1297;;;;;
DIALYSE;2020;650005044;AAIR UAD BAGNERES DE BIGORRE;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2020;650788573;AAIR UAD MAUBOURGUET;310000633;1140X;;;;6;11;1715;;;;;
DIALYSE;2020;650788573;AAIR UAD MAUBOURGUET;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2020;650788599;AAIR UAD LANNEMEZAN;310000633;1140X;;;;6;14;2291;;;;;
DIALYSE;2020;650788599;AAIR UAD LANNEMEZAN;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2020;650788607;AAIR UAD UDM LOURDES;310000633;1130X;;;;3;6;942;;;;;
DIALYSE;2020;650788607;AAIR UAD UDM LOURDES;310000633;1140X;;;;5;8;1441;;;;;
DIALYSE;2020;650788607;AAIR UAD UDM LOURDES;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2020;650788615;AAIR UAD TARBES;310000633;1140X;;;;12;34;4876;;;;;
DIALYSE;2020;650788615;AAIR UAD TARBES;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2020;660000084;CH PERPIGNAN;660780180;112AX;;;;6;5;0;;;;;
DIALYSE;2020;660000084;CH PERPIGNAN;660780180;112BA;;;;36;119;17235;;;;;
DIALYSE;2020;660000084;CH PERPIGNAN;660780180;1140X;;;;7;7;998;;;;;
DIALYSE;2020;660000084;CH PERPIGNAN;660780180;122AX;;;;2;;;;;18;;
DIALYSE;2020;660000084;CH PERPIGNAN;660780180;122BA;;;;2;1;;;;18;;
DIALYSE;2020;660000084;CH PERPIGNAN;660780180;TOT;0;;;;;;2072;2;;61;3
DIALYSE;2020;660004953;MEDIPOLE UAD LE SOLER;660790379;1140X;;;;10;15;2898;;;;;
DIALYSE;2020;660004961;MEDIPOLE UAD ARGELES SUR MER;660790379;1140X;;;;10;20;3166;;;;;
DIALYSE;2020;660004979;MEDIPOLE UAD ST LAURENT DE LA SALANQUE;660790379;1140X;;;;10;16;2376;;;;;
DIALYSE;2020;660005182;AIDER SANTE UAD ELNE;340000264;1140X;;;;6;10;1562;;;;;
DIALYSE;2020;660005190;AIDER SANTE UAD FONT ROMEU;340000264;1140X;;;;6;3;498;;;;;
DIALYSE;2020;660005208;AIDER SANTE UAD LE BOULOU;340000264;1140X;;;;5;8;1226;;;;;
DIALYSE;2020;660005216;AIDER SANTE UAD CH PERPIGNAN;340000264;112AX;;;;3;10;1627;;;;;
DIALYSE;2020;660005216;AIDER SANTE UAD CH PERPIGNAN;340000264;1140X;;;;16;60;9183;;;;;
DIALYSE;2020;660005216;AIDER SANTE UAD CH PERPIGNAN;340000264;TOT;0;;;;;;0;;;3;0
DIALYSE;2020;660005687;MEDIPOLE UAD PRADES;660790379;1140X;;;;8;13;1906;;;;;
DIALYSE;2020;660790387;POLYCL MEDIPOLE ST ROCH;660790379;112AX;;;;1;8;338;;;;;
DIALYSE;2020;660790387;POLYCL MEDIPOLE ST ROCH;660790379;112BA;;;;32;117;16208;;;;;
DIALYSE;2020;660790387;POLYCL MEDIPOLE ST ROCH;660790379;1130X;;;;20;58;8283;;;;;
DIALYSE;2020;660790387;POLYCL MEDIPOLE ST ROCH;660790379;122AX;;;;1;1;;;;337;;
