BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST
DIALYSE_P;2020;570000216;HOPITAL DE SAINT AVOLD - SOS SANTE;570010181;N4100;;2;1;;
DIALYSE_P;2020;570000216;HOPITAL DE SAINT AVOLD - SOS SANTE;570010181;NAUT;1;3;3.11;;
DIALYSE_P;2020;570000216;HOPITAL DE SAINT AVOLD - SOS SANTE;570010181;NCINF;20;3;18.51;;
DIALYSE_P;2020;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;M1110;4;0;1.22;0;1
DIALYSE_P;2020;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;N2500;5;1;4.27;;
DIALYSE_P;2020;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;NAUT;1;1;1.5;;
DIALYSE_P;2020;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;NCINF;18;9;27.72;;
DIALYSE_P;2020;570004002;CENTRE DE DIALYSE DE FREYMING (ASA);570013797;M1110;0;;;0;1
DIALYSE_P;2020;570004002;CENTRE DE DIALYSE DE FREYMING (ASA);570013797;NCINF;5;;5;;
DIALYSE_P;2020;570010082;CENTRE DE DIALYSE DE NOUILLY (ASA);570013797;M1110;;10;3.37;0;1
DIALYSE_P;2020;570010082;CENTRE DE DIALYSE DE NOUILLY (ASA);570013797;N2500;;;0.08;;
DIALYSE_P;2020;570010082;CENTRE DE DIALYSE DE NOUILLY (ASA);570013797;N4100;6;2;6.46;;
DIALYSE_P;2020;570010082;CENTRE DE DIALYSE DE NOUILLY (ASA);570013797;NAUT;4;3;5.06;;
DIALYSE_P;2020;570010082;CENTRE DE DIALYSE DE NOUILLY (ASA);570013797;NCINF;57;5;51.11;;
DIALYSE_P;2020;570011635;CTRE AUTODIALYSE UDM THIONVILLE-ALTIR;540001112;N2500;1;;1;;
DIALYSE_P;2020;570011635;CTRE AUTODIALYSE UDM THIONVILLE-ALTIR;540001112;NCINF;3;2;4.27;;
DIALYSE_P;2020;570015636;CENTRE DE DIALYSE DE TALANGE (ASA);570013797;NCINF;3;;3;;
DIALYSE_P;2020;570022830;CTRE AUTODIALYSE DE SARREBOURG - ALTIR;540001112;NCINF;;1;0.75;;
DIALYSE_P;2020;570026252;HOPITAL ROBERT SCHUMAN DE VANTOUX -HPM;570023630;M1110;;10;4.33;0;1
DIALYSE_P;2020;570026252;HOPITAL ROBERT SCHUMAN DE VANTOUX -HPM;570023630;N2500;15;2;15.68;;
DIALYSE_P;2020;570026252;HOPITAL ROBERT SCHUMAN DE VANTOUX -HPM;570023630;NCINF;28;5;30.65;;
DIALYSE_P;2020;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;M1110;4;2;0.78;0;1
DIALYSE_P;2020;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;N2500;2;5;4.93;;
DIALYSE_P;2020;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;NCINF;15;6;17.16;;
DIALYSE_P;2020;570027029;CTRE AUTODIAL UDM SARREGUEMINES -ALTIR;540001112;NCINF;4;2;5.57;;
DIALYSE_P;2020;570027045;CENTRE DE DIALYSE DE ST AVOLD (ASA);570013797;NCINF;5;;5;;
DIALYSE_P;2020;570027680;CTRE AUTODIALYSE PELTRE ALTIR;540001112;M1110;1;1;1.2;0;0
DIALYSE_P;2020;570027680;CTRE AUTODIALYSE PELTRE ALTIR;540001112;N2500;2;;2;;
DIALYSE_P;2020;570027680;CTRE AUTODIALYSE PELTRE ALTIR;540001112;NCINF;14;1;14.51;;
DIALYSE_P;2020;580004588;DIALYSE AURA NEVERS;630000990;M1110;;2;1.13;0;0
DIALYSE_P;2020;580004588;DIALYSE AURA NEVERS;630000990;NAUT;1;4;1.26;;
DIALYSE_P;2020;580004588;DIALYSE AURA NEVERS;630000990;NCINF;7;4;11;;
DIALYSE_P;2020;580004638;DIALYSE AURA DECIZE;630000990;M1110;;;0.25;0;0
DIALYSE_P;2020;580004638;DIALYSE AURA DECIZE;630000990;NCINF;2;;2.38;;
DIALYSE_P;2020;580972693;HOPITAL PIERRE BEREGOVOY;580780039;M1110;4;2;2.69;0;1
DIALYSE_P;2020;580972693;HOPITAL PIERRE BEREGOVOY;580780039;N2500;;;0.35;;
DIALYSE_P;2020;580972693;HOPITAL PIERRE BEREGOVOY;580780039;NAUT;;;0.56;;
DIALYSE_P;2020;580972693;HOPITAL PIERRE BEREGOVOY;580780039;NCINF;21;21;35.63;;
DIALYSE_P;2020;590000337;CH DUNKERQUE;590781415;M1110;6;0;2.82;0;1
DIALYSE_P;2020;590000337;CH DUNKERQUE;590781415;N2500;5;3;6.49;;
DIALYSE_P;2020;590000337;CH DUNKERQUE;590781415;NAUT;3;9;6.76;;
DIALYSE_P;2020;590000337;CH DUNKERQUE;590781415;NCINF;20;7;19.49;;
DIALYSE_P;2020;590000428;CH CAMBRAI;590781605;M1110;5;;4.66;0;1
DIALYSE_P;2020;590000428;CH CAMBRAI;590781605;N2500;1;;1;;
DIALYSE_P;2020;590000428;CH CAMBRAI;590781605;NAUT;2;;1.5;;
DIALYSE_P;2020;590000428;CH CAMBRAI;590781605;NCINF;13;8;17.97;;
DIALYSE_P;2020;590000469;CH FOURMIES;590781662;M1110;2;0;2.07;0;1
DIALYSE_P;2020;590000469;CH FOURMIES;590781662;NCINF;8;1;7.5;;
DIALYSE_P;2020;590000535;CH SAMBRE AVESNOIS MAUBEUGE;590781803;M1110;0;3;1.8;;
DIALYSE_P;2020;590000535;CH SAMBRE AVESNOIS MAUBEUGE;590781803;N2500;5;2;5.68;;
DIALYSE_P;2020;590000535;CH SAMBRE AVESNOIS MAUBEUGE;590781803;N4100;0;;0.67;;
DIALYSE_P;2020;590000535;CH SAMBRE AVESNOIS MAUBEUGE;590781803;NAUT;2;1;0.96;;
DIALYSE_P;2020;590000535;CH SAMBRE AVESNOIS MAUBEUGE;590781803;NCINF;11;0;9.76;;
DIALYSE_P;2020;590000618;CH VALENCIENNES;590782215;M1110;8;1;3.8;;1
DIALYSE_P;2020;590000618;CH VALENCIENNES;590782215;N2500;7;12;16.11;;
DIALYSE_P;2020;590000618;CH VALENCIENNES;590782215;NAUT;14;3;14.01;;
DIALYSE_P;2020;590000618;CH VALENCIENNES;590782215;NCINF;32;22;52.16;;
DIALYSE_P;2020;590001004;CH DOUAI DECHY;590783239;M1110;2;;1.69;0;0
DIALYSE_P;2020;590001004;CH DOUAI DECHY;590783239;N2500;7;1;7.24;;
DIALYSE_P;2020;590001004;CH DOUAI DECHY;590783239;NAUT;3;0;2.7;;
DIALYSE_P;2020;590001004;CH DOUAI DECHY;590783239;NCINF;20;10;26.89;;
DIALYSE_P;2020;590006607;HOP JEANNE DE FLANDRE CHR LILLE;590780193;M1110;3;1;0.61;;1
DIALYSE_P;2020;590006607;HOP JEANNE DE FLANDRE CHR LILLE;590780193;N2500;2;4;5.03;;
DIALYSE_P;2020;590006607;HOP JEANNE DE FLANDRE CHR LILLE;590780193;NAUT;1;0;1;;
DIALYSE_P;2020;590006607;HOP JEANNE DE FLANDRE CHR LILLE;590780193;NCINF;7;3;9.3;;
DIALYSE_P;2020;590008041;POLYCLINIQUE VAUBAN;590008033;M1110;3;;3;0;1
DIALYSE_P;2020;590008041;POLYCLINIQUE VAUBAN;590008033;N2500;4;1;4.45;;
DIALYSE_P;2020;590008041;POLYCLINIQUE VAUBAN;590008033;NAUT;1;;0.83;;
DIALYSE_P;2020;590008041;POLYCLINIQUE VAUBAN;590008033;NCINF;10;3;12;;
DIALYSE_P;2020;590008306;CENTRE D'AUTODIALYSE ADH DE SOMAIN;620112581;NAUT;;1;0.1;;
DIALYSE_P;2020;590008306;CENTRE D'AUTODIALYSE ADH DE SOMAIN;620112581;NCINF;2;1;2.52;;
DIALYSE_P;2020;590034815;CTRE D'AUTODIALYSE PONT/SAMBRE;590001467;M1110;;2;0.1;0;1
DIALYSE_P;2020;590034815;CTRE D'AUTODIALYSE PONT/SAMBRE;590001467;NAUT;;1;0.6;;
DIALYSE_P;2020;590034815;CTRE D'AUTODIALYSE PONT/SAMBRE;590001467;NCINF;;;1;;
DIALYSE_P;2020;590035390;CTRE D'AUTODIALYSE ADH DE LAMBERSART;620112581;NAUT;;1;0.73;;
DIALYSE_P;2020;590035390;CTRE D'AUTODIALYSE ADH DE LAMBERSART;620112581;NCINF;1;;1.01;;
DIALYSE_P;2020;590041471;AUTODIALYSE ADH BRUAY-SUR-L'ESCAUT;620112581;NAUT;;1;0.73;;
DIALYSE_P;2020;590041471;AUTODIALYSE ADH BRUAY-SUR-L'ESCAUT;620112581;NCINF;2;;2;;
DIALYSE_P;2020;590046579;CENTRE D'AUTODIALYSE MARLY;620112581;NAUT;;1;0.87;;
DIALYSE_P;2020;590046579;CENTRE D'AUTODIALYSE MARLY;620112581;NCINF;3;;3;;
DIALYSE_P;2020;590056990;CENTRE ADH D'AUTODIALYSE A DENAIN;620112581;NAUT;;1;0.81;;
DIALYSE_P;2020;590056990;CENTRE ADH D'AUTODIALYSE A DENAIN;620112581;NCINF;3;;2;;
DIALYSE_P;2020;590780268;HOPITAL PRIVÉ LE BOIS;590053955;M1110;6;;;0;1
DIALYSE_P;2020;590780268;HOPITAL PRIVÉ LE BOIS;590053955;N2500;6;1;6.8;;
DIALYSE_P;2020;590780268;HOPITAL PRIVÉ LE BOIS;590053955;N4100;5;;5;;
DIALYSE_P;2020;590780268;HOPITAL PRIVÉ LE BOIS;590053955;NAUT;1;2;2.4;;
DIALYSE_P;2020;590780268;HOPITAL PRIVÉ LE BOIS;590053955;NCINF;32;14;40.5;;
DIALYSE_P;2020;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;M1110;3;2;;0;1
DIALYSE_P;2020;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;N2500;1;6;5.5;;
DIALYSE_P;2020;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;NAUT;4;5;6.8;;
DIALYSE_P;2020;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;NCINF;15;39;52.8;;
DIALYSE_P;2020;590784484;NEPHROCARE MAUBEUGE;590001467;M1110;4;;4;0;1
DIALYSE_P;2020;590784484;NEPHROCARE MAUBEUGE;590001467;N2500;7;;5.5;;
DIALYSE_P;2020;590784484;NEPHROCARE MAUBEUGE;590001467;NAUT;11;3;11.61;;
DIALYSE_P;2020;590784484;NEPHROCARE MAUBEUGE;590001467;NCINF;28;1;24.15;;
DIALYSE_P;2020;590784914;DIALYSE A DOMICILE DE LOOS;590799995;M1110;;45;1.35;0;0
DIALYSE_P;2020;590784914;DIALYSE A DOMICILE DE LOOS;590799995;NCINF;;232;156;;
DIALYSE_P;2020;590801106;HOPITAL VICTOR PROVO;590782421;M1110;2;2;2.52;0;1
DIALYSE_P;2020;590801106;HOPITAL VICTOR PROVO;590782421;N2500;2;0;2.81;;
DIALYSE_P;2020;590801106;HOPITAL VICTOR PROVO;590782421;NAUT;3;1;3.4;;
DIALYSE_P;2020;590801106;HOPITAL VICTOR PROVO;590782421;NCINF;25;8;29.41;;
DIALYSE_P;2020;590806428;CTRE D'AUTODIALYSE ADH DE DOUAI;620112581;M1110;;23;2.3;;
DIALYSE_P;2020;590806428;CTRE D'AUTODIALYSE ADH DE DOUAI;620112581;NAUT;;1;0.84;;
DIALYSE_P;2020;590806428;CTRE D'AUTODIALYSE ADH DE DOUAI;620112581;NCINF;4;;3;;
DIALYSE_P;2020;590810099;CENTRE D'AUTODIALYSE ADH DE CAMBRAI;620112581;NAUT;;1;0.63;;
DIALYSE_P;2020;590810099;CENTRE D'AUTODIALYSE ADH DE CAMBRAI;620112581;NCINF;1;;1.42;;
DIALYSE_P;2020;590811006;CTRE D'AUTODIALYSE MAUBEUGE;590001467;M1110;;2;0.1;0;1
DIALYSE_P;2020;590811006;CTRE D'AUTODIALYSE MAUBEUGE;590001467;NAUT;;1;0.5;;
DIALYSE_P;2020;590811006;CTRE D'AUTODIALYSE MAUBEUGE;590001467;NCINF;;;1;;
DIALYSE_P;2020;590811279;HOP CLAUDE HURIEZ CHR LILLE;590780193;M1110;13;2;7.27;1;1
DIALYSE_P;2020;590811279;HOP CLAUDE HURIEZ CHR LILLE;590780193;N2500;29;16;33.49;;
DIALYSE_P;2020;590811279;HOP CLAUDE HURIEZ CHR LILLE;590780193;N4100;1;0;0.6;;
DIALYSE_P;2020;590811279;HOP CLAUDE HURIEZ CHR LILLE;590780193;NAUT;12;5;14.43;;
DIALYSE_P;2020;590811279;HOP CLAUDE HURIEZ CHR LILLE;590780193;NCINF;36;29;48.76;;
DIALYSE_P;2020;590813747;CTRE D'AUTODIALYSE FOURMIES;590001467;M1110;;1;0.1;0;1
DIALYSE_P;2020;590813747;CTRE D'AUTODIALYSE FOURMIES;590001467;NAUT;;1;0.6;;
DIALYSE_P;2020;590813747;CTRE D'AUTODIALYSE FOURMIES;590001467;NCINF;;;1;;
DIALYSE_P;2020;590815007;CTRE D'AUTODIALYSE ADH LA SENTINELLE;620112581;NAUT;;1;0.37;;
DIALYSE_P;2020;590815007;CTRE D'AUTODIALYSE ADH LA SENTINELLE;620112581;NCINF;2;;2;;
DIALYSE_P;2020;600000194;CH BEAUVAIS;600100713;M1110;0;2;1.25;;
DIALYSE_P;2020;600000194;CH BEAUVAIS;600100713;N2500;5;1;5.56;;
DIALYSE_P;2020;600000194;CH BEAUVAIS;600100713;NAUT;2;0;2.24;;
DIALYSE_P;2020;600000194;CH BEAUVAIS;600100713;NCINF;27;1;25.44;;
DIALYSE_P;2020;600000467;CH GHPSO CREIL;600101984;M1110;3;3;4.06;0;1
DIALYSE_P;2020;600000467;CH GHPSO CREIL;600101984;N2500;6;5;8.15;;
DIALYSE_P;2020;600000467;CH GHPSO CREIL;600101984;NAUT;6;8;8.04;;
DIALYSE_P;2020;600000467;CH GHPSO CREIL;600101984;NCINF;16;18;26.11;;
DIALYSE_P;2020;600002067;UNITÉ DE DIALYSE DE SENLIS;590799995;M1110;;7;0.21;0;0
DIALYSE_P;2020;600100754;POLYCLINIQUE SAINT CÔME;600000228;M1110;3;0;2;0;1
DIALYSE_P;2020;600100754;POLYCLINIQUE SAINT CÔME;600000228;N2500;2;2;4.42;;
DIALYSE_P;2020;600100754;POLYCLINIQUE SAINT CÔME;600000228;NAUT;2;;1.06;;
DIALYSE_P;2020;600100754;POLYCLINIQUE SAINT CÔME;600000228;NCINF;23;6;25.27;;
DIALYSE_P;2020;600110399;AUTODIALYSE LA DIALOISE NOYON;600010201;M1110;3;;1;;
DIALYSE_P;2020;600110399;AUTODIALYSE LA DIALOISE NOYON;600010201;NAUT;;1;0.45;;
DIALYSE_P;2020;600110399;AUTODIALYSE LA DIALOISE NOYON;600010201;NCINF;4;;3.92;;
DIALYSE_P;2020;600112460;AUTODIALYSE LA DIALOISE COMPIÈGNE;600010201;M1110;3;;1;;
DIALYSE_P;2020;600112460;AUTODIALYSE LA DIALOISE COMPIÈGNE;600010201;N4100;;1;0.37;;
DIALYSE_P;2020;600112460;AUTODIALYSE LA DIALOISE COMPIÈGNE;600010201;NAUT;1;4;3.83;;
DIALYSE_P;2020;600112460;AUTODIALYSE LA DIALOISE COMPIÈGNE;600010201;NCINF;9;2;10.4;;
DIALYSE_P;2020;610000051;CHICAM - SITE ALENCON;610780082;M1110;3;2;3.57;0;1
DIALYSE_P;2020;610000051;CHICAM - SITE ALENCON;610780082;N2500;7;;5.27;;
DIALYSE_P;2020;610000051;CHICAM - SITE ALENCON;610780082;NAUT;3;18;4.58;;
DIALYSE_P;2020;610000051;CHICAM - SITE ALENCON;610780082;NCINF;16;3;17.52;;
DIALYSE_P;2020;610000119;CH -JACQUES MONOD- - FLERS;610780165;M1110;2;;1.87;;
DIALYSE_P;2020;610000119;CH -JACQUES MONOD- - FLERS;610780165;N2500;4;2;4.73;;
DIALYSE_P;2020;610000119;CH -JACQUES MONOD- - FLERS;610780165;NAUT;4;2;1.99;;
DIALYSE_P;2020;610000119;CH -JACQUES MONOD- - FLERS;610780165;NCINF;8;5;11.1;;
DIALYSE_P;2020;610006710;ANIDER - ARGENTAN;140000852;M1110;;1;0.11;0;1
DIALYSE_P;2020;610006710;ANIDER - ARGENTAN;140000852;NCINF;;1;0.6;;
DIALYSE_P;2020;610006728;ANIDER - ALENCON;140000852;M1110;;2;0.24;0;1
DIALYSE_P;2020;610006728;ANIDER - ALENCON;140000852;NCINF;;11;8.4;;
DIALYSE_P;2020;610006736;ANIDER - FLERS;140000852;M1110;;2;0.24;0;1
DIALYSE_P;2020;610006736;ANIDER - FLERS;140000852;NCINF;;7;5.4;;
DIALYSE_P;2020;620000034;CH ARRAS;620100057;M1110;3;;3;0;1
DIALYSE_P;2020;620000034;CH ARRAS;620100057;N2500;4;;4.41;;
DIALYSE_P;2020;620000034;CH ARRAS;620100057;NAUT;2;1;2.4;;
DIALYSE_P;2020;620000034;CH ARRAS;620100057;NCINF;17;6;21.63;;
DIALYSE_P;2020;620000224;CH BETHUNE;620100651;M1110;;4;4;0;1
DIALYSE_P;2020;620000224;CH BETHUNE;620100651;N2500;3;2;4.13;;
DIALYSE_P;2020;620000224;CH BETHUNE;620100651;NAUT;1;7;2.78;;
DIALYSE_P;2020;620000224;CH BETHUNE;620100651;NCINF;20;10;23.36;;
DIALYSE_P;2020;620000653;CH BOULOGNE-SUR-MER;620103440;M1110;6;4;7.06;;
DIALYSE_P;2020;620000653;CH BOULOGNE-SUR-MER;620103440;N2500;9;1;9.56;;
DIALYSE_P;2020;620000653;CH BOULOGNE-SUR-MER;620103440;NAUT;3;3;6.81;;
DIALYSE_P;2020;620000653;CH BOULOGNE-SUR-MER;620103440;NCINF;19;18;30.13;;
DIALYSE_P;2020;620011338;UNITE DE DIALYSE DE BERCK;590799995;M1110;;11;0.33;;
DIALYSE_P;2020;620018705;CTRE DE DIALYSE A DOMICILE ADH HENIN B;620112581;NCINF;;1;0.5;;
DIALYSE_P;2020;620020636;CTRE D'AUTODIALYSE ADH DE ST-POL;620112581;NAUT;;1;0.61;;
DIALYSE_P;2020;620020636;CTRE D'AUTODIALYSE ADH DE ST-POL;620112581;NCINF;2;;0.99;;
DIALYSE_P;2020;620024208;NEPHROCARE HELFAUT;620002352;M1110;2;;2;1;0
DIALYSE_P;2020;620024208;NEPHROCARE HELFAUT;620002352;N2500;1;;1;;
DIALYSE_P;2020;620024208;NEPHROCARE HELFAUT;620002352;NAUT;7;4;10.02;;
DIALYSE_P;2020;620024208;NEPHROCARE HELFAUT;620002352;NCINF;16;8;22.33;;
DIALYSE_P;2020;620025494;CTRE AUTODIALYSE & UNITE DIALY MED ADH;620112581;N2500;2;;1;;
DIALYSE_P;2020;620025494;CTRE AUTODIALYSE & UNITE DIALY MED ADH;620112581;NAUT;;2;1.75;;
DIALYSE_P;2020;620025494;CTRE AUTODIALYSE & UNITE DIALY MED ADH;620112581;NCINF;6;;5.03;;
DIALYSE_P;2020;620031096;CENTRE D'AUTODIALYSE ADH DE OIGNIES;620112581;NCINF;2;;2;;
DIALYSE_P;2020;620032706;CENTRE D'AUTODIALYSE ADH DE ST VENANT;620112581;NCINF;2;;2;;
DIALYSE_P;2020;620033753;ETABLISSEMENT SITE CHAM;620103440;M1110;1;2;1.53;;
DIALYSE_P;2020;620033753;ETABLISSEMENT SITE CHAM;620103440;N2500;4;;4;;
DIALYSE_P;2020;620033753;ETABLISSEMENT SITE CHAM;620103440;NCINF;6;2;6.53;;
DIALYSE_P;2020;620033787;CTRE DIALYSE DU LENSOIS - SITE CH LENS;620027268;M1110;;11;1.2;0;0
DIALYSE_P;2020;620033787;CTRE DIALYSE DU LENSOIS - SITE CH LENS;620027268;N2500;5;2;5.92;;
DIALYSE_P;2020;620033787;CTRE DIALYSE DU LENSOIS - SITE CH LENS;620027268;N4100;;5;1.44;;
DIALYSE_P;2020;620033787;CTRE DIALYSE DU LENSOIS - SITE CH LENS;620027268;NAUT;1;2;2.26;;
DIALYSE_P;2020;620033787;CTRE DIALYSE DU LENSOIS - SITE CH LENS;620027268;NCINF;13;6;16.78;;
DIALYSE_P;2020;620033829;HEMODIALYSE SITE CH CALAIS;620103440;N2500;4;2;5.75;;
DIALYSE_P;2020;620033829;HEMODIALYSE SITE CH CALAIS;620103440;NCINF;7;3;8.25;;
DIALYSE_P;2020;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;M1110;5;;5;;1
DIALYSE_P;2020;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;N2500;2;;2;;
DIALYSE_P;2020;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;N4100;3;;3;;
DIALYSE_P;2020;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;NCINF;24;11;32;;
DIALYSE_P;2020;620115170;CTRE D'ENTRAIN AUTODIALYSE ST-NICOLAS;620112581;NAUT;;1;0.82;;
DIALYSE_P;2020;620115170;CTRE D'ENTRAIN AUTODIALYSE ST-NICOLAS;620112581;NCINF;3;1;3.9;;
DIALYSE_P;2020;620115410;CENTRE D'AUTODIALYSE ADH DE LENS;620112581;NAUT;;1;0.86;;
DIALYSE_P;2020;620115410;CENTRE D'AUTODIALYSE ADH DE LENS;620112581;NCINF;3;;3.01;;
DIALYSE_P;2020;620117309;CTRE D'AUTODIALYSE ADH SITE ECOPAC;620112581;M1110;;17;1.7;;
DIALYSE_P;2020;620117309;CTRE D'AUTODIALYSE ADH SITE ECOPAC;620112581;N2500;;4;4.63;;
DIALYSE_P;2020;620117309;CTRE D'AUTODIALYSE ADH SITE ECOPAC;620112581;N4100;10;;10.21;;
DIALYSE_P;2020;620117309;CTRE D'AUTODIALYSE ADH SITE ECOPAC;620112581;NAUT;32;11;35.35;;
DIALYSE_P;2020;620117309;CTRE D'AUTODIALYSE ADH SITE ECOPAC;620112581;NCINF;36;;30.72;;
DIALYSE_P;2020;620117325;CENTRE D'AUTODIALYSE ADH DE DIVION;620112581;NAUT;;2;1.22;;
DIALYSE_P;2020;620117325;CENTRE D'AUTODIALYSE ADH DE DIVION;620112581;NCINF;7;;7;;
DIALYSE_P;2020;620117812;CTRE D'AUTODIALYSE ADH DE LIEVIN;620112581;NAUT;;1;0.84;;
DIALYSE_P;2020;620117812;CTRE D'AUTODIALYSE ADH DE LIEVIN;620112581;NCINF;4;;4;;
DIALYSE_P;2020;620120063;CENTRE AUTODIALYSE AIRE/LA LYS;620112581;NAUT;;1;0.67;;
DIALYSE_P;2020;620120063;CENTRE AUTODIALYSE AIRE/LA LYS;620112581;NCINF;;2;1.6;;
DIALYSE_P;2020;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;M1110;2;;0.75;1;0
DIALYSE_P;2020;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;N2500;9;3;10.65;;
DIALYSE_P;2020;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;NAUT;1;2;2.59;;
DIALYSE_P;2020;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;NCINF;17;6;21.25;;
DIALYSE_P;2020;630005668;CTRE D'HEMODIALYSE AURA ARCHE;630000990;M1110;3;;1.88;0;0
DIALYSE_P;2020;630005668;CTRE D'HEMODIALYSE AURA ARCHE;630000990;N2500;5;5;8.53;;
DIALYSE_P;2020;630005668;CTRE D'HEMODIALYSE AURA ARCHE;630000990;NAUT;9;3;11.27;;
DIALYSE_P;2020;630005668;CTRE D'HEMODIALYSE AURA ARCHE;630000990;NCINF;24;9;28.9;;
DIALYSE_P;2020;630007698;UNITE DE DIALYSE D'AMBERT;630000990;M1110;;;0.42;0;0
DIALYSE_P;2020;630007698;UNITE DE DIALYSE D'AMBERT;630000990;NAUT;;1;0.7;;
DIALYSE_P;2020;630007698;UNITE DE DIALYSE D'AMBERT;630000990;NCINF;;7;4;;
DIALYSE_P;2020;630007748;UNITE DE DIALYSE D'ISSOIRE;630000990;M1110;;;0.49;0;0
DIALYSE_P;2020;630007748;UNITE DE DIALYSE D'ISSOIRE;630000990;NCINF;3;3;4.77;;
DIALYSE_P;2020;630007789;UNITE DE DIALYSE DU MONT-DORE;630000990;M1110;;;0.17;0;0
DIALYSE_P;2020;630007789;UNITE DE DIALYSE DU MONT-DORE;630000990;NAUT;;1;0.06;;
DIALYSE_P;2020;630007789;UNITE DE DIALYSE DU MONT-DORE;630000990;NCINF;1;1;1.56;;
DIALYSE_P;2020;630007839;UNITE DE DIALYSE DE RIOM;630000990;M1110;1;;0.66;0;
DIALYSE_P;2020;630007839;UNITE DE DIALYSE DE RIOM;630000990;NCINF;2;7;7.78;;
DIALYSE_P;2020;630007888;UNITE DE DIALYSE DE THIERS;630000990;M1110;;;0.49;0;0
DIALYSE_P;2020;630007888;UNITE DE DIALYSE DE THIERS;630000990;NAUT;;3;1.5;;
DIALYSE_P;2020;630007888;UNITE DE DIALYSE DE THIERS;630000990;NCINF;1;9;6.04;;
DIALYSE_P;2020;630784742;AURASANTE CHAMALIERES;630000990;M1110;4;0;2.76;0;0
DIALYSE_P;2020;630784742;AURASANTE CHAMALIERES;630000990;N4100;16;1;16.94;;
DIALYSE_P;2020;630784742;AURASANTE CHAMALIERES;630000990;NAUT;28;13;32.31;;
DIALYSE_P;2020;630784742;AURASANTE CHAMALIERES;630000990;NCINF;34;8;40.1;;
DIALYSE_P;2020;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;M1110;3;2;4.59;0;1
DIALYSE_P;2020;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;N2500;9;1;9.8;;
DIALYSE_P;2020;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;NAUT;1;2;1.86;;
DIALYSE_P;2020;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;NCINF;14;7;17.1;;
DIALYSE_P;2020;640005302;ANTENNE AUTODIALYSE AURAD ANGLET;330000266;M1110;;6;0.24;0;1
DIALYSE_P;2020;640005302;ANTENNE AUTODIALYSE AURAD ANGLET;330000266;NCINF;;5;4.86;;
DIALYSE_P;2020;640005310;ANTENNE AUTODIALYSE AURAD ST JEAN LUZ;330000266;M1110;;;0.09;0;1
DIALYSE_P;2020;640005310;ANTENNE AUTODIALYSE AURAD ST JEAN LUZ;330000266;NCINF;;4;1.71;;
DIALYSE_P;2020;640005336;ANT. AUTODIALYSE NEPHROCARE - ORTHEZ;640017612;NCINF;3;;3;;
DIALYSE_P;2020;640013520;ANT. AUTODIALYSE NEPHROCARE - OLORON;640017612;NCINF;2;1;2.8;;
DIALYSE_P;2020;640013553;ANTENNE AUTODIALYSE DELAY;640000113;M1110;;7;0.25;0;0
DIALYSE_P;2020;640013553;ANTENNE AUTODIALYSE DELAY;640000113;NCINF;;3;;;
DIALYSE_P;2020;640017679;ANT AUTODIALYSE NEPHROCARE-PAU NAVARRE;640017612;NCINF;1;2;2.6;;
DIALYSE_P;2020;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;640017612;M1110;;4;1;1;1
DIALYSE_P;2020;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;640017612;N2500;3;;3;;
DIALYSE_P;2020;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;640017612;N4100;1;;1;;
DIALYSE_P;2020;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;640017612;NAUT;27;2;27.43;;
DIALYSE_P;2020;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;640017612;NCINF;51;1;51.44;;
DIALYSE_P;2020;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;640000113;M1110;;7;4.8;0;0
DIALYSE_P;2020;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;640000113;N2500;18;1;13.97;;
