BOR;AN;FI;RS;FI_EJ;LIT;JOU;ENT;DECES;URG_EJ;URG_EXT;MCO_EJ;MCO_EXT;GER_EJ;GER_EXT;SSR_EJ;SSR_EXT;PSY_EJ;PSY_EXT;HAD_EJ;HAD_EXT;DOMIC1;PEGER;EMGER;GERPSY;EMPAL;ALZ;EHPAD;VILHOS;RETR
USLD;2020;640000600;CENTRE HOSPITALIER DE PAU;640781290;80;22996;47;44;;;12;;;;33;2;;;;;;105;;4;8;;;1;
USLD;2020;640003836;USLD CLOS DE L'OUSSE;640791976;20;6644;11;9;;;;4;;;;1;;2;;;7;;;;;;;;
USLD;2020;640780755;C.H.I.C. COTE BASQUE - ST JEAN DE LUZ;640780417;54;19455;24;21;;;1;1;;;17;3;;;;2;;;;;;;;;
USLD;2020;640786281;USLD CLOS MONTREUIL;640791976;60;20859;33;20;;;;10;;;;5;;6;;;21;;;;;;;;
USLD;2020;650000045;CH LOURDES;650780158;33;11636;28;29;;;1;1;1;;19;;;;6;;;;;;220;;1;1;
USLD;2020;650000060;CH LANNEMEZAN;650780174;42;13704;38;26;0;0;2;1;18;0;6;0;20;0;0;0;8;;;;;;8;0;0
USLD;2020;650780141;CH BIGORRE SITE AYGUEROTE TARBES;650783160;47;15735;26;25;1;;7;2;1;;14;;0;;1;;;;;;;;;;
USLD;2020;650780182;CH BIGORRE SITE VIC EN BIGORRE;650783160;101;35263;42;37;0;;1;;4;;14;;4;;0;;19;0;1344;0;0;21;0;0;0
USLD;2020;650786668;USLD CH BAGNERES DE BIGORRE;650780166;36;12124;31;20;;;;;;;16;;;;;;15;;;;;;;;
USLD;2020;660000084;CH PERPIGNAN;660780180;38;12402;29;20;1;;3;1;9;;9;2;;;;;3;0;0;;0;0;;;3
USLD;2020;660000167;CH PRADES;660780271;40;14470;34;20;;;8;;;;8;;;2;;;8;;;;;;6;;
USLD;2020;660007261;USLD GCS POLE SANITAIRE CERDAN;660010059;15;4887;3;7;;;1;;;;2;;;;;;;;;;;;;;
USLD;2020;660009341;USLD LES PATIOS D'ARGENT;660786799;60;15552;46;13;;;;12;;;11;14;;;;;9;;;;;;3;11;
USLD;2020;660781444;USLD LA MISERICORDE CH PERPIGNAN;660780180;160;54555;87;62;1;;4;;10;;14;;;;;;18;;;;;;1;;2
USLD;2020;670000041;HOPITAL LA GRAFENBOURG;670780071;30;9631;13;11;;2;;;;;2;1;;;;;8;;;;;;1;;
USLD;2020;670000058;EPSAN BRUMATH;670013366;72;25827;20;19;;;;;;;;;;;;;;;;;;;;;
USLD;2020;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;31;10463;12;14;0;;2;;3;;6;;0;;0;;1;0;3;0;3;0;0;0;0
USLD;2020;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;30;10069;31;19;;;;;;;;;;;;;;;;;;;;;
USLD;2020;670000215;HOPITAL DU NEUENBERG;680000643;45;15428;27;27;;;1;2;;1;13;1;;;;;8;1;1;;2;;;;
USLD;2020;670000306;CENTRE HOSPITALIER DÉPARTEMENTAL;670780584;104;31989;60;66;0;0;5;2;0;0;31;5;0;0;11;1;5;0;0;2;51;0;3;2;0
USLD;2020;670000348;HOPITAL LOCAL DE MOLSHEIM;670780642;30;10025;22;25;;5;;;;;8;7;;;;;2;;;;;;1;;
USLD;2020;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;45;15978;26;23;;;;1;;;;14;;;;;11;;;;;;6;;
USLD;2020;670000603;CENTRE HOSPITALIER D'ERSTEIN;670781152;40;13979;20;21;0;0;0;4;0;0;0;9;3;0;0;0;6;0;0;3;3;0;0;0;0
USLD;2020;670002278;CLINIQUE DU RIED;920030269;50;16009;47;34;;;;12;;8;3;5;;1;1;0;16;;;;;;8;1;
USLD;2020;670014992;MAISON DE SANTE AMRESO BETHEL;670780139;30;10270;35;35;;;;18;;;12;2;;;;;3;;;;;;;;
USLD;2020;670799550;HUS / USLD DE LA ROBERTSAU;670780055;124;45260;62;57;2;;25;2;11;1;8;9;;;;;3;;;20;;;4;;
USLD;2020;680000122;HOPITAL DE CERNAY;680020336;30;9690;25;21;;;3;;1;;12;;1;;;;6;;1;;;;;1;
USLD;2020;680000312;SSR POLE DE GERONTOLOGIE SAINT DAMIEN;680015963;30;9789;35;29;0;;0;12;0;;7;0;0;;0;;10;;;;;;;;
USLD;2020;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;25;7712;35;27;;;4;;7;;11;;;;;;9;2;;;;;;2;
USLD;2020;680000627;HOPITAL DU HASENRAIN;680020336;30;10044;19;7;;;;;;;3;;;;;;2;;1;;;;1;;
USLD;2020;680000767;HOPITAL INTERCOM DE SOULTZ ISSENHEIM;680001088;48;14269;46;44;0;0;0;21;0;0;19;2;0;0;0;0;4;0;0;1;0;2;0;6;0
USLD;2020;680000833;HOPITAL DE RIBEAUVILLE;680001138;46;16190;62;31;;;;12;;;39;;;;;;11;;;;;;27;;
USLD;2020;680000882;CLINIQUE DU DIACONAT COLMAR;680000643;30;10768;16;13;;;;;9;1;3;2;;;;;2;;;;;;2;;
USLD;2020;680004553;MAISON MEDICALE POUR PERSONNES AGEES;680020336;108;35236;73;66;1;;63;;19;;21;;1;;;;15;;9;;;;4;11;
USLD;2020;680020427;CENTRE DEPART. DE REPOS ET DE SOINS;680014495;80;26266;83;59;0;2;0;11;0;0;32;11;0;0;0;0;27;;;;;;18;7;
USLD;2020;690000245;HOPITAL DE FOURVIERE;690780432;100;30971;57;74;;;;;14;;42;;;;;;1;;;;;;;;
USLD;2020;690000773;CH DU MONT D'OR;690782925;74;22878;49;64;;;;;4;;29;2;;;;;14;;;;;;3;;
USLD;2020;690007406;LONG SEJOUR HCL - ANTOINE CHARIAL;690781810;150;52329;70;68;;;;;20;1;24;1;;;;;2;;;;;;;;
USLD;2020;690780150;HOPITAL DE L'ARBRESLE LE RAVATEL;690000104;30;10172;25;17;0;0;0;10;0;0;11;4;0;0;0;0;3;0;0;0;0;0;2;0;0
USLD;2020;690782420;CENTRE MEDICAL DE BAYERE;690793633;33;11830;11;6;;;;7;;;2;;;;;;2;;;;;;;;
USLD;2020;690784194;HOPITAL DES CHARPENNES - HCL;690781810;54;19764;28;23;;;;;;;;;;;;;;;;;;;;;
USLD;2020;690787429;HOPITAL DR FREDERIC DUGOUJON - HCL;690781810;59;20958;38;;;;5;1;27;1;;;;;;;2;;;1;;;;;
USLD;2020;690787478;HOPITAL PIERRE GARRAUD - HCL;690781810;125;45750;44;;;;;1;;;21;1;;;;;21;;;;;;;7;
USLD;2020;690791132;USLD BELLECOMBE;690001912;60;16721;47;49;;;;11;;15;;17;;;;;4;;;;;;1;;
USLD;2020;690797873;LONG SEJOUR DE COURS;690043237;30;9820;31;24;;;;13;;;10;3;;1;;;4;0;0;0;0;0;2;2;
USLD;2020;690801709;USLD LES ALTHEAS;690802715;60;18119;38;34;;;20;;;;9;;1;;;;8;;;7;2;;;1;
USLD;2020;690802251;USLD CH DE VILLEFRANCHE;690782222;40;14197;20;23;;;;1;;;13;4;;;;;2;;;;;;;;
USLD;2020;690802913;USLD LES HIBISCUS;590019568;60;21605;22;21;;;;2;;1;;6;;;;;13;;;1;1;;1;;
USLD;2020;690803093;USLD LA MALETIERE VAUGNERAY;690780564;30;9571;8;9;;;;;;;;;;;;;;;;;;41;122;;
USLD;2020;700784341;USLD LA CHENAIE;700004096;30;10694;3;4;;;;1;;;;;;;;;2;;;;;;1;;
USLD;2020;710972365;USLD CH DU PAYS CHAROLAIS BRIONNAIS;710780644;70;24826;32;28;;;;;1;1;20;1;;;;;5;;;;;;2;;
USLD;2020;710972423;USLD HOTEL DIEU CH LES CHANAUX;710780263;79;25619;33;8;;;8;;;;2;;;;;;23;;;;;;12;;
USLD;2020;710978248;CH AUTUN SITE LATOUCHE;710781451;54;15973;51;35;;;1;;2;;18;1;;;;;3;;;;;;;;
USLD;2020;720000033;CENTRE HOSPITALIER DU MANS;720000025;64;22858;25;15;;;1;;4;;19;;;;;;1;0;0;0;7;0;8;0;0
USLD;2020;720000124;CENTRE HOSPITALIER CHATEAU DU LOIR;720000066;30;10021;10;15;;;5;1;3;;1;;;;;;;;;;;;;2;
USLD;2020;720000314;HOPITAL FRANÇOIS DE DAILLON AU LUDE;720000090;20;7062;11;10;;;;;;0;8;3;;;;;;;;;;;1;;
USLD;2020;720000470;CENTRE HOSPITALIER MAMERS;610780082;30;10058;7;15;;;3;;;;;;;;;;5;;;10;10;;0;0;0
USLD;2020;720000520;CENTRE HOSPITALIER ST CALAIS;720000140;55;20130;11;15;;;1;1;;;7;;;;;;4;;;1;;;;;
USLD;2020;720000801;USLD PHGNS;720021963;30;10703;26;15;;;;16;;;1;;;;;;9;;;;;;;;
USLD;2020;720005909;USLD CH DROUET CTRE HOSP DU MANS;720000025;126;42768;38;39;;;10;2;3;;16;2;;;;;5;0;0;0;1;0;0;8;0
USLD;2020;730000049;CH DE MOUTIERS;730002839;30;10019;39;35;;;15;;5;;10;;;;;;9;;;1;16;;5;;
USLD;2020;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;30;11426;23;25;;;11;;;;2;3;;;;;7;;;;24;;2;;
USLD;2020;730000098;CHMS AIX GRAND PORT;730000015;30;9901;28;;;;;;;;;;;;;;;;;;;;;;
USLD;2020;730783552;CHMS CHAMBERY HOTEL DIEU;730000015;53;18765;40;;;;;;;;;;;;;;;;;;;;;;
USLD;2020;730785276;USLD CLAUDE LEGER;730002839;30;10463;9;10;;;1;;2;;1;1;;;;;4;;;;;;;;
USLD;2020;740000286;CH DUFRESNE SOMMEILLER;740781190;30;10329;31;27;;;;;;;;;;;;;;;;;;;;;
USLD;2020;740000302;CH ANNECY-GENEVOIS SITE ST JULIEN EN G;740781133;2;732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
USLD;2020;740000401;MAIS DÉPT ET CTRE LONG SÉJOUR REIGNIER;740781893;50;17089;28;34;;;;5;;6;;4;;;;;1;;;;3;;1;;
USLD;2020;740001847;USLD LE VAL D'ARVE;740780168;40;11371;15;15;;;2;1;;;3;;;;;;9;;;;;;;2;
USLD;2020;740011481;SSR ESIS SEYNOD;740781133;60;20219;52;28;0;0;6;1;4;0;15;3;0;0;0;0;0;0;0;0;0;0;12;0;0
USLD;2020;740788070;USLD LA LUMIERE DU LAC THONON;740790381;30;9766;24;21;;;4;;4;;5;;;;;;6;3;;;;;;;
USLD;2020;740789532;LONG SEJOUR RUMILLY;740781208;45;14009;16;22;;;;;;;9;1;;;;;9;;;;;;;;
USLD;2020;750041543;HU PARIS NORD SITE BRETONNEAU APHP;750712184;60;14697;35;26;0;0;0;0;5;0;30;0;0;0;0;0;;0;0;35;0;0;;;
USLD;2020;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;78;20635;29;17;;;;;6;;21;;;;;;3;;;;;;;;
USLD;2020;750100083;HU EST PARISIEN SITE ROTHSCHILD APHP;750712184;32;10764;11;17;;;;;;;;;;;;;;7;;;;;5;;
USLD;2020;750100125;HU PITIE SALPETRIERE APHP;750712184;37;1221;11;;;;;;;;;;;;;;;;;;;;;;
USLD;2020;750100216;HU PARIS OUEST SITE VAUGIRARD APHP;750712184;154;41907;55;49;;;;;;;10;44;;;;;1;;;;106;;5;;
USLD;2020;750100299;HU PARIS IDF SITE SAINTE PERINE APHP;750712184;205;60508;48;83;0;;4;2;0;;32;6;;;;;4;;;;;;12;;0
USLD;2020;750150377;HOPITAL HENRY DUNANT;750721334;78;24305;57;59;;;;;;;;;;;;;;;;;;;;;
USLD;2020;750801441;HU PARIS CENTRE SITE BROCA APHP;750712184;232;71675;120;82;;;;8;;31;79;;;;;;2;;;;56;;13;3;
USLD;2020;760000133;CH HOPITAL PASTEUR VALLERY RADOT;760780213;39;12968;17;15;0;0;0;0;0;0;11;0;0;1;0;0;5;0;0;0;0;0;0;0;0
USLD;2020;760000141;HOPITAL SAINT JULIEN CHU ROUEN;760780239;145;51501;28;31;;;5;;;;12;3;;;;;8;;;2;;;;;
USLD;2020;760000356;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;136;48548;93;50;0;0;21;7;12;;25;6;2;1;0;0;11;;;;;;4;0;2
USLD;2020;760000380;HL SAINT-ROMAIN-DE-COLBOSC;760780759;35;12656;22;19;;;;3;;;8;;;;;;11;;;;;;1;;
USLD;2020;760023671;USLD ARCADIE BOUCICAUT CHU ROUEN;760780239;70;24535;28;27;;;3;;;;14;;;;;;11;;;4;1;;1;;
USLD;2020;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;90;31044;37;34;;;4;;;;18;2;;3;;;10;;;;;;;;
USLD;2020;760800938;CENTRE DE JOUR WINNICOTT CH DIEPPE;760780023;130;44480;100;67;0;;8;;8;;19;;4;;0;;11;;;;;;3;0;0
USLD;2020;760806950;USLD DE L'EHPAD YVON LAMOUR FECAMP;760780734;40;14363;25;21;;;10;3;;;9;2;;;;;1;;;;;;;;
USLD;2020;770000156;CH DE MELUN SITE SANTEPOLE;770110054;41;12080;36;33;;;;;;;;;;;;;;;;;;;;;
USLD;2020;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;51;18250;49;;;;1;1;1;;7;1;;;;4;;;;;;;1;;
USLD;2020;770022473;USLD CMPA NEUFMOUTIERS;750720575;12;2386;18;0;;;;2;;;1;6;;;;4;;;;;;;;;
USLD;2020;770023059;ANNEXE SSR ORGEMONT LNA 8;440056455;57;19654;29;27;;;;;;;;;;;;;;;;;;;;;
USLD;2020;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;12;484;3;0;;;;1;;;2;;;;;;;;;;;;;;
USLD;2020;770813814;USLD CENTRE HOSPITALIER DE JOUARRE;770021145;114;29568;30;43;;;3;1;5;;8;3;;;;10;;;;;;;1;;
USLD;2020;780000287;CH FRANCOIS QUESNAY MANTES;780110011;50;14778;19;21;;;1;;1;;4;;;;;;2;;;;;;;;
USLD;2020;780000303;CENTRE HOSPITALIER DE PLAISIR;780024113;64;20350;40;43;0;0;0;0;0;6;16;7;0;0;0;0;11;;;;29;;3;0;0
USLD;2020;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;90;28469;11;20;;;;;;;4;2;;;;;5;;;;;;1;;
USLD;2020;780000337;CHI POISSY ST GERMAIN SITE ST GERMAIN;780001236;20;6090;5;8;;;1;;;;1;1;;;;;2;;;;;;;;
USLD;2020;780000352;HOPITAL DU VESINET CENTRE;780110094;42;9735;0;8;;;;;;;;;;;;;;;;;;;;;
USLD;2020;780000360;USLD GERONTOLOGIQUE DE CHEVREUSE;780130019;40;13024;17;20;;;;13;;2;;;;;;;2;;;;;;;;
USLD;2020;780000378;CH LOCAL DE HOUDAN;780130027;30;9099;35;27;;;;14;;;;;;;;;17;;;;;;;1;3
USLD;2020;780150033;MAISON DE SANTE CLAIRE DEMEURE;780020715;40;10071;13;18;;;10;;;;;;3;;;;13;;;;;;;;
USLD;2020;780822748;USLD CHATELAIN GUILLET;780002697;32;10950;16;16;;;;;;;20;4;;0;4;;;;;;;;1;;
USLD;2020;790000087;CENTRE HOSPITALIER DE NIORT;790000012;71;18311;42;32;;;1;1;6;;18;;3;;;;;;;;;;;;
USLD;2020;790000103;SITE HOSPITALIER DE PARTHENAY;790006654;67;24522;30;22;0;0;8;;;;18;;;;;;4;;;;;;5;1;
USLD;2020;790000111;CH HAUT VAL SEVRE & MELLOIS - ST MAIX.;790019491;35;11541;36;29;;;5;;;;21;4;;;;;6;;;;;;4;;
USLD;2020;790000145;CTRE HOSPITALIER DE MAULEON;790000079;30;9478;27;20;;;;;;;20;5;;;;;2;;;;;;6;;
USLD;2020;800000200;CH CORBIE;800000051;30;9456;30;25;0;0;4;6;;;5;5;;1;;;9;;;;;;;;
USLD;2020;800000226;CH DOULLENS;800000069;35;12288;15;14;;;1;;;;10;1;;;;;3;;;;;;;;
USLD;2020;800000275;CH HAM;800000077;30;9076;26;22;0;0;6;1;0;0;19;0;0;0;0;0;1;0;0;0;30;0;5;1;2
USLD;2020;800000390;CH CHIMR MONTDIDIER;800000085;50;14691;73;29;0;0;11;0;0;0;21;7;0;1;0;0;33;0;0;0;0;0;2;1;0
USLD;2020;800000432;CH PÉRONNE;800000093;30;9785;18;13;;;2;2;;;12;;;;1;;2;;;;;;;;
USLD;2020;800000507;CH CHIBS SAINT-VALERY-SUR-SOMME;800000135;98;31788;51;55;;;8;27;;;9;3;;;;;4;;;;;;;;
USLD;2020;800000614;CHU AMIENS SAINT VICTOR;800000044;190;52380;74;89;;;5;1;5;1;26;7;;;29;;;;;;;;4;4;4
USLD;2020;800009417;USLD CHIMR ROYE;800000085;35;5774;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0
USLD;2020;810000505;CH ALBI;810000331;74;24813;49;44;;;10;;5;;;23;;6;;;5;;;;;;5;;
USLD;2020;810000513;CH DE GAILLAC;810000349;26;9096;8;8;;;4;1;;;;3;;;;;;;;;;;;;
USLD;2020;810000562;CH LAVAUR;810000455;60;21877;17;17;0;0;0;0;0;0;12;2;0;0;0;0;3;1;1;0;0;0;1;0;0
USLD;2020;810099838;CHI CASTRES MAZAMET SITE MONGES CASTRE;810000380;50;17220;29;26;;;3;;;;23;;;;;;3;;;;;;3;;
USLD;2020;810100370;USLD SITE MAZAMET CHIC CASTRES MAZAMET;810000380;70;24946;18;17;;;;;1;;11;;;1;;;5;;;;;;0;;
USLD;2020;820000032;CH DE MONTAUBAN;820000016;30;10870;16;9;0;;10;;11;;9;;;;;;9;0;0;0;0;0;4;0;0
USLD;2020;820000438;USLD CH CAUSSADE;820000214;35;10614;32;23;;;;21;;;;8;;;;;38;;;;;;14;;
USLD;2020;820000461;CH DES DEUX RIVES;820000248;25;8634;30;18;;;;;;;6;;;;;;9;;;;;;3;;
USLD;2020;820009611;USLD CHI CASTELSARRASIN MOISSAC;820004950;30;9181;20;18;;;5;5;;;5;2;;;;;3;;;;;;2;2;
USLD;2020;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;46;14641;10;;;;;;;;;;;;;;;;;;;;;;
USLD;2020;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;40;13490;32;23;;;23;;;;;1;;;;;7;;;;;;3;;
USLD;2020;830009528;CHI FREJUS ST RAPAHEL GERONTO MED SSR;830100566;30;10419;18;15;;;;;;;12;1;;;;;5;;;;;;2;;
USLD;2020;830013629;CLIN LA PHOCEANNE CENTRE LONG SEJOUR;130002041;26;8864;14;12;;;1;;;;11;;;;2;;;;;;;;;;
USLD;2020;830017372;MOYEN SEJOUR DU COS BEAUSEJOUR;750721235;100;34624;45;30;;;;8;;;21;2;;;;;14;;;;17;;2;;
USLD;2020;830100608;CHITS CH GEORGE SAND;830100616;14;5124;3;0;1;;;;;;;;;;;;2;;;;;;1;;
USLD;2020;830100764;INSTITUT MEDICALISE DE MAR VIVO;440052041;40;14640;10;11;;;;3;;;6;;;;;1;;;;;;;;;
USLD;2020;830202743;CHITS HOPITAL GEORGES CLEMENCEAU;830100616;36;12294;30;17;;;10;;;;2;1;;;;;12;;;;22;;4;;
USLD;2020;830206983;CH DEPARTENTAL DU VAR AU LUC;830008819;30;9391;12;9;;;;1;;;1;;;;;;10;;;;;;;;
USLD;2020;830212783;LE MONT D'AZUR SLD;830002432;23;7697;12;10;0;0;0;;0;1;0;5;0;0;0;0;6;;;;;;;;1
USLD;2020;830213989;CH DRAGUIGNAN USLD;830100525;34;11519;15;16;;;4;1;1;;;4;;;;;5;35;;;3;;8;1;
USLD;2020;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;30;10787;30;29;;;5;4;9;;;8;;;;;4;;;;2;;;;
USLD;2020;840000418;CHI DE CAVAILLON LAURIS;840004659;33;11431;59;14;0;0;0;0;0;0;17;3;0;0;0;0;3;0;0;0;0;0;3;1;0
USLD;2020;840000483;CH LOUIS GIORGI D'ORANGE;840000087;30;9576;35;19;5;;;;;;8;;;;;;21;;;;;;6;;
USLD;2020;840000491;CHI SITE DE PERTUIS;130041916;50;16018;26;26;;;15;2;;;1;;;;;;8;;;;;;;3;
USLD;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;67;23794;37;31;;;;;;;;;;;;;;;;;;;;;
USLD;2020;840007579;CENTRE HOSPITALIER DU PAYS D'APT SLD;840000012;40;13379;21;25;1;;2;1;;;11;;;;;;1;;1;;1;;2;;
USLD;2020;850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON;850000019;80;28709;42;39;;;;;;;28;1;;;;;3;;;;14;;;;
USLD;2020;850000209;CENTRE HOSPITALIER -SITE DE LUCON;850000019;30;10235;23;20;6;;;;15;1;;;;;1;;;;;0;2;;1;;
USLD;2020;850000233;HOPITAL DE ST-GILLES- CROIX- DE- VIE;850009010;30;9867;30;23;1;;4;;1;;22;;0;;0;;5;0;3;;1;0;10;0;1
USLD;2020;850000647;HOPITAL DES COLLINES VENDEENNES;850025867;42;14966;24;17;;;2;1;;1;8;4;;1;;;7;;;;;;6;;
USLD;2020;850003377;USLD AQUARELLE;850009010;30;10806;14;10;1;0;7;0;4;0;4;0;1;0;0;0;0;0;4;;5;0;4;0;0
USLD;2020;850021049;USLD LES MAISONNEES DE LUMIERE;850000084;60;21411;48;41;0;;6;;4;;49;;0;;0;;42;0;0;0;0;0;3;0;0
USLD;2020;850021866;USLD CHS GEORGES MAZURELLE;850000092;25;9050;4;2;;;;;;;;;4;;;;;;5;29;;;2;;
USLD;2020;850022013;HOP NOIRMOUTIER SSR NON SPEC. ADULTES;850000100;21;6955;10;7;;;;1;;;9;;;;;;;;;;2;;;;
USLD;2020;860000025;GH NORD-VIENNE - SITE DE CHATELLERAULT;860013382;60;20804;61;46;;;6;;6;1;18;;;;;;24;;;;;;6;;
USLD;2020;860000033;GH NORD-VIENNE - SITE DE LOUDUN;860013382;30;10203;18;14;;;1;1;;;11;;;;;;5;;;;;;1;;
USLD;2020;860000058;CHU - SITE DE MONTMORILLON;860014208;32;9943;31;28;;;12;;;;9;;;;;;10;;;;;;4;1;
USLD;2020;860000223;CHU LA MILETRIE;860014208;61;21516;33;34;;;2;;;;29;1;;1;;;;;;;;;4;1;
USLD;2020;860011014;CHU - SITE DE LUSIGNAN;860014208;30;9495;26;24;;;0;;7;;15;0;;;;;4;;;;;;7;1;
USLD;2020;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;40;14037;37;28;;;9;8;;;18;;;;;;2;0;0;0;0;0;6;1;
USLD;2020;870000551;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870014503;39;12788;21;16;;;10;2;;;7;1;;;;;1;;;;;;1;;
USLD;2020;870000601;HOPITAL DR RENE BARRIERE ST LEONARD;870014248;30;11102;40;9;;5;17;;;;9;;;;;;8;;;;;;16;3;
USLD;2020;870001567;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870014503;45;15592;37;18;;;5;1;;;13;6;;2;;;10;;;;;;9;;2
USLD;2020;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;80;28685;67;59;;;2;;;;55;;;;;;10;5;;;2;;3;1;0
USLD;2020;870005931;UNITE SOINS LONGUE DUREE ST JUNIEN;870000023;60;19897;45;52;;;5;5;;;24;2;;;;;9;;;;;;4;;
USLD;2020;870008042;USLD CHASTAINGT LIMOGES;870000015;168;60089;85;75;2;;7;2;;;61;;;;;;13;14;;;13;;9;4;1
USLD;2020;880000039;CH DE GERARDMER CLAUDIUS REGAUD;880780069;24;7764;4;2;;;;;;;5;;;;;;6;;;;;;;;
USLD;2020;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;30;9874;28;16;;;4;;;;21;;;;;;3;;;;22;;6;;
USLD;2020;880000104;HOPITAL DE L'AVISON - BRUYERES;880780259;30;7229;23;18;;;;3;;;12;2;;;;;6;;;;10;;2;;
USLD;2020;880000336;CHI E. DURKHEIM - SITE DE GOLBEY;880007059;30;10080;29;20;;;3;;;;21;1;;;;;1;;;;11;;;;
USLD;2020;880786637;USLD DU CENTRE HOSPITALIER REMIREMONT;880780093;24;8259;28;23;;;;;;;;;;;;;;;;;;;;;
USLD;2020;880786645;USLD DU CENTRE HOSPITALIER DE ST-DIE;880780077;30;7932;23;17;;;;;;;2;1;;;;;20;;;;;;;;
USLD;2020;890971583;USLD DU CH JOIGNY;890000417;64;19489;40;45;0;0;6;4;3;0;2;3;0;1;0;0;21;;1;;1;1;3;;
USLD;2020;890975527;CH AUXERRE;890000037;29;8800;6;8;5;;;;;;;;;;;;1;;;;;;;;
USLD;2020;900000647;CHSLD LE CHENOIS;900004698;123;42453;54;60;;;;13;;28;;;;1;;;12;;;;;;37;;
USLD;2020;910000272;CH D ARPAJON;910110014;47;15755;15;13;0;0;2;3;2;0;7;0;0;0;0;0;1;0;0;0;0;0;3;0;0
USLD;2020;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;26;6759;19;13;;;;2;;;7;;;1;;;9;;;;;;;;
USLD;2020;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;0;7727;7;22;;;1;1;;;2;;;;;;3;;;;;;;;
USLD;2020;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;171;56937;35;32;;;1;;;;25;;;;;;;;;;32;;;;5
USLD;2020;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;54;17845;13;13;;;3;;;;10;;;;;;;;;15;133;;;;3
USLD;2020;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;60;21299;40;31;;;3;2;;;24;2;;;;;9;;;;;;10;;
USLD;2020;920000577;CH DE NANTERRE;920110020;80;18544;7;12;;;;2;;;5;;;;;;;19;;3;8;;3;;
USLD;2020;920000593;CH RIVES DE SEINE SITE DE PUTEAUX;920026374;78;26930;22;26;;;;;4;1;7;3;;;;;7;;;;;;;;1
USLD;2020;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;70;21272;35;50;;;4;17;3;1;10;4;;;;;14;;;;;;;;
USLD;2020;920001369;SSR FONDATION ROGUET;920710654;75;20198;36;51;;;;12;;;;;;;;;24;0;0;0;0;0;2;0;0
USLD;2020;920024205;SSR LES ABONDANCES;920808037;110;37679;78;61;;;;14;;;35;3;;;;;18;;;47;;;20;;
USLD;2020;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;40;14640;7;14;;;;;;;6;;;;;1;;;;10;5;;0;0;0
USLD;2020;920100062;HU PARIS OUEST SITE CELTON APHP;750712184;0;13058;5;12;;;;;;;5;;;;;;;;;;21;;25;2;
USLD;2020;930000294;CTRE D MOYEN ET LONG SEJOUR LES ORMES;930021480;41;14650;16;15;;;;;;0;10;;;;;;5;;;;;;2;;
USLD;2020;930100011;HU PARIS SSTDENIS SITE MURET APHP;750712184;93;53967;17;;;;1;;;;22;1;;;;;;;;;;;;;
USLD;2020;930150057;MAISON SANTE MEDICALE LES FLORALIES;750034589;35;9693;7;14;;;;;;4;;;;;;;;;;;;;;;
USLD;2020;930706239;CH SAINT DENIS HOPITAL CASANOVA;930110051;100;34252;64;40;;;;;;;;;;;;;;;;;;;;;
USLD;2020;930815501;GHU PARIS USLD LA ROSERAIE NEUILLY S/M;750062036;114;39665;9;18;;;;;;;;2;1;3;;;3;;;;;;;;
USLD;2020;940000615;CHS LES MURETS;940140023;42;13804;6;6;;;;;;;1;;3;1;1;;;;;47;;;;;
USLD;2020;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;24;7917;8;5;;;;;;;;;;;;;;;;;;;;;
USLD;2020;940100035;HU PITIE SALPETRIERE- CHARLE FOIX APHP;750712184;164;58002;40;39;;;;;;;53;;;;;;;;;;;;8;;
