BOR;AN;FI;RS;FI_EJ;GDE;AUT;LIT;JLI;PLA;SEJHC;JOUHC;SEJ3M;JOUHP;EMSSR
SSR;2020;590784898;HOP SWYNGHEDAUW CHR LILLE;590780193;SSR_A50;1;13;;;;4732;;0;
SSR;2020;590784898;HOP SWYNGHEDAUW CHR LILLE;590780193;SSR_A51;1;29;;5;;6516;;1220;
SSR;2020;590784898;HOP SWYNGHEDAUW CHR LILLE;590780193;SSR_A52;1;76;;5;;16000;;2636;
SSR;2020;590784898;HOP SWYNGHEDAUW CHR LILLE;590780193;SSR_A53;1;;;4;;0;;138;
SSR;2020;590784898;HOP SWYNGHEDAUW CHR LILLE;590780193;SSR_A55;1;8;;5;;421;;48;
SSR;2020;590784898;HOP SWYNGHEDAUW CHR LILLE;590780193;SSR_TOT;;126;32390;19;1126;27669;100;4042;1
SSR;2020;590785374;CLINIQUE TEISSIER;620001834;SSR_A;;20;6570;;213;3171;1;0;
SSR;2020;590785374;CLINIQUE TEISSIER;620001834;SSR_A50;1;6;;;;561;;0;
SSR;2020;590785374;CLINIQUE TEISSIER;620001834;SSR_A54;1;14;;;;2610;;0;
SSR;2020;590785374;CLINIQUE TEISSIER;620001834;SSR_TOT;;20;6570;;213;3171;1;0;0
SSR;2020;590785424;CENTRE L'ADAPT DE CAMBRAI;930019484;SSR_E;;30;10950;16;254;3890;8;3974;
SSR;2020;590785424;CENTRE L'ADAPT DE CAMBRAI;930019484;SSR_E50;1;1;;2;;30;;36;
SSR;2020;590785424;CENTRE L'ADAPT DE CAMBRAI;930019484;SSR_E51;1;3;;2;;678;;579;
SSR;2020;590785424;CENTRE L'ADAPT DE CAMBRAI;930019484;SSR_E52;1;12;;9;;1405;;2968;
SSR;2020;590785424;CENTRE L'ADAPT DE CAMBRAI;930019484;SSR_E54;1;1;;0;;271;;0;
SSR;2020;590785424;CENTRE L'ADAPT DE CAMBRAI;930019484;SSR_E55;1;13;;1;;1506;;164;
SSR;2020;590785424;CENTRE L'ADAPT DE CAMBRAI;930019484;SSR_E56;1;0;;0;;0;;0;
SSR;2020;590785424;CENTRE L'ADAPT DE CAMBRAI;930019484;SSR_E57;1;0;;2;;0;;227;
SSR;2020;590785424;CENTRE L'ADAPT DE CAMBRAI;930019484;SSR_TOT;;30;10950;16;254;3890;8;3974;0
SSR;2020;590786984;ETAB DE SANTÉ LE BOIS DE LA LOGE;750050759;SSR_A;;60;21900;;423;14848;24;0;
SSR;2020;590786984;ETAB DE SANTÉ LE BOIS DE LA LOGE;750050759;SSR_A50;1;0;;;;2067;;0;
SSR;2020;590786984;ETAB DE SANTÉ LE BOIS DE LA LOGE;750050759;SSR_A59;1;60;;;;12781;;0;
SSR;2020;590786984;ETAB DE SANTÉ LE BOIS DE LA LOGE;750050759;SSR_TOT;;60;21900;;423;14848;24;0;0
SSR;2020;590788865;SSR JARDINS DU VELODROME;590782421;SSR_A;;52;18980;;384;17203;59;0;
SSR;2020;590788865;SSR JARDINS DU VELODROME;590782421;SSR_A50;1;52;;;;17203;;0;
SSR;2020;590788865;SSR JARDINS DU VELODROME;590782421;SSR_TOT;;52;18980;;384;17203;59;0;
SSR;2020;590790473;LA PLAINE DE SCARPE;750050759;SSR_A;;60;21900;;360;15059;46;0;
SSR;2020;590790473;LA PLAINE DE SCARPE;750050759;SSR_A59;1;60;;;;15059;;0;
SSR;2020;590790473;LA PLAINE DE SCARPE;750050759;SSR_TOT;;60;21900;;360;15059;46;0;
SSR;2020;590791091;CSPA LES BATELIERS CHRU LILLE;590780193;SSR_A;;68;24820;3;514;16885;28;428;
SSR;2020;590791091;CSPA LES BATELIERS CHRU LILLE;590780193;SSR_A50;1;0;;;;0;;0;
SSR;2020;590791091;CSPA LES BATELIERS CHRU LILLE;590780193;SSR_A59;1;68;;3;;16885;;428;
SSR;2020;590791091;CSPA LES BATELIERS CHRU LILLE;590780193;SSR_TOT;;68;24820;3;514;16885;28;428;0
SSR;2020;590791109;CLINIQUE LES BRUYERES;590002234;SSR_A;;58;21170;15;470;20653;47;626;
SSR;2020;590791109;CLINIQUE LES BRUYERES;590002234;SSR_A58;1;58;;15;;20653;;626;
SSR;2020;590791109;CLINIQUE LES BRUYERES;590002234;SSR_TOT;;58;21170;15;470;20653;47;626;0
SSR;2020;590791323;CTRE CONVALESCENCE SSR CH ARMENTIÈRES;590782637;SSR_A;;40;14040;;440;14647;11;0;
SSR;2020;590791323;CTRE CONVALESCENCE SSR CH ARMENTIÈRES;590782637;SSR_A50;1;15;;;;1643;;0;
SSR;2020;590791323;CTRE CONVALESCENCE SSR CH ARMENTIÈRES;590782637;SSR_A59;1;25;;;;13004;;0;
SSR;2020;590791323;CTRE CONVALESCENCE SSR CH ARMENTIÈRES;590782637;SSR_TOT;;40;14040;;440;14647;11;0;0
SSR;2020;590791729;RESIDENCE MALATRAY CH TOURCOING;590781902;SSR_A;;74;26132;;987;22861;25;0;
SSR;2020;590791729;RESIDENCE MALATRAY CH TOURCOING;590781902;SSR_A50;1;37;;;;10312;;0;
SSR;2020;590791729;RESIDENCE MALATRAY CH TOURCOING;590781902;SSR_A59;1;37;;;;12549;;0;
SSR;2020;590791729;RESIDENCE MALATRAY CH TOURCOING;590781902;SSR_TOT;;74;26132;;987;22861;25;0;0
SSR;2020;590797346;ETAB DE SANTÉ LES JARDINS DU TEMPLE;750050759;SSR_A;;40;12237;;243;11069;35;0;
SSR;2020;590797346;ETAB DE SANTÉ LES JARDINS DU TEMPLE;750050759;SSR_A50;1;40;;;;11069;;0;
SSR;2020;590797346;ETAB DE SANTÉ LES JARDINS DU TEMPLE;750050759;SSR_TOT;;40;12237;;243;11069;35;0;0
SSR;2020;590797353;HOPITAL SAINT VINCENT - SAINT ANTOINE;590051801;SSR_A;;25;9125;;203;4439;3;0;
SSR;2020;590797353;HOPITAL SAINT VINCENT - SAINT ANTOINE;590051801;SSR_A50;1;;;;;0;;0;
SSR;2020;590797353;HOPITAL SAINT VINCENT - SAINT ANTOINE;590051801;SSR_A56;1;9;;;;413;;0;
SSR;2020;590797353;HOPITAL SAINT VINCENT - SAINT ANTOINE;590051801;SSR_A59;1;16;;;;4026;;0;
SSR;2020;590797353;HOPITAL SAINT VINCENT - SAINT ANTOINE;590051801;SSR_TOT;;25;9125;;203;4439;3;0;
SSR;2020;590797387;CRF L'ESPOIR DE LILLE HELLEMMES;590805628;SSR_A;;148;54168;70;1004;45856;175;21264;
SSR;2020;590797387;CRF L'ESPOIR DE LILLE HELLEMMES;590805628;SSR_A50;1;1;;;;123;;0;
SSR;2020;590797387;CRF L'ESPOIR DE LILLE HELLEMMES;590805628;SSR_A51;1;51;;56;;13033;;16476;
SSR;2020;590797387;CRF L'ESPOIR DE LILLE HELLEMMES;590805628;SSR_A52;1;96;;14;;32700;;4788;
SSR;2020;590797387;CRF L'ESPOIR DE LILLE HELLEMMES;590805628;SSR_TOT;;148;54168;70;1004;45856;175;21264;1
SSR;2020;590801106;HOPITAL VICTOR PROVO;590782421;SSR_A;;57;20075;;455;16364;49;0;
SSR;2020;590801106;HOPITAL VICTOR PROVO;590782421;SSR_A50;1;;;;;0;;0;
SSR;2020;590801106;HOPITAL VICTOR PROVO;590782421;SSR_A58;1;2;;;;0;;0;
SSR;2020;590801106;HOPITAL VICTOR PROVO;590782421;SSR_A59;1;55;;;;16364;;0;
SSR;2020;590801106;HOPITAL VICTOR PROVO;590782421;SSR_TOT;;57;20075;;455;16364;49;0;
SSR;2020;590806360;CLINIQUE DE LA MITTERIE;590003596;SSR_A;;170;62220;54;2042;51044;69;12765;
SSR;2020;590806360;CLINIQUE DE LA MITTERIE;590003596;SSR_A50;1;26;;;;7341;;0;
SSR;2020;590806360;CLINIQUE DE LA MITTERIE;590003596;SSR_A53;1;27;;40;;6071;;9777;
SSR;2020;590806360;CLINIQUE DE LA MITTERIE;590003596;SSR_A54;1;11;;14;;3883;;2988;
SSR;2020;590806360;CLINIQUE DE LA MITTERIE;590003596;SSR_A58;1;33;;;;11503;;0;
SSR;2020;590806360;CLINIQUE DE LA MITTERIE;590003596;SSR_A59;1;73;;;;22246;;0;
SSR;2020;590806360;CLINIQUE DE LA MITTERIE;590003596;SSR_E53;1;;;;;0;;0;
SSR;2020;590806360;CLINIQUE DE LA MITTERIE;590003596;SSR_TOT;;170;62220;54;2042;51044;69;12765;
SSR;2020;590809703;CLINIQUE SAINT-ROCH;590004552;SSR_A;;130;47580;40;923;40755;134;5332;
SSR;2020;590809703;CLINIQUE SAINT-ROCH;590004552;SSR_A50;1;29;;0;;8050;;0;
SSR;2020;590809703;CLINIQUE SAINT-ROCH;590004552;SSR_A51;1;20;;30;;8671;;4187;
SSR;2020;590809703;CLINIQUE SAINT-ROCH;590004552;SSR_A52;1;35;;10;;13818;;1145;
SSR;2020;590809703;CLINIQUE SAINT-ROCH;590004552;SSR_A53;1;0;;0;;0;;0;
SSR;2020;590809703;CLINIQUE SAINT-ROCH;590004552;SSR_A59;1;46;;;;10216;;0;
SSR;2020;590809703;CLINIQUE SAINT-ROCH;590004552;SSR_TOT;;130;47580;40;923;40755;134;5332;0
SSR;2020;590810784;CLINIQUE ST-ROCH CONVALESCENCE;440052041;SSR_A;;105;38325;20;897;31078;72;9706;
SSR;2020;590810784;CLINIQUE ST-ROCH CONVALESCENCE;440052041;SSR_A50;1;15;;;;1006;;0;
SSR;2020;590810784;CLINIQUE ST-ROCH CONVALESCENCE;440052041;SSR_A51;1;30;;12;;11496;;6839;
SSR;2020;590810784;CLINIQUE ST-ROCH CONVALESCENCE;440052041;SSR_A52;1;30;;8;;9152;;2867;
SSR;2020;590810784;CLINIQUE ST-ROCH CONVALESCENCE;440052041;SSR_A59;1;30;;;;9424;;0;
SSR;2020;590810784;CLINIQUE ST-ROCH CONVALESCENCE;440052041;SSR_TOT;;105;38325;20;897;31078;72;9706;
SSR;2020;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;SSR_A;;27;8395;16;256;10843;30;2044;
SSR;2020;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;SSR_A50;1;4;;1;;0;;0;
SSR;2020;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;SSR_A51;1;23;;15;;10843;;2044;
SSR;2020;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;SSR_TOT;;27;8395;16;256;10843;30;2044;0
SSR;2020;590815056;CLINIQUE DE FLANDRE;590005492;SSR_A;;30;9285;;293;6615;0;0;
SSR;2020;590815056;CLINIQUE DE FLANDRE;590005492;SSR_A50;1;30;;;;6615;;0;
SSR;2020;590815056;CLINIQUE DE FLANDRE;590005492;SSR_TOT;;30;9285;;293;6615;0;0;0
SSR;2020;590817441;ETAB HOPALE - CENTRE CLAIR SEJOUR;620003814;SSR_A;;58;18892;12;439;12387;22;3342;
SSR;2020;590817441;ETAB HOPALE - CENTRE CLAIR SEJOUR;620003814;SSR_A50;1;32;;;;6836;;0;
SSR;2020;590817441;ETAB HOPALE - CENTRE CLAIR SEJOUR;620003814;SSR_A51;1;23;;10;;5296;;3067;
SSR;2020;590817441;ETAB HOPALE - CENTRE CLAIR SEJOUR;620003814;SSR_A52;1;3;;2;;255;;275;
SSR;2020;590817441;ETAB HOPALE - CENTRE CLAIR SEJOUR;620003814;SSR_E51;1;;;;;0;;;
SSR;2020;590817441;ETAB HOPALE - CENTRE CLAIR SEJOUR;620003814;SSR_TOT;;58;18892;12;439;12387;22;3342;
SSR;2020;590817839;CLINIQUE DU VAL DE LYS;590053955;SSR_A;;86;31390;;664;27251;99;0;
SSR;2020;590817839;CLINIQUE DU VAL DE LYS;590053955;SSR_A50;1;30;;;;2592;;0;
SSR;2020;590817839;CLINIQUE DU VAL DE LYS;590053955;SSR_A59;1;56;;;;24659;;0;
SSR;2020;590817839;CLINIQUE DU VAL DE LYS;590053955;SSR_TOT;;86;31390;;664;27251;99;0;0
SSR;2020;600000020;HL CRÉPY-EN-VALOIS;600100085;SSR_A;;30;8843;;358;8079;3;0;
SSR;2020;600000020;HL CRÉPY-EN-VALOIS;600100085;SSR_A50;1;30;;;;8079;;0;
SSR;2020;600000020;HL CRÉPY-EN-VALOIS;600100085;SSR_TOT;;30;8843;;358;8079;3;0;
SSR;2020;600000046;CH PONT-SAINTE-MAXENCE;600100127;SSR_A;;36;13176;;216;7931;13;0;
SSR;2020;600000046;CH PONT-SAINTE-MAXENCE;600100127;SSR_A50;1;;;;;0;;0;
SSR;2020;600000046;CH PONT-SAINTE-MAXENCE;600100127;SSR_A59;1;36;;;;7931;;0;
SSR;2020;600000046;CH PONT-SAINTE-MAXENCE;600100127;SSR_TOT;;36;13176;;216;7931;13;0;0
SSR;2020;600000053;CH GHPSO SENLIS;600101984;SSR_A;;35;11990;7;355;11870;21;119;
SSR;2020;600000053;CH GHPSO SENLIS;600101984;SSR_A50;1;;;7;;0;;119;
SSR;2020;600000053;CH GHPSO SENLIS;600101984;SSR_A59;1;35;;;;11870;;0;
SSR;2020;600000053;CH GHPSO SENLIS;600101984;SSR_TOT;;35;11990;7;355;11870;21;119;
SSR;2020;600000152;CH CHAUMONT-EN-VEXIN;600100572;SSR_A;;14;5124;;151;4707;7;0;
SSR;2020;600000152;CH CHAUMONT-EN-VEXIN;600100572;SSR_A50;1;14;;;;4707;;0;
SSR;2020;600000152;CH CHAUMONT-EN-VEXIN;600100572;SSR_TOT;;14;5124;;151;4707;7;0;0
SSR;2020;600000186;CH CLERMONT;600100648;SSR_A;;18;5580;;163;5139;3;0;
SSR;2020;600000186;CH CLERMONT;600100648;SSR_A50;1;18;;;;5139;;0;
SSR;2020;600000186;CH CLERMONT;600100648;SSR_TOT;;18;5580;;163;5139;3;0;0
SSR;2020;600000194;CH BEAUVAIS;600100713;SSR_A;;40;14640;;395;10974;5;0;
SSR;2020;600000194;CH BEAUVAIS;600100713;SSR_A50;1;;;;;0;;0;
SSR;2020;600000194;CH BEAUVAIS;600100713;SSR_A59;1;40;;;;10974;;0;
SSR;2020;600000194;CH BEAUVAIS;600100713;SSR_TOT;;40;14640;;395;10974;5;0;0
SSR;2020;600000285;CH CHICN NOYON;600100721;SSR_A;;57;19938;;506;15439;15;0;
SSR;2020;600000285;CH CHICN NOYON;600100721;SSR_A50;1;;;;;0;;0;
SSR;2020;600000285;CH CHICN NOYON;600100721;SSR_A59;1;57;;;;15439;;0;
SSR;2020;600000285;CH CHICN NOYON;600100721;SSR_TOT;;57;19938;;506;15439;15;0;
SSR;2020;600010094;SSR HL CRÈVECOEUR-LE-GRAND;600100580;SSR_A;;20;7300;0;253;6644;1;3;
SSR;2020;600010094;SSR HL CRÈVECOEUR-LE-GRAND;600100580;SSR_A50;1;;;;;0;;0;
SSR;2020;600010094;SSR HL CRÈVECOEUR-LE-GRAND;600100580;SSR_A59;1;20;;0;;6644;;3;
SSR;2020;600010094;SSR HL CRÈVECOEUR-LE-GRAND;600100580;SSR_TOT;;20;7300;0;253;6644;1;3;
SSR;2020;600100101;CH AP-HP LIANCOURT;750712184;SSR_A;;60;21960;5;564;19794;25;514;
SSR;2020;600100101;CH AP-HP LIANCOURT;750712184;SSR_A50;1;;;;;0;;0;
SSR;2020;600100101;CH AP-HP LIANCOURT;750712184;SSR_A51;1;;;;;0;;0;
SSR;2020;600100101;CH AP-HP LIANCOURT;750712184;SSR_A52;1;;;;;0;;0;
SSR;2020;600100101;CH AP-HP LIANCOURT;750712184;SSR_A53;1;;;;;0;;0;
SSR;2020;600100101;CH AP-HP LIANCOURT;750712184;SSR_A54;1;;;;;0;;0;
SSR;2020;600100101;CH AP-HP LIANCOURT;750712184;SSR_A55;1;;;;;0;;0;
SSR;2020;600100101;CH AP-HP LIANCOURT;750712184;SSR_A56;1;;;;;0;;0;
SSR;2020;600100101;CH AP-HP LIANCOURT;750712184;SSR_A57;1;;;;;0;;0;
SSR;2020;600100101;CH AP-HP LIANCOURT;750712184;SSR_A58;1;;;;;0;;0;
SSR;2020;600100101;CH AP-HP LIANCOURT;750712184;SSR_A59;1;60;;5;;19794;;514;
SSR;2020;600100101;CH AP-HP LIANCOURT;750712184;SSR_TOT;;60;21960;5;564;19794;25;514;0
SSR;2020;600100184;CLINIQUE DU VALOIS;920033198;SSR_A;;60;21960;;695;24717;45;0;
SSR;2020;600100184;CLINIQUE DU VALOIS;920033198;SSR_A50;1;40;;;;24504;;0;
SSR;2020;600100184;CLINIQUE DU VALOIS;920033198;SSR_A59;1;20;;;;213;;0;
SSR;2020;600100184;CLINIQUE DU VALOIS;920033198;SSR_TOT;;60;21960;;695;24717;45;0;0
SSR;2020;600100275;LE CHATEAU DU TILLET;750034589;SSR_A;;120;43800;;757;31455;88;0;
SSR;2020;600100275;LE CHATEAU DU TILLET;750034589;SSR_A50;1;24;;;;6754;;0;
SSR;2020;600100275;LE CHATEAU DU TILLET;750034589;SSR_A59;1;96;;;;24701;;0;
SSR;2020;600100275;LE CHATEAU DU TILLET;750034589;SSR_TOT;;120;43800;;757;31455;88;0;0
SSR;2020;600100283;CRAR;750710428;SSR_A;;99;36135;22;820;25245;32;6473;
SSR;2020;600100283;CRAR;750710428;SSR_A50;1;33;;;;8732;;0;
SSR;2020;600100283;CRAR;750710428;SSR_A51;1;28;;15;;8461;;3892;
SSR;2020;600100283;CRAR;750710428;SSR_A52;1;20;;5;;6327;;2386;
SSR;2020;600100283;CRAR;750710428;SSR_A54;1;10;;1;;1725;;195;
SSR;2020;600100283;CRAR;750710428;SSR_A58;1;8;;1;;0;;0;
SSR;2020;600100283;CRAR;750710428;SSR_TOT;;99;36135;22;820;25245;32;6473;0
SSR;2020;600100309;SSR CRF LAMORLAYE;750721334;SSR_E;;52;18980;50;197;4004;9;5607;
SSR;2020;600100309;SSR CRF LAMORLAYE;750721334;SSR_E50;1;;;;;0;;0;
SSR;2020;600100309;SSR CRF LAMORLAYE;750721334;SSR_E51;1;32;;33;;3248;;2280;
SSR;2020;600100309;SSR CRF LAMORLAYE;750721334;SSR_E52;1;20;;17;;756;;3327;
SSR;2020;600100309;SSR CRF LAMORLAYE;750721334;SSR_TOT;;52;18980;50;197;4004;9;5607;0
SSR;2020;600100671;SSR BTP SAINT-OMER-EN-CHAUSSÉE;750034589;SSR_A;;102;37230;18;631;25942;74;3286;
SSR;2020;600100671;SSR BTP SAINT-OMER-EN-CHAUSSÉE;750034589;SSR_A50;1;10;;18;;1113;;3286;
SSR;2020;600100671;SSR BTP SAINT-OMER-EN-CHAUSSÉE;750034589;SSR_A51;1;73;;;;18271;;0;
SSR;2020;600100671;SSR BTP SAINT-OMER-EN-CHAUSSÉE;750034589;SSR_A52;1;19;;;;6558;;0;
SSR;2020;600100671;SSR BTP SAINT-OMER-EN-CHAUSSÉE;750034589;SSR_TOT;;102;37230;18;631;25942;74;3286;0
SSR;2020;600100754;POLYCLINIQUE SAINT CÔME;600000228;SSR_A;;14;5110;;59;824;0;0;
SSR;2020;600100754;POLYCLINIQUE SAINT CÔME;600000228;SSR_A50;1;14;;;;824;;0;
SSR;2020;600100754;POLYCLINIQUE SAINT CÔME;600000228;SSR_TOT;;14;5110;;59;824;0;0;0
SSR;2020;600100796;CTRE RÉÉDUC & RÉADAPT FONCTIONELLE;750720609;SSR_A;;62;80;18;501;19937;42;2347;
SSR;2020;600100796;CTRE RÉÉDUC & RÉADAPT FONCTIONELLE;750720609;SSR_A51;1;28;;9;;13678;;1666;
SSR;2020;600100796;CTRE RÉÉDUC & RÉADAPT FONCTIONELLE;750720609;SSR_A52;1;30;;5;;5203;;596;
SSR;2020;600100796;CTRE RÉÉDUC & RÉADAPT FONCTIONELLE;750720609;SSR_A54;1;4;;4;;1056;;85;
SSR;2020;600100796;CTRE RÉÉDUC & RÉADAPT FONCTIONELLE;750720609;SSR_TOT;;62;80;18;501;19937;42;2347;0
SSR;2020;600100861;SSR LNA BRETEUIL;440052041;SSR_A;;120;43800;45;882;37707;110;10335;
SSR;2020;600100861;SSR LNA BRETEUIL;440052041;SSR_A50;1;33;;10;;3636;;3499;
SSR;2020;600100861;SSR LNA BRETEUIL;440052041;SSR_A52;1;66;;20;;26380;;6555;
SSR;2020;600100861;SSR LNA BRETEUIL;440052041;SSR_A59;1;21;;15;;7691;;281;
SSR;2020;600100861;SSR LNA BRETEUIL;440052041;SSR_TOT;;120;43800;45;882;37707;110;10335;
SSR;2020;600101679;SSR UGECAM BEAUVAIS;590039863;SSR_A;;100;36500;50;521;21281;55;5310;
SSR;2020;600101679;SSR UGECAM BEAUVAIS;590039863;SSR_A50;1;20;;3;;489;;286;
SSR;2020;600101679;SSR UGECAM BEAUVAIS;590039863;SSR_A51;1;36;;24;;11105;;2342;
SSR;2020;600101679;SSR UGECAM BEAUVAIS;590039863;SSR_A52;1;30;;20;;4984;;2387;
SSR;2020;600101679;SSR UGECAM BEAUVAIS;590039863;SSR_A55;1;14;;3;;4703;;295;
SSR;2020;600101679;SSR UGECAM BEAUVAIS;590039863;SSR_TOT;;100;36500;50;521;21281;55;5310;0
SSR;2020;600101687;SSR CGAS GOUVIEUX;600010037;SSR_A;;40;14640;;424;13360;10;0;
SSR;2020;600101687;SSR CGAS GOUVIEUX;600010037;SSR_A50;1;;;;;0;;0;
SSR;2020;600101687;SSR CGAS GOUVIEUX;600010037;SSR_A59;1;40;;;;13360;;0;
SSR;2020;600101687;SSR CGAS GOUVIEUX;600010037;SSR_TOT;;40;14640;;424;13360;10;0;0
SSR;2020;600101943;CTRE PRÉVENTION RÉADAPTATION CARDIO.;750720609;SSR_A;;45;16425;23;485;11227;1;3087;
SSR;2020;600101943;CTRE PRÉVENTION RÉADAPTATION CARDIO.;750720609;SSR_A50;1;;;;;0;;0;
SSR;2020;600101943;CTRE PRÉVENTION RÉADAPTATION CARDIO.;750720609;SSR_A53;1;40;;23;;11227;;3087;
SSR;2020;600101943;CTRE PRÉVENTION RÉADAPTATION CARDIO.;750720609;SSR_A55;1;5;;;;0;;0;
SSR;2020;600101943;CTRE PRÉVENTION RÉADAPTATION CARDIO.;750720609;SSR_TOT;;45;16425;23;485;11227;1;3087;0
SSR;2020;600111124;SSR CONDÉ CHANTILLY;600106611;SSR_A;;30;10980;;316;9620;11;0;
SSR;2020;600111124;SSR CONDÉ CHANTILLY;600106611;SSR_A59;1;30;;;;9620;;0;
SSR;2020;600111124;SSR CONDÉ CHANTILLY;600106611;SSR_TOT;;30;10980;;316;9620;11;0;0
SSR;2020;600113476;CH CHICN COMPIÈGNE;600100721;SSR_A;;45;11806;3;342;11791;26;1385;
SSR;2020;600113476;CH CHICN COMPIÈGNE;600100721;SSR_A50;1;;;;;0;;0;
SSR;2020;600113476;CH CHICN COMPIÈGNE;600100721;SSR_A51;1;2;;;;137;;0;
SSR;2020;600113476;CH CHICN COMPIÈGNE;600100721;SSR_A52;1;8;;3;;1483;;1385;
SSR;2020;600113476;CH CHICN COMPIÈGNE;600100721;SSR_A56;1;5;;;;311;;0;
SSR;2020;600113476;CH CHICN COMPIÈGNE;600100721;SSR_A59;1;30;;;;9860;;0;
SSR;2020;600113476;CH CHICN COMPIÈGNE;600100721;SSR_TOT;;45;11806;3;342;11791;26;1385;0
SSR;2020;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;SSR_A;;29;10585;;306;8968;9;0;
SSR;2020;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;SSR_A50;1;20;;;;1813;;0;
SSR;2020;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;SSR_A59;1;9;;;;7155;;0;
SSR;2020;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;SSR_TOT;;29;10585;;306;8968;9;0;
SSR;2020;610000051;CHICAM - SITE ALENCON;610780082;SSR_A;;18;6570;;65;1467;4;0;
SSR;2020;610000051;CHICAM - SITE ALENCON;610780082;SSR_A59;1;18;;;;1467;;0;
SSR;2020;610000051;CHICAM - SITE ALENCON;610780082;SSR_TOT;;18;6570;;65;1467;4;0;0
SSR;2020;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;SSR_A;;25;9150;;393;8841;4;0;
SSR;2020;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;SSR_A50;1;25;;;;8841;;0;
SSR;2020;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;SSR_TOT;;25;9150;;393;8841;4;0;0
SSR;2020;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;SSR_A;;56;20440;2;536;16201;16;391;
SSR;2020;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;SSR_A50;1;40;;;;12513;;0;
SSR;2020;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;SSR_A58;1;16;;2;;3688;;391;
SSR;2020;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;SSR_TOT;;56;20440;2;536;16201;16;391;0
SSR;2020;610000085;HOPITAL LOCAL - BELLEME;610780132;SSR_A;;22;8052;;181;6332;15;0;
SSR;2020;610000085;HOPITAL LOCAL - BELLEME;610780132;SSR_A50;1;22;;;;6332;;0;
SSR;2020;610000085;HOPITAL LOCAL - BELLEME;610780132;SSR_TOT;;22;8052;;181;6332;15;0;0
SSR;2020;610000093;CENTRE HOSPITALIER - SEES;610780140;SSR_A;;20;7300;;186;5323;7;0;
SSR;2020;610000093;CENTRE HOSPITALIER - SEES;610780140;SSR_A50;1;20;;;;5323;;0;
SSR;2020;610000093;CENTRE HOSPITALIER - SEES;610780140;SSR_TOT;;20;7300;;186;5323;7;0;0
SSR;2020;610000101;HOPITAL LOCAL - VIMOUTIERS;610780157;SSR_A;;30;10980;;307;7909;0;0;
SSR;2020;610000101;HOPITAL LOCAL - VIMOUTIERS;610780157;SSR_A50;1;30;;;;7909;;0;
SSR;2020;610000101;HOPITAL LOCAL - VIMOUTIERS;610780157;SSR_TOT;;30;10980;;307;7909;0;0;
SSR;2020;610006421;CLINIQUE D'ALENCON;610006413;SSR_A;;59;21535;20;589;18986;30;5065;
SSR;2020;610006421;CLINIQUE D'ALENCON;610006413;SSR_A50;1;18;;10;;5886;;1657;
SSR;2020;610006421;CLINIQUE D'ALENCON;610006413;SSR_A54;1;23;;10;;8133;;3408;
SSR;2020;610006421;CLINIQUE D'ALENCON;610006413;SSR_A59;0;18;;;;4967;;0;
SSR;2020;610006421;CLINIQUE D'ALENCON;610006413;SSR_TOT;;59;21535;20;589;18986;30;5065;0
SSR;2020;610008815;CH JACQUES MONOD - SSR - FLERS;610780165;SSR_A;;20;7320;;369;6737;0;0;
SSR;2020;610008815;CH JACQUES MONOD - SSR - FLERS;610780165;SSR_A50;1;20;;;;6737;;0;
SSR;2020;610008815;CH JACQUES MONOD - SSR - FLERS;610780165;SSR_TOT;;20;7320;;369;6737;0;0;0
SSR;2020;610780108;CHIC DES ANDAINES - DOMFRONT;610790594;SSR_A;;25;9150;;231;8301;16;0;
SSR;2020;610780108;CHIC DES ANDAINES - DOMFRONT;610790594;SSR_A50;1;25;;;;8301;;0;
SSR;2020;610780108;CHIC DES ANDAINES - DOMFRONT;610790594;SSR_TOT;;25;9150;;231;8301;16;0;0
SSR;2020;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;SSR_A;;35;12810;;396;13046;24;0;
SSR;2020;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;SSR_A50;1;35;;;;13046;;0;
SSR;2020;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;SSR_TOT;;35;12810;;396;13046;24;0;
SSR;2020;610780371;CENTRE DE SOINS DE SUITE LE PARC;760025734;SSR_A;;125;45750;;738;27034;50;0;
SSR;2020;610780371;CENTRE DE SOINS DE SUITE LE PARC;760025734;SSR_A50;1;42;;;;8916;;0;
