BOR;AN;FI;RS;FI_EJ;DIM_A1;DIM_A2;DIM_A3;DIM_A4;DIM_A5;DIM_A6;DIM_A7;DIM_A8;DIM_A9;DIM_A10;DIM_A11;DIM_A12;DIM_A13;DIM_A14;DIM_A15;DIM_A16;DIM_A17;DIM_A18;DIM_A19;DIM_A20;DIM_A21;DIM_A22;DIM_A23;DIM_A24;DIM_A25
INFOMED;2020;570026252;HOPITAL ROBERT SCHUMAN DE VANTOUX -HPM;570023630;;1;;;1;;;1;;;1;;0;0;0;0;1;0;0;0;1;0;;6.1;1.51
INFOMED;2020;570026575;HOPITAL DE JOUR CENTRE BASSE AUDITION;570005165;;;;;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;0;0.1
INFOMED;2020;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;1;;;;;;1;;;;;;0;0;0;0;0;1;1;0;1;0;;5.5;2.25
INFOMED;2020;580006286;CLINEA LES PORTES DU NIVERNAIS;920030269;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2020;580780138;POLYCLINIQUE DU VAL DE LOIRE;580000024;;;1;;;;;;;;;;1;0;0;0;0;1;1;1;0;0;;1.34;0.03
INFOMED;2020;580780187;MAISON CONVALESC. LUZY CLIN. DU MORVAN;580000057;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;0.3;0.1
INFOMED;2020;580780203;CENTRE MEDICAL DE LA VENERIE;580000073;;;;;;;;;1;;;;0;0;0;0;0;1;1;1;1;0;;0.2;0.2
INFOMED;2020;580780237;CLINIQUE DU CHATEAU DU TREMBLAY;580000099;;;;;;;;;;;1;;0;0;0;0;0;0;0;0;0;0;;0.2;0
INFOMED;2020;580971349;SOINS DE SUITE & RÉADAPT LE RECONFORT;580002129;;;;;;;;;1;;;;0;0;0;1;1;1;0;1;0;0;;0.22;0.11
INFOMED;2020;580972008;CRF PASORI - COSNE;580000628;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;1;0;;1.5;0.15
INFOMED;2020;580972610;HOPITAL LOCAL LES CYGNES LORMES;580780054;1;;;;;;1;;;;;;1;1;1;1;1;0;0;0;0;1;580780039;;0.02
INFOMED;2020;580972636;CENTRE HOSPITALIER PIERRE LÔO;580780971;;;;;;;;;;1;;;0;0;0;0;0;1;0;0;0;1;580972693;1;0.1
INFOMED;2020;580972644;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;580781136;;;1;;;;;;1;;;;0;0;0;0;0;0;1;1;0;0;;0.1;0.3
INFOMED;2020;580972651;CH CHATEAU-CHINON;580780047;;1;;;;;;1;;;1;;0;0;0;0;0;1;1;0;0;1;580780039;0.25;0.03
INFOMED;2020;580972669;CH CLAMECY;580780070;1;;;;;;;;;;;;0;0;0;1;1;0;0;0;0;0;;0.5;
INFOMED;2020;580972677;CH COSNE COURS SUR LOIRE;580780088;;;1;;;;;;1;;;;0;0;0;0;1;1;1;0;0;0;;2;0.1
INFOMED;2020;580972685;CH DECIZE;580780096;;;1;;;;;;1;;;;0;0;0;0;1;1;0;0;0;1;580780039;2;0.2
INFOMED;2020;580972693;HOPITAL PIERRE BEREGOVOY;580780039;1;;;;;;1;;;;1;;0;0;0;0;1;1;1;0;0;0;;5.9;0.5
INFOMED;2020;590000014;CH SOMAIN;590780052;;;1;;;;;;1;1;;;0;0;0;0;0;0;0;0;1;0;;1;0.1
INFOMED;2020;590000097;CH LA BASSEE;590780185;;;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;1;620100685;1;0.4
INFOMED;2020;590000113;GROUPE HOSPITALIER LOOS HAUBOURDIN;590053120;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;1;1;590781902;0.5;0.2
INFOMED;2020;590000121;CH SECLIN;590780227;1;;;;;;1;;;;;;0;0;0;0;0;1;1;1;0;0;;3;1.6
INFOMED;2020;590000188;CLCC OSCAR LAMBRET LILLE;590780334;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;7;1
INFOMED;2020;590000337;CH DUNKERQUE;590781415;;1;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;9.13;0.6
INFOMED;2020;590000428;CH CAMBRAI;590781605;;;1;;;;;1;;1;;;0;0;0;0;0;0;;;0;1;590785424;6.35;1.2
INFOMED;2020;590000436;CH LE CATEAU;590781621;;;1;;;1;;;1;;;1;0;0;;;0;1;1;0;1;1;590000782;1.57;0.2
INFOMED;2020;590000444;CH JEUMONT;590781639;;;;;;;;1;;;;;0;0;0;1;1;0;;;1;1;590000618;0.2;0.4
INFOMED;2020;590000451;CH HAUTMONT;590781647;;;;;;;;;1;;;;0;0;0;0;0;0;;;0;0;;0.5;0.1
INFOMED;2020;590000469;CH FOURMIES;590781662;;;1;;;;;;1;;1;;0;0;0;0;0;1;1;0;;0;;2;0.2
INFOMED;2020;590000477;CH LE QUESNOY;590781670;;;1;;;;;;1;;;;0;0;0;0;0;1;1;1;0;0;;1.8;0.1
INFOMED;2020;590000527;CH AVESNES;590781795;;1;;;;;;1;;;;;0;0;0;0;0;1;1;1;1;0;;2.33;0.2
INFOMED;2020;590000535;CH SAMBRE AVESNOIS MAUBEUGE;590781803;;;;;;;;;;;1;;0;0;0;0;0;1;0;0;1;0;;3.5;0.4
INFOMED;2020;590000543;CH FELLERIES-LIESSIES;590781811;;;1;;;;;1;;;;;0;0;0;0;0;;;;;;;0.9;0.2
INFOMED;2020;590000592;CH DENAIN;590782165;;;1;;;;;1;;1;;;0;0;0;0;0;0;;;0;0;;4.77;0.58
INFOMED;2020;590000600;CH SAINT- AMAND LES EAUX;590782207;;;1;;;;;1;;1;;;0;0;0;0;0;0;0;0;1;1;590782215;1.2;0.2
INFOMED;2020;590000618;CH VALENCIENNES;590782215;1;;;;;;1;;;1;;;0;0;0;0;0;1;1;0;0;0;;5.97;1.85
INFOMED;2020;590000691;CH WATTRELOS;590782439;;1;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;1.8;0.1
INFOMED;2020;590000758;CH ARMENTIERES;590782637;;1;;;;;;1;;;;;1;1;0;0;0;0;0;0;1;1;590782637;3.67;0.6
INFOMED;2020;590000774;CH HAZEBROUCK;590782652;;1;;;;1;;;1;;;;0;0;0;0;0;1;1;0;1;0;;1;0.5
INFOMED;2020;590000782;EPSM LILLE METROPOLE;590782660;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;1;590782678;6.83;1
INFOMED;2020;590000790;EPSM DES FLANDRES;590782678;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;;
INFOMED;2020;590001004;CH DOUAI DECHY;590783239;;1;;;;;1;;;;1;;0;0;0;0;0;0;0;0;0;0;;7.61;1.37
INFOMED;2020;590001418;EPSM AGGL LILLOISE ST-ANDRE;590034740;;;;;;;;;;;;;;;;;;;;;;;;2.35;0.7
INFOMED;2020;590001442;CH ZUYDCOOTE;590784245;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;590784245;1.68;0.1
INFOMED;2020;590001582;CH INTERCOMMUNAL WASQUEHAL;590785663;;;;;;;1;;;;;;0;0;1;1;1;0;;;0;1;590787610;0;0.1
INFOMED;2020;590001749;POLYCLINIQUE DE GRANDE SYNTHE;590788956;;1;;;;;;1;;;;;0;0;0;0;0;1;0;1;0;0;;1;0.3
INFOMED;2020;590005245;S.A CLINIQUE DE L'ESCREBIEUX;590005245;;;;;;;;;;;1;;0;0;0;0;0;1;1;0;0;1;;0.05;0.05
INFOMED;2020;590006896;POLYCLINIQUE DE LA THIÉRACHE;590000519;;;1;;;;;;;;;;0;0;0;0;0;0;;;1;0;;1;0.1
INFOMED;2020;590008041;POLYCLINIQUE VAUBAN;590008033;;1;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;1.24;
INFOMED;2020;590016408;CLINIQUE LAUTREAMONT LOOS;590016358;;;;;;;;;;;1;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2020;590025128;HAD DU HAINAUT;620001834;;;;;;1;;;;;;;0;0;0;0;0;0;0;0;0;0;;0;0.1
INFOMED;2020;590034732;CRF LA ROUGEVILLE;590000675;;;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;0.33;0.07
INFOMED;2020;590040267;SSR MONTS DE FLANDRE EPSM FLANDRES;590782678;;;;;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;0.1;
INFOMED;2020;590049060;CLINIQUE MARIE SAVOIE;920030269;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2020;590049565;MAISON MEDICALE JEAN XXIII;780020715;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;;0.4
INFOMED;2020;590052056;GCS GHICL CLINIQUE STE MARIE;590051801;;;1;;;;;;;;;;0;0;0;0;0;0;;;0;1;590780284;2;0.1
INFOMED;2020;590053955;HPM NORD;590053955;;;;;;;;;;;;1;0;0;0;0;0;0;;;1;0;;1;0.1
INFOMED;2020;590056479;CLINIQUE DE L'EPINOY;590062238;;;;;;;;;;0;1;0;0;0;0;0;0;0;0;0;0;;;;
INFOMED;2020;590780060;INSTITUT OPHTALMIQUE;590000022;1;;;;;;;;;;;;0;0;0;0;0;0;;;0;0;;1;0.1
INFOMED;2020;590780128;CRF HELENE BOREL;590000063;;;;;;;;;1;;;;0;0;0;0;0;1;0;0;0;0;;0.05;0.23
INFOMED;2020;590780250;CLINIQUE LILLE SUD;590053955;;;1;;;;;;;;;;0;0;0;0;0;0;;;1;0;;1;0.1
INFOMED;2020;590780268;HOPITAL PRIVÉ LE BOIS;590053955;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;3.4;0.1
INFOMED;2020;590780284;GPT HOPITAUX INSTITUT CATHOLIQUE LILLE;590051801;1;;;;;;1;;;;;;0;0;0;0;0;0;;;0;0;;6.06;1
INFOMED;2020;590780342;CLINIQUE AMBROISE PARE;590053955;;;1;;;;;;;;;;0;0;0;0;0;0;;;1;0;;0;0.1
INFOMED;2020;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;;;1;;;;;;1;;;;0;0;0;0;0;0;;;1;0;;3.5;0.1
INFOMED;2020;590781571;CLINIQUE DU CAMBRESIS;590000402;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;0.7;0.1
INFOMED;2020;590781951;CLINIQUE DU SPORT ET D'ORTHOPEDIE;590053955;;;1;;;;;;1;;;;0;0;0;0;0;0;;;1;0;;1;0.1
INFOMED;2020;590782256;NOUVELLE CLINIQUE DES DENTELLIERES;590000659;;;1;;;;;;;;;;0;0;0;0;0;0;;;0;0;;0.5;0.1
INFOMED;2020;590782280;CLINIQUE SAINT-ROCH;590004552;;;;;;;;;1;;;;0;0;0;1;1;1;1;0;0;0;;0.51;0.12
INFOMED;2020;590782298;POLYCLINIQUE DU PARC;590000675;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;1.6;0.34
INFOMED;2020;590782546;SAS CLINIQUE DE VILLENEUVE D'ASCQ;590000733;;;1;;;;;;1;;;;0;0;1;1;1;1;1;1;1;0;;1;0.1
INFOMED;2020;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;;;1;;;;;;;;;;0;0;0;0;0;0;;;1;0;;2;0.1
INFOMED;2020;590782611;SSR PEDIATRIQUE MARC SAUTELET;750719239;;;;;;;1;;;;;;0;0;0;0;0;1;1;0;1;0;;0.83;0.65
INFOMED;2020;590783171;CENTRE DE SSR LES ABEILLES;930019484;;;;;;;;;;;;;1;1;;1;1;0;;;0;0;;;
INFOMED;2020;590783189;UNITE GERONTOLOGIE ET SOINS DE SUITE;590004552;;;;;;;;;1;;;;0;0;0;1;1;1;1;0;0;0;;0.49;0.12
INFOMED;2020;590784484;NEPHROCARE MAUBEUGE;590001467;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;0.01;
INFOMED;2020;590785341;HOPITAL DE JOUR DE LA M.G.E.N.;750005068;;;;;;;;;;;;;;;;;;;;;;;;;0.05
INFOMED;2020;590785374;CLINIQUE TEISSIER;620001834;;1;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;1;0.4
INFOMED;2020;590785424;CENTRE L'ADAPT DE CAMBRAI;930019484;;;;;;;1;;;;;;1;0;0;1;1;0;;;;0;;0.5;0.1
INFOMED;2020;590786984;ETAB DE SANTÉ LE BOIS DE LA LOGE;750050759;;;;;;;;;1;;;;0;0;1;1;0;1;0;1;0;0;;0.39;0.09
INFOMED;2020;590788964;SARL CLINIQUE DU PARC;590001756;;1;;;;;;;;;;;;;;;;;;;;;;;
INFOMED;2020;590790473;LA PLAINE DE SCARPE;750050759;;;;;;;;1;;;;;0;0;0;1;0;1;0;1;0;0;;0.79;0.09
INFOMED;2020;590790655;SAINT ROCH CHIRURGIE;440052041;;;1;;;;;;;;;;0;0;0;0;0;0;;;;0;;0.5;0.14
INFOMED;2020;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;;;;;;;;;;;;;;;;;;;;;;;;50.21;6.51
INFOMED;2020;590797346;ETAB DE SANTÉ LES JARDINS DU TEMPLE;750050759;;;;;;;;;1;;;;0;0;0;1;0;0;0;0;0;0;;0.32;0.06
INFOMED;2020;590797353;HOPITAL SAINT VINCENT - SAINT ANTOINE;590051801;1;;;;;;1;;;1;;;0;0;0;0;0;0;;;0;0;;2.51;0.98
INFOMED;2020;590797387;CRF L'ESPOIR DE LILLE HELLEMMES;590805628;;;;;;;1;;;;;;0;0;0;1;1;0;;;1;0;;1.97;
INFOMED;2020;590801106;HOPITAL VICTOR PROVO;590782421;;;1;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;8.28;2.76
INFOMED;2020;590804696;HOPITAL GUY CHATILIEZ CH TOURCOING;590781902;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;4.98;1.6
INFOMED;2020;590806360;CLINIQUE DE LA MITTERIE;590003596;;;1;;;;;;1;;;;0;0;0;0;0;1;1;1;1;1;590782546;1.52;
INFOMED;2020;590809703;CLINIQUE SAINT-ROCH;590004552;;;;;;;;;1;;;;0;0;0;1;1;1;1;0;0;0;;2;0.32
INFOMED;2020;590810784;CLINIQUE ST-ROCH CONVALESCENCE;440052041;;;;;;;;;1;;;;;;;;;0;;;0;0;;2;
INFOMED;2020;590813176;CLINIQUE DES HETRES;590005278;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;0.1;0.06
INFOMED;2020;590813382;NOUVELLE CLINIQUE VILLETTE SA;590000386;;1;;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;1.8;1
INFOMED;2020;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;;;1;;;1;;;1;;;;0;0;0;0;0;1;1;0;0;1;590813507;2;0.2
INFOMED;2020;590815056;CLINIQUE DE FLANDRE;590005492;;1;;;;;;1;;;;;0;0;0;0;0;1;1;0;;1;590813382;1.8;0.2
INFOMED;2020;590816310;CLINIQUE SAINT AME;590000048;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;1;0.2
INFOMED;2020;590817458;CLINIQUE DE LA VICTOIRE;590053955;;;1;;;;;;;;;;0;0;0;0;0;0;;;1;0;;1;0.1
INFOMED;2020;590817839;CLINIQUE DU VAL DE LYS;590053955;;;1;;;;;;1;;;;0;0;0;0;0;0;;;1;0;;0;0.1
INFOMED;2020;600000012;CTRE HOSPIT ISARIEN - EPSM DE L'OISE;600100028;;;;;;;;;;1;;;0;0;0;0;0;1;1;1;1;0;;4;1
INFOMED;2020;600000020;HL CRÉPY-EN-VALOIS;600100085;;;;;;;;;1;;;;1;0;0;1;1;1;1;0;0;1;600100721;0.01;0.01
INFOMED;2020;600000046;CH PONT-SAINTE-MAXENCE;600100127;;;;;;;;1;;;;;0;0;1;1;1;0;0;0;0;0;;1;1
INFOMED;2020;600000053;CH GHPSO SENLIS;600101984;;1;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;2;1
INFOMED;2020;600000152;CH CHAUMONT-EN-VEXIN;600100572;;;1;;;;;;1;;;;0;0;0;0;0;0;;;0;1;600100713;0.4;
INFOMED;2020;600000186;CH CLERMONT;600100648;;;1;;;;;;1;;;;0;0;0;0;0;0;;;1;1;600000194;1;
INFOMED;2020;600000194;CH BEAUVAIS;600100713;;;1;;;1;;;1;;;;0;0;0;0;1;1;0;0;0;0;;5.5;1.28
INFOMED;2020;600000467;CH GHPSO CREIL;600101984;;1;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;2.8;0.98
INFOMED;2020;600003008;SERVICE HOSPITALISATION A DOMICILE;600113278;;;;;1;;;;;;;;1;1;1;1;1;0;0;0;1;0;;1;0
INFOMED;2020;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;0.5;0.2
INFOMED;2020;600013999;CENTRE CHIRURGICAL;600008635;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;0.2;0.1
INFOMED;2020;600100101;CH AP-HP LIANCOURT;750712184;;;1;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;0.4;0.3
INFOMED;2020;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;;;1;;;;;;;;;;0;0;0;0;;0;0;0;1;0;;1;0.2
INFOMED;2020;600100184;CLINIQUE DU VALOIS;920033198;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2020;600100275;LE CHATEAU DU TILLET;750034589;;;;;;;1;;;;;;0;0;0;0;0;1;1;1;1;1;;1;0.1
INFOMED;2020;600100283;CRAR;750710428;;;;;;;;;1;;;;0;0;0;0;0;1;0;1;;0;;0.5;0.04
INFOMED;2020;600100309;SSR CRF LAMORLAYE;750721334;;;;;;;;1;;;;;0;0;0;1;1;0;0;0;1;0;;0.34;0.01
INFOMED;2020;600100671;SSR BTP SAINT-OMER-EN-CHAUSSÉE;750034589;;;;;;;;;1;;;;0;0;0;1;1;1;1;0;0;1;750034589;0.8;
INFOMED;2020;600100754;POLYCLINIQUE SAINT CÔME;600000228;;;1;;;;;;1;;;;1;0;0;1;1;0;0;0;1;0;;3.5;0.75
INFOMED;2020;600100796;CTRE RÉÉDUC & RÉADAPT FONCTIONELLE;750720609;;;;;;;;;1;;;;0;0;0;0;0;0;;;0;1;600101943;0.4;0.1
INFOMED;2020;600100861;SSR LNA BRETEUIL;440052041;;;;;;;;1;;;;;0;0;0;1;1;1;1;0;1;0;;0.8;0.2
INFOMED;2020;600101679;SSR UGECAM BEAUVAIS;590039863;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;1;0.2
INFOMED;2020;600101687;SSR CGAS GOUVIEUX;600010037;;;;;;;;1;;;;;0;0;1;1;1;0;0;0;0;0;;0.5;0.05
INFOMED;2020;600101943;CTRE PRÉVENTION RÉADAPTATION CARDIO.;750720609;;;;;;;1;;;;;;0;0;0;0;0;0;;;1;0;;0.2;0.1
INFOMED;2020;600107049;ASSOCIATION LA NOUVELLE FORGE;600107049;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;1;0;;;
INFOMED;2020;600110175;CLINIQUE DU PARC SAINT-LAZARE;600001234;;1;;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;800009466;1.2;0.2
INFOMED;2020;600111124;SSR CONDÉ CHANTILLY;600106611;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;0.2;0.1
INFOMED;2020;600113476;CH CHICN COMPIÈGNE;600100721;;;1;;1;;1;;;;;;0;0;0;0;1;0;0;0;1;0;;7.4;1.29
INFOMED;2020;610000028;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610780025;;;;;;;;;;1;;;0;0;0;0;0;0;0;0;1;1;610000051;0.79;0.79
INFOMED;2020;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;;;1;;;1;;;1;;;1;0;0;0;0;1;0;0;1;;0;;2;0.5
INFOMED;2020;610000051;CHICAM - SITE ALENCON;610780082;1;;;;;;1;;;;;;0;0;0;0;0;1;1;1;0;0;;5;2
INFOMED;2020;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;1;1;140000100;2.31;0.28
INFOMED;2020;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;;;1;;;1;;;1;;;1;0;0;0;0;1;1;0;0;0;0;;0.5;0.1
INFOMED;2020;610000085;HOPITAL LOCAL - BELLEME;610780132;;;;;;;;1;;;;;1;0;1;0;1;0;;;1;0;;0.6;
INFOMED;2020;610000093;CENTRE HOSPITALIER - SEES;610780140;;;1;;;;;;1;;;;0;0;1;1;1;0;0;0;0;0;;0.5;0.05
INFOMED;2020;610000101;HOPITAL LOCAL - VIMOUTIERS;610780157;;;;;;;;1;;;;;1;1;0;0;1;0;0;0;0;0;;0;0
INFOMED;2020;610000119;CH -JACQUES MONOD- - FLERS;610780165;;;1;;;;;;1;;;1;1;0;0;1;1;0;0;0;1;0;;3.29;0.4
INFOMED;2020;610004269;SERVICE D'HOSPITALISATION À DOMICILE;610787038;;;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.1;0.1
INFOMED;2020;610005837;HOSPITALISATION A DOMICILE - ALENCON;610787285;;;;;;1;;;;;;;0;0;0;0;0;0;;;0;0;;;
INFOMED;2020;610006256;HAD ORNE-EST;610006769;;;;;;1;;;;;;;0;0;0;0;0;0;0;0;1;0;;0.2;0.06
INFOMED;2020;610006421;CLINIQUE D'ALENCON;610006413;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;2;0.2
INFOMED;2020;610006777;HAD ORNE EST - SITE DE L'AIGLE;610006769;;;;;;1;;;;;;;0;0;0;0;0;0;0;0;1;0;;;0.02
INFOMED;2020;610007155;HAD - LA FERTE MACE (ANTENNE ALENCON);610787285;;;;;;1;;;;;;;0;0;0;0;0;0;;;0;0;;;
INFOMED;2020;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;;;1;;;;;;1;;;1;0;0;0;1;1;0;0;0;1;0;;2.16;0
INFOMED;2020;610780371;CENTRE DE SOINS DE SUITE LE PARC;760025734;;;;;;;;1;;;;;1;1;1;1;1;0;0;0;0;0;;0;0
INFOMED;2020;610780389;CMPR LA CLAIRIERE - FLERS;610787764;;;;;;;;1;;;;;0;0;0;1;1;0;0;0;0;0;;0.6;0
INFOMED;2020;610784423;CMPR DE BAGNOLES DE L'ORNE;610787285;;;;;;;1;;;;;;0;0;1;1;1;0;0;0;0;0;;1;
INFOMED;2020;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;;1;;;;;;1;;;;;0;0;0;0;0;1;0;0;0;0;;4;1
INFOMED;2020;620000034;CH ARRAS;620100057;1;;;;;;1;;;1;;;0;0;0;0;0;0;0;0;1;0;;4;1.2
INFOMED;2020;620000059;CH BAPAUME;620100073;;;;;;;1;;;1;;;0;0;0;0;0;0;0;0;0;1;620100057;0.25;0.1
INFOMED;2020;620000067;CENTRE HOSPITALIER DU TERNOIS;620100081;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;1;1;620100057;0.47;0.02
INFOMED;2020;620000224;CH BETHUNE;620100651;;1;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;1;620100685;10.82;0.4
INFOMED;2020;620000240;CH HENIN BEAUMONT;620100677;;1;;;;;;1;;;1;;0;0;0;0;0;1;;;0;1;620100685;2;0.4
INFOMED;2020;620000257;CH LENS;620100685;;1;;;;;;;;;1;;0;0;0;0;0;1;1;0;0;1;;14;1.5
INFOMED;2020;620000281;EPSM VAL DE LYS ARTOIS;620101287;;;;;;;;;;1;;;0;0;0;0;0;0;0;0;0;0;;2;0.5
INFOMED;2020;620000299;CH AIRE SUR LA LYS;620101295;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;;
INFOMED;2020;620000323;CH CALAIS;620101337;;;1;;;;;;1;;1;;0;0;0;0;0;0;0;0;1;1;620000653;7;0.09
INFOMED;2020;620000349;CH REGION DE ST OMER;620101360;;1;;;;;;1;;;;;0;0;0;0;0;0;;;1;0;;5.1;0.5
INFOMED;2020;620000653;CH BOULOGNE-SUR-MER;620103440;1;;;;;;1;;;1;;;;;;;;1;1;1;;;;4.12;2.45
INFOMED;2020;620001834;ASSO GROUPE AHNAC;620001834;;;;;;;;;;;1;;0;0;0;0;0;0;0;0;0;0;;0.8;0.05
INFOMED;2020;620002154;INSTITUT ALBERT CALMETTE A CAMIERS;620112607;;;;;;;;;;;;;0;0;0;0;0;0;;;0;1;620000653;0.2;0.1
INFOMED;2020;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;1;;;;;;1;;;;;;0;0;0;0;0;0;1;0;0;0;;2.96;1.5
INFOMED;2020;620003350;HOPITAL DE RIAUMONT;620001834;1;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;1.91;0.25
INFOMED;2020;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;;1;;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;3.6;0.4
INFOMED;2020;620006049;CLINIQUE CHIRURGICALE DE SAINT-OMER;620000331;;1;;;;;;;;;;;0;0;0;0;0;0;0;0;;0;;2;0.1
INFOMED;2020;620012948;CLINIQUE MAHAUT DE TERMONDE;620000265;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;620100735;0.2;0.2
INFOMED;2020;620013649;HAD DU LITTORAL BOULOGNE MONTREUIL;620013599;;;;;1;;;;;;;;1;0;0;1;1;1;0;0;1;0;;1;0.15
INFOMED;2020;620024208;NEPHROCARE HELFAUT;620002352;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;0.01;
INFOMED;2020;620024349;SAS CLINIQUE DU VIRVAL;620024299;;;;;;;;;;;1;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2020;620025346;POLYCLINIQUE DE LA -CLARENCE-;620001834;;1;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;2.26;0.25
INFOMED;2020;620025387;CLINIQUE DU LITTORAL;620025361;;;;;;;;;;0;1;0;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2020;620026401;HOPALE REEDUCATION-CENTRE ARRAS;620024158;;;;;;;;1;;;;;1;1;0;0;0;0;0;0;0;0;;0.1;0.1
INFOMED;2020;620026690;GCS CENTRE JOLIOT CURIE;620027839;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;0;;0.2;
INFOMED;2020;620030726;CLINIQUE LES OYATS;620030718;;;;;;;;;;0;1;0;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2020;620100016;HOP MARITIME DE BERCK;750712184;;;;;;;1;;;;;;0;0;0;0;0;1;0;0;0;0;;0.5;0.1
INFOMED;2020;620100099;HOPITAL PRIVE ARRAS LES BONNETTES;620014779;;1;;;;;;;;;;;0;0;0;0;0;1;1;;;0;;3.7;0.2
INFOMED;2020;620100487;CLINIQUE DES ACACIAS;620000125;;1;;;;;;1;;;;;0;0;1;1;1;0;;;0;0;;3.26;0.2
INFOMED;2020;620100495;CLINIQUE DE SOINS DE SUITE LES DRAGS;620000133;;;;;;;;1;;;;;1;0;0;1;1;1;1;0;1;0;;0.3;0.03
INFOMED;2020;620100735;CLINIQUE ANNE ARTOIS;620000265;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;3;0.2
INFOMED;2020;620100750;CLINIQUE AMBROISE PARE;620000273;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;2;0.12
