BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPAS;ETP;GAR;AST
BLOCS_P;2020;590006607;HOP JEANNE DE FLANDRE CHR LILLE;590780193;NAUT;40;14;48;;
BLOCS_P;2020;590006896;POLYCLINIQUE DE LA THIÉRACHE;590000519;M100H;1;5;3;0;1
BLOCS_P;2020;590006896;POLYCLINIQUE DE LA THIÉRACHE;590000519;M1030;1;2;2;0;1
BLOCS_P;2020;590006896;POLYCLINIQUE DE LA THIÉRACHE;590000519;M200H;5;9;11;0;1
BLOCS_P;2020;590006896;POLYCLINIQUE DE LA THIÉRACHE;590000519;N2200;6;;6.29;0;1
BLOCS_P;2020;590006896;POLYCLINIQUE DE LA THIÉRACHE;590000519;N2310;1;;1.49;0;0
BLOCS_P;2020;590006896;POLYCLINIQUE DE LA THIÉRACHE;590000519;N2320;1;;1;0;1
BLOCS_P;2020;590006896;POLYCLINIQUE DE LA THIÉRACHE;590000519;N2510;2;;2;0;0
BLOCS_P;2020;590006896;POLYCLINIQUE DE LA THIÉRACHE;590000519;N4160;1;;1;0;1
BLOCS_P;2020;590008041;POLYCLINIQUE VAUBAN;590008033;M1030;10;;10;0;1
BLOCS_P;2020;590008041;POLYCLINIQUE VAUBAN;590008033;M200H;21;;21;0;1
BLOCS_P;2020;590008041;POLYCLINIQUE VAUBAN;590008033;N2200;27;3;30.98;0;1
BLOCS_P;2020;590008041;POLYCLINIQUE VAUBAN;590008033;N2310;1;;1;0;1
BLOCS_P;2020;590008041;POLYCLINIQUE VAUBAN;590008033;N2320;1;2;2.2;0;1
BLOCS_P;2020;590008041;POLYCLINIQUE VAUBAN;590008033;N2510;2;1;2.18;0;0
BLOCS_P;2020;590008041;POLYCLINIQUE VAUBAN;590008033;N4160;2;;2;0;0
BLOCS_P;2020;590008041;POLYCLINIQUE VAUBAN;590008033;NAUT;14;1;14.74;0;0
BLOCS_P;2020;590052056;GCS GHICL CLINIQUE STE MARIE;590051801;M1030;;17;5.97;;
BLOCS_P;2020;590052056;GCS GHICL CLINIQUE STE MARIE;590051801;M200H;;20;10;;
BLOCS_P;2020;590052056;GCS GHICL CLINIQUE STE MARIE;590051801;N2200;18;3;17.54;;
BLOCS_P;2020;590052056;GCS GHICL CLINIQUE STE MARIE;590051801;N2310;2;9;2.44;;
BLOCS_P;2020;590052056;GCS GHICL CLINIQUE STE MARIE;590051801;N2320;1;;0.5;;
BLOCS_P;2020;590052056;GCS GHICL CLINIQUE STE MARIE;590051801;N2510;1;;1;;
BLOCS_P;2020;590052056;GCS GHICL CLINIQUE STE MARIE;590051801;N4160;1;;0.98;;
BLOCS_P;2020;590052056;GCS GHICL CLINIQUE STE MARIE;590051801;NAUT;7;;6.42;;
BLOCS_P;2020;590780060;INSTITUT OPHTALMIQUE;590000022;M1030;4;0;4;0;1
BLOCS_P;2020;590780060;INSTITUT OPHTALMIQUE;590000022;M200H;12;5;15.5;0;1
BLOCS_P;2020;590780060;INSTITUT OPHTALMIQUE;590000022;N2200;10;;10.95;0;1
BLOCS_P;2020;590780060;INSTITUT OPHTALMIQUE;590000022;N2510;6;1;6.62;0;0
BLOCS_P;2020;590780060;INSTITUT OPHTALMIQUE;590000022;N4160;1;;1;0;1
BLOCS_P;2020;590780250;CLINIQUE LILLE SUD;590053955;M1030;1;9;;0;1
BLOCS_P;2020;590780250;CLINIQUE LILLE SUD;590053955;M200H;24;7;;0;1
BLOCS_P;2020;590780250;CLINIQUE LILLE SUD;590053955;N2200;19;12;26.8;0;1
BLOCS_P;2020;590780250;CLINIQUE LILLE SUD;590053955;N4160;1;;1;0;1
BLOCS_P;2020;590780250;CLINIQUE LILLE SUD;590053955;NAUT;15;1;15.3;0;0
BLOCS_P;2020;590780268;HOPITAL PRIVÉ LE BOIS;590053955;M100H;56;76;;1;1
BLOCS_P;2020;590780268;HOPITAL PRIVÉ LE BOIS;590053955;M1030;19;12;;1;1
BLOCS_P;2020;590780268;HOPITAL PRIVÉ LE BOIS;590053955;M200H;41;16;;0;1
BLOCS_P;2020;590780268;HOPITAL PRIVÉ LE BOIS;590053955;N2200;64;15;75.3;0;1
BLOCS_P;2020;590780268;HOPITAL PRIVÉ LE BOIS;590053955;N2510;;1;0.9;0;0
BLOCS_P;2020;590780268;HOPITAL PRIVÉ LE BOIS;590053955;N4160;8;;8;0;1
BLOCS_P;2020;590780268;HOPITAL PRIVÉ LE BOIS;590053955;NAUT;20;2;21.2;0;0
BLOCS_P;2020;590780284;GPT HOPITAUX INSTITUT CATHOLIQUE LILLE;590051801;M1030;5;12;8.25;;1
BLOCS_P;2020;590780284;GPT HOPITAUX INSTITUT CATHOLIQUE LILLE;590051801;M200H;21;10;20.85;;1
BLOCS_P;2020;590780284;GPT HOPITAUX INSTITUT CATHOLIQUE LILLE;590051801;N2200;16;5;19.49;;1
BLOCS_P;2020;590780284;GPT HOPITAUX INSTITUT CATHOLIQUE LILLE;590051801;N2310;11;6;13.82;;1
BLOCS_P;2020;590780284;GPT HOPITAUX INSTITUT CATHOLIQUE LILLE;590051801;N2320;8;5;11.09;;1
BLOCS_P;2020;590780284;GPT HOPITAUX INSTITUT CATHOLIQUE LILLE;590051801;N4160;1;;1;;
BLOCS_P;2020;590780284;GPT HOPITAUX INSTITUT CATHOLIQUE LILLE;590051801;NAUT;3;20;7.37;;
BLOCS_P;2020;590780342;CLINIQUE AMBROISE PARE;590053955;M100H;;1;;0;1
BLOCS_P;2020;590780342;CLINIQUE AMBROISE PARE;590053955;M1030;;17;;0;1
BLOCS_P;2020;590780342;CLINIQUE AMBROISE PARE;590053955;M200H;;28;;0;1
BLOCS_P;2020;590780342;CLINIQUE AMBROISE PARE;590053955;N2200;9;2;10.2;0;1
BLOCS_P;2020;590780342;CLINIQUE AMBROISE PARE;590053955;N4160;1;;1;0;1
BLOCS_P;2020;590780342;CLINIQUE AMBROISE PARE;590053955;NAUT;4;;4;0;1
BLOCS_P;2020;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;M100H;48;47;;1;1
BLOCS_P;2020;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;M1030;7;10;;0;0
BLOCS_P;2020;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;M200H;60;31;;0;1
BLOCS_P;2020;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;N2200;2;59;58.8;0;1
BLOCS_P;2020;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;N2320;2;1;2.9;0;0
BLOCS_P;2020;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;N2510;;5;4.3;0;0
BLOCS_P;2020;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;N4160;;5;4.5;0;0
BLOCS_P;2020;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;NAUT;9;;9;0;0
BLOCS_P;2020;590781571;CLINIQUE DU CAMBRESIS;590000402;M100H;;;;0;1
BLOCS_P;2020;590781571;CLINIQUE DU CAMBRESIS;590000402;M1030;2;1;2.7;0;1
BLOCS_P;2020;590781571;CLINIQUE DU CAMBRESIS;590000402;M200H;4;9;6.5;0;1
BLOCS_P;2020;590781571;CLINIQUE DU CAMBRESIS;590000402;N2200;7;3;8.8;0;1
BLOCS_P;2020;590781571;CLINIQUE DU CAMBRESIS;590000402;N2510;1;;1;0;0
BLOCS_P;2020;590781571;CLINIQUE DU CAMBRESIS;590000402;N4160;1;;1;0;1
BLOCS_P;2020;590781571;CLINIQUE DU CAMBRESIS;590000402;NAUT;2;;2;;0
BLOCS_P;2020;590781951;CLINIQUE DU SPORT ET D'ORTHOPEDIE;590053955;M1030;2;12;;0;1
BLOCS_P;2020;590781951;CLINIQUE DU SPORT ET D'ORTHOPEDIE;590053955;M200H;12;7;;0;1
BLOCS_P;2020;590781951;CLINIQUE DU SPORT ET D'ORTHOPEDIE;590053955;N2200;23;5;26.4;0;1
BLOCS_P;2020;590781951;CLINIQUE DU SPORT ET D'ORTHOPEDIE;590053955;N4160;1;;1;0;1
BLOCS_P;2020;590781951;CLINIQUE DU SPORT ET D'ORTHOPEDIE;590053955;NAUT;10;1;10.5;0;1
BLOCS_P;2020;590782298;POLYCLINIQUE DU PARC;590000675;M100H;;;;0;1
BLOCS_P;2020;590782298;POLYCLINIQUE DU PARC;590000675;M1030;8;;7.4;0;1
BLOCS_P;2020;590782298;POLYCLINIQUE DU PARC;590000675;M200H;;;;0;1
BLOCS_P;2020;590782298;POLYCLINIQUE DU PARC;590000675;N2200;19;6;23.83;0;1
BLOCS_P;2020;590782298;POLYCLINIQUE DU PARC;590000675;N2320;1;2;2.57;0;1
BLOCS_P;2020;590782298;POLYCLINIQUE DU PARC;590000675;N2510;10;1;10.64;0;0
BLOCS_P;2020;590782298;POLYCLINIQUE DU PARC;590000675;N4160;1;;1;0;0
BLOCS_P;2020;590782298;POLYCLINIQUE DU PARC;590000675;NAUT;7;1;7.98;0;0
BLOCS_P;2020;590782546;SAS CLINIQUE DE VILLENEUVE D'ASCQ;590000733;M100H;;11;1.94;;1
BLOCS_P;2020;590782546;SAS CLINIQUE DE VILLENEUVE D'ASCQ;590000733;M1030;;3;1.89;;1
BLOCS_P;2020;590782546;SAS CLINIQUE DE VILLENEUVE D'ASCQ;590000733;M200H;;1;0.05;;1
BLOCS_P;2020;590782546;SAS CLINIQUE DE VILLENEUVE D'ASCQ;590000733;N2200;8;3;8.43;0;0
BLOCS_P;2020;590782546;SAS CLINIQUE DE VILLENEUVE D'ASCQ;590000733;N2310;;4;0.8;0;0
BLOCS_P;2020;590782546;SAS CLINIQUE DE VILLENEUVE D'ASCQ;590000733;N2320;1;;0.99;0;0
BLOCS_P;2020;590782546;SAS CLINIQUE DE VILLENEUVE D'ASCQ;590000733;N2510;1;;0.96;0;0
BLOCS_P;2020;590782546;SAS CLINIQUE DE VILLENEUVE D'ASCQ;590000733;N4160;;1;0.03;0;0
BLOCS_P;2020;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;M100H;29;36;;1;1
BLOCS_P;2020;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;M1030;8;8;;0;1
BLOCS_P;2020;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;M200H;28;13;;0;1
BLOCS_P;2020;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;N2200;37;3;38.4;0;1
BLOCS_P;2020;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;N2510;4;;4;0;0
BLOCS_P;2020;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;N4160;3;;3;0;1
BLOCS_P;2020;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;NAUT;14;8;16.4;0;0
BLOCS_P;2020;590784864;HOP CALMETTE CHR LILLE;590780193;M1030;4;;3.79;;
BLOCS_P;2020;590784864;HOP CALMETTE CHR LILLE;590780193;M200H;;;1.28;;
BLOCS_P;2020;590784864;HOP CALMETTE CHR LILLE;590780193;N2200;5;1;4.28;;
BLOCS_P;2020;590784864;HOP CALMETTE CHR LILLE;590780193;N2310;5;2;5.07;;
BLOCS_P;2020;590784864;HOP CALMETTE CHR LILLE;590780193;N2320;1;2;2.4;;
BLOCS_P;2020;590784864;HOP CALMETTE CHR LILLE;590780193;N2510;5;0;5.2;;
BLOCS_P;2020;590784864;HOP CALMETTE CHR LILLE;590780193;NAUT;1;1;0.97;;
BLOCS_P;2020;590785374;CLINIQUE TEISSIER;620001834;M100H;3;9;0.86;0;1
BLOCS_P;2020;590785374;CLINIQUE TEISSIER;620001834;N2200;1;1;1.5;0;0
BLOCS_P;2020;590785374;CLINIQUE TEISSIER;620001834;N2510;1;;1;0;0
BLOCS_P;2020;590787586;HOP CARDIOLOGIQUE CHR LILLE;590780193;M1030;19;4;10.26;;
BLOCS_P;2020;590787586;HOP CARDIOLOGIQUE CHR LILLE;590780193;M200H;;;4.02;;
BLOCS_P;2020;590787586;HOP CARDIOLOGIQUE CHR LILLE;590780193;N2200;21;3;20.27;;
BLOCS_P;2020;590787586;HOP CARDIOLOGIQUE CHR LILLE;590780193;N2310;11;7;13.29;;
BLOCS_P;2020;590787586;HOP CARDIOLOGIQUE CHR LILLE;590780193;N2320;10;3;11.23;;
BLOCS_P;2020;590787586;HOP CARDIOLOGIQUE CHR LILLE;590780193;N2510;9;6;13.94;;
BLOCS_P;2020;590787586;HOP CARDIOLOGIQUE CHR LILLE;590780193;NAUT;2;4;3.38;;
BLOCS_P;2020;590788964;SARL CLINIQUE DU PARC;590001756;M100H;2;5;4.1;0;1
BLOCS_P;2020;590788964;SARL CLINIQUE DU PARC;590001756;M1030;2;0;2;0;1
BLOCS_P;2020;590788964;SARL CLINIQUE DU PARC;590001756;M200H;5;4;6;0;1
BLOCS_P;2020;590788964;SARL CLINIQUE DU PARC;590001756;N2200;8;0;8;0;1
BLOCS_P;2020;590788964;SARL CLINIQUE DU PARC;590001756;N2510;1;0;1;0;1
BLOCS_P;2020;590788964;SARL CLINIQUE DU PARC;590001756;N4160;1;0;1;0;1
BLOCS_P;2020;590788964;SARL CLINIQUE DU PARC;590001756;NAUT;5;0;5;0;1
BLOCS_P;2020;590790655;SAINT ROCH CHIRURGIE;440052041;M100H;;16;8;0;1
BLOCS_P;2020;590790655;SAINT ROCH CHIRURGIE;440052041;M1030;1;1;1.5;0;1
BLOCS_P;2020;590790655;SAINT ROCH CHIRURGIE;440052041;M200H;9;2;10;0;1
BLOCS_P;2020;590790655;SAINT ROCH CHIRURGIE;440052041;N2200;3;4;5.79;0;1
BLOCS_P;2020;590790655;SAINT ROCH CHIRURGIE;440052041;N2310;;1;0.34;0;1
BLOCS_P;2020;590790655;SAINT ROCH CHIRURGIE;440052041;N2320;1;;1;0;1
BLOCS_P;2020;590790655;SAINT ROCH CHIRURGIE;440052041;N2510;1;;1;0;0
BLOCS_P;2020;590790655;SAINT ROCH CHIRURGIE;440052041;N4130;;;;;1
BLOCS_P;2020;590790655;SAINT ROCH CHIRURGIE;440052041;N4160;1;;1;0;1
BLOCS_P;2020;590790655;SAINT ROCH CHIRURGIE;440052041;NAUT;6;;6;0;0
BLOCS_P;2020;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;M100H;;;0.59;;
BLOCS_P;2020;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;M1030;29;7;18.66;;
BLOCS_P;2020;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;M200H;24;3;17.13;;
BLOCS_P;2020;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;N2200;64;14;63.18;;
BLOCS_P;2020;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;N2310;37;18;48.36;;
BLOCS_P;2020;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;N2320;23;12;30.9;;
BLOCS_P;2020;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;N2510;51;10;59.74;;
BLOCS_P;2020;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;NAUT;13;5;16.93;;
BLOCS_P;2020;590797353;HOPITAL SAINT VINCENT - SAINT ANTOINE;590051801;M1030;8;15;12.1;1;
BLOCS_P;2020;590797353;HOPITAL SAINT VINCENT - SAINT ANTOINE;590051801;M200H;30;9;28.3;;1
BLOCS_P;2020;590797353;HOPITAL SAINT VINCENT - SAINT ANTOINE;590051801;N2200;7;6;12.72;;
BLOCS_P;2020;590797353;HOPITAL SAINT VINCENT - SAINT ANTOINE;590051801;N2310;11;4;10.68;;
BLOCS_P;2020;590797353;HOPITAL SAINT VINCENT - SAINT ANTOINE;590051801;N2320;8;6;10.87;;
BLOCS_P;2020;590797353;HOPITAL SAINT VINCENT - SAINT ANTOINE;590051801;N4160;1;1;1.14;;
BLOCS_P;2020;590797353;HOPITAL SAINT VINCENT - SAINT ANTOINE;590051801;NAUT;6;20;6.03;;
BLOCS_P;2020;590801106;HOPITAL VICTOR PROVO;590782421;M1030;11;10;15.86;1;0
BLOCS_P;2020;590801106;HOPITAL VICTOR PROVO;590782421;M200H;45;24;54.26;0;1
BLOCS_P;2020;590801106;HOPITAL VICTOR PROVO;590782421;N2200;13;4;15.46;;
BLOCS_P;2020;590801106;HOPITAL VICTOR PROVO;590782421;N2310;23;6;27.4;;
BLOCS_P;2020;590801106;HOPITAL VICTOR PROVO;590782421;N2320;21;9;27.2;;
BLOCS_P;2020;590801106;HOPITAL VICTOR PROVO;590782421;N2510;11;2;12.84;;
BLOCS_P;2020;590801106;HOPITAL VICTOR PROVO;590782421;NAUT;32;8;37.3;;
BLOCS_P;2020;590804696;HOPITAL GUY CHATILIEZ CH TOURCOING;590781902;M100H;4;3;1.4;0;1
BLOCS_P;2020;590804696;HOPITAL GUY CHATILIEZ CH TOURCOING;590781902;M1030;9;3;9.11;1;0
BLOCS_P;2020;590804696;HOPITAL GUY CHATILIEZ CH TOURCOING;590781902;M200H;19;3;8.7;1;1
BLOCS_P;2020;590804696;HOPITAL GUY CHATILIEZ CH TOURCOING;590781902;N2200;14;4;10.83;0;1
BLOCS_P;2020;590804696;HOPITAL GUY CHATILIEZ CH TOURCOING;590781902;N2310;14;3;15.83;1;1
BLOCS_P;2020;590804696;HOPITAL GUY CHATILIEZ CH TOURCOING;590781902;N2320;14;7;18.97;0;1
BLOCS_P;2020;590804696;HOPITAL GUY CHATILIEZ CH TOURCOING;590781902;N2510;8;2;9.67;0;0
BLOCS_P;2020;590804696;HOPITAL GUY CHATILIEZ CH TOURCOING;590781902;N4160;1;1;1.5;0;0
BLOCS_P;2020;590811279;HOP CLAUDE HURIEZ CHR LILLE;590780193;M100H;;;0.4;;
BLOCS_P;2020;590811279;HOP CLAUDE HURIEZ CHR LILLE;590780193;M1030;25;6;15.95;;
BLOCS_P;2020;590811279;HOP CLAUDE HURIEZ CHR LILLE;590780193;M200H;1;1;11.17;;
BLOCS_P;2020;590811279;HOP CLAUDE HURIEZ CHR LILLE;590780193;N2200;27;7;32.27;;
BLOCS_P;2020;590811279;HOP CLAUDE HURIEZ CHR LILLE;590780193;N2310;43;14;48.22;;
BLOCS_P;2020;590811279;HOP CLAUDE HURIEZ CHR LILLE;590780193;N2320;18;7;20;;
BLOCS_P;2020;590811279;HOP CLAUDE HURIEZ CHR LILLE;590780193;N2510;31;4;33.75;;
BLOCS_P;2020;590811279;HOP CLAUDE HURIEZ CHR LILLE;590780193;NAUT;12;1;9.66;;
BLOCS_P;2020;590813176;CLINIQUE DES HETRES;590005278;M100H;1;0;1;1;0
BLOCS_P;2020;590813176;CLINIQUE DES HETRES;590005278;M1030;0;12;5.8;1;0
BLOCS_P;2020;590813176;CLINIQUE DES HETRES;590005278;M200H;2;8;3.5;1;0
BLOCS_P;2020;590813176;CLINIQUE DES HETRES;590005278;N2310;0;21;5.8;1;0
BLOCS_P;2020;590813176;CLINIQUE DES HETRES;590005278;N4160;1;0;1;;1
BLOCS_P;2020;590813382;NOUVELLE CLINIQUE VILLETTE SA;590000386;M1030;;4;4;0;1
BLOCS_P;2020;590813382;NOUVELLE CLINIQUE VILLETTE SA;590000386;M200H;7;12;18;0;1
BLOCS_P;2020;590813382;NOUVELLE CLINIQUE VILLETTE SA;590000386;N2200;7;9;14.3;1;1
BLOCS_P;2020;590813382;NOUVELLE CLINIQUE VILLETTE SA;590000386;N2510;3;1;2.5;;
BLOCS_P;2020;590813382;NOUVELLE CLINIQUE VILLETTE SA;590000386;N4160;;1;0.8;;
BLOCS_P;2020;590813382;NOUVELLE CLINIQUE VILLETTE SA;590000386;NAUT;2;1;4.2;;
BLOCS_P;2020;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;M100H;0;5;4;0;1
BLOCS_P;2020;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;M1030;1;2;2.5;0;1
BLOCS_P;2020;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;M200H;4;11;9;0;1
BLOCS_P;2020;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;N2200;9;3;8.79;0;1
BLOCS_P;2020;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;N2310;2;1;2.23;0;1
BLOCS_P;2020;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;N2320;1;;0.09;0;1
BLOCS_P;2020;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;N2510;2;2;4.48;0;0
BLOCS_P;2020;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;N4160;1;;1;0;0
BLOCS_P;2020;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;NAUT;6;2;5.33;0;0
BLOCS_P;2020;590815056;CLINIQUE DE FLANDRE;590005492;M1030;2;4;4;0;1
BLOCS_P;2020;590815056;CLINIQUE DE FLANDRE;590005492;M200H;15;;15;0;1
BLOCS_P;2020;590815056;CLINIQUE DE FLANDRE;590005492;N2200;6;4;10.78;0;1
BLOCS_P;2020;590815056;CLINIQUE DE FLANDRE;590005492;N2310;;1;0.8;0;0
BLOCS_P;2020;590815056;CLINIQUE DE FLANDRE;590005492;N2320;6;1;6.42;0;1
BLOCS_P;2020;590815056;CLINIQUE DE FLANDRE;590005492;N2510;1;;1;0;0
BLOCS_P;2020;590815056;CLINIQUE DE FLANDRE;590005492;N4160;;1;0.8;0;0
BLOCS_P;2020;590815056;CLINIQUE DE FLANDRE;590005492;NAUT;6;;5.58;0;0
BLOCS_P;2020;590816310;CLINIQUE SAINT AME;590000048;M100H;13;30;43;0;0
BLOCS_P;2020;590816310;CLINIQUE SAINT AME;590000048;M1030;4;3;7;0;0
BLOCS_P;2020;590816310;CLINIQUE SAINT AME;590000048;M200H;15;13;28;0;0
BLOCS_P;2020;590816310;CLINIQUE SAINT AME;590000048;N2200;14;6;18;0;1
BLOCS_P;2020;590816310;CLINIQUE SAINT AME;590000048;N2320;1;0;1;;
BLOCS_P;2020;590816310;CLINIQUE SAINT AME;590000048;N2510;7;0;7;;
BLOCS_P;2020;590816310;CLINIQUE SAINT AME;590000048;N4160;1;0;1;;
BLOCS_P;2020;590816310;CLINIQUE SAINT AME;590000048;NAUT;3;0;3;;
BLOCS_P;2020;590817458;CLINIQUE DE LA VICTOIRE;590053955;M1030;;7;;0;1
BLOCS_P;2020;590817458;CLINIQUE DE LA VICTOIRE;590053955;M200H;15;16;;0;1
BLOCS_P;2020;590817458;CLINIQUE DE LA VICTOIRE;590053955;N2200;11;2;12;0;1
BLOCS_P;2020;590817458;CLINIQUE DE LA VICTOIRE;590053955;N4160;1;;1;0;1
BLOCS_P;2020;590817458;CLINIQUE DE LA VICTOIRE;590053955;NAUT;6;1;6.5;0;0
BLOCS_P;2020;600000053;CH GHPSO SENLIS;600101984;M1030;;6;2.37;1;1
BLOCS_P;2020;600000053;CH GHPSO SENLIS;600101984;M200H;;17;2.38;1;0
BLOCS_P;2020;600000053;CH GHPSO SENLIS;600101984;N2200;9;4;10.69;0;0
BLOCS_P;2020;600000053;CH GHPSO SENLIS;600101984;N2310;2;9;8.38;0;1
BLOCS_P;2020;600000053;CH GHPSO SENLIS;600101984;N2320;2;4;3.68;1;0
BLOCS_P;2020;600000053;CH GHPSO SENLIS;600101984;N2510;9;5;10.73;1;0
BLOCS_P;2020;600000053;CH GHPSO SENLIS;600101984;N4160;1;;1;0;0
BLOCS_P;2020;600000053;CH GHPSO SENLIS;600101984;NAUT;1;;1;0;0
BLOCS_P;2020;600000186;CH CLERMONT;600100648;M1030;1;9;5;1;0
BLOCS_P;2020;600000186;CH CLERMONT;600100648;M200H;5;1;5.09;0;1
BLOCS_P;2020;600000186;CH CLERMONT;600100648;N2200;1;;1;;
BLOCS_P;2020;600000186;CH CLERMONT;600100648;N2310;5;;5;;1
BLOCS_P;2020;600000186;CH CLERMONT;600100648;N2320;3;2;4.65;;
BLOCS_P;2020;600000186;CH CLERMONT;600100648;N2510;4;;4;;
BLOCS_P;2020;600000186;CH CLERMONT;600100648;NAUT;1;2;1.82;;
BLOCS_P;2020;600000194;CH BEAUVAIS;600100713;M100H;0;4;0.79;;
BLOCS_P;2020;600000194;CH BEAUVAIS;600100713;M1030;5;9;8.27;;
BLOCS_P;2020;600000194;CH BEAUVAIS;600100713;N2200;27;3;25.83;1;1
BLOCS_P;2020;600000194;CH BEAUVAIS;600100713;N2310;16;4;17.84;1;1
BLOCS_P;2020;600000194;CH BEAUVAIS;600100713;N2320;5;4;8.18;1;1
BLOCS_P;2020;600000194;CH BEAUVAIS;600100713;N2510;3;0;3.14;0;0
BLOCS_P;2020;600000194;CH BEAUVAIS;600100713;NAUT;16;4;16.84;0;0
BLOCS_P;2020;600000285;CH CHICN NOYON;600100721;M1030;0;0;0.07;;
BLOCS_P;2020;600000285;CH CHICN NOYON;600100721;N2200;0;4;3.19;;
BLOCS_P;2020;600000285;CH CHICN NOYON;600100721;N2310;0;2;0.8;;
BLOCS_P;2020;600000285;CH CHICN NOYON;600100721;N2320;0;1;0.8;;
BLOCS_P;2020;600000285;CH CHICN NOYON;600100721;N2510;0;3;1.5;;
BLOCS_P;2020;600000467;CH GHPSO CREIL;600101984;M1030;6;5;8.4;1;0
BLOCS_P;2020;600000467;CH GHPSO CREIL;600101984;M200H;;30;7.56;0;1
BLOCS_P;2020;600000467;CH GHPSO CREIL;600101984;N2200;8;15;12.8;0;0
BLOCS_P;2020;600000467;CH GHPSO CREIL;600101984;N2310;10;15;14.04;0;1
BLOCS_P;2020;600000467;CH GHPSO CREIL;600101984;N2320;6;12;10.2;1;0
BLOCS_P;2020;600000467;CH GHPSO CREIL;600101984;N2510;11;12;14.37;1;0
BLOCS_P;2020;600000467;CH GHPSO CREIL;600101984;N4160;1;;1;0;0
BLOCS_P;2020;600000467;CH GHPSO CREIL;600101984;NAUT;5;4;6.1;0;0
BLOCS_P;2020;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;M1030;3;5;4.5;0;1
BLOCS_P;2020;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;M200H;;20;7;0;1
BLOCS_P;2020;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;N2200;12;6;16;0;1
BLOCS_P;2020;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;N2310;4;2;4.43;0;0
BLOCS_P;2020;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;N2320;5;1;5.57;0;1
BLOCS_P;2020;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;N2510;2;2;2.2;0;0
BLOCS_P;2020;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;N4160;1;;1;0;0
BLOCS_P;2020;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;NAUT;10;1;10.5;0;0
BLOCS_P;2020;600013999;CENTRE CHIRURGICAL;600008635;M100H;0;5;1.5;0;1
BLOCS_P;2020;600013999;CENTRE CHIRURGICAL;600008635;M1030;0;2;1;0;0
BLOCS_P;2020;600013999;CENTRE CHIRURGICAL;600008635;N2310;;2;0.6;0;0
BLOCS_P;2020;600013999;CENTRE CHIRURGICAL;600008635;N2510;2;;2;0;0
BLOCS_P;2020;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;M1030;3;2;4.5;0;1
BLOCS_P;2020;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;M200H;;15;11;0;1
BLOCS_P;2020;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;N2200;10;7;15;0;1
BLOCS_P;2020;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;N2310;2;4;5.8;0;0
