BOR;AN;FI;RS;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO;PCAR;PDER;PEND;PGAS;PNEU;PPED;PPNE;PRHU;POPH;DEND;DNEU;DPED;DOPH;ACTCLI_PM;ACTCLI_SAG;ACTTEC_PM;ACTTEC_DEN;ACTTEC_SAG;ACTTEC_PNM
MCO;2020;500000187;CHPC - SITE CHERBOURG;500000013;282;98590;14729;3047;74472;41;15006;2426;486;11173;40;14640;2515;139;9344;363;128236;19670;3672;94989;22;996;;;19616;12;1578;1;204;;;35;2778;;;19616;1;1;1;1;1;1;1;1;1;;;;;58327;1164;61659;565;6399;16876
MCO;2020;500000195;CENTRE HOSPITALIER DE CARENTAN;500000039;24;8760;405;30;7233;;;0;0;0;;;0;0;0;24;8760;405;30;7233;0;0;;;0;;0;;0;;;0;0;;;0;0;0;0;0;0;0;0;0;0;;;;;0;0;;;;
MCO;2020;500000203;POLYCLINIQUE DE LA MANCHE - SAINT-LO;500000542;4;1464;9;0;68;48;17527;1312;0;4507;;;0;0;0;52;18991;1321;0;4575;;0;;;69;31;4104;;0;;;31;4104;;;69;;;;;;;;;;;;;;;;;;;
MCO;2020;500000260;CHAG - SITE GRANVILLE;500000054;82;18360;3481;719;21743;;;0;0;0;;;0;0;0;82;18360;3481;719;21743;6;503;;;2841;10;506;;0;;;16;1009;;;2841;0;0;1;1;1;1;1;1;1;288;137;116;64;13937;1670;12473;0;1228;619
MCO;2020;500000302;HOPITAL LOCAL - MORTAIN;500000062;0;2410;42;0;885;;;0;0;0;;;0;0;0;0;2410;42;0;885;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;500000401;CLINIQUE HENRI GUILLARD - COUTANCES;500000609;9;3294;18;0;220;26;9516;679;0;1576;;;0;0;0;35;12810;697;0;1796;;0;;;61;23;2966;;0;;;23;2966;;;61;;;;;;;;;;;;;;;;;;;
MCO;2020;500000427;CH DE SAINT HILAIRE DU HARCOUET;500000096;32;11680;1675;358;9557;;;0;0;0;;;0;0;0;32;11680;1675;358;9557;;0;;;32;;0;;0;;;;0;;;32;0;0;0;1;1;1;0;0;0;;;;;2456;368;6452;;311;669
MCO;2020;500000450;CH MEMORIAL - SAINT-LO;500000112;194;65602;11486;2578;53962;63;23058;3126;251;15965;29;10614;2284;157;8908;286;99274;16896;2986;78835;20;1184;0;0;15549;12;1984;0;308;0;0;32;3476;0;0;15549;1;1;1;1;1;1;1;1;0;;;;;42984;5650;37903;20;3965;11162
MCO;2020;500000468;CHPC - SITE VALOGNES;500000013;52;19032;1853;101;18027;;;0;0;0;;;0;0;0;52;19032;1853;101;18027;;0;;;3;;0;;0;;;;0;;;3;1;0;0;0;0;1;0;0;1;;;;;8958;1414;20657;278;2133;2418
MCO;2020;500000591;CENTRE HOSPITALIER DE COUTANCES;500000393;91;34060;3672;712;29234;0;0;0;0;0;0;0;0;0;0;91;34060;3672;712;29234;0;0;0;0;10;0;0;0;0;;;0;0;0;0;10;1;1;1;0;0;0;1;1;0;5;;;;4535;0;2171;0;0;4243
MCO;2020;500002357;POLYCLINIQUE DU COTENTIN;500002233;4;1460;24;5;141;58;19595;2527;57;8195;;;0;0;0;62;21055;2551;62;8336;;0;;;0;36;6699;;0;;;36;6699;;;0;;;;;;;;;;;;;;;;;;;
MCO;2020;500021316;CENTRE DE DIALYSE D'AVRANCHES;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;10072;;0;;0;;;;0;;;10072;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;500021944;UNITÉ RADIOTHÉRAPIE EXTERNE CHERBOURG;140000639;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;9516;;0;;0;;;;0;;;9516;;;;;;;;;;;;;;;;;;;
MCO;2020;510000169;CENTRE HOSPITALIER DE CHALONS;510000037;167;56287;6475;627;42745;57;15302;2366;188;10882;20;6984;1466;405;3934;244;78573;10307;1220;57561;8;2005;;;1778;10;1379;0;0;;;18;3384;;;1778;1;1;1;1;1;1;1;1;1;55;50;15;200;38158;1926;28197;391;1719;3972
MCO;2020;510000177;CENTRE HOSPITALIER DE SEZANNE;100006279;17;6222;586;33;4234;;;0;0;0;;;0;0;0;17;6222;586;33;4234;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2020;510000185;POLYCLINIQUE DE COURLANCY;510000532;91;30492;3770;996;20785;90;25612;5702;692;15979;0;;4;3;3;181;56104;9476;1691;36767;;898;;;17275;40;12471;;0;;;40;13369;;;17275;;;;;;;;;;;;;;;;;;;
MCO;2020;510000219;ETABT PUBLIC DE SANTE MENTALE MARNE;510000052;15;4758;197;2;3906;;;0;0;0;;;0;0;0;15;4758;197;2;3906;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2020;510000235;CENTRE HOSPITALIER D'EPERNAY;510000060;91;34793;5443;721;30914;15;5178;1097;43;5553;21;7625;1112;301;3024;127;47596;7652;1065;39491;6;682;;;1128;5;733;0;0;;;11;1415;;;1128;1;1;1;1;0;1;1;1;1;10;;30;60;23492;2319;31844;;2634;5439
MCO;2020;510000243;CLINIQUE D'EPERNAY;510000573;15;5475;408;5;2533;39;14235;688;1;3202;;;0;0;0;54;19710;1096;6;5735;12;10;;;411;13;4024;;0;;;25;4034;;;411;;;;;;;;;;;;;;79;;2;;;
MCO;2020;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;28;1;2703;871;13008;0;;0;0;0;0;;0;0;0;28;1;2703;871;13008;2;64;;;88;;0;;0;;;2;64;;;88;1;0;1;1;0;1;1;0;1;22;;15;88;6701;819;4409;;909;6176
MCO;2020;510000466;CENTRE HOSPITALIER DE SAINTE-MENEHOULD;510000102;17;6222;294;5;3801;;;0;0;0;;;0;0;0;17;6222;294;5;3801;;0;;;0;;0;;0;;;;0;;;0;1;0;1;0;0;0;0;0;0;0;;;;1046;0;3618;;0;21
MCO;2020;510000516;INSTITUT GODINOT;510000136;60;21960;2933;650;14350;18;6588;1111;353;1917;;;0;0;0;78;28548;4044;1003;16267;20;1756;;;39103;6;980;;0;;;26;2736;;;39103;0;0;1;0;0;0;0;0;0;27;;;;23902;;31882;;;4263
MCO;2020;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;335;114638;12394;170;94612;148;43868;5722;73;31962;0;0;0;0;0;483;158506;18116;243;126574;49;4567;;;15168;20;4544;0;0;;;69;9111;;;15168;1;1;1;1;0;0;0;0;1;;;;;89889;0;61631;0;0;25564
MCO;2020;510002454;HOPITAL SEBASTOPOL CHU REIMS;510000029;11;3917;213;7;2656;0;0;0;0;0;0;0;0;0;0;11;3917;213;7;2656;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;796;0;593;21;0;1847
MCO;2020;510002470;AMERICAN MEMORIAL HOSPITAL CHU REIMS;510000029;36;13176;3491;413;14794;19;6936;884;97;2060;0;0;0;0;0;55;20112;4375;510;16854;16;1852;;;2509;5;1358;0;0;;;21;3210;;;2509;0;0;0;0;0;1;0;0;0;;;;;32469;9;12451;0;3;7470
MCO;2020;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;226;93426;11789;1659;76256;95;34076;4957;598;24303;52;18260;3268;132;13682;373;145762;20014;2389;114241;26;3632;;;25846;0;0;5;1273;;;31;4905;;;25846;0;0;0;0;1;0;1;1;0;;;;;66880;5264;89900;13546;5756;17310
MCO;2020;510012040;POLYCLINIQUE DES BLEUETS;510000532;23;8280;476;10;5032;;;0;0;0;;;0;0;0;23;8280;476;10;5032;5;524;;;89;0;6;;0;;;5;530;;;89;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;510022908;POLE DE SANTE CHALONNAIS CH CHALONS;510018559;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;10;1152;;;1152;;0;;0;;;10;1152;;;1152;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;510024979;POLYCLINIQUE REIMS - BEZANNES;510000532;91;33219;11862;1913;38747;164;51058;7857;159;29318;56;20496;3719;55;15885;311;104773;23438;2127;83950;6;2120;3;3;145;59;21993;0;0;0;0;65;24113;3;3;145;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;510025091;HOSPITALISATION REMOISE-SITE 2-USIP-;510000052;15;2925;149;0;2426;;;0;0;0;;;0;0;0;15;2925;149;0;2426;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;520000019;C H DE BOURBONNE-LES-BAINS;520780024;5;1825;61;3;1130;;;0;0;0;;;0;0;0;5;1825;61;3;1130;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;189;;374;;;
MCO;2020;520000027;CENTRE HOSPITALIER DE CHAUMONT;520780032;114;41610;4705;406;28282;0;;1;0;1;17;6205;821;15;3048;131;47815;5527;421;31331;8;233;;;501;0;144;4;356;;;12;733;;;501;1;0;1;0;1;1;1;1;1;;;;;;;;;;
MCO;2020;520000035;HOPITAL DE JOINVILLE;520780040;4;1464;106;1;932;;;0;0;0;;;0;0;0;4;1464;106;1;932;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;520000043;CENTRE HOSPITALIER DE LANGRES;520780057;71;25986;3152;412;21501;0;0;0;0;0;0;0;0;0;0;71;25986;3152;412;21501;4;417;;;457;0;0;0;0;;;4;417;;;457;1;1;0;1;1;1;1;0;0;;65;9;;4523;1408;5631;;1330;15
MCO;2020;520000050;CENTRE HOSPITALIER DE MONTIER-EN-DER;520780065;8;2920;121;1;1096;;;0;0;0;;;0;0;0;8;2920;121;1;1096;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;520000068;CH GENEVIEVE DE GAULLE ANTHONIOZ;520780073;114;41610;5128;489;34651;40;12680;2473;190;11456;24;8784;1770;262;5063;178;63074;9371;941;51170;12;907;;;1777;8;1209;;0;;;20;2116;;;1777;1;0;1;1;1;1;1;1;0;;;;;29129;3066;24417;0;3602;14279
MCO;2020;520000084;HOPITAL SAINT-CHARLES;520780099;5;1825;32;0;366;0;0;0;0;0;0;0;0;0;0;5;1825;32;0;366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MCO;2020;520004680;GCS POLE DE SANTE SUD 52 - CH CHAUMONT;520004664;6;2190;269;2;1836;30;10950;1416;42;5827;;;0;0;0;36;13140;1685;44;7663;;0;;;0;17;2009;;0;;;17;2009;;;0;;;;;;;;;;;;;;;;;;;
MCO;2020;520004714;GCS POL SANT SUD 52 - CLINIQ COMPASSIO;520004664;6;2190;240;8;1563;46;16790;813;12;4576;;;0;0;0;52;18980;1053;20;6139;;0;;;0;5;1631;;0;;;5;1631;;;0;;;;;;;;;;;;;;;;;;;
MCO;2020;520780156;CLINIQUE DE LA COMPASSION;520000092;;;0;0;0;;;4;0;6;;;0;0;0;;;4;0;6;0;0;;;0;0;13;;0;;;0;13;;;0;;;;;;;;;;;;;;;;;;;
MCO;2020;520780180;CLINIQUE FRANCOIS 1ER;520000100;4;1464;201;0;1423;25;9150;890;10;2597;;;0;0;0;29;10614;1091;10;4020;;1292;;;1319;20;2037;;0;;;20;3329;;;1319;;;;;;;;;;;;;;;;;;;
MCO;2020;520780214;CENTRE MEDICO-CHIRURGICAL DE CHAUMONT;520000118;26;9490;2378;621;11872;;;0;0;0;;;0;0;0;26;9490;2378;621;11872;5;0;;;20046;;0;;0;;;5;0;;;20046;;;;;;;;;;;;;;;;;;;
MCO;2020;530000017;CH HAUT ANJOU SITE CHATEAU GONTIER;530000025;65;23790;4242;718;23312;61;18846;1750;200;6767;22;8052;1209;285;3655;148;50688;7201;1203;33734;4;1583;;;411;16;1557;;0;;;20;3140;;;411;1;;1;1;1;1;1;;1;90;120;65;304;26615;4006;28512;0;2326;560
MCO;2020;530000132;HOPITAL S.O. MAYENNAIS :SITE DE CRAON;530007202;20;7320;273;2;6198;;;0;0;0;;;0;0;0;20;7320;273;2;6198;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;1;0;0;;;;;72;;;;;
MCO;2020;530000140;HOPITAL LOCAL ERNEE;530000058;27;9362;366;3;7478;;;0;0;0;;;0;0;0;27;9362;366;3;7478;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
MCO;2020;530000165;HOPITAL LOCAL EVRON;530000066;15;5197;228;4;3388;;;0;0;0;;;0;0;0;15;5197;228;4;3388;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;530000173;CENTRE HOSPITALIER NORD MAYENNE;530000074;102;37332;4079;101;33793;20;7320;1082;31;4671;17;6222;963;130;2894;139;50874;6124;262;41358;3;108;;;244;14;1846;1;12;;;18;1966;;;244;1;0;1;1;1;1;1;0;0;;;;;19315;4019;28132;0;2681;1900
MCO;2020;530000181;HOPITAL S.O. MAYENNAIS :SITE DE RENAZE;530007202;15;5490;259;4;3761;;;0;0;0;;;0;0;0;15;5490;259;4;3761;;0;;;21;;0;;0;;;;0;;;21;;;;;;;1;;;;;;;81;;;;;
MCO;2020;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;213;76737;11137;693;64161;33;12045;1698;111;9910;24;8760;1428;15;6024;270;97542;14263;819;80095;9;1214;;;8611;15;2594;0;460;;;24;4268;;;8611;1;0;1;1;1;1;1;1;1;20;178;45;36;41925;5691;50590;23;864;13608
MCO;2020;530002898;CENTRE D'HEMODIALYSE-SITE CH;440002590;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;11111;;0;;0;;;;0;;;11111;;;;;;;;;;;;;;;;;;;
MCO;2020;530008671;UNITÉ CHIMIO CH LAVAL SITE POLYCL DU M;530000371;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;0;5;;;2031;;0;;0;;;0;5;;;2031;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;530008788;CENTRE DIALYSE ECHO SITE CH NORD MAYEN;440002590;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;4206;;0;;0;;;;0;;;4206;;;;;;;;;;;;;;;;;;;
MCO;2020;530031962;POLYCLINIQUE DU MAINE;530000975;29;9970;1839;53;8665;59;21594;3120;175;9185;;;0;0;0;88;31564;4959;228;17850;15;8;;;5263;32;7292;;0;;;47;7300;;;5263;;;;;;;;;;;;;;;;;;;
MCO;2020;540000015;CHRU NANCY - MATERNITE;540023264;56;20383;1289;89;16801;0;;59;58;1;66;24156;5174;163;19143;122;44539;6522;310;35945;2;170;0;0;357;8;1127;8;2122;0;0;18;3419;0;0;357;0;0;0;0;0;1;0;0;0;;;;;35965;8694;26404;;5724;11649
MCO;2020;540000023;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;49;17885;2671;292;17415;19;6935;900;39;3470;15;5475;613;61;1824;83;30295;4184;392;22709;3;259;;;265;15;2406;1;299;;;19;2964;;;265;0;0;0;0;1;1;1;1;1;;;;;22092;1500;18631;495;762;6555
MCO;2020;540000072;MAISON HOSPITALIERE DE BACCARAT;540014081;11;4026;190;0;3282;;;0;0;0;;;0;0;0;11;4026;190;0;3282;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;540000155;CENTRE HOSPITALIER DE LUNEVILLE;540000080;93;33315;4818;612;30977;29;10614;1543;45;7267;14;5124;1030;258;2604;136;49053;7391;915;40848;10;350;;;1468;5;1066;;0;;;15;1416;;;1468;1;0;0;1;1;1;1;1;1;;62;3;29;17370;2442;13788;;2807;6163
MCO;2020;540000163;CHRU NANCY - CENTRE EMILE GALLE;540023264;5;1830;113;2;964;65;22893;3713;305;12359;;;0;0;0;70;24723;3826;307;13323;0;11;;;44;12;5699;;0;;;12;5710;;;44;0;0;0;0;0;0;0;0;0;;;;;37085;;34761;;;8799
MCO;2020;540000296;CENTRE HOSPITALIER DE PONT A MOUSSON;540000106;44;16104;1962;397;13028;;;0;0;0;;;17;17;0;44;16104;1979;414;13028;;0;;;8;;0;;0;;;;0;;;8;;;;;;;;;;;;;;;;;;;
MCO;2020;540000361;CLINIQUE JEANNE D'ARC;540003928;4;1464;116;0;572;58;21228;981;4;2480;;;0;0;0;62;22692;1097;4;3052;;0;;;146;28;4489;;0;;;28;4489;;;146;;;;;;;;;;;;;;;;;;;
MCO;2020;540000395;LES MAISONS HOSPITALIERES SITE NANCY;540000122;20;7320;347;3;5511;;;0;0;0;;;0;0;0;20;7320;347;3;5511;5;224;0;0;0;;0;;0;;;5;224;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;;;
MCO;2020;540000445;CLINIQUE AMBROISE PARE;540000890;24;8760;6101;1885;11662;31;11315;838;35;3518;;;0;0;0;55;20075;6939;1920;15180;;0;;;0;10;1138;;0;;;10;1138;;;0;;;;;;;;;;;;;;18;;59;;;
MCO;2020;540000452;CLINIQUE SAINT ANDRE;540000908;18;6570;724;1;2753;90;32850;1898;47;4960;0;0;0;0;0;108;39420;2622;48;7713;0;0;0;0;6;24;9233;0;0;0;0;24;9233;0;0;6;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;540000478;CLINIQUE LOUIS PASTEUR;540003449;76;27816;7169;23;22056;137;50142;6440;17;20458;;;0;0;0;213;77958;13609;40;42514;49;4;;;19295;54;19698;;0;;;103;19702;;;19295;;;;;;;;;;;;;;;;;;;
MCO;2020;540000486;POLYCLINIQUE DE GENTILLY;540000932;61;22265;7529;0;31344;144;52560;16403;0;27131;;;0;0;0;205;74825;23932;0;58475;4;2440;;;32593;44;9980;;0;;;48;12420;;;32593;;;;;;;;;;;;;;3521;;1939;;;
MCO;2020;540001070;CH DE BRIEY - HOPITAL MAILLOT;540000767;103;31703;3633;661;26368;12;4278;743;47;3531;18;6588;1300;361;3515;133;42569;5676;1069;33414;6;315;;;247;13;863;;0;;;19;1178;;;247;1;1;1;1;0;1;1;1;0;60;;75;;24209;6659;29641;;1180;1305
MCO;2020;540001096;CH DE MT ST MARTIN (GROUPE SOS SANTE);570010181;88;32120;8080;3416;27406;22;8030;3143;2126;4595;21;7665;1842;853;4761;131;47815;13065;6395;36762;8;351;;;9165;;0;;0;;;8;351;;;9165;1;0;0;1;0;1;1;1;1;;;;;22802;2738;24435;;2334;2442
MCO;2020;540001104;HOPITAL DE JOEUF (ASSPO);570027995;20;7320;552;4;7791;;;0;0;0;;;0;0;0;20;7320;552;4;7791;6;369;;;411;;0;;0;;;6;369;;;411;;;;;;;;;;;;;;;;;;;
MCO;2020;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;220;73277;16183;3491;65299;120;43433;6350;152;39176;0;0;0;0;0;340;116710;22533;3643;104475;12;3737;;;4212;6;1159;0;0;;;18;4896;;;4212;0;0;0;0;1;0;0;0;0;;90;;;41987;33;49152;261;;46890
MCO;2020;540001286;INSTITUT DE CANCEROLOGIE DE LORRAINE;540003019;73;23053;3566;523;17678;24;9200;1174;54;6184;;;0;0;0;97;32253;4740;577;23862;8;427;;;53516;7;2327;;0;;;15;2754;;;53516;1;1;0;1;0;0;1;0;0;;;;;39024;0;24720;220;0;3386
MCO;2020;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;582;228098;26752;1900;177566;217;74259;9075;746;43683;;;0;0;0;799;302357;35827;2646;221249;117;14854;0;0;29995;14;8385;;0;;;131;23239;0;0;29995;1;1;1;1;0;1;1;1;1;80;;;;170425;0;160835;6671;0;60401
MCO;2020;540003043;CHRU NANCY - HOPITAL SAINT JULIEN;540023264;15;5490;311;17;3952;;;0;0;0;;;0;0;0;15;5490;311;17;3952;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;540013224;POLYCLINIQUE MAJORELLE;540000536;18;6582;359;3;3465;49;17934;2798;332;6606;47;17202;2998;208;10636;114;41718;6155;543;20707;;0;;;65;15;3516;2;506;;;17;4022;;;65;;;;;;;;;;;;;;;;;;;
MCO;2020;540014073;CHS CENTRE PSYCHOTHERAPIQUE DE NANCY;540000056;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;12;1492;;;0;;0;;0;;;12;1492;;;0;0;0;0;0;0;0;0;0;0;;;;;565;;;;;
MCO;2020;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;173;63318;6094;532;42676;56;19764;5177;2234;15601;35;12810;2165;447;7755;264;95892;13436;3213;66032;18;402;;;16793;25;837;0;0;;;43;1239;;;16793;1;0;1;1;1;1;1;1;1;120;180;30;180;45424;3030;51146;1143;1668;7743
MCO;2020;550000038;CENTRE HOSPITALIER ST-CHARLES COMMERCY;550000046;32;11712;631;9;8499;;;0;0;0;;;0;0;0;32;11712;631;9;8499;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;1;;;;120;13983;1160;28300;;621;
MCO;2020;550000178;POLYCLINIQUE DU PARC;550000293;10;3650;709;23;2475;65;23725;2004;51;9027;0;;1;1;0;75;27375;2714;75;11502;0;0;;;229;10;6856;;0;;;10;6856;;;229;;;;;;;;;;;;;;;;;;;
MCO;2020;550000251;CHS DE FAINS-VEEL;550000095;15;5475;194;2;3575;;;0;0;0;;;0;0;0;15;5475;194;2;3575;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2020;550000434;CENTRE HOSPITALIER DE BAR-LE-DUC;550003354;129;47214;6545;718;40848;0;0;0;0;0;0;0;0;0;0;129;47214;6545;718;40848;5;2541;;;3048;0;123;8;502;;;13;3166;;;3048;1;1;1;1;1;1;1;1;0;86;100;8;;18220;2181;22680;;242;1831
MCO;2020;560000127;CHBA SITE DE VANNES;560023210;409;139576;21198;1304;126856;117;42822;7040;557;29893;38;13908;2113;31;9477;564;196306;30351;1892;166226;60;4179;2;85;23230;16;4096;3;231;;;79;8506;2;85;23230;1;0;1;1;1;1;1;1;1;;;;;115078;3236;147365;1645;5632;38595
MCO;2020;560000135;GHBS- HÔPITAL DU SCORFF;560005746;444;156741;23163;2456;139779;75;27450;4383;334;21206;53;19398;4079;231;14826;572;203589;31625;3021;175811;74;3819;;;48699;33;5129;4;750;;;111;9698;;;48699;1;1;1;1;1;1;1;1;1;;;;;89776;15810;87304;510;6684;23570
MCO;2020;560000143;CHCB- SITE KÉRIO;560014748;211;77015;9990;249;64613;50;18300;1657;0;7652;15;5475;1325;1;5039;276;100790;12972;250;77304;10;1032;14;540;13421;9;1457;3;529;;;22;3018;14;540;13421;1;1;1;1;1;1;1;0;0;30;75;8;;40155;5693;44106;599;7739;5972
MCO;2020;560000184;CLINIQUE DES AUGUSTINES;560006017;58;21170;1325;6;18767;;;0;0;0;;;0;0;0;58;21170;1325;6;18767;5;523;;;0;;0;;0;;;5;523;;;0;0;0;0;0;0;0;1;0;0;;;;;1550;;2191;;;1215
MCO;2020;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;105;38325;4544;268;31564;31;11315;1203;17;5166;16;5840;873;155;2480;152;55480;6620;440;39210;9;1286;1;137;636;10;2425;;186;;;19;3897;1;137;636;1;0;0;1;0;1;1;1;0;;;14;;21982;2317;31388;;1686;109
MCO;2020;560000200;CHBA SITE D'AURAY;560023210;80;28593;1992;16;23845;0;0;0;0;0;0;0;0;0;0;80;28593;1992;16;23845;;0;;;4;;0;1;24;;;1;24;;;4;0;0;0;1;0;0;0;0;0;;;;;6615;1861;19731;0;2531;2615
MCO;2020;560000275;GHBS - HOPITAL DE KERLIVIO;560005746;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;10;601;;;0;;0;;0;;;10;601;;;0;0;0;0;0;0;0;0;0;;;;;;374;;;;;
MCO;2020;560000291;CENTRE HOSPITALIER DE BELLE ILE EN MER;560000085;12;4380;564;71;3059;;;0;0;0;;;0;0;0;12;4380;564;71;3059;;0;;;27;;0;;0;;;;0;;;27;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;560000366;CENTRE HOSPITALIER GUEMENE SUR SCORFF;560000259;15;5490;201;2;3421;;;0;0;0;;;0;0;0;15;5490;201;2;3421;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2020;560000465;GHBS - HOPITAL LE FAOUET;560005746;15;5490;182;3;3889;;;0;0;0;;;0;0;0;15;5490;182;3;3889;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2020;560002933;CLINIQUE MUTUALISTE PORTE DE L'ORIENT;560026965;8;2920;140;17;1549;128;37913;5888;10;21133;;;0;0;0;136;40833;6028;27;22682;;0;;;121;38;8538;;0;;;38;8538;;;121;;;;1;;;;;;;;;;52264;;10241;;;2557
MCO;2020;560002974;ETABLISSEMENT DE SANTE LE DIVIT;830013678;10;3660;129;2;3262;;;0;0;0;;;0;0;0;10;3660;129;2;3262;0;0;0;0;0;;0;;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;;;;
MCO;2020;560004004;CENTRE DE DIALYSE DE LORIENT;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;5652;;0;;0;;;;0;;;5652;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;560006348;UNITE DIALYSE KERIO PONTIVY AUB;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;4379;;0;;0;;;;0;;;4379;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2020;560007510;POLYCLINIQUE DE KERIO;560001307;0;;167;7;256;42;14206;1778;163;5037;0;;15;3;24;42;14206;1960;173;5317;0;1271;;;30;21;3912;0;39;;;21;5222;;;30;;;;;;;;;;;;;;3396;;;;;
MCO;2020;560008799;HÔPITAL PRIVÉ OCÉANE;560013989;84;30660;3533;25;23940;123;44895;6411;53;17195;31;11315;1564;200;5576;238;86870;11508;278;46711;6;808;;;8223;66;19376;;0;;;72;20184;;;8223;;;;;;;;;;;;;;;;;;;
MCO;2020;560009490;UNITE AUTODIALYSE BELLE-ÎLE - ECHO;440002590;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;1049;;0;;0;;;;0;;;1049;;;;;;;;;;;;;;;;;;;
MCO;2020;560009508;UNITE AUTODIALYSE ECHO SITE CH AURAY;440002590;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;1504;;0;;0;;;;0;;;1504;;;;;;;;;;;;;;;;;;;
MCO;2020;560009524;UNITE AUTODIALYSE VANNES - ECHO;440002590;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;5166;;0;;0;;;;0;;;5166;;;;;;;;;;;;;;;;;;;
