BOR;AN;FI;RS;FI_EJ;PN_A1;PN_A2;PN_A4;PN_A5;PN_A6;PN_A7;PN_A73;PN_A8;PN_A9;PN_A74;PN_A11;PN_A12;PN_A13;PN_A75;PN_A14;PN_A15;PN_A16;PN_A17;PN_A18;PN_A19;PN_A20;PN_A21;PN_A22;PN_A23;PN_A24;PN_A25;PN_B25;PN_A26;PN_A27;PN_A28;PN_A29;PN_A30;PN_A31;PN_A32;PN_A33;PN_A34;PN_B30;PN_B31;PN_B32;PN_B33;PN_B34;PN_C30;PN_C31;PN_C32;PN_C33;PN_C34;PN_A35;PN_A36;PN_A37;PN_A38;PN_A39;PN_A40;PN_A41;PN_A42;PN_A43;PN_A44;PN_A45;PN_A46;PN_A47;PN_A48;PN_A49;PN_A50;PN_A51;PN_A53;PN_A54;PN_A55;PN_A56;PN_A57;PN_A58;PN_A59;PN_A60;PN_A61;PN_A62;PN_A63;PN_A64;PN_A65;PN_A66
PN;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;8;2;1;9;5082;1;1;1;0;;;;;;;;;0;;;1;1478;417;1;1;1;01/01/2002;2970;874;1;135;6;;5;11;1;;;;6;4;2.89;;2.29;12.77;3.98;0;;;;0;;;;0;;;;0;;;1;10;0;;;;0;;;;;0;;;;
PN;2023;590797346;SSR FILIERIS FRESNES JARDINS DU TEMPS;750050759;0.07;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;3.32;0.1;1;3.9;;0;0;0;0;;;;;;;;;0;;;0;;;1;1;1;01/04/2017;;;0;;1;;1;;;;;;;;0.7;;0.7;;;0;;;;0;;;;0;;;;0;;;1;1.82;0;;;;0;;;;;1;979;;0.25;0.25
PN;2023;590797387;CRF L'ESPOIR DE LILLE HELLEMMES;590805628;0.5;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;590801106;HOPITAL VICTOR PROVO;590782421;4.6;1.6;1;2;906;0;0;1;0;;;;;;;;;0;;;0;;;1;2;1;01/01/2005;659;302;0;60;;;;;;6;;;5;2;1.1;;;2;;0;;;;0;;;;0;;;;0;;;1;1.2;0;;;;0;;;;;0;;;;
PN;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;2.64;1;1;1.5;702;0;0;0;0;;;;;;;;;0;;;0;;;1;1;1;25/05/2011;525;282;0;31;1;1;;1;1;;;;4;0;0.5;0.5;;2.64;1;0;;;;0;;;;0;;;;1;34;5017;1;0.5;1;3.6;1317;237;1;3779;883;60;3.5;0;;;;
PN;2023;590804712;CENTRE RADIOTHERAPIE ONCOLOGIE GRAY;590003281;;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;2;0;;;;0;;;;;0;;;;
PN;2023;590806360;CLINIQUE DE LA MITTERIE;590003596;0.83;0.16;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;0.12;62;;1;995;556;;0.8;0;;;;
PN;2023;590809703;CLINIQUE SAINT-ROCH;590004552;1.3;0.22;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;1;27/12/2005;125;89;0;35;;;;;;2;1;1;6;1;0.6;0.5;0;0.8;0.2;0;;;;0;;;;1;10;1;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;590810784;CLINIQUE ST-ROCH CONVALESCENCE;440052041;0.5;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;590811279;HOP CLAUDE HURIEZ CHU LILLE;590780193;;;0;;;;;0;0;;;;;;;;0;1;619;5210;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;4.05;2341;1130;1;1683;728;45;1.8;1;;;;
PN;2023;590812186;HOP LA FRATERNITE CH ROUBAIX;590782421;;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;1.8;744;271;1;1102;474;7;1.8;0;;;;
PN;2023;590812509;SANTELYS HAD LILLE METROPOLE;590799995;0.25;0.5;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;590812749;USLD CH VALENCIENNES;590782215;;;0;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;21;11;6614;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;590813176;CLINIQUE DES HETRES;590005278;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.15;0;;;;0;;;;;0;;;;
PN;2023;590813382;NOUVELLE CLINIQUE VILLETTE SA;590000386;0.77;0.22;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;0.9;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;0;;;;0;;;;;0;;;;
PN;2023;590815056;CLINIQUE DE FLANDRE;590005492;0.5;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;12;12;;0.05;0;;;;
PN;2023;590816310;CLINIQUE SAINT AME;590000048;0.4;0.3;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;1;101;;0.1;
PN;2023;590817441;ETAB HOPALE - CENTRE CLAIR SEJOUR;620003814;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;590817458;CLINIQUE DE LA VICTOIRE;590053955;0.4;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;590817839;CLINIQUE DU VAL DE LYS;590053955;0.3;0.13;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;600000012;CHI EPSM DE L'OISE - SITE DE CLERMONT;600100028;3.61;0.5;1;4.05;927;0;1;1;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;600000020;HL CRÉPY-EN-VALOIS;600100085;0.05;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;600000046;CH PONT-SAINTE-MAXENCE;600100127;0.2;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;11;82;3427;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;600000053;CH GHPSO SENLIS;600101984;0.5;0.27;1;0;0;;;0;0;;;;;;;;;0;;;0;;;1;1;1;01/01/2006;1072;410;0;60;;;;2;1;4;3;1;2;1;1.21;0.71;0.5;2.5;1.4;0;;;;0;;;;0;;;;0;;;1;1.2;0;;;;0;;;;;0;;;;
PN;2023;600000152;CH CHAUMONT-EN-VEXIN;600100572;0.2;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;0;;50;0;0;15;0;0;0;0;0;1;1;0;0;0;0.1;0.1;0;0;0;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;600000186;CH CLERMONT;600100648;0.2;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;1;14/02/2024;100;35;0;;;;;;;1;1;;;;0.1;0.1;;;;0;;;;0;;;;0;;;;0;;;0;;1;0.1;37;;1;2248;681;4;0.7;0;;;;
PN;2023;600000194;CH BEAUVAIS;600100713;3.73;1.4;1;1.6;374;1;0;0;1;600100028;3273;50;511;14902;1149;1514;3;0;;;0;;;1;2;1;01/01/2005;669;137;1;300;;;;1;1;5;5;;2;1;0.8;0.8;;2.2;1.7;0;;;;0;;;;0;;;;0;;;1;4.1;1;2;574;255;1;1012;634;10;;0;;;;
PN;2023;600000285;CH CHICN NOYON;600100721;1.05;0.75;1;0.73;58;0;0;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;600000467;CH GHPSO CREIL;600101984;4.47;1.3;1;2.3;432;0;0;0;1;;3283;35;963;5949;105;735;1;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;3;1;2.39;225;22;1;311;129;21;0.7;0;;;;
PN;2023;600001184;USLD HL GRANDVILLIERS;600108948;0.1;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;600003008;SERVICE HOSPITALISATION A DOMICILE;600113278;0.4;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;600009054;CLINIQUE EUGENIE;600000798;0.1;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;600010094;SSR HL CRÈVECOEUR-LE-GRAND;600100580;0.5;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;0.2;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;600013981;SSR MONCHY ST ÉLOI;750720609;0.15;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;600013999;CENTRE CHIRURGICAL;600008635;1;0.5;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;600100101;CH AP-HP LIANCOURT;750712184;1.25;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;0.2;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;600100275;LE CHATEAU DU TILLET;750034589;0.56;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;600100283;CLINIQUE DE RÉÉDUCATION A DE ROTHSCHIL;750710428;0.5;0.02;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;600100309;SSR CRF LAMORLAYE;750721334;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;600100671;SSR BTP SAINT-OMER-EN-CHAUSSÉE;750034589;0.2;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;600100754;POLYCLINIQUE SAINT CÔME;600000228;1.8;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;2;0;;;;0;;;;;0;;;;
PN;2023;600100861;SSR LNA BRETEUIL;440052041;0.2;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;12;91;4145;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;600101687;PAVILLON DE LA CHAUSSÉE;600106561;0.11;0.02;0;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;600101943;CTRE PRÉVENTION RÉADAPTATION CARDIO.;750720609;0.15;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;600105381;USLD CONDÉ CHANTILLY;600106611;0.02;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;600107494;USLD CH BEAUVAIS;600100713;;;0;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;22;12;7527;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;600107668;USLD CHICN COMPIÈGNE;600100721;;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;15;20;5323;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;600110175;CLINIQUE DU PARC SAINT-LAZARE;600001234;0.4;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;600110399;AUTODIALYSE LA DIALOISE NOYON;600010201;0.05;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;600111124;SSR CONDÉ CHANTILLY;600106611;0.02;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;600112460;AUTODIALYSE LA DIALOISE COMPIÈGNE;600010201;0.05;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;600113476;CH CHICN COMPIÈGNE;600100721;1.05;0.75;1;;108;0;0;0;0;;;;;;;;;0;;;0;;;1;1;1;01/01/2004;285;145;0;146;;;;;;2;2;;;;0.45;0.45;;;;0;;;;1;15;20;5323;0;;;;1;12;1147;1;3.31;1;5;1584;131;1;1742;578;25;;0;;;;
PN;2023;610000028;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610780025;0.5;;1;3.76;121;0;1;1;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;1;0.25;1;1.85;214;0;0;0;0;;;;;;;;;0;;;0;;;1;1;1;18/12/2012;280;102;1;90;;;;1;1;1;;;2;2;0.32;;;2.15;2.15;0;;;;0;;;;0;;;;0;;;0;;1;0.2;60;3;1;197;93;15;0.3;0;;;;
PN;2023;610000051;CHICAM - SITE ALENCON;610780082;2.23;0.8;1;1.85;795;1;1;1;1;;1362;29;172;;243;139;2;0;;;0;;;1;1;1;15/05/2005;496;252;0;270;0;0;0;0;0;4;;;3;1;0.2;;0.2;1.16;0.8;0;;;;1;12;0;0;0;;;;0;;;1;3.39;1;2.2;986;141;1;731;155;31;1.65;1;239;0;0.35;0.28
PN;2023;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;0.19;0.5;1;1.7;111;1;1;0;1;610780025;1582;64;349;2688;1169;;2;0;;;0;;;1;1;0;;194;167;1;30;;;;;;;;;3;1;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;;;;1;405;138;5;0.95;0;;;;
PN;2023;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;1.38;0.1;1;1.3;79;0;0;0;0;;;;;;;;;0;;;0;;;1;1;1;01/09/2006;18;10;0;80;;;;;;;;;2;1;;;;0.38;0.19;0;;;;0;;;;0;;;;0;;;0;;1;1.6;60;3;1;429;251;15;0.5;0;;;;
PN;2023;610000085;HOPITAL LOCAL - BELLEME;610780132;0.02;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;610000093;CENTRE HOSPITALIER - SEES;610780140;0.15;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;610000101;CH - VIMOUTIERS;610780157;0.1;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;610000119;CH  JACQUES MONOD  - FLERS;610780165;1;1;1;1.7;272;0;0;0;0;;;;;;;;;0;;;0;;;1;1;1;01/07/2006;742;208;0;17;;;;1;1;2;2;0;2;;0.8;0.8;0;1.7;1;0;;;;0;;;;0;;;;0;;;1;1.6;1;4.1;222;141;1;3211;487;5;2.3;0;;;;
PN;2023;610004269;SERVICE D'HOSPITALISATION À DOMICILE;610787038;0.05;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;610006256;HAD ORNE-EST;610006769;0.02;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;610006421;CLINIQUE D'ALENCON;610006413;0.3;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;610006777;HAD ORNE EST - SITE DE L'AIGLE;610006769;0.01;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;610780108;CHIC DES ANDAINES - DOMFRONT;610790594;;;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;1;15/01/2013;261;139;0;90;;;;1;1;1;1;;1;;0.1;0.1;;1.05;1;0;;;;0;;;;1;6;0;1;0;;;0;;1;0.1;54;0;1;610;55;4;0.2;0;;;;
PN;2023;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;0.7;0.3;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;2.4;106;18;1;1010;230;4;2.4;0;;;;
PN;2023;610780371;CENTRE DE SOINS DE SUITE LE PARC;760025734;0.1;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;10;0;0;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;610780389;CMPR LA CLAIRIERE - FLERS;610787764;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;1;3;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;610784050;USLD  LES PASTELS  - CH ALENCON;610780082;;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;12;3;3967;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;610784423;CMPR DE BAGNOLES DE L'ORNE;610787285;0.04;0.08;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;3;1;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;1;30/07/2013;183;127;0;40;3;1;2;4;3;;;;;;0.8;0.3;0.5;1.8;1.2;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;620000034;CH ARRAS;620100057;4.34;0.6;1;0.5;232;0;0;1;1;620000059;6457;96;1124;1124;1446;1359;2;0;;;0;;;1;1;1;;365;170;1;300;;;;;;1;;1;5;1;0.7;;0.7;1.3;0.5;0;;;;0;;;;0;;;;1;16;2486;1;1.8;1;6.75;745;621;1;4143;1310;10;9.1;1;567;0;1.2;0.6
PN;2023;620000059;CH BAPAUME;620100073;;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;43;42;;0;0;;;;
PN;2023;620000067;CENTRE HOSPITALIER DU TERNOIS;620100081;0.22;0;0;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;20;6;6983;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;620000117;CH D'HESDIN;620100461;0.6;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;620000224;CH BETHUNE;620100651;3.2;0.7;1;0.9;420;0;0;0;1;;2331;0;0;;686;919;2;0;;;0;;;1;1;1;23/05/2011;1088;361;1;;6;;6;2;;;;;4;2;0.1;;0.1;3.31;0.9;0;;;;0;;;;0;;;;1;8;539;0;;1;1;746;372;1;152;61;15;0.3;0;;;;
PN;2023;620000240;CH HENIN BEAUMONT;620100677;0.25;0.4;0;;;;;1;0;;;;;;;;;0;;;0;;;1;1;0;;27;14;1;;;;;;;1;1;;1;1;0.1;0.1;;0.05;0.05;0;;;;0;;;;0;;;;1;4;179;0;;1;2.9;1603;497;1;1375;529;10;3.35;0;;;;
PN;2023;620000257;CH LENS;620100685;5.1;0.4;1;1.65;348;0;0;1;1;;2103;102;468;468;300;245;2;0;;;0;;;1;1;1;09/12/2005;1303;360;1;;5;4;1;;;;;;;;1;0.7;0.3;;;0;;;;0;;;;0;;;;1;37;4344;1;;1;4.7;1337;601;1;12763;1708;21;4.7;1;705;0;2.4;0.6
PN;2023;620000281;EPSM VAL DE LYS ARTOIS;620101287;0;0;0;;;;;1;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;3.81;799;460;0;;;;;0;;;;
PN;2023;620000299;CH AIRE SUR LA LYS;620101295;0.2;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;200;82;;;0;;;;
PN;2023;620000323;CH CALAIS;620101337;3.7;1.2;1;5;2453;1;0;1;0;;;;;;;;;0;;;0;;;1;1;1;31/12/2006;420;65;1;242;2;1;1;;;;;;;;0.2;0.1;0.1;;;0;;;;0;;;;0;;;;1;35;1097;1;1.6;1;3.26;818;345;1;383;132;3;5.58;0;;;;
PN;2023;620000349;CH REGION DE ST OMER;620101360;2.81;0.8;1;1.4;126;0;0;0;1;620000281;9817;1;1883;11649;947;1146;2;0;;;0;;;1;1;1;01/01/2008;381;187;0;189;;;;;;;;;;;0.7;;0.7;1.2;1;0;;;;0;;;;0;;;;0;;;0;;1;4;1681;1100;1;1199;420;30;1.2;0;;;;
PN;2023;620000638;ASSOC REGIONALE ESPOIR ET VIE;620000638;0.05;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;620000653;CH BOULOGNE-SUR-MER;620103440;3.2;0.73;1;1.3;850;1;0;1;0;;;;;;;;;0;;;0;;;1;1;1;30/10/2009;414;338;0;300;;;;2;1;8;;8;1;;0.59;;0.59;1.75;0.85;1;14;90;4271;0;;;;0;;;;0;;;1;0.5;1;2.5;885;235;1;1561;501;15;2;1;474;0;0.2;0.2
PN;2023;620001834;ASSO GROUPE AHNAC;620001834;0.2;0.1;0;;;;;0;0;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;620002154;INSTITUT ALBERT CALMETTE A CAMIERS;620112607;0.5;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;2.7;0.2;1;0.88;134;;;1;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;9;73;1997;0;;;;0;;;;0;;;1;1;1;1.5;489;269;1;688;203;;1.25;0;;;;
PN;2023;620003350;HOPITAL DE RIAUMONT;620001834;0.5;0.25;0;;;;;0;0;;;;;;;;0;0;;;0;;;1;1;1;14/02/2024;300;73;1;15;0;0;0;0;0;1;1;0;7;1;0.2;0.2;0;1.6;0.2;1;12;127;3068;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;1;0.25;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;1;0.83;;;0;;;;;0;;;;
