BOR;AN;FI;RS;FI_EJ;AUTOR;LACTA;LIT_KANG;LIT_OBS;LIT_NEO_HSI;LIT_SIN;LIT_REA;SALTRAV;SEJ_OBS;SEJ0_Obs;SEJ_NEO_HSI;SEJ0_NEO_HSI;SEJ_SIN;SEJ0_SIN;SEJ_REA;SEJ0_REA;SEJ_BAM;SEJ0_BAM;JOU_OBS;JOU_NEO_HSI;JOU_SIN;JOU_REA;JOU_BAM;SEJACC;JOUACC;SEJCES;JOUCES;FSUIV;ACCUN;ACCMU;ENFTR;TRANSDES;ENFANTS;CONSGYN;CONSSAG;CONSENTR;SORPREC;MUTHAD;PRIS;IVG;IVGN_1;IVGME;IVG1214;IVG1516;CONV;IMG;AMP;PAT_AMP
PERINAT;2023;360000038;CH LA TOUR BLANCHE - ISSOUDUN;360000046;CPPR;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;758;2056;81;0;0;1;44;48;43;0;0;;0;0;0
PERINAT;2023;360000137;CH CHATEAUROUX;360000053;TYPE2;EXT;1;29;6;0;0;5;1442;95;196;16;0;0;0;0;909;0;5734;1398;0;0;3414;1056;5012;223;1369;0;1044;12;13;0;1082;6095;3043;0;11;2;1;302;376;278;8;0;0;2;0;0
PERINAT;2023;360000160;CH DU BLANC;360000053;CPPR;;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;469;1174;41;0;0;1;1;19;1;0;0;;0;0;0
PERINAT;2023;370000531;CH DU CHINONAIS;370000606;TYPE1;;0;12;;;;3;650;60;0;0;0;0;0;0;539;11;2482;0;0;0;2011;519;2319;89;492;9;519;0;11;;519;10828;1796;;13;0;1;59;52;30;2;0;;0;0;0
PERINAT;2023;370000861;CHRU BRETONNEAU - TOURS;370000481;TYPE3;EXT;1;66;18;9;14;7;4791;372;478;32;200;4;391;28;3077;14;22103;5323;3028;4449;11730;3559;19055;862;6220;1;3473;86;16;;3679;3064;14584;43;122;6;1;1252;1255;420;67;42;;77;1;638
PERINAT;2023;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1651;1819;50;0;0;1;79;53;60;2;0;;0;0;0
PERINAT;2023;370000903;CH PAUL MARTINAIS - LOCHES;370000614;CPPR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1725;2112;58;0;0;1;26;45;19;0;0;0;0;0;0
PERINAT;2023;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;TYPE2;;1;45;6;;;6;2362;266;515;7;0;0;0;0;1363;0;8835;2762;0;0;4806;1851;8055;396;2227;8;1832;19;7;;1870;;;;101;0;1;12;18;1;0;2;;18;1;0
PERINAT;2023;380000026;CH FABRICE MARCHIOL LA MURE;380780031;CPPR;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;496;1098;11;0;0;1;14;18;14;0;0;;0;0;0
PERINAT;2023;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;TYPE2;;1;31;6;;;1;2105;553;100;1;0;0;0;0;1173;21;5867;1228;0;0;3889;1178;4838;272;1417;0;1161;17;8;;1211;;;;65;0;1;357;434;210;30;2;;0;0;0
PERINAT;2023;380000042;CH YVES TOURAINE;380780056;CPPR;;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;200;117;0;0;0;0;0;0;0;0;;0;0;0
PERINAT;2023;380000067;HOPITAL NORD - CHU38;380780080;TYPE3;;1;62;12;12;12;6;3941;505;409;38;383;45;323;11;2090;9;15071;3500;4094;3941;7794;2468;12188;484;3346;3;2387;81;2;;2569;12820;9199;;131;3;1;1168;1174;403;85;63;39;52;1;149
PERINAT;2023;380000091;CH INTERCOMMUNAL VERCORS ISERE;380780171;CPPR;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;115;1719;82;0;0;1;36;34;36;0;0;;0;0;0
PERINAT;2023;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;TYPE2;INT;1;28;6;0;0;4;1820;166;122;18;0;0;0;0;1236;6;6889;1104;0;0;4173;1304;5926;235;1507;2;1290;14;19;;1328;12349;13718;375;37;0;1;311;277;183;21;2;1;0;0;0
PERINAT;2023;380000406;HOPITAL DE VOIRON - CHU38;380780080;TYPE2;;;25;6;;;4;1757;305;125;6;0;0;0;0;1172;8;6068;1217;0;0;4234;1255;5531;193;1135;3;1241;14;9;;1281;8570;3639;;72;0;1;218;193;64;12;5;;11;0;0
PERINAT;2023;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;TYPE1;;0;21;0;0;0;6;1662;154;0;0;0;0;0;0;1338;21;6416;0;0;0;5215;1325;5950;208;1177;0;1320;5;20;;1341;7948;10561;125;49;0;1;268;300;181;4;0;16;5;0;0
PERINAT;2023;380020123;CLINIQUE DES COTES DU RHONE;380021139;CPPR;;;;;;;;;;0;0;0;0;0;0;0;0;;0;0;0;0;;;;;;;;;;;;;;;;0;0;0;0;0;0;;0;0;0
PERINAT;2023;380780197;CLINIQUE ST VINCENT DE PAUL MATERNITE;380798173;TYPE2;;1;33;6;;;4;1693;350;0;0;0;0;0;0;1148;29;5671;0;0;0;4221;1139;5025;244;1382;3;1127;12;29;;1157;;;;25;0;0;0;0;0;0;0;;0;0;0
PERINAT;2023;380780288;NOUVELLE CLINIQUE DE CHARTREUSE;380019224;;;;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;2;4;0;;;;0;0;0
PERINAT;2023;380785956;CLINIQUE DES CEDRES;380795211;TYPE1;;;31;;;;8;1005;100;0;0;0;0;0;0;755;4;3682;0;0;0;2948;757;3347;178;939;0;752;5;3;0;763;;;;13;0;1;19;21;0;1;0;0;6;0;0
PERINAT;2023;380786442;CLINIQUE BELLEDONNE;380798025;TYPE2;;;26;6;;;5;1855;173;143;9;0;0;0;0;1383;10;8264;1399;0;0;5674;1459;7399;368;2350;8;1441;18;16;;1484;;;;31;0;1;4;5;0;0;0;;10;1;522
PERINAT;2023;390000040;CH LONS;390780146;TYPE2;;1;16;10;2;0;5;1335;124;140;4;43;8;0;0;855;9;4961;1301;208;0;2750;961;4379;118;805;0;943;18;4;;990;7813;6064;621;97;0;1;279;264;242;7;4;7;10;0;0
PERINAT;2023;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;CPPR;;;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1644;1658;60;0;0;1;38;42;34;2;0;;0;0;0
PERINAT;2023;390000222;CH LOUIS PASTEUR DOLE;390780609;TYPE2;;0;16;6;;;3;962;83;132;4;0;0;0;0;682;2;3534;905;0;0;2425;770;3280;119;685;0;762;8;2;;778;6292;1209;128;24;0;1;200;196;152;13;2;;4;0;0
PERINAT;2023;400000105;CENTRE HOSPITALIER DAX;400780193;TYPE2;;1;17;4;;;3;1304;262;153;17;0;0;0;0;779;1;4393;1163;0;0;2864;869;4051;206;1166;2;859;10;7;0;883;9852;4930;157;40;0;1;211;204;132;10;3;;1;0;0
PERINAT;2023;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;TYPE2;;1;18;6;3;0;4;1432;246;532;12;93;4;0;0;585;0;5329;2325;1039;0;1919;1043;4912;205;1377;5;1028;15;4;;1060;11277;12549;243;74;0;1;325;328;222;21;9;3;9;0;0
PERINAT;2023;400015236;GCS DU MARSAN;400015145;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15;;0;2;0;0;0;0;0
PERINAT;2023;400780342;CLINIQUE JEAN LE BON;400000196;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;23;;5;3;0;;0;0;0
PERINAT;2023;410000020;CH BLOIS SIMONE VEIL;410000087;TYPE2;;0;25;12;3;0;4;2012;151;175;7;97;11;0;0;1323;1;8124;2276;531;0;5065;1416;6898;342;2098;8;1382;34;8;;1460;;;;32;9;1;660;647;292;32;10;;14;0;0
PERINAT;2023;410000038;CH VENDOME - MONTOIRE;410000095;TYPE1;;0;15;0;;;3;118;5;101;2;0;0;0;0;0;0;420;358;0;0;0;100;396;17;77;1;100;0;2;;100;;;;5;0;1;1;;0;0;0;;0;0;0
PERINAT;2023;410000046;CH ROMORANTIN-LANTHENAY;410000103;TYPE1;;;13;;;;2;559;45;0;0;0;0;0;0;333;2;1946;0;0;0;1190;414;1729;81;366;0;412;2;4;;417;2331;3060;17;12;0;1;64;48;43;4;0;;32;0;0
PERINAT;2023;410000202;POLYCLINIQUE BLOIS;410000319;TYPE1;;;20;;;;5;771;62;0;0;0;0;0;0;646;8;2680;0;0;0;2330;648;2573;168;747;1;648;0;7;;648;;;;18;0;1;1;0;0;1;0;0;4;0;0
PERINAT;2023;410004998;CLINIQUE DU SAINT COEUR - VENDOME;410000871;TYPE1;;0;0;;;;0;283;13;0;0;0;0;0;0;254;1;1035;0;0;0;896;253;1011;49;248;0;253;0;1;;254;;;;10;0;1;5;40;5;0;0;;0;0;0
PERINAT;2023;420000010;CH DE ROANNE;420780033;TYPE2;;;31;6;3;;5;1914;132;173;5;93;9;0;0;1379;1;8475;1193;1387;0;5370;1456;7285;271;1653;4;1435;21;4;;1487;7328;13614;16;34;0;1;277;260;179;22;7;10;6;1;0
PERINAT;2023;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;TYPE1;;0;15;0;0;0;4;987;160;0;0;0;0;0;0;0;0;3028;0;0;0;0;690;2750;128;590;0;684;6;13;;702;5845;5937;115;49;0;1;123;121;92;10;4;0;3;0;0
PERINAT;2023;420000234;CH DE FIRMINY;420780652;TYPE1;;;28;;;;4;1394;198;0;0;0;0;0;0;1045;15;4664;0;0;0;3617;1030;4261;149;858;0;1022;8;14;;1045;6717;3564;95;72;0;1;275;272;192;17;3;;4;0;0
PERINAT;2023;420000267;CH DU FOREZ SITE DE FEURS;420013831;CPPR;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;858;3526;104;0;0;1;50;40;50;0;0;0;0;0;0
PERINAT;2023;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;TYPE2;;1;44;16;;;5;1815;163;306;11;0;0;0;0;1186;1;6792;2807;0;0;4229;1367;5837;348;1721;4;1342;25;11;;1394;;;;34;0;1;33;31;0;1;0;2;6;0;0
PERINAT;2023;420780637;CH DU GIER - MCO;420002495;TYPE1;;0;19;0;0;0;3;835;80;0;0;0;0;0;0;558;5;3079;0;0;0;2124;555;2564;113;688;0;552;3;4;0;560;13780;9458;0;20;0;1;109;90;103;0;0;;1;0;0
PERINAT;2023;420782310;CLINIQUE DU RENAISON;420000853;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;6;4;1;1;0;0;0;0;0
PERINAT;2023;420785354;HOPITAL NORD - CHU42;420784878;TYPE3;;1;60;22;9;10;11;4127;717;755;3;63;3;320;13;2074;4;13588;6345;507;5168;6765;2786;11925;617;3557;3;2698;88;9;9;2908;4346;4228;280;100;0;1;685;697;391;62;53;13;71;1;521
PERINAT;2023;430000117;CH EMILE ROUX LE PUY;430000018;TYPE2;;;21;6;0;0;3;1287;180;144;3;0;0;0;0;763;2;4518;1042;0;0;2718;861;3881;157;859;2;848;13;3;0;884;8043;1376;54;19;0;1;235;205;159;11;4;;5;0;0
PERINAT;2023;430000190;CH DE BRIOUDE;430000034;CPPR;;;0;0;0;0;0;;;0;0;0;0;0;0;0;0;;0;0;0;0;;;;;;;;;0;0;196;1341;39;;;0;0;0;0;0;0;;0;0;0
PERINAT;2023;440000016;CH DE SAINT NAZAIRE;440000057;TYPE2;EXT;1;42;8;4;0;7;4212;1515;305;66;180;25;0;0;2110;4;11230;1888;1347;0;7128;2349;10437;402;2315;0;2315;34;6;;2400;16855;11942;6;158;0;1;720;702;440;66;13;1;25;0;0
PERINAT;2023;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;TYPE3;EXT;1;72;18;24;18;12;5633;549;465;32;717;32;327;18;3200;67;26621;2846;9719;5458;12199;3962;22311;931;7365;28;3860;102;68;;4153;18533;8800;;177;3;1;1687;1733;688;93;56;;101;0;0
PERINAT;2023;440000396;CH ERDRE ET LOIRE;440053643;TYPE1;;0;15;;;;2;719;122;0;0;0;0;0;0;526;7;2473;0;0;0;2039;505;2243;82;470;0;505;0;7;;508;6079;5828;169;14;0;1;172;190;139;5;1;;0;0;0
PERINAT;2023;440000412;CLINIQUE BRETECHE VIAUD;440000941;TYPE1;;0;23;0;0;0;5;1656;343;0;0;0;0;0;0;1204;19;5716;0;0;0;4746;1169;5292;271;1455;10;1156;13;18;;1185;;;;31;2;1;64;99;29;3;1;;11;1;191
PERINAT;2023;440000503;CH CNP SITE CHATEAUBRIANT;440000313;TYPE2;;1;15;4;;;4;856;157;99;6;0;0;0;0;468;1;3005;902;0;0;1805;501;2466;84;554;0;495;6;3;;509;7483;4273;;9;0;1;135;136;130;3;0;;4;0;0
PERINAT;2023;440029338;CLINIQUE MUTUALISTE JULES VERNE;440053411;TYPE2;;0;49;6;;;9;3674;291;332;36;0;0;0;0;2875;8;14001;1897;0;0;10431;3132;13371;537;2894;2;3108;24;21;;3184;;;;232;10;1;738;728;206;52;13;;35;1;294
PERINAT;2023;440033819;SANTE ATLANTIQUE;440006344;TYPE2;;1;80;6;;;12;4592;431;405;36;0;0;0;0;3145;0;17398;2865;0;0;11602;3438;15375;808;4509;18;3402;36;36;;3489;;;;138;0;1;3;3;0;0;0;;28;1;494
PERINAT;2023;450000047;CH DEZARNAULDS - GIEN;450000096;TYPE1;;0;20;;;;2;920;101;0;0;0;0;0;0;553;1;2903;0;0;0;1776;641;2575;165;843;0;638;3;3;;648;6522;1287;10;42;0;1;135;113;93;2;1;;1;0;0
PERINAT;2023;450000062;CH AGGLOMERATION MONTARGOISE;450000104;TYPE2;;0;25;7;3;;3;1802;273;122;7;74;3;0;0;1067;1;5895;982;724;0;3442;1181;5030;293;1685;0;1168;13;4;;1202;2548;5256;3167;85;1;1;305;323;266;13;0;;4;0;0
PERINAT;2023;450000070;CH PITHIVIERS;450000112;CPPR;;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;367;4306;43;0;0;1;54;58;54;0;0;;0;0;0
PERINAT;2023;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;TYPE3;EXT;;84;13;9;14;8;4983;662;456;9;343;7;189;4;3065;7;18908;4822;3063;3344;10869;3393;15832;610;4363;12;3317;76;6;0;3619;8673;12661;0;194;373;1;1036;1041;630;81;41;;38;1;202
PERINAT;2023;450010079;ORELIANCE - LONGUES ALLEES;450000195;TYPE2;;0;21;6;;;4;927;61;261;12;0;0;0;0;542;0;3610;708;0;0;2011;789;3458;195;946;0;788;1;4;;798;;;;5;0;1;1;0;0;0;0;;0;1;181
PERINAT;2023;460000045;CH FIGEAC SITE MARTIN MALVY;460780083;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1483;704;94;0;0;1;35;52;35;0;0;0;0;0;0
PERINAT;2023;460000052;CH ST JACQUES ST CERE;460780091;CPPR;;0;;;;;;;;0;0;0;0;0;0;0;0;;0;0;0;0;;;;;;;;;;;369;4464;92;;;0;0;;0;0;0;;0;0;0
PERINAT;2023;460000102;CH JEAN COULON GOURDON;460780208;CPPR;;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147;1201;42;0;0;1;22;18;22;0;0;;0;0;0
PERINAT;2023;460000110;CH JEAN ROUGIER CAHORS;460780216;TYPE2;;;18;4;;;3;970;153;159;39;0;0;0;0;507;1;3319;586;0;0;1908;608;2924;123;741;2;604;4;3;;617;5584;6063;41;12;0;1;286;233;190;17;4;0;1;0;0
PERINAT;2023;470000027;CLINIQUE ESQUIROL-SAINT-HILAIRE;470014069;;;;0;;;;;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;24;41;18;0;0;;0;0;0
PERINAT;2023;470000423;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;470016171;TYPE2;;;31;6;3;;5;2288;509;229;11;116;11;0;0;1378;4;7859;2387;840;0;4867;1521;6977;293;1916;9;1496;25;9;;1559;10264;11537;306;48;0;1;339;284;183;33;12;;8;0;0
PERINAT;2023;470000431;CH VILLENEUVE -POLE SANTE VILLENEUVOIS;470000324;TYPE1;;0;25;;;;4;819;109;0;0;0;0;0;0;556;4;2620;0;0;0;1879;594;2388;110;612;0;592;2;8;0;596;3084;9587;270;41;0;1;84;52;75;3;0;1;1;0;0
PERINAT;2023;470000480;CENTRE HOSPITALIER DE MARMANDE - CHIC;470001660;TYPE1;;;16;;;;4;965;198;0;0;0;0;0;0;572;6;3249;0;0;0;2234;601;2867;129;765;0;590;11;13;;614;;8273;;20;0;1;205;198;168;4;2;;21;0;0
PERINAT;2023;480000017;HOPITAL LOZERE SITE VALLEE DU LOT;480780097;TYPE2;;0;7;4;;;2;565;65;108;10;0;0;0;0;324;0;1949;497;0;0;1063;385;1692;95;551;0;384;1;2;;389;1955;2759;35;27;0;1;59;124;41;5;0;0;1;0;0
PERINAT;2023;490000049;CHR ANGERS SITE LARREY;490000031;TYPE3;;1;73;15;6;17;11;4857;224;576;33;258;29;332;9;3274;3;21075;4944;1610;5445;12286;3714;18024;802;5535;47;3628;86;1;0;3818;2843;9436;188;211;13;1;1317;1258;639;91;33;1;65;1;179
PERINAT;2023;490000635;CH DE CHOLET;490000676;TYPE2;;1;30;10;3;;5;2387;150;271;21;192;27;0;0;1759;3;9378;2253;1179;0;6086;1902;8292;290;1812;0;1873;29;15;2;1949;19365;10958;376;72;0;1;450;357;227;29;14;;16;0;0
PERINAT;2023;490001765;CH DE SAUMUR;490528452;TYPE2;;0;18;6;;;4;1253;88;109;9;0;0;0;0;924;1;4444;691;0;0;3119;1006;4092;177;924;0;997;9;2;0;1019;4807;4782;28;54;0;1;257;275;185;13;3;;2;0;0
PERINAT;2023;490002037;POLYCLINIQUE DU PARC;490000890;TYPE1;EXT;0;25;;;;4;432;34;0;0;0;0;0;0;364;2;1511;0;0;0;1264;363;1425;62;309;0;361;2;2;;365;;;;12;0;1;1;0;0;0;1;;0;0;0
PERINAT;2023;490014909;CLINIQUE DE L'ANJOU;490008109;TYPE2;;1;27;6;;;6;1966;149;247;22;0;0;0;0;1461;0;7315;1325;0;0;5079;1634;6829;383;1823;3;1620;14;5;;1658;;;;62;1;1;2;0;0;0;0;;7;0;0
PERINAT;2023;500000021;CHAG - SITE AVRANCHES;500000054;TYPE2;INT;0;24;4;6;;4;1222;75;191;15;97;15;0;0;915;0;5300;1472;493;0;3677;993;4860;187;1184;4;978;15;6;;1011;4033;5118;15;4;0;1;228;235;182;13;0;;5;0;0
PERINAT;2023;500000187;CHPC - SITE CHERBOURG;500000013;TYPE3;EXT;1;27;6;3;6;5;2293;362;316;11;61;5;134;24;1293;0;8585;2168;437;1034;4457;1528;7290;273;2021;4;1504;24;3;;1557;9981;8166;81;22;0;1;241;239;154;22;8;;12;0;0
PERINAT;2023;500000260;CHAG - SITE GRANVILLE;500000054;CPPR;;;;;;;;;;0;0;0;0;0;0;0;0;;0;0;0;0;;;;;;;;;;;326;3257;38;;;0;0;;0;0;0;;0;0;0
PERINAT;2023;500000401;CLINIQUE HENRI GUILLARD - COUTANCES;500000609;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;14;26;14;0;0;;0;0;0
PERINAT;2023;500000450;CH MEMORIAL - SAINT-LO;500000112;TYPE2;;;12;6;;;4;1761;121;248;41;0;0;0;0;1211;5;7000;1164;0;0;4752;1397;6532;278;1644;0;1382;15;14;;1417;11323;7192;;19;0;1;342;306;267;23;11;;19;0;0
PERINAT;2023;500000468;CHPC - SITE VALOGNES;500000013;CPPR;;;;;;;;;;0;0;0;0;0;0;0;0;;0;0;0;0;;;;;;;;;;;403;2962;47;;;0;0;;0;0;0;;0;0;0
PERINAT;2023;500002357;POLYCLINIQUE DU COTENTIN;500002233;;;;0;;;;;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;0;0;0;0;0;0;;1;1;98
PERINAT;2023;510000169;CENTRE HOSPITALIER LEON BOURGEOIS;510000037;TYPE2;;0;12;6;;;3;1258;336;153;15;0;0;0;0;647;2;3559;732;0;0;2264;738;3173;150;847;1;730;8;5;;750;10283;3412;920;18;0;1;236;254;186;12;6;;1;0;0
PERINAT;2023;510000235;CENTRE HOSPITALIER D'EPERNAY;510000060;TYPE1;;0;19;;;;4;959;249;0;0;0;0;0;0;514;3;3084;0;0;0;1889;548;2629;118;712;0;547;1;4;;551;;;;9;0;1;225;216;167;9;4;;1;0;0
PERINAT;2023;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;CPPR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;2163;1811;111;0;0;1;44;22;44;0;0;;0;0;0
PERINAT;2023;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;TYPE3;INT;;40;6;14;18;5;2996;191;20;11;480;9;350;17;1839;1;12563;37;5664;4401;6305;2176;10263;534;3471;46;2114;62;5;;2254;16892;5956;;152;0;1;476;463;226;41;20;10;73;1;0
PERINAT;2023;510024979;POLYCLINIQUE REIMS - BEZANNES;510000532;TYPE2;;1;55;12;3;0;9;3011;211;546;92;101;8;0;0;1895;4;12371;2165;688;0;6744;2353;10720;568;3103;3;2313;40;8;;2406;;;;23;0;1;204;243;149;11;1;;11;1;262
PERINAT;2023;520000027;CENTRE HOSPITALIER DE CHAUMONT;520780032;TYPE2;;0;17;6;0;0;4;761;126;147;6;0;0;0;0;356;0;2657;920;0;0;1198;479;2233;106;605;0;475;4;4;;487;3462;1593;12;23;0;1;180;206;139;12;7;;1;0;0
PERINAT;2023;520000043;CENTRE HOSPITALIER DE LANGRES;520780057;CPPR;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;;0;0;0;0;;;;;;;;;;;275;1980;60;;;0;0;0;0;0;0;;0;0;0
PERINAT;2023;520000068;CH GENEVIEVE DE GAULLE ANTHONIOZ;520780073;TYPE2;;0;24;6;6;0;4;1441;114;187;18;90;18;0;0;947;2;5459;1089;582;0;3083;1073;4853;269;1506;8;1062;11;10;;1088;13225;8161;154;84;0;1;156;195;127;1;1;2;3;0;0
PERINAT;2023;530000017;CH HAUT ANJOU SITE CHATEAU GONTIER;530000025;TYPE1;;0;23;0;0;0;4;1007;58;0;0;0;0;0;0;855;18;3997;0;0;0;3400;845;3783;156;849;0;839;6;16;;856;8017;4743;129;14;0;1;34;38;30;0;0;;1;0;0
PERINAT;2023;530000173;CH DU NORD MAYENNE;530000074;TYPE1;;0;15;;;;2;697;79;0;0;0;0;0;0;567;8;2381;0;0;0;2061;563;2274;107;485;0;563;0;7;;569;1574;5413;1;7;0;1;111;135;66;3;1;;0;0;0
PERINAT;2023;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;TYPE2;;1;20;9;3;;5;1605;300;305;24;32;5;0;0;973;0;5792;2462;194;0;3779;1088;5255;245;1501;5;1066;22;5;;1123;;;;6;0;1;300;385;169;21;1;;0;0;0
PERINAT;2023;540000015;CHRU NANCY - MATERNITE;540023264;TYPE3;EXT;1;62;18;18;20;7;5725;1634;1066;131;450;34;374;27;1804;13;18046;4360;4495;5783;5649;2808;13352;562;3723;125;2735;73;7;0;2901;34344;10074;769;119;29;1;1093;1220;764;84;44;8;81;1;657
PERINAT;2023;540000023;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;TYPE1;;0;15;;;;2;714;133;0;0;0;0;0;0;490;11;2108;0;0;0;1640;489;1953;67;337;0;488;1;11;;493;;;;19;0;1;180;166;142;7;0;;2;0;0
PERINAT;2023;540000155;CENTRE HOSPITALIER DE LUNEVILLE;540000080;TYPE1;;0;13;;;;2;685;110;0;0;0;0;0;0;356;1;2102;0;0;0;1110;494;1956;78;376;0;492;2;9;;497;535;3743;34;33;0;1;184;165;156;1;0;0;6;0;0
PERINAT;2023;540000296;CENTRE HOSPITALIER DE PONT A MOUSSON;540000106;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;268;691;27;0;0;1;55;39;55;0;0;0;0;0;0
PERINAT;2023;540001070;CH DE BRIEY - HOPITAL MAILLOT;540000767;TYPE1;;0;16;;;;;896;267;0;0;0;0;0;0;514;9;2532;0;0;0;1903;512;2265;81;457;0;509;3;8;;517;5502;2594;151;11;0;1;203;210;167;3;0;;2;0;0
PERINAT;2023;540001096;CH DE MT ST MARTIN (GROUPE SOS SANTE);570010181;TYPE1;;0;21;;;;2;1166;594;0;0;0;0;0;0;347;6;2010;0;0;0;1299;346;1543;97;495;0;345;1;6;0;349;;;;3;0;1;219;219;190;8;1;0;1;0;0
PERINAT;2023;540013224;POLYCLINIQUE MAJORELLE;540000536;TYPE2;;1;39;6;6;0;8;2685;645;344;16;152;6;0;0;1377;2;8272;1530;1224;0;4360;1654;7203;385;2195;0;1629;25;4;;1684;;;;145;0;1;268;236;206;7;7;0;8;1;250
PERINAT;2023;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;TYPE2;;;18;4;;;3;1289;183;119;24;0;0;0;0;657;4;4460;628;0;0;2079;736;3327;137;985;0;728;8;8;;749;11595;5572;660;89;3;1;144;112;132;3;2;3;3;0;0
PERINAT;2023;550000038;CENTRE HOSPITALIER ST-CHARLES COMMERCY;550000046;CPPR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1046;1473;65;0;0;1;23;;23;0;0;;0;0;0
PERINAT;2023;550000178;POLYCLINIQUE DU PARC;550000293;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;3;4;0;0;0;;0;0;0
PERINAT;2023;550000434;CH BLD FV SITE BLD;550003354;CPPR;;;0;;;;;570;569;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3224;1843;50;0;0;1;119;113;105;1;3;0;0;0;0
PERINAT;2023;560000127;CHBA SITE DE VANNES;560023210;TYPE3;;1;38;8;10;6;5;2542;185;283;3;227;14;195;14;1645;6;10652;2926;2003;1956;5706;1930;9228;474;3107;2;1892;38;6;;1973;2686;4153;341;70;0;1;569;584;190;42;10;18;22;0;0
PERINAT;2023;560000135;GHBS- HÔPITAL DU SCORFF;560005746;TYPE2;;;40;12;6;;7;3535;709;636;14;156;35;0;0;1891;9;12198;4310;617;0;6886;2335;10982;436;2724;2;2305;30;10;;2384;18022;14416;271;76;123;1;636;710;424;30;10;8;29;1;232
