BOR;AN;FI;RS;FI_EJ;DIM_A1;DIM_A2;DIM_A3;DIM_A4;DIM_A5;DIM_A6;DIM_A7;DIM_A8;DIM_A9;DIM_A10;DIM_A11;DIM_A12;DIM_A13;DIM_A14;DIM_A15;DIM_A16;DIM_A17;DIM_A18;DIM_A19;DIM_A20;DIM_A21;DIM_A22;DIM_A23;DIM_A24;DIM_A25
INFOMED;2023;540014073;CHS CENTRE PSYCHOTHERAPIQUE DE NANCY;540000056;;;1;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;4.8;1.5
INFOMED;2023;540020146;CENTRE DE REEDUCATION FLORENTIN;540006707;;;;;;1;;1;;;;;0;0;0;0;0;1;1;1;0;1;540000668;0.54;0
INFOMED;2023;540022811;CHRU NANCY - HJ SSR CTRE BASSE VISION;540023264;;;;;;;1;;;;;;0;0;0;0;0;1;0;1;0;1;540023264;;
INFOMED;2023;540022837;CLINIQUE BELLEFONTAINE CLINEA;920030269;;;;;;;;1;;;;;0;0;0;0;0;1;0;0;0;1;920030269;0.3;0.1
INFOMED;2023;540023884;CLINIQUE DES BOUCLES DE LA MOSELLE;920038627;;;;;;;;;;;1;;0;0;0;0;0;1;0;0;0;1;920030269;0.3;0.1
INFOMED;2023;540026895;HOPITAL PRIVE NANCY LORRAINE;540026739;;1;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;1.8;1
INFOMED;2023;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;;;1;;1;;;;1;;;1;0;0;0;0;0;1;0;0;0;1;520780073;6.44;1.5
INFOMED;2023;550000038;CENTRE HOSPITALIER ST-CHARLES COMMERCY;550000046;;1;;;;;;1;;;;;0;0;0;0;0;1;1;1;0;1;550003354;;0.1
INFOMED;2023;550000178;POLYCLINIQUE DU PARC;550000293;;1;;;;;;;;;;;1;1;0;0;0;0;;;;0;;;
INFOMED;2023;550000251;CH BLD FV SITE FV;550003354;1;;;;;;;;;1;;;0;0;0;0;0;0;0;0;1;1;550000434;0.9;0.2
INFOMED;2023;550000434;CH BLD FV SITE BLD;550003354;;1;;1;;;;1;;;;;0;0;0;0;1;0;0;0;1;0;;3.04;0.8
INFOMED;2023;560000127;CHBA SITE DE VANNES;560023210;;1;;;;;1;;;;;;0;0;0;0;0;1;0;0;0;0;;9.92;2.6
INFOMED;2023;560000135;GHBS- HÔPITAL DU SCORFF;560005746;;;1;;;;1;;;1;;;0;0;0;0;0;0;;;1;0;;14.04;3.84
INFOMED;2023;560000143;CHCB- SITE KÉRIO;560014748;;1;;;;;;1;;;;;0;0;0;0;0;1;1;1;1;0;;4.53;1.7
INFOMED;2023;560000184;CLINIQUE DES AUGUSTINES;560006017;;;1;;;;;;1;;;;1;1;1;1;1;0;0;0;1;0;;2.01;0
INFOMED;2023;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;;1;;1;;;1;;;;;;0;0;0;0;0;1;1;0;1;1;560023210;2.85;0.6
INFOMED;2023;560000366;CENTRE HOSPITALIER GUEMENE SUR SCORFF;560000259;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;560014748;0;0.7
INFOMED;2023;560000382;ETABLISSEMENT PUBLIC DE SANTE MENTALE;560002032;;;;;;;;;;1;;;0;0;0;0;0;1;1;;0;0;;2.5;0.5
INFOMED;2023;560000499;CENTRE HOSPITALIER DE BASSE-VILAINE;560002222;;;;;;;;1;;;;;0;0;0;1;1;0;;;0;1;560000127;0.15;
INFOMED;2023;560000697;EPSM JEAN-MARTIN CHARCOT;560002677;;;;1;;;;;;;;1;0;0;0;0;0;1;1;0;0;1;560000135;2.5;0.5
INFOMED;2023;560002024;CTRE DE REED.FONCTIONNELLE DE KERPAPE;560006074;;;;;;;;1;;;;;0;1;0;0;0;0;;;0;0;;2.6;0.62
INFOMED;2023;560002123;CLINIQUE SAINT VINCENT;920030269;;;;;;;;;;;1;;0;0;0;0;0;1;0;0;0;1;920030269;0.3;0.1
INFOMED;2023;560002933;CLINIQUE MUTUALISTE PORTE DE L'ORIENT;560026965;;;1;;;;;;;;;;0;0;0;0;0;0;;;;0;;2.54;0.5
INFOMED;2023;560002974;ETABLISSEMENT DE SANTE LE DIVIT;830013678;;1;;;;;;1;;;;;0;0;0;0;0;0;0;0;1;1;;1;0
INFOMED;2023;560003055;CENTRE DE SOINS DE SUITE KORN-ER-HOUET;440042844;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;0.3;0.1
INFOMED;2023;560004277;CENTRE DE POST CURE HOVIA;750721029;;;;;;;;;;;1;;1;1;1;1;1;0;0;0;0;0;;0;0
INFOMED;2023;560006991;HOP DE JOUR CMP ENFANTS ADO PONTIVY;220017974;;;;;;;;;;;1;;0;0;0;0;0;1;1;0;1;0;;0.25;0.1
INFOMED;2023;560007510;POLYCLINIQUE DE KERIO;560001307;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.8;
INFOMED;2023;560008799;HÔPITAL PRIVÉ OCÉANE;560013989;;1;;;1;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;5.5;0
INFOMED;2023;560010092;USLD UHR EPSM MORBIHAN;560002032;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;;0;;2;0.5
INFOMED;2023;560018509;HAD DE L'AVEN A ETEL;560018459;;;;;1;;;;;;;;1;0;0;0;0;1;1;0;1;0;;2.2;0.1
INFOMED;2023;560027377;ASS DES AUGUSTINES SITE CH MALESTROIT;560006017;;;;;;;;;1;;;;1;1;1;1;1;0;;;1;0;;2.01;0
INFOMED;2023;560029068;GCS CLINIQUE DU TER;560029050;;1;;;;;;;;;;;0;0;1;1;1;1;1;0;1;0;;1.6;0.1
INFOMED;2023;570000026;HOPITAL SAINT JOSEPH DE SARRALBE;570024794;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;;0
INFOMED;2023;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;;;1;;;;;;1;;;;1;1;0;0;1;0;0;0;0;0;;3.5;0.02
INFOMED;2023;570000083;CLINIQUE SAINT NABOR DE SAINT AVOLD;570000729;;;1;;;;;;;;;;0;0;0;0;0;0;;;1;0;;2.8;1
INFOMED;2023;570000091;HOPITAL FILIERIS DE FREYMING-MERLEBACH;750050759;;;;;;1;;;1;;;;1;1;1;1;1;0;0;0;1;0;;2;0.2
INFOMED;2023;570000109;NIDERVILLER - CRS SAINT LUC;570000034;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;1;1;670000165;0.5;0.05
INFOMED;2023;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;;;1;;;1;;;;;;1;0;0;0;0;0;0;0;0;1;1;670000165;2;0.9
INFOMED;2023;570000216;HOPITAL DE SAINT AVOLD - SOS SANTE;570010181;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;;;;3.77;0.25
INFOMED;2023;570000281;HOPITAL D'HAYANGE - CHR;570005165;1;;;1;;;1;;;1;;;0;0;0;0;0;1;1;0;0;0;;0.1;0.1
INFOMED;2023;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;;1;;1;;;1;;;1;;;0;0;0;0;0;1;1;0;0;0;;3.5;1
INFOMED;2023;570000356;CLINIQUE AMBROISE PARE DE THIONVILLE;570000919;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;1;0;;1.5;0.8
INFOMED;2023;570000364;CLINIQUE NOTRE DAME DE THIONVILLE;570011569;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;
INFOMED;2023;570000380;ABRESCHVILLER - CRS SAINT LUC;570000034;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;1;1;670000165;0.5;0.05
INFOMED;2023;570000448;CMSC FILIERIS DE CHARLEVILLE SOUS BOIS;750050759;;;;;;;;1;;;;;1;1;1;1;1;;;;;;;0.2;0
INFOMED;2023;570000455;HOPITAL DE CHATEAU-SALINS - SOS SANTE;570010181;;1;;;;;;;;;;;0;0;0;0;0;1;0;1;0;0;;0.2;0.08
INFOMED;2023;570000562;HOPITAL ST FRANCOIS - MARANGE-SILVANGE;570030395;;1;;;;;;1;;;;;1;1;1;1;1;0;0;0;0;0;;;
INFOMED;2023;570000596;HIA LEGOUEST;750821092;1;;;;;;1;;;1;;;0;0;0;0;0;1;1;0;1;0;;4;0
INFOMED;2023;570000646;HOPITAL-CLINIQUE CLAUDE BERNARD;570001115;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;1.42;0.7
INFOMED;2023;570000794;CENTRE L'ADAPT MOSELLE DE THIONVILLE;930019484;;;;;;;1;;;;;;0;0;1;1;1;1;0;1;0;0;;0.22;0.03
INFOMED;2023;570000828;CTRE POST CURE LA FONTENELLE MAIZEROY;570011452;;;;;;;;;1;;;;0;0;0;1;1;1;1;0;1;1;570023630;0.67;0
INFOMED;2023;570000885;CENTRE HOSPITALIER DE LORQUIN;570000133;;;;;;;;;;;;1;0;0;0;0;0;1;1;0;0;1;570000513;2.28;0.2
INFOMED;2023;570000893;CHS DE SARREGUEMINES;570000141;1;;;;;;;;;1;;;0;0;0;0;0;1;1;1;0;0;;3.8;0.2
INFOMED;2023;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;1;;;1;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;5.6;0.82
INFOMED;2023;570000950;CLINIQUE STE ELISABETH DE YUTZ;570030395;;1;;;;;;;1;;;;0;0;0;1;1;1;0;0;0;0;;1.5;
INFOMED;2023;570000968;CH LE SECQ DE CREPY DE BOULAY;570000430;1;;;;;;1;;;;;;0;0;1;1;;1;0;0;1;1;570026682;1;
INFOMED;2023;570000992;HOPITAL SAINT JACQUES DE DIEUZE;570000497;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;1;;0.5;0.08
INFOMED;2023;570001016;CHS DE JURY;570000513;;;1;;;;;;;;;1;0;0;0;0;0;1;1;0;0;0;;3.5;0.5
INFOMED;2023;570001057;HOPITAL BELLE-ISLE DE METZ - HPM;570023630;;1;;;1;;;1;;;1;;0;0;0;0;1;0;0;0;0;0;;3.2;0.6
INFOMED;2023;570002287;MAISON DE SANTE STE MARGUERITE NOVEANT;570001230;;;;;;;;;;;;1;0;0;0;0;0;1;1;1;1;0;;0.15;0.05
INFOMED;2023;570003079;CENTRE DE GERIATRIE LE KEM - SOS SANTE;570010181;;;1;;;;;;1;;;;0;0;0;0;0;0;;;0;0;;1.59;0.1
INFOMED;2023;570003103;CRF LE HOHBERG DE SARREGUEMINES;540019726;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;1.01;0.1
INFOMED;2023;570005215;CENTRE FELIX MARECHAL DE METZ - CHR;570005165;1;;;;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;0.8;0.1
INFOMED;2023;570009670;HOPITAL ST MAURICE ASSPO;570027995;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;;
INFOMED;2023;570012369;CMS DE GORZE;570011387;;;;;;;1;;;;;;1;1;1;1;1;0;0;0;0;1;570005165;;0.1
INFOMED;2023;570012633;CTRE MED DIET L'ALUMNAT SCY-CHAZELLES;540019726;;;;;;;;1;;;;;0;0;0;0;0;1;1;0;1;1;540019726;0.66;0.1
INFOMED;2023;570015750;HOPITAL DE JOUR ENFANTS DE YUTZ;570005165;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;0.1;0.1
INFOMED;2023;570023309;CENTRE MATHILDE SALOMON DE PHALSBOURG;670014604;;;;;;;;;;;1;;0;0;0;0;0;0;0;0;0;0;;0.05;0.01
INFOMED;2023;570026252;HOPITAL ROBERT SCHUMAN DE VANTOUX -HPM;570023630;;1;;;1;;;1;;;1;;0;0;0;0;1;0;0;0;1;0;;11.78;3.14
INFOMED;2023;570026575;HOPITAL DE JOUR CENTRE BASSE AUDITION;570005165;;;;;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;0;0.1
INFOMED;2023;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;;1;;;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;6.6;1.9
INFOMED;2023;570027441;CLINIQUE CENTRE DE SOINS DU GRAND EST;920030269;;;;;;;;;;;1;;0;0;0;0;0;1;0;0;;1;920030269;0.3;0.1
INFOMED;2023;570028498;CENTRE PSYPRO METZ;690044987;;;;;;;;;;;1;;0;0;0;0;0;0;0;0;0;0;;0.2;0
INFOMED;2023;570029801;CHR METZ-THIONVILLE SITE LEGOUEST;570005165;;;;;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;0.6;0.1
INFOMED;2023;580001899;HOSP. A DOMICILE NIVERNAIS MORVAN;750721334;;;;;1;;;;;;;;0;0;0;1;1;0;0;0;0;0;;0.15;0.12
INFOMED;2023;580006286;CLINEA LES PORTES DU NIVERNAIS;920030269;;;;;;;;1;;;;;1;0;0;0;0;1;0;0;0;1;920030269;0.3;0.1
INFOMED;2023;580780138;POLYCLINIQUE DU VAL DE LOIRE;580000024;;;1;;;;;;;;;;1;1;0;0;0;1;1;1;0;0;;2.95;0.03
INFOMED;2023;580780187;MAISON CONVALESC. LUZY CLIN. DU MORVAN;580000057;;1;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;0;0
INFOMED;2023;580780203;CENTRE MEDICAL DE LA VENERIE;580000073;;;;;;;1;;;;;;0;0;1;1;1;0;0;0;0;0;;0.2;0.2
INFOMED;2023;580780237;CLINIQUE DU CHATEAU DU TREMBLAY;580000099;;1;;;;;;;;;1;;0;0;0;0;0;1;0;0;0;0;;0.2;0
INFOMED;2023;580971349;SOINS DE SUITE & RÉADAPT LE RECONFORT;580002129;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.22;0.11
INFOMED;2023;580972008;CRF PASORI - COSNE;580000628;;;;;;;;;1;;;;0;0;0;0;0;0;;;1;0;;1.5;0.15
INFOMED;2023;580972610;HOPITAL LOCAL LES CYGNES LORMES;580780054;1;;;;;;1;;;;;;1;1;1;1;1;0;0;0;0;0;;;
INFOMED;2023;580972636;CENTRE HOSPITALIER PIERRE LÔO;580780971;;;;;;;;;;1;;;0;0;0;0;0;0;0;0;0;1;580972693;1;0.1
INFOMED;2023;580972644;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;580781136;;;1;;;;;;;;;;0;0;0;0;0;0;1;1;1;0;;0.3;0.3
INFOMED;2023;580972651;CH CHATEAU-CHINON;580780047;1;;;;;;1;;;;;;0;0;0;0;0;1;1;0;;1;580972693;0.25;0.03
INFOMED;2023;580972669;CH CLAMECY;580780070;1;;;;;;;;;;;;0;0;0;1;1;0;0;0;0;0;;1.3;
INFOMED;2023;580972677;CH COSNE COURS SUR LOIRE;580780088;;;1;;;;;;1;;;;0;0;0;0;1;1;1;0;0;0;;2;
INFOMED;2023;580972685;CH DECIZE;580780096;;1;;;;;;1;;;;;0;0;0;0;0;;;;;1;580780039;1.7;0.2
INFOMED;2023;580972693;HOPITAL PIERRE BEREGOVOY;580780039;1;;;;;;1;;;1;;;0;0;0;0;1;1;1;0;0;;;7.9;0.5
INFOMED;2023;590000014;CH SOMAIN;590780052;;;1;;;;;;1;;1;;0;0;0;0;0;0;0;0;1;0;;1;0.1
INFOMED;2023;590000097;CH LA BASSEE;590780185;;;;;;;1;;;;;;0;0;0;0;0;1;1;0;0;1;620100685;1;0.2
INFOMED;2023;590000113;GROUPE HOSPITALIER LOOS HAUBOURDIN;590053120;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;590781902;0.5;0.2
INFOMED;2023;590000121;CH SECLIN;590780227;1;;;;;;1;;;;;;0;0;0;0;0;1;1;0;1;0;;2.98;1.55
INFOMED;2023;590000188;CLCC OSCAR LAMBRET LILLE;590780334;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;6.5;1
INFOMED;2023;590000337;CH DUNKERQUE;590781415;;1;;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;10.12;2
INFOMED;2023;590000428;CH CAMBRAI;590781605;;;1;;;;;1;;1;;;0;0;0;0;0;0;;;1;1;590785424;7.16;1.2
INFOMED;2023;590000436;CH LE CATEAU;590781621;1;;;;;;1;;;;;;0;0;0;0;0;1;1;0;1;1;;1.58;0.1
INFOMED;2023;590000444;CH JEUMONT;590781639;;;;;;;;1;;;;;0;0;0;0;0;1;0;0;;0;590000618;0.2;0.1
INFOMED;2023;590000451;CH HAUTMONT;590781647;;;;;;;;;1;;;;0;0;0;0;0;0;1;0;0;0;;0.5;0.1
INFOMED;2023;590000469;CH FOURMIES;590781662;;;1;;;;;;1;;;1;0;0;0;0;0;1;1;0;1;0;;2;0.5
INFOMED;2023;590000477;CH LE QUESNOY;590781670;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;1;590782215;2;0.4
INFOMED;2023;590000527;CH AVESNES;590781795;;1;;;;;;1;;;;;0;0;0;0;0;1;1;1;1;0;;1.54;0.2
INFOMED;2023;590000535;CH DE MAUBEUGE MCO;590781803;;;1;;;;;;;;1;;0;0;0;0;0;0;0;0;0;0;;2;0.8
INFOMED;2023;590000543;CH FELLERIES-LIESSIES;590781811;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;1.3;0.2
INFOMED;2023;590000592;CH DENAIN;590782165;;;1;;;;;1;;1;;;0;0;0;0;0;1;1;0;0;1;590782215;4.45;0.5
INFOMED;2023;590000600;CH SAINT- AMAND LES EAUX;590782207;;;1;;;;;1;;;1;;0;0;0;0;0;0;0;0;1;1;590782215;1.35;0.2
INFOMED;2023;590000618;CH VALENCIENNES;590782215;1;;;;;;1;;;1;;;0;0;0;0;0;1;1;0;1;0;;5.9;2.8
INFOMED;2023;590000691;CH WATTRELOS;590782439;;1;;;;;;1;;;;;0;0;0;0;0;1;0;1;0;0;;2;0.1
INFOMED;2023;590000758;CH ARMENTIERES;590782637;;1;;;;;;1;;;;;0;0;0;0;0;1;0;0;1;0;;3.99;0.9
INFOMED;2023;590000766;CH BAILLEUL;590782645;1;;;;;;1;;;;;;0;0;0;0;0;1;0;0;1;1;590000758;0.8;0.1
INFOMED;2023;590000774;CH HAZEBROUCK;590782652;;1;;;;1;;;1;;;;0;0;0;0;0;1;1;0;1;0;;1;0.04
INFOMED;2023;590000782;EPSM LILLE METROPOLE;590782660;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;1;620101287;7.48;1.85
INFOMED;2023;590000790;EPSM DES FLANDRES;590782678;;;;;;;;;;;;1;0;0;0;0;0;1;1;0;0;0;;4;
INFOMED;2023;590001004;CH DOUAI DECHY;590783239;;1;;;;;1;;;;1;;0;0;0;0;0;0;0;0;0;0;;11.43;0.65
INFOMED;2023;590001418;EPSM AGGL LILLOISE ST-ANDRE;590034740;;;;;;;;;;1;;;0;0;0;0;0;0;0;0;0;1;590782660;1.9;1.2
INFOMED;2023;590001442;HÔPITAL MARITIME VANCAUWENBERGHE;590784245;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;2.23;0
INFOMED;2023;590001582;CH INTERCOMMUNAL WASQUEHAL;590785663;;;;;;;;1;;;;;0;0;1;0;0;0;;;0;1;590787610;0.3;
INFOMED;2023;590001749;POLYCLINIQUE DE GRANDE SYNTHE;590788956;;1;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;1;0.3
INFOMED;2023;590005245;S.A CLINIQUE DE L'ESCREBIEUX;590005245;;;;;;;;;;;1;;0;0;0;0;0;1;1;0;0;1;;0.05;0.1
INFOMED;2023;590006896;POLYCLINIQUE DE LA THIÉRACHE;590000519;;;1;;;;;;;;;;0;0;1;1;1;0;0;0;0;0;;1;0.1
INFOMED;2023;590008041;POLYCLINIQUE VAUBAN;590008033;;1;;;;;;;1;;;;0;0;0;0;0;0;0;0;;0;;1.24;0.13
INFOMED;2023;590016408;CLINIQUE LAUTREAMONT LOOS;920030269;;;;;;;;;;;1;;0;0;0;0;0;1;0;0;0;1;920030269;0.3;0.1
INFOMED;2023;590025128;HAD DU HAINAUT;620001834;;;;;;1;;;;;;;1;0;0;0;0;0;;;0;0;;0;0.1
INFOMED;2023;590032108;HOPITAL A DOMICILE DU DOUAISIS MUTUALI;590024469;;;;;;1;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.25;0
INFOMED;2023;590032199;HOPITAL A DOMICILE DU CAMBRESIS;590024469;;;;;;1;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.25;0
INFOMED;2023;590034732;CRF LA ROUGEVILLE;590000675;;;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;0.17;
INFOMED;2023;590040267;SSR MONTS DE FLANDRE EPSM FLANDRES;590782678;;;;;;;1;;;;;;0;0;0;0;0;1;1;0;0;1;;0.1;
INFOMED;2023;590043469;HOPITAL A DOMICILE DE FLANDRE MARITIME;590024469;;;;;;1;;;;;;;0;0;0;0;0;0;;;0;0;;0.2;0
INFOMED;2023;590044665;CLINIQUE FSEF VILLENEUVE D'ASCQ;750720575;;;;;;;;;;;1;;0;0;0;0;0;0;0;0;0;0;;;
INFOMED;2023;590049565;MAISON MEDICALE JEAN XXIII;780020715;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;0.1;0.3
INFOMED;2023;590052056;GCS GHICL CLINIQUE STE MARIE;590051801;;;1;;;;;;;;;;0;0;0;0;0;0;;;0;1;590780284;2;0.1
INFOMED;2023;590053955;SAS HPM NORD;590053955;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;1;0;;0.8;0.1
INFOMED;2023;590056479;CLINIQUE DE L'EPINOY;920039708;;;;;;;;;;;1;;0;0;0;0;0;1;0;0;0;1;920030269;0.3;0.1
INFOMED;2023;590067047;CENTRE PSYPRO LILLE;690051461;;;;;;;;;;;1;;0;0;0;0;0;0;0;0;0;0;;0.2;0
INFOMED;2023;590780060;INSTITUT OPHTALMIQUE;590000022;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;1.3;0.1
INFOMED;2023;590780094;CENTRE LEONARD DE VINCI;590000055;;1;;;;;;;;;;;0;0;0;0;0;1;1;1;1;0;;1;
INFOMED;2023;590780128;CRF HELENE BOREL;590000063;;;;;;;;;1;;;;0;0;0;0;0;1;0;0;0;0;;0.05;0.2
INFOMED;2023;590780250;CLINIQUE LILLE SUD;590053955;;;1;;;;;;;;;;0;0;0;0;0;0;;;1;0;;1.5;0.1
INFOMED;2023;590780268;HOPITAL PRIVÉ LE BOIS;590053955;;;1;;;;;;;;;;0;0;0;0;0;0;;;1;0;;3.6;0.1
INFOMED;2023;590780284;GCS GHICL HÔPITAL ST PHILIBERT;590051801;1;;;;;;1;;;;;;0;0;0;0;0;0;;;0;0;;6.41;1.5
INFOMED;2023;590780342;CLINIQUE AMBROISE PARE;590053955;;;1;;;;;;;;;;0;0;0;0;0;0;;;1;0;;0.2;0.1
INFOMED;2023;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;;;1;;;;;;1;;;;0;0;0;0;0;0;;;1;0;;3.4;0.1
INFOMED;2023;590781571;CLINIQUE DU CAMBRESIS;590000402;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;0.7;0.1
INFOMED;2023;590781951;CLINIQUE DU SPORT ET D'ORTHOPEDIE;590053955;;;1;;;;;;1;;;;0;0;0;0;0;0;;;1;0;;0.8;0.1
INFOMED;2023;590782256;NOUVELLE CLINIQUE DES DENTELLIERES;590000659;;;1;;;;;;;;;;0;0;0;0;0;0;;;1;0;;0.5;0.1
INFOMED;2023;590782280;CLINIQUE SAINT-ROCH;590004552;;;;;;;;;1;;;;0;0;0;1;1;1;1;0;0;0;;0.5;0.1
INFOMED;2023;590782298;POLYCLINIQUE DU PARC;590000675;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;0.68;
INFOMED;2023;590782546;SAS CLINIQUE DES PEUPLIERS;590000733;;;1;;;;;;1;;;;0;0;1;1;1;1;1;1;1;0;;1;0.1
INFOMED;2023;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;1;;;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;2;0.1
INFOMED;2023;590782611;SSR PEDIATRIQUE MARC SAUTELET;750719239;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;1;0;;0.4;0.9
INFOMED;2023;590783171;CENTRE DE SSR LES ABEILLES;930019484;;;;;;;1;;;;;;1;1;1;1;1;0;;;0;0;;0;0
INFOMED;2023;590783189;UNITE GERONTOLOGIE ET SOINS DE SUITE;590004552;;;;;;;;;1;;;;0;0;0;1;1;1;1;0;0;0;;0.49;0.2
INFOMED;2023;590784484;NEPHROCARE MAUBEUGE;590001467;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;
INFOMED;2023;590785341;HOPITAL DE JOUR DE LA M.G.E.N.;750005068;;;;;;;;;;;;1;0;0;0;0;0;1;0;1;0;0;;0.1;0.05
INFOMED;2023;590785374;CLINIQUE TEISSIER;620001834;;;1;;;;;;1;;;;0;0;0;0;0;1;1;;0;0;;0.8;0.2
INFOMED;2023;590785424;CENTRE L'ADAPT DE CAMBRAI;930019484;;;;;;;;;1;;;;0;0;1;0;0;1;1;0;0;0;;0.4;0.1
INFOMED;2023;590786984;SSR FILIERIS ESCAUDAIN BOIS DE LA LOGE;750050759;;;;;;;;;1;;;;0;0;1;1;0;1;0;1;0;0;;0.39;0.09
INFOMED;2023;590788964;SARL CLINIQUE DU PARC;590001756;;1;;;;;;;;;;;1;1;1;1;0;0;0;0;0;0;;0.4;1
INFOMED;2023;590790473;SSR FILIERIS LALLAING PLAINE DE SCARPE;750050759;;;;;;;;1;;;;;0;0;0;1;0;1;0;1;0;0;;0.79;0.09
INFOMED;2023;590790655;SAINT ROCH CHIRURGIE;440052041;;1;;;;;;1;;;;;0;0;0;0;0;1;1;0;1;0;;1;0.14
INFOMED;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;;;;;;;;;;;;;;;;;;;;;;;;51.01;7.22
INFOMED;2023;590797346;SSR FILIERIS FRESNES JARDINS DU TEMPS;750050759;;;;;;;;;1;;;;0;0;1;1;0;1;0;1;0;0;;0.32;0.06
INFOMED;2023;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;1;;;;;;1;;;;;;0;0;0;0;0;0;;;0;0;;2.52;1.5
INFOMED;2023;590797387;CRF L'ESPOIR DE LILLE HELLEMMES;590805628;;;;;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;1.72;0.62
INFOMED;2023;590801106;HOPITAL VICTOR PROVO;590782421;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;8.56;1.56
INFOMED;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;5;1.77
INFOMED;2023;590806360;CLINIQUE DE LA MITTERIE;590003596;;;1;;;;;;1;;;;0;0;0;0;0;1;1;1;1;1;590782546;1.5;
INFOMED;2023;590809703;CLINIQUE SAINT-ROCH;590004552;;;;;;;;;1;;;;0;0;0;1;1;1;1;0;0;0;;2;0.3
INFOMED;2023;590810784;CLINIQUE ST-ROCH CONVALESCENCE;440052041;;1;;;;;;1;;;;;;;;;;1;1;0;1;0;;1;0.14
INFOMED;2023;590813176;CLINIQUE DES HETRES;590005278;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;0.7;0.06
INFOMED;2023;590813382;NOUVELLE CLINIQUE VILLETTE SA;590000386;;1;;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;0.5;0
INFOMED;2023;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;;;1;;;1;;;1;;;;0;0;0;0;0;1;1;0;0;1;590813507;2.5;0.2
