BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB;GAR;AST;DISU;DISHU
IMAGES_P;2023;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;N4160;1;0;;;;
IMAGES_P;2023;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;NAUT;12.62;0;;;;
IMAGES_P;2023;570000356;CLINIQUE AMBROISE PARE DE THIONVILLE;570000919;M1160;;2;1;1;;
IMAGES_P;2023;570000356;CLINIQUE AMBROISE PARE DE THIONVILLE;570000919;N4130;;;1;1;;
IMAGES_P;2023;570000380;ABRESCHVILLER - CRS SAINT LUC;570000034;N4130;1.91;;;;;
IMAGES_P;2023;570000562;HOPITAL ST FRANCOIS - MARANGE-SILVANGE;570030395;M1160;;11;0;0;;
IMAGES_P;2023;570000596;HIA LEGOUEST;750821092;M1160;1;;1;0;0;0
IMAGES_P;2023;570000596;HIA LEGOUEST;750821092;N4130;13.23;;0;0;;
IMAGES_P;2023;570000596;HIA LEGOUEST;750821092;N4160;1;;;;;
IMAGES_P;2023;570000646;HOPITAL-CLINIQUE CLAUDE BERNARD;570001115;M1160;;;0;1;0;0
IMAGES_P;2023;570000646;HOPITAL-CLINIQUE CLAUDE BERNARD;570001115;N4130;;;0;1;;
IMAGES_P;2023;570000661;HOPITAL SAINT JOSEPH DE BITCHE;570000158;M1160;0.4;;0;0;0;0
IMAGES_P;2023;570000661;HOPITAL SAINT JOSEPH DE BITCHE;570000158;N4130;0.5;;;;;
IMAGES_P;2023;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;M1160;7.8;;0;1;1;1
IMAGES_P;2023;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;M1210;2.09;;0;0;;
IMAGES_P;2023;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;N4130;26.6;;;;;
IMAGES_P;2023;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;N4160;1;;;;;
IMAGES_P;2023;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;NAUT;14.92;;;;;
IMAGES_P;2023;570000950;CLINIQUE STE ELISABETH DE YUTZ;570030395;M1160;;1;0;0;0;0
IMAGES_P;2023;570000950;CLINIQUE STE ELISABETH DE YUTZ;570030395;N4130;1;;0;0;;
IMAGES_P;2023;570000968;CH LE SECQ DE CREPY DE BOULAY;570000430;M1160;1;;0;0;0;0
IMAGES_P;2023;570000968;CH LE SECQ DE CREPY DE BOULAY;570000430;N4130;1;;0;0;;
IMAGES_P;2023;570001057;HOPITAL BELLE-ISLE DE METZ - HPM;570023630;M1160;1.41;;0;1;;
IMAGES_P;2023;570001057;HOPITAL BELLE-ISLE DE METZ - HPM;570023630;N4130;0.4;;0;1;;
IMAGES_P;2023;570009670;HOPITAL ST MAURICE ASSPO;570027995;M1160;0;1;;;;
IMAGES_P;2023;570026252;HOPITAL ROBERT SCHUMAN DE VANTOUX -HPM;570023630;M1160;1.41;;1;1;;
IMAGES_P;2023;570026252;HOPITAL ROBERT SCHUMAN DE VANTOUX -HPM;570023630;N4130;17.19;;;1;;
IMAGES_P;2023;570026252;HOPITAL ROBERT SCHUMAN DE VANTOUX -HPM;570023630;N4160;1.6;;;;;
IMAGES_P;2023;570026252;HOPITAL ROBERT SCHUMAN DE VANTOUX -HPM;570023630;NAUT;8.23;;;;;
IMAGES_P;2023;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;M1160;6.4;;1;0;1;1
IMAGES_P;2023;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;M1210;6.83;;0;0;;
IMAGES_P;2023;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;N4130;66.45;0;0;1;;
IMAGES_P;2023;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;N4160;1;0;;;;
IMAGES_P;2023;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;NAUT;32.03;0;;;;
IMAGES_P;2023;580972644;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;580781136;M1160;0.8;;0;0;0;0
IMAGES_P;2023;580972644;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;580781136;N4130;0.5;;0;0;;
IMAGES_P;2023;580972651;CH CHATEAU-CHINON;580780047;N4130;1.8;;0;0;;
IMAGES_P;2023;580972651;CH CHATEAU-CHINON;580780047;N4160;1;;;;;
IMAGES_P;2023;580972651;CH CHATEAU-CHINON;580780047;NAUT;1;;;;;
IMAGES_P;2023;580972669;CH CLAMECY;580780070;M1160;1;;;;;
IMAGES_P;2023;580972669;CH CLAMECY;580780070;N4130;4;;;;;
IMAGES_P;2023;580972669;CH CLAMECY;580780070;N4160;0.1;;;;;
IMAGES_P;2023;580972669;CH CLAMECY;580780070;NAUT;2;;;;;
IMAGES_P;2023;580972677;CH COSNE COURS SUR LOIRE;580780088;N4130;4;;1;1;;
IMAGES_P;2023;580972677;CH COSNE COURS SUR LOIRE;580780088;NAUT;1.3;;;;;
IMAGES_P;2023;580972685;CH DECIZE;580780096;M1160;0.82;;0;1;0;0
IMAGES_P;2023;580972685;CH DECIZE;580780096;N4130;5.29;;;;;
IMAGES_P;2023;580972685;CH DECIZE;580780096;N4160;0.6;;;;;
IMAGES_P;2023;580972685;CH DECIZE;580780096;NAUT;3.14;;;;;
IMAGES_P;2023;580972693;HOPITAL PIERRE BEREGOVOY;580780039;M1160;4.65;;;;;
IMAGES_P;2023;580972693;HOPITAL PIERRE BEREGOVOY;580780039;M1210;2.64;;;;;
IMAGES_P;2023;580972693;HOPITAL PIERRE BEREGOVOY;580780039;N4130;25.02;;;;;
IMAGES_P;2023;580972693;HOPITAL PIERRE BEREGOVOY;580780039;N4160;0.9;;;;;
IMAGES_P;2023;580972693;HOPITAL PIERRE BEREGOVOY;580780039;NAUT;34.31;;;;;
IMAGES_P;2023;590000014;CH SOMAIN;590780052;M1160;0.3;;0;0;1;0
IMAGES_P;2023;590000014;CH SOMAIN;590780052;N4130;3;;0;1;;
IMAGES_P;2023;590000121;CH SECLIN;590780227;M1160;4.26;;0;1;0;0
IMAGES_P;2023;590000121;CH SECLIN;590780227;N4130;19.94;;1;1;;
IMAGES_P;2023;590000121;CH SECLIN;590780227;N4160;1.19;;;;;
IMAGES_P;2023;590000121;CH SECLIN;590780227;NAUT;10.12;;;;;
IMAGES_P;2023;590000188;CLCC OSCAR LAMBRET LILLE;590780334;M1160;9.91;;0;0;0;0
IMAGES_P;2023;590000188;CLCC OSCAR LAMBRET LILLE;590780334;M1210;2.69;;0;0;;
IMAGES_P;2023;590000188;CLCC OSCAR LAMBRET LILLE;590780334;N4130;37.63;;0;1;;
IMAGES_P;2023;590000188;CLCC OSCAR LAMBRET LILLE;590780334;N4160;2;;;;;
IMAGES_P;2023;590000188;CLCC OSCAR LAMBRET LILLE;590780334;NAUT;8.97;;;;;
IMAGES_P;2023;590000337;CH DUNKERQUE;590781415;M1160;3.74;20;1;0;1;1
IMAGES_P;2023;590000337;CH DUNKERQUE;590781415;M1210;0;2;0;0;;
IMAGES_P;2023;590000337;CH DUNKERQUE;590781415;N4130;36.72;;0;1;;
IMAGES_P;2023;590000337;CH DUNKERQUE;590781415;N4160;1.56;;;;;
IMAGES_P;2023;590000337;CH DUNKERQUE;590781415;NAUT;12.27;;;;;
IMAGES_P;2023;590000428;CH CAMBRAI;590781605;M1160;4.6;;0;1;;
IMAGES_P;2023;590000428;CH CAMBRAI;590781605;N4130;16.24;;;;;
IMAGES_P;2023;590000428;CH CAMBRAI;590781605;N4160;1;;;;;
IMAGES_P;2023;590000428;CH CAMBRAI;590781605;NAUT;6.95;;;;;
IMAGES_P;2023;590000469;CH FOURMIES;590781662;M1160;2.8;0;;;;
IMAGES_P;2023;590000469;CH FOURMIES;590781662;N4130;4.74;0;;;;
IMAGES_P;2023;590000469;CH FOURMIES;590781662;N4160;1;0;;;;
IMAGES_P;2023;590000469;CH FOURMIES;590781662;NAUT;3.39;0;;;;
IMAGES_P;2023;590000477;CH LE QUESNOY;590781670;M1160;1.26;;0;1;;
IMAGES_P;2023;590000477;CH LE QUESNOY;590781670;MAUT;0.2;;;;;
IMAGES_P;2023;590000477;CH LE QUESNOY;590781670;N4130;5.3;;0;1;;
IMAGES_P;2023;590000477;CH LE QUESNOY;590781670;NAUT;0.94;;;;;
IMAGES_P;2023;590000527;CH AVESNES;590781795;M1160;1.58;;;;;
IMAGES_P;2023;590000527;CH AVESNES;590781795;N4130;2.29;;;;;
IMAGES_P;2023;590000527;CH AVESNES;590781795;NAUT;1.77;;;;;
IMAGES_P;2023;590000535;CH DE MAUBEUGE MCO;590781803;M1160;1;1;0;1;;
IMAGES_P;2023;590000535;CH DE MAUBEUGE MCO;590781803;N4130;10.07;;;;;
IMAGES_P;2023;590000535;CH DE MAUBEUGE MCO;590781803;N4160;1;;;;;
IMAGES_P;2023;590000535;CH DE MAUBEUGE MCO;590781803;NAUT;5.98;;;;;
IMAGES_P;2023;590000543;CH FELLERIES-LIESSIES;590781811;M1160;0.1;;0;0;0;0
IMAGES_P;2023;590000543;CH FELLERIES-LIESSIES;590781811;N4130;0.3;;0;0;;
IMAGES_P;2023;590000592;CH DENAIN;590782165;M1160;3.21;5;0;1;1;0
IMAGES_P;2023;590000592;CH DENAIN;590782165;N4130;25.42;;1;0;;
IMAGES_P;2023;590000592;CH DENAIN;590782165;N4160;0.25;;;;;
IMAGES_P;2023;590000592;CH DENAIN;590782165;NAUT;10.57;;;;;
IMAGES_P;2023;590000600;CH SAINT- AMAND LES EAUX;590782207;M1160;0;3;0;0;0;0
IMAGES_P;2023;590000600;CH SAINT- AMAND LES EAUX;590782207;NAUT;2.13;0;;;;
IMAGES_P;2023;590000618;CH VALENCIENNES;590782215;M1160;28.54;;1;1;;
IMAGES_P;2023;590000618;CH VALENCIENNES;590782215;M1210;6;;0;0;;
IMAGES_P;2023;590000618;CH VALENCIENNES;590782215;MAUT;1.92;;;;;
IMAGES_P;2023;590000618;CH VALENCIENNES;590782215;N4130;95.77;;1;1;;
IMAGES_P;2023;590000618;CH VALENCIENNES;590782215;N4160;5.39;;;;;
IMAGES_P;2023;590000618;CH VALENCIENNES;590782215;NAUT;77.43;;;;;
IMAGES_P;2023;590000691;CH WATTRELOS;590782439;M1160;2.4;;0;0;0;0
IMAGES_P;2023;590000691;CH WATTRELOS;590782439;N4130;5.1;;;1;;
IMAGES_P;2023;590000691;CH WATTRELOS;590782439;NAUT;2.08;;;;;
IMAGES_P;2023;590000758;CH ARMENTIERES;590782637;M1160;6.37;;1;1;1;1
IMAGES_P;2023;590000758;CH ARMENTIERES;590782637;N4130;20.84;;1;0;;
IMAGES_P;2023;590000758;CH ARMENTIERES;590782637;N4160;0.46;;;;;
IMAGES_P;2023;590000758;CH ARMENTIERES;590782637;NAUT;11.64;;;;;
IMAGES_P;2023;590000766;CH BAILLEUL;590782645;M1160;0.3;;0;0;0;1
IMAGES_P;2023;590000766;CH BAILLEUL;590782645;N4160;2;;;;;
IMAGES_P;2023;590000766;CH BAILLEUL;590782645;NAUT;0.82;;;;;
IMAGES_P;2023;590000774;CH HAZEBROUCK;590782652;M1160;2.4;1;0;1;0;0
IMAGES_P;2023;590000774;CH HAZEBROUCK;590782652;N4130;9.11;;0;1;;
IMAGES_P;2023;590000774;CH HAZEBROUCK;590782652;N4160;0.9;;;;;
IMAGES_P;2023;590000774;CH HAZEBROUCK;590782652;NAUT;1.7;;;;;
IMAGES_P;2023;590001004;CH DOUAI DECHY;590783239;M1160;5.89;;1;0;0;0
IMAGES_P;2023;590001004;CH DOUAI DECHY;590783239;N4130;37.16;;1;;;
IMAGES_P;2023;590001004;CH DOUAI DECHY;590783239;N4160;1;;;;;
IMAGES_P;2023;590001004;CH DOUAI DECHY;590783239;NAUT;11.52;;;;;
IMAGES_P;2023;590001418;EPSM AGGL LILLOISE ST-ANDRE;590034740;M1160;;1;0;0;0;0
IMAGES_P;2023;590001418;EPSM AGGL LILLOISE ST-ANDRE;590034740;N4160;1;;;;;
IMAGES_P;2023;590001582;CH INTERCOMMUNAL WASQUEHAL;590785663;N4130;0.5;1;0;0;;
IMAGES_P;2023;590001582;CH INTERCOMMUNAL WASQUEHAL;590785663;NAUT;0.5;1;;;;
IMAGES_P;2023;590001749;POLYCLINIQUE DE GRANDE SYNTHE;590788956;M1160;2.24;3;;;1;0
IMAGES_P;2023;590001749;POLYCLINIQUE DE GRANDE SYNTHE;590788956;N4130;8.5;;;;;
IMAGES_P;2023;590001749;POLYCLINIQUE DE GRANDE SYNTHE;590788956;N4160;1;;;;;
IMAGES_P;2023;590001749;POLYCLINIQUE DE GRANDE SYNTHE;590788956;NAUT;9.47;;;;;
IMAGES_P;2023;590006607;HOP JEANNE DE FLANDRE CHU LILLE;590780193;M1160;4.47;;0;0;0;1
IMAGES_P;2023;590006607;HOP JEANNE DE FLANDRE CHU LILLE;590780193;MAUT;4.7;;;;;
IMAGES_P;2023;590006607;HOP JEANNE DE FLANDRE CHU LILLE;590780193;N4130;14.02;;0;0;;
IMAGES_P;2023;590006607;HOP JEANNE DE FLANDRE CHU LILLE;590780193;N4160;0.15;;;;;
IMAGES_P;2023;590006607;HOP JEANNE DE FLANDRE CHU LILLE;590780193;NAUT;11.04;;;;;
IMAGES_P;2023;590780284;GCS GHICL HÔPITAL ST PHILIBERT;590051801;M1160;1.94;;;;;
IMAGES_P;2023;590780284;GCS GHICL HÔPITAL ST PHILIBERT;590051801;N4130;32.88;;;;;
IMAGES_P;2023;590780284;GCS GHICL HÔPITAL ST PHILIBERT;590051801;N4160;1.26;;;;;
IMAGES_P;2023;590780284;GCS GHICL HÔPITAL ST PHILIBERT;590051801;NAUT;9.47;;;;;
IMAGES_P;2023;590781571;CLINIQUE DU CAMBRESIS;590000402;M1160;;;0;0;0;1
IMAGES_P;2023;590782298;POLYCLINIQUE DU PARC;590000675;N4130;;;;1;;
IMAGES_P;2023;590782546;SAS CLINIQUE DES PEUPLIERS;590000733;M1160;;2;0;1;0;0
IMAGES_P;2023;590782546;SAS CLINIQUE DES PEUPLIERS;590000733;N4130;0.17;0;0;0;;
IMAGES_P;2023;590787586;INSTITUT COEUR POUMON CHU LILLE;590780193;M1160;10.33;;0;1;0;1
IMAGES_P;2023;590787586;INSTITUT COEUR POUMON CHU LILLE;590780193;MAUT;12.77;;;;;
IMAGES_P;2023;590787586;INSTITUT COEUR POUMON CHU LILLE;590780193;N4130;35.61;;0;1;;
IMAGES_P;2023;590787586;INSTITUT COEUR POUMON CHU LILLE;590780193;N4160;1.4;;;;;
IMAGES_P;2023;590787586;INSTITUT COEUR POUMON CHU LILLE;590780193;NAUT;42.17;;;;;
IMAGES_P;2023;590788964;SARL CLINIQUE DU PARC;590001756;M1160;9;;;;;
IMAGES_P;2023;590788964;SARL CLINIQUE DU PARC;590001756;N4130;12;;1;0;;
IMAGES_P;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;M1160;29.93;;1;1;1;1
IMAGES_P;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;M1210;7.26;;0;0;;
IMAGES_P;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;MAUT;5.11;;;;;
IMAGES_P;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;N4130;116.24;;0;1;;
IMAGES_P;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;N4160;6.73;;;;;
IMAGES_P;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;NAUT;78.83;;;;;
IMAGES_P;2023;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;M1160;6.49;;;1;0;0
IMAGES_P;2023;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;N4130;24.93;;;1;;
IMAGES_P;2023;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;N4160;1.03;;;;;
IMAGES_P;2023;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;NAUT;6.62;;;;;
IMAGES_P;2023;590801106;HOPITAL VICTOR PROVO;590782421;M1160;12.23;;0;1;0;0
IMAGES_P;2023;590801106;HOPITAL VICTOR PROVO;590782421;M1210;1.36;;0;0;;
IMAGES_P;2023;590801106;HOPITAL VICTOR PROVO;590782421;N4130;46.02;;;;;
IMAGES_P;2023;590801106;HOPITAL VICTOR PROVO;590782421;N4160;2;;;;;
IMAGES_P;2023;590801106;HOPITAL VICTOR PROVO;590782421;NAUT;18.91;;;;;
IMAGES_P;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;M1160;5.9;;0;1;1;1
IMAGES_P;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;N4130;23.62;;1;1;;
IMAGES_P;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;N4160;0.81;;;;;
IMAGES_P;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;NAUT;22.93;;;;;
IMAGES_P;2023;590804712;CENTRE RADIOTHERAPIE ONCOLOGIE GRAY;590003281;M1160;1;;;;;
IMAGES_P;2023;590804712;CENTRE RADIOTHERAPIE ONCOLOGIE GRAY;590003281;N4130;1;;;;;
IMAGES_P;2023;590806360;CLINIQUE DE LA MITTERIE;590003596;M1160;;1;0;0;;1
IMAGES_P;2023;590806360;CLINIQUE DE LA MITTERIE;590003596;N4130;0.07;;0;0;;
IMAGES_P;2023;590811279;HOP CLAUDE HURIEZ CHU LILLE;590780193;M1160;7.54;;0;0;0;1
IMAGES_P;2023;590811279;HOP CLAUDE HURIEZ CHU LILLE;590780193;M1210;4.01;;0;0;;
IMAGES_P;2023;590811279;HOP CLAUDE HURIEZ CHU LILLE;590780193;MAUT;0.42;;;;;
IMAGES_P;2023;590811279;HOP CLAUDE HURIEZ CHU LILLE;590780193;N4130;47.76;;0;0;;
IMAGES_P;2023;590811279;HOP CLAUDE HURIEZ CHU LILLE;590780193;N4160;3.35;;;;;
IMAGES_P;2023;590811279;HOP CLAUDE HURIEZ CHU LILLE;590780193;NAUT;27.41;;;;;
IMAGES_P;2023;590813382;NOUVELLE CLINIQUE VILLETTE SA;590000386;M1160;;0;0;1;;
IMAGES_P;2023;590813382;NOUVELLE CLINIQUE VILLETTE SA;590000386;N4130;;0;0;1;;
IMAGES_P;2023;590815056;CLINIQUE DE FLANDRE;590005492;M1160;;18;0;1;;
IMAGES_P;2023;590815056;CLINIQUE DE FLANDRE;590005492;N4130;;4;;;;
IMAGES_P;2023;590815056;CLINIQUE DE FLANDRE;590005492;N4160;;1;;;;
IMAGES_P;2023;590815056;CLINIQUE DE FLANDRE;590005492;NAUT;;2;;;;
IMAGES_P;2023;590816310;CLINIQUE SAINT AME;590000048;M1160;;11;;1;0;0
IMAGES_P;2023;590816310;CLINIQUE SAINT AME;590000048;N4130;8;;0;1;;
IMAGES_P;2023;590816310;CLINIQUE SAINT AME;590000048;N4160;0.3;;;;;
IMAGES_P;2023;590816310;CLINIQUE SAINT AME;590000048;NAUT;7.9;;;;;
IMAGES_P;2023;600000053;CH GHPSO SENLIS;600101984;M1160;1;;0;0;0;0
IMAGES_P;2023;600000053;CH GHPSO SENLIS;600101984;N4130;6.5;;0;0;;
IMAGES_P;2023;600000053;CH GHPSO SENLIS;600101984;N4160;0.3;;;;;
IMAGES_P;2023;600000053;CH GHPSO SENLIS;600101984;NAUT;4.23;;;;;
IMAGES_P;2023;600000152;CH CHAUMONT-EN-VEXIN;600100572;M1160;1.2;0;0;0;;
IMAGES_P;2023;600000152;CH CHAUMONT-EN-VEXIN;600100572;N4130;2.03;;0;0;;
IMAGES_P;2023;600000186;CH CLERMONT;600100648;M1160;1.57;;0;0;0;0
IMAGES_P;2023;600000186;CH CLERMONT;600100648;MAUT;0.5;;;;;
IMAGES_P;2023;600000186;CH CLERMONT;600100648;N4130;8.93;;1;0;;
IMAGES_P;2023;600000186;CH CLERMONT;600100648;N4160;0.4;;;;;
IMAGES_P;2023;600000186;CH CLERMONT;600100648;NAUT;7.78;;;;;
IMAGES_P;2023;600000194;CH BEAUVAIS;600100713;M1160;6.5;;1;1;0;0
IMAGES_P;2023;600000194;CH BEAUVAIS;600100713;M1210;3;;0;0;;
IMAGES_P;2023;600000194;CH BEAUVAIS;600100713;MAUT;0.09;;;;;
IMAGES_P;2023;600000194;CH BEAUVAIS;600100713;N4130;29.29;;1;1;;
IMAGES_P;2023;600000194;CH BEAUVAIS;600100713;N4160;2;;;;;
IMAGES_P;2023;600000194;CH BEAUVAIS;600100713;NAUT;22.16;;;;;
IMAGES_P;2023;600000285;CH CHICN NOYON;600100721;N4130;6.1;;;;;
IMAGES_P;2023;600000285;CH CHICN NOYON;600100721;NAUT;1;;;;;
IMAGES_P;2023;600000467;CH GHPSO CREIL;600101984;M1160;5.55;;1;0;0;0
IMAGES_P;2023;600000467;CH GHPSO CREIL;600101984;N4130;8.19;;1;0;;
IMAGES_P;2023;600000467;CH GHPSO CREIL;600101984;N4160;0.97;;;;;
IMAGES_P;2023;600000467;CH GHPSO CREIL;600101984;NAUT;15.61;;;;;
IMAGES_P;2023;600002158;IRSO;600014005;MAUT;;3;;;;
IMAGES_P;2023;600002158;IRSO;600014005;N4130;1;;;;;
IMAGES_P;2023;600012330;SNC CROME DE COMPIEGNE;600014005;M1160;0;3;0;0;0;0
IMAGES_P;2023;600012330;SNC CROME DE COMPIEGNE;600014005;N4130;0.8;;0;0;;
IMAGES_P;2023;600100101;CH AP-HP LIANCOURT;750712184;N4130;1.86;;0;0;;
IMAGES_P;2023;600100101;CH AP-HP LIANCOURT;750712184;N4160;1;;;;;
IMAGES_P;2023;600100101;CH AP-HP LIANCOURT;750712184;NAUT;0.25;;;;;
IMAGES_P;2023;600100796;CTRE RÉÉDUC & RÉADAPT FONCTIONELLE;750720609;M1160;;1;0;0;0;0
IMAGES_P;2023;600100796;CTRE RÉÉDUC & RÉADAPT FONCTIONELLE;750720609;N4130;0.51;;0;0;;
IMAGES_P;2023;600110175;CLINIQUE DU PARC SAINT-LAZARE;600001234;M1160;;1;;;;
IMAGES_P;2023;600113476;CH CHICN COMPIÈGNE;600100721;M1160;6.16;;;;;
IMAGES_P;2023;600113476;CH CHICN COMPIÈGNE;600100721;MAUT;0.05;;;;;
IMAGES_P;2023;600113476;CH CHICN COMPIÈGNE;600100721;N4130;18.33;;;;;
IMAGES_P;2023;600113476;CH CHICN COMPIÈGNE;600100721;N4160;1;;;;;
IMAGES_P;2023;600113476;CH CHICN COMPIÈGNE;600100721;NAUT;8.61;;;;;
IMAGES_P;2023;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;M1160;1.86;0;0;1;;
IMAGES_P;2023;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;N4130;8.37;0;;;;
IMAGES_P;2023;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;NAUT;3.32;0;;;;
IMAGES_P;2023;610000051;CHICAM - SITE ALENCON;610780082;M1160;9.05;;1;0;1;0
IMAGES_P;2023;610000051;CHICAM - SITE ALENCON;610780082;MAUT;3;;;;;
IMAGES_P;2023;610000051;CHICAM - SITE ALENCON;610780082;N4130;20.46;;0;1;;
IMAGES_P;2023;610000051;CHICAM - SITE ALENCON;610780082;N4160;0.5;;;;;
IMAGES_P;2023;610000051;CHICAM - SITE ALENCON;610780082;NAUT;10.63;;;;;
IMAGES_P;2023;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;M1160;5.33;;0;1;0;1
IMAGES_P;2023;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;N4130;11.38;;0;1;;
IMAGES_P;2023;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;N4160;0.75;;;;;
IMAGES_P;2023;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;NAUT;4.61;;;;;
IMAGES_P;2023;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;M1160;1.89;;;;;
IMAGES_P;2023;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;N4130;3.17;;0;1;;
IMAGES_P;2023;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;NAUT;2.18;;;;;
IMAGES_P;2023;610000093;CENTRE HOSPITALIER - SEES;610780140;N4130;1.17;;0;0;;
IMAGES_P;2023;610000119;CH  JACQUES MONOD  - FLERS;610780165;M1160;0.47;;;;0;0
IMAGES_P;2023;610000119;CH  JACQUES MONOD  - FLERS;610780165;N4130;9.93;;1;;;
IMAGES_P;2023;610000119;CH  JACQUES MONOD  - FLERS;610780165;NAUT;4.7;;;;;
IMAGES_P;2023;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;M1160;1.07;;0;;;
IMAGES_P;2023;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;N4130;5.08;;0;1;;
IMAGES_P;2023;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;N4160;0.15;;;;;
IMAGES_P;2023;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;NAUT;2.25;;;;;
IMAGES_P;2023;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;M1160;1.58;1;0;0;0;0
IMAGES_P;2023;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;N4130;18.65;;0;0;;
IMAGES_P;2023;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;N4160;0.79;;;;;
IMAGES_P;2023;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;NAUT;12.1;;;;;
IMAGES_P;2023;620000034;CH ARRAS;620100057;M1160;2.47;;0;0;1;0
IMAGES_P;2023;620000034;CH ARRAS;620100057;N4130;24.53;;1;0;;
IMAGES_P;2023;620000034;CH ARRAS;620100057;N4160;0.82;;;;;
IMAGES_P;2023;620000034;CH ARRAS;620100057;NAUT;10.41;;;;;
IMAGES_P;2023;620000224;CH BETHUNE;620100651;M1160;3.86;;0;1;;
IMAGES_P;2023;620000224;CH BETHUNE;620100651;M1210;3.16;;0;0;;
IMAGES_P;2023;620000240;CH HENIN BEAUMONT;620100677;N4130;0.7;;;;;
IMAGES_P;2023;620000240;CH HENIN BEAUMONT;620100677;NAUT;1.94;;;;;
IMAGES_P;2023;620000257;CH LENS;620100685;M1160;9.3;;0;1;;
IMAGES_P;2023;620000257;CH LENS;620100685;N4130;41.46;;;;;
IMAGES_P;2023;620000257;CH LENS;620100685;N4160;2.6;;;;;
IMAGES_P;2023;620000257;CH LENS;620100685;NAUT;20;;;;;
IMAGES_P;2023;620000281;EPSM VAL DE LYS ARTOIS;620101287;N4130;1;0;0;0;;
IMAGES_P;2023;620000323;CH CALAIS;620101337;M1160;10.74;;0;1;0;0
IMAGES_P;2023;620000323;CH CALAIS;620101337;N4130;35.14;;0;1;;
IMAGES_P;2023;620000323;CH CALAIS;620101337;NAUT;17.2;;;;;
IMAGES_P;2023;620000349;CH REGION DE ST OMER;620101360;M1160;2.86;;0;1;0;0
IMAGES_P;2023;620000349;CH REGION DE ST OMER;620101360;MAUT;0.57;;;;;
IMAGES_P;2023;620000349;CH REGION DE ST OMER;620101360;N4130;27.53;;;;;
IMAGES_P;2023;620000349;CH REGION DE ST OMER;620101360;N4160;0.67;;;;;
IMAGES_P;2023;620000349;CH REGION DE ST OMER;620101360;NAUT;7.72;;;;;
IMAGES_P;2023;620000653;CH BOULOGNE-SUR-MER;620103440;M1160;11.76;;0;1;0;0
IMAGES_P;2023;620000653;CH BOULOGNE-SUR-MER;620103440;M1210;3.02;;;;;
IMAGES_P;2023;620000653;CH BOULOGNE-SUR-MER;620103440;N4130;41.82;;1;1;;
IMAGES_P;2023;620000653;CH BOULOGNE-SUR-MER;620103440;N4160;1;;;;;
IMAGES_P;2023;620000653;CH BOULOGNE-SUR-MER;620103440;NAUT;11.4;;;;;
