BOR;AN;FI;RS;FI_EJ;DISCI;ETP_SAL;ETP_HU;ETP_MAD;ETP_INT;dtETP_STAG;EFF_LIB
Q21;2023;480000793;SSR SPECIALISE EN PNEUMOLOGIE ANTRENAS;480782101;9999;1.32;;;;;
Q21;2023;480000835;CTRE POSTCURE ALC STE MARIE CANOURGUE;480782101;2000;0.58;;;;;
Q21;2023;480000835;CTRE POSTCURE ALC STE MARIE CANOURGUE;480782101;2400;0.58;;;;;
Q21;2023;480000835;CTRE POSTCURE ALC STE MARIE CANOURGUE;480782101;9999;0.58;;;;;
Q21;2023;480001403;AIDER SANTE UAD UDM MENDE HOP LOZERE;340000264;2000;1.25;;;;;
Q21;2023;480001403;AIDER SANTE UAD UDM MENDE HOP LOZERE;340000264;2100;1.25;;;;;
Q21;2023;480001403;AIDER SANTE UAD UDM MENDE HOP LOZERE;340000264;9999;1.25;;;;;
Q21;2023;480001783;AIDER SANTE UAD UDM MARVEJOLS H LOZERE;340000264;2000;1;;;;;
Q21;2023;480001783;AIDER SANTE UAD UDM MARVEJOLS H LOZERE;340000264;2100;1;;;;;
Q21;2023;480001783;AIDER SANTE UAD UDM MARVEJOLS H LOZERE;340000264;9999;1;;;;;
Q21;2023;480001825;HAD LOZERE MENDE;750047367;2000;1.1;;;;;
Q21;2023;480001825;HAD LOZERE MENDE;750047367;2300;1.1;;;;;
Q21;2023;480001825;HAD LOZERE MENDE;750047367;9999;1.1;;;;;
Q21;2023;480002948;HOPITAL LOZERE SITE GEVAUDAN;480780097;2000;3.54;;;;;13
Q21;2023;480002948;HOPITAL LOZERE SITE GEVAUDAN;480780097;2100;3.54;;;;;13
Q21;2023;480002948;HOPITAL LOZERE SITE GEVAUDAN;480780097;9999;3.54;;;;;13
Q21;2023;480780212;CENTRE POST CURE LE BOY LANUEJOLS;480782168;2000;0.81;;;;;
Q21;2023;480780212;CENTRE POST CURE LE BOY LANUEJOLS;480782168;2400;0.81;;;;;
Q21;2023;480780212;CENTRE POST CURE LE BOY LANUEJOLS;480782168;9999;0.81;;;;;
Q21;2023;480780279;SSR HOPITAL LOZERE SITE VALLEE DU LOT;480780097;2000;0.17;;;;0.42;
Q21;2023;480780279;SSR HOPITAL LOZERE SITE VALLEE DU LOT;480780097;2400;0.17;;;;0.42;
Q21;2023;480780279;SSR HOPITAL LOZERE SITE VALLEE DU LOT;480780097;9999;0.17;;;;0.42;
Q21;2023;480780287;MAISON DE REPOS LES TILLEULS MARVEJOLS;480001635;2000;1;;;;;3
Q21;2023;480780287;MAISON DE REPOS LES TILLEULS MARVEJOLS;480001635;2400;1;;;;;3
Q21;2023;480780287;MAISON DE REPOS LES TILLEULS MARVEJOLS;480001635;9999;1;;;;;3
Q21;2023;480780543;SSR PEDIATRIQUE LES ECUREUILS ANTRENAS;480782101;2000;1.25;;;;;
Q21;2023;480780543;SSR PEDIATRIQUE LES ECUREUILS ANTRENAS;480782101;2400;1.25;;;;;
Q21;2023;480780543;SSR PEDIATRIQUE LES ECUREUILS ANTRENAS;480782101;9999;1.25;;;;;
Q21;2023;480783034;CRF DE MONTRODAT;480782101;2000;2.2;;;;;
Q21;2023;480783034;CRF DE MONTRODAT;480782101;2400;2.2;;;;;
Q21;2023;480783034;CRF DE MONTRODAT;480782101;9999;2.2;;;;;
Q21;2023;490000049;CHR ANGERS SITE LARREY;490000031;2000;551.95;86.75;;408.95;6.83;
Q21;2023;490000049;CHR ANGERS SITE LARREY;490000031;2100;525.5;83.79;;392.03;6.83;
Q21;2023;490000049;CHR ANGERS SITE LARREY;490000031;2200;18.06;2.96;;16.92;;
Q21;2023;490000049;CHR ANGERS SITE LARREY;490000031;2400;6.69;;;;;
Q21;2023;490000049;CHR ANGERS SITE LARREY;490000031;2500;1.7;;;;;
Q21;2023;490000049;CHR ANGERS SITE LARREY;490000031;9999;551.95;86.75;;408.95;6.83;
Q21;2023;490000106;CESAME CHS STE GEMMES SUR LOIRE;490000163;2000;65.39;;2.75;15;;
Q21;2023;490000106;CESAME CHS STE GEMMES SUR LOIRE;490000163;2200;65.39;;2.75;15;;
Q21;2023;490000106;CESAME CHS STE GEMMES SUR LOIRE;490000163;9999;65.39;;2.75;15;;
Q21;2023;490000155;ICO - SITE PAUL PAPIN;490017258;1000;0.99;;;;;
Q21;2023;490000155;ICO - SITE PAUL PAPIN;490017258;2000;77.98;1;8.44;21.33;;
Q21;2023;490000155;ICO - SITE PAUL PAPIN;490017258;2100;77.98;1;8.44;21.33;;
Q21;2023;490000155;ICO - SITE PAUL PAPIN;490017258;9999;78.97;1;8.44;21.33;;
Q21;2023;490000239;ESBV-SITE DE BAUGE;490015765;1000;0.13;;;;;
Q21;2023;490000239;ESBV-SITE DE BAUGE;490015765;2000;4.48;;0.27;0.66;;4
Q21;2023;490000239;ESBV-SITE DE BAUGE;490015765;2400;4.48;;0.27;0.66;;4
Q21;2023;490000239;ESBV-SITE DE BAUGE;490015765;9999;4.61;;0.27;0.66;;4
Q21;2023;490000247;CLINIQUE SAINT-DIDIER;490000130;2000;;;;;;3
Q21;2023;490000247;CLINIQUE SAINT-DIDIER;490000130;2100;;;;;;1
Q21;2023;490000247;CLINIQUE SAINT-DIDIER;490000130;2200;;;;;;2
Q21;2023;490000247;CLINIQUE SAINT-DIDIER;490000130;9999;;;;;;3
Q21;2023;490000254;ESBV-SITE DE BEAUFORT;490015765;2000;3.33;;;;;
Q21;2023;490000254;ESBV-SITE DE BEAUFORT;490015765;2100;0.8;;;;;
Q21;2023;490000254;ESBV-SITE DE BEAUFORT;490015765;2400;2.53;;;;;
Q21;2023;490000254;ESBV-SITE DE BEAUFORT;490015765;9999;3.33;;;;;
Q21;2023;490000262;CLINIQUE SAINT JOSEPH;490000171;2000;4.77;;;;;106
Q21;2023;490000262;CLINIQUE SAINT JOSEPH;490000171;2100;4.77;;;;;106
Q21;2023;490000262;CLINIQUE SAINT JOSEPH;490000171;9999;4.77;;;;;106
Q21;2023;490000296;CH DE CANDE;440053643;2000;0.83;;;;;
Q21;2023;490000296;CH DE CANDE;440053643;2400;0.83;;;;;
Q21;2023;490000296;CH DE CANDE;440053643;9999;0.83;;;;;
Q21;2023;490000312;HAD SAINT SAUVEUR;490012176;2000;6.33;0;0;0.12;0;
Q21;2023;490000312;HAD SAINT SAUVEUR;490012176;2300;6.33;0;0;0.12;0;
Q21;2023;490000312;HAD SAINT SAUVEUR;490012176;9999;6.33;0;0;0.12;0;
Q21;2023;490000320;HOPITAL CORNICHE ANGEVINE À CHALONNES;490000395;2000;1.03;;;1;;16
Q21;2023;490000320;HOPITAL CORNICHE ANGEVINE À CHALONNES;490000395;2100;0.3;;;0.3;;5
Q21;2023;490000320;HOPITAL CORNICHE ANGEVINE À CHALONNES;490000395;2400;0.73;;;0.7;;11
Q21;2023;490000320;HOPITAL CORNICHE ANGEVINE À CHALONNES;490000395;9999;1.03;;;1;;16
Q21;2023;490000338;CENTRE HOSPITALIER DOUE EN ANJOU;490000403;1000;0.15;;0.15;;;
Q21;2023;490000338;CENTRE HOSPITALIER DOUE EN ANJOU;490000403;2000;3.23;;;;;2
Q21;2023;490000338;CENTRE HOSPITALIER DOUE EN ANJOU;490000403;2100;0.81;;;;;2
Q21;2023;490000338;CENTRE HOSPITALIER DOUE EN ANJOU;490000403;2400;2.42;;;;;
Q21;2023;490000338;CENTRE HOSPITALIER DOUE EN ANJOU;490000403;9999;3.38;;0.15;;;2
Q21;2023;490000353;CH DE LONGUE JUMELLES;490000411;2000;1;;;;;
Q21;2023;490000353;CH DE LONGUE JUMELLES;490000411;2400;0.8;;;;;
Q21;2023;490000353;CH DE LONGUE JUMELLES;490000411;2500;0.2;;;;;
Q21;2023;490000353;CH DE LONGUE JUMELLES;490000411;9999;1;;;;;
Q21;2023;490000494;CH LAYON-AUBANCE MARTIGNE BRIAND;490000429;2000;1.25;;;;;
Q21;2023;490000494;CH LAYON-AUBANCE MARTIGNE BRIAND;490000429;2400;1.25;;;;;
Q21;2023;490000494;CH LAYON-AUBANCE MARTIGNE BRIAND;490000429;9999;1.25;;;;;
Q21;2023;490000569;CH CNP SITE POUANCE;440000313;2000;0.7;;;;;
Q21;2023;490000569;CH CNP SITE POUANCE;440000313;2500;0.7;;;;;
Q21;2023;490000569;CH CNP SITE POUANCE;440000313;9999;0.7;;;;;
Q21;2023;490000601;SSR LES RECOLLETS;750052037;2000;1.45;;;0.58;;1
Q21;2023;490000601;SSR LES RECOLLETS;750052037;2400;1.45;;;0.58;;1
Q21;2023;490000601;SSR LES RECOLLETS;750052037;9999;1.45;;;0.58;;1
Q21;2023;490000635;CH DE CHOLET;490000676;1000;15.32;;;;;
Q21;2023;490000635;CH DE CHOLET;490000676;2000;166.88;;;85.5;;
Q21;2023;490000635;CH DE CHOLET;490000676;2100;148.5;;;83.5;;
Q21;2023;490000635;CH DE CHOLET;490000676;2200;15;;;1;;
Q21;2023;490000635;CH DE CHOLET;490000676;2400;2.8;;;1;;
Q21;2023;490000635;CH DE CHOLET;490000676;2500;0.58;;;;;
Q21;2023;490000635;CH DE CHOLET;490000676;9999;182.2;;;85.5;;
Q21;2023;490000643;CSSR LES EUMENIDES - SITE ANGERS;440042844;2000;3.08;;;2;;
Q21;2023;490000643;CSSR LES EUMENIDES - SITE ANGERS;440042844;2400;3.08;;;2;;
Q21;2023;490000643;CSSR LES EUMENIDES - SITE ANGERS;440042844;9999;3.08;;;2;;
Q21;2023;490000650;CHI LYS HYROME-CHEMILLE;490007689;1000;1.6;0;0;0;0;0
Q21;2023;490000650;CHI LYS HYROME-CHEMILLE;490007689;2000;2.4;0;0;1;0;0
Q21;2023;490000650;CHI LYS HYROME-CHEMILLE;490007689;2100;0;0;0;1;0;0
Q21;2023;490000650;CHI LYS HYROME-CHEMILLE;490007689;2400;1.4;0;0;0;0;0
Q21;2023;490000650;CHI LYS HYROME-CHEMILLE;490007689;2500;1;0;0;0;0;0
Q21;2023;490000650;CHI LYS HYROME-CHEMILLE;490007689;9999;4;0;0;1;0;0
Q21;2023;490000700;;490020773;1000;;;;;;
Q21;2023;490000700;SSR PSM VILLAGE SANTE ST JOSEPH;490020773;2000;1.15;;;;;2
Q21;2023;490000700;;490020773;2100;;;;;;
Q21;2023;490000700;;490020773;2200;;;;;;
Q21;2023;490000700;;490020773;2300;;;;;;
Q21;2023;490000700;SSR PSM VILLAGE SANTE ST JOSEPH;490020773;2400;1.15;;;;;2
Q21;2023;490000700;;490020773;2500;;;;;;
Q21;2023;490000700;SSR PSM VILLAGE SANTE ST JOSEPH;490020773;9999;1.15;;;;;2
Q21;2023;490000817;SSR DE MONTFAUCON MONTIGNE;750719239;2000;1.7;;;;;
Q21;2023;490000817;SSR DE MONTFAUCON MONTIGNE;750719239;2400;1.7;;;;;
Q21;2023;490000817;SSR DE MONTFAUCON MONTIGNE;750719239;9999;1.7;;;;;
Q21;2023;490001765;CH DE SAUMUR;490528452;1000;11.42;;0.4;;;
Q21;2023;490001765;CH DE SAUMUR;490528452;2000;82.92;;6.75;27.38;;
Q21;2023;490001765;CH DE SAUMUR;490528452;2100;71.69;;5.15;26.38;;
Q21;2023;490001765;CH DE SAUMUR;490528452;2200;8.63;;1.6;0.5;;
Q21;2023;490001765;CH DE SAUMUR;490528452;2400;2.6;;;0.5;;
Q21;2023;490001765;CH DE SAUMUR;490528452;9999;94.34;;7.15;27.38;;
Q21;2023;490001831;CHI LYS HYROME-LYS HAUT LAYON;490007689;2000;0.8;0;0;0;0;0
Q21;2023;490001831;CHI LYS HYROME-LYS HAUT LAYON;490007689;2400;0.8;0;0;0;0;0
Q21;2023;490001831;CHI LYS HYROME-LYS HAUT LAYON;490007689;9999;0.8;0;0;0;0;0
Q21;2023;490002037;POLYCLINIQUE DU PARC;490000890;2000;4.5;;;;;64
Q21;2023;490002037;POLYCLINIQUE DU PARC;490000890;2100;4.5;;;;;64
Q21;2023;490002037;POLYCLINIQUE DU PARC;490000890;9999;4.5;;;;;64
Q21;2023;490002979;INSTITUT PSYCHOTHERAPIQUE;490535705;2000;0.25;;;1;;2
Q21;2023;490002979;INSTITUT PSYCHOTHERAPIQUE;490535705;2200;0.25;;;1;;2
Q21;2023;490002979;INSTITUT PSYCHOTHERAPIQUE;490535705;9999;0.25;;;1;;2
Q21;2023;490004256;HOPITAL PRIVE ST MARTIN;490020773;2000;0.86;;;;;
Q21;2023;490004256;HOPITAL PRIVE ST MARTIN;490020773;2100;0.64;;;;;
Q21;2023;490004256;HOPITAL PRIVE ST MARTIN;490020773;2400;0.22;;;;;
Q21;2023;490004256;HOPITAL PRIVE ST MARTIN;490020773;9999;0.86;;;;;
Q21;2023;490007499;CENTRE DIALYSE ECHO ANGERS BOCQUEL;440002590;2000;3.59;;;;;
Q21;2023;490007499;CENTRE DIALYSE ECHO ANGERS BOCQUEL;440002590;2100;3.59;;;;;
Q21;2023;490007499;CENTRE DIALYSE ECHO ANGERS BOCQUEL;440002590;9999;3.59;;;;;
Q21;2023;490007549;SSR CTRE BASSE VISION ET AUDITION;490535168;2000;1.17;;;0.1;;
Q21;2023;490007549;SSR CTRE BASSE VISION ET AUDITION;490535168;2400;1.17;;;0.1;;
Q21;2023;490007549;SSR CTRE BASSE VISION ET AUDITION;490535168;9999;1.17;;;0.1;;
Q21;2023;490007929;CLINIQUE CHIRURGICALE DE LA LOIRE;490000627;2000;1.1;;;;;32
Q21;2023;490007929;CLINIQUE CHIRURGICALE DE LA LOIRE;490000627;2100;1.1;;;;;32
Q21;2023;490007929;CLINIQUE CHIRURGICALE DE LA LOIRE;490000627;9999;1.1;;;;;32
Q21;2023;490008604;USLD CHR ANGERS ST NICOLAS;490000031;2000;1.7;;;;;
Q21;2023;490008604;USLD CHR ANGERS ST NICOLAS;490000031;2500;1.7;;;;;
Q21;2023;490008604;USLD CHR ANGERS ST NICOLAS;490000031;9999;1.7;;;;;
Q21;2023;490009008;CENTRE DIALYSE ECHO CHOLET MARENGO;440002590;2000;0.84;;;;;
Q21;2023;490009008;CENTRE DIALYSE ECHO CHOLET MARENGO;440002590;2100;0.84;;;;;
Q21;2023;490009008;CENTRE DIALYSE ECHO CHOLET MARENGO;440002590;9999;0.84;;;;;
Q21;2023;490009248;SSR SAINT CLAUDE;490535168;2000;4.6;;;1.47;;
Q21;2023;490009248;SSR SAINT CLAUDE;490535168;2400;4.6;;;1.47;;
Q21;2023;490009248;SSR SAINT CLAUDE;490535168;9999;4.6;;;1.47;;
Q21;2023;490011350;DIALYSE ECHO ANGERS MANSION;440002590;2000;0.22;;;;;
Q21;2023;490011350;DIALYSE ECHO ANGERS MANSION;440002590;2100;0.22;;;;;
Q21;2023;490011350;DIALYSE ECHO ANGERS MANSION;440002590;9999;0.22;;;;;
Q21;2023;490014909;CLINIQUE DE L'ANJOU;490008109;2000;6.48;;;2.99;;167
Q21;2023;490014909;CLINIQUE DE L'ANJOU;490008109;2100;6.48;;;2.99;;167
Q21;2023;490014909;CLINIQUE DE L'ANJOU;490008109;9999;6.48;;;2.99;;167
Q21;2023;490015906;CLINIQUE ST LEONARD;490000197;2000;0.8;;;;;84
Q21;2023;490015906;CLINIQUE ST LEONARD;490000197;2100;0.8;;;;;84
Q21;2023;490015906;CLINIQUE ST LEONARD;490000197;9999;0.8;;;;;84
Q21;2023;490016235;DIALYSE ECHO SAUMUR;440002590;2000;0.26;;;;;
Q21;2023;490016235;DIALYSE ECHO SAUMUR;440002590;2100;0.26;;;;;
Q21;2023;490016235;DIALYSE ECHO SAUMUR;440002590;9999;0.26;;;;;
Q21;2023;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;2000;2.26;;;0.8;;
Q21;2023;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;2300;2.26;;;0.8;;
Q21;2023;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;9999;2.26;;;0.8;;
Q21;2023;490016870;HAD OUEST ANJOU SAUMUROIS;440052041;2000;3.75;;;0.5;;
Q21;2023;490016870;HAD OUEST ANJOU SAUMUROIS;440052041;2300;3.75;;;0.5;;
Q21;2023;490016870;HAD OUEST ANJOU SAUMUROIS;440052041;9999;3.75;;;0.5;;
Q21;2023;490017613;DIALYSE ECHO TRELAZE;440002590;2000;0.43;;;;;
Q21;2023;490017613;DIALYSE ECHO TRELAZE;440002590;2100;0.43;;;;;
Q21;2023;490017613;DIALYSE ECHO TRELAZE;440002590;9999;0.43;;;;;
Q21;2023;490020245;CH HAUT ANJOU SITE SEGRE;530000025;2000;4.85;;;;;
Q21;2023;490020245;CH HAUT ANJOU SITE SEGRE;530000025;2100;4.05;;;;;
Q21;2023;490020245;CH HAUT ANJOU SITE SEGRE;530000025;2400;0.8;;;;;
Q21;2023;490020245;CH HAUT ANJOU SITE SEGRE;530000025;9999;4.85;;;;;
Q21;2023;490020963;DIALYSE ECHO CHOLET CHANTERIVIERE;440002590;2000;1.05;;;;;
Q21;2023;490020963;DIALYSE ECHO CHOLET CHANTERIVIERE;440002590;2100;1.05;;;;;
Q21;2023;490020963;DIALYSE ECHO CHOLET CHANTERIVIERE;440002590;9999;1.05;;;;;
Q21;2023;490529005;SSR CHR D ANGERS;490000031;2000;6.69;;;6.67;;
Q21;2023;490529005;SSR CHR D ANGERS;490000031;2400;6.69;;;6.67;;
Q21;2023;490529005;SSR CHR D ANGERS;490000031;9999;6.69;;;6.67;;
Q21;2023;490531910;SSR LES CAPUCINS;490535093;2000;13.24;;1.12;4.41;;
Q21;2023;490531910;SSR LES CAPUCINS;490535093;2400;12.27;;1.12;4.41;;
Q21;2023;490531910;SSR LES CAPUCINS;490535093;2500;0.97;;;;;
Q21;2023;490531910;SSR LES CAPUCINS;490535093;9999;13.24;;1.12;4.41;;
Q21;2023;490534922;SSR ARCOLE;490000890;2000;5.35;;;;;
Q21;2023;490534922;SSR ARCOLE;490000890;2400;5.35;;;;;
Q21;2023;490534922;SSR ARCOLE;490000890;9999;5.35;;;;;
Q21;2023;490537818;CENTRE DIALYSE DIAVERUM ANGERS;690049853;2000;0.52;;;;;3
Q21;2023;490537818;CENTRE DIALYSE DIAVERUM ANGERS;690049853;2100;0.52;;;;;3
Q21;2023;490537818;CENTRE DIALYSE DIAVERUM ANGERS;690049853;9999;0.52;;;;;3
Q21;2023;490540440;CENTRE DE LA MAIN;490004330;2000;;;;;;12
Q21;2023;490540440;CENTRE DE LA MAIN;490004330;2100;;;;;;12
Q21;2023;490540440;CENTRE DE LA MAIN;490004330;9999;;;;;;12
Q21;2023;490543675;SSR ANJOU;490009529;2000;1.7;;;;;
Q21;2023;490543675;SSR ANJOU;490009529;2400;1.7;;;;;
Q21;2023;490543675;SSR ANJOU;490009529;9999;1.7;;;;;
Q21;2023;500000021;CHAG - SITE AVRANCHES;500000054;2000;91.9;;1.8;38;1;2
Q21;2023;500000021;CHAG - SITE AVRANCHES;500000054;2100;89.5;;1.8;38;1;2
Q21;2023;500000021;CHAG - SITE AVRANCHES;500000054;2300;1.1;;;;;
Q21;2023;500000021;CHAG - SITE AVRANCHES;500000054;2500;1.3;;;;;
Q21;2023;500000021;CHAG - SITE AVRANCHES;500000054;9999;91.9;;1.8;38;1;2
Q21;2023;500000146;HOPITAL PRIVE DE LA BAIE;500000500;1000;1.54;;;;;
Q21;2023;500000146;HOPITAL PRIVE DE LA BAIE;500000500;2000;2.81;;;2;;63
Q21;2023;500000146;HOPITAL PRIVE DE LA BAIE;500000500;2100;1.81;;;2;;63
Q21;2023;500000146;HOPITAL PRIVE DE LA BAIE;500000500;2400;1;;;;;
Q21;2023;500000146;HOPITAL PRIVE DE LA BAIE;500000500;9999;4.35;;;2;;63
Q21;2023;500000187;CHPC - SITE CHERBOURG;500000013;1000;11.09;;;;;
Q21;2023;500000187;CHPC - SITE CHERBOURG;500000013;2000;162.21;;;86.32;;
Q21;2023;500000187;CHPC - SITE CHERBOURG;500000013;2100;161.4;;;86.32;;
Q21;2023;500000187;CHPC - SITE CHERBOURG;500000013;2300;0.81;;;;;
Q21;2023;500000187;CHPC - SITE CHERBOURG;500000013;9999;173.3;;;86.32;;
Q21;2023;500000195;CENTRE HOSPITALIER DE CARENTAN;500000039;1000;0.01;;;;;
Q21;2023;500000195;CENTRE HOSPITALIER DE CARENTAN;500000039;2000;3.75;;;;;
Q21;2023;500000195;CENTRE HOSPITALIER DE CARENTAN;500000039;2100;2.43;;;;;
Q21;2023;500000195;CENTRE HOSPITALIER DE CARENTAN;500000039;2400;1.32;;;;;
Q21;2023;500000195;CENTRE HOSPITALIER DE CARENTAN;500000039;9999;3.76;;;;;
Q21;2023;500000203;POLYCLINIQUE DE LA MANCHE - SAINT-LO;500000542;2000;1.82;;;;;56
Q21;2023;500000203;POLYCLINIQUE DE LA MANCHE - SAINT-LO;500000542;2100;0.7;;;;;56
Q21;2023;500000203;POLYCLINIQUE DE LA MANCHE - SAINT-LO;500000542;2400;1.12;;;;;
Q21;2023;500000203;POLYCLINIQUE DE LA MANCHE - SAINT-LO;500000542;9999;1.82;;;;;56
Q21;2023;500000229;CRF  LE NORMANDY  - GRANVILLE;500000567;2000;12.89;;;2.25;;
Q21;2023;500000229;CRF  LE NORMANDY  - GRANVILLE;500000567;2400;12.89;;;2.25;;
Q21;2023;500000229;CRF  LE NORMANDY  - GRANVILLE;500000567;9999;12.89;;;2.25;;
Q21;2023;500000260;CHAG - SITE GRANVILLE;500000054;2000;29.9;;;6;;2
Q21;2023;500000260;CHAG - SITE GRANVILLE;500000054;2100;26.1;;;6;;2
Q21;2023;500000260;CHAG - SITE GRANVILLE;500000054;2200;0.4;;;;;
Q21;2023;500000260;CHAG - SITE GRANVILLE;500000054;2400;2.1;;;;;
Q21;2023;500000260;CHAG - SITE GRANVILLE;500000054;2500;1.3;;;;;
Q21;2023;500000260;CHAG - SITE GRANVILLE;500000054;9999;29.9;;;6;;2
Q21;2023;500000278;CENTRE POST CURE BEAUREGARD/LA GLACERI;500010384;2000;0.6;;;;;
Q21;2023;500000278;CENTRE POST CURE BEAUREGARD/LA GLACERI;500010384;2400;0.6;;;;;
Q21;2023;500000278;CENTRE POST CURE BEAUREGARD/LA GLACERI;500010384;9999;0.6;;;;;
Q21;2023;500000302;HOPITAL LOCAL - MORTAIN;500000062;2000;0.9;;;;;2
Q21;2023;500000302;HOPITAL LOCAL - MORTAIN;500000062;2400;0.9;;;;;2
Q21;2023;500000302;HOPITAL LOCAL - MORTAIN;500000062;9999;0.9;;;;;2
Q21;2023;500000401;CLINIQUE HENRI GUILLARD - COUTANCES;500000609;2000;2;;;;;18
Q21;2023;500000401;CLINIQUE HENRI GUILLARD - COUTANCES;500000609;2100;2;;;;;18
Q21;2023;500000401;CLINIQUE HENRI GUILLARD - COUTANCES;500000609;9999;2;;;;;18
Q21;2023;500000419;CRF - SIOUVILLE;310021084;2000;6.77;;;;;
Q21;2023;500000419;CRF - SIOUVILLE;310021084;2400;6.77;;;;;
Q21;2023;500000419;CRF - SIOUVILLE;310021084;9999;6.77;;;;;
Q21;2023;500000427;CH DE SAINT HILAIRE DU HARCOUET;500000096;1000;1.91;;;;;
Q21;2023;500000427;CH DE SAINT HILAIRE DU HARCOUET;500000096;2000;5.51;;;1;;
Q21;2023;500000427;CH DE SAINT HILAIRE DU HARCOUET;500000096;2100;4.51;;;;;
Q21;2023;500000427;CH DE SAINT HILAIRE DU HARCOUET;500000096;2400;1;;;1;;
Q21;2023;500000427;CH DE SAINT HILAIRE DU HARCOUET;500000096;9999;7.42;;;1;;
Q21;2023;500000435;HOPITAL SAINT JAMES;500000104;1000;0.58;;;;;
Q21;2023;500000435;HOPITAL SAINT JAMES;500000104;2000;0.91;;;;;4
Q21;2023;500000435;HOPITAL SAINT JAMES;500000104;2100;0.61;;;;;
Q21;2023;500000435;HOPITAL SAINT JAMES;500000104;2400;0.3;;;;;4
Q21;2023;500000435;HOPITAL SAINT JAMES;500000104;9999;1.49;;;;;4
Q21;2023;500000450;CH MEMORIAL - SAINT-LO;500000112;2000;110.85;0.25;;63.07;1.46;4
Q21;2023;500000450;CH MEMORIAL - SAINT-LO;500000112;2100;107.54;0.25;;61.91;1.46;4
Q21;2023;500000450;CH MEMORIAL - SAINT-LO;500000112;2300;0.8;;;;;
Q21;2023;500000450;CH MEMORIAL - SAINT-LO;500000112;2400;2;;;1.16;;
Q21;2023;500000450;CH MEMORIAL - SAINT-LO;500000112;2500;0.51;;;;;
Q21;2023;500000450;CH MEMORIAL - SAINT-LO;500000112;9999;110.85;0.25;;63.07;1.46;4
Q21;2023;500000468;CHPC - SITE VALOGNES;500000013;2000;20.29;;;;;
Q21;2023;500000468;CHPC - SITE VALOGNES;500000013;2100;12.38;;;;;
Q21;2023;500000468;CHPC - SITE VALOGNES;500000013;2400;7.91;;;;;
Q21;2023;500000468;CHPC - SITE VALOGNES;500000013;9999;20.29;;;;;
Q21;2023;500000476;HOPITAL LOCAL - VILLEDIEU LES POELES;500000138;2000;1;;;;;
Q21;2023;500000476;HOPITAL LOCAL - VILLEDIEU LES POELES;500000138;2400;1;;;;;
Q21;2023;500000476;HOPITAL LOCAL - VILLEDIEU LES POELES;500000138;9999;1;;;;;
Q21;2023;500000575;CENTRE HOSPITALIER DE L'ESTRAN;500000245;1000;0.54;;;;;
Q21;2023;500000575;CENTRE HOSPITALIER DE L'ESTRAN;500000245;2000;19.63;;;3.87;3.05;
Q21;2023;500000575;CENTRE HOSPITALIER DE L'ESTRAN;500000245;2200;18.16;;;3.68;2.88;
Q21;2023;500000575;CENTRE HOSPITALIER DE L'ESTRAN;500000245;2400;1.47;;;0.19;0.17;
Q21;2023;500000575;CENTRE HOSPITALIER DE L'ESTRAN;500000245;9999;20.17;;;3.87;3.05;
Q21;2023;500000591;CENTRE HOSPITALIER DE COUTANCES;500000393;2000;14.39;;;0.59;;1
Q21;2023;500000591;CENTRE HOSPITALIER DE COUTANCES;500000393;2100;9.94;;;0.5;;1
Q21;2023;500000591;CENTRE HOSPITALIER DE COUTANCES;500000393;2400;3.61;;;;;
Q21;2023;500000591;CENTRE HOSPITALIER DE COUTANCES;500000393;2500;0.84;;;0.09;;
Q21;2023;500000591;CENTRE HOSPITALIER DE COUTANCES;500000393;9999;14.39;;;0.59;;1
Q21;2023;500002357;POLYCLINIQUE DU COTENTIN;500002233;2000;1;;;;;55
Q21;2023;500002357;POLYCLINIQUE DU COTENTIN;500002233;2100;0.9;;;;;54
Q21;2023;500002357;POLYCLINIQUE DU COTENTIN;500002233;2400;0.1;;;;;1
Q21;2023;500002357;POLYCLINIQUE DU COTENTIN;500002233;9999;1;;;;;55
Q21;2023;500010384;FONDATION BON SAUVEUR DE LA MANCHE;500010384;2000;50.02;;;2.83;;
Q21;2023;500010384;FONDATION BON SAUVEUR DE LA MANCHE;500010384;2200;49.9;;;2.83;;
Q21;2023;500010384;FONDATION BON SAUVEUR DE LA MANCHE;500010384;2300;0.12;;;;;
Q21;2023;500010384;FONDATION BON SAUVEUR DE LA MANCHE;500010384;9999;50.02;;;2.83;;
Q21;2023;500012687;CRF CARDIO VASCULAIRE W.HARVEY;310021118;2000;7.07;;;;;
Q21;2023;500012687;CRF CARDIO VASCULAIRE W.HARVEY;310021118;2400;7.07;;;;;
Q21;2023;500012687;CRF CARDIO VASCULAIRE W.HARVEY;310021118;9999;7.07;;;;;
Q21;2023;500012968;CENTRE D'AIDE AUX JEUNES DIABETIQUES;750826307;2000;0.8;;;0.29;;
Q21;2023;500012968;CENTRE D'AIDE AUX JEUNES DIABETIQUES;750826307;2400;0.8;;;0.29;;
Q21;2023;500012968;CENTRE D'AIDE AUX JEUNES DIABETIQUES;750826307;9999;0.8;;;0.29;;
Q21;2023;500021274;HAD DU CH DE VIRE SITE DE MORTAIN;140000159;2000;0.2;;;;;
