BOR;AN;FI;RS;FI_EJ;EMGER;EVALIH;EVALEH;FILACT;ETP;UGER;LIT_GER;PLA_GER;SEJHC_GER;SEJHP_GER;JOU_GER;EFFLIB_PM;EFFLIB_GER;ETPSAL_PM;ETPSAL_GER;GAR_PM;GAR_GER;AST_PM;AST_GER;EFFLIB_INF;EFFLIB_AID;EFFLIB_ERG;EFFLIB_PMT;EFFLIB_APNM;ETPSAL_INF;ETPSAL_AID;ETPSAL_ERG;ETPSAL_PMT;ETPSAL_APNM
MCOGER;2023;590780284;GCS GHICL HÔPITAL ST PHILIBERT;590051801;1;;;;2;1;31;1;1119;432;7650;;;6.78;;0;;0;;;;;;;10.03;11.74;;;1.25
MCOGER;2023;590787586;INSTITUT COEUR POUMON CHU LILLE;590780193;0;;;;;1;60;;1227;0;16362;;;6.72;1.62;0;0;1;1;;;;;;28.38;33.48;0.17;0;12.89
MCOGER;2023;590791091;CSPA LES BATELIERS CHU LILLE;590780193;1;1528;0;1134;4;1;0;3;0;736;0;;;2;0.64;0;0;1;1;;;;;;4.18;5.99;0.11;0;3.81
MCOGER;2023;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;1;;;;2;1;35;1;1306;263;11858;;;5.57;;;;;;;;;;;23.41;19.2;;;2.14
MCOGER;2023;590801106;HOPITAL VICTOR PROVO;590782421;1;777;110;802;6.2;1;43;0;1182;78;15602;;;4.71;4.71;0;0;1;1;;;;;;24.91;32.41;;;14.62
MCOGER;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;1;788;25;817;3;1;22;2;778;307;7823;;;6.8;5.8;0;0;1;1;;;;;;14.12;12.84;;;7.33
MCOGER;2023;600000053;CH GHPSO SENLIS;600101984;1;356;206;421;2.1;1;30;2;774;387;10608;;;8.07;8.07;0;0;0;0;;;;;;12.29;18.91;;;15.86
MCOGER;2023;600000194;CH BEAUVAIS;600100713;1;431;33;432;2.4;1;27;4;1230;401;10980;;;6.46;6.46;;;;;;;;;;13.61;14.43;;;5.91
MCOGER;2023;600000467;CH GHPSO CREIL;600101984;1;;;;;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2023;600100101;CH AP-HP LIANCOURT;750712184;0;;;;;1;30;2;874;66;9401;;;5.13;;1;;1;;;;;;;9.31;15.93;0.5;0.25;3.4
MCOGER;2023;600113476;CH CHICN COMPIÈGNE;600100721;1;234;0;213;;1;27;;987;0;13388;;;5.61;5.61;;;;;;;;;;8.99;17.4;;;1.88
MCOGER;2023;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;0;;;;;1;20;0;878;0;11451;0;0;2.66;0.95;;;;;0;0;0;0;0;10.41;8.72;0.2;0;5.31
MCOGER;2023;610000051;CHICAM - SITE ALENCON;610780082;1;284;163;447;3.8;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2023;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;0;;;;;1;25;;689;0;8878;;;1.73;;0;0;0;0;;;;;;10.47;15.35;;;6.54
MCOGER;2023;610000119;CH  JACQUES MONOD  - FLERS;610780165;1;2902;316;604;5.3;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2023;620000034;CH ARRAS;620100057;1;1302;0;940;4.2;1;48;4;1565;515;17304;;;5.45;5.45;0;0;0;0;;;;;;23.43;29.26;1;0;8.69
MCOGER;2023;620000224;CH BETHUNE;620100651;1;1273;298;792;3.6;1;29;2;998;209;10329;;;3.5;2.5;;;;;;;;;;17.17;19.38;;;3.45
MCOGER;2023;620000240;CH HENIN BEAUMONT;620100677;0;;;;;1;24;0;403;0;5981;;;2.97;2.97;;;;;;;;;;10.47;14.4;;;7.84
MCOGER;2023;620000257;CH LENS;620100685;1;;;;1;1;22;3;666;632;7588;;;4.5;2.8;0;0;1;1;;;;;;17.14;14.53;0.43;0;6.45
MCOGER;2023;620000323;CH CALAIS;620101337;1;1230;0;1058;2.59;1;30;1;957;4;10151;;;4.27;3.27;0;0;1;1;;;;;;15.4;21.57;;;4.74
MCOGER;2023;620000349;CH REGION DE ST OMER;620101360;1;727;;645;1.8;1;21;0;659;63;7645;;;4.38;3.38;0;0;0;0;;;;;;12.28;12.92;0.1;;3.92
MCOGER;2023;620000653;CH BOULOGNE-SUR-MER;620103440;1;743;211;807;;1;30;1;850;57;11081;;;5.9;3;;;;;;;;;;20.81;20.51;;;5.02
MCOGER;2023;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;1;1171;;981;2.4;1;26;3;829;75;8893;;;3.3;1;0;0;1;1;;;;;;9.5;14.75;;;1.95
MCOGER;2023;620003350;HOPITAL DE RIAUMONT;620001834;1;700;123;743;3.7;1;60;0;1584;0;16355;0;0;5.19;4.75;0;0;1;0;0;0;0;0;0;20.03;22.23;2.27;0;13.9
MCOGER;2023;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;1;;;;0.63;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2023;620025346;POLYCLINIQUE DE LA  CLARENCE;620001834;0;;;;;1;24;;717;0;7654;;;1.67;1.67;;;;;;;;;;8.99;12.07;0.8;;0.5
MCOGER;2023;630000420;CH PAUL ARDIER ISSOIRE;630781003;0;;;;;1;22;0;612;0;7967;0;0;1.91;1.13;0;0;0;0;0;0;0;0;0;10.4;18.46;0;0;5.63
MCOGER;2023;630000438;CH DE RIOM;630781011;0;;;;;1;75;0;1868;0;26261;;;6.3;;;;;;;;;;;;;;;
MCOGER;2023;630000446;CH DE THIERS;630781029;1;2;9;11;;1;18;0;756;0;6473;0;0;4.58;0.74;0;0;0;0;0;0;0;0;0;8.8;10.4;0;0;3
MCOGER;2023;630000560;CH BILLOM;630781367;0;;;;;1;6;6;8;87;0;;;1.51;;0;0;0;0;;;;;;;;;;
MCOGER;2023;630781821;CLINIQUE PSYCHIATRIQUE LE GRAND PRE;920030269;0;;;;;1;30;;504;0;7491;;;5.5;;0;0;0;0;;;;;;6.4;3.5;;;
MCOGER;2023;630783538;HOPITAL LOUISE MICHEL - CHU63;630780989;1;696;242;938;4.1;1;14;;128;0;1651;;;1.2;;0;;1;;;;;;;3.75;2.8;;;2.14
MCOGER;2023;640000162;CH COTE BASQUE;640780417;1;570;1482;1288;8.45;1;54;0;1485;0;15983;;;10.52;9.92;;;;;;;;;;26.21;29.9;;;10.67
MCOGER;2023;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;1;152;224;301;;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2023;640000410;CENTRE HOSPITALIER OLORON;640780821;1;120;426;318;2.8;1;20;1;484;30;6777;;;1.93;1.84;;;;;;;;;;10.14;11.68;;;5.7
MCOGER;2023;640000600;CENTRE HOSPITALIER DE PAU;640781290;1;466;198;647;6.28;1;52;2;1670;605;18957;;;5.94;5.94;;;;;;;;;;25.12;26.22;0.25;;18.78
MCOGER;2023;640020715;EPS GARAZI;640020707;0;;;;;1;14;0;330;0;3861;;;1.4;;0;0;1;1;;;;;;7.59;6.17;;;5.52
MCOGER;2023;650000045;CH TARBES LOURDES SITE LOURDES;650783160;1;180;328;230;0.2;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2023;650000052;CH BAGNERES DE BIGORRE;650780166;1;293;67;347;;1;20;2;620;274;6618;;;2;1;0;0;1;1;;;;;;16.97;8.23;;;3.09
MCOGER;2023;650000417;CH TARBES LOURDES GESPE SITE TARBES;650783160;1;109;936;398;2.22;1;24;0;724;0;7698;;;5.8;;0;;1;;;;;;;19.04;20.42;0.36;;10.75
MCOGER;2023;650780182;CH TARBES LOURDES FOURCADE SITE VIC;650783160;1;30;592;227;0.7;1;5;2;134;202;2281;;;0;;;;;;;;;;;2.1;1;;;0.2
MCOGER;2023;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;1;113;438;388;2.08;1;4;3;216;396;2412;;;1.1;;0;;1;;;;;;;2.34;3.63;;;1.78
MCOGER;2023;660000084;CH PERPIGNAN;660780180;1;891;666;1547;4.7;1;40;5;1140;1201;14856;0;0;8.97;8.97;;;;;0;0;0;0;0;21.97;21.3;0;0;4.3
MCOGER;2023;660000167;CH PRADES;660780271;1;0;122;122;1.81;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2023;660009689;GCS POLE SANITAIRE CERDAN ERR;660010059;1;21;25;33;4.7;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2023;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;1;1045;718;1661;9.9;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2023;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;1;876;207;920;6.96;1;24;;721;0;8540;;;3.61;3.61;0;0;1;1;;;;;;12.12;20.27;0.89;0;6.54
MCOGER;2023;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;0;;;;;1;0;4;0;553;0;;;0.7;0.7;0;0;1;1;;;;;;1.73;0.05;;;2.47
MCOGER;2023;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;0;;;;;1;24;4;605;206;7537;;;0.3;0.3;0;0;0;0;;;;;;0.47;;0.2;;2.49
MCOGER;2023;670000306;CENTRE HOSPITALIER DÉPARTEMENTAL;670780584;0;;;;;1;36;8;392;854;5247;;;1.5;1.5;1;0;0;0;;;;;;9.72;16.48;;0.5;2.3
MCOGER;2023;670014042;UGECAM-HDJ DU CTRE READAPTATION COLMAR;670013754;0;;;;;1;0;4;0;314;0;;;0.17;;;;;;;;;;;0.18;0.47;0.4;;
MCOGER;2023;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;1;1136;;1049;;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2023;670780188;CLINIQUE SAINTE-BARBE;670014604;0;;;;;1;30;;689;0;10895;69;;;;;;;;;;;;;17;18.75;;;
MCOGER;2023;670783133;HOP ROBERTSAU/PAVILLON SCHUTZENBERGER;670780055;0;;;;;1;48;10;682;1778;8606;;;8.77;7.93;1;1;1;1;;;;;;12.56;16.08;1.7;0.11;22.3
MCOGER;2023;670797539;CLINIQUE DE LA TOUSSAINT;670014604;1;;;;;1;;5;0;1442;0;;;1;;;;;;;;;;;1.75;;;;1
MCOGER;2023;670798636;CLINIQUE SAINT-LUC;670014604;0;;;;;1;;2;0;396;0;;;;;;;;;;;;;;1.2;2;0.3;;
MCOGER;2023;680000122;HOPITAL DE CERNAY;680020336;0;;;;;1;;10;0;1275;0;;;0.4;0.4;;;;;;;;;;0.75;0.7;;;2.83
MCOGER;2023;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;0;;;;;1;10;5;219;0;4009;;;1.9;;;;;;;;;;;3.93;5.96;0.05;;2.76
MCOGER;2023;680000577;CENTRE HOSPITALIER DE PFASTATT;680000411;0;;;;;1;;6;0;1274;0;;;1;1;0;0;0;0;;;;;;2.27;0.6;0.5;0.5;2.15
MCOGER;2023;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;0;;;;;1;;4;0;410;0;;;0.4;;0;0;0;0;;;;;;0.92;0.1;0.33;;1.52
MCOGER;2023;680000882;CLINIQUE DU DIACONAT COLMAR;680000643;0;;;;;1;28;7;590;723;10013;;;4.01;4.01;;;;;;;;;;5.98;8.12;;;7.65
MCOGER;2023;680004546;HOPITAL EMILE MULLER;680020336;0;;;;;1;25;;513;0;9789;;;;;;;;;;;;;;12.52;11.48;;;2.26
MCOGER;2023;680004553;MAISON MEDICALE POUR PERSONNES AGEES;680020336;1;256;355;620;6.15;1;12;6;599;621;2197;;;6.77;0.86;;;;;;;;;;6.77;4.41;;;9
MCOGER;2023;680004579;CENTRE POUR PERSONNES AGEES;680000973;1;2517;892;1763;9.7;1;25;10;495;1629;8684;;;2.56;2.56;0;0;1;1;;;;;;10.93;12.3;1.54;0;10.69
MCOGER;2023;690000013;CH MONTGELAS;690780036;0;;;;;1;17;;375;0;5768;;;1.56;1.56;;;;;;;;;;6.51;8.69;;;8.04
MCOGER;2023;690000021;CH DE SAINTE FOY LES LYON;690780044;0;;;;;1;22;;710;0;7356;;;2.85;0.1;0;0;1;1;;;;;;8.96;9.51;;0.3;7.34
MCOGER;2023;690000245;HOPITAL DE FOURVIERE;690780432;1;855;740;261;8.66;1;58;2;1060;338;10286;;;19.95;15.02;1;1;1;1;;;;;;24.89;35.83;0.08;0;42.98
MCOGER;2023;690000427;CTRE MEDICO-CHIR READAPT. LES MASSUES;750721334;0;;;;;1;44;;747;0;7882;;;4.29;2.7;0;0;1;1;;;;;;12.71;12.4;0.2;0;10.64
MCOGER;2023;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;1;781;319;861;6.3;1;33;;1170;0;12226;;;5.06;4.22;0;0;1;1;;;;;;15.09;14.17;0.21;;4.9
MCOGER;2023;690000773;CH DU MONT D'OR;690782925;1;;121;193;0.74;1;14;0;476;0;6877;;;2;2;1;;1;;;;;;;10;13.03;;;6.31
MCOGER;2023;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;1;1462;0;817;3;1;30;2;902;813;10140;;;4.25;4.05;;;1;1;;;;;;10.17;13.73;;;1.16
MCOGER;2023;690780150;HOPITAL DE L'ARBRESLE LE RAVATEL;690000104;0;;;;;1;20;0;352;0;4151;;;1.89;;1;0;0;0;;;;;;5.01;7.24;;;5.55
MCOGER;2023;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;0;;;;;1;30;0;680;0;6954;;;1.41;1.41;0;0;0;0;;;;;;4.04;5.46;;;0.77
MCOGER;2023;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;1;621;191;558;3.8;1;85;3;2231;158;28615;;;9.43;2.93;0;0;0;0;;;;;;45.87;53.44;2.51;0;22.6
MCOGER;2023;690784137;HOPITAL LYON SUD - HCL;690781810;1;1218;467;1208;5.75;1;74;5;606;1242;10675;;;5.32;3.55;0;0;0;0;;;;;;20.02;30.88;2.79;;20.14
MCOGER;2023;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;0;;;;;1;40;1;391;24;7966;;;2.05;0.8;0;0;1;1;;;;;;11.63;16.9;;;3
MCOGER;2023;690784194;HOPITAL DES CHARPENNES - HCL;690781810;0;;;;;1;76;8;1081;1180;17490;;;8.57;7.27;0;1;1;1;;;;;;33.4;31.14;;0.02;20.19
MCOGER;2023;690787429;HOPITAL DR FREDERIC DUGOUJON - HCL;690781810;1;656;158;613;1.9;1;2;5;32;731;316;;;3.36;2.31;0;0;0;0;;;;;;2.65;3.25;0.15;;5.32
MCOGER;2023;690787478;HOPITAL PIERRE GARRAUD - HCL;690781810;0;;;;;1;5;;260;0;2454;;;0;0;0;0;1;1;;;;;;0.39;1.75;;0.03;1.36
MCOGER;2023;700000029;GH HAUTE SAONE SITE VESOUL;700004591;1;394;1343;1282;7.25;1;22;5;449;2715;7670;1;1;3.8;2;;;1;1;;;;;;9.78;12.24;;;3.28
MCOGER;2023;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;1;200;508;236;1.93;1;50;;2529;0;17998;;;6.25;;;;;;;;;;;29.71;27.17;;;3.87
MCOGER;2023;710010786;CH AUTUN SITE PARPAS;710781451;0;;;;;1;12;;316;0;3414;;;;;0;0;1;0;;;;;;3.78;3.32;;;
MCOGER;2023;710978123;CH PAYS CHAROLAIS BRIONNAIS LA CLAYETT;710780644;0;;;;;1;15;;384;0;4282;;;1.01;;;;;;;;;;;8.47;6.45;;;1.29
MCOGER;2023;710978255;CH ALIGRE BOURBON LANCY;710781568;;;;;;1;;;301;0;4695;;;;;;;;;;;;;;;;;;
MCOGER;2023;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;1;562;105;720;5.6;1;21;0;708;0;7578;;;1.89;1.89;;0;;1;;;;;;10.67;12.18;;;1.26
MCOGER;2023;710978289;CH LES CHANAUX MACON;710780263;1;159;591;957;5.1;1;26;0;652;0;8634;;;4.1;2;0;0;1;1;;;;;;8.8;9.54;;;6.54
MCOGER;2023;710978313;CENTRE HOSPITALIER JEAN BOUVERI;710976705;0;;;;;1;24;5;704;40;8372;;;1.06;0.65;0;0;1;1;;;;;;9.78;12.46;0;0;6.65
MCOGER;2023;710978347;HOTEL DIEU DU CREUSOT;570010181;0;;;;;1;15;1;898;652;8768;;;1;1;;;;;;;;;;6.28;10.7;0;0;4.25
MCOGER;2023;720000033;CENTRE HOSPITALIER DU MANS;720000025;1;1318;13;1217;7.2;1;70;0;1773;0;25805;0;0;5.66;2.37;1;0;1;1;;;;;;24.21;32.12;;;3.27
MCOGER;2023;720000470;CENTRE HOSPITALIER MAMERS;610780082;0;;;;;1;3;;456;0;5201;;;2.26;0.5;;0;1;;;;;;;8.18;11.31;;0.32;4.7
MCOGER;2023;730000031;CHMS CHAMBERY NH;730000015;1;1019;386;271;6.88;1;25;4;645;416;8706;;;2.55;2.55;;;;;;;;;;12.29;13.11;1.2;0.9;3.34
MCOGER;2023;730000049;CH DE MOUTIERS;730002839;1;351;0;;2.39;1;9;;217;0;3413;;;0;0;0;;1;;;;;;;3.3;4.45;;;2.31
MCOGER;2023;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;1;111;0;99;1.8;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2023;730000098;CHMS AIX GRAND PORT;730000015;0;;;;;1;18;;444;0;5851;;;5.53;5.53;;;;;;;;;;7.45;9.16;;;4.59
MCOGER;2023;730000262;CH D'ALBERTVILLE;730002839;1;;;;0.6;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2023;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;1;1263;437;1419;7.07;1;20;5;243;794;6245;;;6.5;3.77;0;0;1;1;;;;;;8.81;10.43;2.53;;10.95
MCOGER;2023;740000302;CH ANNECY-GENEVOIS SITE ST JULIEN EN G;740781133;0;;;;;1;20;;196;0;3807;;;3.19;2.52;1;1;1;1;;;;;;5.32;7.28;0.03;;4.05
MCOGER;2023;740000328;HOPITAUX DU LEMAN;740790381;1;1460;45;755;2.36;1;24;0;651;0;8583;;;4.87;;0;0;0;0;;;;;;8.56;11.71;0.22;;4.23
MCOGER;2023;740781141;CH ALPES LEMAN;740790258;1;1147;196;1344;5.85;1;18;1;605;3;6066;;;3.43;2.05;0;0;0;0;;;;;;3.29;5.93;0;0;1.14
MCOGER;2023;740781224;HOPITAUX DU MONT BLANC SITE SALLANCHES;740001839;1;260;82;320;2.88;1;25;1;455;286;8931;;;3.2;2.09;0;0;0;0;;;;;;10.58;15.95;;;4.81
MCOGER;2023;750041543;HU PARIS NORD SITE BRETONNEAU APHP;750712184;1;321;625;740;7.8;1;31;9;748;1252;10463;;;12.28;10.88;0;0;1;1;;;;;;21.6;24.2;0.5;0.2;14.5
MCOGER;2023;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;1;1590;511;1514;3.2;1;20;4;561;401;7298;;;3.3;3.3;0;0;0;0;;;;;;8.1;14.5;;;2.8
MCOGER;2023;750100083;HU EST PARISIEN SITE ROTHSCHILD APHP;750712184;1;0;466;330;1.5;1;29;4;690;718;9935;;;5.83;5.83;;;;;;;;;;13.11;27.49;0;0;6.17
MCOGER;2023;750100091;HU EST PARISIEN SITE ST ANTOINE APHP;750712184;1;1040;0;725;1.8;1;34;;806;0;10830;;;4.8;4.8;;;;;;;;;;19.67;23.63;0;0;1
MCOGER;2023;750100125;HU PITIE SALPETRIERE APHP;750712184;1;1332;296;115;8.5;1;30;4;821;557;10414;;;8.4;8.4;0;0;0;0;;;;;;17.2;20.5;;;5.9
MCOGER;2023;750100166;HU PARIS CENTRE SITE COCHIN APHP;750712184;1;1911;;1756;3.1;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2023;750100232;HU PARIS NORD SITE BICHAT APHP;750712184;1;1307;0;1000;1.6;1;25;0;518;0;8236;;;3;3;0;0;0;0;;;;;;10.1;13.7;0;0;6
MCOGER;2023;750100273;HU EST PARISIEN SITE TENON APHP;750712184;1;689;0;669;2;1;22;;740;0;10020;;;4;2;0;0;0;0;;;;;;9.9;19.3;;;1.5
MCOGER;2023;750100299;HU PARIS IDF SITE SAINTE PERINE APHP;750712184;1;;;;0.1;1;26;4;636;323;9835;;;4.3;4;1;1;1;1;;;;;;14.1;21.5;0.19;0.33;5.41
MCOGER;2023;750150104;INSTITUT MUTUALISTE MONTSOURIS;750720476;1;180;;330;1;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2023;750150146;HOPITAL LEOPOLD BELLAN;750720609;1;1161;46;1161;2.1;1;58;6;1593;996;17173;;;8.29;6.79;0;0;1;1;;;;;;16.95;16.86;;;5.68
MCOGER;2023;750150237;HOPITAL DE LA CROIX SAINT SIMON;750006728;1;916;202;665;1;1;16;;460;0;5660;;;4;4;0;0;0;0;;;;;;8.85;9.77;;;4.41
MCOGER;2023;750150377;HOPITAL HENRY DUNANT;750721334;0;;;;;1;24;0;513;0;6917;;;4.91;3.71;1;1;0;0;;;;;;7.56;8.97;0.04;0.08;
MCOGER;2023;750160012;CLCC INSTITUT CURIE;750813321;1;1214;0;825;2.8;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2023;750301145;CLINIQUE DU MONT LOUIS;750001042;0;;;;;1;42;0;79;0;785;;;3.5;3.5;;;;;;;;;;8;4;0;0;1
MCOGER;2023;750801441;HU PARIS CENTRE SITE BROCA APHP;750712184;1;1911;45;1752;1.8;1;50;17;1304;3728;17507;;;8.77;8.77;1;1;0;0;;;;;;29.63;38.23;0.46;0.05;19.99
MCOGER;2023;750803447;HU PARIS OUEST SITE G POMPIDOU APHP;750712184;1;;1141;331;2.6;1;36;6;1009;797;9538;;;9.94;9.94;1;1;0;0;;;;;;13.76;14;;;7.6
MCOGER;2023;760000018;CH DIEPPE;760780023;1;214;260;474;3.43;1;30;0;803;0;10705;;;7.28;7.28;0;0;1;1;;;;;;14.53;15.58;;;5.8
MCOGER;2023;760000141;HOPITAL SAINT JULIEN CHU ROUEN;760780239;0;;;;;1;59;;1897;0;20859;;;4;0;0;;1;;;;;;;12.96;18.46;;;9.83
MCOGER;2023;760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;760780239;1;469;2;437;0.4;1;30;;1057;0;10461;;;10.13;4.34;0;0;0;0;;;;;;13.94;16.74;;;5.17
MCOGER;2023;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;1;341;54;436;3.11;1;20;;573;0;5704;;;2.59;0.08;0;0;1;1;;;;;;12.24;14.16;;;2.2
MCOGER;2023;760000372;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;1;75;0;75;1;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2023;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;1;508;382;508;1.5;1;12;0;666;0;6413;;;7.09;7.09;0;0;1;1;;;;;;6.63;10.77;0.5;0;3.19
MCOGER;2023;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;0;;;;;1;25;0;123;2;936;;;2.95;;0;0;1;1;;;;;;10.95;11.28;;;1.12
MCOGER;2023;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;0;;;;;1;30;3;1013;394;9614;;;2.09;1;0;;1;;;;;;;;;;;
MCOGER;2023;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;1;322;87;420;0.98;1;28;0;614;0;9829;;;3.42;0.5;0;0;1;0;;;;;;13.68;13.65;;;5.05
MCOGER;2023;770000131;CH DE COULOMMIERS;770021145;1;1836;96;798;3.8;1;30;0;828;0;9835;;;8;1;;;1;1;;;;;;11.45;15.79;;;1.83
MCOGER;2023;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;1;;;;0.8;0;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2023;770000156;CH DE MELUN SITE SANTEPOLE;770110054;1;960;380;1233;3.7;1;36;;885;0;12371;;;8.88;6.98;0;0;0;0;32;7;;;14;31.06;6.96;;;15.44
MCOGER;2023;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;0;;;;;1;30;1;958;115;10298;;;5.44;;1;1;1;1;;;;;;;;;;
MCOGER;2023;770000172;CH DE PROVINS LEON BINET;770110070;1;;;;;1;31;1;756;26;10777;;;6.82;6.82;;;;;;;;;;10.18;10.01;0;0;2
MCOGER;2023;770000180;CH DE BRIE COMTE ROBERT;770110054;1;;;;;1;30;;377;0;6205;;;4.81;1;0;0;1;0;11;15;1;;9;10.43;12.92;0.48;;7.9
MCOGER;2023;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;1;;;;;1;30;0;986;0;10426;;;5.24;;;;;;;;;;;;;;;
MCOGER;2023;770000446;CH DE MEAUX SITE SAINT FARON;770021145;1;789;124;752;2.13;1;30;0;1219;26;10429;;;5.98;2.93;;;;;;;;;;11.76;15.58;;;3.16
MCOGER;2023;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;1;1255;221;1189;2.71;1;28;1;568;466;10071;;;5.12;1.8;0;;1;;;;;;;11.67;14.75;;;4.68
MCOGER;2023;780000287;CH FRANCOIS QUESNAY MANTES;780110011;1;1674;0;857;2.5;1;22;0;341;0;7531;;;3.04;;1;;0;;;;;;;9.54;10.63;;;6.95
MCOGER;2023;780000295;CHI DE MEULAN LES MUREAUX;780002697;1;;;;;1;28;1;664;8;8365;;;5.07;3.99;;;;;;;;;;10.2;16.77;;1;3.34
MCOGER;2023;780000303;CENTRE HOSPITALIER DE PLAISIR;780024113;1;0;89;59;1.3;1;52;3;1143;334;14244;;;7.31;;1;;1;;;;;;;19.07;33.01;1.43;0.13;9.41
MCOGER;2023;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;1;750;117;784;2.33;1;21;2;386;385;4725;;;7.35;4.65;0;0;0;0;;;;;;2.56;;;;0.34
MCOGER;2023;780000329;CH DE RAMBOUILLET;780110052;1;1159;782;509;;1;29;1;696;297;9879;;;3.07;3.07;0;0;0;0;;;;;;6.97;15.99;1;;7.74
MCOGER;2023;780140018;INSTITUT MGEN DE LA VERRIERE;750005068;0;;;;;1;25;;398;0;5851;;;4.7;3.72;;;;;;;;;;16.7;21.55;0.4;;4.16
MCOGER;2023;780150066;HOPITAL LA PORTE VERTE;780808614;1;129;;62;1.03;1;101;5;4318;759;35694;;;13.9;11.9;1;1;0;0;;;;;;28.34;35.94;;;28.7
MCOGER;2023;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;1;1883;222;1164;6.5;1;24;0;966;0;6532;;;5.97;5.97;;;;;;;;;;14.79;13.02;;;3.21
MCOGER;2023;790000087;CENTRE HOSPITALIER DE NIORT;790000012;1;2399;12;1161;6.3;1;30;2;1160;197;14834;;;4.39;3.54;0;0;1;1;;;;;;14.44;17.68;;;5.19
MCOGER;2023;790000111;CH HAUT VAL SEVRE & MELLOIS - ST MAIX.;790019491;1;358;0;308;1.74;1;20;;391;0;5598;;;1.86;1.86;0;0;1;1;;;;;;6.04;13.88;;;
MCOGER;2023;790000137;CH HAUT VAL SEVRE & MELLOIS - MELLE;790019491;1;154;0;154;2.02;1;12;0;181;0;4160;;;0.8;0.8;0;0;1;1;;;;;;6.32;8.28;;;
MCOGER;2023;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;1;213;51;185;3.3;1;24;0;512;0;7656;;;1;;;;;;;;;;;9.28;12.02;0.04;;4.52
MCOGER;2023;800000143;CH ABBEVILLE;800000028;1;859;60;806;4;1;40;1;2346;214;17329;;;8.92;8.92;0;0;0;0;;;;;;22.61;25.15;;;7.81
MCOGER;2023;800000192;CHU AMIENS NORD;800000044;0;;;;;1;0;;120;0;1565;;;0.32;0.21;;;;;;;;;;0.84;1.15;;;1.37
