BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB;COMEHPAD
USLD_P;2023;560000127;CHBA SITE DE VANNES;560023210;N2410;0.35;;1
USLD_P;2023;560000127;CHBA SITE DE VANNES;560023210;N2460;0.02;;1
USLD_P;2023;560000127;CHBA SITE DE VANNES;560023210;N2510;25.29;;1
USLD_P;2023;560000127;CHBA SITE DE VANNES;560023210;NAUT;10.53;;1
USLD_P;2023;560000200;CHBA SITE D'AURAY;560023210;MEDCH;0.7;;1
USLD_P;2023;560000200;CHBA SITE D'AURAY;560023210;N2210;1.88;;
USLD_P;2023;560000200;CHBA SITE D'AURAY;560023210;N2410;0.5;;
USLD_P;2023;560000200;CHBA SITE D'AURAY;560023210;N2510;2.69;;
USLD_P;2023;560000200;CHBA SITE D'AURAY;560023210;NAUT;1.46;;
USLD_P;2023;560000275;GHBS - HOPITAL DE KERLIVIO;560005746;MEDCH;0.8;;0
USLD_P;2023;560000275;GHBS - HOPITAL DE KERLIVIO;560005746;N2210;7.31;;1
USLD_P;2023;560000275;GHBS - HOPITAL DE KERLIVIO;560005746;N2510;16.47;;1
USLD_P;2023;560000275;GHBS - HOPITAL DE KERLIVIO;560005746;NAUT;12.74;;1
USLD_P;2023;560000291;CENTRE HOSPITALIER DE BELLE ILE EN MER;560000085;M1320;0.25;;1
USLD_P;2023;560000291;CENTRE HOSPITALIER DE BELLE ILE EN MER;560000085;MEDCH;0.25;;1
USLD_P;2023;560000291;CENTRE HOSPITALIER DE BELLE ILE EN MER;560000085;N2210;3.95;;1
USLD_P;2023;560000291;CENTRE HOSPITALIER DE BELLE ILE EN MER;560000085;N2410;0.25;;1
USLD_P;2023;560000291;CENTRE HOSPITALIER DE BELLE ILE EN MER;560000085;N2460;0.07;;1
USLD_P;2023;560000291;CENTRE HOSPITALIER DE BELLE ILE EN MER;560000085;N2510;5.96;;1
USLD_P;2023;560000291;CENTRE HOSPITALIER DE BELLE ILE EN MER;560000085;NAUT;1.98;;1
USLD_P;2023;560003980;GHBS - HOPITAL DE KERBERNES;560005746;M1320;0.75;;1
USLD_P;2023;560003980;GHBS - HOPITAL DE KERBERNES;560005746;MEDCH;0.84;;1
USLD_P;2023;560003980;GHBS - HOPITAL DE KERBERNES;560005746;N2210;7.95;;1
USLD_P;2023;560003980;GHBS - HOPITAL DE KERBERNES;560005746;N2510;17.34;;1
USLD_P;2023;560003980;GHBS - HOPITAL DE KERBERNES;560005746;NAUT;10.95;;1
USLD_P;2023;560010092;USLD UHR EPSM MORBIHAN;560002032;MEDCH;0.8;;
USLD_P;2023;560010092;USLD UHR EPSM MORBIHAN;560002032;N2210;10.17;;
USLD_P;2023;560010092;USLD UHR EPSM MORBIHAN;560002032;N2510;31.48;;
USLD_P;2023;560010092;USLD UHR EPSM MORBIHAN;560002032;NAUT;13.65;;
USLD_P;2023;560012122;LONG SEJOUR - CHS CAUDAN;560002677;M1320;1;;0
USLD_P;2023;560012122;LONG SEJOUR - CHS CAUDAN;560002677;MEDCH;1.2;;0
USLD_P;2023;560012122;LONG SEJOUR - CHS CAUDAN;560002677;N2210;8;;0
USLD_P;2023;560012122;LONG SEJOUR - CHS CAUDAN;560002677;N2410;0.04;;0
USLD_P;2023;560012122;LONG SEJOUR - CHS CAUDAN;560002677;N2460;0.8;;0
USLD_P;2023;560012122;LONG SEJOUR - CHS CAUDAN;560002677;N2510;17.91;;0
USLD_P;2023;560012122;LONG SEJOUR - CHS CAUDAN;560002677;NAUT;14.2;;0
USLD_P;2023;560014219;CHCB SITE SSR PONTIVY;560014748;M1320;0.6;;1
USLD_P;2023;560014219;CHCB SITE SSR PONTIVY;560014748;MEDCH;0.6;;1
USLD_P;2023;560014219;CHCB SITE SSR PONTIVY;560014748;N2210;7.6;;1
USLD_P;2023;560014219;CHCB SITE SSR PONTIVY;560014748;N2510;13.1;;1
USLD_P;2023;560014219;CHCB SITE SSR PONTIVY;560014748;N3120;0.09;;1
USLD_P;2023;560014219;CHCB SITE SSR PONTIVY;560014748;NAUT;3.4;;1
USLD_P;2023;560015422;GHBS SITE DE KERDURAND RIANTEC;560005746;MEDCH;0.49;;0
USLD_P;2023;560015422;GHBS SITE DE KERDURAND RIANTEC;560005746;N2210;6.45;;1
USLD_P;2023;560015422;GHBS SITE DE KERDURAND RIANTEC;560005746;N2510;14.01;;1
USLD_P;2023;560015422;GHBS SITE DE KERDURAND RIANTEC;560005746;NAUT;11.53;;1
USLD_P;2023;560027641;USLD CH JOSSELIN;560000077;M1320;0.2;;0
USLD_P;2023;560027641;USLD CH JOSSELIN;560000077;MEDCH;0.93;;0
USLD_P;2023;560027641;USLD CH JOSSELIN;560000077;N2210;11.31;;0
USLD_P;2023;560027641;USLD CH JOSSELIN;560000077;N2460;0.34;;1
USLD_P;2023;560027641;USLD CH JOSSELIN;560000077;N2510;29.65;;0
USLD_P;2023;560027641;USLD CH JOSSELIN;560000077;NAUT;37.69;;1
USLD_P;2023;570000109;NIDERVILLER - CRS SAINT LUC;570000034;MEDCH;0.5;;
USLD_P;2023;570000109;NIDERVILLER - CRS SAINT LUC;570000034;N2210;8.81;;
USLD_P;2023;570000109;NIDERVILLER - CRS SAINT LUC;570000034;N2410;0.2;;
USLD_P;2023;570000109;NIDERVILLER - CRS SAINT LUC;570000034;N2460;0.07;;
USLD_P;2023;570000109;NIDERVILLER - CRS SAINT LUC;570000034;N2510;29.47;;
USLD_P;2023;570000109;NIDERVILLER - CRS SAINT LUC;570000034;N3120;0.2;;
USLD_P;2023;570000109;NIDERVILLER - CRS SAINT LUC;570000034;NAUT;12.36;;
USLD_P;2023;570000166;CTRE DE GERIATRIE FORBACH - SOS SANTE;570010181;MEDCH;0.57;;0
USLD_P;2023;570000166;CTRE DE GERIATRIE FORBACH - SOS SANTE;570010181;N2210;5;;0
USLD_P;2023;570000166;CTRE DE GERIATRIE FORBACH - SOS SANTE;570010181;N2510;10.5;;0
USLD_P;2023;570000166;CTRE DE GERIATRIE FORBACH - SOS SANTE;570010181;NAUT;4.15;;0
USLD_P;2023;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;M1320;0.49;;0
USLD_P;2023;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;MEDCH;0.59;;0
USLD_P;2023;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;N2210;4.71;;0
USLD_P;2023;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;N2510;12.45;;0
USLD_P;2023;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;NAUT;2.75;;0
USLD_P;2023;570000448;CMSC FILIERIS DE CHARLEVILLE SOUS BOIS;750050759;MEDCH;0.8;;
USLD_P;2023;570000448;CMSC FILIERIS DE CHARLEVILLE SOUS BOIS;750050759;N2210;5.8;;
USLD_P;2023;570000448;CMSC FILIERIS DE CHARLEVILLE SOUS BOIS;750050759;N2460;1;;
USLD_P;2023;570000448;CMSC FILIERIS DE CHARLEVILLE SOUS BOIS;750050759;N2510;14.9;;
USLD_P;2023;570000448;CMSC FILIERIS DE CHARLEVILLE SOUS BOIS;750050759;N3120;0.2;;
USLD_P;2023;570000448;CMSC FILIERIS DE CHARLEVILLE SOUS BOIS;750050759;NAUT;10.81;;
USLD_P;2023;570000455;HOPITAL DE CHATEAU-SALINS - SOS SANTE;570010181;M1320;;;1
USLD_P;2023;570000455;HOPITAL DE CHATEAU-SALINS - SOS SANTE;570010181;MEDCH;0.73;1;1
USLD_P;2023;570000455;HOPITAL DE CHATEAU-SALINS - SOS SANTE;570010181;N2210;4.72;;1
USLD_P;2023;570000455;HOPITAL DE CHATEAU-SALINS - SOS SANTE;570010181;N2410;0.3;;1
USLD_P;2023;570000455;HOPITAL DE CHATEAU-SALINS - SOS SANTE;570010181;N2460;0.18;;1
USLD_P;2023;570000455;HOPITAL DE CHATEAU-SALINS - SOS SANTE;570010181;N2510;11.49;;1
USLD_P;2023;570000455;HOPITAL DE CHATEAU-SALINS - SOS SANTE;570010181;N3120;;;1
USLD_P;2023;570000455;HOPITAL DE CHATEAU-SALINS - SOS SANTE;570010181;NAUT;7.66;;1
USLD_P;2023;570000562;HOPITAL ST FRANCOIS - MARANGE-SILVANGE;570030395;M1320;0.8;;
USLD_P;2023;570000562;HOPITAL ST FRANCOIS - MARANGE-SILVANGE;570030395;MEDCH;1.8;;
USLD_P;2023;570000562;HOPITAL ST FRANCOIS - MARANGE-SILVANGE;570030395;N2210;13.2;;
USLD_P;2023;570000562;HOPITAL ST FRANCOIS - MARANGE-SILVANGE;570030395;N2410;0.8;;
USLD_P;2023;570000562;HOPITAL ST FRANCOIS - MARANGE-SILVANGE;570030395;N2460;0.8;;
USLD_P;2023;570000562;HOPITAL ST FRANCOIS - MARANGE-SILVANGE;570030395;N2510;24.2;;
USLD_P;2023;570000562;HOPITAL ST FRANCOIS - MARANGE-SILVANGE;570030395;N3120;1;;
USLD_P;2023;570000562;HOPITAL ST FRANCOIS - MARANGE-SILVANGE;570030395;NAUT;12.7;;
USLD_P;2023;570000661;HOPITAL SAINT JOSEPH DE BITCHE;570000158;MEDCH;1.78;;0
USLD_P;2023;570000661;HOPITAL SAINT JOSEPH DE BITCHE;570000158;N2210;6.63;;
USLD_P;2023;570000661;HOPITAL SAINT JOSEPH DE BITCHE;570000158;N2510;11.6;;
USLD_P;2023;570000661;HOPITAL SAINT JOSEPH DE BITCHE;570000158;NAUT;4.96;;
USLD_P;2023;570000893;CHS DE SARREGUEMINES;570000141;MEDCH;0.4;;
USLD_P;2023;570000893;CHS DE SARREGUEMINES;570000141;N2210;7.78;;1
USLD_P;2023;570000893;CHS DE SARREGUEMINES;570000141;N2410;0.16;;1
USLD_P;2023;570000893;CHS DE SARREGUEMINES;570000141;N2460;0.13;;1
USLD_P;2023;570000893;CHS DE SARREGUEMINES;570000141;N2510;10.01;;1
USLD_P;2023;570000893;CHS DE SARREGUEMINES;570000141;N3120;0.05;;1
USLD_P;2023;570000893;CHS DE SARREGUEMINES;570000141;NAUT;7.33;;1
USLD_P;2023;570000968;CH LE SECQ DE CREPY DE BOULAY;570000430;N2210;6;;0
USLD_P;2023;570000968;CH LE SECQ DE CREPY DE BOULAY;570000430;N2510;9;;0
USLD_P;2023;570003079;CENTRE DE GERIATRIE LE KEM - SOS SANTE;570010181;MEDCH;0.9;;0
USLD_P;2023;570003079;CENTRE DE GERIATRIE LE KEM - SOS SANTE;570010181;N2210;6.9;;0
USLD_P;2023;570003079;CENTRE DE GERIATRIE LE KEM - SOS SANTE;570010181;N2460;0.3;;0
USLD_P;2023;570003079;CENTRE DE GERIATRIE LE KEM - SOS SANTE;570010181;N2510;11.5;;0
USLD_P;2023;570003079;CENTRE DE GERIATRIE LE KEM - SOS SANTE;570010181;NAUT;10.69;;0
USLD_P;2023;570003947;USLD HOPITAL STE BLANDINE DE METZ;570023630;MEDCH;0.5;;
USLD_P;2023;570005215;CENTRE FELIX MARECHAL DE METZ - CHR;570005165;M1320;0.15;;0
USLD_P;2023;570005215;CENTRE FELIX MARECHAL DE METZ - CHR;570005165;MEDCH;0.15;;0
USLD_P;2023;570005215;CENTRE FELIX MARECHAL DE METZ - CHR;570005165;N2210;7.07;;0
USLD_P;2023;570005215;CENTRE FELIX MARECHAL DE METZ - CHR;570005165;N2410;0.2;;0
USLD_P;2023;570005215;CENTRE FELIX MARECHAL DE METZ - CHR;570005165;N2460;0.4;;0
USLD_P;2023;570005215;CENTRE FELIX MARECHAL DE METZ - CHR;570005165;N2510;14.91;;0
USLD_P;2023;570005215;CENTRE FELIX MARECHAL DE METZ - CHR;570005165;NAUT;6.54;;0
USLD_P;2023;570012369;CMS DE GORZE;570011387;MEDCH;0.6;;1
USLD_P;2023;570012369;CMS DE GORZE;570011387;N2210;2.77;;0
USLD_P;2023;570012369;CMS DE GORZE;570011387;N2510;14.44;;0
USLD_P;2023;570012369;CMS DE GORZE;570011387;NAUT;10.83;;1
USLD_P;2023;570015776;USLD PHG FILIERIS DE CREUTZWALD;750050759;M1320;1;;0
USLD_P;2023;570015776;USLD PHG FILIERIS DE CREUTZWALD;750050759;MEDCH;1.33;;
USLD_P;2023;570015776;USLD PHG FILIERIS DE CREUTZWALD;750050759;N2210;8.27;;0
USLD_P;2023;570015776;USLD PHG FILIERIS DE CREUTZWALD;750050759;N2410;0.14;;1
USLD_P;2023;570015776;USLD PHG FILIERIS DE CREUTZWALD;750050759;N2460;0.1;;1
USLD_P;2023;570015776;USLD PHG FILIERIS DE CREUTZWALD;750050759;N2510;23.08;;0
USLD_P;2023;570015776;USLD PHG FILIERIS DE CREUTZWALD;750050759;NAUT;16.04;;0
USLD_P;2023;580004836;CENTRE COLBERT MEDECINE ET SSR;580780039;M1320;1.25;;0
USLD_P;2023;580004836;CENTRE COLBERT MEDECINE ET SSR;580780039;MEDCH;1.25;;0
USLD_P;2023;580004836;CENTRE COLBERT MEDECINE ET SSR;580780039;N2210;17.9;;
USLD_P;2023;580004836;CENTRE COLBERT MEDECINE ET SSR;580780039;N2510;33.75;;
USLD_P;2023;580004836;CENTRE COLBERT MEDECINE ET SSR;580780039;N3120;0.67;;
USLD_P;2023;580004836;CENTRE COLBERT MEDECINE ET SSR;580780039;NAUT;14.5;;
USLD_P;2023;580972628;MOYEN SEJOUR PIGNELIN;580780039;M1320;0.15;;
USLD_P;2023;580972628;MOYEN SEJOUR PIGNELIN;580780039;MEDCH;0.15;;
USLD_P;2023;580972628;MOYEN SEJOUR PIGNELIN;580780039;N2210;1;;
USLD_P;2023;580972628;MOYEN SEJOUR PIGNELIN;580780039;N2460;0.12;;
USLD_P;2023;580972628;MOYEN SEJOUR PIGNELIN;580780039;N2510;12.4;;
USLD_P;2023;580972628;MOYEN SEJOUR PIGNELIN;580780039;NAUT;0.94;;
USLD_P;2023;580972644;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;580781136;N2210;3.28;;
USLD_P;2023;580972644;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;580781136;N2510;14.23;;
USLD_P;2023;580972644;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;580781136;NAUT;13.16;;
USLD_P;2023;580972677;CH COSNE COURS SUR LOIRE;580780088;MEDCH;0.2;;1
USLD_P;2023;580972677;CH COSNE COURS SUR LOIRE;580780088;N2210;0.21;;1
USLD_P;2023;580972677;CH COSNE COURS SUR LOIRE;580780088;N2510;0.36;;
USLD_P;2023;580972677;CH COSNE COURS SUR LOIRE;580780088;NAUT;10.05;;1
USLD_P;2023;580972685;CH DECIZE;580780096;M1320;0.09;;1
USLD_P;2023;580972685;CH DECIZE;580780096;MEDCH;0.4;;1
USLD_P;2023;580972685;CH DECIZE;580780096;N2210;6.38;;1
USLD_P;2023;580972685;CH DECIZE;580780096;N2410;0.1;;1
USLD_P;2023;580972685;CH DECIZE;580780096;N2460;0.25;;1
USLD_P;2023;580972685;CH DECIZE;580780096;N2510;10.86;;1
USLD_P;2023;580972685;CH DECIZE;580780096;N3120;0.1;;1
USLD_P;2023;580972685;CH DECIZE;580780096;NAUT;9.85;;1
USLD_P;2023;590000014;CH SOMAIN;590780052;M1320;0.5;0;0
USLD_P;2023;590000014;CH SOMAIN;590780052;MEDCH;0.7;0;0
USLD_P;2023;590000014;CH SOMAIN;590780052;N2210;7;0;0
USLD_P;2023;590000014;CH SOMAIN;590780052;N2410;0.4;0;0
USLD_P;2023;590000014;CH SOMAIN;590780052;N2460;0.4;0;0
USLD_P;2023;590000014;CH SOMAIN;590780052;N2510;15;0;0
USLD_P;2023;590000014;CH SOMAIN;590780052;NAUT;4.5;0;1
USLD_P;2023;590000121;CH SECLIN;590780227;M1320;1.4;;0
USLD_P;2023;590000121;CH SECLIN;590780227;MEDCH;1.4;;0
USLD_P;2023;590000121;CH SECLIN;590780227;N2210;10.98;;0
USLD_P;2023;590000121;CH SECLIN;590780227;N2410;1;;0
USLD_P;2023;590000121;CH SECLIN;590780227;N2460;0.3;;0
USLD_P;2023;590000121;CH SECLIN;590780227;N2510;19.79;;0
USLD_P;2023;590000121;CH SECLIN;590780227;NAUT;13.03;;0
USLD_P;2023;590000428;CH CAMBRAI;590781605;M1320;1;;0
USLD_P;2023;590000428;CH CAMBRAI;590781605;MEDCH;1;;0
USLD_P;2023;590000428;CH CAMBRAI;590781605;N2210;12.29;;0
USLD_P;2023;590000428;CH CAMBRAI;590781605;N2460;0.48;;0
USLD_P;2023;590000428;CH CAMBRAI;590781605;N2510;20;;0
USLD_P;2023;590000428;CH CAMBRAI;590781605;NAUT;7.49;;0
USLD_P;2023;590000451;CH HAUTMONT;590781647;M1320;0.74;;0
USLD_P;2023;590000451;CH HAUTMONT;590781647;MEDCH;2.27;;0
USLD_P;2023;590000451;CH HAUTMONT;590781647;N2210;7.63;;0
USLD_P;2023;590000451;CH HAUTMONT;590781647;N2410;0.82;;0
USLD_P;2023;590000451;CH HAUTMONT;590781647;N2510;24.15;;0
USLD_P;2023;590000451;CH HAUTMONT;590781647;NAUT;4.68;;0
USLD_P;2023;590000469;CH FOURMIES;590781662;MEDCH;1;0;0
USLD_P;2023;590000469;CH FOURMIES;590781662;N2210;3.27;0;0
USLD_P;2023;590000469;CH FOURMIES;590781662;N2460;1;0;0
USLD_P;2023;590000469;CH FOURMIES;590781662;N2510;9.21;0;0
USLD_P;2023;590000469;CH FOURMIES;590781662;N3120;0.07;0;0
USLD_P;2023;590000469;CH FOURMIES;590781662;NAUT;8.79;0;0
USLD_P;2023;590000477;CH LE QUESNOY;590781670;M1320;0.5;;1
USLD_P;2023;590000477;CH LE QUESNOY;590781670;MEDCH;0.5;;1
USLD_P;2023;590000477;CH LE QUESNOY;590781670;N2210;9.58;;1
USLD_P;2023;590000477;CH LE QUESNOY;590781670;N2510;17.48;;1
USLD_P;2023;590000477;CH LE QUESNOY;590781670;NAUT;17.02;;1
USLD_P;2023;590000527;CH AVESNES;590781795;M1320;0.4;;
USLD_P;2023;590000527;CH AVESNES;590781795;MEDCH;0.65;;
USLD_P;2023;590000527;CH AVESNES;590781795;N2210;7.26;;
USLD_P;2023;590000527;CH AVESNES;590781795;N2410;0.15;;
USLD_P;2023;590000527;CH AVESNES;590781795;N2460;0.5;;
USLD_P;2023;590000527;CH AVESNES;590781795;N2510;15.95;;
USLD_P;2023;590000527;CH AVESNES;590781795;NAUT;9.12;;
USLD_P;2023;590000592;CH DENAIN;590782165;M1320;1.4;;0
USLD_P;2023;590000592;CH DENAIN;590782165;MEDCH;1.4;;0
USLD_P;2023;590000592;CH DENAIN;590782165;N2210;9.14;;0
USLD_P;2023;590000592;CH DENAIN;590782165;N2410;0.55;;1
USLD_P;2023;590000592;CH DENAIN;590782165;N2460;;;1
USLD_P;2023;590000592;CH DENAIN;590782165;N2510;24.67;;0
USLD_P;2023;590000592;CH DENAIN;590782165;N3120;0.33;;1
USLD_P;2023;590000592;CH DENAIN;590782165;NAUT;14.58;1;1
USLD_P;2023;590001004;CH DOUAI DECHY;590783239;MEDCH;0.5;;0
USLD_P;2023;590001004;CH DOUAI DECHY;590783239;N2210;5;;
USLD_P;2023;590001004;CH DOUAI DECHY;590783239;N2510;33.91;;
USLD_P;2023;590001004;CH DOUAI DECHY;590783239;NAUT;16.23;;
USLD_P;2023;590001582;CH INTERCOMMUNAL WASQUEHAL;590785663;M1320;0.5;;1
USLD_P;2023;590001582;CH INTERCOMMUNAL WASQUEHAL;590785663;MEDCH;0.5;;1
USLD_P;2023;590001582;CH INTERCOMMUNAL WASQUEHAL;590785663;N2210;8.13;;1
USLD_P;2023;590001582;CH INTERCOMMUNAL WASQUEHAL;590785663;N2410;;;1
USLD_P;2023;590001582;CH INTERCOMMUNAL WASQUEHAL;590785663;N2460;;;1
USLD_P;2023;590001582;CH INTERCOMMUNAL WASQUEHAL;590785663;N2510;15.88;;1
USLD_P;2023;590001582;CH INTERCOMMUNAL WASQUEHAL;590785663;N3120;;;1
USLD_P;2023;590001582;CH INTERCOMMUNAL WASQUEHAL;590785663;NAUT;22.4;;1
USLD_P;2023;590001749;POLYCLINIQUE DE GRANDE SYNTHE;590788956;M1320;1.2;;
USLD_P;2023;590001749;POLYCLINIQUE DE GRANDE SYNTHE;590788956;MEDCH;1.2;;
USLD_P;2023;590001749;POLYCLINIQUE DE GRANDE SYNTHE;590788956;N2210;11.62;;
USLD_P;2023;590001749;POLYCLINIQUE DE GRANDE SYNTHE;590788956;N2410;0.04;;
USLD_P;2023;590001749;POLYCLINIQUE DE GRANDE SYNTHE;590788956;N2460;0.9;;
USLD_P;2023;590001749;POLYCLINIQUE DE GRANDE SYNTHE;590788956;N2510;43.57;;
USLD_P;2023;590001749;POLYCLINIQUE DE GRANDE SYNTHE;590788956;N3120;0.39;;
USLD_P;2023;590001749;POLYCLINIQUE DE GRANDE SYNTHE;590788956;NAUT;19.45;;
USLD_P;2023;590044632;USLD ISABEAU DE ROUBAIX CH ROUBAIX;590782421;MEDCH;0.3;;1
USLD_P;2023;590044632;USLD ISABEAU DE ROUBAIX CH ROUBAIX;590782421;N2210;9.68;;1
USLD_P;2023;590044632;USLD ISABEAU DE ROUBAIX CH ROUBAIX;590782421;N2510;21.62;;1
USLD_P;2023;590044632;USLD ISABEAU DE ROUBAIX CH ROUBAIX;590782421;NAUT;14.38;;1
USLD_P;2023;590791091;CSPA LES BATELIERS CHU LILLE;590780193;M1320;0.57;;1
USLD_P;2023;590791091;CSPA LES BATELIERS CHU LILLE;590780193;MEDCH;1.51;;1
USLD_P;2023;590791091;CSPA LES BATELIERS CHU LILLE;590780193;N2210;15.71;;0
USLD_P;2023;590791091;CSPA LES BATELIERS CHU LILLE;590780193;N2460;0.39;;0
USLD_P;2023;590791091;CSPA LES BATELIERS CHU LILLE;590780193;N2510;50.94;;
USLD_P;2023;590791091;CSPA LES BATELIERS CHU LILLE;590780193;N3120;0.25;;1
USLD_P;2023;590791091;CSPA LES BATELIERS CHU LILLE;590780193;NAUT;25.96;;1
USLD_P;2023;590791323;CTRE CONVALESCENCE SSR CH ARMENTIÈRES;590782637;MEDCH;0.74;;
USLD_P;2023;590791323;CTRE CONVALESCENCE SSR CH ARMENTIÈRES;590782637;N2210;9.2;;1
USLD_P;2023;590791323;CTRE CONVALESCENCE SSR CH ARMENTIÈRES;590782637;N2460;0.74;;1
USLD_P;2023;590791323;CTRE CONVALESCENCE SSR CH ARMENTIÈRES;590782637;N2510;20.09;;1
USLD_P;2023;590791323;CTRE CONVALESCENCE SSR CH ARMENTIÈRES;590782637;N3120;0.5;;1
USLD_P;2023;590791323;CTRE CONVALESCENCE SSR CH ARMENTIÈRES;590782637;NAUT;18.62;;1
USLD_P;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;M1320;2.8;;1
USLD_P;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;MEDCH;2.8;;1
USLD_P;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;N2210;7.63;;0
USLD_P;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;N2510;28.6;;0
USLD_P;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;NAUT;11.65;;0
USLD_P;2023;590812186;HOP LA FRATERNITE CH ROUBAIX;590782421;M1320;0.4;;1
USLD_P;2023;590812186;HOP LA FRATERNITE CH ROUBAIX;590782421;MEDCH;1.82;;1
USLD_P;2023;590812186;HOP LA FRATERNITE CH ROUBAIX;590782421;N2210;13.33;;1
USLD_P;2023;590812186;HOP LA FRATERNITE CH ROUBAIX;590782421;N2510;51.25;;1
USLD_P;2023;590812186;HOP LA FRATERNITE CH ROUBAIX;590782421;NAUT;29.17;;1
USLD_P;2023;590812749;USLD CH VALENCIENNES;590782215;M1320;1.02;;0
USLD_P;2023;590812749;USLD CH VALENCIENNES;590782215;MEDCH;1.02;;0
USLD_P;2023;590812749;USLD CH VALENCIENNES;590782215;N2210;16.93;;0
USLD_P;2023;590812749;USLD CH VALENCIENNES;590782215;N2460;0.24;;0
USLD_P;2023;590812749;USLD CH VALENCIENNES;590782215;N2510;42.22;;0
USLD_P;2023;590812749;USLD CH VALENCIENNES;590782215;N3120;0.22;;0
USLD_P;2023;590812749;USLD CH VALENCIENNES;590782215;NAUT;23.72;;1
USLD_P;2023;600000020;HL CRÉPY-EN-VALOIS;600100085;MEDCH;0.3;;0
USLD_P;2023;600000020;HL CRÉPY-EN-VALOIS;600100085;N2210;4.59;;0
USLD_P;2023;600000020;HL CRÉPY-EN-VALOIS;600100085;N2460;0.44;;0
USLD_P;2023;600000020;HL CRÉPY-EN-VALOIS;600100085;N2510;15.35;;0
USLD_P;2023;600000020;HL CRÉPY-EN-VALOIS;600100085;NAUT;1;;0
USLD_P;2023;600000046;CH PONT-SAINTE-MAXENCE;600100127;M1320;0.6;;1
USLD_P;2023;600000046;CH PONT-SAINTE-MAXENCE;600100127;MEDCH;0.9;;1
USLD_P;2023;600000046;CH PONT-SAINTE-MAXENCE;600100127;N2210;5.68;;1
USLD_P;2023;600000046;CH PONT-SAINTE-MAXENCE;600100127;N2410;0.24;;1
USLD_P;2023;600000046;CH PONT-SAINTE-MAXENCE;600100127;N2510;10.92;;1
USLD_P;2023;600000046;CH PONT-SAINTE-MAXENCE;600100127;NAUT;8.64;;1
USLD_P;2023;600000053;CH GHPSO SENLIS;600101984;M1320;1.27;;0
USLD_P;2023;600000053;CH GHPSO SENLIS;600101984;MEDCH;1.27;;0
USLD_P;2023;600000053;CH GHPSO SENLIS;600101984;N2210;19.81;;0
USLD_P;2023;600000053;CH GHPSO SENLIS;600101984;N2510;23.49;;0
USLD_P;2023;600000053;CH GHPSO SENLIS;600101984;NAUT;23.17;;0
USLD_P;2023;600000152;CH CHAUMONT-EN-VEXIN;600100572;MEDCH;2;0;
USLD_P;2023;600000152;CH CHAUMONT-EN-VEXIN;600100572;N2210;9.91;0;
USLD_P;2023;600000152;CH CHAUMONT-EN-VEXIN;600100572;N2410;1;0;
USLD_P;2023;600000152;CH CHAUMONT-EN-VEXIN;600100572;N2460;0.86;0;
USLD_P;2023;600000152;CH CHAUMONT-EN-VEXIN;600100572;N2510;34.98;0;
USLD_P;2023;600000152;CH CHAUMONT-EN-VEXIN;600100572;NAUT;28.84;0;
USLD_P;2023;600000186;CH CLERMONT;600100648;M1320;1;;0
USLD_P;2023;600000186;CH CLERMONT;600100648;MEDCH;1.8;;0
USLD_P;2023;600000186;CH CLERMONT;600100648;N2210;11.4;;0
USLD_P;2023;600000186;CH CLERMONT;600100648;N2410;0.3;;0
USLD_P;2023;600000186;CH CLERMONT;600100648;N2510;43.07;;0
USLD_P;2023;600000186;CH CLERMONT;600100648;N3120;0.5;;0
USLD_P;2023;600000186;CH CLERMONT;600100648;NAUT;25.48;;0
USLD_P;2023;600000285;CH CHICN NOYON;600100721;M1320;0.5;;
USLD_P;2023;600000285;CH CHICN NOYON;600100721;MEDCH;0.5;;
USLD_P;2023;600000285;CH CHICN NOYON;600100721;N2210;6.54;;
USLD_P;2023;600000285;CH CHICN NOYON;600100721;N2410;1;;
USLD_P;2023;600000285;CH CHICN NOYON;600100721;N2510;23.28;;
USLD_P;2023;600000285;CH CHICN NOYON;600100721;N3120;0.2;;
USLD_P;2023;600000285;CH CHICN NOYON;600100721;NAUT;17.62;;
USLD_P;2023;600001184;USLD HL GRANDVILLIERS;600108948;MEDCH;0.15;;1
USLD_P;2023;600001184;USLD HL GRANDVILLIERS;600108948;N2210;4.78;;0
USLD_P;2023;600001184;USLD HL GRANDVILLIERS;600108948;N2510;10.64;;0
USLD_P;2023;600001184;USLD HL GRANDVILLIERS;600108948;NAUT;8.8;;0
USLD_P;2023;600100101;CH AP-HP LIANCOURT;750712184;MEDCH;1.69;;0
