BOR;AN;FI;RS;FI_EJ;SITES;SALCHIR;SAL24CHIR;SALOBS;SAL24OBS;SALINT;SAL24INT;SALHYB;SAL24HYB;SALEND;SALEND24;SALAUT;SALAUT24;SALTOT;SALTOT24;SALAMBU;SURV;SURV24;SURVAMBU;POST;POST24;POSTAMBU;BLOCS_A10;BLOCS_B10;BLOCS_C10;BLOCS_D10;BLOCS_E10;BLOCS_A11;BLOCS_B11;BLOCS_C11;BLOCS_D11;BLOCS_E11;BLOCS_A12;BLOCS_B12;BLOCS_C12;BLOCS_D12;BLOCS_E12;BLOCS_A13;BLOCS_B13;BLOCS_C13;BLOCS_D13;BLOCS_E13;BLOCS_A14;BLOCS_B14;BLOCS_C14;BLOCS_D14;BLOCS_E14;BLOCS_A15;BLOCS_B15;BLOCS_C15;BLOCS_D15;BLOCS_E15
BLOCS;2023;590780250;CLINIQUE LILLE SUD;590053955;1;9;;;;;;;;;;;;9;;;1;;;14;;;2111;35785;37896;30450;;0;0;0;0;;0;0;0;0;;0;0;0;0;;1;32;33;10;;0;9;9;0;
BLOCS;2023;590780268;HOPITAL PRIVÉ LE BOIS;590053955;3;16;;3;;2;;;;3;;;;24;;;3;;;36;;;12873;9964;22837;19944;;569;162;731;531;;1949;67;2016;1570;;295;343;638;327;;1787;17708;19495;11618;;29;423;452;236;
BLOCS;2023;590780284;GCS GHICL HÔPITAL ST PHILIBERT;590051801;1;8;;;;3;;2;;3;;;;16;;;1;;;18;;;3576;2698;6274;5062;;0;1;1;1;;2189;173;2362;1136;;449;637;1086;399;;2388;2176;4564;3018;;27;206;233;28;
BLOCS;2023;590780342;CLINIQUE AMBROISE PARE;590053955;1;4;;;;;;;;;;;;4;;;1;;;6;;;95;9240;9335;9100;;0;0;0;0;;0;0;0;0;;0;226;226;0;;0;0;0;0;;0;0;0;0;
BLOCS;2023;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;5;13;;;;1;;;;2;;1;;17;;2;2;;3;15;;14;5113;11973;17086;15801;;1;0;1;1;;530;209;739;30;;176;328;504;109;;2207;10639;12846;8283;;7;265;272;129;
BLOCS;2023;590781571;CLINIQUE DU CAMBRESIS;590000402;1;4;1;0;0;0;0;0;0;0;0;0;0;4;1;0;1;1;;7;7;;1579;2363;3942;3686;;0;0;0;0;;0;0;0;0;;14;900;914;0;;2;4;6;6;;0;3;3;2;
BLOCS;2023;590781951;CLINIQUE DU SPORT ET D'ORTHOPEDIE;590053955;1;8;;;;;;;;;;;;8;;;1;;;14;;;4838;5331;10169;10084;;0;0;0;0;;0;0;0;0;;23;125;148;0;;0;0;0;0;;0;4;4;0;
BLOCS;2023;590782298;POLYCLINIQUE DU PARC;590000675;1;11;;1;;;;;;1;;;;13;;;1;;;23;;;4482;8480;12962;11894;;295;51;346;331;;1;0;1;0;;0;0;0;0;;189;5033;5222;2894;;0;25;25;9;
BLOCS;2023;590782546;SAS CLINIQUE DES PEUPLIERS;590000733;1;0;;;;;;;;;;;;0;;2;;;1;;;4;1;521;522;435;;0;0;0;0;;0;0;0;0;;7;1344;1351;0;;23;1962;1985;893;;0;4;4;3;
BLOCS;2023;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;1;8;;1;;1;;;;3;;;;13;;;2;;;21;;;3851;7675;11526;10638;;504;88;592;411;;468;46;514;402;;1856;355;2211;1885;;774;15619;16393;9712;;2;40;42;6;
BLOCS;2023;590785374;CLINIQUE TEISSIER;620001834;1;;;;;;;;;1;;;;1;;;;;;;;;;2;2;0;2;;;;;;;;;;;;;;;;236;420;656;;294;;;;;
BLOCS;2023;590787586;INSTITUT COEUR POUMON CHU LILLE;590780193;1;11;;;;4;;1;1;;;;;16;1;;1;;;12;;;4576;267;4843;3996;;1;0;1;1;;3363;620;3983;945;;801;200;1001;640;;871;647;1518;632;;0;6;6;0;
BLOCS;2023;590788964;SARL CLINIQUE DU PARC;590001756;1;2;;0;;0;;0;;1;;1;;4;;;1;;;8;;;436;2418;2854;2426;;0;2;2;2;;0;0;0;0;;0;0;0;0;;258;4379;4637;2498;;0;1034;1034;1;
BLOCS;2023;590790655;SAINT ROCH CHIRURGIE;440052041;1;5;;;;;;;;;;;;5;;;1;;;8;;;1961;2707;4668;3931;;0;0;0;0;;0;0;0;0;;5;116;121;0;;26;149;175;29;;326;7;333;0;
BLOCS;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;7;41;6;;;2;1;2;1;;;;;45;8;;7;;;53;;;15932;12817;28749;21627;;14;1;15;11;;9;7;16;5;;294;48;342;188;;1829;213;2042;384;;7;146;153;3;
BLOCS;2023;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;1;7;;1;;;;;;1;;;;9;;;4;;;13;;;2697;5941;8638;7175;;1271;95;1366;514;;61;0;61;1;;3;57;60;0;;1094;3250;4344;2067;;7;65;72;0;
BLOCS;2023;590801106;HOPITAL VICTOR PROVO;590782421;1;6;2;2;2;2;1;;;1;0;;0;11;5;2;1;1;1;24;24;24;5857;5265;11122;8370;9149;2011;449;2460;878;34;815;7;822;7;180;205;101;306;51;258;2954;3689;6643;3885;7065;18;159;177;119;356
BLOCS;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;2;7;2;1;1;0;0;0;0;0;0;0;0;8;3;;1;1;;9;1;;4798;2523;7321;5895;691;921;210;1131;436;43;182;0;182;3;;278;186;464;276;;1794;1918;3712;1924;1561;19;28;47;20;455
BLOCS;2023;590811279;HOP CLAUDE HURIEZ CHU LILLE;590780193;6;25;;;;2;;;;4;;;;31;;;5;;;42;;;9676;5948;15624;11909;;0;0;0;0;;6;0;6;3;;688;202;890;412;;5528;6181;11709;6138;;151;179;330;39;
BLOCS;2023;590813176;CLINIQUE DES HETRES;590005278;1;5;1;0;0;0;0;0;0;1;1;0;0;6;2;;1;1;;9;2;;910;1277;2187;1500;;5;6;11;7;;0;0;0;0;;0;0;0;0;;53;2073;2126;1184;;0;2;2;2;
BLOCS;2023;590813382;NOUVELLE CLINIQUE VILLETTE SA;590000386;1;5;0;0;0;;;;;;;;;5;0;;1;;;12;;;1324;1569;2893;2461;;0;0;0;0;;0;1;1;0;;0;0;0;0;;369;426;795;693;;13;23;36;6;
BLOCS;2023;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;8;7;;;;;;;;1;;;;8;;;1;;;12;;;1318;3845;5163;3364;;2;17;19;18;;29;0;29;0;;50;76;126;73;;342;1187;1529;880;;2;35;37;29;
BLOCS;2023;590815056;CLINIQUE DE FLANDRE;590005492;1;6;;0;;0;;0;;1;;1;;8;;;1;;;12;;;2085;6337;8422;7891;;0;0;0;0;;0;0;0;0;;182;92;274;184;;353;6818;7171;4461;;1;19;20;15;
BLOCS;2023;590816310;CLINIQUE SAINT AME;590000048;2;6;1;1;1;0;0;0;0;3;0;0;0;10;2;;2;2;;20;20;;2812;4931;7743;7048;;230;64;294;290;;0;0;0;0;;10;363;373;0;;886;8492;9378;5675;;3;55;58;12;
BLOCS;2023;590817458;CLINIQUE DE LA VICTOIRE;590053955;1;6;;;;4;;;;1;;;;11;;;1;;;9;;;985;4998;5983;5162;;0;33;33;33;;0;0;0;0;;9;4;13;4;;539;6491;7030;3809;;2;34;36;1;
BLOCS;2023;600000053;CH GHPSO SENLIS;600101984;1;2;1;1;;;;;;;;;;3;1;;1;;;8;;;573;972;1545;1358;421;1863;106;1969;768;22;19;0;19;0;;0;0;0;0;;193;867;1060;689;225;1;16;17;0;20
BLOCS;2023;600000186;CH CLERMONT;600100648;1;2;2;;;;;;;1;;;;3;2;;1;1;;4;4;;684;686;1370;1169;193;0;0;0;0;;0;0;0;0;;1;0;1;0;;172;316;488;298;37;0;0;0;0;
BLOCS;2023;600000194;CH BEAUVAIS;600100713;1;8;1;1;1;;;;;2;1;;;11;3;;1;1;;14;14;;3571;3573;7144;5373;;1228;217;1445;646;;789;17;806;0;;44;0;44;7;;2154;1009;3163;1834;;14;4;18;0;
BLOCS;2023;600000285;CH CHICN NOYON;600100721;1;0;;;;;;;;;;;;0;;3;;;;;;;4;0;4;1;;0;0;0;0;;0;0;0;0;;1;0;1;1;;28;1;29;3;;0;0;0;0;
BLOCS;2023;600000467;CH GHPSO CREIL;600101984;1;3;1;;;1;;;;1;;;;5;1;;1;;;12;;;2546;2232;4778;3992;1496;1;16;17;13;5;1004;21;1025;56;1;39;40;79;0;;2153;972;3125;1553;1695;3;16;19;4;254
BLOCS;2023;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;1;6;;;;;;;;2;;;;8;;;1;;;11;;;1038;4957;5995;5509;;0;0;0;0;;0;0;0;0;;0;0;0;0;;207;2547;2754;1892;;1;4;5;0;
BLOCS;2023;600013999;CENTRE CHIRURGICAL;600008635;1;0;0;0;0;0;0;0;0;0;0;;;0;0;2;0;0;1;0;0;5;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;5812;5812;3639;;0;0;0;0;
BLOCS;2023;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;1;6;;;;;;;;2;;;;8;;;1;;;11;;;730;902;1632;1406;;0;0;0;0;;0;0;0;0;;0;19;19;0;;354;120;474;374;;3;3;6;6;
BLOCS;2023;600100754;POLYCLINIQUE SAINT CÔME;600000228;1;6;6;1;1;;;;;3;2;;;10;9;4;1;1;1;16;4;2;5403;15228;20631;18500;;292;42;334;188;;1;0;1;1;;582;538;1120;292;;2684;7584;10268;7332;;13;116;129;117;
BLOCS;2023;600110175;CLINIQUE DU PARC SAINT-LAZARE;600001234;1;7;;;;;;;;1;;;;8;;;1;;;14;;;1702;4615;6317;5460;;1;0;1;1;;0;0;0;0;;87;334;421;66;;753;6386;7139;4975;;5;55;60;55;
BLOCS;2023;600113476;CH CHICN COMPIÈGNE;600100721;1;5;5;1;1;2;2;;;1;1;;;9;9;;1;;;12;;;4835;2780;7615;6504;;1119;151;1270;567;;948;3;951;132;;27;260;287;1;;2683;984;3667;1939;;15;8;23;1;
BLOCS;2023;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;1;3;1;0;0;0;0;0;0;1;0;0;0;4;1;;1;;;7;;;1123;720;1843;1530;209;244;53;297;161;0;0;0;0;0;0;2;0;2;2;0;201;638;839;542;204;0;7;7;0;0
BLOCS;2023;610000051;CHICAM - SITE ALENCON;610780082;1;4;;1;;;;;;1;;1;;7;;;1;;;7;;;3002;2134;5136;3633;4948;597;84;681;305;4;82;0;82;13;2;0;335;335;0;1;1615;1381;2996;1800;1168;1;3;4;1;197
BLOCS;2023;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;1;5;1;;;;;;;2;;;;7;1;;1;;;10;0;;1831;2113;3944;2565;;384;23;407;126;;16;0;16;9;;2;0;2;2;;639;482;1121;634;;3;24;27;1;
BLOCS;2023;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;1;1;;0;;0;;0;;1;;0;;2;;0;1;;;2;;;22;4;26;2;;0;0;0;0;;0;0;0;0;;2;0;2;0;;30;0;30;0;;0;0;0;0;
BLOCS;2023;610000119;CH  JACQUES MONOD  - FLERS;610780165;1;5;1;1;;;;;;2;;;;8;1;;1;;;12;;;2791;1775;4566;3974;;534;56;590;269;;42;0;42;30;;1;0;1;1;;834;1724;2558;1618;;5;29;34;1;
BLOCS;2023;610006421;CLINIQUE D'ALENCON;610006413;1;6;;0;;0;;0;;1;;0;;7;;;1;;;10;;;735;2556;3291;2906;390;0;2;2;0;0;0;0;0;0;0;0;115;115;0;0;87;2595;2682;2151;813;1;35;36;27;0
BLOCS;2023;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;2;8;;;;;;;;1;;;;9;;;2;;;15;;;4574;3564;8138;7910;;0;0;0;0;;0;0;0;0;;0;0;0;0;;160;710;870;379;;1;147;148;3;
BLOCS;2023;620000034;CH ARRAS;620100057;2;7;2;1;1;0;0;1;1;7;0;0;0;16;4;;1;1;;15;15;;3657;3401;7058;5433;;1667;272;1939;820;;302;45;347;1;;334;245;579;303;;2453;2510;4963;2810;;3;27;30;1;
BLOCS;2023;620000224;CH BETHUNE;620100651;2;3;;1;;;;;;1;;;;5;;;1;;;6;;;3188;1841;5029;3662;;676;119;795;287;;3;0;3;1;;103;30;133;29;;2892;2762;5654;2835;;7;54;61;20;
BLOCS;2023;620000257;CH LENS;620100685;5;9;1;2;2;4;;;;1;;1;;17;3;;3;0;;13;0;;5420;9743;15163;10913;;1496;560;2056;965;;1806;472;2278;445;;488;424;912;370;;2530;2506;5036;2973;;19;59;78;39;
BLOCS;2023;620000323;CH CALAIS;620101337;2;6;1;1;1;;;;;2;0;;;9;2;0;2;;;15;;;2634;2800;5434;4384;198;1295;227;1522;621;2;45;0;45;0;;16;1;17;17;;1302;1833;3135;1685;935;9;124;133;31;
BLOCS;2023;620000349;CH REGION DE ST OMER;620101360;1;5;1;1;1;0;;0;;0;;0;;6;2;;1;1;;9;1;;2664;2298;4962;3827;;652;49;701;303;;104;1;105;0;;0;93;93;0;;1422;1530;2952;1285;;10;53;63;35;
BLOCS;2023;620000653;CH BOULOGNE-SUR-MER;620103440;1;12;;1;1;2;1;;;;;;;15;2;;1;;;11;;;6476;5300;11776;9095;146;704;110;814;332;0;746;104;850;8;0;406;81;487;353;0;3254;1538;4792;2355;136;22;115;137;100;0
BLOCS;2023;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;2;5;;1;;;;;;2;;;;8;;;1;;;10;;;2374;1558;3932;2880;;486;100;586;317;;1;0;1;1;;368;143;511;362;;1392;2786;4178;2165;;4;37;41;2;
BLOCS;2023;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;1;10;2;0;0;0;0;0;0;2;0;0;0;12;2;;2;1;;20;10;;4023;5523;9546;8028;;2;0;2;2;;36;0;36;0;;4;144;148;0;;1848;7043;8891;5919;;4;102;106;96;
BLOCS;2023;620006049;CLINIQUE CHIRURGICALE DE SAINT-OMER;620000331;1;8;0;0;0;0;0;0;0;1;0;0;0;9;0;;1;0;;16;0;;4181;5649;9830;8861;;0;0;0;0;;0;0;0;0;;0;0;0;0;;635;4610;5245;3094;;1;70;71;54;
BLOCS;2023;620025346;POLYCLINIQUE DE LA  CLARENCE;620001834;1;7;;1;;;;;;1;;;;9;;;1;;;14;;;2402;3697;6099;5496;;352;59;411;247;;43;0;43;1;;1;365;366;1;;1146;2383;3529;2111;;7;109;116;27;
BLOCS;2023;620100099;HOPITAL PRIVE ARRAS LES BONNETTES;620014779;1;12;2;1;1;;;;;3;;;;16;3;;1;1;;23;2;;5425;10298;15723;13954;;183;36;219;217;;0;0;0;0;;10;135;145;0;;1161;7429;8590;6068;;6;91;97;13;
BLOCS;2023;620100487;CLINIQUE DES ACACIAS;620000125;1;4;4;;;;;;;;;;;4;4;;1;1;;8;8;;985;1527;2512;2210;;0;0;0;0;;0;0;0;0;;7;99;106;0;;276;2652;2928;1792;;1;0;1;1;
BLOCS;2023;620100735;CLINIQUE ANNE ARTOIS;620000265;1;8;8;0;0;1;1;0;0;1;1;0;0;10;10;0;1;0;0;18;0;0;2396;4945;7341;6203;;0;0;0;0;;82;1;83;0;;10;268;278;6;;483;5624;6107;3653;;3;234;237;74;
BLOCS;2023;620100750;CLINIQUE AMBROISE PARE;620000273;1;5;;;;;;;;1;;;;6;;;1;;;9;;;1619;2975;4594;3841;;0;0;0;0;;3;0;3;0;;136;323;459;312;;387;3206;3593;1880;;10;9;19;0;
BLOCS;2023;620101311;CLINIQUE DES 2 CAPS;620027763;1;8;;;;;;;;1;;;;9;;;2;;;16;;;2242;12841;15083;12749;;0;0;0;0;;0;0;0;0;;17;427;444;0;;752;2995;3747;2514;;6;48;54;53;
BLOCS;2023;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;1;11;0;0;0;1;0;1;0;1;0;0;0;14;0;;1;0;;21;0;;5323;6835;12158;10892;;0;0;0;0;;1639;124;1763;1313;;454;941;1395;548;;954;3477;4431;2782;;1;103;104;101;
BLOCS;2023;620116046;CLINIQUE DES 7 VALLEES;620035303;1;;;;;;;;;;;;;;;3;;;1;;;4;0;1959;1959;1807;;0;0;0;0;;0;0;0;0;;0;221;221;0;;0;1821;1821;1056;;0;3;3;2;
BLOCS;2023;620118513;CENTRE MCO COTE D'OPALE;620002915;1;7;;1;;2;1;;;1;;;;11;1;;1;;;16;;;4277;5213;9490;7831;;240;19;259;179;;906;4;910;680;;496;409;905;470;;911;4158;5069;2998;;8;371;379;5;
BLOCS;2023;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;1;16;1;;;5;;;;;;;;21;1;;3;;;22;;;13522;4843;18365;12927;4204;0;0;0;0;;4446;510;4956;1546;;1262;290;1552;1083;;2670;625;3295;1959;6764;192;1147;1339;24;790
BLOCS;2023;630000412;CH D'AMBERT;630780997;1;1;;;;;;;;1;;;;2;;;1;;;2;;;28;6;34;9;;0;0;0;0;;0;0;0;0;;0;0;0;0;;172;535;707;438;;0;0;0;0;
BLOCS;2023;630000420;CH PAUL ARDIER ISSOIRE;630781003;1;2;;1;;0;;0;;1;;1;;5;;;1;;;6;;;1162;936;2098;1904;81;350;62;412;151;;1;0;1;1;;7;75;82;1;;558;2073;2631;964;555;4;1;5;1;
BLOCS;2023;630000438;CH DE RIOM;630781011;1;3;0;0;0;0;0;0;0;1;0;0;0;4;0;;1;0;;8;0;;733;1774;2507;2133;;0;0;0;0;;17;0;17;5;;6;0;6;3;;476;1297;1773;1031;;4;10;14;10;
BLOCS;2023;630000446;CH DE THIERS;630781029;1;1;1;1;0;0;0;0;0;1;0;0;0;3;1;1;1;0;1;5;0;5;842;466;1308;1085;;244;32;276;97;;1;0;1;1;;1;0;1;1;;475;1129;1604;1078;;1;1;2;1;
BLOCS;2023;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;1;6;;;;1;;;;;;;;7;;0;1;;;11;;;4508;2843;7351;4688;1347;0;0;0;0;;3;0;3;1;;14;0;14;10;;504;351;855;387;525;41;9;50;20;
BLOCS;2023;630780211;POLE SANTE REPUBLIQUE;630000107;5;11;;;;4;;1;;2;;4;;22;;;3;;;29;;;6450;5885;12335;10174;;0;0;0;0;;2940;148;3088;2681;;620;558;1178;589;;1357;5732;7089;5063;;23;285;308;16;
BLOCS;2023;630780369;CLINIQUE DE LA PLAINE;630000164;2;4;;0;;0;;0;;3;;0;;7;;;2;;;13;;;1202;7056;8258;6377;;0;0;0;0;;0;0;0;0;;3;316;319;0;;459;9743;10202;6771;;1;21;22;5;
BLOCS;2023;630781268;HOPITAL ESTAING - CHU63;630780989;1;11;2;2;2;1;0;;;3;;1;;18;4;;5;2;1;24;7;8;8115;3232;11347;8588;5720;2875;628;3503;1529;330;18;0;18;13;;373;4;377;113;;3167;4145;7312;4458;1969;62;14;76;7;344
BLOCS;2023;630781839;HOPITAL PRIVE LA CHATAIGNERAIE;630000826;3;9;;1;;1;;1;;2;;;;14;;12;1;;2;22;;18;12175;35652;47827;44621;;1027;133;1160;528;;2;0;2;0;;451;1086;1537;348;;1550;3962;5512;4542;;33;492;525;29;
BLOCS;2023;640000162;CH COTE BASQUE;640780417;1;11;1;1;1;1;1;0;0;3;0;0;0;16;3;0;2;;;24;;;7946;3699;11645;8913;4243;1431;397;1828;813;118;32;3;35;21;0;722;244;966;409;5;3691;4186;7877;5124;1894;95;46;141;10;79
BLOCS;2023;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;1;3;1;0;0;1;0;0;0;1;0;0;0;5;1;0;1;1;0;8;8;0;606;1786;2392;1960;502;0;0;0;0;0;6;0;6;0;0;1;4;5;0;0;196;715;911;633;0;0;0;0;0;0
BLOCS;2023;640000410;CENTRE HOSPITALIER OLORON;640780821;1;3;0;0;;0;;0;;1;;0;;4;0;;1;;;6;;;1055;1164;2219;1800;1517;0;0;0;0;0;19;1;20;3;0;2;0;2;1;0;202;884;1086;660;1059;0;1;1;0;0
BLOCS;2023;640000600;CENTRE HOSPITALIER DE PAU;640781290;3;11;2;1;1;5;2;1;0;2;1;4;0;24;6;6;2;1;1;27;4;12;7408;6670;14078;9428;4423;1219;342;1561;789;23;1426;828;2254;581;1;633;252;885;598;3;2015;1749;3764;2211;2186;73;104;177;42;492
BLOCS;2023;640016580;CENTRE DE CARDIOLOGIE DU PAYS BASQUE;640010658;1;0;;;;3;1;;;;;;;3;1;;1;;;5;;;262;9;271;17;;0;0;0;0;;3485;83;3568;2901;;405;3;408;393;;20;0;20;4;;6;1;7;0;
BLOCS;2023;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;1;1;1;1;;1;;;;1;;;;4;1;;1;;;6;;;547;1996;2543;1092;;175;17;192;77;;1;0;1;0;;4;34;38;0;;125;838;963;586;;0;1;1;0;
BLOCS;2023;640018206;CLINIQUE BELHARRA;640012209;1;13;1;1;1;;;1;0;4;0;;;19;2;0;3;;;41;;;10383;10000;20383;16925;;256;119;375;348;;3;0;3;3;;735;631;1366;698;;3247;13058;16305;10411;;79;386;465;57;
BLOCS;2023;640780268;CLINIQUE DELAY;640000113;1;5;1;;;;;;;;;1;;6;1;;2;;1;10;;4;883;9688;10571;9368;791;0;0;0;0;;0;0;0;0;;0;0;0;0;;2;1;3;2;;0;3;3;0;10
BLOCS;2023;640780490;CAPIO CLINIQUE AGUILERA;640000212;1;8;;;;;;;;1;;2;;11;;;1;;;19;;;4677;17171;21848;18252;;0;0;0;0;;1;0;1;0;;0;635;635;0;;379;2218;2597;1488;;0;4;4;3;
BLOCS;2023;640780748;POLYCLINIQUE CÔTE BASQUE SUD;640000360;2;8;5;;;;;;;1;1;;;9;6;3;2;1;2;15;12;9;2606;8269;10875;6167;;0;2;2;2;;41;0;41;0;;1;116;117;1;;663;3093;3756;2339;;1;72;73;0;
BLOCS;2023;640780946;POLYCLINIQUE PAU PYRENEES SITE NAVARRE;640000469;1;17;2;1;;0;;0;;2;;0;;20;2;;3;1;;27;8;;9022;14089;23111;20532;;717;117;834;441;;1;0;1;0;;312;593;905;328;;4218;7910;12128;9382;;12;1320;1332;60;
BLOCS;2023;640781225;CLINIQUE MEDICALE CARDIOLOGIQUE ARESSY;640000568;1;1;;;;2;2;2;2;;;;;5;4;;1;;;3;;;103;88;191;5;;0;0;0;0;;924;10;934;693;;27;0;27;24;;19;51;70;1;;0;0;0;0;
BLOCS;2023;650000045;CH TARBES LOURDES SITE LOURDES;650783160;2;5;;;;;;;;2;;;;7;;2;1;;0;4;;0;616;665;1281;1012;1167;0;0;0;0;0;0;0;0;0;0;0;28;28;0;0;220;1185;1405;806;686;0;15;15;1;0
BLOCS;2023;650000417;CH TARBES LOURDES GESPE SITE TARBES;650783160;4;9;;1;;4;;0;;2;;0;;16;;;1;;;12;;;3774;4179;7953;4665;1731;676;171;847;445;5;489;271;760;57;5;2;0;2;1;0;1145;2189;3334;1821;2084;6;18;24;2;192
BLOCS;2023;650002579;POLYCL L'ORMEAU SITE PYRENEES TARBES;650000243;1;8;3;;;;;;;1;;;;9;3;;1;1;;14;10;;2636;8864;11500;8693;;0;0;0;0;;4;0;4;4;;291;331;622;381;;1730;2432;4162;3374;;6;134;140;134;
BLOCS;2023;650780679;POLYCL L'ORMEAU SITE CENTRE TARBES;650000243;1;3;2;1;;1;;0;;1;;;;6;2;;1;1;;7;3;;1054;796;1850;1484;;484;42;526;237;;1089;59;1148;914;;3;0;3;3;;113;372;485;293;;19;42;61;0;
BLOCS;2023;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;1;3;3;0;;;;;;1;1;;;4;4;;1;1;;5;5;;1110;2193;3303;3107;415;0;0;0;0;;0;0;0;0;;1;100;101;0;;135;855;990;598;147;0;7;7;3;
BLOCS;2023;660000084;CH PERPIGNAN;660780180;7;12;2;1;1;4;1;;;1;;0;;18;4;0;1;1;;18;4;;7572;2961;10533;6979;;1662;425;2087;1083;;2084;61;2145;1752;;696;26;722;242;;4936;2374;7310;3709;;156;97;253;14;
BLOCS;2023;660006305;CL MUTUALISTE CATALANE PERPIGNAN;340028901;1;12;;0;;0;;0;;2;;;;14;;;1;;;21;;;3626;14892;18518;17586;;0;0;0;0;;0;0;0;0;;1;89;90;0;;585;5227;5812;3460;;4;139;143;17;
BLOCS;2023;660780628;CL DU VALLESPIR CERET;660000282;1;2;;0;;0;;0;;1;;0;;3;;;1;;;5;;;562;2060;2622;2398;;0;0;0;0;;0;0;0;0;;0;0;0;0;;108;1119;1227;660;;0;22;22;2;
BLOCS;2023;660780669;POLYCL MEDITERRANEE PERPIGNAN;660000324;1;5;5;1;1;0;0;0;0;;;;;6;6;;1;1;;8;8;;1417;2083;3500;2771;;1495;103;1598;533;;0;0;0;0;;0;0;0;0;;8;90;98;91;;1;40;41;6;
BLOCS;2023;660780776;CL ST MICHEL PRADES;660000399;1;3;3;0;0;0;0;0;0;1;0;0;0;4;3;;1;1;;5;5;;665;1027;1692;1291;;0;0;0;0;;0;0;0;0;;0;0;0;0;;124;870;994;531;;0;4;4;0;
BLOCS;2023;660780784;CL ST PIERRE PERPIGNAN;660000407;3;10;;;;3;;1;;2;;2;;18;;;3;;;24;;;7181;5130;12311;9030;;12;72;84;84;;3401;114;3515;2926;;901;319;1220;981;;2097;7359;9456;5137;;9;78;87;8;
BLOCS;2023;660790387;POLYCL MEDIPOLE ST ROCH CABESTANY;660790379;3;19;10;;;;;;;2;2;1;0;22;12;;3;1;;28;5;;5135;14541;19676;17223;;0;0;0;0;;48;0;48;3;;4;0;4;3;;3739;5943;9682;6608;;13;87;100;57;
BLOCS;2023;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;5;16;2;;;11;2;;;6;;1;;34;4;2;3;1;0;41;6;0;7678;3922;11600;3415;4119;0;0;0;0;0;3825;660;4485;338;3;1088;283;1371;312;43;6458;3872;10330;4012;2038;102;109;211;2;1808
BLOCS;2023;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;4;8;;1;;4;;;;2;;;;15;;;1;;;14;;;5388;3903;9291;7416;2771;853;53;906;362;1;2134;33;2167;230;1;590;240;830;150;4;2150;3803;5953;2659;1413;36;434;470;0;278
BLOCS;2023;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;2;3;3;1;1;;;0;0;1;1;;;5;5;0;1;1;0;9;9;0;2144;2020;4164;3487;;553;85;638;257;;3;2;5;3;;3;0;3;0;;714;882;1596;758;;0;41;41;1;
BLOCS;2023;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;1;2;1;1;1;0;;0;;1;1;0;;4;3;0;1;1;;5;2;;638;1094;1732;1206;;175;12;187;75;;0;0;0;0;;0;52;52;0;;216;588;804;403;;0;9;9;0;
BLOCS;2023;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;1;4;1;1;1;1;;;;1;;1;;8;2;;1;;;11;;;1515;3531;5046;3087;;557;18;575;171;;0;0;0;0;;0;0;0;0;;450;1433;1883;1302;;2;83;85;62;
BLOCS;2023;670013325;CTRE AUTONOME D'ENDOSC DIGESTIVE AMBUL;670013317;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;5;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;8141;8141;4607;;0;47;47;0;
BLOCS;2023;670013341;ENDOSAV;670013333;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;3;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;3414;3414;2144;;0;0;0;0;
BLOCS;2023;670014430;GERC-INSTITUT CARDIOVASC DE STRASBOURG;670001734;1;;;;;4;;;;;;;;4;;;1;;;8;;;;;;;;;;;;;2421;326;2747;2340;;1411;1025;2436;1897;;;;;;;;;;;
