BOR;AN;FI;RS;FI_EJ;PERSO;SMUR_ETPSAL;SMUR_EFFLIB;SMUR_COMSU;SAMU_ETPSAL;SAMU_EFFLIB
SMURSAMU_P;2023;540000155;CENTRE HOSPITALIER DE LUNEVILLE;540000080;N2500;2.94;;;;
SMURSAMU_P;2023;540000155;CENTRE HOSPITALIER DE LUNEVILLE;540000080;N9999;9;;1;;
SMURSAMU_P;2023;540000155;CENTRE HOSPITALIER DE LUNEVILLE;540000080;NSEC;0.1;;1;;
SMURSAMU_P;2023;540000296;CENTRE HOSPITALIER DE PONT A MOUSSON;540000106;M9999;0.4;;1;;
SMURSAMU_P;2023;540000296;CENTRE HOSPITALIER DE PONT A MOUSSON;540000106;N2120;0.4;;1;;
SMURSAMU_P;2023;540000296;CENTRE HOSPITALIER DE PONT A MOUSSON;540000106;N2223;7.65;;1;;
SMURSAMU_P;2023;540000296;CENTRE HOSPITALIER DE PONT A MOUSSON;540000106;N2500;3.25;;;;
SMURSAMU_P;2023;540000296;CENTRE HOSPITALIER DE PONT A MOUSSON;540000106;N9999;11.3;;1;;
SMURSAMU_P;2023;540001070;CH DE BRIEY - HOPITAL MAILLOT;540000767;M9999;2.6;;1;;
SMURSAMU_P;2023;540001070;CH DE BRIEY - HOPITAL MAILLOT;540000767;N2120;0.28;;;;
SMURSAMU_P;2023;540001070;CH DE BRIEY - HOPITAL MAILLOT;540000767;N2223;6.52;;1;;
SMURSAMU_P;2023;540001070;CH DE BRIEY - HOPITAL MAILLOT;540000767;N2500;6.15;;;;
SMURSAMU_P;2023;540001070;CH DE BRIEY - HOPITAL MAILLOT;540000767;N9999;12.97;;;;
SMURSAMU_P;2023;540001070;CH DE BRIEY - HOPITAL MAILLOT;540000767;NSEC;0.02;;;;
SMURSAMU_P;2023;540001096;CH DE MT ST MARTIN (GROUPE SOS SANTE);570010181;M9999;4.8;;1;;
SMURSAMU_P;2023;540001096;CH DE MT ST MARTIN (GROUPE SOS SANTE);570010181;N2120;0.5;;1;;
SMURSAMU_P;2023;540001096;CH DE MT ST MARTIN (GROUPE SOS SANTE);570010181;N2223;4.8;;1;;
SMURSAMU_P;2023;540001096;CH DE MT ST MARTIN (GROUPE SOS SANTE);570010181;N2500;4.8;;;;
SMURSAMU_P;2023;540001096;CH DE MT ST MARTIN (GROUPE SOS SANTE);570010181;N9999;11;;;;
SMURSAMU_P;2023;540001096;CH DE MT ST MARTIN (GROUPE SOS SANTE);570010181;NSEC;0.9;;1;;
SMURSAMU_P;2023;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;M9999;11.25;;1;10.77;
SMURSAMU_P;2023;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;MREG;10.89;;1;10.21;
SMURSAMU_P;2023;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;N2120;0.5;;1;0.5;
SMURSAMU_P;2023;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;N2223;16.63;;1;;
SMURSAMU_P;2023;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;N2500;1.69;;;;
SMURSAMU_P;2023;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;N5140;17;;0;;
SMURSAMU_P;2023;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;N9999;38.89;;1;30.35;
SMURSAMU_P;2023;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;NARM;;;0;28.18;
SMURSAMU_P;2023;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;NSEC;1;;0;1.67;
SMURSAMU_P;2023;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;M1140;0.8;;0;;
SMURSAMU_P;2023;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;M9999;0.8;;0;;
SMURSAMU_P;2023;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;N2223;5.9;;0;;
SMURSAMU_P;2023;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;N9999;5.9;;0;;
SMURSAMU_P;2023;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;M9999;3.36;;1;4.14;
SMURSAMU_P;2023;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;N2120;0.37;;;;
SMURSAMU_P;2023;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;N2223;5.71;;;;
SMURSAMU_P;2023;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;N5140;4.98;;;;
SMURSAMU_P;2023;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;N9999;25.4;;;;
SMURSAMU_P;2023;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;NARM;12.57;;;;
SMURSAMU_P;2023;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;NSEC;0.75;;;;
SMURSAMU_P;2023;550000434;CH BLD FV SITE BLD;550003354;M9999;0.81;;1;;
SMURSAMU_P;2023;550000434;CH BLD FV SITE BLD;550003354;N2120;0.3;;1;;
SMURSAMU_P;2023;550000434;CH BLD FV SITE BLD;550003354;N2223;4.18;;1;;
SMURSAMU_P;2023;550000434;CH BLD FV SITE BLD;550003354;N5140;6;;1;;
SMURSAMU_P;2023;550000434;CH BLD FV SITE BLD;550003354;N9999;10.78;;;;
SMURSAMU_P;2023;550000434;CH BLD FV SITE BLD;550003354;NSEC;0.3;;1;;
SMURSAMU_P;2023;560000127;CHBA SITE DE VANNES;560023210;M9999;3.77;;1;9.43;
SMURSAMU_P;2023;560000127;CHBA SITE DE VANNES;560023210;N2120;0.51;;1;0.61;
SMURSAMU_P;2023;560000127;CHBA SITE DE VANNES;560023210;N2223;0.05;;;;
SMURSAMU_P;2023;560000127;CHBA SITE DE VANNES;560023210;N2500;;;;2.5;
SMURSAMU_P;2023;560000127;CHBA SITE DE VANNES;560023210;N5140;12.11;;1;2.91;
SMURSAMU_P;2023;560000127;CHBA SITE DE VANNES;560023210;N9999;12.67;;1;41.86;
SMURSAMU_P;2023;560000127;CHBA SITE DE VANNES;560023210;NARM;;;;35.84;
SMURSAMU_P;2023;560000135;GHBS- HÔPITAL DU SCORFF;560005746;M9999;8.15;;1;;
SMURSAMU_P;2023;560000135;GHBS- HÔPITAL DU SCORFF;560005746;N2120;0.2;;1;;
SMURSAMU_P;2023;560000135;GHBS- HÔPITAL DU SCORFF;560005746;N2223;5.82;;1;;
SMURSAMU_P;2023;560000135;GHBS- HÔPITAL DU SCORFF;560005746;N2500;5.82;;;;
SMURSAMU_P;2023;560000135;GHBS- HÔPITAL DU SCORFF;560005746;N9999;11.84;;1;;
SMURSAMU_P;2023;560000143;CHCB- SITE KÉRIO;560014748;M9999;1.04;;1;;
SMURSAMU_P;2023;560000143;CHCB- SITE KÉRIO;560014748;N2120;0.63;;1;;
SMURSAMU_P;2023;560000143;CHCB- SITE KÉRIO;560014748;N2223;;;1;;
SMURSAMU_P;2023;560000143;CHCB- SITE KÉRIO;560014748;N2500;1.24;;;;
SMURSAMU_P;2023;560000143;CHCB- SITE KÉRIO;560014748;N5140;0.18;;1;;
SMURSAMU_P;2023;560000143;CHCB- SITE KÉRIO;560014748;N9999;2.05;;1;;
SMURSAMU_P;2023;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;M9999;8.88;;1;;
SMURSAMU_P;2023;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;N2120;0.6;;1;;
SMURSAMU_P;2023;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;N2223;22.37;;1;;
SMURSAMU_P;2023;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;N2500;12.65;;;;
SMURSAMU_P;2023;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;N5140;2;;1;;
SMURSAMU_P;2023;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;N9999;46;;1;;
SMURSAMU_P;2023;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;NSEC;6.83;;1;;
SMURSAMU_P;2023;560000200;CHBA SITE D'AURAY;560023210;M9999;5.28;;1;;
SMURSAMU_P;2023;560000200;CHBA SITE D'AURAY;560023210;N2120;0.02;;;;
SMURSAMU_P;2023;560000200;CHBA SITE D'AURAY;560023210;N2223;16.17;;;;
SMURSAMU_P;2023;560000200;CHBA SITE D'AURAY;560023210;N5140;3.19;;;;
SMURSAMU_P;2023;560000200;CHBA SITE D'AURAY;560023210;N9999;19.38;;;;
SMURSAMU_P;2023;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;M1140;0.1;;1;;
SMURSAMU_P;2023;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;M9999;7.3;;1;;
SMURSAMU_P;2023;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;MREG;7.2;;1;;
SMURSAMU_P;2023;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;N2223;12.8;;1;;
SMURSAMU_P;2023;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;N5140;10;;;;
SMURSAMU_P;2023;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;N9999;22.8;;;;
SMURSAMU_P;2023;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;M9999;3.97;;1;;
SMURSAMU_P;2023;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;N2120;0.5;;1;;
SMURSAMU_P;2023;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;N2223;7.53;;1;;
SMURSAMU_P;2023;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;N2500;6.07;;;;
SMURSAMU_P;2023;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;N5140;0;;1;;
SMURSAMU_P;2023;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;N9999;15.6;;1;;
SMURSAMU_P;2023;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;NSEC;1.5;;1;;
SMURSAMU_P;2023;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;M9999;9;0;1;0;
SMURSAMU_P;2023;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;N2223;13;0;0;0;
SMURSAMU_P;2023;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;N5140;0;27;0;0;
SMURSAMU_P;2023;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;N9999;13.5;27;0;0;
SMURSAMU_P;2023;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;NSEC;0.5;0;1;0;
SMURSAMU_P;2023;570000661;HOPITAL SAINT JOSEPH DE BITCHE;570000158;M9999;2.72;;1;;
SMURSAMU_P;2023;570000661;HOPITAL SAINT JOSEPH DE BITCHE;570000158;N2223;6.9;;;;
SMURSAMU_P;2023;570000661;HOPITAL SAINT JOSEPH DE BITCHE;570000158;N2500;5.8;;;;
SMURSAMU_P;2023;570000661;HOPITAL SAINT JOSEPH DE BITCHE;570000158;N9999;13.7;;;;
SMURSAMU_P;2023;570000661;HOPITAL SAINT JOSEPH DE BITCHE;570000158;NSEC;1;;;;
SMURSAMU_P;2023;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;M9999;4.62;;1;;
SMURSAMU_P;2023;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;N2120;0.27;;;;
SMURSAMU_P;2023;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;N2223;5.68;;;;
SMURSAMU_P;2023;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;N2500;6.01;;;;
SMURSAMU_P;2023;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;N9999;11.97;;;;
SMURSAMU_P;2023;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;M9999;8;0;1;8.3;12
SMURSAMU_P;2023;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;MREG;0;0;;8.3;12
SMURSAMU_P;2023;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;N2120;0;0;;1;0
SMURSAMU_P;2023;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;N2223;12;0;1;1;0
SMURSAMU_P;2023;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;N5140;0;12;0;0;0
SMURSAMU_P;2023;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;N9999;12.5;12;1;46;23
SMURSAMU_P;2023;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;NARM;0;0;;42.5;23
SMURSAMU_P;2023;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;NSEC;0.5;0;1;1.5;0
SMURSAMU_P;2023;580972669;CH CLAMECY;580780070;M9999;2.05;;;;
SMURSAMU_P;2023;580972669;CH CLAMECY;580780070;N2120;0.13;;;;
SMURSAMU_P;2023;580972669;CH CLAMECY;580780070;N2500;0.25;;;;
SMURSAMU_P;2023;580972669;CH CLAMECY;580780070;N9999;0.63;;;;
SMURSAMU_P;2023;580972669;CH CLAMECY;580780070;NSEC;0.25;;;;
SMURSAMU_P;2023;580972677;CH COSNE COURS SUR LOIRE;580780088;M9999;1.35;;1;;
SMURSAMU_P;2023;580972677;CH COSNE COURS SUR LOIRE;580780088;N2120;0.5;;1;;
SMURSAMU_P;2023;580972677;CH COSNE COURS SUR LOIRE;580780088;N2223;7.52;;1;;
SMURSAMU_P;2023;580972677;CH COSNE COURS SUR LOIRE;580780088;N5140;3;;1;;
SMURSAMU_P;2023;580972677;CH COSNE COURS SUR LOIRE;580780088;N9999;11.02;;1;;
SMURSAMU_P;2023;580972685;CH DECIZE;580780096;M9999;4.31;;1;;
SMURSAMU_P;2023;580972685;CH DECIZE;580780096;N2120;0.15;;1;;
SMURSAMU_P;2023;580972685;CH DECIZE;580780096;N2223;6.03;;1;;
SMURSAMU_P;2023;580972685;CH DECIZE;580780096;N2500;0.25;;;;
SMURSAMU_P;2023;580972685;CH DECIZE;580780096;N5140;6;;1;;
SMURSAMU_P;2023;580972685;CH DECIZE;580780096;N9999;12.43;;1;;
SMURSAMU_P;2023;580972685;CH DECIZE;580780096;NARM;;;1;;
SMURSAMU_P;2023;580972685;CH DECIZE;580780096;NSEC;;;1;;
SMURSAMU_P;2023;580972693;HOPITAL PIERRE BEREGOVOY;580780039;M9999;9.71;;;;
SMURSAMU_P;2023;580972693;HOPITAL PIERRE BEREGOVOY;580780039;N2223;8.5;;;;
SMURSAMU_P;2023;580972693;HOPITAL PIERRE BEREGOVOY;580780039;N5140;9.75;;;;
SMURSAMU_P;2023;580972693;HOPITAL PIERRE BEREGOVOY;580780039;N9999;20.33;;;;
SMURSAMU_P;2023;580972693;HOPITAL PIERRE BEREGOVOY;580780039;NSEC;1;;;;
SMURSAMU_P;2023;590000337;CH DUNKERQUE;590781415;M9999;10;0;1;;
SMURSAMU_P;2023;590000337;CH DUNKERQUE;590781415;N2120;0.5;;1;;
SMURSAMU_P;2023;590000337;CH DUNKERQUE;590781415;N2223;8.05;;1;;
SMURSAMU_P;2023;590000337;CH DUNKERQUE;590781415;N5140;12.92;;1;;
SMURSAMU_P;2023;590000337;CH DUNKERQUE;590781415;N9999;21.47;;1;;
SMURSAMU_P;2023;590000428;CH CAMBRAI;590781605;M9999;3.6;0;1;;
SMURSAMU_P;2023;590000428;CH CAMBRAI;590781605;N2120;0.3;;1;;
SMURSAMU_P;2023;590000428;CH CAMBRAI;590781605;N2223;6.8;;1;;
SMURSAMU_P;2023;590000428;CH CAMBRAI;590781605;N2500;4;;;;
SMURSAMU_P;2023;590000428;CH CAMBRAI;590781605;N9999;11.5;;;;
SMURSAMU_P;2023;590000428;CH CAMBRAI;590781605;NSEC;0.4;;;;
SMURSAMU_P;2023;590000469;CH FOURMIES;590781662;M9999;2.46;0;;0;0
SMURSAMU_P;2023;590000469;CH FOURMIES;590781662;MREG;2.74;0;;0;0
SMURSAMU_P;2023;590000469;CH FOURMIES;590781662;N2223;4.87;0;;0;0
SMURSAMU_P;2023;590000469;CH FOURMIES;590781662;N2500;5;0;;0;0
SMURSAMU_P;2023;590000469;CH FOURMIES;590781662;N5140;1;0;;0;0
SMURSAMU_P;2023;590000469;CH FOURMIES;590781662;N9999;10.87;0;;0;0
SMURSAMU_P;2023;590000535;CH DE MAUBEUGE MCO;590781803;M9999;14.1;;1;;
SMURSAMU_P;2023;590000535;CH DE MAUBEUGE MCO;590781803;N2120;0.5;;;;
SMURSAMU_P;2023;590000535;CH DE MAUBEUGE MCO;590781803;N2223;11.47;;;;
SMURSAMU_P;2023;590000535;CH DE MAUBEUGE MCO;590781803;N2500;1;;;;
SMURSAMU_P;2023;590000535;CH DE MAUBEUGE MCO;590781803;N5140;12.29;;;;
SMURSAMU_P;2023;590000535;CH DE MAUBEUGE MCO;590781803;N9999;26.48;;;;
SMURSAMU_P;2023;590000535;CH DE MAUBEUGE MCO;590781803;NSEC;1.22;;;;
SMURSAMU_P;2023;590000618;CH VALENCIENNES;590782215;M1140;0;;1;;
SMURSAMU_P;2023;590000618;CH VALENCIENNES;590782215;M9999;9.6;;1;;
SMURSAMU_P;2023;590000618;CH VALENCIENNES;590782215;MREG;0;;1;;
SMURSAMU_P;2023;590000618;CH VALENCIENNES;590782215;N2223;11.94;;1;;
SMURSAMU_P;2023;590000618;CH VALENCIENNES;590782215;N2500;11.81;;;;
SMURSAMU_P;2023;590000618;CH VALENCIENNES;590782215;N9999;23.76;;;;
SMURSAMU_P;2023;590000758;CH ARMENTIERES;590782637;M9999;5;;1;;
SMURSAMU_P;2023;590000758;CH ARMENTIERES;590782637;N2120;0.17;;1;;
SMURSAMU_P;2023;590000758;CH ARMENTIERES;590782637;N2223;5.95;;0;;
SMURSAMU_P;2023;590000758;CH ARMENTIERES;590782637;N2500;2;;;;
SMURSAMU_P;2023;590000758;CH ARMENTIERES;590782637;N5140;3.8;;0;;
SMURSAMU_P;2023;590000758;CH ARMENTIERES;590782637;N9999;13.05;;;;
SMURSAMU_P;2023;590000758;CH ARMENTIERES;590782637;NSEC;1.13;;0;;
SMURSAMU_P;2023;590001004;CH DOUAI DECHY;590783239;M1140;0.06;;1;;
SMURSAMU_P;2023;590001004;CH DOUAI DECHY;590783239;M9999;4;;1;;
SMURSAMU_P;2023;590001004;CH DOUAI DECHY;590783239;N2223;5;;;;
SMURSAMU_P;2023;590001004;CH DOUAI DECHY;590783239;N2500;4.94;;;;
SMURSAMU_P;2023;590001004;CH DOUAI DECHY;590783239;N5140;0.87;;;;
SMURSAMU_P;2023;590001004;CH DOUAI DECHY;590783239;N9999;10.82;;;;
SMURSAMU_P;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;M1140;3.15;;;;
SMURSAMU_P;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;M9999;16.76;;;12.21;
SMURSAMU_P;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;N2120;2.72;;;0;
SMURSAMU_P;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;N2223;25.43;;;0;
SMURSAMU_P;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;N2500;4.09;;;3;
SMURSAMU_P;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;N5140;25.39;;;0;
SMURSAMU_P;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;N9999;60.55;;;60.98;
SMURSAMU_P;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;NARM;0;;;56.34;
SMURSAMU_P;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;NSEC;1.75;;;0;
SMURSAMU_P;2023;590801106;HOPITAL VICTOR PROVO;590782421;M9999;17.67;;1;;
SMURSAMU_P;2023;590801106;HOPITAL VICTOR PROVO;590782421;N2223;6.7;;;;
SMURSAMU_P;2023;590801106;HOPITAL VICTOR PROVO;590782421;N2500;2.9;;;;
SMURSAMU_P;2023;590801106;HOPITAL VICTOR PROVO;590782421;N5140;3.56;;;;
SMURSAMU_P;2023;590801106;HOPITAL VICTOR PROVO;590782421;N9999;13.16;;;;
SMURSAMU_P;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;M9999;4.7;;1;;
SMURSAMU_P;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;N2223;5.53;;0;;
SMURSAMU_P;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;N5140;7.16;;0;;
SMURSAMU_P;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;N9999;12.69;;0;;
SMURSAMU_P;2023;600000186;CH CLERMONT;600100648;M9999;6;;1;;
SMURSAMU_P;2023;600000186;CH CLERMONT;600100648;N2223;6;;1;;
SMURSAMU_P;2023;600000186;CH CLERMONT;600100648;N5140;6.08;;1;;
SMURSAMU_P;2023;600000186;CH CLERMONT;600100648;N9999;12.08;;;;
SMURSAMU_P;2023;600000194;CH BEAUVAIS;600100713;M9999;6.51;;;6.22;
SMURSAMU_P;2023;600000194;CH BEAUVAIS;600100713;N2223;18.32;;;0.5;
SMURSAMU_P;2023;600000194;CH BEAUVAIS;600100713;N2500;2;;;2.96;
SMURSAMU_P;2023;600000194;CH BEAUVAIS;600100713;N5140;14;;;;
SMURSAMU_P;2023;600000194;CH BEAUVAIS;600100713;N9999;34.32;;;39.07;
SMURSAMU_P;2023;600000194;CH BEAUVAIS;600100713;NARM;;;;35.6;
SMURSAMU_P;2023;600000285;CH CHICN NOYON;600100721;N2500;2;;;;
SMURSAMU_P;2023;600000285;CH CHICN NOYON;600100721;N5140;1.47;;;;
SMURSAMU_P;2023;600000285;CH CHICN NOYON;600100721;N9999;3.47;;;;
SMURSAMU_P;2023;600000467;CH GHPSO CREIL;600101984;M9999;4.5;;1;;
SMURSAMU_P;2023;600000467;CH GHPSO CREIL;600101984;N2223;3;;1;;
SMURSAMU_P;2023;600000467;CH GHPSO CREIL;600101984;N2500;1.11;;;;
SMURSAMU_P;2023;600000467;CH GHPSO CREIL;600101984;N5140;10.08;;0;;
SMURSAMU_P;2023;600000467;CH GHPSO CREIL;600101984;N9999;14.19;;1;;
SMURSAMU_P;2023;600113476;CH CHICN COMPIÈGNE;600100721;M9999;11.12;;;;
SMURSAMU_P;2023;600113476;CH CHICN COMPIÈGNE;600100721;N2120;0.66;;;;
SMURSAMU_P;2023;600113476;CH CHICN COMPIÈGNE;600100721;N2223;18.33;;;;
SMURSAMU_P;2023;600113476;CH CHICN COMPIÈGNE;600100721;N2500;13.06;;;;
SMURSAMU_P;2023;600113476;CH CHICN COMPIÈGNE;600100721;N5140;9.17;;;;
SMURSAMU_P;2023;600113476;CH CHICN COMPIÈGNE;600100721;N9999;42.72;;;;
SMURSAMU_P;2023;600113476;CH CHICN COMPIÈGNE;600100721;NSEC;0.99;;;;
SMURSAMU_P;2023;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;M9999;1.97;0;1;0;0
SMURSAMU_P;2023;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;N2120;0.2;0;;0;0
SMURSAMU_P;2023;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;N2223;6.17;0;;0;0
SMURSAMU_P;2023;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;N5140;3.51;0;;0;0
SMURSAMU_P;2023;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;N9999;9.88;0;;0;0
SMURSAMU_P;2023;610000051;CHICAM - SITE ALENCON;610780082;M9999;3.26;;1;4.43;
SMURSAMU_P;2023;610000051;CHICAM - SITE ALENCON;610780082;MREG;1.09;;1;4.43;
SMURSAMU_P;2023;610000051;CHICAM - SITE ALENCON;610780082;N2223;11.28;;1;0.19;
SMURSAMU_P;2023;610000051;CHICAM - SITE ALENCON;610780082;N2500;;;;0.02;
SMURSAMU_P;2023;610000051;CHICAM - SITE ALENCON;610780082;N5140;14.16;;1;;
SMURSAMU_P;2023;610000051;CHICAM - SITE ALENCON;610780082;N9999;25.84;;;20.95;
SMURSAMU_P;2023;610000051;CHICAM - SITE ALENCON;610780082;NARM;;;;20.74;
SMURSAMU_P;2023;610000051;CHICAM - SITE ALENCON;610780082;NSEC;0.4;;0;;
SMURSAMU_P;2023;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;M9999;0.35;;1;;
SMURSAMU_P;2023;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;N2120;0.15;;1;;
SMURSAMU_P;2023;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;N2223;2.57;;1;;
SMURSAMU_P;2023;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;N5140;3;;1;;
SMURSAMU_P;2023;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;N9999;5.92;;1;;
SMURSAMU_P;2023;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;NARM;;;1;;
SMURSAMU_P;2023;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;NSEC;0.2;;1;;
SMURSAMU_P;2023;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;N2120;0.1;;1;;
SMURSAMU_P;2023;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;N2223;1.6;;1;;
SMURSAMU_P;2023;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;N2500;0.74;;;;
SMURSAMU_P;2023;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;N5140;2.91;;0;;
SMURSAMU_P;2023;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;N9999;5.35;;;;
SMURSAMU_P;2023;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;NARM;;;1;;
SMURSAMU_P;2023;610000119;CH  JACQUES MONOD  - FLERS;610780165;M9999;1;;1;;
SMURSAMU_P;2023;610000119;CH  JACQUES MONOD  - FLERS;610780165;N2120;0.2;;;;
SMURSAMU_P;2023;610000119;CH  JACQUES MONOD  - FLERS;610780165;N2223;5.8;;1;;
SMURSAMU_P;2023;610000119;CH  JACQUES MONOD  - FLERS;610780165;N2500;2.8;;;;
SMURSAMU_P;2023;610000119;CH  JACQUES MONOD  - FLERS;610780165;N5140;2.7;;;;
SMURSAMU_P;2023;610000119;CH  JACQUES MONOD  - FLERS;610780165;N9999;11.5;;1;;
SMURSAMU_P;2023;610780108;CHIC DES ANDAINES - DOMFRONT;610790594;M9999;1;;0;;
SMURSAMU_P;2023;610780108;CHIC DES ANDAINES - DOMFRONT;610790594;N2120;0.05;;0;;
SMURSAMU_P;2023;610780108;CHIC DES ANDAINES - DOMFRONT;610790594;N2223;1.44;;0;;
SMURSAMU_P;2023;610780108;CHIC DES ANDAINES - DOMFRONT;610790594;N2500;2.02;;;;
SMURSAMU_P;2023;610780108;CHIC DES ANDAINES - DOMFRONT;610790594;N9999;3.59;;0;;
SMURSAMU_P;2023;610780108;CHIC DES ANDAINES - DOMFRONT;610790594;NSEC;0.05;;0;;
SMURSAMU_P;2023;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;M9999;3.63;;1;;
SMURSAMU_P;2023;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;N2223;2.89;;1;;
SMURSAMU_P;2023;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;N2500;2.62;;;;
SMURSAMU_P;2023;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;N9999;5.51;;;;
SMURSAMU_P;2023;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;NARM;;;1;;
SMURSAMU_P;2023;620000034;CH ARRAS;620100057;M9999;11.16;;1;10.9;
SMURSAMU_P;2023;620000034;CH ARRAS;620100057;MREG;11.16;;1;10.9;
SMURSAMU_P;2023;620000034;CH ARRAS;620100057;N2120;0.5;;0;1;
