BOR;AN;FI;RS;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO
MCO;2023;590000766;CH BAILLEUL;590782645;24;8760;592;7;7313;;;0;0;0;;;0;0;0;24;8760;592;7;7313;4;4;;;17;;0;;0;;;4;4;;;17
MCO;2023;590000774;CH HAZEBROUCK;590782652;52;18980;5674;2743;16496;15;5475;718;12;2883;23;8395;1273;40;4552;90;32850;7665;2795;23931;4;1650;3;257;1923;6;3192;;0;;;10;4842;3;257;1923
MCO;2023;590001004;CH DOUAI DECHY;590783239;274;94056;14740;869;79331;74;25838;3641;188;19459;28;10220;2320;566;7461;376;130114;20701;1623;106251;21;3114;;;17512;16;4114;2;195;;;39;7423;;;17512
MCO;2023;590001749;POLYCLINIQUE DE GRANDE SYNTHE;590788956;76;27740;2962;88;20645;;;0;0;0;;;0;0;0;76;27740;2962;88;20645;17;1462;;;1153;;0;;0;;;17;1462;;;1153
MCO;2023;590006607;HOP JEANNE DE FLANDRE CHU LILLE;590780193;182;62574;6867;798;46927;28;10220;1268;122;4543;120;43831;7525;158;33164;330;116625;15660;1078;84634;22;3456;;;5254;18;2873;34;5238;;;74;11567;;;5254
MCO;2023;590006896;POLYCLINIQUE DE LA THIÉRACHE;590000519;6;2196;52;0;112;30;10980;1493;32;4581;;;0;0;0;36;13176;1545;32;4693;2;1175;;;136;28;5115;;0;;;30;6290;;;136
MCO;2023;590008041;POLYCLINIQUE VAUBAN;590008033;110;40150;5466;522;23811;68;24820;3640;0;13771;;;0;0;0;178;64970;9106;522;37582;39;4906;;;12077;39;11350;;0;;;78;16256;;;12077
MCO;2023;590047718;HOPITAL DE JOUR ALCOOLOGIE;590780052;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;10;1462;;;0;;0;;0;;;10;1462;;;0
MCO;2023;590049565;MAISON MEDICALE JEAN XXIII;780020715;20;7300;256;5;6101;;;0;0;0;;;0;0;0;20;7300;256;5;6101;;0;;;0;;0;;0;;;;0;;;0
MCO;2023;590052056;GCS GHICL CLINIQUE STE MARIE;590051801;41;14965;1332;10;5826;35;12775;1576;4;4744;24;8760;684;0;2856;100;36500;3592;14;13426;28;4380;;;3484;22;4771;1;17;;;51;9168;;;3484
MCO;2023;590780060;INSTITUT OPHTALMIQUE;590000022;;;0;0;0;17;4205;423;0;425;;;0;0;0;17;4205;423;0;425;;0;;;0;14;10066;;0;;;14;10066;;;0
MCO;2023;590780094;CENTRE LEONARD DE VINCI;590000055;9;2736;707;8;1381;;;0;0;0;;;0;0;0;9;2736;707;8;1381;17;1066;;;10441;;0;;0;;;17;1066;;;10441
MCO;2023;590780250;CLINIQUE LILLE SUD;590053955;;;0;0;0;70;25550;1377;11;3313;;;0;0;0;70;25550;1377;11;3313;;0;;;0;27;24455;;0;;;27;24455;;;0
MCO;2023;590780268;HOPITAL PRIVÉ LE BOIS;590053955;84;30660;5879;239;33518;126;45990;7861;32;19263;65;23725;1480;16;5954;275;100375;15220;287;58735;14;0;;;36584;33;24081;;0;;;47;24081;;;36584
MCO;2023;590780284;GCS GHICL HÔPITAL ST PHILIBERT;590051801;196;71450;13356;2547;58957;106;38690;4132;181;22351;;;0;0;0;302;110140;17488;2728;81308;42;7665;;;1720;12;2288;;0;;;54;9953;;;1720
MCO;2023;590780342;CLINIQUE AMBROISE PARE;590053955;;;1;0;1;4;1460;65;1;67;;;0;0;0;4;1460;66;1;68;;190;;;0;14;8779;;0;;;14;8969;;;0
MCO;2023;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;92;33580;5648;334;13819;152;55480;4492;232;10351;;;0;0;0;244;89060;10140;566;24170;8;4520;;;26516;54;20708;;0;;;62;25228;;;26516
MCO;2023;590781571;CLINIQUE DU CAMBRESIS;590000402;;;0;0;0;33;12045;1430;6;3790;;;0;0;0;33;12045;1430;6;3790;;0;;;62;11;2763;;0;;;11;2763;;;62
MCO;2023;590781951;CLINIQUE DU SPORT ET D'ORTHOPEDIE;590053955;16;5840;0;0;0;96;35040;3027;1;10119;;;0;0;0;112;40880;3027;1;10119;;0;;;44;11;5442;;0;;;11;5442;;;44
MCO;2023;590782256;NOUVELLE CLINIQUE DES DENTELLIERES;590000659;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;20;970;;;11018;;0;;0;;;20;970;;;11018
MCO;2023;590782298;POLYCLINIQUE DU PARC;590000675;10;3650;477;0;3013;98;35770;3381;0;8972;26;9490;1026;0;3807;134;48910;4884;0;15792;4;2285;;;87;23;12354;4;112;;;31;14751;;;87
MCO;2023;590782546;SAS CLINIQUE DES PEUPLIERS;590000733;22;8030;298;1;3389;;;1;0;1;;;0;0;0;22;8030;299;1;3390;3;1294;3;1095;0;8;2759;;0;;;11;4053;3;1095;0
MCO;2023;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;51;18615;2637;140;9909;53;19345;3106;412;8088;43;15695;1600;43;6025;147;53655;7343;595;24022;2;125;;;3325;40;18064;;0;;;42;18189;;;3325
MCO;2023;590784864;HOP CALMETTE CHU LILLE;590780193;40;14475;1225;17;10953;;;0;0;0;;;0;0;0;40;14475;1225;17;10953;0;0;;;0;;0;;0;;;0;0;;;0
MCO;2023;590785374;CLINIQUE TEISSIER;620001834;65;21900;2424;22;13200;;;0;0;0;;;0;0;0;65;21900;2424;22;13200;20;2380;;;3317;;0;;0;;;20;2380;;;3317
MCO;2023;590787586;INSTITUT COEUR POUMON CHU LILLE;590780193;303;104592;12381;1191;74431;88;30980;2972;100;19797;;;0;0;0;391;135572;15353;1291;94228;49;10956;;;3527;0;0;;0;;;49;10956;;;3527
MCO;2023;590788964;SARL CLINIQUE DU PARC;590001756;14;5124;825;5;2572;20;7320;254;0;780;;;0;0;0;34;12444;1079;5;3352;10;204;;;4154;27;6142;;0;;;37;6346;;;4154
MCO;2023;590790655;SAINT ROCH CHIRURGIE;440052041;;;0;0;0;24;8256;2758;20;4835;;;0;0;0;24;8256;2758;20;4835;;0;;;18;5;4425;;0;;;5;4425;;;18
MCO;2023;590791091;CSPA LES BATELIERS CHU LILLE;590780193;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;3;732;;;4;;0;;0;;;3;732;;;4
MCO;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;321;113944;31763;8848;97717;286;100766;14349;2438;56322;;;0;0;0;607;214710;46112;11286;154039;38;3877;;;10780;54;11852;;0;;;92;15729;;;10780
MCO;2023;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;257;93805;17562;3736;75996;44;16060;2248;304;8283;31;11315;2813;309;10270;332;121180;22623;4349;94549;96;13333;;;10816;25;4771;1;99;;;122;18203;;;10816
MCO;2023;590801106;HOPITAL VICTOR PROVO;590782421;387;141255;19695;2532;108485;101;36865;5897;646;23139;66;24090;4438;314;18286;554;202210;30030;3492;149910;41;6279;;;27039;26;5185;11;2157;;;78;13621;;;27039
MCO;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;223;80849;14188;3336;71570;58;21030;3794;833;15004;36;13142;3225;948;8553;317;115021;21207;5117;95127;32;5134;;;3877;5;1558;0;0;;;37;6692;;;3877
MCO;2023;590806360;CLINIQUE DE LA MITTERIE;590003596;19;6867;310;0;617;;;0;0;0;;;0;0;0;19;6867;310;0;617;14;3568;;;0;;0;;0;;;14;3568;;;0
MCO;2023;590811279;HOP CLAUDE HURIEZ CHU LILLE;590780193;381;132782;12718;884;97415;161;57684;8082;474;35209;;;0;0;0;542;190466;20800;1358;132624;39;13290;;;35694;71;14307;;0;;;110;27597;;;35694
MCO;2023;590812186;HOP LA FRATERNITE CH ROUBAIX;590782421;16;5840;407;3;4046;;;0;0;0;;;0;0;0;16;5840;407;3;4046;14;2324;;;0;;0;;0;;;14;2324;;;0
MCO;2023;590813176;CLINIQUE DES HETRES;590005278;1;365;28;0;80;39;14235;912;0;4665;0;0;0;0;0;40;14600;940;0;4745;4;1586;0;0;69;7;1906;0;0;0;0;11;3492;0;0;69
MCO;2023;590813382;NOUVELLE CLINIQUE VILLETTE SA;590000386;4;1372;13;0;112;32;10976;1132;9;3753;0;0;0;0;0;36;12348;1145;9;3865;;0;;;8;27;3369;;0;;;27;3369;;;8
MCO;2023;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;33;12045;580;12;3254;101;36865;1507;139;4066;0;0;0;0;0;134;48910;2087;151;7320;10;0;0;0;94;7;4681;0;0;;;17;4681;0;0;94
MCO;2023;590815056;CLINIQUE DE FLANDRE;590005492;28;10052;1430;26;8059;28;9940;1659;31;3716;;;0;0;0;56;19992;3089;57;11775;13;3305;;;5242;28;10130;;0;;;41;13435;;;5242
MCO;2023;590816310;CLINIQUE SAINT AME;590000048;18;6570;1678;657;5403;40;14600;2527;142;6316;25;9125;989;14;3505;83;30295;5194;813;15224;15;544;;;924;39;10261;0;0;;;54;10805;;;924
MCO;2023;590817458;CLINIQUE DE LA VICTOIRE;590053955;30;10950;445;1;6994;28;10220;1112;0;2494;;;0;0;0;58;21170;1557;1;9488;;2;;;2770;18;9770;;0;;;18;9772;;;2770
MCO;2023;590817839;CLINIQUE DU VAL DE LYS;590053955;10;3650;16;0;178;;;0;0;0;;;0;0;0;10;3650;16;0;178;5;0;;;0;;0;;0;;;5;0;;;0
MCO;2023;600000053;CH GHPSO SENLIS;600101984;103;37065;2966;15;30251;0;;10;0;13;50;18250;4080;564;13866;153;55315;7056;579;44130;4;887;;;237;7;1418;1;834;;;12;3139;;;237
MCO;2023;600000152;CH CHAUMONT-EN-VEXIN;600100572;20;7300;397;0;5730;0;0;0;0;0;0;0;0;0;0;20;7300;397;0;5730;5;10;0;0;0;;0;;0;;;5;10;0;0;0
MCO;2023;600000186;CH CLERMONT;600100648;34;12410;3255;636;13432;15;5475;844;0;2951;0;0;0;0;0;49;17885;4099;636;16383;6;889;0;0;346;7;916;1;72;0;0;14;1877;0;0;346
MCO;2023;600000194;CH BEAUVAIS;600100713;277;100735;13121;442;89479;56;20440;2966;43;14865;43;15695;2785;91;11195;376;136870;18872;576;115539;20;1958;;;34207;14;2979;2;829;;;36;5766;;;34207
MCO;2023;600000285;CH CHICN NOYON;600100721;38;13262;1874;144;12158;0;;0;0;0;0;;0;0;0;38;13262;1874;144;12158;1;26;;;15;;0;;0;;;1;26;;;15
MCO;2023;600000467;CH GHPSO CREIL;600101984;192;72298;10377;814;60899;46;16790;2975;102;11640;0;0;0;0;0;238;89088;13352;916;72539;15;1482;;;24996;16;2837;4;177;;;35;4496;;;24996
MCO;2023;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;;;0;0;0;30;10950;956;77;1961;;;0;0;0;30;10950;956;77;1961;;0;;;0;20;6292;;0;;;20;6292;;;0
MCO;2023;600013999;CENTRE CHIRURGICAL;600008635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;5;4570;0;0;;;5;4570;;;0
MCO;2023;600100101;CH AP-HP LIANCOURT;750712184;30;10950;874;7;9401;;;0;0;0;;;0;0;0;30;10950;874;7;9401;2;66;;;0;;0;;0;;;2;66;;;0
MCO;2023;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;35;12775;1830;4;7285;21;7665;987;13;2878;;;0;0;0;56;20440;2817;17;10163;8;2915;;;1488;7;901;;0;;;15;3816;;;1488
MCO;2023;600100184;CLINIQUE DU VALOIS;920033198;20;7300;230;4;3349;;;0;0;0;;;0;0;0;20;7300;230;4;3349;10;3;;;0;;0;;0;;;10;3;;;0
MCO;2023;600100754;POLYCLINIQUE SAINT CÔME;600000228;52;18980;5373;2489;18526;85;31025;3976;10;11394;23;8395;1048;16;4147;160;58400;10397;2515;34067;8;2935;;;21765;42;14465;;0;;;50;17400;;;21765
MCO;2023;600110175;CLINIQUE DU PARC SAINT-LAZARE;600001234;21;7665;2180;6;2962;53;19345;1648;59;3301;;;0;0;0;74;27010;3828;65;6263;6;561;;;131;36;8256;;0;;;42;8817;;;131
MCO;2023;600113476;CH CHICN COMPIÈGNE;600100721;298;117645;12298;235;94904;74;24281;4192;137;16998;24;9936;2215;76;8636;396;151862;18705;448;120538;46;1897;2;236;8632;13;3475;1;378;;;60;5750;2;236;8632
MCO;2023;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;52;18980;3861;1406;20539;19;6935;1516;568;5139;17;6207;898;287;2015;88;32122;6275;2261;27693;4;525;0;0;87;6;438;0;0;0;0;10;963;0;0;87
MCO;2023;610000051;CHICAM - SITE ALENCON;610780082;130;47450;8347;98;46242;46;16790;1966;0;10982;19;6935;1092;0;3915;195;71175;11405;98;61139;12;4127;0;0;10619;13;2174;0;479;0;0;25;6780;0;0;10619
MCO;2023;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;124;40538;7128;1520;36026;27;8420;1597;63;6518;23;8395;1416;418;3516;174;57353;10141;2001;46060;15;356;;;2144;15;2277;0;52;;;30;2685;;;2144
MCO;2023;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;44;16060;1545;121;12989;0;0;0;0;0;0;0;0;0;0;44;16060;1545;121;12989;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;12
MCO;2023;610000093;CENTRE HOSPITALIER - SEES;610780140;25;9150;373;16;6557;;;0;0;0;;;0;0;0;25;9150;373;16;6557;;0;;;6;;0;;0;;;;0;;;6
MCO;2023;610000119;CH  JACQUES MONOD  - FLERS;610780165;117;42705;8899;2463;36970;42;15330;2258;106;10750;23;8395;1655;379;4985;182;66430;12812;2948;52705;8;2017;0;0;7429;12;3190;;0;;;20;5207;0;0;7429
MCO;2023;610006421;CLINIQUE D'ALENCON;610006413;4;1460;15;2;35;15;5474;1117;4;1860;;;0;0;0;19;6934;1132;6;1895;;0;;;32;21;5205;;0;;;21;5205;;;32
MCO;2023;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;59;19525;2467;473;16885;;;0;0;0;;;0;0;0;59;19525;2467;473;16885;;0;;;17;;0;;0;;;;0;;;17
MCO;2023;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;64;17480;2340;2;11994;47;17155;2970;30;8912;;;0;0;0;111;34635;5310;32;20906;15;1792;;;1393;23;3618;;0;;;38;5410;;;1393
MCO;2023;620000034;CH ARRAS;620100057;302;110090;16731;2313;87527;40;14248;2696;49;10736;42;16060;2958;84;12297;384;140398;22385;2446;110560;54;5713;4;257;22726;13;4099;2;208;;;69;10020;4;257;22726
MCO;2023;620000224;CH BETHUNE;620100651;250;88048;19143;1822;86366;65;21854;2122;25;13082;21;7665;1435;0;5196;336;117567;22700;1847;104644;33;8718;;;17996;15;1424;4;478;;;52;10620;;;17996
MCO;2023;620000240;CH HENIN BEAUMONT;620100677;54;19641;1189;11;14761;;;0;0;0;;;0;0;0;54;19641;1189;11;14761;17;3836;;;0;;0;;0;;;17;3836;;;0
MCO;2023;620000257;CH LENS;620100685;339;120057;21911;4998;99058;99;34485;5648;433;24143;46;16790;3133;79;12335;484;171332;30692;5510;135536;38;4787;;;21960;40;8518;4;1659;;;82;14964;;;21960
MCO;2023;620000323;CH CALAIS;620101337;220;80926;12321;1398;69557;30;10950;1919;17;8114;47;17155;2891;30;12759;297;109031;17131;1445;90430;16;2924;;;4661;18;3534;7;834;;;41;7292;;;4661
MCO;2023;620000349;CH REGION DE ST OMER;620101360;187;66303;10375;485;55648;50;20258;2693;145;12720;29;10585;1696;81;5974;266;97146;14764;711;74342;28;4237;;;4056;8;1943;4;1012;;;40;7192;;;4056
MCO;2023;620000653;CH BOULOGNE-SUR-MER;620103440;307;112055;17714;3050;86211;108;39420;6195;136;27241;25;9125;1633;84;5924;440;160600;25542;3270;119376;60;5328;;;42492;35;6182;2;353;;;97;11863;;;42492
MCO;2023;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;122;44530;8834;1123;39418;47;17155;2122;44;9127;30;10950;1173;51;4420;199;72635;12129;1218;52965;13;1337;1;187;3267;8;3165;1;215;;;22;4717;1;187;3267
MCO;2023;620003350;HOPITAL DE RIAUMONT;620001834;90;32850;5267;1114;28136;0;0;0;0;0;0;0;0;0;0;90;32850;5267;1114;28136;10;795;0;0;234;0;0;0;0;0;0;10;795;0;0;234
MCO;2023;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;86;31390;7488;2288;22082;90;32850;4845;314;17890;;;0;0;0;176;64240;12333;2602;39972;8;248;;;2130;49;13199;;0;;;57;13447;;;2130
MCO;2023;620006049;CLINIQUE CHIRURGICALE DE SAINT-OMER;620000331;6;2190;36;0;375;80;29200;3393;45;9807;;;0;0;0;86;31390;3429;45;10182;0;0;;;169;39;8280;;0;;;39;8280;;;169
MCO;2023;620024208;NEPHROCARE HELFAUT;620002352;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;16029;;0;;0;;;;0;;;16029
MCO;2023;620025346;POLYCLINIQUE DE LA  CLARENCE;620001834;98;35770;5191;404;25690;60;21900;2788;143;14347;24;8760;1337;97;4183;182;66430;9316;644;44220;5;159;;;1018;32;6063;;0;;;37;6222;;;1018
MCO;2023;620100099;HOPITAL PRIVE ARRAS LES BONNETTES;620014779;37;13505;1888;34;11049;67;22445;3973;43;12777;21;7665;708;17;2716;125;43615;6569;94;26542;25;1342;;;8734;74;16885;0;0;;;99;18227;;;8734
MCO;2023;620100487;CLINIQUE DES ACACIAS;620000125;15;5475;270;0;983;27;9855;1034;220;3084;;;0;0;0;42;15330;1304;220;4067;1;39;;;306;24;3245;;0;;;25;3284;;;306
MCO;2023;620100735;CLINIQUE ANNE ARTOIS;620000265;24;8760;1423;353;8231;93;33945;2178;324;5913;0;;1;1;0;117;42705;3602;678;14144;5;80;;;3886;35;7474;;0;;;40;7554;;;3886
MCO;2023;620100750;CLINIQUE AMBROISE PARE;620000273;11;4015;1326;6;3228;38;13870;1242;79;4052;0;;0;0;0;49;17885;2568;85;7280;;0;;;5265;31;6250;;0;;;31;6250;;;5265
MCO;2023;620101311;CLINIQUE DES 2 CAPS;620027763;23;8395;1482;2;5676;48;17520;2417;51;6361;0;0;0;0;0;71;25915;3899;53;12037;6;13;0;0;4049;48;12331;0;0;;;54;12344;0;0;4049
MCO;2023;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;92;33580;9027;169;25814;77;28105;3595;66;10666;;;0;0;0;169;61685;12622;235;36480;10;1576;;;28707;54;9695;;0;;;64;11271;;;28707
MCO;2023;620105940;POLYCLINIQUE DU TERNOIS;620000950;24;8760;236;1;4699;;;0;0;0;;;0;0;0;24;8760;236;1;4699;0;0;;;131;;0;;0;;;0;0;;;131
MCO;2023;620116046;CLINIQUE DES 7 VALLEES;620035303;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;31;15;3269;;0;;;15;3269;;;31
MCO;2023;620118513;CENTRE MCO COTE D'OPALE;620002915;68;24314;5007;385;18328;72;20567;3824;120;12058;29;8377;905;43;3137;169;53258;9736;548;33523;3;70;;;6086;37;10229;0;0;;;40;10299;;;6086
MCO;2023;630000016;CH DU MONT DORE;630180032;20;7300;367;2;7442;0;0;0;0;0;0;0;0;0;0;20;7300;367;2;7442;0;0;;;0;0;0;0;0;;;0;0;;;0
MCO;2023;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;453;157829;27014;2845;144105;214;75396;13356;1673;61923;;;0;0;0;667;233225;40370;4518;206028;66;16890;;;26379;17;4014;;0;;;83;20904;;;26379
MCO;2023;630000412;CH D'AMBERT;630780997;38;11523;1692;230;11245;;;0;0;0;;;0;0;0;38;11523;1692;230;11245;10;121;;;598;1;414;;0;;;11;535;;;598
MCO;2023;630000420;CH PAUL ARDIER ISSOIRE;630781003;75;27255;4813;1111;25384;16;5840;1479;443;4613;14;5110;923;234;2639;105;38205;7215;1788;32636;4;1742;;;1;4;1129;;0;;;8;2871;;;1
MCO;2023;630000438;CH DE RIOM;630781011;157;57305;5414;329;54961;18;6570;1011;16;6516;;;0;0;0;175;63875;6425;345;61477;6;250;;;1732;4;3145;;0;;;10;3395;;;1732
MCO;2023;630000446;CH DE THIERS;630781029;39;14235;3053;348;23830;15;5475;864;38;4430;16;5840;611;118;1878;70;25550;4528;504;30138;7;1539;;;904;3;409;1;117;;;11;2065;;;904
MCO;2023;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;67;23309;2283;143;19463;47;16835;2798;136;10762;;;0;0;0;114;40144;5081;279;30225;9;3303;;;53224;7;2514;;0;;;16;5817;;;53224
MCO;2023;630000560;CH BILLOM;630781367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;87;;;8;;0;;0;;;5;87;;;8
MCO;2023;630780211;POLE SANTE REPUBLIQUE;630000107;91;33215;6002;1163;24388;97;35405;5909;101;18744;;;0;0;0;188;68620;11911;1264;43132;29;472;;;11418;32;13022;;0;;;61;13494;;;11418
MCO;2023;630780369;CLINIQUE DE LA PLAINE;630000164;4;1376;145;0;475;21;7224;1193;1;1829;;;0;0;0;25;8600;1338;1;2304;5;176;;;0;40;14650;;0;;;45;14826;;;0
MCO;2023;630781268;HOPITAL ESTAING - CHU63;630780989;240;83456;9885;1541;73114;85;30132;4798;311;26048;88;32746;6498;426;24252;413;146334;21181;2278;123414;57;6942;;;17827;17;3723;13;2428;;;87;13093;;;17827
MCO;2023;630781821;CLINIQUE PSYCHIATRIQUE LE GRAND PRE;920030269;30;10950;504;0;7491;;;0;0;0;;;0;0;0;30;10950;504;0;7491;;0;;;0;;0;;0;;;;0;;;0
MCO;2023;630781839;HOPITAL PRIVE LA CHATAIGNERAIE;630000826;30;10950;1068;184;8504;120;43800;9187;32;22606;34;12410;1808;84;7222;184;67160;12063;300;38332;4;1446;;;659;74;30284;0;0;;;78;31730;;;659
MCO;2023;630783538;HOPITAL LOUISE MICHEL - CHU63;630780989;28;9008;395;12;5732;;;0;0;0;;;0;0;0;28;9008;395;12;5732;;0;;;0;;0;;0;;;;0;;;0
MCO;2023;640000162;CH COTE BASQUE;640780417;330;119416;22017;4215;101512;115;40571;7156;433;35101;35;12775;2477;34;12385;480;172762;31650;4682;148998;50;8652;0;0;34426;23;6199;0;0;0;0;73;14851;0;0;34426
MCO;2023;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;65;20312;2595;394;19327;15;5110;590;20;2761;0;0;0;0;0;80;25422;3185;414;22088;6;779;0;0;1278;13;1773;0;0;0;0;19;2552;0;0;1278
MCO;2023;640000410;CENTRE HOSPITALIER OLORON;640780821;48;18200;2998;790;18689;20;6574;914;34;3799;0;0;0;0;0;68;24774;3912;824;22488;8;843;0;0;767;10;1182;0;0;0;0;18;2025;0;0;767
MCO;2023;640000428;CENTRE HOSPITALIER DE MAULEON;640780839;5;1825;210;4;1978;;;0;0;0;;;0;0;0;5;1825;210;4;1978;0;0;0;0;9;;0;;0;;;0;0;0;0;9
MCO;2023;640000436;CENTRE HOSPITALIER DES PYRENEES;640780862;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;8;1455;;;0;;0;;0;;;8;1455;;;0
MCO;2023;640000600;CENTRE HOSPITALIER DE PAU;640781290;329;116892;23946;7234;104772;100;36500;5300;413;25479;40;14600;3283;295;12954;469;167992;32529;7942;143205;62;3882;0;0;14627;28;5891;7;362;0;0;97;10135;0;0;14627
MCO;2023;640005591;LES JEUNES CHENES;920030269;22;8030;5;0;39;0;0;0;0;0;0;0;0;0;0;22;8030;5;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MCO;2023;640016580;CENTRE DE CARDIOLOGIE DU PAYS BASQUE;640010658;69;25185;6189;648;14931;;;0;0;0;;;0;0;0;69;25185;6189;648;14931;5;1733;;;1;;0;;0;;;5;1733;;;1
MCO;2023;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;35;12775;2452;557;13901;12;4380;653;17;3006;7;2555;383;29;1313;54;19710;3488;603;18220;2;154;;;1103;6;2185;1;23;;;9;2362;;;1103
MCO;2023;640018206;CLINIQUE BELHARRA;640012209;45;16425;6840;3486;18346;123;44895;8232;252;25474;23;8395;1371;29;5469;191;69715;16443;3767;49289;1;96;;;9095;33;17999;;0;;;34;18095;;;9095
MCO;2023;640020715;EPS GARAZI;640020707;14;5110;311;15;3861;0;0;0;0;0;0;0;0;0;0;14;5110;311;15;3861;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;19
MCO;2023;640780268;CLINIQUE DELAY;640000113;10;3650;462;8;2871;18;6570;559;13;735;;;0;0;0;28;10220;1021;21;3606;1;24;;;2962;5;10460;;0;;;6;10484;;;2962
MCO;2023;640780490;CAPIO CLINIQUE AGUILERA;640000212;32;11680;4251;1640;12408;39;14235;3019;265;8222;;;0;0;0;71;25915;7270;1905;20630;16;3349;;;893;34;12484;;0;;;50;15833;;;893
MCO;2023;640780557;CENTRE MEDICAL TOKI EDER;640000238;7;2555;213;3;2603;;;0;0;0;;;0;0;0;7;2555;213;3;2603;3;2;;;4;;0;;0;;;3;2;;;4
MCO;2023;640780623;CENTRE MEDICAL ANNIE ENIA;640000287;15;5475;322;3;5115;;;0;0;0;;;0;0;0;15;5475;322;3;5115;;0;;;0;;0;;0;;;;0;;;0
MCO;2023;640780672;CLINIQUE MARIENIA;640000337;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;2;613;;;0;;0;;0;;;2;613;;;0
MCO;2023;640780748;POLYCLINIQUE CÔTE BASQUE SUD;640000360;14;5110;5405;2680;13646;40;14600;1988;5;7948;;;0;0;0;54;19710;7393;2685;21594;;0;;;2531;30;9170;;0;;;30;9170;;;2531
MCO;2023;640780938;POLYCLINIQUE PAU PYRENEES SITE MARZET;640000469;54;19710;2161;113;15270;0;0;0;0;0;0;0;0;0;0;54;19710;2161;113;15270;10;1671;;;9537;0;0;0;0;;;10;1671;;;9537
MCO;2023;640780946;POLYCLINIQUE PAU PYRENEES SITE NAVARRE;640000469;23;8395;2566;826;6832;139;57305;8266;189;28245;34;7300;1677;34;6178;196;73000;12509;1049;41255;5;11;;;339;46;21198;3;127;;;54;21336;;;339
MCO;2023;640781225;CLINIQUE MEDICALE CARDIOLOGIQUE ARESSY;640000568;80;29200;7478;4329;14393;;;0;0;0;;;0;0;0;80;29200;7478;4329;14393;2;2507;;;96;;0;;0;;;2;2507;;;96
MCO;2023;640781308;CLINIQUE PRINCESS;920030269;0;9464;341;0;1401;;;0;0;0;;;0;0;0;0;9464;341;0;1401;14;2545;;;8;;0;;0;;;14;2545;;;8
MCO;2023;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;640000113;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;20074;;0;;0;;;;0;;;20074
MCO;2023;650000045;CH TARBES LOURDES SITE LOURDES;650783160;75;26805;3745;595;20558;12;4380;632;0;3035;;;0;0;0;87;31185;4377;595;23593;7;1303;;;1289;8;997;;0;;;15;2300;;;1289
MCO;2023;650000052;CH BAGNERES DE BIGORRE;650780166;20;7300;920;351;6632;;;0;0;0;;;0;0;0;20;7300;920;351;6632;2;272;;;51;;0;1;11;;;3;283;;;51
