BOR;AN;FI;RS;FI_EJ;EQUIPIMA;NB;NBEXP;ACTET;ACTEXET;ACTEXEJ;ACTEX;ACT;ACTINT
IMAGES;2023;590000188;CLCC OSCAR LAMBRET LILLE;590780334;RADIO;3;3;1392;0;0;1392;2784;1
IMAGES;2023;590000188;CLCC OSCAR LAMBRET LILLE;590780334;SCAN;1;1;1806;0;5;6235;8046;1
IMAGES;2023;590000188;CLCC OSCAR LAMBRET LILLE;590780334;TOMO;1;1;113;0;2;4094;4209;0
IMAGES;2023;590000188;CLCC OSCAR LAMBRET LILLE;590780334;dtIRM2;1;1;325;0;3;4881;5209;0
IMAGES;2023;590000337;CH DUNKERQUE;590781415;CAM;1;1;0;;;0;0;
IMAGES;2023;590000337;CH DUNKERQUE;590781415;IRM;2;2;1393;;73;8882;10348;0
IMAGES;2023;590000337;CH DUNKERQUE;590781415;LITHO;1;1;106;;;;106;
IMAGES;2023;590000337;CH DUNKERQUE;590781415;RADIO;3;3;10878;;;44595;55473;
IMAGES;2023;590000337;CH DUNKERQUE;590781415;SCAN;2;2;4067;;5;17086;21158;1
IMAGES;2023;590000337;CH DUNKERQUE;590781415;TOMO;1;1;0;;;190;190;
IMAGES;2023;590000337;CH DUNKERQUE;590781415;VASC;1;1;1030;;;199;1229;
IMAGES;2023;590000337;CH DUNKERQUE;590781415;dtIRM2;1;1;621;;51;4692;5364;0
IMAGES;2023;590000428;CH CAMBRAI;590781605;IRM;1;1;614;;;2669;3283;
IMAGES;2023;590000428;CH CAMBRAI;590781605;RADIO;3;3;19504;;;12371;31875;
IMAGES;2023;590000428;CH CAMBRAI;590781605;SCAN;1;1;5311;;;4365;9676;
IMAGES;2023;590000469;CH FOURMIES;590781662;IRM;1;1;;;;;;
IMAGES;2023;590000469;CH FOURMIES;590781662;LITHO;1;1;5;;;;5;1
IMAGES;2023;590000469;CH FOURMIES;590781662;RADIO;2;2;655;0;0;11756;12411;0
IMAGES;2023;590000469;CH FOURMIES;590781662;SCAN;1;1;2922;0;0;15946;18868;0
IMAGES;2023;590000477;CH LE QUESNOY;590781670;MAMM;1;1;;;;1016;1016;
IMAGES;2023;590000477;CH LE QUESNOY;590781670;RADIO;1;1;1429;;;8936;10365;
IMAGES;2023;590000477;CH LE QUESNOY;590781670;SCAN;1;1;1699;;;5537;7236;
IMAGES;2023;590000477;CH LE QUESNOY;590781670;VASC;1;1;181;;;4;185;
IMAGES;2023;590000527;CH AVESNES;590781795;MAMM;1;1;;;;162;162;
IMAGES;2023;590000527;CH AVESNES;590781795;RADIO;1;1;833;;;3812;4645;1
IMAGES;2023;590000535;CH DE MAUBEUGE MCO;590781803;CAM;2;0;;;;;;
IMAGES;2023;590000535;CH DE MAUBEUGE MCO;590781803;IRM;1;1;1545;;;5305;6850;0
IMAGES;2023;590000535;CH DE MAUBEUGE MCO;590781803;MAMM;1;0;;;;;;
IMAGES;2023;590000535;CH DE MAUBEUGE MCO;590781803;RADIO;3;2;6727;;;30092;36819;0
IMAGES;2023;590000535;CH DE MAUBEUGE MCO;590781803;SCAN;2;2;4166;;;14912;19078;0
IMAGES;2023;590000535;CH DE MAUBEUGE MCO;590781803;TOMO;1;0;;;;;;
IMAGES;2023;590000543;CH FELLERIES-LIESSIES;590781811;RADIO;1;1;321;;;;321;0
IMAGES;2023;590000592;CH DENAIN;590782165;IRM;1;1;366;6;0;6626;6998;0
IMAGES;2023;590000592;CH DENAIN;590782165;MAMM;1;1;;;;1153;1153;
IMAGES;2023;590000592;CH DENAIN;590782165;RADIO;2;2;4377;94;;25218;29689;0
IMAGES;2023;590000592;CH DENAIN;590782165;SCAN;2;2;3897;82;0;18997;22976;0
IMAGES;2023;590000600;CH SAINT- AMAND LES EAUX;590782207;RADIO;1;1;2143;;;2244;4387;0
IMAGES;2023;590000600;CH SAINT- AMAND LES EAUX;590782207;SCAN;1;1;718;;;1001;1719;0
IMAGES;2023;590000618;CH VALENCIENNES;590782215;CAM;3;3;162;0;0;3294;3456;
IMAGES;2023;590000618;CH VALENCIENNES;590782215;IRM;4;4;6342;0;0;17866;24208;0
IMAGES;2023;590000618;CH VALENCIENNES;590782215;MAMM;2;2;;;;7880;7880;
IMAGES;2023;590000618;CH VALENCIENNES;590782215;RADIO;6;6;38556;0;0;49240;87796;1
IMAGES;2023;590000618;CH VALENCIENNES;590782215;SCAN;3;3;18691;0;0;13143;31834;1
IMAGES;2023;590000618;CH VALENCIENNES;590782215;TOMO;2;1;795;0;0;7701;8496;
IMAGES;2023;590000618;CH VALENCIENNES;590782215;VASC;5;5;6700;0;0;1050;7750;1
IMAGES;2023;590000618;CH VALENCIENNES;590782215;dtIRM2;1;1;957;0;0;4777;5734;0
IMAGES;2023;590000691;CH WATTRELOS;590782439;MAMM;1;1;;;;128;128;
IMAGES;2023;590000691;CH WATTRELOS;590782439;RADIO;2;2;939;;;11089;12028;0
IMAGES;2023;590000758;CH ARMENTIERES;590782637;IRM;2;2;575;34;0;5175;5784;0
IMAGES;2023;590000758;CH ARMENTIERES;590782637;LITHO;1;1;91;;;;91;1
IMAGES;2023;590000758;CH ARMENTIERES;590782637;MAMM;1;1;;;;2235;2235;
IMAGES;2023;590000758;CH ARMENTIERES;590782637;RADIO;2;2;9716;106;0;23790;33612;0
IMAGES;2023;590000758;CH ARMENTIERES;590782637;SCAN;1;1;6775;107;0;6922;13804;0
IMAGES;2023;590000766;CH BAILLEUL;590782645;RADIO;2;2;495;186;0;6673;7354;0
IMAGES;2023;590000774;CH HAZEBROUCK;590782652;RADIO;2;2;1437;;;18247;19684;0
IMAGES;2023;590000774;CH HAZEBROUCK;590782652;SCAN;1;1;997;;;8253;9250;1
IMAGES;2023;590001004;CH DOUAI DECHY;590783239;IRM;2;2;1514;;;7931;9445;
IMAGES;2023;590001004;CH DOUAI DECHY;590783239;RADIO;5;5;11808;;;40704;52512;1
IMAGES;2023;590001004;CH DOUAI DECHY;590783239;SCAN;2;2;4179;;;13749;17928;1
IMAGES;2023;590001004;CH DOUAI DECHY;590783239;dtIRM2;1;1;818;;;3619;4437;
IMAGES;2023;590001418;EPSM AGGL LILLOISE ST-ANDRE;590034740;RADIO;1;1;476;;;;476;0
IMAGES;2023;590001582;CH INTERCOMMUNAL WASQUEHAL;590785663;RADIO;1;1;317;;;;317;
IMAGES;2023;590001749;POLYCLINIQUE DE GRANDE SYNTHE;590788956;IRM;1;1;11;;;123;134;
IMAGES;2023;590001749;POLYCLINIQUE DE GRANDE SYNTHE;590788956;MAMM;1;1;;;;1460;1460;
IMAGES;2023;590001749;POLYCLINIQUE DE GRANDE SYNTHE;590788956;RADIO;2;2;2119;;;21825;23944;
IMAGES;2023;590001749;POLYCLINIQUE DE GRANDE SYNTHE;590788956;SCAN;1;1;1294;;;5299;6593;
IMAGES;2023;590006607;HOP JEANNE DE FLANDRE CHU LILLE;590780193;MAMM;1;1;;;;1944;1944;
IMAGES;2023;590006607;HOP JEANNE DE FLANDRE CHU LILLE;590780193;RADIO;3;3;2741;;;12967;15708;0
IMAGES;2023;590006896;POLYCLINIQUE DE LA THIÉRACHE;590000519;MAMM;1;;;;;;;
IMAGES;2023;590006896;POLYCLINIQUE DE LA THIÉRACHE;590000519;RADIO;2;;;;;;;0
IMAGES;2023;590006896;POLYCLINIQUE DE LA THIÉRACHE;590000519;SCAN;1;;;;;;;0
IMAGES;2023;590780250;CLINIQUE LILLE SUD;590053955;IRM;1;;;;;;;
IMAGES;2023;590780250;CLINIQUE LILLE SUD;590053955;RADIO;3;;;;;;;
IMAGES;2023;590780250;CLINIQUE LILLE SUD;590053955;SCAN;2;;;;;;;
IMAGES;2023;590780250;CLINIQUE LILLE SUD;590053955;dtIRM1;1;;;;;;;
IMAGES;2023;590780268;HOPITAL PRIVÉ LE BOIS;590053955;CAM;3;;;;;;;
IMAGES;2023;590780268;HOPITAL PRIVÉ LE BOIS;590053955;IRM;3;;;;;;;
IMAGES;2023;590780268;HOPITAL PRIVÉ LE BOIS;590053955;MAMM;1;;;;;;;
IMAGES;2023;590780268;HOPITAL PRIVÉ LE BOIS;590053955;RADIO;1;;;;;;;
IMAGES;2023;590780268;HOPITAL PRIVÉ LE BOIS;590053955;SCAN;2;;;;;;;
IMAGES;2023;590780268;HOPITAL PRIVÉ LE BOIS;590053955;TOMO;2;;;;;;;
IMAGES;2023;590780268;HOPITAL PRIVÉ LE BOIS;590053955;VASC;2;;;;;;;
IMAGES;2023;590780268;HOPITAL PRIVÉ LE BOIS;590053955;dtIRM2;1;;;;;;;
IMAGES;2023;590780284;GCS GHICL HÔPITAL ST PHILIBERT;590051801;IRM;2;2;2018;;;8757;10775;
IMAGES;2023;590780284;GCS GHICL HÔPITAL ST PHILIBERT;590051801;RADIO;8;8;11077;;;14364;25441;
IMAGES;2023;590780284;GCS GHICL HÔPITAL ST PHILIBERT;590051801;SCAN;2;1;7968;;;8976;16944;1
IMAGES;2023;590780284;GCS GHICL HÔPITAL ST PHILIBERT;590051801;TOMO;1;0;;;;;;0
IMAGES;2023;590780284;GCS GHICL HÔPITAL ST PHILIBERT;590051801;dtIRM2;1;1;1446;;;5121;6567;
IMAGES;2023;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;CAM;2;;;;;;;
IMAGES;2023;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;IRM;3;;;;;;;
IMAGES;2023;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;RADIO;2;;;;;;;
IMAGES;2023;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;SCAN;2;;;;;;;
IMAGES;2023;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;dtIRM2;1;;;;;;;
IMAGES;2023;590781571;CLINIQUE DU CAMBRESIS;590000402;RADIO;1;0;;;;;;
IMAGES;2023;590781571;CLINIQUE DU CAMBRESIS;590000402;VASC;1;0;;;;;;
IMAGES;2023;590782298;POLYCLINIQUE DU PARC;590000675;IRM;1;;;;;;;
IMAGES;2023;590782298;POLYCLINIQUE DU PARC;590000675;SCAN;1;;;;;;;
IMAGES;2023;590782546;SAS CLINIQUE DES PEUPLIERS;590000733;RADIO;1;1;260;;;;260;1
IMAGES;2023;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;CAM;2;;;;;;;
IMAGES;2023;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;IRM;3;;;;;;;
IMAGES;2023;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;MAMM;1;;;;;;;
IMAGES;2023;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;RADIO;3;;;;;;;
IMAGES;2023;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;SCAN;2;;;;;;;
IMAGES;2023;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;dtIRM2;1;;;;;;;
IMAGES;2023;590787586;INSTITUT COEUR POUMON CHU LILLE;590780193;IRM;1;1;716;;;3689;4405;0
IMAGES;2023;590787586;INSTITUT COEUR POUMON CHU LILLE;590780193;RADIO;2;2;11266;;;2577;13843;0
IMAGES;2023;590787586;INSTITUT COEUR POUMON CHU LILLE;590780193;SCAN;2;2;6328;;;10216;16544;0
IMAGES;2023;590787586;INSTITUT COEUR POUMON CHU LILLE;590780193;VASC;1;1;2390;;;;2390;1
IMAGES;2023;590788964;SARL CLINIQUE DU PARC;590001756;IRM;1;;;;;;;
IMAGES;2023;590788964;SARL CLINIQUE DU PARC;590001756;MAMM;1;;;;;;;
IMAGES;2023;590788964;SARL CLINIQUE DU PARC;590001756;RADIO;5;;;;;;;
IMAGES;2023;590788964;SARL CLINIQUE DU PARC;590001756;SCAN;2;;;;;;;
IMAGES;2023;590790655;SAINT ROCH CHIRURGIE;440052041;RADIO;2;;;;;;;
IMAGES;2023;590791091;CSPA LES BATELIERS CHU LILLE;590780193;RADIO;1;1;235;;;1;236;0
IMAGES;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;CAM;4;4;1223;;;3471;4694;0
IMAGES;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;IRM;5;5;12095;;;13839;25934;1
IMAGES;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;RADIO;9;9;17425;;;58581;76006;0
IMAGES;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;SCAN;3;3;24457;;;10843;35300;1
IMAGES;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;TOMO;1;1;1151;;;4289;5440;0
IMAGES;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;VASC;3;3;2917;;;;2917;1
IMAGES;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;dtIRM1;1;1;30;;;3157;3187;0
IMAGES;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;dtIRM2;1;1;1997;;;6383;8380;0
IMAGES;2023;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;IRM;2;2;1814;;;8064;9878;0
IMAGES;2023;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;MAMM;1;1;;;;4783;4783;
IMAGES;2023;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;RADIO;6;6;8664;;;22040;30704;0
IMAGES;2023;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;SCAN;1;1;7138;;;5203;12341;0
IMAGES;2023;590801106;HOPITAL VICTOR PROVO;590782421;IRM;3;3;2050;;;17393;19443;0
IMAGES;2023;590801106;HOPITAL VICTOR PROVO;590782421;MAMM;1;1;;;;1894;1894;
IMAGES;2023;590801106;HOPITAL VICTOR PROVO;590782421;RADIO;6;6;11911;;;31495;43406;
IMAGES;2023;590801106;HOPITAL VICTOR PROVO;590782421;SCAN;4;4;10158;;;23478;33636;1
IMAGES;2023;590801106;HOPITAL VICTOR PROVO;590782421;dtIRM1;1;1;74;;;7479;7553;0
IMAGES;2023;590801106;HOPITAL VICTOR PROVO;590782421;dtIRM2;1;1;825;;;5075;5900;0
IMAGES;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;IRM;1;1;1671;;;2954;4625;0
IMAGES;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;MAMM;1;1;;;;939;939;
IMAGES;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;RADIO;4;4;11399;;;24851;36250;1
IMAGES;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;SCAN;2;2;8311;;;7858;16169;1
IMAGES;2023;590804712;CENTRE RADIOTHERAPIE ONCOLOGIE GRAY;590003281;SCAN;1;1;1163;;;;1163;
IMAGES;2023;590806360;CLINIQUE DE LA MITTERIE;590003596;RADIO;1;1;155;;;;155;
IMAGES;2023;590810784;CLINIQUE ST-ROCH CONVALESCENCE;440052041;RADIO;2;;;;;;;
IMAGES;2023;590811279;HOP CLAUDE HURIEZ CHU LILLE;590780193;CAM;2;2;560;;;1883;2443;0
IMAGES;2023;590811279;HOP CLAUDE HURIEZ CHU LILLE;590780193;IRM;1;1;1017;;;5913;6930;0
IMAGES;2023;590811279;HOP CLAUDE HURIEZ CHU LILLE;590780193;RADIO;5;5;7410;;;2939;10349;0
IMAGES;2023;590811279;HOP CLAUDE HURIEZ CHU LILLE;590780193;SCAN;2;2;5548;;;8937;14485;1
IMAGES;2023;590811279;HOP CLAUDE HURIEZ CHU LILLE;590780193;TOMO;1;1;870;;;4306;5176;0
IMAGES;2023;590811279;HOP CLAUDE HURIEZ CHU LILLE;590780193;VASC;2;2;1597;;;599;2196;1
IMAGES;2023;590813382;NOUVELLE CLINIQUE VILLETTE SA;590000386;IRM;2;0;;;;;;
IMAGES;2023;590813382;NOUVELLE CLINIQUE VILLETTE SA;590000386;RADIO;2;0;;;;;;
IMAGES;2023;590813382;NOUVELLE CLINIQUE VILLETTE SA;590000386;SCAN;1;0;;;;;;
IMAGES;2023;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;RADIO;2;;;;;;;
IMAGES;2023;590815056;CLINIQUE DE FLANDRE;590005492;MAMM;1;;;;;;;
IMAGES;2023;590815056;CLINIQUE DE FLANDRE;590005492;RADIO;2;;;;;;;
IMAGES;2023;590815056;CLINIQUE DE FLANDRE;590005492;SCAN;1;;;;;;;
IMAGES;2023;590816310;CLINIQUE SAINT AME;590000048;IRM;1;1;109;;;15263;15372;0
IMAGES;2023;590816310;CLINIQUE SAINT AME;590000048;MAMM;1;1;;;;92;92;
IMAGES;2023;590816310;CLINIQUE SAINT AME;590000048;RADIO;2;2;2286;;;30175;32461;0
IMAGES;2023;590816310;CLINIQUE SAINT AME;590000048;SCAN;1;1;2792;;;23935;26727;1
IMAGES;2023;590817458;CLINIQUE DE LA VICTOIRE;590053955;IRM;1;;;;;;;
IMAGES;2023;590817458;CLINIQUE DE LA VICTOIRE;590053955;MAMM;1;;;;;;;
IMAGES;2023;590817458;CLINIQUE DE LA VICTOIRE;590053955;RADIO;2;;;;;;;
IMAGES;2023;590817458;CLINIQUE DE LA VICTOIRE;590053955;SCAN;2;;;;;;;
IMAGES;2023;590817839;CLINIQUE DU VAL DE LYS;590053955;RADIO;2;;;;;;;
IMAGES;2023;590817839;CLINIQUE DU VAL DE LYS;590053955;VASC;1;;;;;;;
IMAGES;2023;600000053;CH GHPSO SENLIS;600101984;IRM;1;1;291;10;;85;386;0
IMAGES;2023;600000053;CH GHPSO SENLIS;600101984;MAMM;1;1;;;;201;201;
IMAGES;2023;600000053;CH GHPSO SENLIS;600101984;RADIO;3;2;2139;124;;2924;5187;0
IMAGES;2023;600000053;CH GHPSO SENLIS;600101984;SCAN;1;1;859;68;;46;973;0
IMAGES;2023;600000152;CH CHAUMONT-EN-VEXIN;600100572;MAMM;1;1;;;;966;966;
IMAGES;2023;600000152;CH CHAUMONT-EN-VEXIN;600100572;RADIO;3;3;267;;;2961;3228;
IMAGES;2023;600000186;CH CLERMONT;600100648;IRM;1;1;42;1;1;1258;1302;
IMAGES;2023;600000186;CH CLERMONT;600100648;RADIO;2;2;2401;181;341;21737;24660;
IMAGES;2023;600000186;CH CLERMONT;600100648;SCAN;1;1;2012;16;228;7533;9789;
IMAGES;2023;600000194;CH BEAUVAIS;600100713;CAM;2;2;356;0;0;7972;8328;0
IMAGES;2023;600000194;CH BEAUVAIS;600100713;IRM;2;2;1165;;;11863;13028;0
IMAGES;2023;600000194;CH BEAUVAIS;600100713;MAMM;1;1;;;;2090;2090;
IMAGES;2023;600000194;CH BEAUVAIS;600100713;RADIO;3;3;12519;0;0;34362;46881;0
IMAGES;2023;600000194;CH BEAUVAIS;600100713;SCAN;2;2;5388;;;17997;23385;1
IMAGES;2023;600000194;CH BEAUVAIS;600100713;TOMO;1;1;224;0;0;1846;2070;0
IMAGES;2023;600000194;CH BEAUVAIS;600100713;VASC;1;;;;;;;
IMAGES;2023;600000285;CH CHICN NOYON;600100721;RADIO;2;2;741;;;9834;10575;
IMAGES;2023;600000285;CH CHICN NOYON;600100721;SCAN;1;1;609;;;3036;3645;
IMAGES;2023;600000467;CH GHPSO CREIL;600101984;IRM;3;3;3053;;;4100;7153;0
IMAGES;2023;600000467;CH GHPSO CREIL;600101984;LITHO;1;1;34;;;119;153;1
IMAGES;2023;600000467;CH GHPSO CREIL;600101984;RADIO;3;3;5150;;;23425;28575;0
IMAGES;2023;600000467;CH GHPSO CREIL;600101984;SCAN;2;2;3043;;;10151;13194;0
IMAGES;2023;600000467;CH GHPSO CREIL;600101984;VASC;1;1;1536;;;;1536;1
IMAGES;2023;600000467;CH GHPSO CREIL;600101984;dtIRM1;1;1;;;;;;0
IMAGES;2023;600002158;IRSO;600014005;SCAN;1;1;297;;;;297;
IMAGES;2023;600012330;SNC CROME DE COMPIEGNE;600014005;SCAN;1;1;1;;;893;894;0
IMAGES;2023;600100101;CH AP-HP LIANCOURT;750712184;RADIO;1;1;1553;;3;172;1728;0
IMAGES;2023;600100754;POLYCLINIQUE SAINT CÔME;600000228;IRM;2;;;;;;;
IMAGES;2023;600100754;POLYCLINIQUE SAINT CÔME;600000228;RADIO;4;;;;;;;
IMAGES;2023;600100754;POLYCLINIQUE SAINT CÔME;600000228;SCAN;2;;;;;;;
IMAGES;2023;600100796;CTRE RÉÉDUC & RÉADAPT FONCTIONELLE;750720609;RADIO;1;1;792;;;;792;0
IMAGES;2023;600110175;CLINIQUE DU PARC SAINT-LAZARE;600001234;LITHO;1;1;47;;;;47;
IMAGES;2023;600113476;CH CHICN COMPIÈGNE;600100721;IRM;1;1;994;;;4742;5736;0
IMAGES;2023;600113476;CH CHICN COMPIÈGNE;600100721;MAMM;1;1;;;;372;372;
IMAGES;2023;600113476;CH CHICN COMPIÈGNE;600100721;RADIO;3;3;6044;;;33128;39172;0
IMAGES;2023;600113476;CH CHICN COMPIÈGNE;600100721;SCAN;2;2;3590;;;15614;19204;0
IMAGES;2023;600113476;CH CHICN COMPIÈGNE;600100721;VASC;1;1;814;;;525;1339;0
IMAGES;2023;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;RADIO;2;2;814;;;10543;11357;
IMAGES;2023;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;SCAN;1;1;597;;;6994;7591;
IMAGES;2023;610000051;CHICAM - SITE ALENCON;610780082;IRM;1;1;792;55;97;4822;5766;0
IMAGES;2023;610000051;CHICAM - SITE ALENCON;610780082;RADIO;4;2;8474;80;673;25684;34911;0
IMAGES;2023;610000051;CHICAM - SITE ALENCON;610780082;SCAN;1;1;7049;878;552;7594;16073;0
IMAGES;2023;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;IRM;1;1;249;;;2406;2655;
IMAGES;2023;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;MAMM;1;1;;;;2092;2092;
IMAGES;2023;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;RADIO;5;4;2457;;;21614;24071;
IMAGES;2023;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;SCAN;1;1;2002;;;8197;10199;
IMAGES;2023;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;MAMM;1;1;;;;322;322;
IMAGES;2023;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;RADIO;2;2;1229;0;0;13760;14989;1
IMAGES;2023;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;VASC;0;0;0;0;0;0;0;1
IMAGES;2023;610000093;CENTRE HOSPITALIER - SEES;610780140;RADIO;2;2;167;166;;2488;2821;
IMAGES;2023;610000119;CH  JACQUES MONOD  - FLERS;610780165;IRM;1;1;318;0;0;520;838;0
IMAGES;2023;610000119;CH  JACQUES MONOD  - FLERS;610780165;RADIO;3;3;7308;;;13952;21260;0
IMAGES;2023;610000119;CH  JACQUES MONOD  - FLERS;610780165;SCAN;1;1;3310;0;0;2073;5383;0
IMAGES;2023;610000119;CH  JACQUES MONOD  - FLERS;610780165;dtIRM2;1;1;318;0;0;520;838;0
IMAGES;2023;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;RADIO;4;4;2103;8;0;11126;13237;0
IMAGES;2023;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;CAM;1;1;285;;;2689;2974;
IMAGES;2023;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;IRM;1;1;1486;13;;10209;11708;
IMAGES;2023;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;RADIO;5;5;5442;598;;23504;29544;
IMAGES;2023;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;SCAN;1;1;1431;55;;6501;7987;
IMAGES;2023;620000034;CH ARRAS;620100057;IRM;3;3;1713;;;6943;8656;0
IMAGES;2023;620000034;CH ARRAS;620100057;MAMM;1;1;;;;153;153;
IMAGES;2023;620000034;CH ARRAS;620100057;RADIO;3;3;9731;;;32496;42227;1
IMAGES;2023;620000034;CH ARRAS;620100057;SCAN;2;2;3172;;;16835;20007;1
IMAGES;2023;620000034;CH ARRAS;620100057;VASC;1;1;558;;;;558;1
IMAGES;2023;620000034;CH ARRAS;620100057;dtIRM2;2;2;1209;;;5655;6864;
IMAGES;2023;620000224;CH BETHUNE;620100651;CAM;2;2;124;;;5934;6058;0
IMAGES;2023;620000224;CH BETHUNE;620100651;IRM;2;1;2211;;;4364;6575;0
IMAGES;2023;620000224;CH BETHUNE;620100651;RADIO;3;3;14170;;;18295;32465;1
IMAGES;2023;620000224;CH BETHUNE;620100651;SCAN;2;2;11885;;;7735;19620;1
IMAGES;2023;620000224;CH BETHUNE;620100651;TOMO;1;1;179;;179;5525;5883;0
IMAGES;2023;620000240;CH HENIN BEAUMONT;620100677;RADIO;2;2;1066;;;1510;2576;
IMAGES;2023;620000257;CH LENS;620100685;IRM;3;3;3681;;;13511;17192;0
IMAGES;2023;620000257;CH LENS;620100685;MAMM;1;1;;;;900;900;
IMAGES;2023;620000257;CH LENS;620100685;RADIO;6;6;9546;;;29042;38588;
IMAGES;2023;620000257;CH LENS;620100685;SCAN;2;2;7749;;;13873;21622;1
IMAGES;2023;620000257;CH LENS;620100685;VASC;3;3;3576;;575;5;4156;1
IMAGES;2023;620000257;CH LENS;620100685;dtIRM1;1;1;30;;;3293;3323;0
IMAGES;2023;620000257;CH LENS;620100685;dtIRM2;1;1;1190;;;4181;5371;0
IMAGES;2023;620000281;EPSM VAL DE LYS ARTOIS;620101287;RADIO;1;1;412;0;35;0;447;0
IMAGES;2023;620000323;CH CALAIS;620101337;IRM;2;2;1042;;;10077;11119;0
IMAGES;2023;620000323;CH CALAIS;620101337;MAMM;1;1;;;;3792;3792;
IMAGES;2023;620000323;CH CALAIS;620101337;RADIO;3;3;5035;;;29410;34445;0
IMAGES;2023;620000323;CH CALAIS;620101337;SCAN;2;2;3118;;;17451;20569;0
IMAGES;2023;620000323;CH CALAIS;620101337;dtIRM2;1;1;968;;;5362;6330;
IMAGES;2023;620000349;CH REGION DE ST OMER;620101360;IRM;2;2;669;;;9100;9769;
IMAGES;2023;620000349;CH REGION DE ST OMER;620101360;RADIO;2;2;7743;;;26550;34293;
IMAGES;2023;620000349;CH REGION DE ST OMER;620101360;SCAN;2;2;3305;;;15117;18422;
IMAGES;2023;620000349;CH REGION DE ST OMER;620101360;dtIRM2;1;1;396;;;4321;4717;
IMAGES;2023;620000653;CH BOULOGNE-SUR-MER;620103440;CAM;2;2;366;;;7033;7399;
IMAGES;2023;620000653;CH BOULOGNE-SUR-MER;620103440;IRM;4;4;2774;;;21525;24299;
IMAGES;2023;620000653;CH BOULOGNE-SUR-MER;620103440;LITHO;1;1;100;;;;100;
IMAGES;2023;620000653;CH BOULOGNE-SUR-MER;620103440;MAMM;1;1;;;;3500;3500;
IMAGES;2023;620000653;CH BOULOGNE-SUR-MER;620103440;RADIO;6;6;19649;;;47956;67605;
IMAGES;2023;620000653;CH BOULOGNE-SUR-MER;620103440;SCAN;3;3;12133;;;19632;31765;
IMAGES;2023;620000653;CH BOULOGNE-SUR-MER;620103440;TOMO;2;2;437;;;7989;8426;
IMAGES;2023;620000653;CH BOULOGNE-SUR-MER;620103440;VASC;2;2;1218;;;;1218;
IMAGES;2023;620000653;CH BOULOGNE-SUR-MER;620103440;dtIRM1;1;1;2;;;98;100;
IMAGES;2023;620000653;CH BOULOGNE-SUR-MER;620103440;dtIRM2;2;2;2028;;;15972;18000;
IMAGES;2023;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;IRM;1;1;585;;;3456;4041;
IMAGES;2023;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;MAMM;1;1;;;;893;893;
IMAGES;2023;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;RADIO;3;3;8457;173;2;20340;28972;
