BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB;GAR;AST;GARDED;ASTDED
PERINAT_P;2023;580972685;CH DECIZE;580780096;MIVG;0.2;;;;;
PERINAT_P;2023;580972685;CH DECIZE;580780096;N2700;0.2;;;;;
PERINAT_P;2023;580972685;CH DECIZE;580780096;N2800;2.7;;;;;
PERINAT_P;2023;580972685;CH DECIZE;580780096;NAUT;1.56;;;;;
PERINAT_P;2023;580972693;HOPITAL PIERRE BEREGOVOY;580780039;M1140;1.08;;;;;
PERINAT_P;2023;580972693;HOPITAL PIERRE BEREGOVOY;580780039;M2050;6.83;;;;;
PERINAT_P;2023;580972693;HOPITAL PIERRE BEREGOVOY;580780039;N2200;11.76;;;;;
PERINAT_P;2023;580972693;HOPITAL PIERRE BEREGOVOY;580780039;N2340;6.41;;;;;
PERINAT_P;2023;580972693;HOPITAL PIERRE BEREGOVOY;580780039;N2700;0.64;;;;;
PERINAT_P;2023;580972693;HOPITAL PIERRE BEREGOVOY;580780039;N2800;16.25;;;;;
PERINAT_P;2023;580972693;HOPITAL PIERRE BEREGOVOY;580780039;N280H;11.9;;;;;
PERINAT_P;2023;580972693;HOPITAL PIERRE BEREGOVOY;580780039;NAUT;33.28;;;;;
PERINAT_P;2023;590000121;CH SECLIN;590780227;M1030;1.55;;1;0;0;0
PERINAT_P;2023;590000121;CH SECLIN;590780227;M1140;3.34;;1;0;;
PERINAT_P;2023;590000121;CH SECLIN;590780227;M2050;7.63;;1;0;;
PERINAT_P;2023;590000121;CH SECLIN;590780227;MAUT;1.8;;;;;
PERINAT_P;2023;590000121;CH SECLIN;590780227;MIVG;0.5;;;;;
PERINAT_P;2023;590000121;CH SECLIN;590780227;N2200;9.37;;;;;
PERINAT_P;2023;590000121;CH SECLIN;590780227;N2340;11.77;;;;;
PERINAT_P;2023;590000121;CH SECLIN;590780227;N2530;39.72;;;;;
PERINAT_P;2023;590000121;CH SECLIN;590780227;N2700;1.23;;;;;
PERINAT_P;2023;590000121;CH SECLIN;590780227;N2800;37.51;;;;;
PERINAT_P;2023;590000121;CH SECLIN;590780227;NAUT;11.12;;;;;
PERINAT_P;2023;590000337;CH DUNKERQUE;590781415;M1030;2.79;0;1;0;1;0
PERINAT_P;2023;590000337;CH DUNKERQUE;590781415;M1140;3.26;0;1;0;;
PERINAT_P;2023;590000337;CH DUNKERQUE;590781415;M2050;6.19;0;1;0;;
PERINAT_P;2023;590000337;CH DUNKERQUE;590781415;MAUT;0.86;0;;;;
PERINAT_P;2023;590000337;CH DUNKERQUE;590781415;MIVG;1.02;0;;;;
PERINAT_P;2023;590000337;CH DUNKERQUE;590781415;N2200;7.6;;;;;
PERINAT_P;2023;590000337;CH DUNKERQUE;590781415;N2340;7.58;;;;;
PERINAT_P;2023;590000337;CH DUNKERQUE;590781415;N2530;15.21;;;;;
PERINAT_P;2023;590000337;CH DUNKERQUE;590781415;N2800;36.27;;;;;
PERINAT_P;2023;590000337;CH DUNKERQUE;590781415;NAUT;32.06;;;;;
PERINAT_P;2023;590000428;CH CAMBRAI;590781605;M2050;3;;0;1;;
PERINAT_P;2023;590000428;CH CAMBRAI;590781605;N2200;2.38;;;;;
PERINAT_P;2023;590000428;CH CAMBRAI;590781605;N2530;6;;;;;
PERINAT_P;2023;590000428;CH CAMBRAI;590781605;N2800;12.48;;;;;
PERINAT_P;2023;590000428;CH CAMBRAI;590781605;NAUT;11.71;;;;;
PERINAT_P;2023;590000436;CH LE CATEAU;590781621;M1030;;;0;1;;0
PERINAT_P;2023;590000436;CH LE CATEAU;590781621;M1140;0.86;;0;1;;
PERINAT_P;2023;590000436;CH LE CATEAU;590781621;M2050;2.27;;0;1;;
PERINAT_P;2023;590000436;CH LE CATEAU;590781621;N2200;4.06;;;;;
PERINAT_P;2023;590000436;CH LE CATEAU;590781621;N2530;5.46;;;;;
PERINAT_P;2023;590000436;CH LE CATEAU;590781621;N2800;11.68;;;;;
PERINAT_P;2023;590000436;CH LE CATEAU;590781621;N280H;11.68;;;;;
PERINAT_P;2023;590000436;CH LE CATEAU;590781621;NAUT;8.09;;;;;
PERINAT_P;2023;590000469;CH FOURMIES;590781662;M1140;0.08;0;;;;
PERINAT_P;2023;590000469;CH FOURMIES;590781662;M2050;1.86;0;;;;
PERINAT_P;2023;590000469;CH FOURMIES;590781662;N2200;1.02;0;;;;
PERINAT_P;2023;590000469;CH FOURMIES;590781662;N2340;2;0;;;;
PERINAT_P;2023;590000469;CH FOURMIES;590781662;N2530;8.98;0;;;;
PERINAT_P;2023;590000469;CH FOURMIES;590781662;N2800;8.86;0;;;;
PERINAT_P;2023;590000469;CH FOURMIES;590781662;N280H;8.86;0;;;;
PERINAT_P;2023;590000469;CH FOURMIES;590781662;NAUT;4.16;0;;;;
PERINAT_P;2023;590000535;CH DE MAUBEUGE MCO;590781803;M1030;8.4;;1;1;0;1
PERINAT_P;2023;590000535;CH DE MAUBEUGE MCO;590781803;M1140;6.75;;1;1;;
PERINAT_P;2023;590000535;CH DE MAUBEUGE MCO;590781803;M2050;5.28;;0;1;;
PERINAT_P;2023;590000535;CH DE MAUBEUGE MCO;590781803;MIVG;0.2;;;;;
PERINAT_P;2023;590000535;CH DE MAUBEUGE MCO;590781803;N2340;18.35;;;;;
PERINAT_P;2023;590000535;CH DE MAUBEUGE MCO;590781803;N2800;4.04;;;;;
PERINAT_P;2023;590000592;CH DENAIN;590782165;M1030;;;0;1;0;0
PERINAT_P;2023;590000592;CH DENAIN;590782165;M1140;1.65;;0;0;;
PERINAT_P;2023;590000592;CH DENAIN;590782165;M2050;5.16;;0;1;;
PERINAT_P;2023;590000592;CH DENAIN;590782165;MAUT;0.1;;;;;
PERINAT_P;2023;590000592;CH DENAIN;590782165;MIVG;1;;;;;
PERINAT_P;2023;590000592;CH DENAIN;590782165;N2340;1.5;;;;;
PERINAT_P;2023;590000592;CH DENAIN;590782165;N2530;11.93;;;;;
PERINAT_P;2023;590000592;CH DENAIN;590782165;N2800;20.51;;;;;
PERINAT_P;2023;590000592;CH DENAIN;590782165;N280H;20.51;;;;;
PERINAT_P;2023;590000592;CH DENAIN;590782165;NAUT;17.87;;;;;
PERINAT_P;2023;590000618;CH VALENCIENNES;590782215;M1030;4.58;;1;0;1;0
PERINAT_P;2023;590000618;CH VALENCIENNES;590782215;M1140;9.38;;1;0;;
PERINAT_P;2023;590000618;CH VALENCIENNES;590782215;M2050;6.87;;1;0;;
PERINAT_P;2023;590000618;CH VALENCIENNES;590782215;MIVG;1.58;;;;;
PERINAT_P;2023;590000618;CH VALENCIENNES;590782215;N2200;28.3;;;;;
PERINAT_P;2023;590000618;CH VALENCIENNES;590782215;N2340;36.59;;;;;
PERINAT_P;2023;590000618;CH VALENCIENNES;590782215;N2530;18.8;;;;;
PERINAT_P;2023;590000618;CH VALENCIENNES;590782215;N2700;2.5;;;;;
PERINAT_P;2023;590000618;CH VALENCIENNES;590782215;N2800;30.58;;;;;
PERINAT_P;2023;590000618;CH VALENCIENNES;590782215;N280H;23.15;;;;;
PERINAT_P;2023;590000618;CH VALENCIENNES;590782215;NAUT;61.32;;;;;
PERINAT_P;2023;590000758;CH ARMENTIERES;590782637;M1030;;;1;0;0;0
PERINAT_P;2023;590000758;CH ARMENTIERES;590782637;M1140;2.1;;1;0;;
PERINAT_P;2023;590000758;CH ARMENTIERES;590782637;M2050;6.38;;1;0;;
PERINAT_P;2023;590000758;CH ARMENTIERES;590782637;MIVG;0.36;;;;;
PERINAT_P;2023;590000758;CH ARMENTIERES;590782637;N2200;2.67;;;;;
PERINAT_P;2023;590000758;CH ARMENTIERES;590782637;N2340;5.16;;;;;
PERINAT_P;2023;590000758;CH ARMENTIERES;590782637;N2700;0.5;;;;;
PERINAT_P;2023;590000758;CH ARMENTIERES;590782637;N2800;28.35;;;;;
PERINAT_P;2023;590000758;CH ARMENTIERES;590782637;NAUT;40.24;;;;;
PERINAT_P;2023;590000774;CH HAZEBROUCK;590782652;M1030;;;;1;;0
PERINAT_P;2023;590000774;CH HAZEBROUCK;590782652;M2050;8.27;;0;1;;
PERINAT_P;2023;590000774;CH HAZEBROUCK;590782652;N2200;0.9;;;;;
PERINAT_P;2023;590000774;CH HAZEBROUCK;590782652;N2340;3.5;;;;;
PERINAT_P;2023;590000774;CH HAZEBROUCK;590782652;N2530;8.34;;;;;
PERINAT_P;2023;590000774;CH HAZEBROUCK;590782652;N2700;0.21;;;;;
PERINAT_P;2023;590000774;CH HAZEBROUCK;590782652;N2800;17.92;;;;;
PERINAT_P;2023;590000774;CH HAZEBROUCK;590782652;NAUT;10.4;;;;;
PERINAT_P;2023;590001004;CH DOUAI DECHY;590783239;M2050;8.7;;1;1;;
PERINAT_P;2023;590001004;CH DOUAI DECHY;590783239;MAUT;0.25;;;;;
PERINAT_P;2023;590001004;CH DOUAI DECHY;590783239;MIVG;8.7;;;;;
PERINAT_P;2023;590001004;CH DOUAI DECHY;590783239;N2200;5.39;;;;;
PERINAT_P;2023;590001004;CH DOUAI DECHY;590783239;N2340;12.35;;;;;
PERINAT_P;2023;590001004;CH DOUAI DECHY;590783239;N2530;14.71;;;;;
PERINAT_P;2023;590001004;CH DOUAI DECHY;590783239;N2800;33.9;;;;;
PERINAT_P;2023;590001004;CH DOUAI DECHY;590783239;NAUT;9.94;;;;;
PERINAT_P;2023;590006607;HOP JEANNE DE FLANDRE CHU LILLE;590780193;M1140;16.72;;1;0;;
PERINAT_P;2023;590006607;HOP JEANNE DE FLANDRE CHU LILLE;590780193;M2050;17.03;;1;0;;
PERINAT_P;2023;590006607;HOP JEANNE DE FLANDRE CHU LILLE;590780193;MAUT;1.26;;;;;
PERINAT_P;2023;590006607;HOP JEANNE DE FLANDRE CHU LILLE;590780193;N2200;39.78;;;;;
PERINAT_P;2023;590006607;HOP JEANNE DE FLANDRE CHU LILLE;590780193;N2340;125.66;;;;;
PERINAT_P;2023;590006607;HOP JEANNE DE FLANDRE CHU LILLE;590780193;N2530;35.15;;;;;
PERINAT_P;2023;590006607;HOP JEANNE DE FLANDRE CHU LILLE;590780193;N2700;2.49;;;;;
PERINAT_P;2023;590006607;HOP JEANNE DE FLANDRE CHU LILLE;590780193;N2800;73.58;;;;;
PERINAT_P;2023;590006607;HOP JEANNE DE FLANDRE CHU LILLE;590780193;N280H;35.07;;;;;
PERINAT_P;2023;590006607;HOP JEANNE DE FLANDRE CHU LILLE;590780193;NAUT;115.45;;;;;
PERINAT_P;2023;590052056;GCS GHICL CLINIQUE STE MARIE;590051801;M1140;0.98;3;0;0;;
PERINAT_P;2023;590052056;GCS GHICL CLINIQUE STE MARIE;590051801;M2050;1.31;4;0;0;;
PERINAT_P;2023;590052056;GCS GHICL CLINIQUE STE MARIE;590051801;N2200;8.15;;;;;
PERINAT_P;2023;590052056;GCS GHICL CLINIQUE STE MARIE;590051801;N2340;3.09;;;;;
PERINAT_P;2023;590052056;GCS GHICL CLINIQUE STE MARIE;590051801;N2530;11.17;;;;;
PERINAT_P;2023;590052056;GCS GHICL CLINIQUE STE MARIE;590051801;N2800;8.99;;;;;
PERINAT_P;2023;590052056;GCS GHICL CLINIQUE STE MARIE;590051801;NAUT;1.73;;;;;
PERINAT_P;2023;590780268;HOPITAL PRIVÉ LE BOIS;590053955;M1030;;3;1;0;1;0
PERINAT_P;2023;590780268;HOPITAL PRIVÉ LE BOIS;590053955;M1140;0.3;3;0;1;;
PERINAT_P;2023;590780268;HOPITAL PRIVÉ LE BOIS;590053955;M2050;;15;1;0;;
PERINAT_P;2023;590780268;HOPITAL PRIVÉ LE BOIS;590053955;MAUT;1;;;;;
PERINAT_P;2023;590780268;HOPITAL PRIVÉ LE BOIS;590053955;N2200;9.3;;;;;
PERINAT_P;2023;590780268;HOPITAL PRIVÉ LE BOIS;590053955;N2340;9.5;;;;;
PERINAT_P;2023;590780268;HOPITAL PRIVÉ LE BOIS;590053955;N2530;19.2;;;;;
PERINAT_P;2023;590780268;HOPITAL PRIVÉ LE BOIS;590053955;N2700;0.8;;;;;
PERINAT_P;2023;590780268;HOPITAL PRIVÉ LE BOIS;590053955;N2800;17.8;;;;;
PERINAT_P;2023;590780268;HOPITAL PRIVÉ LE BOIS;590053955;N280H;15;;;;;
PERINAT_P;2023;590780268;HOPITAL PRIVÉ LE BOIS;590053955;NAUT;2.3;;;;;
PERINAT_P;2023;590782298;POLYCLINIQUE DU PARC;590000675;M1140;1.57;;;;;
PERINAT_P;2023;590782298;POLYCLINIQUE DU PARC;590000675;N2200;5.29;;;;;
PERINAT_P;2023;590782298;POLYCLINIQUE DU PARC;590000675;N2530;11.08;;;;;
PERINAT_P;2023;590782298;POLYCLINIQUE DU PARC;590000675;N2800;10.17;;;;;
PERINAT_P;2023;590782298;POLYCLINIQUE DU PARC;590000675;NAUT;3.64;;;;;
PERINAT_P;2023;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;M1030;;15;1;0;1;0
PERINAT_P;2023;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;M1140;0.3;5;0;1;;
PERINAT_P;2023;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;M2050;;7;1;0;;
PERINAT_P;2023;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;MAUT;1;;;;;
PERINAT_P;2023;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;N2340;2;;;;;
PERINAT_P;2023;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;N2530;21.7;;;;;
PERINAT_P;2023;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;N2700;0.3;;;;;
PERINAT_P;2023;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;N2800;19.3;;;;;
PERINAT_P;2023;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;N280H;1;;;;;
PERINAT_P;2023;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;M1030;14.47;;1;1;1;0
PERINAT_P;2023;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;M1140;12.59;;0;1;;
PERINAT_P;2023;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;M2050;9.63;;1;0;;
PERINAT_P;2023;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;N2200;6.16;;;;;
PERINAT_P;2023;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;N2340;27.71;;;;;
PERINAT_P;2023;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;N2530;32.52;;;;;
PERINAT_P;2023;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;N2800;36.75;;;;;
PERINAT_P;2023;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;NAUT;5.98;;;;;
PERINAT_P;2023;590801106;HOPITAL VICTOR PROVO;590782421;M1140;7.25;;1;0;;
PERINAT_P;2023;590801106;HOPITAL VICTOR PROVO;590782421;M2050;14.59;;1;1;;
PERINAT_P;2023;590801106;HOPITAL VICTOR PROVO;590782421;MAUT;1.77;;;;;
PERINAT_P;2023;590801106;HOPITAL VICTOR PROVO;590782421;N2200;13.46;;;;;
PERINAT_P;2023;590801106;HOPITAL VICTOR PROVO;590782421;N2340;37.49;;;;;
PERINAT_P;2023;590801106;HOPITAL VICTOR PROVO;590782421;N2530;37.86;;;;;
PERINAT_P;2023;590801106;HOPITAL VICTOR PROVO;590782421;N2700;1.2;;;;;
PERINAT_P;2023;590801106;HOPITAL VICTOR PROVO;590782421;N2800;52.01;;;;;
PERINAT_P;2023;590801106;HOPITAL VICTOR PROVO;590782421;NAUT;68.4;;;;;
PERINAT_P;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;M1030;0.8;;1;0;0;1
PERINAT_P;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;M1140;1;;0;1;;
PERINAT_P;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;M2050;7.21;;1;0;;
PERINAT_P;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;MIVG;0.8;;;;;
PERINAT_P;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;N2200;2.06;;;;;
PERINAT_P;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;N2340;10.98;;;;;
PERINAT_P;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;N2530;25.25;;;;;
PERINAT_P;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;N2700;0.25;;;;;
PERINAT_P;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;N2800;25.09;;;;;
PERINAT_P;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;N280H;15.63;;;;;
PERINAT_P;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;NAUT;14.08;;;;;
PERINAT_P;2023;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;M1140;;1;0;0;;
PERINAT_P;2023;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;M2050;;1;0;0;;
PERINAT_P;2023;590816310;CLINIQUE SAINT AME;590000048;M1030;;6;0;1;0;0
PERINAT_P;2023;590816310;CLINIQUE SAINT AME;590000048;M1140;0.5;1;0;1;;
PERINAT_P;2023;590816310;CLINIQUE SAINT AME;590000048;M2050;0.7;6;0;1;;
PERINAT_P;2023;590816310;CLINIQUE SAINT AME;590000048;N2530;10.18;;;;;
PERINAT_P;2023;590816310;CLINIQUE SAINT AME;590000048;N2700;0.1;;;;;
PERINAT_P;2023;590816310;CLINIQUE SAINT AME;590000048;N2800;11.7;;;;;
PERINAT_P;2023;590816310;CLINIQUE SAINT AME;590000048;NAUT;2.46;;;;;
PERINAT_P;2023;590817458;CLINIQUE DE LA VICTOIRE;590053955;MIVG;;1;;;;
PERINAT_P;2023;600000053;CH GHPSO SENLIS;600101984;M1030;1.94;;1;1;1;0
PERINAT_P;2023;600000053;CH GHPSO SENLIS;600101984;M1140;5.98;;1;1;;
PERINAT_P;2023;600000053;CH GHPSO SENLIS;600101984;M2050;10.26;;1;0;;
PERINAT_P;2023;600000053;CH GHPSO SENLIS;600101984;MIVG;0.2;;;;;
PERINAT_P;2023;600000053;CH GHPSO SENLIS;600101984;N2200;41.05;;;;;
PERINAT_P;2023;600000053;CH GHPSO SENLIS;600101984;N2340;24.35;;;;;
PERINAT_P;2023;600000053;CH GHPSO SENLIS;600101984;N2530;54.88;;;;;
PERINAT_P;2023;600000053;CH GHPSO SENLIS;600101984;N2700;1.5;;;;;
PERINAT_P;2023;600000053;CH GHPSO SENLIS;600101984;N2800;39.28;;;;;
PERINAT_P;2023;600000053;CH GHPSO SENLIS;600101984;N280H;22.87;;;;;
PERINAT_P;2023;600000053;CH GHPSO SENLIS;600101984;NAUT;35.19;;;;;
PERINAT_P;2023;600000186;CH CLERMONT;600100648;M1140;0.7;;0;0;;
PERINAT_P;2023;600000186;CH CLERMONT;600100648;M2050;0.4;;0;0;;
PERINAT_P;2023;600000186;CH CLERMONT;600100648;N2530;2.8;;;;;
PERINAT_P;2023;600000186;CH CLERMONT;600100648;N2700;0.25;;;;;
PERINAT_P;2023;600000186;CH CLERMONT;600100648;N2800;2.8;;;;;
PERINAT_P;2023;600000186;CH CLERMONT;600100648;NAUT;1;;;;;
PERINAT_P;2023;600000194;CH BEAUVAIS;600100713;M1140;4.16;;;;;
PERINAT_P;2023;600000194;CH BEAUVAIS;600100713;M2050;1.93;;;;;
PERINAT_P;2023;600000194;CH BEAUVAIS;600100713;MIVG;0.05;;;;;
PERINAT_P;2023;600000194;CH BEAUVAIS;600100713;N2200;11.16;;;;;
PERINAT_P;2023;600000194;CH BEAUVAIS;600100713;N2340;10.47;;;;;
PERINAT_P;2023;600000194;CH BEAUVAIS;600100713;N2530;37.42;;;;;
PERINAT_P;2023;600000194;CH BEAUVAIS;600100713;N2700;0.5;;;;;
PERINAT_P;2023;600000194;CH BEAUVAIS;600100713;N2800;30.52;;;;;
PERINAT_P;2023;600000194;CH BEAUVAIS;600100713;N280H;30.52;;;;;
PERINAT_P;2023;600000194;CH BEAUVAIS;600100713;NAUT;24.53;;;;;
PERINAT_P;2023;600000285;CH CHICN NOYON;600100721;M1140;0.4;;;;;
PERINAT_P;2023;600000285;CH CHICN NOYON;600100721;N2800;0.76;;;;;
PERINAT_P;2023;600000285;CH CHICN NOYON;600100721;N280H;0.76;;;;;
PERINAT_P;2023;600000285;CH CHICN NOYON;600100721;NAUT;2.6;;;;;
PERINAT_P;2023;600000467;CH GHPSO CREIL;600101984;M2050;2;;0;1;;
PERINAT_P;2023;600000467;CH GHPSO CREIL;600101984;N2530;0.15;;;;;
PERINAT_P;2023;600000467;CH GHPSO CREIL;600101984;N2800;0.32;;;;;
PERINAT_P;2023;600000467;CH GHPSO CREIL;600101984;NAUT;0.33;;;;;
PERINAT_P;2023;600100754;POLYCLINIQUE SAINT CÔME;600000228;M1030;;11;0;1;0;0
PERINAT_P;2023;600100754;POLYCLINIQUE SAINT CÔME;600000228;M1140;;3;0;1;;
PERINAT_P;2023;600100754;POLYCLINIQUE SAINT CÔME;600000228;M2050;;6;0;1;;
PERINAT_P;2023;600100754;POLYCLINIQUE SAINT CÔME;600000228;N2200;2.26;;;;;
PERINAT_P;2023;600100754;POLYCLINIQUE SAINT CÔME;600000228;N2340;0.86;;;;;
PERINAT_P;2023;600100754;POLYCLINIQUE SAINT CÔME;600000228;N2530;14.98;;;;;
PERINAT_P;2023;600100754;POLYCLINIQUE SAINT CÔME;600000228;N2700;0.3;;;;;
PERINAT_P;2023;600100754;POLYCLINIQUE SAINT CÔME;600000228;N2800;15.85;;;;;
PERINAT_P;2023;600100754;POLYCLINIQUE SAINT CÔME;600000228;N280H;10.85;;;;;
PERINAT_P;2023;600100754;POLYCLINIQUE SAINT CÔME;600000228;NAUT;9.36;;;;;
PERINAT_P;2023;600113476;CH CHICN COMPIÈGNE;600100721;M1140;3.4;;;;;
PERINAT_P;2023;600113476;CH CHICN COMPIÈGNE;600100721;M2050;6.55;;;;;
PERINAT_P;2023;600113476;CH CHICN COMPIÈGNE;600100721;MAUT;0.5;;;;;
PERINAT_P;2023;600113476;CH CHICN COMPIÈGNE;600100721;MIVG;0.3;;;;;
PERINAT_P;2023;600113476;CH CHICN COMPIÈGNE;600100721;N2200;21.74;;;;;
PERINAT_P;2023;600113476;CH CHICN COMPIÈGNE;600100721;N2340;4;;;;;
PERINAT_P;2023;600113476;CH CHICN COMPIÈGNE;600100721;N2530;20.83;;;;;
PERINAT_P;2023;600113476;CH CHICN COMPIÈGNE;600100721;N2700;1.15;;;;;
PERINAT_P;2023;600113476;CH CHICN COMPIÈGNE;600100721;N2800;15.28;;;;;
PERINAT_P;2023;600113476;CH CHICN COMPIÈGNE;600100721;N280H;15.28;;;;;
PERINAT_P;2023;600113476;CH CHICN COMPIÈGNE;600100721;NAUT;20.34;;;;;
PERINAT_P;2023;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;M1030;2.44;0;0;0;;
PERINAT_P;2023;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;M1140;1.67;0;0;;;
PERINAT_P;2023;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;M2050;4.03;0;0;1;;
PERINAT_P;2023;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;MIVG;4.03;0;;;;
PERINAT_P;2023;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;N2200;2.71;0;;;;
PERINAT_P;2023;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;N2340;1;0;;;;
PERINAT_P;2023;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;N2530;4;0;;;;
PERINAT_P;2023;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;N2800;6.99;0;;;;
PERINAT_P;2023;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;N280H;6.99;0;;;;
PERINAT_P;2023;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;NAUT;11.36;0;;;;
PERINAT_P;2023;610000051;CHICAM - SITE ALENCON;610780082;M1030;9.9;;1;;0;
PERINAT_P;2023;610000051;CHICAM - SITE ALENCON;610780082;M1140;5.33;;1;0;;
PERINAT_P;2023;610000051;CHICAM - SITE ALENCON;610780082;M2050;3.7;;;1;;
PERINAT_P;2023;610000051;CHICAM - SITE ALENCON;610780082;MAUT;6;;;;;
PERINAT_P;2023;610000051;CHICAM - SITE ALENCON;610780082;MIVG;3.7;;;;;
PERINAT_P;2023;610000051;CHICAM - SITE ALENCON;610780082;N2200;4.11;;;;;
PERINAT_P;2023;610000051;CHICAM - SITE ALENCON;610780082;N2340;0.4;;;;;
PERINAT_P;2023;610000051;CHICAM - SITE ALENCON;610780082;N2530;13.33;;;;;
PERINAT_P;2023;610000051;CHICAM - SITE ALENCON;610780082;N2800;14.44;;;;;
PERINAT_P;2023;610000051;CHICAM - SITE ALENCON;610780082;NAUT;19.3;;;;;
PERINAT_P;2023;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;M1030;0.14;;1;0;0;
PERINAT_P;2023;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;M1140;0.2;;0;1;;
PERINAT_P;2023;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;M2050;4.8;;0;1;;
PERINAT_P;2023;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;MIVG;4.8;;;;;
PERINAT_P;2023;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;N2200;7.19;;;;;
PERINAT_P;2023;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;N2530;3;;;;;
PERINAT_P;2023;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;N2700;0.3;;;;;
PERINAT_P;2023;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;N2800;12.59;;;;;
PERINAT_P;2023;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;N280H;6;;;;;
PERINAT_P;2023;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;NAUT;14.98;;;;;
PERINAT_P;2023;610000119;CH  JACQUES MONOD  - FLERS;610780165;M1140;6.5;;;;;
PERINAT_P;2023;610000119;CH  JACQUES MONOD  - FLERS;610780165;M2050;2.59;;;;;
PERINAT_P;2023;610000119;CH  JACQUES MONOD  - FLERS;610780165;MAUT;0.7;;;;;
PERINAT_P;2023;610000119;CH  JACQUES MONOD  - FLERS;610780165;N2530;8.69;;;;;
PERINAT_P;2023;610000119;CH  JACQUES MONOD  - FLERS;610780165;N2800;14.99;;;;;
PERINAT_P;2023;610000119;CH  JACQUES MONOD  - FLERS;610780165;N280H;14.99;;;;;
PERINAT_P;2023;610000119;CH  JACQUES MONOD  - FLERS;610780165;NAUT;13.82;;;;;
PERINAT_P;2023;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;M2050;0.55;;0;0;;
PERINAT_P;2023;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;N2800;1.7;;;;;
PERINAT_P;2023;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;NAUT;1.3;;;;;
PERINAT_P;2023;620000034;CH ARRAS;620100057;M1030;0;;1;1;;0
PERINAT_P;2023;620000034;CH ARRAS;620100057;M1140;9.8;;1;0;;
PERINAT_P;2023;620000034;CH ARRAS;620100057;M2050;13.35;;1;0;;
PERINAT_P;2023;620000034;CH ARRAS;620100057;MIVG;0.5;;;;;
PERINAT_P;2023;620000034;CH ARRAS;620100057;N2200;40.1;;;;;
PERINAT_P;2023;620000034;CH ARRAS;620100057;N2340;52.98;;;;;
PERINAT_P;2023;620000034;CH ARRAS;620100057;N2530;49.29;;;;;
