BOR;AN;FI;RS;FI_EJ;GDE;AUT;LIT;JLI;PLA;SEJHC;JOUHC;JOUHP;EMSSR
SSR;2023;630011211;SSR AUVERGNE BASSE VISION;690793195;SSR_A;;;;7;0;0;1112;
SSR;2023;630011211;SSR AUVERGNE BASSE VISION;690793195;SSR_A50;1;;;7;;0;1112;
SSR;2023;630011211;SSR AUVERGNE BASSE VISION;690793195;SSR_TOT;;;;7;0;0;1112;1
SSR;2023;630011823;SSR NUTRITION - OBESITE - UGECAM;870015336;SSR_A;;;;10;0;0;2312;
SSR;2023;630011823;SSR NUTRITION - OBESITE - UGECAM;870015336;SSR_A50;1;;;10;;0;2312;
SSR;2023;630011823;SSR NUTRITION - OBESITE - UGECAM;870015336;SSR_E;;;;10;0;0;211;
SSR;2023;630011823;SSR NUTRITION - OBESITE - UGECAM;870015336;SSR_E50;1;;;10;;0;211;
SSR;2023;630011823;SSR NUTRITION - OBESITE - UGECAM;870015336;SSR_TOT;;;;20;0;0;2523;0
SSR;2023;630780179;SSR ALTERIS DE CHANAT LA MOUTEYRE;630011534;SSR_A;;78;27609;;843;23060;0;
SSR;2023;630780179;SSR ALTERIS DE CHANAT LA MOUTEYRE;630011534;SSR_A50;1;78;;;;23060;0;
SSR;2023;630780179;SSR ALTERIS DE CHANAT LA MOUTEYRE;630011534;SSR_TOT;;78;27609;;843;23060;0;0
SSR;2023;630780310;CLINEA - CLINIQUE LES SORBIERS;920030269;SSR_A;;80;29200;10;724;26918;6923;
SSR;2023;630780310;CLINEA - CLINIQUE LES SORBIERS;920030269;SSR_A50;1;50;;10;;14326;6923;
SSR;2023;630780310;CLINEA - CLINIQUE LES SORBIERS;920030269;SSR_A59;1;30;;;;12592;0;
SSR;2023;630780310;CLINEA - CLINIQUE LES SORBIERS;920030269;SSR_TOT;;80;29200;10;724;26918;6923;0
SSR;2023;630780526;ASSO.  LES SAPINS  - CENTRE MEDICAL;630009991;SSR_A;;60;21900;;482;19189;0;
SSR;2023;630780526;ASSO.  LES SAPINS  - CENTRE MEDICAL;630009991;SSR_A50;1;55;;;;17255;0;
SSR;2023;630780526;ASSO.  LES SAPINS  - CENTRE MEDICAL;630009991;SSR_A56;1;5;;;;1934;0;
SSR;2023;630780526;ASSO.  LES SAPINS  - CENTRE MEDICAL;630009991;SSR_TOT;;60;21900;;482;19189;0;0
SSR;2023;630780559;SSR MECS TZA-NOU - UGECAM;870015336;SSR_E;;52;13488;;197;5370;0;
SSR;2023;630780559;SSR MECS TZA-NOU - UGECAM;870015336;SSR_E50;1;52;;;;5370;0;
SSR;2023;630780559;SSR MECS TZA-NOU - UGECAM;870015336;SSR_TOT;;52;13488;;197;5370;0;0
SSR;2023;630781433;MECS L'ILE AUX ENFANTS;630000362;SSR_E;;52;4368;;163;3257;0;
SSR;2023;630781433;MECS L'ILE AUX ENFANTS;630000362;SSR_E50;1;52;;;;3257;0;
SSR;2023;630781433;MECS L'ILE AUX ENFANTS;630000362;SSR_TOT;;52;4368;;163;3257;0;0
SSR;2023;630781755;CENTRE MEDICAL INFANTILE DE ROMAGNAT;630011518;SSR_A;;36;13140;2;150;7539;727;
SSR;2023;630781755;CENTRE MEDICAL INFANTILE DE ROMAGNAT;630011518;SSR_A50;1;20;;1;;364;131;
SSR;2023;630781755;CENTRE MEDICAL INFANTILE DE ROMAGNAT;630011518;SSR_A52;1;16;;1;;7175;596;
SSR;2023;630781755;CENTRE MEDICAL INFANTILE DE ROMAGNAT;630011518;SSR_E;;66;24090;45;443;12290;4395;
SSR;2023;630781755;CENTRE MEDICAL INFANTILE DE ROMAGNAT;630011518;SSR_E50;1;19;;24;;3711;369;
SSR;2023;630781755;CENTRE MEDICAL INFANTILE DE ROMAGNAT;630011518;SSR_E51;1;2;;1;;355;2;
SSR;2023;630781755;CENTRE MEDICAL INFANTILE DE ROMAGNAT;630011518;SSR_E52;1;45;;20;;8224;4024;
SSR;2023;630781755;CENTRE MEDICAL INFANTILE DE ROMAGNAT;630011518;SSR_TOT;;102;37230;47;593;19829;5122;0
SSR;2023;630783348;CTRE REED FONCT M.GANTCHOULA;750050916;SSR_A;;81;29565;6;462;21791;1748;
SSR;2023;630783348;CTRE REED FONCT M.GANTCHOULA;750050916;SSR_A51;1;25;;1;;5847;1038;
SSR;2023;630783348;CTRE REED FONCT M.GANTCHOULA;750050916;SSR_A52;1;56;;5;;15944;710;
SSR;2023;630783348;CTRE REED FONCT M.GANTCHOULA;750050916;SSR_TOT;;81;29565;6;462;21791;1748;0
SSR;2023;630783538;HOPITAL LOUISE MICHEL - CHU63;630780989;SSR_A;;56;21662;21;685;21519;6607;
SSR;2023;630783538;HOPITAL LOUISE MICHEL - CHU63;630780989;SSR_A50;1;1;;1;;334;173;
SSR;2023;630783538;HOPITAL LOUISE MICHEL - CHU63;630780989;SSR_A51;1;19;;10;;7320;3495;
SSR;2023;630783538;HOPITAL LOUISE MICHEL - CHU63;630780989;SSR_A52;1;18;;9;;6930;2917;
SSR;2023;630783538;HOPITAL LOUISE MICHEL - CHU63;630780989;SSR_A59;1;18;;1;;6935;22;
SSR;2023;630783538;HOPITAL LOUISE MICHEL - CHU63;630780989;SSR_TOT;;56;21662;21;685;21519;6607;1
SSR;2023;630785756;CTRE REEDUCATION FONCT.M.BARBAT;630001188;SSR_A;;100;36500;;921;32316;0;
SSR;2023;630785756;CTRE REEDUCATION FONCT.M.BARBAT;630001188;SSR_A50;1;100;;;;32316;0;
SSR;2023;630785756;CTRE REEDUCATION FONCT.M.BARBAT;630001188;SSR_TOT;;100;36500;;921;32316;0;0
SSR;2023;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;SSR_A;;24;9732;14;225;7053;604;
SSR;2023;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;SSR_A50;1;0;;7;;0;151;
SSR;2023;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;SSR_A52;1;0;;7;;0;453;
SSR;2023;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;SSR_A59;1;24;;0;;7053;0;
SSR;2023;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;SSR_TOT;;24;9732;14;225;7053;604;0
SSR;2023;640000410;CENTRE HOSPITALIER OLORON;640780821;SSR_A;;19;6329;;188;5375;0;
SSR;2023;640000410;CENTRE HOSPITALIER OLORON;640780821;SSR_A50;1;19;;;;5375;0;
SSR;2023;640000410;CENTRE HOSPITALIER OLORON;640780821;SSR_TOT;;19;6329;;188;5375;0;0
SSR;2023;640000428;CENTRE HOSPITALIER DE MAULEON;640780839;SSR_A;;25;9125;;240;6504;0;
SSR;2023;640000428;CENTRE HOSPITALIER DE MAULEON;640780839;SSR_A50;1;25;;;;6504;0;
SSR;2023;640000428;CENTRE HOSPITALIER DE MAULEON;640780839;SSR_TOT;;25;9125;;240;6504;0;0
SSR;2023;640000600;CENTRE HOSPITALIER DE PAU;640781290;SSR_A;;131;47815;8;781;33024;1151;
SSR;2023;640000600;CENTRE HOSPITALIER DE PAU;640781290;SSR_A50;1;53;;6;;16815;575;
SSR;2023;640000600;CENTRE HOSPITALIER DE PAU;640781290;SSR_A51;1;;;;;0;0;
SSR;2023;640000600;CENTRE HOSPITALIER DE PAU;640781290;SSR_A52;1;;;;;0;0;
SSR;2023;640000600;CENTRE HOSPITALIER DE PAU;640781290;SSR_A59;1;78;;2;;16209;576;
SSR;2023;640000600;CENTRE HOSPITALIER DE PAU;640781290;SSR_TOT;;131;47815;8;781;33024;1151;0
SSR;2023;640005591;LES JEUNES CHENES;920030269;SSR_A;;72;26280;12;979;25723;4064;
SSR;2023;640005591;LES JEUNES CHENES;920030269;SSR_A50;1;42;;6;;13673;1866;
SSR;2023;640005591;LES JEUNES CHENES;920030269;SSR_A59;1;30;;6;;12050;2198;
SSR;2023;640005591;LES JEUNES CHENES;920030269;SSR_TOT;;72;26280;12;979;25723;4064;0
SSR;2023;640010518;CLINIQUE D'URSUYA;640010468;SSR_A;;76;27740;;630;24574;0;
SSR;2023;640010518;CLINIQUE D'URSUYA;640010468;SSR_A50;1;13;;;;5776;0;
SSR;2023;640010518;CLINIQUE D'URSUYA;640010468;SSR_A55;1;40;;;;10805;0;
SSR;2023;640010518;CLINIQUE D'URSUYA;640010468;SSR_A59;1;23;;;;7993;0;
SSR;2023;640010518;CLINIQUE D'URSUYA;640010468;SSR_TOT;;76;27740;;630;24574;0;
SSR;2023;640020715;EPS GARAZI;640020707;SSR_A;;30;10950;;318;10401;0;
SSR;2023;640020715;EPS GARAZI;640020707;SSR_A50;1;8;;;;2047;0;
SSR;2023;640020715;EPS GARAZI;640020707;SSR_A59;1;22;;;;8354;0;
SSR;2023;640020715;EPS GARAZI;640020707;SSR_TOT;;30;10950;;318;10401;0;0
SSR;2023;640780185;CTRE. READAP. FONCT. LES EMBRUNS;640000089;SSR_A;;80;29200;25;607;22405;6470;
SSR;2023;640780185;CTRE. READAP. FONCT. LES EMBRUNS;640000089;SSR_A50;1;;;;;0;0;
SSR;2023;640780185;CTRE. READAP. FONCT. LES EMBRUNS;640000089;SSR_A51;1;44;;16;;15085;4827;
SSR;2023;640780185;CTRE. READAP. FONCT. LES EMBRUNS;640000089;SSR_A52;1;36;;9;;7320;1643;
SSR;2023;640780185;CTRE. READAP. FONCT. LES EMBRUNS;640000089;SSR_E50;1;;;;;0;0;
SSR;2023;640780185;CTRE. READAP. FONCT. LES EMBRUNS;640000089;SSR_E51;1;;;;;0;0;
SSR;2023;640780185;CTRE. READAP. FONCT. LES EMBRUNS;640000089;SSR_E52;1;;;;;0;0;
SSR;2023;640780185;CTRE. READAP. FONCT. LES EMBRUNS;640000089;SSR_TOT;;80;29200;25;607;22405;6470;0
SSR;2023;640780490;CAPIO CLINIQUE AGUILERA;640000212;SSR_A;;;;10;0;0;7458;
SSR;2023;640780490;CAPIO CLINIQUE AGUILERA;640000212;SSR_A50;1;;;;;0;0;
SSR;2023;640780490;CAPIO CLINIQUE AGUILERA;640000212;SSR_A53;1;;;10;;0;7458;
SSR;2023;640780490;CAPIO CLINIQUE AGUILERA;640000212;SSR_TOT;;;;10;0;0;7458;0
SSR;2023;640780557;CENTRE MEDICAL TOKI EDER;640000238;SSR_A;;120;43800;4;1008;26354;1675;
SSR;2023;640780557;CENTRE MEDICAL TOKI EDER;640000238;SSR_A50;1;;;;;122;0;
SSR;2023;640780557;CENTRE MEDICAL TOKI EDER;640000238;SSR_A53;1;42;;2;;7144;978;
SSR;2023;640780557;CENTRE MEDICAL TOKI EDER;640000238;SSR_A54;1;78;;2;;19088;697;
SSR;2023;640780557;CENTRE MEDICAL TOKI EDER;640000238;SSR_TOT;;120;43800;4;1008;26354;1675;0
SSR;2023;640780581;CENTRE DE PNEUMOLOGIE LES TERRASSES;640000253;SSR_A;;65;23725;;709;21821;0;
SSR;2023;640780581;CENTRE DE PNEUMOLOGIE LES TERRASSES;640000253;SSR_A50;1;28;;;;9400;0;
SSR;2023;640780581;CENTRE DE PNEUMOLOGIE LES TERRASSES;640000253;SSR_A54;1;37;;;;12421;0;
SSR;2023;640780581;CENTRE DE PNEUMOLOGIE LES TERRASSES;640000253;SSR_TOT;;65;23725;;709;21821;0;0
SSR;2023;640780607;CLINIQUE LA MAISON BASQUE;330050899;SSR_A;;68;24820;6;703;25078;1532;
SSR;2023;640780607;CLINIQUE LA MAISON BASQUE;330050899;SSR_A50;1;8;;;;1031;0;
SSR;2023;640780607;CLINIQUE LA MAISON BASQUE;330050899;SSR_A59;1;60;;6;;24047;1532;
SSR;2023;640780607;CLINIQUE LA MAISON BASQUE;330050899;SSR_TOT;;68;24820;6;703;25078;1532;0
SSR;2023;640780623;CENTRE MEDICAL ANNIE ENIA;640000287;SSR_A;;48;17520;3;481;15202;804;
SSR;2023;640780623;CENTRE MEDICAL ANNIE ENIA;640000287;SSR_A50;1;3;;;;242;0;
SSR;2023;640780623;CENTRE MEDICAL ANNIE ENIA;640000287;SSR_A54;1;30;;3;;5945;804;
SSR;2023;640780623;CENTRE MEDICAL ANNIE ENIA;640000287;SSR_A56;1;15;;;;9015;0;
SSR;2023;640780623;CENTRE MEDICAL ANNIE ENIA;640000287;SSR_TOT;;48;17520;3;481;15202;804;0
SSR;2023;640780631;CENTRE GRANCHER CYRANO;640000295;SSR_A;;101;36865;2;1336;36169;2054;
SSR;2023;640780631;CENTRE GRANCHER CYRANO;640000295;SSR_A50;1;1;;;;42;0;
SSR;2023;640780631;CENTRE GRANCHER CYRANO;640000295;SSR_A53;1;49;;1;;16981;1680;
SSR;2023;640780631;CENTRE GRANCHER CYRANO;640000295;SSR_A54;1;51;;1;;19146;374;
SSR;2023;640780631;CENTRE GRANCHER CYRANO;640000295;SSR_TOT;;101;36865;2;1336;36169;2054;0
SSR;2023;640780649;CENTRE MEDICAL LANDOUZY;640000303;SSR_A;;66;24090;;837;23694;0;
SSR;2023;640780649;CENTRE MEDICAL LANDOUZY;640000303;SSR_A50;1;26;;;;634;0;
SSR;2023;640780649;CENTRE MEDICAL LANDOUZY;640000303;SSR_A54;1;40;;;;23060;0;
SSR;2023;640780649;CENTRE MEDICAL LANDOUZY;640000303;SSR_TOT;;66;24090;;837;23694;0;0
SSR;2023;640780672;CLINIQUE MARIENIA;640000337;SSR_A;;113;41245;8;1216;38978;5638;
SSR;2023;640780672;CLINIQUE MARIENIA;640000337;SSR_A50;1;;;;;0;0;
SSR;2023;640780672;CLINIQUE MARIENIA;640000337;SSR_A51;1;56;;4;;19265;3237;
SSR;2023;640780672;CLINIQUE MARIENIA;640000337;SSR_A52;1;55;;3;;19185;2177;
SSR;2023;640780672;CLINIQUE MARIENIA;640000337;SSR_A57;1;2;;1;;528;224;
SSR;2023;640780672;CLINIQUE MARIENIA;640000337;SSR_E;;2;730;1;12;575;95;
SSR;2023;640780672;CLINIQUE MARIENIA;640000337;SSR_E50;1;;;;;0;0;
SSR;2023;640780672;CLINIQUE MARIENIA;640000337;SSR_E51;1;1;;1;;289;53;
SSR;2023;640780672;CLINIQUE MARIENIA;640000337;SSR_E52;1;1;;0;;286;42;
SSR;2023;640780672;CLINIQUE MARIENIA;640000337;SSR_TOT;;115;41975;9;1228;39553;5733;1
SSR;2023;640780714;SSR CONCHA BERRI;690793195;SSR_A;;50;18250;16;343;15252;1669;
SSR;2023;640780714;SSR CONCHA BERRI;690793195;SSR_A50;1;15;;1;;1932;28;
SSR;2023;640780714;SSR CONCHA BERRI;690793195;SSR_A58;1;5;;5;;1160;565;
SSR;2023;640780714;SSR CONCHA BERRI;690793195;SSR_A59;1;30;;10;;12160;1076;
SSR;2023;640780714;SSR CONCHA BERRI;690793195;SSR_TOT;;50;18250;16;343;15252;1669;0
SSR;2023;640780755;CH COTE BASQUE - ST JEAN DE LUZ;640780417;SSR_A;;55;20075;15;467;18228;4103;
SSR;2023;640780755;CH COTE BASQUE - ST JEAN DE LUZ;640780417;SSR_A52;1;22;;10;;6816;2827;
SSR;2023;640780755;CH COTE BASQUE - ST JEAN DE LUZ;640780417;SSR_A59;1;33;;5;;11412;1276;
SSR;2023;640780755;CH COTE BASQUE - ST JEAN DE LUZ;640780417;SSR_TOT;;55;20075;15;467;18228;4103;0
SSR;2023;640780904;LE NID BEARNAIS - SSR PEDIATRIQUE;750721334;SSR_E;;20;7300;6;135;3650;2182;
SSR;2023;640780904;LE NID BEARNAIS - SSR PEDIATRIQUE;750721334;SSR_E50;1;1;;1;;594;57;
SSR;2023;640780904;LE NID BEARNAIS - SSR PEDIATRIQUE;750721334;SSR_E51;1;3;;1;;267;191;
SSR;2023;640780904;LE NID BEARNAIS - SSR PEDIATRIQUE;750721334;SSR_E52;1;16;;4;;2789;1934;
SSR;2023;640780904;LE NID BEARNAIS - SSR PEDIATRIQUE;750721334;SSR_TOT;;20;7300;6;135;3650;2182;1
SSR;2023;640780938;POLYCLINIQUE PAU PYRENEES SITE MARZET;640000469;SSR_A;;30;12045;20;521;11330;4349;
SSR;2023;640780938;POLYCLINIQUE PAU PYRENEES SITE MARZET;640000469;SSR_A50;1;10;;5;;9023;4291;
SSR;2023;640780938;POLYCLINIQUE PAU PYRENEES SITE MARZET;640000469;SSR_A55;1;5;;10;;89;16;
SSR;2023;640780938;POLYCLINIQUE PAU PYRENEES SITE MARZET;640000469;SSR_A56;1;15;;5;;2218;42;
SSR;2023;640780938;POLYCLINIQUE PAU PYRENEES SITE MARZET;640000469;SSR_TOT;;30;12045;20;521;11330;4349;0
SSR;2023;640781175;COLONIE SANITAIRE DES PEP;640790374;SSR_E;;20;1260;;49;656;0;
SSR;2023;640781175;COLONIE SANITAIRE DES PEP;640790374;SSR_E50;1;20;;;;656;0;
SSR;2023;640781175;COLONIE SANITAIRE DES PEP;640790374;SSR_TOT;;20;1260;;49;656;0;0
SSR;2023;640781225;CLINIQUE MEDICALE CARDIOLOGIQUE ARESSY;640000568;SSR_A;;30;10950;28;345;6799;8102;
SSR;2023;640781225;CLINIQUE MEDICALE CARDIOLOGIQUE ARESSY;640000568;SSR_A50;1;2;;;;104;0;
SSR;2023;640781225;CLINIQUE MEDICALE CARDIOLOGIQUE ARESSY;640000568;SSR_A53;1;28;;15;;6695;6685;
SSR;2023;640781225;CLINIQUE MEDICALE CARDIOLOGIQUE ARESSY;640000568;SSR_A54;1;;;13;;0;1417;
SSR;2023;640781225;CLINIQUE MEDICALE CARDIOLOGIQUE ARESSY;640000568;SSR_TOT;;30;10950;28;345;6799;8102;0
SSR;2023;640787149;CRF EN MILIEU THERMAL;640001681;SSR_A;;59;21900;22;798;17832;6647;
SSR;2023;640787149;CRF EN MILIEU THERMAL;640001681;SSR_A50;1;;;;;0;0;
SSR;2023;640787149;CRF EN MILIEU THERMAL;640001681;SSR_A51;1;48;;19;;14777;5822;
SSR;2023;640787149;CRF EN MILIEU THERMAL;640001681;SSR_A52;1;11;;3;;3055;825;
SSR;2023;640787149;CRF EN MILIEU THERMAL;640001681;SSR_E;;1;365;1;2;44;105;
SSR;2023;640787149;CRF EN MILIEU THERMAL;640001681;SSR_E50;1;;;;;0;0;
SSR;2023;640787149;CRF EN MILIEU THERMAL;640001681;SSR_E51;1;1;;1;;44;105;
SSR;2023;640787149;CRF EN MILIEU THERMAL;640001681;SSR_E52;1;;;;;0;0;
SSR;2023;640787149;CRF EN MILIEU THERMAL;640001681;SSR_TOT;;60;22265;23;800;17876;6752;1
SSR;2023;640789426;CLINIQUE DE L'OSSAU;640003497;SSR_A;;86;29200;5;712;25883;634;
SSR;2023;640789426;CLINIQUE DE L'OSSAU;640003497;SSR_A50;1;86;;5;;25883;634;
SSR;2023;640789426;CLINIQUE DE L'OSSAU;640003497;SSR_TOT;;86;29200;5;712;25883;634;0
SSR;2023;640789624;SERVICE DE SOINS DE SUITE DE COULOMME;400780607;SSR_A;;20;7300;;237;6267;0;
SSR;2023;640789624;SERVICE DE SOINS DE SUITE DE COULOMME;400780607;SSR_A50;1;2;;;;161;0;
SSR;2023;640789624;SERVICE DE SOINS DE SUITE DE COULOMME;400780607;SSR_A59;1;18;;;;6106;0;
SSR;2023;640789624;SERVICE DE SOINS DE SUITE DE COULOMME;400780607;SSR_TOT;;20;7300;;237;6267;0;1
SSR;2023;640790150;HOPITAL MARIN VILLE PARIS;750712184;SSR_A;;263;95995;12;1277;92674;101;
SSR;2023;640790150;HOPITAL MARIN VILLE PARIS;750712184;SSR_A50;1;172;;;;57809;0;
SSR;2023;640790150;HOPITAL MARIN VILLE PARIS;750712184;SSR_A52;1;56;;12;;20950;101;
SSR;2023;640790150;HOPITAL MARIN VILLE PARIS;750712184;SSR_A55;1;35;;;;13915;0;
SSR;2023;640790150;HOPITAL MARIN VILLE PARIS;750712184;SSR_TOT;;263;95995;12;1277;92674;101;0
SSR;2023;640792305;MAISON SAINT-ANTOINE;640000626;SSR_A;;15;5475;;128;4547;0;
SSR;2023;640792305;MAISON SAINT-ANTOINE;640000626;SSR_A50;1;15;;;;4547;0;
SSR;2023;640792305;MAISON SAINT-ANTOINE;640000626;SSR_TOT;;15;5475;;128;4547;0;
SSR;2023;650000052;CH BAGNERES DE BIGORRE;650780166;SSR_A;;136;49640;40;1352;45024;13134;
SSR;2023;650000052;CH BAGNERES DE BIGORRE;650780166;SSR_A50;1;8;;1;;2724;136;
SSR;2023;650000052;CH BAGNERES DE BIGORRE;650780166;SSR_A51;1;50;;33;;18461;10925;
SSR;2023;650000052;CH BAGNERES DE BIGORRE;650780166;SSR_A52;1;48;;6;;13004;2073;
SSR;2023;650000052;CH BAGNERES DE BIGORRE;650780166;SSR_A59;1;30;;;;10835;0;
SSR;2023;650000052;CH BAGNERES DE BIGORRE;650780166;SSR_TOT;;136;49640;40;1352;45024;13134;1
SSR;2023;650000060;CH LANNEMEZAN;650780174;SSR_A;;20;6570;;201;6026;0;
SSR;2023;650000060;CH LANNEMEZAN;650780174;SSR_A50;1;;;;;0;0;
SSR;2023;650000060;CH LANNEMEZAN;650780174;SSR_A59;1;20;;;;6026;0;
SSR;2023;650000060;CH LANNEMEZAN;650780174;SSR_TOT;;20;6570;;201;6026;0;0
SSR;2023;650000078;CH LE MONTAIGU ASTUGUE;650780190;SSR_A;;88;27418;;642;23750;0;
SSR;2023;650000078;CH LE MONTAIGU ASTUGUE;650780190;SSR_A50;1;53;;;;15108;0;
SSR;2023;650000078;CH LE MONTAIGU ASTUGUE;650780190;SSR_A54;1;20;;;;4072;0;
SSR;2023;650000078;CH LE MONTAIGU ASTUGUE;650780190;SSR_A58;1;15;;;;4570;0;
SSR;2023;650000078;CH LE MONTAIGU ASTUGUE;650780190;SSR_TOT;;88;27418;;642;23750;0;0
SSR;2023;650002579;POLYCL L'ORMEAU SITE PYRENEES TARBES;650000243;SSR_A;;30;9150;12;302;6180;1169;
SSR;2023;650002579;POLYCL L'ORMEAU SITE PYRENEES TARBES;650000243;SSR_A50;1;30;;0;;6180;0;
SSR;2023;650002579;POLYCL L'ORMEAU SITE PYRENEES TARBES;650000243;SSR_A59;1;;;12;;0;1169;
SSR;2023;650002579;POLYCL L'ORMEAU SITE PYRENEES TARBES;650000243;SSR_TOT;;30;9150;12;302;6180;1169;0
SSR;2023;650006638;SSR SITE LABASTIDE CH LOURDES;650783160;SSR_A;;50;18250;;375;15678;0;
SSR;2023;650006638;SSR SITE LABASTIDE CH LOURDES;650783160;SSR_A50;1;25;;;;8240;0;
SSR;2023;650006638;SSR SITE LABASTIDE CH LOURDES;650783160;SSR_A59;1;25;;;;7438;0;
SSR;2023;650006638;SSR SITE LABASTIDE CH LOURDES;650783160;SSR_TOT;;50;18250;;375;15678;0;
SSR;2023;650780141;CH TARBES LOURDES SITE AYGUEROTE;650783160;SSR_A;;40;14600;;348;9529;0;
SSR;2023;650780141;CH TARBES LOURDES SITE AYGUEROTE;650783160;SSR_A50;1;20;;;;194;0;
SSR;2023;650780141;CH TARBES LOURDES SITE AYGUEROTE;650783160;SSR_A59;1;20;;;;9335;0;
SSR;2023;650780141;CH TARBES LOURDES SITE AYGUEROTE;650783160;SSR_TOT;;40;14600;;348;9529;0;0
SSR;2023;650780182;CH TARBES LOURDES FOURCADE SITE VIC;650783160;SSR_A;;43;15695;;299;10080;0;
SSR;2023;650780182;CH TARBES LOURDES FOURCADE SITE VIC;650783160;SSR_A50;1;23;;;;5745;0;
SSR;2023;650780182;CH TARBES LOURDES FOURCADE SITE VIC;650783160;SSR_A59;1;20;;;;4335;0;
SSR;2023;650780182;CH TARBES LOURDES FOURCADE SITE VIC;650783160;SSR_TOT;;43;15695;;299;10080;0;0
SSR;2023;650780323;MAISON ENF DIETETIQUE THERMALE CAPVERN;650000128;SSR_E;;64;21504;;535;11102;0;
SSR;2023;650780323;MAISON ENF DIETETIQUE THERMALE CAPVERN;650000128;SSR_E50;1;;;;;0;0;
SSR;2023;650780323;MAISON ENF DIETETIQUE THERMALE CAPVERN;650000128;SSR_E55;1;64;;;;11102;0;
SSR;2023;650780323;MAISON ENF DIETETIQUE THERMALE CAPVERN;650000128;SSR_TOT;;64;21504;;535;11102;0;0
SSR;2023;650780398;CSSR MGEN L'ARBIZON BAGNERE DE BIGORRE;750005068;SSR_A;;96;35040;6;865;26388;1223;
SSR;2023;650780398;CSSR MGEN L'ARBIZON BAGNERE DE BIGORRE;750005068;SSR_A50;1;96;;6;;26388;1223;
SSR;2023;650780398;CSSR MGEN L'ARBIZON BAGNERE DE BIGORRE;750005068;SSR_TOT;;96;35040;6;865;26388;1223;
SSR;2023;650780679;POLYCL L'ORMEAU SITE CENTRE TARBES;650000243;SSR_A;;;;30;0;0;5272;
SSR;2023;650780679;POLYCL L'ORMEAU SITE CENTRE TARBES;650000243;SSR_A50;1;;;;;0;0;
SSR;2023;650780679;POLYCL L'ORMEAU SITE CENTRE TARBES;650000243;SSR_A53;1;;;14;;0;2670;
SSR;2023;650780679;POLYCL L'ORMEAU SITE CENTRE TARBES;650000243;SSR_A54;1;;;16;;0;2602;
SSR;2023;650780679;POLYCL L'ORMEAU SITE CENTRE TARBES;650000243;SSR_TOT;;;;30;0;0;5272;0
SSR;2023;660000084;CH PERPIGNAN;660780180;SSR_A;;38;13870;;513;13411;0;
SSR;2023;660000084;CH PERPIGNAN;660780180;SSR_A50;1;;;;;0;0;
SSR;2023;660000084;CH PERPIGNAN;660780180;SSR_A59;1;38;;;;13411;0;
SSR;2023;660000084;CH PERPIGNAN;660780180;SSR_TOT;;38;13870;;513;13411;0;0
SSR;2023;660000167;CH PRADES;660780271;SSR_A;;20;7300;;281;7090;0;
SSR;2023;660000167;CH PRADES;660780271;SSR_A50;1;;;;;0;0;
SSR;2023;660000167;CH PRADES;660780271;SSR_A59;1;20;;;;7090;0;
SSR;2023;660000167;CH PRADES;660780271;SSR_TOT;;20;7300;;281;7090;0;0
SSR;2023;660005166;CTRE CONVALESCENCE ST CHRISTOPHE PERPI;660786542;SSR_A;;60;21869;20;659;21726;45;
SSR;2023;660005166;CTRE CONVALESCENCE ST CHRISTOPHE PERPI;660786542;SSR_A50;1;20;;;;7031;;
SSR;2023;660005166;CTRE CONVALESCENCE ST CHRISTOPHE PERPI;660786542;SSR_A59;1;40;;20;;14695;45;
SSR;2023;660005166;CTRE CONVALESCENCE ST CHRISTOPHE PERPI;660786542;SSR_TOT;;60;21869;20;659;21726;45;0
SSR;2023;660009689;GCS POLE SANITAIRE CERDAN ERR;660010059;SSR_A;;57;20805;10;400;13747;509;
SSR;2023;660009689;GCS POLE SANITAIRE CERDAN ERR;660010059;SSR_A50;1;37;;10;;8088;509;
SSR;2023;660009689;GCS POLE SANITAIRE CERDAN ERR;660010059;SSR_A59;1;20;;;;5659;0;
SSR;2023;660009689;GCS POLE SANITAIRE CERDAN ERR;660010059;SSR_TOT;;57;20805;10;400;13747;509;0
SSR;2023;660010174;PSR BOUFFARD VERCELLI SITE CHPERPIGNAN;110786324;SSR_A;;170;62050;45;1030;53024;13713;
SSR;2023;660010174;PSR BOUFFARD VERCELLI SITE CHPERPIGNAN;110786324;SSR_A50;1;60;;5;;7275;76;
SSR;2023;660010174;PSR BOUFFARD VERCELLI SITE CHPERPIGNAN;110786324;SSR_A51;1;10;;10;;12419;2984;
SSR;2023;660010174;PSR BOUFFARD VERCELLI SITE CHPERPIGNAN;110786324;SSR_A52;1;90;;10;;29313;4304;
SSR;2023;660010174;PSR BOUFFARD VERCELLI SITE CHPERPIGNAN;110786324;SSR_A53;1;10;;20;;4017;6349;
SSR;2023;660010174;PSR BOUFFARD VERCELLI SITE CHPERPIGNAN;110786324;SSR_TOT;;170;62050;45;1030;53024;13713;1
SSR;2023;660010422;POLE PEDIATRIQUE CERDAGNE CABESTANY;590799730;SSR_E;;;;20;0;0;3077;
